"ORF","Pattern_Correlation","Variance","Group"
1162,0.969397176395728,17.4486470086259,"Significant"
1163,0.98931375478511,20.7095306136085,"Significant"
1164,0.995886186760078,19.6519848338694,"Significant"
1165,0.95367954425081,18.3005404493072,"Significant"
1166,0.995706767546776,18.8665659501198,"Significant"
1167,0.782227532313638,63.6750557560354,"Significant"
1168,0.942184970193498,19.7503590709885,"Significant"
1169,0.880828524016535,11.739839358382,"Significant"
1170,0.93390649818068,16.2811181332047,"Significant"
1171,0.992722410343329,19.781512634927,"Significant"
1172,0.997782890153823,23.5842302794124,"Significant"
1173,0.974727072112902,16.4281636441137,"Significant"
1174,0.923192786748085,12.9755496374297,"Significant"
1175,0.985612037116645,27.7641279858525,"Significant"
1176,0.993587481967488,15.4200403076778,"Significant"
1177,0.994655037066784,25.4984440465816,"Significant"
1178,0.993467261225621,22.3678568782457,"Significant"
1179,0.99364207478347,25.7346323158542,"Significant"
1180,0.935769414100584,16.4976726827065,"Significant"
1181,0.995154398546881,17.353637342483,"Significant"
1182,0.918426526798096,12.5816102484096,"Significant"
1183,0.960652293116555,17.1323483693384,"Significant"
1184,0.992585551127712,26.0146377879379,"Significant"
1185,0.985869326371725,21.3396296230753,"Significant"
1186,0.942771311763294,17.2026722399117,"Significant"
1187,0.928042295522356,16.0091056982225,"Significant"
1188,0.964880530609964,16.5292545433988,"Significant"
1189,0.970269625337423,24.7705401092557,"Significant"
1190,0.998035597917206,21.7157487293946,"Significant"
1191,0.997346044353507,22.2588467673412,"Significant"
1192,0.998325538595093,19.2435000430428,"Significant"
1193,0.994722842220887,19.9627479955028,"Significant"
1194,0.998519454449308,19.1263244528642,"Significant"
1195,0.898630358548534,12.6392977289958,"Significant"
1196,0.994741317947514,25.8818998297738,"Significant"
1197,0.995341769495694,25.7752528733211,"Significant"
1198,0.99768411505669,22.5907674037853,"Significant"
1199,0.956616618428931,16.5763838126648,"Significant"
1200,0.953008103154045,18.9266424397435,"Significant"
1201,0.932190090441816,13.8803631519851,"Significant"
1202,0.958531686165047,17.1036692351866,"Significant"
1203,0.972368742783182,21.2479287506301,"Significant"
1204,0.990265719903873,13.483333501538,"Significant"
1205,0.993259690819569,26.1382395712198,"Significant"
1206,0.993926859214809,26.5611477004805,"Significant"
1207,0.99223697804773,19.4248113722107,"Significant"
1208,0.998618731946577,18.8496927827615,"Significant"
1209,0.984031780816925,23.9996561166404,"Significant"
1210,0.995037103751085,22.8276231047652,"Significant"
1211,0.89453066428457,15.8754036125267,"Significant"
1212,0.998720224594512,20.0662979957207,"Significant"
1213,0.997418643701095,18.6330663306631,"Significant"
1214,0.850908523405053,12.3220640076031,"Significant"
1215,0.993040661616139,20.1590532436171,"Significant"
1216,0.953397066231762,16.2504111633245,"Significant"
1217,0.973758647624067,23.7448116468103,"Significant"
1218,0.993912976477065,25.4227408556153,"Significant"
1219,0.99465977686802,18.3039908392435,"Significant"
1220,0.996240880172019,23.2468372066324,"Significant"
1221,0.978128799171736,18.4965375708002,"Significant"
1222,0.982429418913971,16.8562686181128,"Significant"
1223,0.8626012556637,11.6532229781045,"Significant"
1224,0.929853191612597,22.2241946792902,"Significant"
1225,0.937789374376225,13.4863144253112,"Significant"
1226,0.991196762602885,14.0457447863612,"Significant"
1227,0.997494460619496,20.6774269723939,"Significant"
1228,0.992362330276836,19.9798457657868,"Significant"
1229,0.98703987204114,26.5632688466678,"Significant"
1230,0.959587039762363,12.5396227640453,"Significant"
1231,0.994035618113188,22.2938602991584,"Significant"
1232,0.976033862685455,15.4598502367902,"Significant"
1233,0.877571300554148,11.6878197112182,"Significant"
1234,0.991189437123353,23.0040938743409,"Significant"
1235,0.993532131880301,19.2095398061441,"Significant"
1236,0.90418538710362,13.3237819212383,"Significant"
1237,0.849611839429414,11.8514688315821,"Significant"
1238,0.996957453074005,22.4095430494426,"Significant"
1239,0.990170765733729,21.9425850456467,"Significant"
1240,0.976897092309093,21.503954164671,"Significant"
1241,0.864411727134027,11.870425911459,"Significant"
1242,0.996733641411562,19.9651283479816,"Significant"
1243,0.996612043220149,22.9944630174139,"Significant"
1244,0.991364844071782,21.2337641827597,"Significant"
1245,0.990291487635494,19.9223146981927,"Significant"
1246,0.91044835729114,16.5768560270621,"Significant"
1247,0.999428779907197,21.7621884114289,"Significant"
1248,0.930612200081544,13.8663415767208,"Significant"
1249,0.982901130891365,21.3164757745889,"Significant"
1250,0.98923266703491,13.0024653668099,"Significant"
1251,0.946898832065913,20.1172032127753,"Significant"
1252,0.991721521335714,21.8064267016939,"Significant"
1253,0.851773598255407,11.849212458792,"Significant"
1254,0.984228071302374,20.2594584666592,"Significant"
1255,0.994890734725508,20.0107591937983,"Significant"
1256,0.973366389065776,14.0388393110252,"Significant"
1257,0.989096753807131,13.1431747335055,"Significant"
1258,0.994097183286126,20.9425606989288,"Significant"
1259,0.918040142387113,16.5053129037114,"Significant"
1260,0.996768273183702,22.6891499963514,"Significant"
1261,0.99288846574613,21.4070986763631,"Significant"
1262,0.836343021261201,11.8272040636219,"Significant"
1263,0.99362277574819,21.9689692170558,"Significant"
1264,0.992039520017836,26.0154188415153,"Significant"
1265,0.99590081255716,22.0478569017638,"Significant"
1266,0.953178766825045,16.1578217679336,"Significant"
1267,0.986858910357639,28.1814193299278,"Significant"
1268,0.984888942151565,21.6779900145172,"Significant"
1269,0.917642110848197,10.5074389239387,"Significant"
1270,0.951014058658082,16.297782943598,"Significant"
1271,0.988841656353198,14.6700757826904,"Significant"
1272,0.950166650679033,16.2064588231898,"Significant"
1273,0.993394722121859,20.6599432287609,"Significant"
1274,0.986009518919084,15.8599648737703,"Significant"
1275,0.944453344395338,18.6741618475649,"Significant"
1276,0.995066108712726,21.4886511041894,"Significant"
1277,0.996649824459842,14.7899500533398,"Significant"
1278,0.994406642391104,26.7263742421765,"Significant"
1279,0.983587098924084,24.5186021756231,"Significant"
1280,0.881824285648532,11.8257594261256,"Significant"
1281,0.989647861203812,22.3253736362525,"Significant"
1282,0.99538795220169,18.0382943084734,"Significant"
1283,0.839720711656307,11.1419704371739,"Significant"
1284,0.982856417211147,15.0932238400327,"Significant"
1285,0.994190605700947,18.0831749992386,"Significant"
1286,0.993049996727006,23.5956852010884,"Significant"
1287,0.974606354879716,16.4090399669601,"Significant"
1288,0.996001843928616,17.9772518283754,"Significant"
1289,0.968778321828005,17.3030140163003,"Significant"
1290,0.958491077088344,27.2365380094892,"Significant"
1291,0.992400766549675,21.2073427702925,"Significant"
1292,0.996685037192346,19.6110583440286,"Significant"
1293,0.908897244865899,15.3206857554466,"Significant"
1294,0.987248936021352,22.9439277106627,"Significant"
1295,0.905307714122156,16.6290197547665,"Significant"
1296,0.988186712906651,22.3896017966729,"Significant"
1297,0.995093441031173,22.2035118334681,"Significant"
1298,0.995292137679016,18.1488245630693,"Significant"
1299,0.995650750230699,22.8318274348892,"Significant"
1300,0.914525497931027,14.4111984341671,"Significant"
1301,0.993570153344307,18.0640805578377,"Significant"
1302,0.983475966568485,19.6613190103301,"Significant"
1303,0.985909117539922,24.517737059411,"Significant"
1304,0.867867512643892,12.7242728366099,"Significant"
1305,0.998233332658699,22.1011832870987,"Significant"
1306,0.985458440990902,22.863744224555,"Significant"
1307,0.997813719361678,21.2507148336412,"Significant"
1308,0.991313371739995,23.4016446902154,"Significant"
1309,0.991833933172798,13.3924264192449,"Significant"
1310,0.93856019235102,16.7193535606388,"Significant"
1311,0.994643232980453,18.2575357805147,"Significant"
1312,0.968387017787515,14.6350817827595,"Significant"
1313,0.97905548734522,20.1985388466509,"Significant"
1314,0.991064856027757,24.6828707397481,"Significant"
1315,0.994252117440181,19.9849531586532,"Significant"
1316,0.998370509817247,20.9069741353494,"Significant"
1317,0.985550940840084,9.38704488859226,"Significant"
1318,0.877343926898487,15.3612845445627,"Significant"
1319,0.989884306381162,22.5830841956343,"Significant"
1320,0.992002874810468,20.2968982972458,"Significant"
1321,0.994131203489993,20.678681809227,"Significant"
1322,0.813387715933537,12.2192922216683,"Significant"
1323,0.955122391737102,15.974707935766,"Significant"
1324,0.998028726943507,21.5606412663884,"Significant"
1325,0.995156606262062,20.2334024307512,"Significant"
1326,0.993222027192103,20.2309604444101,"Significant"
1327,0.989150264018936,23.9465070651767,"Significant"
1328,0.993996085061696,25.70409016571,"Significant"
1329,0.952021783289755,25.984878861692,"Significant"
1330,0.868750542751672,11.5775841797472,"Significant"
1331,0.994785075110339,25.6848616970603,"Significant"
1332,0.997963933353166,19.2209145976146,"Significant"
1333,0.998333277407892,18.4147387880583,"Significant"
1334,0.925203822311815,15.3882495556561,"Significant"
1335,0.996071825198046,22.6432735802978,"Significant"
1336,0.996894553391926,23.4199442073922,"Significant"
1337,0.977314063053559,23.4799758580951,"Significant"
1338,0.917868956199008,13.5085092735882,"Significant"
1339,0.995648155436803,20.9520596022449,"Significant"
1340,0.990286234010924,22.2107002814273,"Significant"
1341,0.982147137256884,25.0628241689666,"Significant"
1342,0.879303572111543,12.4337196524302,"Significant"
1343,0.989131737868702,22.5958981312584,"Significant"
1344,0.928596780675365,13.0417178825175,"Significant"
1345,0.991428642286931,13.6680303296782,"Significant"
1346,0.995876136330709,25.2980621195495,"Significant"
1347,0.93680532775037,35.1574993431062,"Significant"
1348,0.904140509982754,12.1808434798673,"Significant"
1349,0.988724026723403,24.4618519695859,"Significant"
1350,0.99518075084057,19.3263295916165,"Significant"
1351,0.950945049827008,12.3686377596195,"Significant"
1352,0.992883936061177,20.1349990220748,"Significant"
1353,0.984358810627932,22.4865154470351,"Significant"
1354,0.991315023114775,19.967368723938,"Significant"
1355,0.996825456067841,20.3665560053079,"Significant"
1356,0.821037517628419,11.8019502459319,"Significant"
1357,0.984650218975519,23.9474554053636,"Significant"
1358,0.98113086301145,21.3264127577129,"Significant"
1359,0.978233481319951,20.8243570531057,"Significant"
1360,0.840824650685555,11.4328385167758,"Significant"
1361,0.815560262128681,56.0067670539882,"Significant"
1362,0.952841990350112,16.2384349216307,"Significant"
1363,0.984870225737363,18.8819395633529,"Significant"
1364,0.994403196178971,21.9103694722307,"Significant"
1365,0.998072885491071,18.3573146355506,"Significant"
1366,0.924683907876769,12.2883920083562,"Significant"
1367,0.994312252631459,21.6613023302735,"Significant"
1368,0.985018368405316,18.9850035487329,"Significant"
1369,0.980596625014494,21.0937704869516,"Significant"
1370,0.897192045658564,14.6073185885374,"Significant"
1371,0.825140264339616,11.6498921618947,"Significant"
1372,0.972277162679339,19.327526044458,"Significant"
1373,0.988630521879738,18.6931854335298,"Significant"
1374,0.904586498581055,12.5009031314769,"Significant"
1375,0.990692226034925,21.211584632884,"Significant"
1376,0.994476289830723,18.9998132884471,"Significant"
1377,0.842072422851174,11.3658094144609,"Significant"
1378,0.99589896308938,20.7873828291188,"Significant"
1379,0.992532524213086,17.5741479572361,"Significant"
1380,0.892214690116868,12.3340574129633,"Significant"
1381,0.992916968452191,20.527423461498,"Significant"
1382,0.982021865897462,19.5988456735908,"Significant"
1383,0.9846616644987,10.9932015810899,"Significant"
1384,0.99308383949498,22.4607156848834,"Significant"
1385,0.996376296221671,22.2930600640653,"Significant"
1386,0.977566861975703,21.1626007453471,"Significant"
1387,0.996596531418424,17.6944668648146,"Significant"
1388,0.986324251340153,20.6340319178572,"Significant"
1389,0.980563949829476,14.9691870528242,"Significant"
1390,0.96899529445054,18.9390194871904,"Significant"
1391,0.990440182645564,14.8498023535604,"Significant"
1392,0.826398589906062,11.7302774189208,"Significant"
1393,0.993585098748901,24.0475592609748,"Significant"
1394,0.976748473448172,24.3483207735722,"Significant"
1395,0.995221075246863,26.0242662038752,"Significant"
1396,0.984287757382673,25.7498104361021,"Significant"
1397,0.987233281248321,17.5934405158512,"Significant"
1398,0.952678638941137,16.6076029279204,"Significant"
1399,0.823413500045709,11.4554220302541,"Significant"
1400,0.996713617496403,15.9181010841515,"Significant"
1401,0.997001003361835,23.270655821288,"Significant"
1402,0.998755359465594,19.7595632149061,"Significant"
1403,0.994818265990173,22.1059784267018,"Significant"
1404,0.99286127364346,20.4855875845039,"Significant"
1405,0.991681582182678,18.1938695696354,"Significant"
1406,0.985442598133059,28.0128073213222,"Significant"
1407,0.995692714114836,19.7102600565045,"Significant"
1408,0.98269563893404,23.8779290976457,"Significant"
1409,0.990690232226063,21.3762979348706,"Significant"
1410,0.990964867260086,20.674083485766,"Significant"
1411,0.952080110653404,26.1708817481733,"Significant"
1412,0.993168239881659,19.38271547711,"Significant"
1413,0.989437373737686,24.3734178071201,"Significant"
1414,0.989702004226515,17.2622259857344,"Significant"
1415,0.997153495085627,22.2756066790002,"Significant"
1416,0.982746630068781,9.73703593729961,"Significant"
1417,0.982014619007847,18.6557158346096,"Significant"
1418,0.97103812644688,17.8373029101727,"Significant"
1419,0.909218803947751,13.8576929228088,"Significant"
1420,0.99632613284761,18.0878694338928,"Significant"
1421,0.972590027949403,18.6305904379472,"Significant"
1422,0.992077299708871,22.7933920169695,"Significant"
1423,0.907451139612236,12.964709675232,"Significant"
1424,0.985544331336133,24.2468323595827,"Significant"
1425,0.998597256111424,22.6950359855731,"Significant"
1426,0.942516428797975,12.1598742599855,"Significant"
1427,0.992223997803113,15.3011610691629,"Significant"
1428,0.94300784449054,22.7257497191898,"Significant"
1429,0.991680236522074,19.4072515735263,"Significant"
1430,0.952595051525138,16.5167473257549,"Significant"
1431,0.977643340341259,18.2726378890004,"Significant"
1432,0.989086189782531,16.9528120347016,"Significant"
1433,0.99738673994646,22.0391366558478,"Significant"
1434,0.978331151175786,22.0837991052902,"Significant"
1435,0.983711037709906,9.9311238608475,"Significant"
1436,0.999272903654809,18.7433278031302,"Significant"
1437,0.981791787278942,27.85082753269,"Significant"
1438,0.994677173177107,19.0685450709141,"Significant"
1439,0.988592134843415,21.8238119256412,"Significant"
1440,0.994130613153674,22.3713146013905,"Significant"
1441,0.998054692771217,19.0120595945144,"Significant"
1442,0.99018643442935,20.2226953726261,"Significant"
1443,0.915260284040405,17.3232342680751,"Significant"
1444,0.934089610661762,13.2850440698388,"Significant"
1445,0.974572129330752,18.2662275415118,"Significant"
1446,0.988457151246055,14.3023903682217,"Significant"
1447,0.961705763882129,17.9229239769752,"Significant"
1448,0.986012552608941,20.0616226227735,"Significant"
1449,0.959951578779224,9.33851212565312,"Significant"
1450,0.937328286392687,13.8297027648455,"Significant"
1451,0.987715145720989,19.8914309829175,"Significant"
1452,0.990760771825889,23.7532493732201,"Significant"
1453,0.996836301065986,22.2732440718702,"Significant"
1454,0.99046915205153,12.3890201431266,"Significant"
1455,0.995825588856055,18.6799837466063,"Significant"
1456,0.975744307732622,14.9872404188821,"Significant"
1457,0.961196916280063,17.1202488411976,"Significant"
1458,0.88070372783957,12.2768065459536,"Significant"
1459,0.989504733032641,17.0158824023824,"Significant"
1460,0.985627006478559,25.072808865975,"Significant"
1461,0.981523663311532,22.0797930629448,"Significant"
1462,0.984651310962511,24.2627475644309,"Significant"
1463,0.991612513680698,19.1553896984681,"Significant"
1464,0.984318500157425,25.240383895992,"Significant"
1465,0.978583646887605,19.7783833419,"Significant"
1466,0.771456576138193,11.6527708438177,"Significant"
1467,0.986761852625349,24.5168393254842,"Significant"
1468,0.9853746505957,29.1934164447941,"Significant"
1469,0.978122571992018,11.0636616806801,"Significant"
1470,0.99587216980898,24.7468577907538,"Significant"
1471,0.997067673071817,20.1560549465818,"Significant"
1472,0.988735677071141,17.1317071214053,"Significant"
1473,0.950622855731922,26.3348392294057,"Significant"
1474,0.920129321427584,11.7595728112801,"Significant"
1475,0.978051070686609,18.5124290034521,"Significant"
1476,0.985784811416124,20.6836543346815,"Significant"
1477,0.994352212983215,22.0048894921347,"Significant"
1478,0.989674506288857,21.2263134071252,"Significant"
1479,0.984770232199155,19.1887842879081,"Significant"
1480,0.985629737516385,29.0258320814278,"Significant"
1481,0.996440284697432,22.3190533043675,"Significant"
1482,0.995607922940647,18.2132637726252,"Significant"
1483,0.910799983811076,17.0649927788274,"Significant"
1484,0.987663835690876,16.9521447827454,"Significant"
1485,0.990033541142298,23.0208500194266,"Significant"
1486,0.925220726047036,13.0140399654311,"Significant"
1487,0.980472850646377,21.858574382285,"Significant"
1488,0.993385531591469,17.2644296090629,"Significant"
1489,0.948481302454248,14.3205536594005,"Significant"
1490,0.951989266567514,14.6275747971649,"Significant"
1491,0.995804697143793,22.8901933417112,"Significant"
1492,0.985551507275964,23.9144100196601,"Significant"
1493,0.970862013417985,18.4216074658446,"Significant"
1494,0.984369578579332,24.6812033204253,"Significant"
1495,0.994584700077972,14.4174224786796,"Significant"
1496,0.996165921006062,17.9411767960995,"Significant"
1497,0.928849065007312,14.3627766824133,"Significant"
1498,0.920036706571724,11.8322024105289,"Significant"
1499,0.991891536376604,26.1264256367615,"Significant"
1500,0.909569495136115,12.9947829145076,"Significant"
1501,0.992657656949887,20.4838052649128,"Significant"
1502,0.796100813046995,11.0385016631427,"Significant"
1503,0.984183369707488,17.6825503262209,"Significant"
1504,0.957990017782553,19.8375949146485,"Significant"
1505,0.993892506088145,21.4636876907805,"Significant"
1506,0.993117765784068,22.4502438835489,"Significant"
1507,0.938356346744712,17.1294595388231,"Significant"
1508,0.992870910369165,20.0268340915196,"Significant"
1509,0.987232636884361,21.249856651752,"Significant"
1510,0.991340627366847,20.0058489306269,"Significant"
1511,0.984948939469385,28.052229012577,"Significant"
1512,0.978120024987683,17.5552491095347,"Significant"
1513,0.989528267650036,23.591171693889,"Significant"
1514,0.986890003543233,21.4246479871692,"Significant"
1515,0.990328830803938,21.5533272477873,"Significant"
1516,0.987437712525955,28.8963104290431,"Significant"
1517,0.938759509405703,13.8250490562482,"Significant"
1518,0.994784137419435,18.4943850996848,"Significant"
1519,0.981439454658542,22.3703797265857,"Significant"
1520,0.964787052560068,18.0173228491765,"Significant"
1521,0.986708918624677,23.9687167287193,"Significant"
1522,0.987683020711986,18.789071004357,"Significant"
1523,0.992045231281312,25.6958675544223,"Significant"
1524,0.970140067344643,15.5127995811441,"Significant"
1525,0.99180712623419,20.3676603029441,"Significant"
1526,0.989440426410551,15.3922464878829,"Significant"
1527,0.90849176727083,13.0364212195577,"Significant"
1528,0.993310174151889,26.0770092144554,"Significant"
1529,0.988251795380933,15.9910486485154,"Significant"
1530,0.985699546811589,20.7352200730423,"Significant"
1531,0.986020744794425,21.0847422167871,"Significant"
1532,0.97979428084253,16.6765670741421,"Significant"
1533,0.994299573115469,21.7586663459479,"Significant"
1534,0.995791556248673,19.3094502253239,"Significant"
1535,0.900317201674721,17.347748106274,"Significant"
1536,0.952482156740757,26.0995793972939,"Significant"
1537,0.89234790979138,12.0620068470145,"Significant"
1538,0.987078518580288,23.3305530088001,"Significant"
1539,0.989653633297339,24.2936321418923,"Significant"
1540,0.923553921149236,11.8915641671748,"Significant"
1541,0.987701372484536,21.4546934422635,"Significant"
1542,0.993340209850974,17.5680544202562,"Significant"
1543,0.904590677534796,17.6209941121367,"Significant"
1544,0.900140399691385,12.7229016925066,"Significant"
1545,0.978010562521989,18.1832951381676,"Significant"
1546,0.989235717807835,23.604674071752,"Significant"
1547,0.944791056854783,14.03306671345,"Significant"
1548,0.990365726148824,20.1869666110085,"Significant"
1549,0.983931320049179,17.9906888734988,"Significant"
1550,0.991545437897098,14.6300936340816,"Significant"
1551,0.996870514486152,22.0761126457159,"Significant"
1552,0.983428865943883,22.7593832022319,"Significant"
1553,0.994829423888374,17.5395223181013,"Significant"
1554,0.909352109836735,11.4524766593652,"Significant"
1555,0.984618106616106,18.8374050599777,"Significant"
1556,0.969494421413992,18.090861558988,"Significant"
1557,0.992019123590291,23.3256224428909,"Significant"
1558,0.983424512202548,18.1058719543515,"Significant"
1559,0.94876298366437,16.7917643164655,"Significant"
1560,0.992378418159657,21.1987052398664,"Significant"
1561,0.993772049391001,23.8437693018584,"Significant"
1562,0.998566368632662,19.9319670837632,"Significant"
1563,0.914121943097577,14.8572543319964,"Significant"
1564,0.930803340960981,17.5273332782932,"Significant"
1565,0.996326631847481,23.5449948717507,"Significant"
1566,0.995006990318608,18.4380011936996,"Significant"
1567,0.961414938675918,18.3157700183452,"Significant"
1568,0.951001947536196,17.8261236639643,"Significant"
1569,0.997039991641368,23.4784616512761,"Significant"
1570,0.975513629625606,26.6842340342464,"Significant"
1571,0.986007216058407,23.9333524296864,"Significant"
1572,0.887850094509598,12.1409717190588,"Significant"
1573,0.847863397116655,16.1107761400437,"Significant"
1574,0.984973325441089,28.3064380935753,"Significant"
1575,0.995925718446289,23.605083514558,"Significant"
1576,0.986700621784794,21.2849891540285,"Significant"
1577,0.950058830252717,14.7585011846933,"Significant"
1578,0.992320699090952,21.5065205551643,"Significant"
1579,0.99647416563242,23.5242716607862,"Significant"
1580,0.993165246210729,25.1442124009296,"Significant"
1581,0.908279103136652,12.93750165657,"Significant"
1582,0.9967836559596,19.0865286384411,"Significant"
1583,0.991107645395501,18.2332499220617,"Significant"
1584,0.954856395097508,16.0827336041234,"Significant"
1585,0.991837917531203,20.2117458025061,"Significant"
1586,0.991874702478724,25.5583912451062,"Significant"
1587,0.989361811363221,19.9226610516686,"Significant"
1588,0.991227018784064,22.0699141217002,"Significant"
1589,0.991624459168437,25.6807787120483,"Significant"
1590,0.988470182647399,13.3275229922461,"Significant"
1591,0.99092296933641,20.0290351570158,"Significant"
1592,0.974179536951212,14.8480981963705,"Significant"
1593,0.994402700076754,23.8455076933145,"Significant"
1594,0.988164281837137,23.1387781982652,"Significant"
1595,0.983590087064203,11.2313202538688,"Significant"
1596,0.986971006588727,16.3979682405907,"Significant"
1597,0.982937560279667,18.9810804194463,"Significant"
1598,0.992380255682464,22.4964976961302,"Significant"
1599,0.959300671019981,18.4047813276927,"Significant"
1600,0.981572919184752,19.5235450027045,"Significant"
1601,0.992104599654706,21.7590972836392,"Significant"
1602,0.97771329223881,18.0152132177744,"Significant"
1603,0.98634306294603,23.3252324486199,"Significant"
1604,0.988403886026218,17.1446893036046,"Significant"
1605,0.990233206984364,27.8149405849972,"Significant"
1606,0.966511025491093,25.6297366909465,"Significant"
1607,0.998107476012858,23.8116885410583,"Significant"
1608,0.975453596800424,19.816806149138,"Significant"
1609,0.853012764672555,11.4001973263569,"Significant"
1610,0.980797964042292,17.8084713278234,"Significant"
1611,0.99168218124839,17.4651003634696,"Significant"
1612,0.997275128698557,19.5073761803061,"Significant"
1613,0.997082734749484,23.1180685601943,"Significant"
1614,0.862261295569118,12.745546330319,"Significant"
1615,0.993783726274793,18.1655690238163,"Significant"
1616,0.939115091167102,13.088040231629,"Significant"
1617,0.92578944160641,17.682454702362,"Significant"
1618,0.986627126480845,14.7304420585721,"Significant"
1619,0.990907890186572,27.2800773557309,"Significant"
1620,0.956327072494808,15.4942651775257,"Significant"
1621,0.975178721560604,24.5414240081998,"Significant"
1622,0.998714328878008,19.3385296858666,"Significant"
1623,0.984493319026296,24.987478523245,"Significant"
1624,0.931545444387965,17.6044680382869,"Significant"
1625,0.953929792571007,14.867832515244,"Significant"
1626,0.950766693003778,13.8253057181714,"Significant"
1627,0.993207870984209,23.2399195823718,"Significant"
1628,0.987632099147623,23.7597343518182,"Significant"
1629,0.959356226543872,13.9799379843792,"Significant"
1630,0.992689288293653,21.6624188339594,"Significant"
1631,0.901104083252556,15.4622896978332,"Significant"
1632,0.989988082889259,19.6210967757298,"Significant"
1633,0.972802583122172,17.7492145202665,"Significant"
1634,0.997892353743849,21.2301232788477,"Significant"
1635,0.995566277590983,21.4323919234149,"Significant"
1636,0.993716609918289,15.3172769276039,"Significant"
1637,0.884315539829345,14.4174637753391,"Significant"
1638,0.99030058948079,27.7554401903121,"Significant"
1639,0.992662880448572,21.5044074336945,"Significant"
1640,0.98664000685027,28.3539587662303,"Significant"
1641,0.997395893224609,23.4541112201856,"Significant"
1642,0.985283768486951,21.8043750306275,"Significant"
1643,0.988438511471111,18.3622347037834,"Significant"
1644,0.988337828027995,23.6765188877506,"Significant"
1645,0.989982185976898,23.4251538803765,"Significant"
1646,0.987000596991194,23.3105383608396,"Significant"
1647,0.892440746991335,14.6100920032645,"Significant"
1648,0.981325028275683,16.2168860330366,"Significant"
1649,0.974333852730275,26.2885970938838,"Significant"
1650,0.987720796393642,27.6693995036246,"Significant"
1651,0.970987254263659,17.8947001737119,"Significant"
1652,0.991255590399667,20.6611149925472,"Significant"
1653,0.950229098756625,11.9041434109149,"Significant"
1654,0.994291891423871,17.3247859858001,"Significant"
1655,0.997661013941158,18.507178563659,"Significant"
1656,0.959369761290847,13.4307909746953,"Significant"
1657,0.997114646094831,16.1960410451735,"Significant"
1658,0.983030140604225,15.6595048572007,"Significant"
1659,0.997154896729226,18.6158163727663,"Significant"
1660,0.99494500248641,21.9465436412663,"Significant"
1661,0.983567654136179,21.078843385099,"Significant"
1662,0.975686764650274,16.0317064325862,"Significant"
1663,0.97439536482323,16.9445874259286,"Significant"
1664,0.993979530219389,28.2976426455682,"Significant"
1665,0.966996687759847,18.7369597911376,"Significant"
1666,0.977654297250878,21.2914993980765,"Significant"
1667,0.97124443850537,23.4895531629235,"Significant"
1668,0.940945967271061,22.1245281866595,"Significant"
1669,0.985923076397103,23.7551211585955,"Significant"
1670,0.985680631646342,15.4684453798804,"Significant"
1671,0.997382233577496,24.0776931768612,"Significant"
1672,0.991871880881125,20.2868578355323,"Significant"
1673,0.984651879305083,22.872076762315,"Significant"
1674,0.988932544044368,15.9804772705171,"Significant"
1675,0.989132316086498,28.3550005750948,"Significant"
1676,0.998603726350187,23.3467850219118,"Significant"
1677,0.986136252871738,24.415882793753,"Significant"
1678,0.990991350225713,21.53768746184,"Significant"
1679,0.988873917614293,27.4036265344994,"Significant"
1680,0.90241381670382,15.6718059167654,"Significant"
1681,0.993024285537838,17.667529795392,"Significant"
1682,0.941208848471526,18.1835499930792,"Significant"
1683,0.993313692133311,24.0442999282202,"Significant"
1684,0.98346312999187,25.0428104844799,"Significant"
1685,0.993739308150356,16.2171149856724,"Significant"
1686,0.97080585767596,26.4917046494354,"Significant"
1687,0.987207143806493,23.2885536748352,"Significant"
1688,0.965675853013127,12.7631620273677,"Significant"
1689,0.988551961698987,28.6381554735376,"Significant"
1690,0.991388030325699,20.0417885687942,"Significant"
1691,0.986843746497938,18.7052088423015,"Significant"
1692,0.907247614649862,14.7809786901366,"Significant"
1693,0.987608849284987,23.6801521760712,"Significant"
1694,0.961324190607558,20.8303832607275,"Significant"
1695,0.995779093586949,19.0444606360277,"Significant"
1696,0.985373711490305,25.3768984579064,"Significant"
1697,0.990019678138139,20.5723671135765,"Significant"
1698,0.948955381452011,16.2077724059188,"Significant"
1699,0.936389067462961,10.5285780934726,"Significant"
1700,0.985362374529053,25.1056508398698,"Significant"
1701,0.983562177079978,18.2884359868586,"Significant"
1702,0.984389914187805,18.2020789238928,"Significant"
1703,0.993449526464427,20.5065090349741,"Significant"
1704,0.988820715441195,14.827477750661,"Significant"
1705,0.990808359364367,21.4378330794156,"Significant"
1706,0.981384280164089,23.4676982298247,"Significant"
1707,0.955983629521504,11.0929481520274,"Significant"
1708,0.943087021340749,17.5483007741301,"Significant"
1709,0.986792814725575,23.8195377075231,"Significant"
1710,0.991251295039204,18.2128640737619,"Significant"
1711,0.97907868882609,17.3382162007698,"Significant"
1712,0.960884256634804,18.828833172637,"Significant"
1713,0.978176583987528,13.8142827934586,"Significant"
1714,0.962539794659854,14.7372230935165,"Significant"
1715,0.99498866789191,14.8334631988261,"Significant"
1716,0.95312523664001,19.5726907141629,"Significant"
1717,0.982637522545955,24.0342670645859,"Significant"
1718,0.982453697406784,23.8911922060187,"Significant"
1719,0.995830705626935,23.8116449133653,"Significant"
1720,0.998172179338778,22.6188834240017,"Significant"
1721,0.983253548691819,24.2615666026616,"Significant"
1722,0.991937215246952,17.0311491706988,"Significant"
