,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_3850_cycle_1_1,virus_comp_3850_cycle_1_1,1.77387247500278,1.01442734038282,1.10889252949135,0.271456650167331,0.996995076828017,-4.59480185942674,1.69836945873201,1.01442734038282,2.43316453155799,0.017653374877957,0.0347609039756922,-3.30243787992439,-0.0262831585270487,1.01442734038282,-1.15409498470653,0.252577403001189,0.525034127491691,-5.551488812436,-1.63017254353864,1.01442734038282,-2.40389922099398,0.0190052624648621,0.13256554295326,-3.23112922524565,0.105525472092376,1.01442734038282,0.579692182305214,0.564074117351272,0.784718982810721,-5.64316314194871,-0.0505599628404605,1.01442734038282,-0.058028855836331,0.95389904483127,0.983308337109347,-4.59987754787742,0.808872192339493,1.01442734038282,0.466323583738235,0.642502490317696,0.999066860692725,-4.59606306211474,-0.47224868488628,1.01442734038282,-0.575913036561503,0.566611044460671,0.756910523134914,-4.59871162239221,-0.127518160402578,1.01442734038282,-0.173041335732019,0.86314268785357,0.892018734138126,-5.41014226797045,1.83732871397084,1.01442734038282,2.39349958417496,0.019507512092275,0.041097367951257,-3.30142639498395,0.0189963325249014,1.01442734038282,0.551352815140516,0.583233179815655,0.999369459381768,-5.47913775104073
virus_comp_3850_cycle_1_10,virus_comp_3850_cycle_1_10,0.00363260615513546,1.04061268185137,0.00216520238796475,0.998278691438464,0.999829734509271,-4.59659298324235,2.22814457590488,1.04061268185137,2.98859652473708,0.00388454608976107,0.0152484530208577,-2.01242654756757,-0.0203890433147293,1.04061268185137,-0.849768437245852,0.398403959087694,0.58124437973677,-5.856290987755,-1.33303116609301,1.04061268185137,-1.85171892129573,0.0683614834801894,0.141971214106767,-4.23427115974499,0.314716688547931,1.04061268185137,1.61459223403685,0.110980514067094,0.685666567344961,-4.61716350875504,0.296890497416262,1.04061268185137,0.32013046578434,0.749840527966256,0.955875666168272,-4.59942841394797,0.282672047676254,1.04061268185137,0.152868531834329,0.878949814951554,0.999066860692725,-4.5963041533743,-0.901024717968423,1.04061268185137,-1.03903995202488,0.302427337027259,0.726866897920755,-4.59472133750494,-0.825642122852,1.04061268185137,-1.04337503685705,0.300430304552208,0.421217307210167,-4.97640152049011,2.0611447232863,1.04061268185137,2.51934838461044,0.0140864514033828,0.0345241501540096,-3.03670451936251,0.0228270392175043,1.04061268185137,0.628316985058479,0.531878518310175,0.999369459381768,-5.44981695846821
virus_comp_3850_cycle_1_4,virus_comp_3850_cycle_1_4,1.45281647211629,0.898976843251924,1.09530335919272,0.276103247429609,0.996995076828017,-4.59483105732552,1.65694600950088,0.898976843251924,2.85259927484348,0.00530291446094507,0.0173508723800564,-2.30813582191756,-0.0362039487416474,0.898976843251924,-1.84663021618842,0.067857946920741,0.358007540784025,-4.55573671819849,-1.67864324649422,0.898976843251924,-2.96143706145394,0.00385240890516155,0.13256554295326,-1.9497391132294,0.100394437374432,0.898976843251924,0.659405619395595,0.511202066588692,0.777637746206013,-5.60797725080371,0.457742809013601,0.898976843251924,0.623256411300134,0.534582736699008,0.947523421766759,-4.59805385503005,1.26446585501689,0.898976843251924,0.866633458013848,0.388287341750875,0.999066860692725,-4.59542261918323,-0.160759247315223,0.898976843251924,-0.231996796382537,0.817030570155695,0.916699913297467,-4.60021986839471,-0.757818259463966,0.898976843251924,-1.23016488581867,0.221618517135951,0.371586917817329,-4.81630169227019,2.15183299150647,0.898976843251924,3.35213875460903,0.00114539382089346,0.0190879710984835,-0.941002410198014,0.00802720952830783,0.898976843251924,0.274914555512215,0.783968173794526,0.999369459381768,-5.57766637710417
virus_comp_3850_cycle_1_7,virus_comp_3850_cycle_1_7,2.89928172518573,1.00678469355662,1.54598666299021,0.126222117791127,0.996995076828017,-4.5931676036163,1.22505007984781,1.00678469355662,1.47970154290181,0.143046718476675,0.158804070491202,-4.97328347251664,-0.0286584365170042,1.00678469355662,-1.05647691969128,0.294065066340658,0.527970141912127,-5.65023916664214,-1.82259637567111,1.00678469355662,-2.26443055139932,0.0263708547446712,0.13256554295326,-3.49649192780749,-0.0836190826857675,1.00678469355662,-0.389597702960803,0.697913220761297,0.835848872062203,-5.73251367015744,0.352335045792475,1.00678469355662,0.342423319648709,0.732968478176988,0.95554881421055,-4.59935881919146,1.68473946805992,1.00678469355662,0.824263032077933,0.412344797672094,0.999066860692725,-4.59550931378635,-0.106566390962109,1.00678469355662,-0.109341151836806,0.913217335782074,0.965537078977922,-4.60040940020771,0.00127307435920187,1.00678469355662,0.00146777491369657,0.998832694497913,0.998832694497913,-5.42789375943804,2.15795646954127,1.00678469355662,2.39365909778338,0.0191242585440895,0.0407429855939298,-3.29595139557937,-0.00747580774099308,1.00678469355662,-0.181587342883998,0.856385379760494,0.999369459381768,-5.59117388560424
virus_comp_3850_cycle_1_9,virus_comp_3850_cycle_1_9,2.58553267722323,1.09995251268947,1.20765648964361,0.230352697513249,0.996995076828017,-4.59448912599371,1.27656737131882,1.09995251268947,1.34330191258193,0.182561543023697,0.196084620284712,-5.13335945927895,-0.0339647731404234,1.09995251268947,-1.07218767863922,0.286510745979001,0.525522209676308,-5.59896811100236,-2.37985689689166,1.09995251268947,-2.58921225592556,0.011222709523149,0.13256554295326,-2.81397741804503,0.0711209186649272,1.09995251268947,0.287735568513972,0.774212620249522,0.870797223452436,-5.74152553558728,-0.76666355575247,1.09995251268947,-0.656694574515868,0.513057898733836,0.947523421766759,-4.59779399541882,1.40127826908075,1.09995251268947,0.606201288104031,0.545911513118412,0.999066860692725,-4.59587945408874,0.743238758370558,1.09995251268947,0.671601404814169,0.503562763849986,0.72956798275458,-4.59799219677776,0.414367087597189,1.09995251268947,0.415399933956296,0.678840742869674,0.736923373275636,-5.33854180310926,1.63328985129898,1.09995251268947,1.5901679149169,0.115313969176157,0.140895228030369,-4.69665019041628,0.0438758724125776,1.09995251268947,0.939154701148347,0.350172353962518,0.999369459381768,-5.21289059550428
virus_comp_391_cycle_1_35,virus_comp_391_cycle_1_35,0.535710067793094,1.14286538859739,0.251536041619353,0.804137777511474,0.996995076828017,-4.59654841729013,3.26415134792526,1.14286538859739,3.4017787775059,0.00303888330244048,0.0138742241525991,-1.61579479082049,-0.0350033652172623,1.14286538859739,-1.12120401427127,0.27636537903118,0.525522209676308,-5.58643406305432,-0.987994937533145,1.14286538859739,-1.03212795098401,0.315151173823045,0.346885993805226,-5.25052040922189,0.182343385344991,1.14286538859739,0.732547396247841,0.472899431400197,0.777637746206013,-5.5536183305642,1.3716533857018,1.14286538859739,1.13837971970317,0.269308475829547,0.947523421766759,-4.59382815714719,-0.716397955068196,1.14286538859739,-0.29919788611771,0.768082366252871,0.999066860692725,-4.59621724894157,-1.22744036231745,1.14286538859739,-1.07377679756352,0.296557052235722,0.726866897920755,-4.59438732192663,-2.31883680121759,1.14286538859739,-2.28957135472818,0.0338353011975685,0.260220097739556,-3.50220081545938,2.78266283857497,1.14286538859739,2.6372512886179,0.0163630485421256,0.037409965394262,-3.03422518466827,0.0606799244938216,1.14286538859739,1.36796161472018,0.187507197343917,0.953465568733613,-4.84846469684505
virus_comp_3930_cycle_1_10,virus_comp_3930_cycle_1_10,0.336556428333042,1.01669102787131,0.188214442248836,0.852845090959446,0.996995076828017,-4.59650796782043,2.02559357878092,1.01669102787131,2.57875167774061,0.0190739367555438,0.0358994226882487,-3.22716799426248,-0.0428929679867281,1.01669102787131,-1.56704772678751,0.13476984641359,0.458647737587707,-4.97592774752468,-1.40422998771514,1.01669102787131,-1.84561956890012,0.0817078202765939,0.148302419541885,-4.28908352441538,0.184514315488405,1.01669102787131,0.903434705010859,0.37840162562768,0.777637746206013,-5.41826501753514,0.812144719621038,1.01669102787131,0.831455696481634,0.416769455998805,0.947523421766759,-4.59656633851389,1.16139006219003,1.01669102787131,0.596097803466897,0.558640989310788,0.999066860692725,-4.59588817013747,-0.681700254203648,1.01669102787131,-0.739348234589081,0.469368026280583,0.726866897920755,-4.59751138248484,-0.949629715276949,1.01669102787131,-1.12902855533797,0.273924711814667,0.404791145833928,-4.89194911211751,2.48168277023975,1.01669102787131,2.88016026137191,0.0100697487990633,0.0301880022014114,-2.60903915895074,-0.0173170986270452,1.01669102787131,-0.416996630400992,0.68168417417001,0.999369459381768,-5.47637330409749
virus_comp_3930_cycle_1_11,virus_comp_3930_cycle_1_11,0.146203762281272,1.14121092576729,0.0692699902133973,0.945058146881816,0.999180114455521,-4.59654463844404,2.46470137516329,1.14121092576729,2.63619977971921,0.0112139847940457,0.0265584539872315,-2.89213972115067,-0.0705209084691017,1.14121092576729,-1.94749405190557,0.0572486137159135,0.341807899539131,-4.26750679629399,-1.40318304882181,1.14121092576729,-1.56016098824189,0.125192470150808,0.169744083731503,-4.66674729649473,0.199695579822137,1.14121092576729,0.825616493780988,0.413044875870249,0.777637746206013,-5.4810895862922,0.895926605045795,1.14121092576729,0.780047845613593,0.4391346831309,0.947523421766759,-4.5969972554227,0.807522661325095,1.14121092576729,0.350859901548594,0.727205564802492,0.999066860692725,-4.59617348586539,-1.0734204626099,1.14121092576729,-0.990040208978944,0.327044425587495,0.726866897920755,-4.59525283298593,-1.40513907226357,1.14121092576729,-1.38272188775982,0.173053240639697,0.336005505843844,-4.63129058873441,2.7332654104654,1.14121092576729,2.6813710368304,0.00997828688967771,0.0300405628606611,-2.72743750765182,0.00487012473542871,1.14121092576729,0.0925014663549692,0.92667881738608,0.999369459381768,-5.4874040037767
virus_comp_3958_cycle_1_2,virus_comp_3958_cycle_1_2,-0.518347203910417,1.10328575679944,-0.296150281062484,0.771545031443065,0.996995076828017,-4.59644619709277,1.97440239589568,1.10328575679944,2.59689805947515,0.0213591597468193,0.0379556901146469,-3.28274615321513,-0.0603207329323662,1.10328575679944,-1.96649862906726,0.0697791799511736,0.35829274484765,-4.30330555123857,-1.50882013591806,1.10328575679944,-2.05533180467825,0.0593741509066405,0.138830704676878,-4.01413780104488,0.472782072576709,1.10328575679944,2.14802434610291,0.050056979366452,0.469646134831929,-3.84298072533932,1.95940338158142,1.10328575679944,1.84222331472345,0.0871288552000258,0.947523421766759,-4.58757065386111,0.131574003221258,1.10328575679944,0.0684049504350023,0.946448967131238,0.999066860692725,-4.59632544053216,-1.93859899453546,1.10328575679944,-2.00547246903097,0.065024126166021,0.726866897920755,-4.58400459129181,-2.24430233436279,1.10328575679944,-2.6029358873638,0.0211112144261567,0.255539570794627,-3.14550639745956,2.1416936429579,1.10328575679944,2.54894665560746,0.0234306579502553,0.0447142195144208,-3.28491728856411,0.0607309335336849,1.10328575679944,1.50161974910008,0.155828334061529,0.911243056384499,-4.61679175884644
virus_comp_3984_cycle_1_2,virus_comp_3984_cycle_1_2,-0.830015326470478,0.931427618153546,-0.424687686467559,0.676473421744468,0.996995076828017,-4.59634238805458,2.10682792288559,0.931427618153546,2.46759162832066,0.0247056752840597,0.0412535423955921,-3.45785679890149,-0.0326329175958652,0.931427618153546,-1.17342542743608,0.257053861695179,0.525522209676308,-5.54890494584399,-0.998955770139663,0.931427618153546,-1.18932013514873,0.250912921092125,0.284782157245934,-5.12435708104588,0.429162805814016,0.931427618153546,1.89298139019015,0.0757837305053159,0.575143024993249,-4.25328269810675,-0.04217892118828,0.931427618153546,-0.0385192311881419,0.969729413031087,0.987539284513842,-4.59989772610887,0.118096135380822,0.931427618153546,0.054309425129431,0.957331630624188,0.999066860692725,-4.59633386195294,-0.443343848395899,0.931427618153546,-0.433272424049185,0.670348982854286,0.822435350690622,-4.59952462400242,-0.469297381715342,0.931427618153546,-0.515497573330568,0.612947165419987,0.682867833839123,-5.32372614855859,1.44153563347192,0.931427618153546,1.49851932340897,0.152621694263112,0.177693918515266,-4.84055859900136,-0.00366113437668243,0.931427618153546,-0.0856889517370198,0.932730376480746,0.999369459381768,-5.6222110662229
virus_comp_400_cycle_3_11,virus_comp_400_cycle_3_11,0.283982745919869,1.013518693045,0.198599910523892,0.84397408650108,0.996995076828017,-4.59651695355382,1.74865880581521,1.013518693045,2.84428507839527,0.00811595691901134,0.0215883804238608,-2.57556564847814,-0.0283398756904308,1.013518693045,-1.40683854261488,0.17019860536906,0.507559744447922,-5.26478016039133,-1.47023344429984,1.013518693045,-2.44635326907842,0.0207919539438426,0.13256554295326,-3.25298035241546,0.22935077117278,1.013518693045,1.40696506457196,0.170161434287433,0.777637746206013,-4.90736600559459,0.529782366523136,1.013518693045,0.672833182890636,0.506428297286333,0.947523421766759,-4.59770954210382,2.79993348335947,1.013518693045,0.671143752954393,0.507488094576183,0.999066860692725,-4.59521255897419,-0.446543079834384,1.013518693045,-0.603786521314458,0.550722439114546,0.74738209768889,-4.59853327081919,-0.798861265455475,1.013518693045,-1.20976016306079,0.236228942523296,0.380160053596381,-4.8336231573286,2.1589719414052,1.013518693045,3.11007315780948,0.00419610457933825,0.0212194470008529,-1.93990841484305,-0.0504520964859863,1.013518693045,-1.55230285542957,0.13153450072926,0.879578943700133,-4.55371663752146
virus_comp_400_cycle_3_12,virus_comp_400_cycle_3_12,0.418860598829988,1.13742841111625,0.21644124271737,0.830286733119969,0.996995076828017,-4.59650517786291,1.75937766118662,1.13742841111625,2.12710398018028,0.0427896752562077,0.0597877370099027,-3.9956271217995,-0.0352981160432387,1.13742841111625,-1.30575009842909,0.202761277359913,0.525034127491691,-5.39973017965543,-1.28685814867155,1.13742841111625,-1.55804950413688,0.130980674633279,0.173541760982648,-4.67956597991286,0.199699761930678,1.13742841111625,0.908112665148893,0.3719315586156,0.777637746206013,-5.42654863936831,0.637964562244214,1.13742841111625,0.594873812028093,0.556929173514655,0.947523421766759,-4.59814094443927,3.31667130091484,1.13742841111625,0.55709129990732,0.582098981523867,0.999066860692725,-4.59522486179188,-0.1063230211552,1.13742841111625,-0.105508888735746,0.91675959942107,0.966271501321938,-4.60040664621776,-0.770025714545632,1.13742841111625,-0.865294612714808,0.394574889687291,0.48713372566954,-5.12308667466124,1.89285629604581,1.13742841111625,1.98927149631336,0.0569919658628626,0.080823935619888,-4.10061650748524,-0.082839625392775,1.13742841111625,-1.8239688990614,0.0793535827217128,0.770294406273705,-4.1765685958855
virus_comp_400_cycle_3_35,virus_comp_400_cycle_3_35,1.61613528728611,0.996015046277487,1.31492309611238,0.192843387778168,0.996995076828017,-4.5941593513681,1.54520972363352,0.996015046277487,2.95872670286234,0.00421606109261487,0.0157971874353142,-2.08547074623807,-0.0323450033728822,0.996015046277487,-1.83550160361212,0.0706952855404665,0.35829274484765,-4.56880290652068,-0.969220058629591,0.996015046277487,-1.85619534816051,0.0676506660765457,0.141971214106767,-4.20787824937309,0.144661300382344,0.996015046277487,1.06173472742544,0.292019229905323,0.777637746206013,-5.28405633232062,0.141702747458895,0.996015046277487,0.214199231708073,0.831016770682424,0.956994341069867,-4.59956397338066,1.63841151745933,0.996015046277487,0.478529726280737,0.63377011016479,0.999066860692725,-4.59525414879528,-0.875606311779235,0.996015046277487,-1.41288582748935,0.16213699035889,0.726866897920755,-4.59003411215635,-1.34426446237185,0.996015046277487,-2.41185357029169,0.0185072953061095,0.255539570794627,-3.14912240391498,1.77244227237747,0.996015046277487,3.02050642430222,0.00352527217096453,0.0206935726027208,-1.87369802117492,-0.0377362180039362,0.996015046277487,-1.38500272001461,0.170466413631556,0.940004385805872,-4.74649757670633
virus_comp_400_cycle_3_36,virus_comp_400_cycle_3_36,1.65497782821513,1.0631972615134,1.36226567171415,0.176213609696229,0.996995076828017,-4.59400145187384,1.64475431382981,1.0631972615134,3.20389928208953,0.0018259263858583,0.0113625152595167,-1.37962971811039,-0.0356560937175332,1.0631972615134,-2.07165168522912,0.0409051230490114,0.309181807726836,-4.13933913481104,-0.832891888127289,1.0631972615134,-1.59412946354208,0.114103245196236,0.163695821730289,-4.58636281541339,0.128992117716497,1.0631972615134,0.965005023289894,0.33689990413418,0.777637746206013,-5.37427866203242,0.254350310563709,1.0631972615134,0.389268062495571,0.697916139713195,0.947523421766759,-4.59902087187184,1.96856932013252,1.0631972615134,0.561834578738682,0.57550187511621,0.999066860692725,-4.59522949309641,-0.743226097274649,1.0631972615134,-1.21389547458145,0.227683232612711,0.726866897920755,-4.59271599501845,-1.38853281979596,1.0631972615134,-2.52712673662648,0.0130875673530422,0.246710802488296,-2.91212641680611,1.69556359680508,1.0631972615134,2.91152317751005,0.00444646392020077,0.0213136079673525,-2.08399178125285,-0.0457019306515341,1.0631972615134,-1.69158693086578,0.0938787249422772,0.782209040472322,-4.34381561621909
virus_comp_400_cycle_3_47,virus_comp_400_cycle_3_47,0.171218500724435,1.10293677576637,0.106822734026776,0.915429492301059,0.996995076828017,-4.59656043996333,1.6305444174287,1.10293677576637,2.38115371556506,0.0217861374603946,0.0382671215466263,-3.47151721479787,-0.0327082268080034,1.10293677576637,-1.45609658859767,0.15267351967139,0.489174907447678,-5.20357233600546,-1.30710304448031,1.10293677576637,-1.91953962375323,0.0616082340913556,0.140296956159962,-4.13954144905764,0.229438284929716,1.10293677576637,1.26164327952944,0.213919911315458,0.777637746206013,-5.08378408237258,0.593576531549474,1.10293677576637,0.669352726638403,0.506870673225057,0.947523421766759,-4.59772242896645,2.87526165136475,1.10293677576637,0.608471749541204,0.546095211169602,0.999066860692725,-4.5952246998698,-0.301383646126886,1.10293677576637,-0.363336711956178,0.718144467159954,0.855094071763353,-4.59981447020841,-0.662738822975829,1.10293677576637,-0.897995487007415,0.374219310022278,0.470172979258759,-5.10142443696674,2.01977598209725,1.10293677576637,2.56663076187693,0.013856878448795,0.0342743677558532,-2.9874520797582,-0.100179139079555,1.10293677576637,-2.62176192227097,0.0120696667907543,0.562327754415144,-2.8037906823135
virus_comp_400_cycle_3_5,virus_comp_400_cycle_3_5,1.28240134809811,1.09154585743496,0.768503921421528,0.445319966714609,0.996995076828017,-4.5956804319058,1.57564737064659,1.09154585743496,2.22468773632497,0.0300252762607254,0.0462252628022651,-3.74522984767244,-0.0335992229810152,1.09154585743496,-1.43310273098837,0.157221373861601,0.494409046349807,-5.20819842326923,-0.88288853600132,1.09154585743496,-1.23038457024309,0.223542502220412,0.25952115658105,-5.05184868437648,0.154543232920136,1.09154585743496,0.833596047049081,0.40794405408565,0.777637746206013,-5.48651591428357,0.339541343357327,1.09154585743496,0.374176891946061,0.709643385538291,0.947523421766759,-4.59911484853226,1.29929580292513,1.09154585743496,0.288611382302976,0.773912434603617,0.999066860692725,-4.59529368385818,-0.645586548258339,1.09154585743496,-0.759064044319107,0.450902119951858,0.726866897920755,-4.59735722599645,-1.15925112939222,1.09154585743496,-1.52423441393888,0.132909299763055,0.322820993320728,-4.48718571530774,1.76242225115611,1.09154585743496,2.17613037396937,0.033650690847959,0.0555077724007394,-3.72157447788838,-0.0801238035643823,1.09154585743496,-2.07818813356309,0.0421474990956644,0.681351636834898,-3.75159564762686
virus_comp_400_cycle_3_58,virus_comp_400_cycle_3_58,1.79634933538562,1.06482184270138,1.00898623440667,0.326548222812828,0.996995076828017,-4.5950988496297,1.75555731214731,1.06482184270138,2.35000406206936,0.030563383693055,0.0466189029873309,-3.63880190086023,-0.0359643485535106,1.06482184270138,-1.45204954747904,0.163947590091062,0.500579606657303,-5.17738205647782,-0.94769011955354,1.06482184270138,-1.24870746738804,0.228002443437478,0.263290643706345,-5.02027139789463,0.113815494772898,1.06482184270138,0.57969677121491,0.569409867234415,0.787711788834828,-5.63635999103221,0.249713176632469,1.06482184270138,0.260869575080002,0.797197736025645,0.956689726815957,-4.59937718757243,1.53180859463363,1.06482184270138,0.309538472237772,0.760518807915606,0.999066860692725,-4.5952747880466,-0.433649568154906,1.06482184270138,-0.481311605941045,0.636179231653626,0.802577460105942,-4.59904841142556,-1.40517260113744,1.06482184270138,-1.75713594717462,0.0961416772315192,0.302691364887439,-4.223106972755,1.54060769914786,1.06482184270138,1.80977780828267,0.0873079260517411,0.112785966290476,-4.38940160603304,-0.0254766768516504,1.06482184270138,-0.660545735005505,0.517391239216515,0.999369459381768,-5.38355303132043
virus_comp_400_cycle_3_6,virus_comp_400_cycle_3_6,0.176347231551,1.00652892334518,0.124321078334423,0.901672488834452,0.996995076828017,-4.59659695822911,1.91107779862787,1.00652892334518,3.10818843101709,0.00342602160580444,0.0144893659089653,-1.86907634294733,-0.0326898456859484,1.00652892334518,-1.62679186994467,0.111492957717756,0.42703906446612,-4.96274309094334,-1.27909035859293,1.00652892334518,-2.098127396745,0.0421394142347829,0.13371596301557,-3.84331063393558,0.222399178241869,1.00652892334518,1.36683603239008,0.179172941538947,0.777637746206013,-4.96298566356852,0.759318620236972,1.00652892334518,0.957584651746825,0.343921031331768,0.947523421766759,-4.59552909442759,2.46193929940044,1.00652892334518,0.59383857931267,0.555903471181583,0.999066860692725,-4.59523277217685,-0.336735335895453,1.00652892334518,-0.452512060959869,0.653300821277004,0.813620041222281,-4.5994239876683,-0.912968489072094,1.00652892334518,-1.38304474981657,0.17418513192772,0.33617689796055,-4.66019676437044,2.13807210292943,1.00652892334518,3.06192241789974,0.00388505539520315,0.0209655348657892,-1.91703534247142,-0.0397614094095267,1.00652892334518,-1.23547374707506,0.223731913835093,0.981741874463616,-4.93021733818727
virus_comp_400_cycle_3_60,virus_comp_400_cycle_3_60,0.964407464489116,1.03700901260739,0.825437018871159,0.411113435192715,0.996995076828017,-4.59557860055823,1.85495815062964,1.03700901260739,3.68857217380952,0.000369078398168672,0.00855930148913569,0.0213030189191947,-0.0344697423774595,1.03700901260739,-2.08674042492081,0.0394879225137329,0.307868760658739,-4.14300128716162,-0.917506304317512,1.03700901260739,-1.80411369474316,0.0742625125587148,0.145047607155022,-4.29059757645087,0.165019823867717,1.03700901260739,1.25202890893863,0.213517080579386,0.777637746206013,-5.09717924487372,0.622915466156645,1.03700901260739,0.964413578424708,0.337194734973127,0.947523421766759,-4.59546666673258,1.46693373449817,1.03700901260739,0.450081495047937,0.65363831051221,0.999066860692725,-4.59526782367523,-0.533810081945206,1.03700901260739,-0.879029511042507,0.381519521100221,0.726866897920755,-4.59634337738247,-1.25106572954634,1.03700901260739,-2.31957212562055,0.0224238831611366,0.255539570794627,-3.29310769544127,1.91114793634069,1.03700901260739,3.33744762886539,0.00119307560852388,0.0190879710984835,-0.974651703404222,-0.0382012456808341,1.03700901260739,-1.45627223624657,0.148489953545607,0.911243056384499,-4.67239953052426
virus_comp_400_cycle_3_7,virus_comp_400_cycle_3_7,0.254653934752372,1.02293779395388,0.178384051703331,0.859305535844487,0.996995076828017,-4.59655086934516,1.85902619674266,1.02293779395388,3.02101713880713,0.00433857105410514,0.0159619959190859,-2.07547477111159,-0.0323452146047131,1.02293779395388,-1.6073400885141,0.115704069985982,0.434376207836597,-4.98976612316628,-1.35111187261111,1.02293779395388,-2.21872752811689,0.0321373696013119,0.13256554295326,-3.62920231226243,0.220751232688953,1.02293779395388,1.35259541612376,0.183645387365237,0.777637746206013,-4.97722685053994,0.66086435745069,1.02293779395388,0.832648223337158,0.409898182229581,0.947523421766759,-4.59657370721744,2.12174413721457,1.02293779395388,0.531812371719139,0.597744393424876,0.999066860692725,-4.59525491452096,-0.293535345205876,1.02293779395388,-0.394059116051822,0.695592649666668,0.84050778501389,-4.5996779792016,-0.842913648756341,1.02293779395388,-1.27507839248299,0.209505784709885,0.362861370622677,-4.77265703946242,2.07193851056195,1.02293779395388,2.95878132566672,0.00512498016764431,0.0219746441415996,-2.15138534005062,-0.0487627408987873,1.02293779395388,-1.49751788400054,0.141967518597232,0.896603750785184,-4.62178504553672
virus_comp_400_cycle_3_71,virus_comp_400_cycle_3_71,1.44062257373649,0.986523396020865,1.20928548208648,0.230579485088512,0.996995076828017,-4.59449828579758,1.56069979467394,0.986523396020865,3.0725084539542,0.00301297780767124,0.013811101499035,-1.79735421621809,-0.03154287028974,0.986523396020865,-1.84703063830468,0.0689250873851576,0.35829274484765,-4.55612966907505,-1.02389049957534,0.986523396020865,-2.02465369517817,0.0466792615303492,0.136228300463509,-3.9315265357729,0.156594374549418,0.986523396020865,1.17845519468645,0.242564261362074,0.777637746206013,-5.16767799163899,0.195222464529764,0.986523396020865,0.302750451755504,0.762968555124019,0.956629015086033,-4.59937459345272,1.36653329201074,0.986523396020865,0.424670331954825,0.672365935837443,0.999066860692725,-4.59527445789019,-0.836812605426953,0.986523396020865,-1.38549782238068,0.170253508544989,0.726866897920755,-4.59039135379747,-1.27365586624138,0.986523396020865,-2.34669019854085,0.0217460289709443,0.255539570794627,-3.26345890483265,1.82611971845366,0.986523396020865,3.19651367696141,0.00208013356446693,0.0199048471051011,-1.42866136894137,-0.0405797765625839,0.986523396020865,-1.52647538380978,0.131350662856206,0.879578943700133,-4.57462463583947
