"logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF"
-5.82118435768791,1.17301992825349,-2.47918589606651,0.0168259647356467,0.14783561173787,-3.92574710166954,"virus_comp_921_cycle_1_10"
-6.13096016530847,1.01511302013652,-2.50630915026892,0.0168808044459537,0.14783561173787,-3.85185726966688,"virus_comp_648_cycle_1_5"
-5.13136235750043,1.00646207310087,-2.47033610782136,0.0168950579171476,0.14783561173787,-3.86642282676624,"virus_comp_17832_cycle_1_1"
-5.92702859154386,0.931663326085813,-2.52388393872687,0.0171694724568419,0.14783561173787,-3.85600955525166,"virus_comp_3104_cycle_1_3"
-10.3042145759304,1.03711635123859,-2.56599524701951,0.0173310048485393,0.14783561173787,-4.24784175099861,"virus_comp_3744_cycle_1_5"
-6.34985254692555,1.2838920136083,-2.57427628048968,0.0173655607166474,0.14783561173787,-3.85017295631005,"virus_comp_254_cycle_1_2"
-5.76993196962327,1.00655715380096,-2.51376150803866,0.0173845034896216,0.14783561173787,-3.8700542728409,"virus_comp_1898_cycle_1_2"
-5.96311103983307,0.975907495877664,-2.47450170026365,0.0174824390196398,0.14783561173787,-3.89636483570868,"virus_comp_8010_cycle_1_1"
-6.34117079833431,1.28527314958288,-2.5697305427184,0.0175402935427156,0.14783561173787,-3.85325827815529,"virus_comp_250_cycle_1_99"
-5.3218874476991,1.27740810168963,-2.46580299700513,0.0175639024623167,0.14783561173787,-3.82439590465554,"virus_comp_17806_cycle_1_3"
-7.99767023147005,1.42159564530827,-2.53029933848524,0.0175793478282538,0.14783561173787,-3.85872556553208,"virus_comp_1146_cycle_3_13"
-6.14445775373832,1.07453038752601,-2.46895757463391,0.0176179867624957,0.14783561173787,-3.86116013852155,"virus_comp_4453_cycle_1_4"
-6.31704836802173,1.2678687896617,-2.5627300605218,0.0178126090619217,0.14783561173787,-3.85638535806976,"virus_comp_254_cycle_1_9"
-5.46214562118185,1.45062007025122,-2.43393281717505,0.0178386830387342,0.14783561173787,-3.87355484482709,"edge_959_24"
-6.32329420543123,1.28878818604187,-2.56089958013543,0.0178844642545514,0.14783561173787,-3.85909192436845,"virus_comp_250_cycle_1_80"
-7.99361082112116,1.42003931592698,-2.52195720102704,0.017917993675067,0.14783561173787,-3.86327872533202,"virus_comp_1146_cycle_3_19"
-5.82980325868635,1.07237759332719,-2.47263523838609,0.0180233928577755,0.14783561173787,-3.87272395957992,"virus_comp_593_cycle_1_87"
-6.30145470707567,1.263454222181,-2.55693189842511,0.0180411478056679,0.14783561173787,-3.8596374513232,"edge_959_1"
-5.86450460501405,1.14028662460676,-2.43569403507506,0.0181422518484768,0.14783561173787,-3.86672118814834,"virus_comp_593_cycle_1_88"
-6.29523101616606,1.2591503198768,-2.55379063734043,0.018166106597061,0.14783561173787,-3.86173295943559,"virus_comp_250_cycle_1_269"
-6.32360144369324,1.29143290845418,-2.55082306510424,0.0182848998611862,0.14783561173787,-3.86881990690831,"virus_comp_2097_cycle_1_2"
-7.21664128766135,1.04311658389433,-2.46515576344592,0.0183494611891472,0.14783561173787,-4.06115128058091,"virus_comp_2831_cycle_1_2"
-5.74054972137005,1.02456038420774,-2.44523906429314,0.0183786056430075,0.14783561173787,-3.92336716996806,"virus_comp_2801_cycle_1_8"
-6.28101579598756,1.2562374655044,-2.54776574168969,0.0184080459251241,0.14783561173787,-3.86540782836277,"virus_comp_250_cycle_1_267"
-4.81328399110633,0.982644072856358,-2.44983310231549,0.0184569497676269,0.14783561173787,-3.82389082268064,"virus_comp_4602_cycle_1_6"
-6.47857150244848,1.44582325472867,-2.41474329078378,0.0185329449585266,0.14783561173787,-3.89868172222501,"virus_comp_1103_cycle_1_7"
-6.31155038044114,1.29439287926204,-2.54463167098896,0.0185350884402458,0.14783561173787,-3.87295613485345,"virus_comp_2097_cycle_1_1"
-5.83906455932767,0.980926405619732,-2.42674465842859,0.018550187539208,0.14783561173787,-3.87968591016035,"virus_comp_7998_cycle_1_1"
-5.83193576104634,1.16114590284759,-2.4625903494221,0.0185957622921119,0.14783561173787,-3.90728914085984,"virus_comp_1898_cycle_1_3"
-4.9814704422236,0.989169878839471,-2.45387807922534,0.0186033352483485,0.14783561173787,-3.83480317673152,"virus_comp_17903_cycle_1_25"
-5.40796946102714,0.93548141355344,-2.45594525611124,0.0186313605453958,0.14783561173787,-3.87438764823082,"edge_329_27"
-7.45615090512378,1.2784273900553,-2.50478600874866,0.018634126877324,0.14783561173787,-3.87666502077293,"virus_comp_1146_cycle_3_14"
-6.26037405474553,1.24112552933681,-2.54155920428304,0.0186604295366043,0.14783561173787,-3.86829616510982,"virus_comp_250_cycle_1_266"
-6.26612738133313,1.25273884313784,-2.54115846903579,0.0186768358234118,0.14783561173787,-3.86953958229819,"edge_967_3"
-6.03333299033571,1.11382568757175,-2.45295887003392,0.0187652908581788,0.14783561173787,-3.89282729078693,"virus_comp_3629_cycle_1_1"
-5.80578010432378,0.935929639095756,-2.46864459747935,0.0187753370977692,0.14783561173787,-3.87838298212098,"virus_comp_62_cycle_1_7"
-6.25624274150656,1.2385226172659,-2.53815225040404,0.018800342643969,0.14783561173787,-3.87095532054657,"virus_comp_254_cycle_1_7"
-8.07741000665367,1.43051923881855,-2.50068905636765,0.0188088567317866,0.14783561173787,-3.88004995367674,"virus_comp_1146_cycle_3_5"
-5.96656215465558,1.41799977402384,-2.42810252828063,0.0188319535087885,0.14783561173787,-3.86829035417605,"virus_comp_7248_cycle_1_3"
-6.28604224656557,1.27417540078481,-2.53722588976234,0.0188385546901657,0.14783561173787,-3.87626080684915,"virus_comp_2097_cycle_1_8"
-5.64085267857607,1.31745573193795,-2.4075272953996,0.0188721625253131,0.14783561173787,-3.88155745885882,"edge_48806_8"
-5.27868553846539,1.26992808443631,-2.42979223491586,0.0190846373791971,0.14783561173787,-3.84447044473465,"virus_comp_250_cycle_1_43"
-6.05066294947019,1.20915568863139,-2.51940626860574,0.0192160770445549,0.14783561173787,-3.87261543435166,"virus_comp_17959_cycle_1_12"
-6.23531379543616,1.23598255476103,-2.52805775227424,0.0192206719055883,0.14783561173787,-3.87752956372271,"virus_comp_250_cycle_1_74"
-5.37692923026936,1.00180354516079,-2.45499167374043,0.0192284747829797,0.14783561173787,-3.88442158236013,"virus_comp_1544_cycle_1_10"
-7.25847598542216,0.96175474233958,-2.48000143371431,0.0192291320691575,0.14783561173787,-4.0400589092553,"virus_comp_3204_cycle_1_2"
-6.64638327297703,1.25490667516833,-2.42482272084886,0.0193169333785701,0.14783561173787,-3.98305506862617,"edge_284_17"
-4.92692159069921,1.01548447019269,-2.4123148489484,0.0193572688721051,0.14783561173787,-3.90661007357603,"edge_959_22"
-6.22031053100675,1.22897405646316,-2.52160217296946,0.0194940646705662,0.14783561173787,-3.88148893167009,"virus_comp_254_cycle_1_8"
-5.43283878527054,1.01686134765929,-2.41500069828084,0.0195260539243939,0.14783561173787,-3.88163509405115,"virus_comp_2130_cycle_1_4"
-7.33188830624585,1.28569776512626,-2.48410237640908,0.0195318334998171,0.14783561173787,-3.88549667834084,"virus_comp_1146_cycle_3_1"
-6.20131583141548,1.22125910428411,-2.51589388030765,0.0197388310682078,0.14783561173787,-3.88414486472256,"virus_comp_250_cycle_1_170"
-5.53890564388437,1.11898774258812,-2.41968542037172,0.0197507396981366,0.14783561173787,-3.93070583067905,"edge_329_25"
-6.19714148307393,1.21137077962366,-2.51345255342938,0.0198443863253028,0.14783561173787,-3.88586178839185,"virus_comp_254_cycle_1_6"
-6.8517452721447,1.0542893215753,-2.44147634560846,0.0198511210563409,0.14783561173787,-3.90787646794492,"virus_comp_2080_cycle_1_10"
-6.207597007634,1.13773408098775,-2.487730785951,0.0199354903257743,0.14783561173787,-3.88801435045195,"virus_comp_593_cycle_1_62"
-6.22552880016279,1.25558926032243,-2.5110501778407,0.0199487715410404,0.14783561173787,-3.89229745478443,"virus_comp_3083_cycle_1_6"
-5.02082000933813,1.10694224638431,-2.41389247422947,0.0200290665321072,0.14783561173787,-3.86076167200137,"virus_comp_593_cycle_1_69"
-7.3126420300898,1.15440990761312,-2.43113155798161,0.0200394438990634,0.14783561173787,-3.92297213015305,"virus_comp_2080_cycle_1_9"
-6.18087192366197,1.2072525743743,-2.50792990082064,0.0200851151640844,0.14783561173787,-3.88874164388139,"virus_comp_250_cycle_1_71"
-5.28138171223847,0.931629914106949,-2.43145420008469,0.020170011157678,0.14783561173787,-3.87267868763689,"virus_comp_17980_cycle_1_2"
-7.80655194823526,1.38188586356299,-2.46976311624356,0.020177422937612,0.14783561173787,-3.89846034934321,"virus_comp_1146_cycle_3_6"
-6.66255516347326,1.1090385255747,-2.4218619655559,0.0202127619032894,0.14783561173787,-3.92799065397295,"virus_comp_2166_cycle_1_2"
-6.42220660966468,1.1199746827648,-2.38727460779713,0.0203235714287149,0.14783561173787,-3.91234501626718,"virus_comp_13844_cycle_1_3"
-5.62988200340132,1.04692271714765,-2.44462452581498,0.0204182144787355,0.14783561173787,-3.92027989258066,"virus_comp_1898_cycle_1_10"
-6.15613974240161,1.1248215388205,-2.49901726833102,0.0204793643165785,0.14783561173787,-3.89361249274021,"virus_comp_7248_cycle_1_1"
-4.8619442647523,1.1090791771625,-2.41253490931878,0.0205400297237962,0.14783561173787,-3.85623805498547,"virus_comp_593_cycle_1_80"
-6.15813058910462,1.2002200181212,-2.49669245876426,0.0205833821200547,0.14783561173787,-3.89611280712845,"virus_comp_250_cycle_1_37"
-5.78791464201749,1.17117887262229,-2.3762772941529,0.020652389210137,0.14783561173787,-3.92694989234464,"virus_comp_18162_cycle_1_10"
-6.26042897941315,1.5539112001739,-2.36453167943496,0.0206835157984796,0.14783561173787,-3.93278195053759,"virus_comp_1102_cycle_1_5"
-5.11307523600272,1.01002322668621,-2.4036410591805,0.0207439155559827,0.14783561173787,-3.90021712576768,"virus_comp_2664_cycle_1_7"
-5.6316736806644,1.80286322787812,-2.38958979070091,0.0207736090189247,0.14783561173787,-3.90997267362228,"virus_comp_2195_cycle_1_1"
-6.06126717372082,0.97002464742717,-2.46262720734433,0.0207835157475268,0.14783561173787,-3.92908059717139,"virus_comp_1898_cycle_1_17"
-6.03583737997528,1.35397764437213,-2.36236387923369,0.0208711239671928,0.14783561173787,-3.94431363226358,"virus_comp_86_cycle_1_5"
-5.58512144532962,1.11857184266437,-2.41691305920009,0.0208729212828434,0.14783561173787,-3.94445683654095,"edge_295_9"
-6.13555708400915,1.18582745161098,-2.49024404983366,0.0208744830960585,0.14783561173787,-3.8989531102789,"virus_comp_250_cycle_1_73"
-5.69937014956667,1.05778203350163,-2.40495983233775,0.0209140572715425,0.14783561173787,-3.90095286577028,"virus_comp_998_cycle_1_14"
-6.13575891629447,1.18670831487877,-2.48814158199124,0.0209702211736924,0.14783561173787,-3.90097663198616,"virus_comp_250_cycle_1_10"
-6.14673088644752,1.15798938470517,-2.48653662622637,0.0210435796511983,0.14783561173787,-3.90408198441549,"virus_comp_16865_cycle_1_1"
-4.89599624463891,1.03700901260739,-2.39230585608182,0.0210976583125973,0.14783561173787,-3.91968520182752,"virus_comp_400_cycle_3_60"
