"","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"virus_comp_18037_cycle_1_18",2.87687700624031,2.64944302613403,3.07655491428436,2.84912093417808,2.0782054085015,2.40366302390126,2.31573119847457,2.45646197213697,1.88978484963838
"virus_comp_18037_cycle_1_3",4.26105093498529,3.8493574389244,3.99919397782288,3.58750048176199,2.66623754924322,2.80395757679984,2.49465947884692,2.5061755985832,1.75186868911245
"virus_comp_18040_cycle_1_14",2.99372973036968,2.7684501807085,2.48234261959435,2.25706306993318,1.48162257306037,1.89247547538888,1.58645185127742,1.95984138510716,1.4177056287927
"virus_comp_18040_cycle_1_15",2.99069308780548,2.7551145493415,2.5158988681734,2.28032032970942,1.50655475062293,1.89923081861262,1.5957859591644,1.98225203218999,1.40971624027519
"virus_comp_18042_cycle_1_10",-0.498923307279474,-0.227217971784846,0.19280288901935,0.464508224513977,0.132918540476473,0.971122458357317,1.30271441307016,2.03254165508678,1.96471324760133
"virus_comp_18042_cycle_1_12",-0.13671301863881,0.0776326618289094,0.609784852657199,0.824130533124917,0.467827933195448,1.19362806060268,1.5310575433672,2.17453120762111,2.02858590790022
"virus_comp_18042_cycle_1_14",-0.97307935764742,-0.638246258429625,-0.261451026483434,0.0733820727343604,-0.146289168849487,0.704242100875912,1.09092939596127,1.87449825722949,1.87674472521738
"virus_comp_18042_cycle_1_5",-2.59567567739762,-2.03119097071975,-1.28812231568069,-0.723637609002826,-0.674212955694731,0.3293685067121,1.01310009960923,1.98086251348646,2.20147492541337
"virus_comp_18042_cycle_1_6",1.23411890198622,1.28524978435281,1.41013044271529,1.46126132508187,0.929974573187467,1.53388769879244,1.62360830257117,2.09433963508721,1.83726483108274
"virus_comp_18052_cycle_1_1",3.26263038216793,3.05834878994,2.80669968780383,2.6024180955759,1.91635371235357,2.20475073907488,1.99522661608145,2.26877964999496,1.7663917296671
"virus_comp_18052_cycle_1_23",0.601375713586964,0.720518098899252,0.856905659336462,0.976048044648749,0.530742545269728,1.23600685724307,1.34081947260594,2.22931226936463,1.95788792623165
"virus_comp_18052_cycle_1_26",1.03830038928407,1.10971198297359,1.24487785106283,1.31628944475235,0.781627620534732,1.48747718032119,1.53278327255128,2.05658864878124,1.84574682889541
"virus_comp_18053_cycle_1_10",0.937434355057119,1.04895672938577,1.66261939639951,1.77414177072816,1.25110258537362,1.88166749914968,2.18508004533225,2.4536734753784,2.2813692472289
"virus_comp_18053_cycle_1_13",3.76311334043544,3.47582723796285,3.542790981876,3.25550487940341,2.43600483403204,2.65816950161068,2.46961610604598,2.50933334926376,1.93034341636756
"virus_comp_18053_cycle_1_8",2.57170527244062,2.4543668630929,2.67607252806621,2.55873411871849,1.84511291517613,2.26752960672608,2.26638448310163,2.38322857215231,1.99155363675971
"virus_comp_18053_cycle_1_9",-0.36637951189936,-0.0954049435505775,0.307517989793866,0.578492558142648,0.192652615253875,1.08091715878927,1.40208830546379,2.03511841211815,2.00214793535087
"virus_comp_18054_cycle_1_13",1.57472609465226,1.56414103746079,1.48787686151512,1.47729180432365,0.962659591317114,1.49244351269349,1.45167744642108,1.99940872886212,1.66510686773034
"virus_comp_18054_cycle_1_15",1.48249621527599,1.47918337504284,1.45718963183699,1.45387679160384,0.973699152821452,1.48158804812456,1.47061616374714,2.24264436991497,1.83258079178242
"virus_comp_18054_cycle_1_20",2.05760892451944,1.96725390342094,1.94119962144203,1.85084460034353,1.22418933827469,1.70381039118853,1.60881479034693,2.1785039349777,1.71789835367055
"virus_comp_18054_cycle_1_21",3.39777120949375,3.12383635870634,2.97425499001354,2.70032013922613,1.90940121735569,2.19467268388095,1.92259327131848,2.16941097273988,1.56942082821129
"virus_comp_18071_cycle_1_6",0.507814386218194,0.560425491834323,0.785142962363045,0.837754067979172,0.385266974449054,1.09319608122288,1.06457616606622,1.8601107760081,1.52927588494075
"virus_comp_18078_cycle_1_14",0.68608066506795,0.900317355740841,1.11100006650575,1.32523675717864,0.995539014962113,1.9143898620781,2.02022361829075,2.56652078324029,2.49980670695062
"virus_comp_18083_cycle_1_8",1.15938331917821,1.16216403798297,1.74538153959335,1.7481622583981,1.13456626234748,1.76958419086912,1.87895998773422,2.35652114943646,1.98058008680859
"virus_comp_18095_cycle_1_1",4.28732418946017,4.21487911388572,3.48771780688353,3.41527273130908,2.82929054650417,3.26364692972719,3.21190524587642,2.95423926973393,2.51925214441486
"virus_comp_18095_cycle_1_2",4.07405667049709,4.01246528012517,3.34355176707383,3.28196037670191,2.8722872142634,3.19899357132708,3.1811508527261,2.95918108991005,2.48834372931461
"virus_comp_18095_cycle_1_3",4.68426361106206,4.55304751511192,3.81102647619157,3.67981038024142,2.98850528802975,3.40089737448152,3.29164342426465,2.9915449759731,2.50039746363209
"virus_comp_18095_cycle_1_4",4.41919483770865,4.34834344008838,3.64924205641701,3.57839065879675,2.91397301127895,3.37323947104358,3.35452862552704,3.02156278929506,2.6155533513629
"virus_comp_181_cycle_1_2",3.81004233643488,3.41985970193391,3.1977558969453,2.80757326244433,1.93933761041719,2.16240564685611,1.72340866418557,2.05917387189795,1.27144834126583
"virus_comp_181_cycle_1_4",4.21422098608571,3.7680632382756,3.49679437054204,3.05063662273193,2.12937759260549,2.29827790670322,1.79962529153918,2.09332873327244,1.24855992200093
"virus_comp_18118_cycle_1_1",1.45967009207604,1.43429977583648,1.90401027908162,1.87863996284206,1.27195440629804,1.83318415066422,1.90930527002998,2.25297953846107,1.90656781551224
"virus_comp_18118_cycle_1_10",3.82934881575522,3.49340592687854,3.53336343628898,3.1974205474123,2.22738140891298,2.49968776881052,2.25517950358447,2.22709127460374,1.60244207034649
"virus_comp_18118_cycle_1_11",3.12864454390039,2.94656605473778,3.14188928399038,2.95981079482777,2.19316025865309,2.51487767528904,2.47840974954891,2.48743155395334,2.03681933585867
"virus_comp_18118_cycle_1_12",2.8241583551829,2.62386208968179,2.94566647324234,2.74537020774123,2.00066746644303,2.35929512691043,2.26681884126654,2.43222751388458,1.91301524195199
"virus_comp_18118_cycle_1_13",0.78368426744749,0.823947795638095,1.6272294036784,1.66749293186901,1.17268124994537,1.73801935363747,1.9519037468275,2.40865843119139,2.07843913135874
"virus_comp_18118_cycle_1_3",3.3932094543077,3.06192145985112,3.07996188168249,2.74867388722591,1.84152298423581,2.16630351985829,1.84182895886993,2.00035467277266,1.36086042254956
"virus_comp_18118_cycle_1_4",3.91339706161295,3.52285501493316,3.59754209033224,3.20700004365245,2.24361032272698,2.4683132194106,2.13992872384218,2.14621553100233,1.4580134747749
"virus_comp_18118_cycle_1_5",2.78206022259411,2.56641655622055,2.79890557255875,2.58326190618519,1.82420386017715,2.17840757123248,2.03581114199367,2.24325004897613,1.71410183465441
"virus_comp_18118_cycle_1_7",2.20621100945535,2.08169344234921,2.35522844376071,2.23071087665457,1.54271117750557,2.01426412588219,1.95104528855963,2.25077828383634,1.8070378992134
"virus_comp_18118_cycle_1_8",2.66543704655805,2.47963235125727,2.73401543365632,2.54821073835555,1.69981028878487,2.33801158657558,2.05726942987325,2.43953620042899,1.98284148528277
"virus_comp_18118_cycle_1_9",2.29513598751377,2.21408927785975,2.44071427156796,2.35966756191394,1.67381978126635,2.142455545286,2.16911075342263,2.32838038968914,1.97131671798329
"virus_comp_18121_cycle_1_2",0.0500769283109479,0.344523674779972,0.402391538066761,0.696838284535784,0.497056413080918,1.21179619653323,1.57296581761293,1.92672117043973,2.00138234356056
"virus_comp_18121_cycle_1_3",-0.295437246510303,0.0898125941463634,0.121037648134465,0.506287488791135,0.420059717365569,1.1623114505539,1.63835634971442,1.94567532304921,2.14433823739948
"virus_comp_18123_cycle_1_5",-1.18470260903495,-0.908984141730405,-0.251227620152034,0.0244908471525171,-0.377479395768313,0.638006671939827,0.924871418789373,1.84331343495316,1.70914276322575
"virus_comp_18130_cycle_1_7",0.934618266673317,0.872095436519759,1.83948625653805,1.7769634263845,0.817651057843863,1.72907161789246,1.76232718295122,2.61984328667005,1.97651002893415
"virus_comp_18162_cycle_1_10",3.82426629135383,3.78158753410927,3.17943189581533,3.13675313857077,2.60986118632194,2.99685985166074,3.01786090546264,2.80427124922984,2.4310097740552
"virus_comp_18162_cycle_1_3",2.23997497208943,2.35231783910164,1.96186278919375,2.07420565620596,1.9027194854292,2.28827440650929,2.47859155451074,2.48004307679289,2.25254886549241
"virus_comp_18162_cycle_1_5",4.03534056992191,3.97650319671036,3.34041810476506,3.28158073155352,2.70451334191227,3.14245835269406,3.11933563633619,2.91715014410368,2.50007724852563
"virus_comp_18162_cycle_1_6",2.31377928932892,2.33086074473575,2.13091208010044,2.14799353550727,1.72289668671923,2.16932589750411,2.24555480331822,2.42362979734396,2.08955829735419
"virus_comp_18162_cycle_1_7",3.89481439910701,3.85168526564395,3.20240237620958,3.15927324274651,2.60809724252962,3.03711002201478,3.03206723432761,2.82943214792315,2.44853029851783
"virus_comp_18162_cycle_1_9",3.87633017606175,3.83631591780879,3.20051663373999,3.16050237548704,2.63241243529948,3.05540572370117,3.05594123135416,2.85884290192215,2.46809650576182
"virus_comp_18166_cycle_1_1",0.897868530862852,0.93240203022787,1.234261672276,1.26879517164102,0.888241570806279,1.50409045468901,1.49998815879504,2.33376755711474,1.93726317028447
"virus_comp_18166_cycle_1_11",0.476971375482673,0.606568964090972,0.86848115761997,0.998078746228269,0.82986898931003,1.48529021547869,1.52226053714335,2.57698915275177,2.25819625740798
"virus_comp_18166_cycle_1_3",-1.96861562505817,-1.52485249778886,-0.650928536460178,-0.207165409190867,-0.321434273484433,0.734511661545036,1.22492602451201,2.27372204238673,2.33097962796274
"virus_comp_18166_cycle_1_4",1.02934176428901,1.04563843641901,1.29143545743323,1.30773212956323,1.05916105650209,1.58085252732477,1.52495005973302,2.46195854388734,2.0160885610468
"virus_comp_18166_cycle_1_5",-1.00543068796855,-0.817236732527174,0.120562737769276,0.308756693210653,0.0689782437373978,0.860341719409275,1.09151910941922,2.1223166552673,1.82418743469367
"virus_comp_18166_cycle_1_7",0.878770720817204,0.861472242404049,1.25776486257749,1.24046638416433,0.937977189714118,1.45194947069698,1.38969710486419,2.33215690135965,1.82271569536699
"virus_comp_18166_cycle_1_8",-0.408892908703424,-0.338851678494931,0.548293689110269,0.618334919318762,0.199952424048566,0.935893893174113,1.04295600158813,2.03590399713121,1.59634816229327
"virus_comp_18166_cycle_1_9",-2.81944780483693,-2.2677913930465,-1.16737669479753,-0.615720283007096,-0.622097913324972,0.536246492250275,1.1600443433223,2.30017132974025,2.46304621515687
"virus_comp_18170_cycle_1_10",3.31265042751638,3.05908451900494,3.09232639631338,2.83876048780193,1.97986157514729,2.39374368671743,2.17682460267486,2.43074056055386,1.78213322812217
"virus_comp_18170_cycle_1_3",3.31457759247653,3.02560124186647,3.05092136750185,2.76194501689178,1.90926448415899,2.27982268125308,1.9857380676506,2.43402182205083,1.71422559023333
"virus_comp_18170_cycle_1_5",1.69162186139969,1.6594502465704,1.71675890429603,1.68458728946674,1.07201471898983,1.68265872307483,1.64242770536602,2.14610422919326,1.7447910763083
"virus_comp_18176_cycle_1_6",-8.45500392598773,-7.1527157332825,-5.31189403901136,-4.00960584630613,-3.28900252279926,-1.77480052917984,-0.191694100584002,1.47346200221404,2.49943030973414
"virus_comp_18176_cycle_1_7",-8.93142470740884,-7.51190443672226,-5.93510653744315,-4.51558626675657,-3.59028697313965,-2.27161586681828,-0.47330524248003,0.9414217131345,2.23953164512853
"virus_comp_18178_cycle_1_10",-0.225395083874913,0.229361632844278,0.204861831237424,0.659618547956617,0.273315762708576,1.50559368423034,2.01787988590762,2.19846327713806,2.36843848301639
"virus_comp_18181_cycle_1_2",0.0393756459047747,0.200606885191449,0.791157641216683,0.952388880503355,0.440054617942268,1.34630737276357,1.53910350041408,2.5851257177445,2.24731767824507
"virus_comp_18182_cycle_1_1",-2.2891314033085,-1.93408784880606,-0.387021468455579,-0.031977913953138,-0.714599280762228,0.545495407502468,1.09849726723438,2.1328985328768,2.05630330194321
"virus_comp_18182_cycle_1_2",-1.97841569400953,-1.6386706295559,-0.328890498301316,0.0108545661523092,-0.508184626910048,0.626645866869506,1.12801293862321,2.11031375897922,2.02013336930591
"virus_comp_18182_cycle_1_3",-1.67612162700736,-1.32137301435957,0.227881654089472,0.582630266737263,-0.430870141077583,0.926991038547284,1.58142470189855,2.29147630763266,2.30764817302622
"virus_comp_18182_cycle_1_4",-1.8372625996826,-1.44864714696233,0.0362711537549685,0.424886606475234,-0.47463231198848,0.872726021359127,1.53428563634196,2.29924176064832,2.34996047648459
"virus_comp_18182_cycle_1_5",-1.79586590068525,-1.42532444580779,-0.210947708969408,0.159593745908055,-0.417861983561689,0.755187214692126,1.3044208030378,2.18088186970019,2.17300083301553
"virus_comp_18202_cycle_1_4",-1.4146446601126,-1.0447865452056,-0.214568031895813,0.155290083011194,-0.0980545425604973,0.87571393668872,1.35210897333453,2.17845404630265,2.18295405415687
"virus_comp_18205_cycle_1_9",0.0784898707482347,0.248134829165946,0.384884181907841,0.554529140325553,0.668211361501621,1.06993317940266,1.1953763097267,1.86826601051638,1.74734799082426
"virus_comp_18240_cycle_1_1",1.40062666245631,1.35685668879597,1.62443283324311,1.58066285958277,0.896569981279783,1.73531125767823,1.51320561759198,2.22919773902044,1.86281387578956
"virus_comp_18240_cycle_1_10",0.396735970880121,0.503389238785271,0.825437516592115,0.932090784497266,0.392494996076428,1.26141647891012,1.28184234657033,2.017743441511,1.80990094375038
"virus_comp_18240_cycle_1_11",0.83476870290002,0.883480936225451,1.21830681423872,1.26701904756415,0.661921766427358,1.56670553736258,1.46397491013657,2.19343015797513,1.93652547604438
"virus_comp_18240_cycle_1_14",1.35545373742423,1.3076536331629,1.61045225966977,1.56265215540844,0.848624079058923,1.70678258658131,1.48603390525607,2.2000041719193,1.82464187780709
"virus_comp_18240_cycle_1_15",1.14528197369724,1.13326823050731,1.44699952726829,1.43498578407837,0.761608604622187,1.62929989654558,1.46254169417223,2.16161557107855,1.82858593556513
"virus_comp_18240_cycle_1_16",0.982830014950541,1.00044196473459,1.30132026474978,1.31893221453383,0.694189721020995,1.52944873989883,1.4322516749389,2.09322922470287,1.78939185140812
"virus_comp_18240_cycle_1_2",1.38560242429581,1.35021638633435,1.59117845518343,1.55579241722198,0.900689763249184,1.70011137759055,1.51278386940529,2.19255301684718,1.8331771881415
"virus_comp_18240_cycle_1_3",1.38191279250739,1.3439173215266,1.60853216387725,1.57053669289647,0.897099388394928,1.73740842364764,1.51906734367753,2.2395018862426,1.88127598428398
"virus_comp_18240_cycle_1_4",1.4420857417769,1.39304777535689,1.64969469819981,1.60065673177981,0.916708879835973,1.74540393316618,1.51779081597985,2.23028723774236,1.85783621103263
"virus_comp_18240_cycle_1_5",1.24387041154329,1.23547976672022,1.47840459871943,1.47001395389636,0.83283733341527,1.65578032228993,1.49665241561708,2.17735100077384,1.85772926079668
"virus_comp_18240_cycle_1_6",1.57056414890128,1.50595106433197,1.72373585106949,1.65912276650018,0.976038671448938,1.7674901974537,1.53014578653392,2.21872144473935,1.82869315155854
"virus_comp_18240_cycle_1_7",1.16377480727755,1.16060880697929,1.44808323447083,1.44491723417257,0.799539665855173,1.66251121646854,1.49294919206973,2.20767715187303,1.89142907712258
"virus_comp_18240_cycle_1_8",1.43846701688293,1.38455196481428,1.67256436882044,1.61864931675179,0.914185670395857,1.7710522312265,1.52171173355497,2.27511164729549,1.8947461820048
"virus_comp_18253_cycle_1_1",4.16811765584636,4.21855011120436,3.37862513010125,3.42905758545926,2.44961257172174,3.17731567656005,3.30820763137262,2.7911004095303,2.74722052063566
"virus_comp_18253_cycle_1_2",3.68923079548435,3.80153793897207,3.03014754562012,3.14245468910784,2.19891026738658,2.99451121422745,3.20188157189327,2.69306840997916,2.72139203771815
"virus_comp_18253_cycle_1_3",2.43093491233056,2.70026913778297,2.14737940684738,2.41671363229979,1.58735736042439,2.56762177504463,2.95459236119006,2.54602618931035,2.73677987210842
"virus_comp_18253_cycle_1_4",2.16899722100131,2.45136790699411,1.98012695915211,2.26249764514491,1.45861836349565,2.4670264009726,2.85982403265895,2.52720007724449,2.71380650322497
"virus_comp_18253_cycle_1_5",2.11526054137044,2.39091711947352,1.94634548083956,2.22200205894264,1.42028714528409,2.42912993725144,2.80891096380365,2.51188176812171,2.68242310596385
"virus_comp_18253_cycle_1_6",2.65688942419932,2.92920274627184,2.29194161100189,2.56425493307441,1.71652326826457,2.67940609998806,3.08326828151721,2.5788950563793,2.79795522106202
"virus_comp_18253_cycle_1_7",2.59419638486134,2.87015574061729,2.25154696265608,2.52750631841202,1.68639480418527,2.65639624352155,3.06232673478708,2.57508623745311,2.79375609440568
"virus_comp_18276_cycle_1_1",-2.21676365166944,-2.0551019652444,-0.800050736986917,-0.638389050561874,-2.09711509161899,-0.349881031343727,-0.321610575139517,1.09535659795899,0.877958335530717
"virus_comp_18276_cycle_1_2",-1.27576328223509,-1.1976030879489,0.0957527936035119,0.173912987889697,-1.66543046614604,0.110632386563544,0.16378031767186,1.32025050779498,1.06732052947129
"virus_comp_18276_cycle_1_6",-1.46069973795994,-1.35297129402974,-0.36336766190525,-0.255639217975053,-1.63092928938949,-0.0674594324020719,-0.101620757242078,1.17316050624573,0.927244159852714
"virus_comp_18289_cycle_1_2",0.786159004024944,0.792221379924698,0.479655616620943,0.485717992520699,1.05943266747694,0.69004830403171,0.754090850804011,1.28952981191074,0.923542820991535
"virus_comp_18289_cycle_1_6",-0.126514998233962,0.064669137835506,0.356763664444454,0.547947800513922,0.36554991878402,1.09175419498444,1.19961917187388,1.9361207925545,1.84167503494335
"virus_comp_18293_cycle_1_3",0.150674756283347,0.278798837046299,1.00064903379347,1.12877311455643,0.571063733216832,1.60535599061173,1.62255213630861,2.58611970547536,2.32323285348908
"virus_comp_18326_cycle_1_2",3.27453743060507,3.01672714263758,2.75217235092001,2.49436206295252,1.71831514609571,2.07457839520267,1.76112820791784,2.08560570214389,1.4826689061145
"virus_comp_18347_cycle_1_2",0.885779599939974,0.975014446882054,1.13218984543704,1.22142469237912,0.600050395742302,1.49792409770624,1.46824301600589,2.05948569604679,1.89890573933098
"virus_comp_18362_cycle_1_1",0.425646201440559,0.562323774578686,0.792944453224002,0.929622026362128,0.588385937227344,1.27078014276645,1.40670085153843,2.02526516188786,1.83054583356702
"virus_comp_18362_cycle_1_3",-0.734721233851447,-0.544126831347485,0.244828156978519,0.435422559482481,-0.475305134600185,0.716214709357709,0.95989897552796,1.76111536319761,1.61565713473736
"virus_comp_18364_cycle_1_1",1.86603872618859,1.82895375313655,2.30615246186475,2.26906748881271,1.50948705113128,2.19361142591824,2.24046201104378,2.68085510433949,2.27466711737492
"virus_comp_18364_cycle_1_2",2.12466370652018,2.00800973411863,2.29982457926478,2.18317060686323,1.34946093601526,2.01721370646123,1.90334500588471,2.52728252554497,1.97542009744009
"virus_comp_18364_cycle_1_7",0.940157051636032,0.996013815926096,1.40854812004007,1.46440488433014,0.827562488451426,1.64947786289574,1.70374671650354,2.4960842844437,2.11403063179641
"virus_comp_18364_cycle_1_8",0.816443338778589,0.892759224273056,1.25908159515666,1.33539748065113,0.722227828177219,1.52862473821498,1.61728697205392,2.31680508049181,1.99460969860723
"virus_comp_18378_cycle_1_1",4.6762104526156,4.06660181884848,3.08894307302567,2.47933443925855,1.65154288483983,1.96910882137184,0.936775885560422,1.1449539411812,0.0876734733909341
"virus_comp_18480_cycle_1_1",4.38747065992588,3.9296153847306,4.10883178043518,3.65097650523991,2.45020226213263,2.52888233695649,2.22125481480192,2.33154268858655,1.58355473157771
"virus_comp_18495_cycle_1_1",4.86921611154448,4.39175274287874,3.92222337784078,3.44476000917503,2.34231487886523,2.75160721142133,1.98941455864927,2.66891188690701,1.83533717608297
"virus_comp_18495_cycle_1_3",5.51122970508134,4.96372436169053,4.70889922827634,4.16139388488553,2.95984183972915,3.38211358504201,2.52226584040651,3.20784586562139,2.32641142386212
"virus_comp_18547_cycle_1_1",0.721235822717454,1.01652382889896,0.6160781456135,0.911366151795003,0.837718261193199,1.47718959776478,1.80643717624439,1.92508011926634,2.0141601856099
"virus_comp_18547_cycle_1_2",-3.47292415729797,-3.15688775843995,-1.21286675909082,-0.896830360232803,-1.23603948848516,-0.101090835117132,0.427218182594273,1.51467475470644,1.21555754023217
"virus_comp_18547_cycle_1_3",-1.94888706080109,-1.71575650135205,-0.514523204379073,-0.281392644930032,-0.553444188509421,0.268888355152344,0.731928764608115,1.41455406523498,1.09633439963924
"virus_comp_1888_cycle_1_1",4.54098376535034,4.44052832724178,3.67762741708042,3.57717197897185,2.9202413371793,3.37445660165723,3.28137182642909,3.00026323485052,2.53612581508577
"virus_comp_189_cycle_1_5",4.4582786761391,3.97994871797288,3.67249541697243,3.19416545880622,2.25522395627422,2.38268931441296,1.84769260350886,2.12992670769075,1.24995590980776
"virus_comp_1898_cycle_1_10",1.83511560421098,1.74932188912439,1.85382079658526,1.76802708149868,1.06242085305233,1.69871715612436,1.57651764108721,2.46710848597295,1.89406024306752
"virus_comp_1898_cycle_1_17",1.19898258906956,1.236967159629,1.57460799554569,1.61259256610513,0.95814851800643,1.69830159584087,1.79277075460133,2.32851325186389,1.9688094734653
"virus_comp_1898_cycle_1_2",-1.82743857908172,-1.40004166767901,-0.441445230560051,-0.0140483191573342,-0.349427125924502,0.818123875607657,1.32981234747167,2.56176763427589,2.52776303254661
"virus_comp_1898_cycle_1_3",-1.96543662168185,-1.56974835501872,-0.45578825339617,-0.0600999867330394,-0.369151418176111,0.784223974051153,1.25129136344884,2.64776695678783,2.5155285000494
"virus_comp_1898_cycle_1_4",-0.390734396408185,-0.157945287054178,0.693804392444098,0.926593501798103,0.272740000298592,1.38737644287514,1.70179934396992,2.83666877531163,2.53649946011103
"virus_comp_1898_cycle_1_5",0.195017307749297,0.358703704498185,0.871136180091178,1.03482257684007,0.443476668087778,1.41031947569356,1.55799696974901,2.49768786164273,2.25547233043567
"virus_comp_1898_cycle_1_9",-0.40837468733038,-0.166325298225777,0.290146299574812,0.532195688679415,0.192385945359262,1.0467438672988,1.32189453532924,2.37009185354536,2.16496452809044
"virus_comp_1899_cycle_1_7",1.81041859615729,1.75254596295698,1.78756659626293,1.72969396306262,1.1322976769229,1.64529083846603,1.6179178658058,2.00405851649827,1.59532843128113
"virus_comp_192_cycle_1_3",4.00519426509981,3.5878536558996,3.34195392206648,2.92461331286627,2.03722426304105,2.2292628965797,1.7613546068273,2.08339897499278,1.26535402925612
"virus_comp_192_cycle_1_4",4.55044076830506,4.04939136414589,3.74242488547849,3.24137548131932,2.29203004578187,2.39431933100582,1.83901238548678,2.11082885649233,1.19810394229854
"virus_comp_1925_cycle_1_4",0.67349183313667,0.777982336859715,1.31973970255372,1.42423020627677,0.5022412187713,1.97832810626038,1.72402062626163,2.65860150938933,2.52379067887147
"virus_comp_1925_cycle_1_6",1.28974112855763,1.33357169191321,1.39796498081947,1.44179554417505,0.722699569915812,1.79750715125085,1.53492262350933,2.14516297565564,2.02397237965656
"virus_comp_193_cycle_1_141",3.49072231776822,3.15010672382275,2.96407020214119,2.62345460819572,1.8033109487317,2.07090082675004,1.68269327131257,2.42110108946944,1.58016967178135
"virus_comp_193_cycle_1_145",3.7342988666764,3.3566228147898,3.1454338614301,2.7677578095435,1.92323172627031,2.14883716577065,1.72276164249215,2.48127725238102,1.58469417476772
"virus_comp_193_cycle_1_148",3.16466871370044,2.90319598322411,2.69999964453951,2.43852691406318,1.66688644252046,2.01231518893293,1.69749279755276,2.48576625222145,1.74735765767655
"virus_comp_193_cycle_1_152",2.80212010784905,2.59085637302215,2.43489800555316,2.22363427072627,1.49599251072647,1.8926975532423,1.63093201820805,2.41821375510335,1.74425862797029
"virus_comp_193_cycle_1_159",3.7521156466267,3.36872818980695,3.15615731255197,2.77276985573221,1.92946759618193,2.14618330774185,1.71439598688886,2.4192118099025,1.52961998001811
"virus_comp_193_cycle_1_24",3.6985589778055,3.36263163947003,3.09459067908834,2.75866334075287,1.9331799200034,2.19438714031621,1.80057165020241,2.65915173128941,1.80502038186957
"virus_comp_193_cycle_1_25",3.60764313180412,3.28455366873403,3.02587030272417,2.70278083965408,1.88760511005588,2.16254410937628,1.78195662194686,2.60340292929659,1.77683692270799
"virus_comp_193_cycle_1_26",3.65960364868281,3.32924040874633,3.06395716172234,2.73359392178586,1.91159617901639,2.17935674928204,1.79117402154988,2.56596548751403,1.74397208970732
"virus_comp_193_cycle_1_27",3.05416928849166,2.8079036335046,2.6132943879241,2.36702873293705,1.60906004139275,1.96964496132763,1.66967269296041,2.43269617493785,1.72235042685904
"virus_comp_193_cycle_1_91",4.30324974063375,3.82946083123257,3.55053042122699,3.07674151182581,2.16233606658647,2.28729909012048,1.76047965613759,2.50755792826109,1.48641834947089
"virus_comp_1937_cycle_1_3",2.43853300429717,2.33346871011719,2.04508174389785,1.94001744971788,1.3149117724829,1.77499773760936,1.61735152995381,1.89799023135101,1.53529674655058
"virus_comp_2008_cycle_1_7",-0.0966842968021062,0.0633714545927742,-0.00226278570533633,0.157792965689544,0.729120556376254,0.752264238821418,0.852504053922163,1.55267031411353,1.42267303743476
"virus_comp_2025_cycle_1_3",1.71881689525036,1.67662756591041,1.86684370110612,1.82465437176617,1.35849628468124,1.96900557749433,1.8156764367054,2.82910218004986,2.30537235059671
"virus_comp_2033_cycle_1_1",1.17481277254853,0.91934812290213,0.608568123047004,0.353103473400605,-0.652261139933803,0.341296572330922,-0.417101932994004,0.764699238985867,0.128450560946465
"virus_comp_2033_cycle_1_2",1.21129664554442,1.09102130287141,1.0044120900809,0.884136747407897,0.194834567798114,0.923295157672947,0.558258607892414,1.41738027383053,0.940916527117609
"virus_comp_2033_cycle_1_4",1.33437674625936,1.14319297099707,1.08859281646148,0.89740904119919,0.073021245682539,0.827359837138903,0.361802745642823,1.28474007741663,0.710091257202127
"virus_comp_2033_cycle_1_5",1.31194514069754,1.16053622481885,1.11449734831993,0.963088432441239,0.21399525473895,0.932223517490203,0.547514529418629,1.40146166352562,0.881189671359416
"virus_comp_2033_cycle_1_8",1.33196617848152,1.1786239855658,1.15911640190923,1.0057742089935,0.246735815194854,0.95973173491624,0.588206644772001,1.42448073981689,0.898225924052003
"virus_comp_2033_cycle_1_9",1.27017731471676,1.04637055362123,0.824650864262584,0.600844103167053,-0.309050776362722,0.571227666087515,-0.0586504997191284,1.00306566949714,0.403514480039183
"virus_comp_2080_cycle_1_10",-0.433657177000393,0.0149216170523294,0.324514413983365,0.773093208036088,1.39710380568023,1.72433714110727,2.16414870873113,2.66460330206756,3.16061570410136
"virus_comp_2080_cycle_1_11",-2.67110329142057,-1.95637901647407,-1.33186058634183,-0.617136311395328,0.314690766039404,0.47551688243765,1.34154306219677,2.00155338394601,2.94520716135139
"virus_comp_2080_cycle_1_8",-2.2486185091189,-1.73837324654726,-0.169543470421206,0.340701792150439,0.827692725883228,1.13446976956666,1.93243921084873,2.87462603076373,3.28088457940473
"virus_comp_2080_cycle_1_9",-1.46795298462825,-0.860969257443743,-0.322077956532566,0.284905770651942,1.13293429206207,1.45095976634046,2.10156737193687,2.68394340116397,3.42512762823275
"virus_comp_2088_cycle_1_2",1.38010564939835,1.21461468564496,1.21386141242914,1.04837044867575,0.268266155025318,0.962093704099314,0.59393412625343,1.41093949785642,0.869778892847627
"virus_comp_2097_cycle_1_1",3.76150638524792,3.74246826470742,3.06511568723705,3.04607756669655,2.00918218069743,2.72061295111478,2.75897488871336,2.40448652737297,2.2577567025309
"virus_comp_2097_cycle_1_2",3.71218150824999,3.69853653197744,3.03065765343365,3.0170126771611,1.98660898558455,2.70478066054159,2.74780706805634,2.40300173474362,2.26009866845334
