"phrog_id","effect","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"1009","fixed",NA,"onset_timeline_combinedt0-24",-27.670119075322,1399261.66648583,-1.97747996233e-05,0.999984221992689,-2742530.14137879,2742474.80114064
"1009","fixed",NA,"onset_timeline_combinedt0-30",1.29456518947541,1.52258541872522,0.850241420648366,0.395190877434599,-1.68964739461185,4.27877777356268
"1009","fixed",NA,"onset_timeline_combinedt0-36",1.81346458772129,1.34952139900794,1.34378349913859,0.179018406884847,-0.831548750700375,4.45847792614295
"1009","fixed",NA,"onset_timeline_combinedt0-over42",1.09306748459548,1.39693860306133,0.782473533339314,0.433936333664595,-1.64488186601841,3.83101683520938
"1009","fixed",NA,"SexMale",0.693909355261499,0.833490129523113,0.832534580413716,0.405107267664362,-0.939701280073427,2.32751999059643
"1009","fixed",NA,"Age.at.Gluten.Introduction..months.",-0.00679767913576866,0.0556706518051435,-0.122105255019497,0.902815660120748,-0.11591015166972,0.102314793398182
"1009","fixed",NA,"HLA.CategoryHigh Risk",-0.560819054736075,0.943575690296773,-0.594355132824253,0.552274610741193,-2.41019342440527,1.28855531493312
"1009","fixed",NA,"HLA.CategoryLow/No Risk",1.29464197145334,0.977220594041037,1.32482059767048,0.185230661406863,-0.620675197817924,3.20995914072461
"1009","fixed",NA,"feeding_first_yearFormula",2.62580346947778,1.1749465647299,2.23482798988515,0.0254286435357628,0.322950518848119,4.92865642010745
"1009","fixed",NA,"feeding_first_yearBreastmilk_and_formula",1.20534164843989,0.950786021339069,1.26773177285706,0.204893754221918,-0.658164710388814,3.0688480072686
"1009","fixed",NA,"Delivery.ModeC-Section",-1.64655601878377,1.04754030558105,-1.57183070666713,0.115989818143693,-3.69969729007672,0.406585252509182
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",20.0427381146393,17106.2752714618,0.00117165997837509,0.999065150806635,-33507.6407035786,33547.7261798078
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.9710142629537,12728409.3002364,2.33415990393907e-07,0.999999813760985,-24947220.8379338,24947226.7799623
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",21.3674352159099,17802.4851945978,0.00120025013262721,0.99904233918001,-34870.8623815033,34913.5972519351
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.33321019268779,3089435.55858272,-4.31538437169863e-07,0.999999655682144,-6055183.76058971,6055181.09416933
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-29.5334147155329,1662729.90567952,-1.77620036872214e-05,0.99998582797149,-3258920.26456426,3258861.19773483
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-32.6078604956848,5520482.16127993,-5.90670516506563e-06,0.999995287131144,-10819978.821265,10819913.605544
"1009","fixed",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.230499162351055,1.96016505027562,-0.117591711125879,0.906391172940472,-4.07235206464542,3.61135373994331
"1009","ran_pars","patientID","sd__(Intercept)",0,NA,NA,NA,NA,NA
"1015","fixed",NA,"(Intercept)",-6.43713350284184,2.23759721337195,-2.87680618494398,0.00401722252028832,-10.822743452958,-2.05152355272564
"1015","fixed",NA,"Dx.StatusCELIAC",1.47806247632674,1.88094348455712,0.785809083825164,0.43197934401032,-2.20851901036049,5.16464396301397
"1015","fixed",NA,"onset_timeline_combinedt0-6",2.21369581556145,1.81858909896322,1.21726002692059,0.223505297873117,-1.3506733210836,5.77806495220651
"1015","fixed",NA,"onset_timeline_combinedt0-12",2.19779310943305,1.63870248560372,1.34117884652097,0.179862392640752,-1.01400474372651,5.40959096259261
"1015","fixed",NA,"onset_timeline_combinedt0-18",2.1510145707969,1.7412931866649,1.23529718445447,0.216719921221276,-1.26185736159128,5.56388650318508
"1015","fixed",NA,"onset_timeline_combinedt0-24",1.29150730001326,1.95663935396832,0.660064051862148,0.50921272636325,-2.54343536449835,5.12644996452488
"1015","fixed",NA,"onset_timeline_combinedt0-30",2.52200806113113,1.78745607716225,1.41094827075977,0.158259867502823,-0.981341474054131,6.02535759631638
"1015","fixed",NA,"onset_timeline_combinedt0-36",1.48679268881216,1.91909129533402,0.774737862876598,0.43849457286333,-2.27455713308684,5.24814251071116
