"phrog_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","coefficient"
"1887",-1.94053303885572,-0.024172383362421,-1.77533859470053,0.0767208389062113,0.162340794298606,-4.3130912064194,"onset_timeline_combinedt0-24"
"1891",-1.54387029123153,-0.657390641869468,-1.64527520905133,0.100821025324831,0.183325956032549,-4.58905068320951,"onset_timeline_combinedt0-24"
"18984",-1.6512047219589,-0.644053144929338,-1.93323283489472,0.0540229714675068,0.132312572093193,-4.13502326448436,"onset_timeline_combinedt0-24"
"19",-3.86785207735242,2.35340345077788,-2.98028644079321,0.00308348565357471,0.0689339274168117,-1.79914251713733,"onset_timeline_combinedt0-24"
"190",-2.10471112324782,0.73052291116948,-1.79112024946235,0.0741477930694855,0.158436369927369,-4.23670866349948,"onset_timeline_combinedt0-24"
"1907",-2.64377735766708,5.37394450250565,-1.4490057013129,0.14824152400679,0.229066185749624,-4.52511188080842,"onset_timeline_combinedt0-24"
"19147",-2.14496469889528,-0.613553957334357,-2.44398664546304,0.0150246986860576,0.0822287696562067,-3.12545791232071,"onset_timeline_combinedt0-24"
"1919",-2.27269087702442,-0.779742630397584,-2.56566663603765,0.0107183826221197,0.0777516377071989,-2.84731991583203,"onset_timeline_combinedt0-24"
"192",-2.52496834707399,0.425726646489363,-2.59821143805607,0.00977161272711048,0.0777516377071989,-2.75045942212955,"onset_timeline_combinedt0-24"
"19255",-2.12115190879544,-0.678665082392359,-2.27510330906504,0.0235108823798662,0.0959821570695584,-3.45145357282498,"onset_timeline_combinedt0-24"
"19299",-1.60494809748842,-0.668050048888783,-1.76804837886401,0.077933886002421,0.162964918605471,-4.39769510874713,"onset_timeline_combinedt0-24"
"1934",-2.23411499105896,-0.0672668864186024,-2.27674669649716,0.0234114132309398,0.0959821570695584,-3.44255803587311,"onset_timeline_combinedt0-24"
"1936",-1.69641403259035,-0.486880723509688,-1.8406109378961,0.0665345982835138,0.147839877385968,-4.28539687811666,"onset_timeline_combinedt0-24"
"19383",-2.08533996375757,-0.611830367400101,-2.27774806014317,0.0233509838338673,0.0959821570695584,-3.46431836723541,"onset_timeline_combinedt0-24"
"194",-1.68832913204935,1.56736888731479,-1.21101948964572,0.226714312043611,0.299230959021557,-4.91420907258449,"onset_timeline_combinedt0-24"
"195",-1.90741986985808,-0.767614335800822,-2.19775030156303,0.0286288995900558,0.101433860698046,-3.63059864723599,"onset_timeline_combinedt0-24"
"1951",-2.04992625994155,-0.573210125455154,-2.23730545778029,0.0259025366604182,0.0980011404927454,-3.5282467926268,"onset_timeline_combinedt0-24"
"19519",-2.40002082752992,-0.0900839266355729,-2.27651025176044,0.0234257018658881,0.0959821570695584,-3.42530956436767,"onset_timeline_combinedt0-24"
"1952",-2.09657784150413,-0.819098465007346,-2.43226772794308,0.0155110664143722,0.0824504243463871,-3.15213477436851,"onset_timeline_combinedt0-24"
"19572",-2.73809428627154,0.147090248588291,-2.5198099272944,0.0121913627354893,0.079328950051292,-2.90116629305076,"onset_timeline_combinedt0-24"
"19644",0.0163108653068574,-0.353210138161304,0.0147489301998673,0.98824098224052,0.990916724972218,-5.66878180635765,"onset_timeline_combinedt0-24"
"19653",-2.12591981123359,-0.698450937057804,-2.34105023042862,0.0197967296571744,0.0899918219759824,-3.34590702781041,"onset_timeline_combinedt0-24"
"19658",-1.71358547290954,-0.256130800872515,-1.65191441508836,0.0994590359849258,0.181827491023876,-4.51509913106034,"onset_timeline_combinedt0-24"
"19691",-2.84557917099083,-0.598932448756405,-3.22452303911908,0.00138200660373276,0.0689339274168117,-1.13578618250219,"onset_timeline_combinedt0-24"
"19698",-1.03063749507872,-0.891363971185291,-1.16055056157718,0.246624702028351,0.318018293432991,-5.19794492343992,"onset_timeline_combinedt0-24"
"1980",-1.92427923588719,-0.818063992611588,-2.28107204770203,0.0231513646771913,0.0959821570695584,-3.47676867275942,"onset_timeline_combinedt0-24"
"199",-2.11126617625126,2.97669242868648,-1.58376562787275,0.114160473031296,0.196538421683315,-4.48636955544536,"onset_timeline_combinedt0-24"
"1992",-1.20329507132657,-0.703541889440514,-1.29845166299675,0.194996796507035,0.269790088317953,-5.04957258563648,"onset_timeline_combinedt0-24"
"1994",-0.813628048875469,-0.22266360387984,-0.721644758304121,0.471000209111561,0.533960441145862,-5.45042276419973,"onset_timeline_combinedt0-24"
"19976",-2.44256143705969,-0.33970360854825,-2.52757120909709,0.011930047755871,0.078894542004599,-2.90196235084534,"onset_timeline_combinedt0-24"
"19994",-1.08299593259254,-0.892023203135272,-1.23344909333268,0.218245384906252,0.291290344082215,-5.11694662824138,"onset_timeline_combinedt0-24"
"2",0.395481577103029,5.56347845438699,0.233664061020364,0.815383953738505,0.843474462386852,-5.26039566631769,"onset_timeline_combinedt0-24"
"200",-0.150911717269538,0.672125537791933,-0.121085588067124,0.903693519723012,0.916898173892481,-5.65247825582876,"onset_timeline_combinedt0-24"
"2002",-2.7328242240924,-0.711113317631343,-3.03319612097086,0.00260260399872542,0.0689339274168117,-1.66834977873283,"onset_timeline_combinedt0-24"
"2006",-2.32467009371635,3.74810939600821,-1.39358617905553,0.164336936437673,0.24279034093385,-4.64365242577025,"onset_timeline_combinedt0-24"
"2012",-0.647291712262785,-0.613902820475104,-0.637661512621204,0.524115721056378,0.579972675392068,-5.56719198379795,"onset_timeline_combinedt0-24"
"20162",-2.35357622472534,-0.541528960357235,-2.48291494890666,0.0135045151285754,0.0807349715717273,-3.01365338590455,"onset_timeline_combinedt0-24"
"202",-2.5193990429469,0.305355031565372,-2.11174508368078,0.0354246720760012,0.110736001745064,-3.72319790492472,"onset_timeline_combinedt0-24"
"20236",-1.65640531156274,-0.764670403011068,-1.90551496185949,0.0575416711585274,0.136892498195126,-4.164154837305,"onset_timeline_combinedt0-24"
"20274",-1.87882703261467,-0.764225949040931,-2.09664661840658,0.036750420797752,0.111252636256955,-3.83205149345688,"onset_timeline_combinedt0-24"
"2038",-0.013424300980394,4.28137357408314,-0.00703944912861849,0.994387434862993,0.994387434862993,-5.29192651570781,"onset_timeline_combinedt0-24"
"20385",-2.41506914261469,-0.677878835874338,-2.65115960410805,0.00839040139658468,0.0777516377071989,-2.63423973291619,"onset_timeline_combinedt0-24"
"20388",-1.50910529914231,0.338860651118211,-1.25636599183644,0.209830759373477,0.284295089834065,-4.96766350687518,"onset_timeline_combinedt0-24"
"20428",-2.31164869574943,-0.563067592644658,-2.65870115740822,0.00820864149957331,0.0777516377071989,-2.6302668585143,"onset_timeline_combinedt0-24"
"205",-1.94720785091105,1.88575475149967,-1.45953758772335,0.145324343449065,0.226445084953592,-4.721787832813,"onset_timeline_combinedt0-24"
"20593",-1.84031398337411,-0.874768329672643,-2.23782910050371,0.025868011220486,0.0980011404927454,-3.57410196879431,"onset_timeline_combinedt0-24"
"20617",-2.29252994369534,-0.0561206778871168,-2.15907877471455,0.0315308582260647,0.105332157521491,-3.65325090115827,"onset_timeline_combinedt0-24"
"20660",-2.51428991293539,0.933293882749083,-1.89573913562071,0.0588274791632867,0.138176171988185,-4.06862028240467,"onset_timeline_combinedt0-24"
"2071",-1.3052798050766,-0.73363443781737,-1.43000974187951,0.153616435398287,0.234109907123448,-4.90320761085235,"onset_timeline_combinedt0-24"
"20732",-1.38767689113602,-0.153356651078505,-1.35264222020433,0.177053093117573,0.251889158716796,-4.91585538356788,"onset_timeline_combinedt0-24"
"2076",-2.50550091812329,-0.70563354642822,-2.76352331809448,0.00602395190233863,0.0777516377071989,-2.37209769956668,"onset_timeline_combinedt0-24"
"20787",-1.81024877020343,-0.613683697409133,-1.99261771566024,0.0470884479224038,0.122394855156786,-4.01554587941727,"onset_timeline_combinedt0-24"
"20838",-1.48785852719907,-0.676132239916849,-1.67123686501638,0.0955789065014954,0.177275734763208,-4.56022758083988,"onset_timeline_combinedt0-24"
"20886",-1.4141330009067,-0.903905727781829,-1.6413381036614,0.101635720802673,0.18423953187496,-4.60278628778261,"onset_timeline_combinedt0-24"
"209",0.132043826257017,-0.693424442882537,0.131425553418262,0.895515048315843,0.911096354101558,-5.72784488524818,"onset_timeline_combinedt0-24"
"20911",-2.74017270547225,-0.555741991979179,-2.95862500840139,0.00330285142155378,0.0689339274168117,-1.86005909768447,"onset_timeline_combinedt0-24"
"21",-0.899975563634414,-0.697206153215413,-0.918257673821824,0.359123533264958,0.426267356257873,-5.41559234658275,"onset_timeline_combinedt0-24"
"21026",-2.67186373566794,-0.804382261973084,-2.98136726774028,0.00307289782649746,0.0689339274168117,-1.80948406199461,"onset_timeline_combinedt0-24"
"2107",-1.86027497658866,-0.736744151482283,-2.20299670201154,0.0282535725596581,0.101257158431549,-3.64428027673792,"onset_timeline_combinedt0-24"
"21084",-1.83449203637599,-0.774534725872975,-2.11620258144155,0.0350411956414328,0.110736001745064,-3.79878861901457,"onset_timeline_combinedt0-24"
"2115",-1.73013347719355,1.30971251815606,-1.38777663312705,0.166097965095055,0.243965237303273,-4.74737922593511,"onset_timeline_combinedt0-24"
"2118",-2.51724436002225,-0.54164795159942,-2.57314285602681,0.0104939211918432,0.0777516377071989,-2.79070854255266,"onset_timeline_combinedt0-24"
"212",-1.96086699617595,-0.753076790976163,-2.22463530075245,0.0267502047818788,0.0980011404927454,-3.59115371805359,"onset_timeline_combinedt0-24"
"21241",-2.96177028627039,-0.79220873556751,-3.38743282508119,0.000786718195457636,0.0689339274168117,-0.655924899378753,"onset_timeline_combinedt0-24"
"2126",-1.45117135513198,-0.770041431718313,-1.57224380054176,0.116807829093577,0.199039107550559,-4.67291407739263,"onset_timeline_combinedt0-24"
"21297",-1.58352874684452,-0.852326136698265,-1.8340617567255,0.0675033506921607,0.148560184679553,-4.30518216732235,"onset_timeline_combinedt0-24"
"21357",-1.38075436795421,-0.736838579899915,-1.43399160003333,0.152477613465526,0.233619957592582,-4.85862150937994,"onset_timeline_combinedt0-24"
"2139",-2.34277767787218,-0.379059941224838,-2.33558998808083,0.0200834204510192,0.0899918219759824,-3.3249087439891,"onset_timeline_combinedt0-24"
"215",-3.31781582729355,3.61345420506473,-2.14759699543301,0.032439845006984,0.107263892270117,-3.58269108724769,"onset_timeline_combinedt0-24"
"2150",-2.992519559738,3.9107828854855,-1.81631077987012,0.0701878132848935,0.153184449079272,-4.09698933501006,"onset_timeline_combinedt0-24"
"2152",0.186197086276192,0.83872899247028,0.14692938681007,0.883273316135079,0.901117221511545,-5.57047841553332,"onset_timeline_combinedt0-24"
"21524",-1.75840494242028,0.0855181145827612,-1.57358874273395,0.116496329226674,0.199039107550559,-4.63028653564549,"onset_timeline_combinedt0-24"
"216",-1.52747504378034,-0.208771607302903,-1.38873720856141,0.165805809459136,0.243965237303273,-4.84627042112691,"onset_timeline_combinedt0-24"
"2163",-1.14403241704359,-0.753608645354504,-1.21782823209693,0.224118959232538,0.297131460271301,-5.15278575691638,"onset_timeline_combinedt0-24"
"21718",-0.680502096592384,0.7809405721483,-0.516224098691453,0.606027592189071,0.656874785289813,-5.42713746608422,"onset_timeline_combinedt0-24"
"21791",-1.60864726119082,-0.580312922398603,-1.72356160470468,0.0856801892731177,0.169471976512311,-4.47715934576152,"onset_timeline_combinedt0-24"
"2185",-1.8431899390112,-0.476937310788652,-1.70584290786475,0.0889345954205852,0.171241482690243,-4.4425323092965,"onset_timeline_combinedt0-24"
"219",-2.52470479587469,-0.0528998762958229,-2.48383578014988,0.0134702712144298,0.0807349715717273,-3.01954429676794,"onset_timeline_combinedt0-24"
"21973",-1.20390573140242,-0.448155142831727,-1.1889508256124,0.23527421929013,0.307879455396154,-5.13433063065288,"onset_timeline_combinedt0-24"
"21980",-1.33075321457569,-0.767985631880801,-1.45983458936264,0.145242723040046,0.226445084953592,-4.84322044121279,"onset_timeline_combinedt0-24"
"2199",-2.0852528785249,-0.815204304003345,-2.46551851116809,0.0141661318270722,0.0812371236926765,-3.08152918458402,"onset_timeline_combinedt0-24"
"22",-1.42303730685488,-0.630129900002252,-1.52940771446363,0.127076942260473,0.207621298310861,-4.75652214076314,"onset_timeline_combinedt0-24"
"220",-1.34021521894479,-0.795243796643381,-1.54999134843526,0.122057607382067,0.204225906327525,-4.73175744071548,"onset_timeline_combinedt0-24"
"2204",-2.21982896229737,-0.457385233655017,-2.23539152188726,0.0260290692288016,0.0980011404927454,-3.54381429682251,"onset_timeline_combinedt0-24"
"222",-1.54489600766383,-0.748820513777719,-1.76365347632343,0.0786727183915954,0.163073118941849,-4.42596032527037,"onset_timeline_combinedt0-24"
"22201",-2.32775867285855,-0.305102399471262,-2.24941510215417,0.0251142687521576,0.0980011404927454,-3.49797311974656,"onset_timeline_combinedt0-24"
"22208",-1.77098770126819,-0.889144504339222,-2.10666386228211,0.0358661882456521,0.110736001745064,-3.81707496879454,"onset_timeline_combinedt0-24"
"22323",-1.98579301617667,-0.859010612066093,-2.2377237459016,0.0258749543731216,0.0980011404927454,-3.54979576842386,"onset_timeline_combinedt0-24"
"2234",-2.44798498894842,-0.714146833416263,-2.62262520433128,0.00911127692723924,0.0777516377071989,-2.69609678259123,"onset_timeline_combinedt0-24"
"22392",-1.59326722001494,-0.830753467036474,-1.78347162325856,0.0753858420531063,0.160140861416828,-4.3789713268959,"onset_timeline_combinedt0-24"
"2245",-2.03654401834649,0.724966824885884,-1.75280575687313,0.0805208624452021,0.16515366269894,-4.30456275142471,"onset_timeline_combinedt0-24"
"2248",-2.01007953830099,0.545619836608013,-1.77562209592662,0.0766739800981023,0.162340794298606,-4.32867341904404,"onset_timeline_combinedt0-24"
"2252",-0.265999296227037,-0.795048837641152,-0.272466986641346,0.785425474784946,0.817814154157521,-5.72608553196928,"onset_timeline_combinedt0-24"
"22543",-0.821287124283179,0.0814194778420865,-0.772804940712587,0.440165333411427,0.505712187611267,-5.42926511950894,"onset_timeline_combinedt0-24"
"226",-1.17182258652828,-0.509341619010945,-1.14367342053714,0.253549609448185,0.324158361446414,-5.19573607889548,"onset_timeline_combinedt0-24"
"2263",-1.53123415618621,-0.845645734730643,-1.68425001407163,0.093035026940284,0.174884118317354,-4.54305475217807,"onset_timeline_combinedt0-24"
"22637",-2.40556506282878,-0.0628819115433716,-2.36230937232163,0.0187144243526617,0.0899918219759824,-3.27251670690678,"onset_timeline_combinedt0-24"
"227",-2.31678628507936,-0.386557229977277,-2.43670812773134,0.0153251637282482,0.0824504243463871,-3.11913792673033,"onset_timeline_combinedt0-24"
"22708",-0.928733585266801,-0.888456797379406,-0.989921932824827,0.322903922490194,0.389941584659354,-5.33727086964737,"onset_timeline_combinedt0-24"
"22750",-1.50336744613628,-0.776408646853065,-1.71380871727937,0.0874593397259129,0.171241482690243,-4.48506899076466,"onset_timeline_combinedt0-24"
"2289",-1.20241539430874,-0.73325722234251,-1.3098594080784,0.191112261338304,0.26607233376799,-5.02130487147683,"onset_timeline_combinedt0-24"
"229",-2.02488738500371,-0.00545115590810584,-2.04015603982163,0.0420935913731147,0.115757376276065,-3.89081909054731,"onset_timeline_combinedt0-24"
"23",-1.75128829222378,0.0120186267329988,-1.62092083975885,0.105945395561095,0.188328535149402,-4.56111038978993,"onset_timeline_combinedt0-24"
"2302",-2.26117007540156,-0.824209856658513,-2.69385265266185,0.00740728859032874,0.0777516377071989,-2.54904303271235,"onset_timeline_combinedt0-24"
"2303",-0.794684123832331,-0.382447499438688,-0.754743530623298,0.450916197253884,0.516954926982018,-5.45557948381184,"onset_timeline_combinedt0-24"
"2307",-1.78160980987607,-0.281535418925641,-1.76190702668268,0.0789679009817414,0.163073118941849,-4.36433800835574,"onset_timeline_combinedt0-24"
"2316",-2.32949611652289,-0.679689693094304,-2.54111093280324,0.0114860981143917,0.078894542004599,-2.89142634205642,"onset_timeline_combinedt0-24"
"23198",-2.06165444046874,-0.83211451472317,-2.51580346805205,0.0123282398629012,0.079328950051292,-2.97083078015349,"onset_timeline_combinedt0-24"
"2324",-2.53601885663265,-0.0541709674914279,-2.50389633534118,0.0127431410842664,0.0802676043021627,-2.98092080309616,"onset_timeline_combinedt0-24"
"23250",-2.1947349434266,-0.869893434114265,-2.68894313832631,0.00751480443955999,0.0777516377071989,-2.56312401563026,"onset_timeline_combinedt0-24"
"2328",-1.36674137041221,0.227080685327337,-1.24369677663636,0.214453010536226,0.288447088021485,-5.01091926255149,"onset_timeline_combinedt0-24"
"233",-1.69085632464179,-0.200689730768973,-1.69912099257041,0.0901950917274909,0.172978229773897,-4.47212628758252,"onset_timeline_combinedt0-24"
"2338",-2.3262013490086,-0.669907881780154,-2.48259622373846,0.0135163858796951,0.0807349715717273,-3.01333268249777,"onset_timeline_combinedt0-24"
"23570",-2.1803583384068,-0.801012506771423,-2.58100723607061,0.0102623473444452,0.0777516377071989,-2.81529637057726,"onset_timeline_combinedt0-24"
"23593",-0.852930778337632,-0.734761729057941,-0.894538381617372,0.37165563404783,0.437867878501738,-5.40640011443827,"onset_timeline_combinedt0-24"
"236",-2.2265570556348,1.0106753247569,-1.80772201622934,0.07151792637432,0.154288353236291,-4.1989429871087,"onset_timeline_combinedt0-24"
"23638",-2.44100612726338,-0.573180936912406,-2.47757254401227,0.0137047172140108,0.0809572054674603,-3.01888211528854,"onset_timeline_combinedt0-24"
"2370",-1.90755788924903,-0.66854511910417,-1.97437875680405,0.0491334510350753,0.124344565147992,-4.03485214249734,"onset_timeline_combinedt0-24"
"23707",-2.47651999562072,-0.819672934940973,-2.83022626692657,0.00492310880913743,0.072260886073717,-2.20424849696132,"onset_timeline_combinedt0-24"
"23743",-2.71875945957713,-0.857180063878094,-3.09085307549384,0.00215768970673065,0.0689339274168117,-1.51090039298681,"onset_timeline_combinedt0-24"
"2376",-2.89434863132722,-0.450960014072291,-3.23588697719714,0.00132971289636813,0.0689339274168117,-1.10114342183151,"onset_timeline_combinedt0-24"
"23774",-2.66606176827163,-0.394944673335537,-2.94245907836672,0.00347576756936714,0.0689339274168117,-1.90402057970483,"onset_timeline_combinedt0-24"
"238",-0.779669231884263,0.918896750447004,-0.664437520069573,0.506852811862374,0.564807897672114,-5.46902810612141,"onset_timeline_combinedt0-24"
"23820",-4.34360864409814,0.862354230109324,-3.3581305051787,0.000872066945668735,0.0689339274168117,-0.753854381617639,"onset_timeline_combinedt0-24"
"2389",-2.36682324903876,-0.669640618203967,-2.5820187510087,0.0102328963687314,0.0777516377071989,-2.79271827260729,"onset_timeline_combinedt0-24"
"239",0.441550085765367,0.588228846162546,0.330025139861773,0.741580656555543,0.779466517912212,-5.55238466494627,"onset_timeline_combinedt0-24"
"2391",-2.33238469711292,-0.839029329694719,-2.77572531459932,0.00580727655128468,0.0775533070897377,-2.34317458736251,"onset_timeline_combinedt0-24"
"24",-1.76491649970783,-0.676635518242305,-1.89863061906279,0.0584446924742874,0.137994067980777,-4.16444825556823,"onset_timeline_combinedt0-24"
"24140",-1.15704317925265,-0.925525994899593,-1.33131551005657,0.183961560090043,0.258057188459643,-5.00975435538905,"onset_timeline_combinedt0-24"
"2428",-1.78210267946483,-0.838173477059544,-2.06224220889341,0.0399307200419375,0.114499375552941,-3.89502448967522,"onset_timeline_combinedt0-24"
"24309",0.051127294089466,-0.164553881154724,0.0445393537681476,0.964500172427776,0.971608748346436,-5.7220395386932,"onset_timeline_combinedt0-24"
"24361",-1.63597248503413,-0.593492404344043,-1.70828967271152,0.0884793308533149,0.171241482690243,-4.46516382333403,"onset_timeline_combinedt0-24"
"24369",-2.76193336037072,-0.563785179194525,-2.91957396555838,0.00373472098538402,0.0689339274168117,-1.96445394443794,"onset_timeline_combinedt0-24"
"24381",-1.26622931329101,-0.712235853012202,-1.36356953475853,0.173589448652227,0.249492726329397,-4.93168693135138,"onset_timeline_combinedt0-24"
"2439",-2.07705546257096,-0.712558522261111,-2.3282570892044,0.0204741571248533,0.0899918219759824,-3.36174882720735,"onset_timeline_combinedt0-24"
"244",-0.858572730891873,0.628157005831169,-0.788903713621582,0.430708416447056,0.496902440989283,-5.41588887125641,"onset_timeline_combinedt0-24"
"2440",-2.20795196867726,-0.778202775092955,-2.5219490454453,0.0121188368884917,0.079328950051292,-2.945027880544,"onset_timeline_combinedt0-24"
"2443",-1.46777065132185,-0.170434792146911,-1.53398814155768,0.125946272091093,0.207230841378831,-4.75021307889231,"onset_timeline_combinedt0-24"
"24502",-1.2618861160445,-0.839549973731313,-1.42886141450408,0.153946063715399,0.234109907123448,-4.88846153775825,"onset_timeline_combinedt0-24"
"24603",0.289264083401821,-0.63367692539754,0.27076358802651,0.786734288896025,0.818409920377794,-5.67026343858338,"onset_timeline_combinedt0-24"
"2468",-0.773067096197551,-0.145071467584447,-0.684252695673283,0.494273577003433,0.554326758992764,-5.52071885777423,"onset_timeline_combinedt0-24"
"2474",-1.81252979169038,-0.756437756154099,-2.05633226291777,0.0404999857883952,0.115179923782513,-3.92645007824839,"onset_timeline_combinedt0-24"
"24754",-1.09839800626361,-0.225896773867118,-1.05847433573085,0.290577514248687,0.361490323921852,-5.20451832764572,"onset_timeline_combinedt0-24"
"248",-1.50541274842113,-0.576862715881172,-1.51923002594018,0.129617675719455,0.210053667910079,-4.71770125814613,"onset_timeline_combinedt0-24"
"2484",-2.15490010685401,-0.693936185584047,-2.41654553242336,0.0161854157765667,0.0852227342548133,-3.17541853482749,"onset_timeline_combinedt0-24"
"249",-2.95417416498672,-0.283045102519065,-3.22500790650071,0.00137973702273922,0.0689339274168117,-1.13350840166928,"onset_timeline_combinedt0-24"
"2494",-0.761522172320587,-0.128585439879073,-0.725636868494724,0.468551845900002,0.532271064207466,-5.52657604706975,"onset_timeline_combinedt0-24"
"24956",-4.04909422747669,2.29845260521179,-2.67660504034165,0.00779123288909387,0.0777516377071989,-2.52730403358206,"onset_timeline_combinedt0-24"
"25",-0.371171705300832,2.38983767743459,-0.260028935179367,0.794996093849802,0.826230739258307,-5.4071394460178,"onset_timeline_combinedt0-24"
"2506",-0.829710012970466,-0.829718020076637,-0.908920407129733,0.364024706977086,0.43024622282079,-5.43528600596498,"onset_timeline_combinedt0-24"
"2514",-0.839241289834032,1.10600866248099,-0.652800243588326,0.514318491939479,0.571407844544761,-5.40777712746877,"onset_timeline_combinedt0-24"
"253",-2.11006654296247,1.01050301349244,-1.70907986972468,0.0883327041904203,0.171241482690243,-4.34809670540142,"onset_timeline_combinedt0-24"
"2530",-2.15316525549517,-0.754676087404937,-2.43388363484374,0.0154431850953635,0.0824504243463871,-3.13999838574903,"onset_timeline_combinedt0-24"
"25337",-1.36835689282615,-0.08332789979796,-1.34477675348041,0.179578045720877,0.253831054447703,-4.95261090474723,"onset_timeline_combinedt0-24"
"2538",-0.746888109073888,-0.178806422192718,-0.727699836210088,0.467289404908172,0.531380275182169,-5.52917952735668,"onset_timeline_combinedt0-24"
"255",-2.26049517418639,-0.725572949408913,-2.52990165225092,0.01185256361897,0.078894542004599,-2.93004133704276,"onset_timeline_combinedt0-24"
"2550",-0.63015765385514,-0.17887003632845,-0.60712716727191,0.544164659479352,0.598581125427288,-5.51843651062557,"onset_timeline_combinedt0-24"
"2557",-2.97122196502439,-0.0456997386917903,-2.99587625141838,0.00293395457107573,0.0689339274168117,-1.75642190677315,"onset_timeline_combinedt0-24"
"256",-1.84757769483838,0.371123353159377,-1.74219673031491,0.0823624452006482,0.16688095134946,-4.40157722209401,"onset_timeline_combinedt0-24"
"2562",-1.4357832490792,-0.55710278260483,-1.41992113968926,0.156530868702183,0.235007831254224,-4.8355104796794,"onset_timeline_combinedt0-24"
"25620",-2.42832836378942,-0.283353009054864,-2.50617357887166,0.0126628441660622,0.0802676043021627,-2.96409979781062,"onset_timeline_combinedt0-24"
"25732",-2.0506712262224,-0.835079359004869,-2.40434050557567,0.0167266186538752,0.087381476267983,-3.21032657916754,"onset_timeline_combinedt0-24"
"2577",-1.13672738520751,-0.794945301561675,-1.23401190359042,0.218035856832588,0.291290344082215,-5.11176347169069,"onset_timeline_combinedt0-24"
"2581",-1.57004445831766,-0.7417122625029,-1.73284995249633,0.0840132035513972,0.167875304218709,-4.44362887147329,"onset_timeline_combinedt0-24"
"25901",-2.10777053992329,-0.784886072794866,-2.48956374765226,0.0132589847290028,0.0807349715717273,-3.02815138915514,"onset_timeline_combinedt0-24"
"2592",-2.03654513312063,-0.753642886157106,-2.19453235146819,0.0288612389700216,0.101438201418818,-3.64274765577172,"onset_timeline_combinedt0-24"
"2593",-1.56103076204681,-0.49009280662606,-1.56110945266085,0.119411932787586,0.202235758120439,-4.69123490910203,"onset_timeline_combinedt0-24"
"26",-2.51413990235913,-0.303895399077465,-2.61993691771788,0.00918197526322501,0.0777516377071989,-2.69752432881696,"onset_timeline_combinedt0-24"
"2606",-1.7124935004087,0.211563408281353,-1.4912397444739,0.136809525369336,0.218904905637701,-4.68150548406942,"onset_timeline_combinedt0-24"
"261",-2.24740402242747,-0.562317363019792,-2.39277308665301,0.017254212877237,0.0883383894313839,-3.23172622913066,"onset_timeline_combinedt0-24"
"26233",-2.43919884924998,-0.727921124475275,-2.60533704535648,0.00957458874342862,0.0777516377071989,-2.73076573325407,"onset_timeline_combinedt0-24"
"26246",-0.796586118651687,-0.452473886146621,-0.801687829744832,0.423283695022755,0.489862692885709,-5.48475876720062,"onset_timeline_combinedt0-24"
"263",-2.33097471047959,-0.514579736764677,-2.35916965022132,0.0188709224735139,0.0899918219759824,-3.26517226578769,"onset_timeline_combinedt0-24"
"2633",-1.03200370827083,-0.834058571904694,-1.15204692306689,0.250097039661222,0.32068962812343,-5.19602931406794,"onset_timeline_combinedt0-24"
"264",-1.49905648063392,-0.783731327777319,-1.6918634602512,0.0915721975456897,0.1736121356199,-4.53374954740245,"onset_timeline_combinedt0-24"
"26419",-2.21695726844192,-0.453533778118105,-2.35153717494972,0.0192561625917362,0.0899918219759824,-3.30111716764,"onset_timeline_combinedt0-24"
"26448",-2.45980963432317,-0.0215522029992722,-2.4588221878708,0.01442836357909,0.0812371236926765,-3.06042177739179,"onset_timeline_combinedt0-24"
"2645",0.657608216905562,0.741002135893065,0.471910857307757,0.637287833957878,0.686737908367801,-5.41746118082747,"onset_timeline_combinedt0-24"
"26484",-1.81036304494215,-0.75439098890603,-2.03694119318255,0.0424165714884027,0.116093407760889,-3.92229042090129,"onset_timeline_combinedt0-24"
"26488",-1.07108615911475,-0.591368790030416,-1.16733518455619,0.243878735817773,0.315494699256848,-5.18353811560648,"onset_timeline_combinedt0-24"
"2649",-0.990270082484982,0.0287201901864699,-0.86918694449788,0.385347320613702,0.452559062581208,-5.32716874443082,"onset_timeline_combinedt0-24"
"2657",-1.67844108654008,-0.113601639525,-1.61227717651811,0.107813210175768,0.191037442592151,-4.58777931986084,"onset_timeline_combinedt0-24"
"26616",-1.16876247085694,-0.739136488838502,-1.24403076391508,0.2143302194626,0.288447088021485,-5.0786805082061,"onset_timeline_combinedt0-24"
"2662",-2.03556767305984,-0.370000539104257,-2.24804893741958,0.0252021417988859,0.0980011404927454,-3.53092210940493,"onset_timeline_combinedt0-24"
"26622",-1.17806704711328,-0.733758777791882,-1.2999457313245,0.19448475562586,0.269417161471734,-5.04670899252155,"onset_timeline_combinedt0-24"
"26672",-2.60666222164228,-0.59491010496299,-2.67568339543678,0.00781224461591151,0.0777516377071989,-2.56105548517722,"onset_timeline_combinedt0-24"
"267",0.280227965815411,0.61166976360179,0.222788077531519,0.823831885819787,0.851420674554217,-5.64253591863391,"onset_timeline_combinedt0-24"
"26822",-2.1563960526329,-0.580898820960426,-2.55617906920911,0.0110093989889658,0.0777516377071989,-2.87448688838157,"onset_timeline_combinedt0-24"
"2699",-2.7926628995185,1.4306166831905,-2.0198203565724,0.0441722916314766,0.118826673129711,-3.81726695599657,"onset_timeline_combinedt0-24"
"270",-1.77481163815044,0.138701473152962,-1.58879888964087,0.113018976683975,0.195582683949995,-4.60498384589863,"onset_timeline_combinedt0-24"
