,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Country(USA vs Italy)_logFC,Country(USA vs Italy)_AveExpr,Country(USA vs Italy)_t,Country(USA vs Italy)_P.Value,Country(USA vs Italy)_adj.P.Val,Country(USA vs Italy)_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_17808_cycle_1_4,virus_comp_17808_cycle_1_4,3.327382971068,1.44949122950932,2.43700461805795,0.0154578413055742,0.0324741025792853,-3.13506386672937,2.33128864372881,1.44949122950932,2.65758611013739,0.00834098477899606,0.0101487100440915,-2.78924015096015,0.00713182948816207,1.44949122950932,0.50173304755007,0.616265542349103,0.819208160605446,-6.59358809797134,2.7829100080322,1.44949122950932,2.76070206418867,0.00616432483440769,0.0082559834058975,-2.48505582434725,-1.70982800944594,1.44949122950932,-1.99276619050335,0.0472969491376675,0.06262040260757,-4.09040700291152,-0.0979468904700774,1.44949122950932,-0.99839287873452,0.318985765359792,0.73231375804903,-4.74722624843309,-0.775333674508198,1.44949122950932,-0.832011247152297,0.406140290138374,0.961012419931816,-4.59760125623159,0.183425829620521,1.44949122950932,0.135520581196051,0.892301607002316,0.951601893000816,-4.59883106960449,1.96374364876855,1.44949122950932,1.87808767770902,0.0614504182725197,0.292458472148844,-3.987273672931,1.12624589428862,1.44949122950932,1.28484229913836,0.199952202849185,0.9998244748413,-4.58945030313737,0.200481913293981,1.44949122950932,0.181517830731991,0.856097782531956,0.905834478955358,-4.60060040092431,0.0501130051072634,1.44949122950932,2.40908788433569,0.0166645012344687,0.0208238743140605,-3.68097174674875
virus_comp_17810_cycle_1_1,virus_comp_17810_cycle_1_1,1.95188941058515,1.3283694810832,1.85190022258414,0.0661909947786419,0.080198279581485,-4.27384144522025,2.2337032238785,1.3283694810832,3.35182362536276,0.00103769166132872,0.00190945172048793,-0.95797705475746,-0.000504470775753843,1.3283694810832,-0.0436556378887436,0.965242415640604,0.983823145464208,-6.66932259596675,3.3581136187974,1.3283694810832,4.32355048235279,2.93289491535047e-05,0.000706077973045813,2.26480942983987,-2.16067147294586,1.3283694810832,-3.27386657563863,0.00134293423063987,0.0318926200262244,-1.10729234716944,-0.012436617368355,1.3283694810832,-0.158444652151025,0.874339565135416,0.918940763630682,-5.01582400444297,1.14003470379264,1.3283694810832,1.57048501327929,0.118607255316753,0.961012419931816,-4.58395730756736,0.187948886813149,1.3283694810832,0.181255098377624,0.856435021410072,0.940035913594729,-4.59885562158265,1.06330597085487,1.3283694810832,1.31738173630899,0.189907963532618,0.470830988328866,-4.68998813679636,1.19117677228175,1.3283694810832,1.78739423861786,0.0760829430801104,0.9998244748413,-4.57543420452344,1.0425261697272,1.3283694810832,1.24260562253253,0.216134193087144,0.493613588139081,-4.59200402698357,0.065339330090599,1.3283694810832,3.98540259239007,0.000108967489128025,0.000344569452496033,0.904542981558407
virus_comp_17813_cycle_1_1,virus_comp_17813_cycle_1_1,2.42012213098916,1.3251808363812,2.21014687707162,0.0279242709077212,0.0449469997282944,-3.61542994717608,2.9783822878642,1.3251808363812,4.24076075929757,3.05222630411847e-05,0.000201708555469315,2.1912994650403,-0.0302425449654713,1.3251808363812,-2.53636598737192,0.0117583542624029,0.280382200092144,-3.5438046300966,2.8941685191474,1.3251808363812,3.47770579029739,0.000588272971124014,0.00182757252331478,-0.435349405393935,-1.49148053702097,1.3251808363812,-2.12019669986967,0.0348911106681078,0.0512899747643334,-3.84287874130962,-0.0454583315858156,1.3251808363812,-0.553592967452495,0.580310365765089,0.75968304349882,-4.93549172381678,0.101858530463396,1.3251808363812,0.133982496205855,0.893515093799242,0.978174248059731,-4.60283789113876,0.227095270484073,1.3251808363812,0.216718208519174,0.828589753435222,0.926754400239685,-4.59907669453123,1.61181618767985,1.3251808363812,1.85078571824368,0.0652800938655718,0.303198508255156,-4.02154116011442,-0.23674076330722,1.3251808363812,-0.347420460978537,0.728543048977144,0.9998244748413,-4.60371193727502,1.09769704870482,1.3251808363812,1.23164042845841,0.219142872011284,0.494997522423925,-4.5922233171968,0.1109620245235,1.3251808363812,6.55172408142686,2.81899295917097e-10,1.30406614291249e-07,13.0309402083051
virus_comp_17813_cycle_1_5,virus_comp_17813_cycle_1_5,2.29300448529004,1.36680178137116,1.79433172486853,0.0747205278780664,0.0878640472709545,-4.37359384810529,3.68725758879723,1.36680178137116,4.47018108249308,1.50683857807167e-05,0.000152091156285985,2.86013996406236,-0.0162781630203376,1.36680178137116,-1.18841610122361,0.236497693758093,0.753873302947058,-6.00467235609977,3.12634976821661,1.36680178137116,3.21510013532783,0.00158876407880575,0.002981957590448,-1.28984844191642,-1.31937625338898,1.36680178137116,-1.60802000569335,0.109877613984578,0.121834573895651,-4.72370396795171,-0.0406069514025418,1.36680178137116,-0.424454458705138,0.671826375637944,0.793298668945865,-4.97313049521125,0.379020021406452,1.36680178137116,0.425434817708354,0.6711132314963,0.961012419931816,-4.60151664852668,0.16582774575534,1.36680178137116,0.135544594146529,0.892358195382088,0.951601893000816,-4.59919800083338,0.387171538040158,1.36680178137116,0.380107629412004,0.704388880751317,0.808561529120494,-5.29437699260063,-0.896765160030207,1.36680178137116,-1.11811798080722,0.265256565483623,0.9998244748413,-4.5928475145549,1.49399603132909,1.36680178137116,1.43130207393237,0.154368483929191,0.481146211322896,-4.58928741154904,0.103298805107957,1.36680178137116,5.23066067063631,5.43039735095932e-07,1.36527272530097e-05,5.87130488438916
virus_comp_17832_cycle_1_2,virus_comp_17832_cycle_1_2,2.62250007783814,1.25180437848118,2.03484184517097,0.0438827728560967,0.0604891857068843,-3.95762575763297,2.52633680441481,1.25180437848118,3.11695845620368,0.00224591410728268,0.00337763285445049,-1.64409503538485,-0.0164884796555729,1.25180437848118,-1.19383997890097,0.234696192559475,0.753873302947058,-5.99198793554368,2.71293282588656,1.25180437848118,2.85429501003934,0.00501516941465367,0.0069254249887128,-2.29350482816692,-1.86911858951005,1.25180437848118,-2.32470845750475,0.0216242670508112,0.0391982207590332,-3.45867092647372,-0.060701709460679,1.25180437848118,-0.633025804519481,0.527819402092004,0.744107179556395,-4.90896931061065,0.150024724614871,1.25180437848118,0.171062527463684,0.864438325792716,0.97458519309184,-4.60296775097353,1.04554271308335,1.25180437848118,0.822422128042859,0.412329931602064,0.873650604584424,-4.59637384794837,1.04670675676759,1.25180437848118,1.04632400790404,0.297336659760037,0.534789808728589,-4.93516235659012,-0.304666289978345,1.25180437848118,-0.378644190649327,0.705564550164148,0.9998244748413,-4.60333907583981,1.45333404511846,1.25180437848118,1.40587836956138,0.162125731192375,0.481146211322896,-4.58957518437261,0.0736638265660724,1.25180437848118,3.6712191329037,0.000350204597390669,0.000815733367335969,-0.174594361391693
virus_comp_17832_cycle_1_4,virus_comp_17832_cycle_1_4,2.77730108151678,1.32884724858645,2.40312781542714,0.0169082153510545,0.0341376701992266,-3.20991685043051,2.39431580386454,1.32884724858645,3.27705932165955,0.00118162008797741,0.00208722338613383,-1.09718208264598,-0.0133369459493245,1.32884724858645,-1.06829433266348,0.286310850547515,0.753873302947058,-6.12301256123389,3.11653963477441,1.32884724858645,3.63632239323634,0.000329260143374732,0.00133564153206053,0.0724285446006645,-1.99158844821431,1.32884724858645,-2.74749751328789,0.00639615595589696,0.0318926200262244,-2.45780767366941,-0.0713150021457183,1.32884724858645,-0.831051219478208,0.406655055659589,0.73231375804903,-4.82570459658883,0.197273942358747,1.32884724858645,0.249023537667201,0.803525724881987,0.961012419931816,-4.6025696263106,1.2511829574581,1.32884724858645,1.09834880524683,0.272998786863531,0.873650604584424,-4.59434539485996,1.02265180661448,1.32884724858645,1.12911854280921,0.259817344772416,0.513701537104615,-4.85856398472139,-0.61007485918931,1.32884724858645,-0.84567717434639,0.398457262657922,0.9998244748413,-4.59790041339431,1.71014627287195,1.32884724858645,1.84023495373813,0.0667953732337788,0.481146211322896,-4.58159675450376,0.0690183842454988,1.32884724858645,3.82002803079833,0.000164494038895687,0.000461181469049363,0.490888161090313
virus_comp_17832_cycle_1_5,virus_comp_17832_cycle_1_5,2.53474117080965,1.18741621832554,2.66288785380025,0.00830669990208952,0.0241072997317639,-2.62834261390474,2.67301274855468,1.18741621832554,4.47857445704731,1.19485266072326e-05,0.000143940758467673,3.05101726111919,-0.0106180707386439,1.18741621832554,-1.06084946483602,0.289895176796433,0.753873302947058,-6.15982550224933,2.75001042870066,1.18741621832554,3.93589784412777,0.000110488147408215,0.000861018757936052,1.04927342126365,-1.75686866679357,1.18741621832554,-2.95155118335199,0.00349645602132702,0.0318926200262244,-1.94507862867781,-0.0726818171971401,1.18741621832554,-1.02574550808679,0.306112529505991,0.73231375804903,-4.72164786700982,-0.48567329808138,1.18741621832554,-0.75440499293228,0.451394534960334,0.961012419931816,-4.59868475657968,1.21276002225425,1.18741621832554,1.29021678085163,0.19829915800236,0.873650604584424,-4.59259363590603,1.4863610046402,1.18741621832554,2.02460531911824,0.0440888832975429,0.240683789343437,-3.76646782913186,0.0202574240713391,1.18741621832554,0.0340569237613264,0.972861937351563,0.9998244748413,-4.60470818361164,1.30245645646122,1.18741621832554,1.70762769107951,0.0890841308017932,0.481146211322896,-4.58413354946124,0.0648533640959039,1.18741621832554,4.41706701796606,1.5543825287036e-05,9.51134071135296e-05,2.68408845269078
virus_comp_17837_cycle_1_11,virus_comp_17837_cycle_1_11,2.91581647789154,1.36886810413268,2.65621022791575,0.00918388684145096,0.0248568622051406,-2.6934642135538,3.40562049549626,1.36886810413268,4.84657896725327,4.54782335614369e-06,0.000102127334201557,3.98796763554616,-0.0109801384388884,1.36886810413268,-0.934946788148475,0.3520433429275,0.753873302947058,-6.27314034965692,2.66743011641723,1.36886810413268,3.2720851907974,0.00146114748763531,0.00284002868815166,-1.20767327412009,-1.5458481715445,1.36886810413268,-2.22880797989244,0.0280404041584738,0.0449774305260402,-3.66149174289618,-0.0271297988519896,1.36886810413268,-0.327955699607955,0.74362331622785,0.834997076389736,-4.99194086366999,-0.933129728640204,1.36886810413268,-1.23222247921834,0.220723834711805,0.961012419931816,-4.5911223880582,-0.333599513778811,1.36886810413268,-0.318437706681923,0.750809780456118,0.89103284874038,-4.59889491531392,0.284159569661396,1.36886810413268,0.334049289283299,0.739034239521276,0.827789925429885,-5.33076900703942,-0.514966576097239,1.36886810413268,-0.733859060835444,0.464732990525873,0.9998244748413,-4.59944437679566,0.768895059532803,1.36886810413268,0.868930232865602,0.386943282034147,0.557278018221353,-4.59657581465831,0.0710987239932885,1.36886810413268,4.11924314918229,7.78591959082287e-05,0.000274123964485772,1.2422282974073
virus_comp_17837_cycle_1_9,virus_comp_17837_cycle_1_9,2.81167311111777,1.34736330709398,2.27973833390832,0.0262477509799715,0.0435204645280818,-3.52811599747829,3.16708678139038,1.34736330709398,4.034677547212,0.000159198927288116,0.000527346330314688,0.796208545156512,-0.0111703353631354,1.34736330709398,-0.845022368731244,0.401505938708268,0.753873302947058,-6.34673023930273,2.77449200021473,1.34736330709398,3.02647492362847,0.00366104687192291,0.00540051110635056,-1.97460267005929,-1.41250654104315,1.34736330709398,-1.80780292645782,0.0757259637836354,0.0886407663115125,-4.43191883434622,-0.0166479202057702,1.34736330709398,-0.179218606074393,0.858378991362222,0.909157472418218,-5.01287021556055,-1.04466943942216,1.34736330709398,-1.22581705179151,0.22512919029917,0.961012419931816,-4.59131266901348,-0.531056672161548,1.34736330709398,-0.450698117841106,0.653856133034524,0.873650604584424,-4.59844014129941,0.551877421476438,1.34736330709398,0.580040930520622,0.564091690950517,0.718867262351816,-5.24231718669215,-0.377701988814582,1.34736330709398,-0.480407946243465,0.632710642004276,0.9998244748413,-4.60229073492671,0.404525243135863,1.34736330709398,0.408712180895327,0.684227949067402,0.773518693153911,-4.60003375248829,0.0637168947305359,1.34736330709398,3.29285837628426,0.0016774598096996,0.00290851914530372,-1.54637949583448
virus_comp_17840_cycle_1_44,virus_comp_17840_cycle_1_44,2.68489738221869,1.25264132400201,1.99369301841081,0.0475643644035373,0.063917611724827,-4.02853734330919,2.60594876047309,1.25264132400201,3.06946712572521,0.00244653118203796,0.00361817559082724,-1.734352291947,-0.0056681888178112,1.25264132400201,-0.400639500915392,0.689119478811976,0.84603681236311,-6.63872437936908,2.74439239077213,1.25264132400201,2.76524581233447,0.00622826260508314,0.00831753545355503,-2.49377999499854,-1.77664715182502,1.25264132400201,-2.09694826909494,0.0372736453217269,0.0534884154719061,-3.9035042805295,-0.0689772460554099,1.25264132400201,-0.696462265325801,0.486959867426692,0.741510763931593,-4.89168858672214,-0.557031884855792,1.25264132400201,-0.60568648371353,0.545419757857238,0.961012419931816,-4.6002497872617,0.413168296376694,1.25264132400201,0.309635256791823,0.757165434486685,0.894445173630083,-4.59860433526136,1.09621036100651,1.25264132400201,1.05272058481287,0.293757883418731,0.533211376225599,-4.93451892174185,0.418750451711324,1.25264132400201,0.490392908756843,0.624401340348064,0.9998244748413,-4.60224126749489,1.09829753639709,1.25264132400201,1.01331712711449,0.312150961384127,0.523192154841656,-4.59499892630984,0.0517506735215843,1.25264132400201,2.487842234156,0.0136815902170297,0.0174837116972319,-3.50067296220966
virus_comp_17840_cycle_1_74,virus_comp_17840_cycle_1_74,2.51264991045524,1.22145711061451,2.10867243475525,0.0360047011448785,0.052442615710393,-3.8151246332575,2.82625949120021,1.22145711061451,3.75809513174024,0.000214819166321401,0.000641959601681395,0.425505321160728,-0.0111425383759549,1.22145711061451,-0.887341575343712,0.375779301949859,0.753873302947058,-6.32894662968491,2.71689790276376,1.22145711061451,3.07852557999648,0.00232099671923515,0.00385665618648772,-1.64469908397394,-1.67117680966033,1.22145711061451,-2.22422107567154,0.0270602717362216,0.043948632346879,-3.64930203243358,-0.0672524729141341,1.22145711061451,-0.763020843219152,0.44619686134885,0.734802474751363,-4.86208582003539,-0.532766589181194,1.22145711061451,-0.654144625409854,0.51364207785694,0.961012419931816,-4.59978030372494,0.405369224250446,1.22145711061451,0.345878677768309,0.729735500747657,0.886162685507396,-4.59858309191037,1.16526242704945,1.22145711061451,1.2577922963254,0.209683695233037,0.478302655201668,-4.74692657626832,0.28859843896761,1.22145711061451,0.383109223243586,0.701976335126941,0.9998244748413,-4.60320725071842,1.21165806416998,1.22145711061451,1.25997462424629,0.208896683899834,0.491305678632981,-4.59176924386345,0.0610904986208132,1.22145711061451,3.31081200608475,0.0010728130933527,0.00199310577102393,-1.23511780387368
virus_comp_17845_cycle_1_5,virus_comp_17845_cycle_1_5,2.29405707232301,1.23958634255921,2.2910913038067,0.0226307469516929,0.0402343717903657,-3.44929311476796,2.66144150611381,1.23958634255921,4.19227236872933,3.60996235547227e-05,0.000219732708637036,2.03284759739013,-0.011092322294331,1.23958634255921,-1.04138213396912,0.298512046248182,0.753873302947058,-6.17359437429397,2.85158125927066,1.23958634255921,3.81623516746683,0.000163667673135495,0.000993681005322079,0.691206998651587,-1.52677917923614,1.23958634255921,-2.41037595753323,0.0165196848004692,0.0363694427266056,-3.24814264040663,-0.0660121615088085,1.23958634255921,-0.890621269743997,0.373825057788763,0.73231375804903,-4.80040320446204,0.151121473832802,1.23958634255921,0.218946708731106,0.82683605553422,0.963656854584162,-4.60271553454354,0.824590280612688,1.23958634255921,0.837050714053658,0.403210737119869,0.873650604584424,-4.59630485340665,1.23910957435797,1.23958634255921,1.57971439252617,0.115195010362289,0.407409876097819,-4.38608149297485,-0.0597755666283416,1.23958634255921,-0.0949140589913633,0.924444587642372,0.9998244748413,-4.60459938052156,1.31697163800087,1.23958634255921,1.63086212223542,0.103937851891269,0.481146211322896,-4.58559961058589,0.0704771297759126,1.23958634255921,4.52793936766533,8.51304549628853e-06,6.52334177698112e-05,3.23532399836143
virus_comp_17846_cycle_1_10,virus_comp_17846_cycle_1_10,2.35531522202263,1.23170496869779,2.09246630510264,0.0380358527432444,0.0546101349442113,-3.85379129336351,2.55214350301213,1.23170496869779,3.61330924090202,0.000408696423390988,0.000993956587720531,-0.138743133327294,-0.0180965435318617,1.23170496869779,-1.48072781357893,0.140720720169285,0.753873302947058,-5.61244953360462,2.71600549278275,1.23170496869779,3.24352835163578,0.00144760583597848,0.00283151089691076,-1.21838354327839,-1.26791830021694,1.23170496869779,-1.77912381169426,0.0771906837842479,0.0899909534238737,-4.46980701610936,-0.0435873062276581,1.23170496869779,-0.512667823571543,0.608917742168046,0.768531577525326,-4.94588008930795,-0.157830864853504,1.23170496869779,-0.203433364534316,0.839064695777509,0.968019184173097,-4.60281208070442,0.361760403777741,1.23170496869779,0.333339980400356,0.739330755983833,0.886162685507396,-4.59877835037791,0.856812977143262,1.23170496869779,0.982487231390275,0.327399803986846,0.553969090432754,-4.99295577998435,-0.190770034357814,1.23170496869779,-0.268209657880335,0.788896618675828,0.9998244748413,-4.60396858019737,1.03573424671693,1.23170496869779,1.14858563742134,0.252506556117674,0.508465160124972,-4.59328194409206,0.0692082089378248,1.23170496869779,3.93299877478843,0.000126507315603189,0.000381999244112503,0.7540866049378
virus_comp_17846_cycle_1_9,virus_comp_17846_cycle_1_9,2.84146303719897,1.27439470092791,2.83134776605758,0.00493917203741227,0.0196146292250275,-2.20406091293901,2.38802215595528,1.27439470092791,3.79158368500339,0.000179994338816159,0.000566431164192893,0.576053207298994,-0.0125982483606818,1.27439470092791,-1.16188010402946,0.246180514078606,0.753873302947058,-6.02697048604747,2.30802021448463,1.27439470092791,3.0887205777361,0.00219271609425948,0.00369879174103318,-1.59737738480796,-1.5118417329917,1.27439470092791,-2.38416745763507,0.0177209011164614,0.036773117476619,-3.30584588394754,-0.0332769229958756,1.27439470092791,-0.439961949114464,0.660272129492951,0.786815783367952,-4.96513871021307,0.130049691676978,1.27439470092791,0.188152144486993,0.850880843822487,0.968812458501579,-4.60281376256318,0.65872567253967,1.27439470092791,0.679252231553725,0.497486353399525,0.873650604584424,-4.5973147668728,0.570933201101361,1.27439470092791,0.73248439533064,0.464428008380552,0.646916943969857,-5.15845370610434,-0.509408975918185,1.27439470092791,-0.804944285929425,0.421470532969466,0.9998244748413,-4.59851500486227,0.99198365003923,1.27439470092791,1.23211130670729,0.218843915243758,0.494813668646215,-4.59213523742317,0.0632809198935007,1.27439470092791,4.02799062536904,7.08583809722073e-05,0.000254891812113088,1.26326771449441
virus_comp_17848_cycle_1_4,virus_comp_17848_cycle_1_4,2.35895420827898,1.27774950971304,1.4555487986644,0.149330315698323,0.161704597476695,-4.867857797139,1.93672090599382,1.27774950971304,1.8991610027667,0.0610552086216468,0.0633845141570328,-4.44079051897731,-0.0258061266294645,1.27774950971304,-1.43604989847658,0.154787234100006,0.753873302947058,-5.64691522839607,3.62268755153555,1.27774950971304,2.9996736697598,0.0035770985311736,0.00528679163105721,-1.97297623140592,-0.829018753168599,1.27774950971304,-0.809811086914333,0.420389496346649,0.426287113130118,-5.6233823930391,-0.11291813773272,1.27774950971304,-0.944564579168108,0.347652505383475,0.73231375804903,-4.76947923575572,0.059731622063082,1.27774950971304,0.0532747399668322,0.957642413755365,0.98776086870956,-4.60290738942905,0.252201778892351,1.27774950971304,0.156842103960522,0.875754314144299,0.947352408134365,-4.59883750804065,1.6358339718662,1.27774950971304,1.29718985050897,0.198199010467869,0.473089545426171,-4.70359910723384,0.710436729304246,1.27774950971304,0.693117482708659,0.490191802011761,0.9998244748413,-4.59998126955246,1.02931301471461,1.27774950971304,0.78982076573124,0.431907516774741,0.589465806591295,-4.59730314837741,0.0664280448217754,1.27774950971304,2.59225011840206,0.0112844090636537,0.0147378687125284,-3.27819412901558
virus_comp_17849_cycle_1_10,virus_comp_17849_cycle_1_10,2.62602298570376,1.23116833328553,1.93141400996059,0.0570594465994809,0.0716106890855123,-4.14924555173198,2.30623181462102,1.23116833328553,2.69478448486602,0.00862018426263699,0.0104554201360668,-2.79400070324936,-0.0142889996389287,1.23116833328553,-0.963992426811268,0.338024843000449,0.753873302947058,-6.21741790221532,2.95043590227569,1.23116833328553,2.94003976545961,0.00431493639902001,0.00614559599195399,-2.13774109711304,-1.733019814456,1.23116833328553,-2.03572784104415,0.0451685837663503,0.0604950400993447,-4.03704789952818,-0.0872212441975741,1.23116833328553,-0.869718099335279,0.387119377418143,0.73231375804903,-4.80890109030323,0.159087966152209,1.23116833328553,0.169933386094756,0.865501902021522,0.97458519309184,-4.60277943110046,0.745205592465462,1.23116833328553,0.553750192140214,0.58133163552465,0.873650604584424,-4.59777167070757,1.13286535921669,1.23116833328553,1.08301806097722,0.282132439928835,0.527544327853998,-4.90873506668889,0.488230603360667,1.23116833328553,0.56732167094894,0.572122639689899,0.9998244748413,-4.6014432386152,0.944056654718489,1.23116833328553,0.868278132686099,0.387902122497353,0.557278018221353,-4.59657383654563,0.066148276813159,1.23116833328553,3.11797884209911,0.00254936811651874,0.0041467569996539,-1.95316165185143
virus_comp_17849_cycle_1_13,virus_comp_17849_cycle_1_13,3.06872748858005,1.3916135408465,2.21184061613559,0.0283849582153731,0.0453727770229149,-3.62108609433018,1.64752848366312,1.3916135408465,1.83873143724051,0.0677958209836483,0.0700991211154128,-4.52265951712754,-0.00956849029683834,1.3916135408465,-0.629838569594773,0.529692439243417,0.786820770998706,-6.48355512019697,4.41234488566854,1.3916135408465,4.23003916254839,3.90829483601771e-05,0.000706077973045813,1.99752724863789,-0.957255331776216,1.3916135408465,-1.07917200233686,0.282124067286457,0.290799005184303,-5.38302281173076,-0.193690436312919,1.3916135408465,-1.97056978226419,0.0504867118604853,0.73231375804903,-3.89824307213638,-0.0522811113180793,1.3916135408465,-0.0532268560518153,0.957617100793668,0.98776086870956,-4.60265719984692,-0.146547506668115,1.3916135408465,-0.104599471398022,0.916823741368546,0.962994299196405,-4.5988084032842,2.19232900591646,1.3916135408465,1.99569277258959,0.0476527685765268,0.25280012320529,-3.81285164780579,1.39976601326541,1.3916135408465,1.56863561823168,0.118694859071462,0.9998244748413,-4.58216500441877,0.957281520736467,1.3916135408465,0.853437975720429,0.394683565548649,0.561132928274298,-4.59671440644118,0.0606266300958155,1.3916135408465,2.7695313864919,0.00627292799538494,0.00891233565929076,-2.79495135648009
virus_comp_17849_cycle_1_14,virus_comp_17849_cycle_1_14,2.87458856818556,1.22878506451233,2.18335167853699,0.0316083740399203,0.0483213279275186,-3.69098355072667,2.15495676733349,1.22878506451233,2.58739690898544,0.0112709919248055,0.0132065878024697,-3.03111436255807,-0.0135878731552713,1.22878506451233,-0.948741149054021,0.345289882158883,0.753873302947058,-6.23694964121597,3.20930738192601,1.22878506451233,3.2998778970284,0.00138661085510564,0.00275535301362488,-1.15388923941899,-1.49171728325512,1.22878506451233,-1.80283926161068,0.074756401196643,0.0876389031768046,-4.43610635051668,-0.123380195633595,1.22878506451233,-1.28040629139992,0.203688503500079,0.73231375804903,-4.55651502439865,0.0702702509081432,1.22878506451233,0.0772606644355568,0.93858748042667,0.986796746466767,-4.60295196900913,0.646625604229572,1.22878506451233,0.495475663830708,0.621470611065551,0.873650604584424,-4.59801475805671,1.06649572430205,1.22878506451233,1.05275355053831,0.295268880708058,0.533211376225599,-4.93590132059331,0.748512352371701,1.22878506451233,0.895901310952244,0.372692631992597,0.9998244748413,-4.59701270794202,1.03662145235656,1.22878506451233,0.984321305007574,0.327593215728014,0.529612783973809,-4.59533422897717,0.0698810633988404,1.22878506451233,3.41697056571184,0.000951981368709687,0.00181229045746955,-1.07052950344634
virus_comp_17849_cycle_1_3,virus_comp_17849_cycle_1_3,2.78365123516508,1.2870399902062,2.40535388340551,0.0173266920285888,0.0345488264328671,-3.22185285521748,2.00546646522099,1.2870399902062,2.74136600670386,0.00683272949784797,0.0085985328229175,-2.62026625315687,-0.0103209841413352,1.2870399902062,-0.825392736967535,0.410408209643304,0.753873302947058,-6.35163376535359,3.08719089170354,1.2870399902062,3.59373504701133,0.000436513613057636,0.00157836630154872,-0.15910239561229,-1.65862679453795,1.2870399902062,-2.27685685719331,0.0241532325004112,0.0412936852752796,-3.54822190573256,-0.113768678011047,1.2870399902062,-1.35004712258693,0.178955080702752,0.73231375804903,-4.50359557776308,0.232784526940291,1.2870399902062,0.289749274470669,0.772392547226624,0.961012419931816,-4.60225607657077,0.596761073956715,1.2870399902062,0.517933821140888,0.605237683644898,0.873650604584424,-4.59790110605999,1.16794324127564,1.2870399902062,1.30408379263103,0.194124604128851,0.470870627696692,-4.70030816245616,0.847961082923671,1.2870399902062,1.14504496523493,0.253942998747671,0.9998244748413,-4.59240343609895,1.04854186270517,1.2870399902062,1.12698222638948,0.261479327580242,0.510348161197548,-4.59360327565323,0.0508853582661196,1.2870399902062,2.80498212415371,0.0056721209236996,0.00818441403400947,-2.70617633512631
