"","T-72","T-66","T-60","T-54","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"virus_comp_8731_cycle_1_4",0.273480741946238,-0.177491219299008,-0.628463180544254,-1.0794351417895,0.184880087868951,0.41355299547006,-0.179988078863857,-0.286885883390636,-1.08192904660398,-1.14388993839753,-1.8145938687685,-1.96117813022889,-2.60079089645355
"virus_comp_2343_cycle_1_7",1.84726570537509,1.2266935818236,0.606121458272114,-0.0144506652793721,0.737878450103416,0.575862821260271,-0.175654850803625,-0.512969770255909,-1.21258958585451,-1.61201168449724,-2.35679217954821,-2.82881313719971,-3.56288635161349
"virus_comp_2475_cycle_5_12",3.26395845736536,2.63926306974045,2.01456768211554,1.38987229449063,1.8677733930574,1.59932375591582,0.750149122884169,0.339827023456579,-0.296597534469214,-0.733893188377403,-1.49207031204364,-2.12626239684355,-2.82297943964309
"virus_comp_2477_cycle_1_2",3.62444958275175,2.9764221490291,2.32839471530645,1.6803672815838,2.07081305033578,1.77973744580338,0.874396662636627,0.427902542180568,-0.195487576323793,-0.676284318717859,-1.47315711740643,-2.14907977077343,-2.87378629229623
"virus_comp_317_cycle_1_4",1.65414727562062,1.00360555869605,0.353063841771477,-0.297477875153092,0.933175353109707,1.02354271190012,0.0987265454898232,-0.16482784944206,-1.1813619947819,-1.42318819546148,-2.32060513908068,-2.67393103711592,-3.53820697341749
"virus_comp_733_cycle_1_49",2.16926678917079,1.66686652677087,1.16446626437094,0.66206600197102,0.430038385287277,0.134480800662476,-0.162650544561117,-0.522605729921583,-1.15426182253719,-1.50441415397328,-2.11260153902741,-2.34215552434995,-3.0303480204774
"virus_comp_135_cycle_1_6",1.40782544417801,0.830771359923717,0.253717275669426,-0.323336808584869,0.532295422877882,0.570043906309558,-0.0457767675784817,-0.331295984072369,-1.15474617846287,-1.59429996620032,-2.28679869707339,-2.57077518587038,-3.39159460839807
"virus_comp_2431_cycle_1_10",2.90879203893709,2.19918797644084,1.4895839139446,0.779979851448359,2.03015870414007,1.80096443269637,0.848716577402219,0.468636980475492,-0.399027993699446,-0.877300495968667,-1.61245090634404,-2.3524488543197,-3.05780118011499
"virus_comp_2109_cycle_1_2",1.64215275989174,1.00493869628296,0.367724632674189,-0.269489430934586,0.94127215137228,1.0135751664718,0.218644837149974,-0.0480834311192702,-1.02468757469708,-1.36026852724762,-2.16729845403007,-2.52057332857577,-3.36299136562832
"virus_comp_593_cycle_1_69",1.99511608426638,1.48241460437852,0.969713124490656,0.457011644602794,1.29839939551578,1.19844917612574,0.586146233585651,0.400362978241504,-0.36309619283761,-0.472797510671503,-1.14865263522144,-1.48525995888345,-2.1251811724523
"virus_comp_2475_cycle_5_2",2.97731848602075,2.38368644950542,1.7900544129901,1.19642237647477,1.80515066591737,1.65278687441627,0.826820985673919,0.464536613005676,-0.171553823165208,-0.548562024862325,-1.31622704690542,-1.87888211590118,-2.56918582630002
"virus_comp_2475_cycle_5_4",2.21902525115232,1.60259826369771,0.986171276243097,0.369744288788485,1.48535762238618,1.6102263006232,0.704835710687957,0.435778545285719,-0.428304247752079,-0.644119565759056,-1.56935550191931,-2.00101038038265,-2.80087968175245
"virus_comp_593_cycle_1_23",1.65596664868966,1.15870350511235,0.661440361535038,0.164177217957719,0.979849309460591,0.92955356482992,0.359550320853219,0.177096999691546,-0.564464719981115,-0.708402519220964,-1.36563210175414,-1.63355406443909,-2.28751945068767
"virus_comp_12035_cycle_1_1",3.55852550861247,2.86438889851241,2.17025228841235,1.47611567831229,2.17954230999505,2.04753751038896,1.18551603092547,0.783979279303336,0.0817094686605699,-0.237911286426764,-1.24324547466604,-1.9168100464382,-2.77083806868544
"virus_comp_2475_cycle_5_1",4.26523725591765,3.61713109721373,2.9690249385098,2.32091877980588,2.53818295105981,2.15753529617008,1.23839634044556,0.742325943071854,0.22235537576798,-0.335808111378325,-1.0985299287031,-1.86854677207518,-2.5527541127273
"edge_263_1",0.585274614237693,0.0909444186311017,-0.403385776975493,-0.897715972582086,0.216215024691702,0.377424049024155,-0.244841990989189,-0.406615494915747,-1.24859331433716,-1.38771359833259,-2.09124469960991,-2.29805191224634,-2.99231889601101
"edge_1627_29",2.48040545421527,1.94028534580173,1.40016523738819,0.860045128974652,1.6198307992722,1.45465985063629,0.648046515587994,0.33322179792447,-0.247474502747946,-0.671478021826585,-1.26571255337504,-1.74561125954357,-2.36500814340147
"virus_comp_18196_cycle_1_8",1.78838668649647,1.1196287613603,0.450870836224135,-0.217887088912033,1.53925693246966,1.73555938536804,0.688822665756296,0.456453440211741,-0.537673839278903,-0.854379444914821,-1.72245863533035,-2.13688965661848,-2.98207580526366
"edge_1847_24",1.83886972171346,1.32190153602467,0.804933350335877,0.287965164647082,1.22517016132252,1.11611395371958,0.433597510295931,0.262853712659758,-0.49837650832978,-0.54644290806857,-1.25281444365428,-1.65726881029776,-2.2739550531679
"virus_comp_491_cycle_1_3",1.16834950288034,0.628081235435483,0.0878129679906214,-0.45245529945424,0.770343929905726,0.833732392003608,0.0799247016942521,-0.125503051686985,-0.898806895426777,-1.14600989260152,-1.83167787034668,-2.16262751088615,-2.84451633734612
"virus_comp_3264_cycle_1_8",2.12923236143958,1.45080289845943,0.772373435479276,0.0939439724991189,1.7921032772609,1.9664861140662,1.10954722262155,0.876109215926068,-0.275399753353285,-0.727491086486758,-1.46934284708857,-1.652187093924,-2.59990367425326
"virus_comp_1260_cycle_2_4",2.55602034110116,1.85333038118138,1.1506404212616,0.447950461341826,1.48528865351995,1.57313467362699,0.82635760986123,0.473990461833313,-0.437693426658328,-0.867042629609865,-1.81878719308481,-2.26323120135548,-3.19422406676651
"edge_1631_4",1.19748757989612,0.704486159312402,0.211484738728682,-0.281516681855035,0.788600217560136,0.793003114921504,0.077739094089786,-0.123094999713738,-0.784818682967679,-1.03443286270139,-1.63794210796028,-1.98930846753595,-2.5875955187865
"virus_comp_2332_cycle_1_10",0.531307013941621,0.0161157001557646,-0.499075613630091,-1.01426692741595,0.337862263351604,0.624253207894479,-0.0513825718191105,-0.183628514692145,-1.14612524558789,-1.39129662573631,-2.05934791878243,-1.94818306294347,-2.78936032178974
"virus_comp_12035_cycle_1_2",2.77601975112374,2.13872680429213,1.50143385746053,0.864140910628922,1.77579587105477,1.77525709038468,0.954786385417812,0.63999732874773,-0.0719191335644842,-0.305709376979477,-1.27205452782521,-1.86436915540298,-2.67699582397071
"edge_1990_1",-0.133103118134363,-0.529856454702829,-0.926609791271294,-1.32336312783976,-0.0463290640623404,0.207553869525971,-0.339820944156399,-0.398807069231622,-1.1106765342171,-1.18081695829809,-1.75951921615099,-1.85238371010324,-2.43701843837808
"edge_3278_3",1.57424278560931,1.0540611955657,0.533879605522086,0.0136980154784752,0.643635218436947,0.544930398968556,-0.0545907240057586,-0.335259288577826,-0.968528563717824,-1.31413657150967,-1.93543108008742,-2.22613103199143,-2.89073924989813
"virus_comp_250_cycle_1_261",0.47728181963183,-0.0673612273691537,-0.61200427437014,-1.15664732137112,0.283851303556157,0.57288556237798,-0.144061563718527,-0.285600398451623,-1.31433445714008,-1.56456958873396,-2.25988742155846,-2.14208325360846,-3.00952470439148
"virus_comp_2559_cycle_1_3",3.2788362158111,2.60443765909645,1.93003910238179,1.25564054566714,1.94850757399992,1.83745853803588,0.953318971836326,0.555298952959041,-0.295705560750085,-0.706481379049947,-1.58462148359016,-2.09278909505797,-2.93338559989491
"virus_comp_2106_cycle_1_2",0.549849486687172,0.0342930617913826,-0.481263363104407,-0.996819788000198,0.918731904595382,1.36330292139969,0.541055533091101,0.470801102632251,-0.51556694232332,-0.703732907325278,-1.41377515859235,-1.4938527052142,-2.28174991963672
"virus_comp_1260_cycle_2_10",1.02434268325751,0.486383385483151,-0.0515759122912112,-0.589535210065573,0.638288579731903,0.842202380385973,0.190847758201134,0.00873805043802278,-0.807097404029741,-1.03353895232241,-1.79240212107621,-2.039316176103,-2.79156287538086
"edge_959_24",-0.0893066793972395,-0.593333058576639,-1.09735943775604,-1.60138581693544,-0.0425504349929637,0.333929790422347,-0.345408601830782,-0.430679980319043,-1.47410343264538,-1.64604854341581,-2.32109736188632,-2.1308508824313,-2.97021617440802
"virus_comp_2028_cycle_1_7",0.890743899604891,0.351922780545487,-0.186898338513917,-0.725719457573321,1.05914134463752,1.37690790174012,0.6830202430079,0.577442774522702,-0.462942243405466,-0.704291135578353,-1.33983306150725,-1.29403672835346,-2.10560551613345
"virus_comp_2109_cycle_1_9",2.26875104008764,1.62338659560351,0.978022151119378,0.332657706635247,1.20773332363296,1.22038020231819,0.518490635568893,0.196806484460351,-0.672027236361581,-1.00852765466816,-1.87920021185475,-2.21890863789174,-3.10046739768145
"virus_comp_301_cycle_1_115",0.888229801874162,0.379238223211647,-0.129753355450865,-0.638744934113376,0.750847853620867,0.937352215204223,0.152072933567574,0.00551752392032334,-0.772046878710364,-0.927693357014301,-1.64164054834736,-1.90464794460183,-2.58024295933569
"virus_comp_14963_cycle_1_2",1.53473722911383,1.06335339333202,0.591969557550205,0.120585721768394,0.946832736891145,1.05638183409979,0.454978791003653,0.219491502555397,-0.299598882825933,-0.699787387691775,-1.29474132075029,-1.46369772241776,-2.11892283946134
"edge_1979_7",1.51409596302476,1.03329840275909,0.55250084249342,0.0717032822277472,0.621115577068385,0.521264048797495,-0.101439100381238,-0.359882173098069,-1.03539285643654,-1.3455892589587,-1.90999529020565,-2.10640084453126,-2.76605591269286
"edge_1633_14",2.19535005308693,1.64394963566996,1.09254921825299,0.541148800836019,1.5768208383783,1.4071744180119,0.432514671694392,0.131396966829858,-0.451142760561724,-0.90190502899213,-1.46800089447662,-2.08355366364452,-2.64775873097771
"virus_comp_2477_cycle_1_6",3.59005669002451,2.91675883873774,2.24346098745097,1.57016313616419,2.19931535797417,2.00805957336698,1.04745224901863,0.629852680710125,-0.0928905361881815,-0.531262989763691,-1.39532326397069,-1.98890339294617,-2.79007553503099
"virus_comp_2476_cycle_1_2",2.62886975348323,1.9854249744528,1.34198019542238,0.698535416391952,1.72682902395244,1.78931268451491,0.888381071944212,0.579429951305213,-0.279054371394924,-0.53990116097175,-1.47947993841695,-1.97976776719354,-2.78762355798292
"virus_comp_2375_cycle_1_4",-0.0420935436502186,-0.565893523664327,-1.08969350367844,-1.61349348369255,0.171538194785613,0.65858949721638,-0.123484114716812,-0.197831373209707,-1.12857219913202,-1.41315655080104,-2.12640623731809,-1.92322054756592,-2.84914137277263
"virus_comp_2343_cycle_1_4",1.4183663369709,0.865398800771677,0.312431264572449,-0.24053627162678,0.433892062811434,0.290245361825844,-0.34807889528187,-0.640570837582216,-1.25978390947372,-1.62318277302028,-2.27776887783414,-2.65519199376183,-3.32929850591382
"virus_comp_1260_cycle_2_17",1.1000550297756,0.554181205882016,0.00830738198843228,-0.537566441905152,0.902936448131531,1.12815725083108,0.396141665965986,0.236118265793979,-0.616453234773699,-0.791536323753568,-1.56959363882956,-1.8885548598348,-2.61506640988636
"virus_comp_301_cycle_1_110",0.856938709616014,0.351590027287924,-0.153758655040164,-0.659107337368252,0.760732845667848,0.947367241807951,0.157865915703121,0.0169339263840707,-0.745518652172579,-0.899089227151778,-1.60680811547682,-1.8966682885769,-2.55843040907713
"virus_comp_250_cycle_1_145",-0.0828451838886171,-0.497949048912296,-0.913052913935974,-1.32815677895965,-0.0768469340551183,0.206091620602566,-0.36524428176108,-0.432480746401561,-1.21713735761598,-1.29919658786637,-1.91096016374893,-1.9031669425879,-2.55949676898203
"virus_comp_18126_cycle_1_3",2.50908784184972,1.84416635507286,1.17924486829599,0.514323381519131,1.83625727028944,2.07852819078597,1.29926874027774,1.09889494813789,-0.111571809732423,-0.256471215154619,-1.24692368824615,-1.39379989973997,-2.38312545973123
"virus_comp_811_cycle_1_1",1.77207142185445,1.20806769770214,0.644063973549826,0.0800602493975129,1.15506175165445,1.15779322024411,0.378434395872316,0.123410936924383,-0.551532714967367,-0.862759429214735,-1.58560850507102,-2.02517643532908,-2.70707223128148
"virus_comp_126_cycle_1_210",0.132251480886329,-0.432211602083188,-0.996674685052707,-1.56113776802222,0.477570525850063,0.894984864766907,-0.018933800033472,-0.0968692446758794,-1.15817595761568,-1.29563619049334,-2.09507631887549,-2.32238268607452,-3.11330179830308
"edge_1627_22",1.24373910546317,0.765334916602676,0.286930727742186,-0.191473461118306,1.07215983221476,1.13267263039413,0.278883540939379,0.0952825002327353,-0.533749576705143,-0.852686215563323,-1.40891341744832,-1.82709588109295,-2.39527465942225
"virus_comp_808_cycle_4_15",1.14680024553736,0.584730452197554,0.0226606588577418,-0.539409134482073,0.945849651608538,1.08647423801031,0.242626539051951,0.0495686999567511,-0.671493516946532,-0.905255335596557,-1.66047177758099,-2.03873816773183,-2.73671591231855
"virus_comp_384_cycle_1_5",2.1948998471762,1.56223830379277,0.929576760409331,0.296915217025892,0.787167178743441,0.544434422476483,0.027428608195577,-0.343036428326043,-1.03166704667133,-1.48501960026589,-2.18526931266712,-2.46529704149369,-3.22732705624266
"virus_comp_9910_cycle_1_2",0.986290827937111,0.559716904612372,0.133142981287633,-0.293430942037107,0.109581362072376,-0.0558793255201984,-0.357342866364275,-0.563150645815149,-1.0980885739694,-1.37393570609382,-1.84812838327744,-2.12661186273639,-2.68702726721791
"virus_comp_6916_cycle_1_4",1.27741080502821,0.759929187864588,0.242447570700969,-0.275034046462651,1.08020960770633,1.20371882603761,0.435430462519733,0.269286715860107,-0.4459687979972,-0.669653425749946,-1.34267688684923,-1.63238889948151,-2.29515655486352
"virus_comp_301_cycle_1_55",0.716478188906978,0.205066674432679,-0.306344840041621,-0.817756354515918,0.683534303730279,0.904317601276901,0.104808883761585,-0.030073823252696,-0.836774785273905,-0.9942289149645,-1.70344224124412,-1.94608100715737,-2.628919217742
"virus_comp_1342_cycle_1_11",1.30103553318681,0.795438758904021,0.289841984621229,-0.215754789661563,0.953472268304853,1.10916124781579,0.425761957322692,0.243527378380482,-0.464355362416126,-0.695707844205003,-1.39251085844359,-1.66443284546259,-2.33805976729669
"virus_comp_2725_cycle_1_6",2.88070709139284,2.24736524594106,1.61402340048928,0.980681555037509,0.976551547315318,0.576188043313395,-0.123161296472511,-0.59298966157793,-1.28260819725242,-1.847139907458,-2.51654274057412,-2.8319106236796,-3.65503256052276
"virus_comp_17813_cycle_1_5",1.82437075005919,1.20452730065932,0.584683851259456,-0.0351595981404076,0.814450865908151,0.609588070370198,-0.194327173840395,-0.522667080166336,-1.22986914684283,-1.57022803835289,-2.30668480259821,-2.85825312336533,-3.53321141381377
"virus_comp_18116_cycle_1_3",3.09214404271483,2.43797009148053,1.78379614024622,1.12962218901191,2.01808036036861,1.69324520121063,0.752630486010713,0.390430349417906,-0.0995721505869147,-0.515749595695756,-1.29199207021995,-2.23610618500814,-2.84064491387636
"edge_1633_38",1.26487451060631,0.77507831387256,0.285282117138808,-0.204514079594941,0.837377520232443,0.882372200543075,0.107750734100406,-0.095156205437311,-0.761415554278421,-1.06374890358547,-1.67097979841502,-2.02719345437505,-2.65617810817756
"virus_comp_317_cycle_1_3",2.01879707539463,1.43866789230439,0.858538709214148,0.278409526123909,1.21811990677379,1.34406051732402,0.665606692026666,0.422319616152904,-0.294660961448669,-0.496886409955636,-1.40593766256353,-1.76821880465907,-2.59198478075773
"virus_comp_2394_cycle_1_3",-0.522377737022476,-1.07092189570365,-1.61946605438482,-2.16801021306599,0.127280928592605,0.634567182747792,-0.330005029496113,-0.364207774916946,-1.42798423251287,-1.57396986401566,-2.34596808372289,-2.59385313078954,-3.35982165719718
"virus_comp_2194_cycle_1_9",2.36328116268303,1.81816233151913,1.27304350035523,0.727924669191337,0.651195163109405,0.311534347914874,-0.099309181252794,-0.53543516577085,-0.984587395908688,-1.69003952281511,-2.15270428919354,-2.25479309169858,-2.97683596517018
"edge_2254_7",0.238572023639162,-0.267803227396744,-0.774178478432653,-1.28055372946856,0.16808788020488,0.412003948432454,-0.322679719738968,-0.462249465806554,-1.23057648131517,-1.37851997004751,-2.1149320763467,-2.38858565442773,-3.07006932310517
"virus_comp_3136_cycle_1_6",-0.059169648606848,-0.47825349183474,-0.897337335062631,-1.31642117829052,0.143952617507983,0.522399369292417,-0.0713265321847931,-0.103073813184626,-0.923623305339989,-0.945663666218254,-1.61714039184428,-1.66747911058986,-2.32265040215271
"virus_comp_2109_cycle_1_5",2.47256064979232,1.79846092381366,1.124361197835,0.450261471856341,1.21887204524641,1.1366184508299,0.465376118033217,0.105108597323186,-0.811788293544772,-1.20199525894785,-2.05063945980824,-2.41486567896747,-3.30991601617762
"virus_comp_289_cycle_1_1",1.84131486460297,1.2239270713639,0.606539278124814,-0.0108485151142617,0.717671091478091,0.552554254297958,-0.182537982073401,-0.520053003286985,-1.22051672860247,-1.62293937596384,-2.35970613136262,-2.81973639580439,-3.55267684128662
"virus_comp_18196_cycle_1_2",1.80581383808594,1.14874589867927,0.491677959272605,-0.165389980134059,1.47878954750168,1.6107145461188,0.575790766761203,0.343565135319109,-0.577589960466973,-0.874298567848303,-1.7300895729214,-2.17177836027013,-2.98841121027895
"virus_comp_18118_cycle_1_13",1.22364558974027,0.739572730892304,0.255499872044339,-0.228572986803623,0.516506808112339,0.557890098579078,-0.0921124592888214,-0.30820296017631,-0.996159263677109,-1.20303895737341,-1.88711881154458,-2.13257143956475,-2.80477582128549
"virus_comp_888_cycle_1_4",0.0298801712435068,-0.405470444092268,-0.840821059428044,-1.27617167476382,0.0856210720347654,0.273583403037494,-0.281129023320402,-0.370758305265775,-1.12349006941709,-1.31126196852232,-1.84183096785632,-2.01657130968544,-2.61591533123172
"virus_comp_18020_cycle_1_4",0.892266154760781,0.369575083371318,-0.153115988018148,-0.675807059407614,0.647076715019699,0.90480438289898,0.226120888217305,0.0708047198312425,-0.753371311495188,-0.916785602953939,-1.68853000670672,-1.87354766268654,-2.6192063928597
"edge_1847_11",1.50449000634146,1.04756086505395,0.59063172376644,0.133702582478926,0.946120912593,0.883841598648914,0.337935778561501,0.191466611474107,-0.493069711071187,-0.58193681373835,-1.19099431547386,-1.45913379726997,-2.0480350071937
"virus_comp_2431_cycle_1_4",0.906513334298202,0.416078016603393,-0.0743573010914149,-0.564792618786223,0.289393775023145,0.261204583225314,-0.283853586844331,-0.477812712141331,-1.16364245820281,-1.38993448091586,-2.00560082179856,-2.30752829871822,-2.9474257477479
"virus_comp_126_cycle_1_217",-0.338468202017943,-0.86215071119574,-1.38583322037354,-1.90951572955133,0.213767250157355,0.682761651996914,-0.219779608223885,-0.253562321403856,-1.29194403809053,-1.41265504565107,-2.15476093696064,-2.3501607486267,-3.09590742313462
"virus_comp_2477_cycle_1_5",3.36609920121662,2.74469076476201,2.1232823283074,1.50187389185279,2.11081750666478,1.95622837713601,1.05159997656671,0.663506424311356,-0.00776876510819502,-0.412412941090912,-1.22248340628989,-1.81416101233882,-2.54415198191399
"virus_comp_7998_cycle_1_4",0.494071340532903,-0.0717895601788081,-0.637650460890518,-1.20351136160222,0.84296664494856,1.24328574820678,0.324778532149159,0.210455790881252,-0.665552603096592,-0.94705981421746,-1.6956365679999,-1.97491841145759,-2.72371131097074
"edge_3278_4",1.41842875594787,0.877569030783969,0.336709305620073,-0.204150419543821,0.394693605899984,0.302695983583806,-0.29548949005722,-0.598728983429766,-1.24060297082489,-1.6052890221829,-2.2672878676821,-2.56356100785928,-3.26142727941588
