"orf_id","total_logFC","total_adj_p","us_logFC","us_adj_p"
"edge_2044_2",0.0651412046449784,0.000226179461907871,0.0671431141097857,0.000359665237870272
"virus_comp_564_cycle_1_17",0.0874861336821762,0.000236097958111311,0.0880238937399768,0.0018416972749198
"edge_75_27",0.0655698334275026,0.000226179461907871,0.0731723829290936,1.31791208096088e-05
"virus_comp_301_cycle_1_71",0.0715521630464972,0.000239366369980405,0.0734709503597407,0.00197272793419127
"virus_comp_169_cycle_1_12",0.0773123194922873,0.000231183534781755,0.102849148154876,8.89828655541165e-06
"virus_comp_301_cycle_1_39",0.0783330163838305,0.000243985297724613,0.0787737497317128,0.00106665586287372
"virus_comp_6059_cycle_1_3",0.0880622006030504,0.000234678236732424,0.128026069453145,1.09924210035203e-07
"virus_comp_2332_cycle_1_5",0.0796083948290587,0.000242994247168484,0.0911780551874078,2.55802295928453e-05
"virus_comp_752_cycle_1_1",0.0727033727716914,0.000234678236732424,0.0571996104898354,0.00724449260407347
"edge_4_41",0.0781438164863564,0.000235186985523879,0.090402962425985,5.91144663417455e-05
"edge_284_10",0.0653232094931711,0.000237041855935407,0.0588730379916336,0.00184283186349899
"edge_16_5",0.0638193287456413,0.000238425658148586,0.0721560059076505,7.27738188104699e-05
"virus_comp_17794_cycle_1_1",0.0645513033415461,0.000238425658148586,0.0722020166623232,0.00016575927233638
"virus_comp_590_cycle_2_55",0.0765930795185932,0.000267617772722121,0.087072134343748,0.000119545733059002
"virus_comp_2438_cycle_1_12",0.0785079251564747,0.000248467812103603,0.0960969328045611,1.25283181013251e-05
"virus_comp_808_cycle_4_44",0.0895352331542614,0.000252064009474575,0.0788865427594034,0.000440084253223105
"virus_comp_18162_cycle_1_6",0.0628969412536358,0.000243985297724613,0.0647328293443901,4.3283928887139e-05
"virus_comp_62_cycle_1_57",0.0543980765166698,0.000249894429436348,0.0630515526881349,8.88469971172123e-05
"virus_comp_2269_cycle_1_9",0.0930794232492768,0.000255012696331052,0.0944619506127809,0.000570612241111202
"virus_comp_2591_cycle_1_3",0.061869012146437,0.000256063102974864,0.059354261710367,3.98439099063535e-05
"virus_comp_2641_cycle_1_5",0.0776409767867599,0.00026851370711197,0.0811130968134712,0.000370926756465897
"virus_comp_301_cycle_1_129",0.0768555865643719,0.000267617772722121,0.072853913328283,0.00109400221989695
"virus_comp_18196_cycle_1_1",0.0760702443960029,0.000260667580136697,0.0774582337712489,9.28840671959222e-05
"virus_comp_17846_cycle_1_9",0.0632809198935007,0.000254891812113088,0.0657566046920099,0.00127627365510429
"virus_comp_564_cycle_1_16",0.0898607897795486,0.000266439097856049,0.0875948564983787,0.00248893406912369
"virus_comp_347_cycle_1_4",0.0897778842446729,0.000266674993525281,0.0922905437513748,0.00119474801151256
"virus_comp_17837_cycle_1_11",0.0710987239932885,0.000274123964485772,0.073117365117451,0.0365403310315211
"edge_4_51",0.0869356424221306,0.000266439097856049,0.0940808648048695,0.000113930357409546
"edge_1732_78",0.0689222941056767,0.000277311816735208,0.0743876441931843,0.000803637842580853
"virus_comp_2375_cycle_1_1",0.088527633995532,0.000277311816735208,0.10397099443533,1.93656474075478e-05
"virus_comp_2106_cycle_1_5",0.0952238239494161,0.000277311816735208,0.117982864976693,3.0808025394552e-05
"virus_comp_8201_cycle_1_1",0.0767975064303107,0.000271293902004693,0.0754268612201202,0.00109637756862274
"edge_1847_32",0.0781031080954013,0.000284705126402634,0.0916139602389587,1.38217248672823e-05
"edge_187_5",0.0866496299858526,0.000272744549879176,0.0805792774656388,0.000766542346900196
"virus_comp_4511_cycle_1_1",0.0663753602385848,0.000274123964485772,0.0802657122480421,6.30282738727656e-09
"virus_comp_2650_cycle_1_9",0.070500299819938,0.000277311816735208,0.0693989113172486,0.00349732922129827
"virus_comp_4_cycle_1_2",0.0770066568871055,0.000275928883213323,0.0925213647930356,0.000158218841475719
"virus_comp_17862_cycle_1_8",0.0716021796318158,0.000274911019343913,0.072531792925733,0.000281552634723349
"virus_comp_808_cycle_4_39",0.0887353201508485,0.000277311816735208,0.0817220950898203,0.000358218584652441
"virus_comp_2269_cycle_1_5",0.0785184088927434,0.000277311816735208,0.0826522666626664,0.000471985739142889
"edge_4_7",0.0748205150369018,0.000275928883213323,0.0893947839164889,1.10009861770483e-05
"virus_comp_2171_cycle_1_9",0.0727227540806645,0.000277311816735208,0.0721519498219402,0.000517991340846423
"edge_284_7",0.0730108222167068,0.000275928883213323,0.0637459587122692,0.00528662886535963
"virus_comp_18364_cycle_1_7",0.0654194048413197,0.000277311816735208,0.0618777892011979,0.000603427760597975
"edge_1847_3",0.0796821654726268,0.000313879495403747,0.0813117734430082,5.91023479656228e-05
"virus_comp_1898_cycle_1_17",0.0616798111556874,0.000275928883213323,0.0608914773518,7.29333743147771e-07
"virus_comp_17794_cycle_1_3",0.072544266835291,0.000277311816735208,0.0712732124198369,0.000235268714148635
"virus_comp_18162_cycle_1_3",0.066520959922965,0.000277023776284936,0.0720130695227836,0.000516328502678164
"virus_comp_808_cycle_4_29",0.0887668058163846,0.000284705126402634,0.0797181640131951,0.00181469264775944
"virus_comp_2184_cycle_1_2",0.0750397783541082,0.000277311816735208,0.0897267699178404,0.000420623519968657
"virus_comp_2957_cycle_1_1",0.0729396215258365,0.000280621045089518,0.0657157958153955,0.00755165965572897
"virus_comp_4337_cycle_1_1",0.0896422662256085,0.00031939637382777,0.10361128474215,0.00794497291348697
"edge_4_58",0.0857997699124225,0.000290654864454681,0.0772524709190637,0.0018431622389152
"virus_comp_155_cycle_2_97",0.0665507522879285,0.000293435540853575,0.0683726177060354,0.00137962888632061
"virus_comp_5633_cycle_1_1",0.066954463282247,0.000295829379111862,0.0567189375888908,0.00240455562907775
"virus_comp_301_cycle_1_25",0.0739748148241303,0.000310762083248337,0.0733305279961379,0.000680412169402418
"virus_comp_155_cycle_2_122",0.0664745284675011,0.000300241893364587,0.0693328073626313,0.00151084837601607
"edge_1476_8",0.0826247706663803,0.000307428743462241,0.097618926643189,8.91168344331044e-05
"virus_comp_2849_cycle_1_4",0.068388562576556,0.000307428743462241,0.0625167821257123,0.00107088233111102
"edge_1732_37",0.0678032041349743,0.000311489565476474,0.0703510551134084,0.00779494013653577
"virus_comp_2440_cycle_1_7",0.0925098792796112,0.000307428743462241,0.0759614762297492,0.00170312941108246
"virus_comp_733_cycle_1_23",0.068475351099348,0.000307428743462241,0.0691384875457061,0.00028469508614565
"virus_comp_2589_cycle_1_5",0.0832168747161809,0.000307428743462241,0.0788894894415784,0.00339913234168203
"virus_comp_155_cycle_2_149",0.0664539513604285,0.000307633943795258,0.0674144445205388,0.00185397019633504
"virus_comp_152_cycle_1_6",0.0816626504270667,0.000310762083248337,0.114573391434622,2.45078836300009e-07
"virus_comp_12691_cycle_1_1",0.0636952500322618,0.000307633943795258,0.0735039599390267,6.16805379458821e-05
"virus_comp_167_cycle_1_2",0.0834438019896292,0.000310909001783444,0.0997245086599702,0.00161449367027826
"virus_comp_18153_cycle_1_11",0.0813309063946474,0.000329773621041376,0.100138028353764,2.15267753407672e-05
"virus_comp_808_cycle_4_28",0.0870908485138607,0.000315301953371222,0.0854813892597634,4.19544869216994e-05
"virus_comp_4092_cycle_1_6",0.0656675001595573,0.000310930478124102,0.0746639472049404,0.000111738269064421
"virus_comp_722_cycle_1_58",0.0577817105353872,0.00031939637382777,0.0652039590175869,0.00856239715640277
"virus_comp_99_cycle_1_2",0.0828334485504327,0.000318998994928853,0.103116063104378,7.12566590564638e-06
"virus_comp_4695_cycle_1_2",0.090822672191635,0.000315301953371222,0.0743768449845311,0.000214560402008209
"virus_comp_347_cycle_1_6",0.0865885683046311,0.00031939637382777,0.0847590897781905,0.00209641673357247
"virus_comp_155_cycle_1_140",0.0660053145063975,0.000317910082642453,0.071426646466181,0.00110830125629588
"virus_comp_733_cycle_1_31",0.0700235153782202,0.00031939637382777,0.0670845734782124,5.7391025976006e-05
"virus_comp_301_cycle_1_64",0.0753809136475099,0.000333417256357051,0.0758846514844082,0.000229324630391359
"virus_comp_169_cycle_1_3",0.0873209467666495,0.00031939637382777,0.107674120691772,1.44571643588214e-06
"virus_comp_155_cycle_2_157",0.0673650498681851,0.000318913134555233,0.0719306527751216,0.00237436964954584
"virus_comp_2223_cycle_1_10",0.0930552462132425,0.000328582111883135,0.101408265125252,0.000123553577666085
"virus_comp_301_cycle_1_124",0.0757869747794139,0.000329876452552351,0.0723631977831367,0.00214730660228024
"edge_4_32",0.0686616783709841,0.000318913134555233,0.0684018911374917,0.000123240403770499
"virus_comp_17932_cycle_1_2",0.071440067384437,0.000337693403182565,0.0755228958360565,0.0209157510655424
"edge_2044_8",0.0650560634584399,0.000322190928448997,0.068546920921201,0.0416127581178952
"virus_comp_2640_cycle_1_5",0.0828219301828223,0.000326770464407247,0.0942217838570792,0.000536115261648793
"virus_comp_729_cycle_1_55",0.0784921123284638,0.000332247013758386,0.0753891570444951,2.85318641388922e-08
"virus_comp_808_cycle_4_25",0.0891389333148726,0.000332247013758386,0.0791439441168508,0.00247547037582905
"virus_comp_62_cycle_1_6",0.0545018424968188,0.000328451985279868,0.059700007463219,8.54801408975994e-05
"virus_comp_2139_cycle_1_11",0.0796362069460855,0.000327111008981594,0.0764426566499492,0.0233452141489283
"virus_comp_1260_cycle_2_3",0.085742216825674,0.000326770464407247,0.0992614985759004,0.000229324630391359
"virus_comp_720_cycle_1_5",0.0528239744171497,0.000328582111883135,0.0565532146972545,2.45710380740939e-06
"virus_comp_62_cycle_1_55",0.0542887057488953,0.000332247013758386,0.0535879518555566,0.000429274330905784
"virus_comp_733_cycle_1_29",0.073939352745838,0.000340129346136743,0.0766298323183267,4.57410455755133e-05
"virus_comp_17810_cycle_1_1",0.065339330090599,0.000344569452496033,0.0630140666955173,2.92646633237146e-05
"virus_comp_809_cycle_1_1",0.0826386305888796,0.00034391765878016,0.0723983982188432,0.00530391863877347
"edge_1468_41",0.0852452816208753,0.000352227874506199,0.101274441545278,0.000225873136647806
"virus_comp_2311_cycle_1_13",0.0705842498256846,0.000344569452496033,0.0706390146580282,0.00435562234115809
"virus_comp_155_cycle_2_197",0.0563746229953356,0.000338749799496012,0.0533390992763666,0.00184730287350874
"edge_4_16",0.0729585555940473,0.000344569452496033,0.0866270347827096,3.16724383098681e-05
"edge_4_53",0.0809707703461122,0.000346962322693112,0.0915804766558029,0.000161092865932249
"virus_comp_301_cycle_1_20",0.0777365934533203,0.000363802356336499,0.0780081599273335,0.000766542346900196
"virus_comp_808_cycle_4_47",0.089610915268224,0.000354522538457775,0.0807148973950316,0.00189226253717768
"virus_comp_2375_cycle_1_6",0.0882463415834853,0.000358496341079006,0.0929064671731964,0.000239845764650445
"virus_comp_2885_cycle_1_7",0.0694658389606099,0.000354255649783373,0.0683924635722603,0.000195527058805051
"edge_1847_39",0.0751152953874294,0.00037479867136546,0.0930994487511823,8.46531584085018e-06
"virus_comp_155_cycle_2_108",0.0654470851279927,0.000354084107363533,0.0722300141955277,0.000312521607818928
"edge_1990_2",0.0616129330307887,0.000350288161627058,0.0627895232979519,0.0029591132771508
"virus_comp_2383_cycle_1_11",0.07269992475377,0.000352227874506199,0.0955979074752411,0.00521561925491977
"virus_comp_1103_cycle_1_11",0.0832975625153221,0.000356842015822739,0.069938067694183,0.000119382494395779
"virus_comp_2640_cycle_1_1",0.0794225376364071,0.000359365516348908,0.0895371562428603,6.84941770709064e-05
"virus_comp_36_cycle_2_28",0.0551877583894018,0.000355193918317655,0.0608549361430344,1.64780487129538e-05
"virus_comp_155_cycle_2_112",0.065769253281498,0.000359739623405246,0.0681092848544437,0.00136364491898605
"virus_comp_347_cycle_1_7",0.0844914531647597,0.000364965268503946,0.0853979867186493,0.00179135528630493
"virus_comp_2391_cycle_1_6",0.0737990617512961,0.000372754693885343,0.063085291933143,5.6756949628445e-05
"virus_comp_1898_cycle_1_6",0.0536342520852811,0.000363802356336499,0.0406231176291218,0.00419246099826351
"virus_comp_708_cycle_1_5",0.0605068335182406,0.000363802356336499,0.0624576189380266,0.000250795204214809
"edge_1476_18",0.0733332524567581,0.00038003890617449,0.0824940939158369,4.87080615167917e-05
"virus_comp_17874_cycle_1_6",0.0598145256911378,0.000373656474770079,0.0456462492350534,0.0143814819979883
"virus_comp_158_cycle_1_5",0.0654005807274029,0.000370315274984316,0.0661821680666966,0.00226516053961264
"edge_3513_16",0.0701644813928324,0.000364965268503946,0.0663880233066896,0.0015459143711902
"virus_comp_301_cycle_1_2",0.073082410452508,0.000391349793301602,0.0722269394242116,0.00199655383033752
"virus_comp_3850_cycle_1_10",0.0721646010605841,0.000371712611673419,0.073891452476351,0.000588931114628864
"virus_comp_104_cycle_1_3",0.0776227643368456,0.000380835809020136,0.0707349846938657,0.00238457855347897
"virus_comp_17846_cycle_1_10",0.0692082089378248,0.000381999244112503,0.0733970496568206,0.000155735146713955
"virus_comp_7214_cycle_1_3",0.0707078711472449,0.000380005352268969,0.0697998823398884,0.000363027571994071
"virus_comp_2640_cycle_1_2",0.078638718947196,0.000380473293252324,0.0894249250666267,0.000165180862669295
"virus_comp_733_cycle_1_8",0.0607977574965667,0.000383273099389518,0.053546938959717,0.00311369068979723
"virus_comp_2591_cycle_1_6",0.0762776037523036,0.000390426682683504,0.0859876700973295,0.000857995659406864
"edge_1468_50",0.0732097015747325,0.000393046565523305,0.0783016243072207,0.00053695559916727
"edge_4_15",0.0770671126518487,0.000392593879834648,0.0901561555292704,0.000253679817470836
"virus_comp_36_cycle_2_38",0.0629406158339546,0.00039111732571814,0.070430806397123,0.000674077844229305
"virus_comp_545_cycle_1_1",0.0867351170313226,0.000395325271950754,0.112281190295465,4.13086220892346e-07
"virus_comp_62_cycle_1_26",0.0624409623683477,0.000393046565523305,0.0686793594634265,1.33151660842444e-05
"edge_1468_40",0.0768219312310005,0.00040472590776942,0.0838009826611726,0.00051658269554977
"virus_comp_2552_cycle_1_1",0.072653198588528,0.000402304432564594,0.0707862586297435,0.00159624257440516
"virus_comp_6559_cycle_1_3",0.0872544849266709,0.000403051381525789,0.0817880634513418,0.000164981941415676
"virus_comp_347_cycle_1_3",0.081761880805337,0.000410621933943664,0.0841047410023445,0.00139013937308684
"virus_comp_155_cycle_2_1",0.062493002694324,0.000403040968998095,0.0666599698005086,0.000576750661175495
"virus_comp_2265_cycle_1_6",0.0741233323844587,0.000432941792546451,0.0773869335397524,0.000220120448602466
"virus_comp_301_cycle_1_4",0.0721376964503455,0.000424117720312056,0.0759762096607235,0.000455920936468048
"virus_comp_590_cycle_2_58",0.0832440449796354,0.000457809511704672,0.0845826382239381,0.000160865278345436
"virus_comp_155_cycle_2_192",0.0647500361358222,0.000412371840904904,0.0658067031667573,0.0025420612940513
"virus_comp_2803_cycle_1_4",0.0710448082480393,0.000413787205699828,0.075931396436343,0.00262688377842573
"virus_comp_2589_cycle_1_2",0.0988261296812604,0.000424117720312056,0.111879674708435,0.000310374311937727
"virus_comp_18230_cycle_1_8",0.0570879377950658,0.000415595211691971,0.0576696794229805,2.9445046895526e-05
"edge_1847_37",0.0664224844018883,0.000443498652082527,0.0803575481026527,5.92712194264549e-05
"virus_comp_2169_cycle_1_3",0.0619805767919905,0.000424114612516031,0.0537336668032681,0.00229183053650994
"edge_284_8",0.0710140643470997,0.000419584671742161,0.0659870916895014,0.00380645838876939
"edge_284_14",0.0728340656786607,0.000421845541263611,0.062555284424227,0.00533114192823383
"virus_comp_11746_cycle_1_1",0.07670504152327,0.00045009153249525,0.0928417550789899,1.3010175276426e-05
"virus_comp_9712_cycle_1_1",0.0708981255257591,0.000425147469240861,0.0727265110431309,0.000350114768371122
"virus_comp_733_cycle_1_41",0.072835254868833,0.000435262206618158,0.0738333912840786,0.000613670620774818
"virus_comp_62_cycle_1_29",0.0536386997907962,0.00043152424586635,0.0594699525208928,1.31791208096088e-05
"virus_comp_597_cycle_1_5",0.0801789047176597,0.000498940624896409,0.0846855393512235,0.000155648732781473
"virus_comp_301_cycle_1_62",0.0927455420638454,0.000482785844689185,0.102229914295059,0.000801188336759846
"edge_284_13",0.070120113943111,0.000430724434073376,0.0637280598685513,0.00351820650459762
"edge_187_1",0.077927619860783,0.000439204361337687,0.0903930221826626,0.000103745314437788
"virus_comp_73_cycle_1_9",0.0652778454027723,0.000435262206618158,0.0667389077594675,5.57653321821896e-05
"virus_comp_2265_cycle_1_3",0.076275412678728,0.000447176781798027,0.0732783732731618,0.00634332605533956
"virus_comp_14703_cycle_1_3",0.0671562040810685,0.000433290237627778,0.0588146384721909,0.00718698734171712
"virus_comp_729_cycle_1_57",0.0730727294591454,0.000443498652082527,0.0675350987432771,0.000727479560705797
"virus_comp_150_cycle_1_24",0.0617766052822066,0.000435856643441841,0.0601215745422193,0.00380304327014364
"edge_2104_3",0.0621314061034856,0.000435262206618158,0.0709493521627741,5.41819944579042e-05
"virus_comp_2239_cycle_1_2",0.0759868215537235,0.00045009153249525,0.0576940206519782,0.00217024253830675
"virus_comp_733_cycle_1_5",0.064564554657809,0.000438612436035783,0.0671845247463424,1.65739465758693e-05
"virus_comp_2334_cycle_1_6",0.0792359311938924,0.000457368518010371,0.0718769851020687,6.83947753452343e-05
"virus_comp_1898_cycle_1_5",0.0519462411818403,0.000435746240424603,0.0397666976739842,0.00458369205841891
"virus_comp_155_cycle_1_103",0.0601784944807337,0.00044365289978021,0.0576076014512318,0.00565681365177408
"virus_comp_3744_cycle_1_4",0.0745844767252021,0.000447176781798027,0.0773056336439667,0.0101484829889362
"virus_comp_2383_cycle_1_7",0.0779688060031696,0.000445535439446906,0.110003824920889,7.66522495769659e-07
"virus_comp_3629_cycle_1_5",0.0632992727163123,0.000444834225914074,0.0664348576571152,0.000517640945509428
"virus_comp_155_cycle_1_19",0.0620817566317719,0.00045009153249525,0.0599253908593798,0.00432196352415202
"virus_comp_13387_cycle_1_3",0.0576067629599858,0.000443498652082527,0.0548539636967626,0.00026784449694573
"virus_comp_11007_cycle_1_4",0.0767204157234169,0.000457368518010371,0.104110760197945,1.01465719765838e-05
"virus_comp_733_cycle_1_37",0.0747129012177527,0.000462633646656081,0.0798087138919585,0.000325316431552412
"edge_4_71",0.0754033408820928,0.000459220231024096,0.0907086231548346,0.000182970483669397
"virus_comp_17832_cycle_1_4",0.0690183842454988,0.000461181469049363,0.0790241616650042,0.000121218010744771
"virus_comp_301_cycle_1_51",0.0797337888907306,0.000498924042331857,0.0805908595714572,0.000553349301473193
"edge_1847_44",0.0707371169100945,0.000508601178349861,0.0873612699890434,8.56098763289449e-05
"edge_2654_3",0.0763204760873152,0.000488750685188543,0.10090204594243,1.69794791863337e-05
"edge_16_14",0.0694160704540426,0.000467757086249342,0.0684775611547211,0.00558040699845001
"virus_comp_733_cycle_1_39",0.0750928303028404,0.000477417690611069,0.0780990752669025,0.000411682653700222
"virus_comp_436_cycle_1_6",0.0657959534590892,0.000489665544509044,0.0645975513528729,7.84551793733788e-05
"virus_comp_2311_cycle_1_11",0.0701681181516949,0.000504746808158852,0.0699523895915883,0.000455920936468048
"virus_comp_1019_cycle_1_2",0.0779661663724943,0.000515167883594042,0.0855371156494188,0.00213912598345489
"virus_comp_4028_cycle_1_1",0.0747823797435288,0.00050747937522303,0.0732481832187586,0.00204964169923731
"virus_comp_17772_cycle_1_2",0.0623568108910626,0.000498235009974966,0.0760409291447887,1.70495202792638e-05
"virus_comp_301_cycle_1_37",0.0752794092677445,0.000513485501557494,0.0738321677980893,0.00233919488578674
"virus_comp_193_cycle_1_141",0.0685974912040596,0.000498924042331857,0.0732085759999849,4.17892826232704e-06
"virus_comp_2194_cycle_1_8",0.0683546590432371,0.000508943172832864,0.0649967662136541,0.00445802949734963
"virus_comp_36_cycle_2_77",0.0734710905668533,0.000511171840991731,0.085226676727508,0.000293501728533174
"virus_comp_34_cycle_1_12",0.0536476180228554,0.000504746808158852,0.0611742093121224,1.45261378174749e-05
"virus_comp_733_cycle_1_38",0.0749695036961924,0.000514747362889645,0.0749165128736849,0.000576528854561815
"virus_comp_1613_cycle_1_4",0.068393703642677,0.000550323798064733,0.0824212099671065,1.96939414520125e-05
"virus_comp_73_cycle_1_1",0.0619873477607077,0.000513485501557494,0.0673385709864159,0.0221793303915846
"virus_comp_1102_cycle_1_2",0.0751241785895589,0.000513485501557494,0.0731091380457995,0.000133192921711445
"virus_comp_163_cycle_1_13",0.0651717774010277,0.000513485501557494,0.0645312971026754,0.00542480742041569
"virus_comp_18196_cycle_1_9",0.085701797420746,0.000527785722291748,0.0809679652668104,0.00356283954282024
"virus_comp_1069_cycle_1_1",0.0724674483228968,0.000514910237547186,0.077613913805592,0.00142735437914852
"edge_2658_2",0.0716089737255488,0.000531014694925666,0.08568447131109,7.57295752930713e-05
"virus_comp_1898_cycle_1_4",0.0537685733762497,0.00051389684309192,0.0365505727151708,0.00812350605331956
"virus_comp_16658_cycle_1_2",0.0675429856966089,0.000522214466621493,0.0732324346611553,0.000226830939162136
"virus_comp_589_cycle_1_63",0.0631167458793864,0.000563686435837468,0.0747426976332745,0.000312552096275758
"virus_comp_808_cycle_4_40",0.0877247317733674,0.000545181871239414,0.0782965706708863,0.0104985347456284
"virus_comp_4092_cycle_1_5",0.0668187406290685,0.000527785722291748,0.069803427685386,0.000372362419479779
"virus_comp_5420_cycle_1_2",0.0725930478541661,0.000546458109666997,0.0618466252589891,0.00240693488270963
"virus_comp_18196_cycle_1_10",0.0823294226668986,0.000549461344701201,0.0787296745052802,0.000780779855122897
"edge_187_8",0.0785028852161856,0.000540281239675964,0.0806836937056035,0.000678453248291099
"virus_comp_347_cycle_1_5",0.0849146231592925,0.000552086386108084,0.0845051050132957,0.00237963007586948
"virus_comp_18040_cycle_1_9",0.0617167847707554,0.000549461344701201,0.0751818526562497,9.4307759015758e-06
"virus_comp_34_cycle_1_13",0.0531224639734665,0.000550323798064733,0.0607157404767213,8.67810350288463e-06
"virus_comp_167_cycle_1_3",0.0727913243663359,0.000549461344701201,0.0818579519877856,0.00891316872330964
"virus_comp_17777_cycle_1_1",0.0728021404853478,0.000549461344701201,0.0725783428454265,0.00112058335905447
"virus_comp_155_cycle_2_144",0.0686572527508532,0.000572194651107761,0.0789599596787726,5.68044919366412e-05
"edge_2654_4",0.0661980104557507,0.000571025742981578,0.079801609731401,2.69500870920139e-05
"virus_comp_62_cycle_1_47",0.0511019973420456,0.000561262171078971,0.0533605782661049,0.000218434608531722
"virus_comp_169_cycle_1_10",0.0726019775959068,0.000571025742981578,0.0818053926656597,0.00326263815083205
"edge_1847_1",0.0764737036127199,0.000602409268635898,0.0940978381230238,1.08814489306398e-05
"virus_comp_36_cycle_2_2",0.0666721542064639,0.000572635734173988,0.0819799234969097,6.57122405223069e-05
"edge_3739_22",0.05948135777926,0.000563295994966862,0.0653832562701833,0.000115060017701526
"virus_comp_8676_cycle_1_2",0.0614792235640579,0.000572808247339646,0.0665014712241815,8.66599986276086e-05
"virus_comp_454_cycle_1_3",0.0656506166475935,0.000578285542148526,0.0413566699801176,0.0183943958618448
"virus_comp_155_cycle_2_77",0.0624120105836898,0.000583308560501729,0.0593283553669753,0.00551557463136583
"virus_comp_1299_cycle_2_1",0.0507667610216832,0.000573737833216291,0.0421246284623672,0.00523842246947141
"virus_comp_73_cycle_1_10",0.0664729147583662,0.000595033811298389,0.0638885398889511,0.00257409972326825
"virus_comp_301_cycle_1_1",0.0718288836225168,0.000615310066237269,0.0698113218640724,0.00190335621351438
"virus_comp_6161_cycle_1_4",0.0735830053853182,0.000599691852783411,0.0696895129558183,0.00540101846738963
"virus_comp_11746_cycle_1_4",0.070376147821356,0.000662685944258175,0.0805349237269287,0.000321542923027363
"virus_comp_301_cycle_1_26",0.0761907050905675,0.000620589420414509,0.0756068175148444,0.00299949004687422
"virus_comp_1660_cycle_1_10",0.0634973607869407,0.000594907535201609,0.0684794508788092,0.00122849083431211
"edge_1980_4",0.0559690108524592,0.000595033811298389,0.0656369880494398,6.6309075327507e-05
"virus_comp_73_cycle_1_18",0.068624159162371,0.000595033811298389,0.0672697027447343,0.000630359397244352
"virus_comp_2263_cycle_1_6",0.0796630961741862,0.000603700485295953,0.0622839717004354,0.0156796108061059
"virus_comp_733_cycle_1_46",0.0659819613797341,0.000608028680369354,0.0701231108932158,0.00337321222889805
"edge_72_9",0.0683733778821187,0.000608737186317376,0.0755987256854992,0.000728493375729978
"virus_comp_490_cycle_1_7",0.0595204025749348,0.000606345152691619,0.0641073520690188,4.34292860146674e-05
"edge_1847_31",0.0760100538024281,0.00064969264604164,0.0901443221947107,0.000101780660376383
"edge_2658_1",0.0692741043357667,0.00062407098571748,0.0861475381321931,2.75589428273944e-05
"virus_comp_584_cycle_1_1",0.0856251842034273,0.000620589420414509,0.0835128985251433,0.00702045651334644
"virus_comp_155_cycle_2_69",0.0623843241189141,0.000612555256267497,0.0605245406974098,0.00492606392497949
"virus_comp_36_cycle_2_84",0.0661327864998423,0.000615947913775812,0.0710818502248575,0.000879165650107513
"virus_comp_2904_cycle_1_3",0.0865940502957098,0.000661521201171037,0.0964637476195851,0.000304868204844516
"virus_comp_1105_cycle_1_1",0.0817811820387116,0.000620589420414509,0.0655728131206426,0.000767566254364578
"virus_comp_18196_cycle_1_11",0.0829771003784055,0.00063182147314657,0.0751894306805558,0.00134522217004415
"virus_comp_2248_cycle_1_15",0.0592736723621577,0.000615947913775812,0.0529926795747429,0.00028469508614565
"edge_1847_41",0.0782815749160119,0.000656465806846993,0.0964404695242912,1.53893443079041e-05
"virus_comp_301_cycle_1_68",0.0719564845517519,0.000649973160383461,0.0739075938700341,0.00136878879047295
"virus_comp_148_cycle_1_3",0.0614656863202765,0.000615947913775812,0.0835431197208391,4.41939079905602e-05
"virus_comp_155_cycle_2_46",0.0672802513703398,0.00063056999733856,0.0748619585380453,0.00112504389499483
"virus_comp_3157_cycle_1_13",0.0665095335868132,0.000625975884294285,0.054300986545338,0.00133408266267652
"virus_comp_10500_cycle_1_3",0.0806034278917162,0.000646814645113111,0.0816953506240486,0.00637151429612972
"virus_comp_1898_cycle_1_12",0.0601748987962214,0.00063056999733856,0.0556224828084645,4.4783020180619e-05
"virus_comp_2273_cycle_1_2",0.0795370361687295,0.000649973160383461,0.0775939725424429,0.00333951858199721
"edge_4_59",0.0823050049703471,0.000643915421422712,0.0878505531678267,0.00127460187103267
"virus_comp_561_cycle_1_1",0.0865945949955363,0.000655044053335604,0.0861408489893241,0.00445802949734963
"virus_comp_457_cycle_1_2",0.0706113859208936,0.00063908355349432,0.0533609774318738,0.00211010484438845
"virus_comp_36_cycle_2_21",0.0692895622244395,0.000646814645113111,0.0836670856315186,0.000191326877361132
"virus_comp_17785_cycle_1_2",0.0724863477525473,0.000655148399066841,0.0825299616230146,0.000180945280790498
"virus_comp_975_cycle_1_1",0.0790218454491368,0.000658749356130686,0.0754249103282226,0.00150817649207059
"virus_comp_1342_cycle_1_20",0.0665911760126355,0.000643915421422712,0.0632172005579357,0.038829996066472
"virus_comp_733_cycle_1_12",0.0592147300266833,0.00063880393184634,0.06266294543179,0.000193509045216146
"edge_1847_34",0.0717717824272505,0.000687414665947012,0.0897403339113379,0.000205767854178843
"virus_comp_3_cycle_1_7",0.0618213647469823,0.000643915421422712,0.0658156485060795,0.000106097873626829
"virus_comp_2273_cycle_1_9",0.0818258309332215,0.000661521201171037,0.0937257096574555,0.00134254048529895
"virus_comp_2396_cycle_1_4",0.0699154334763196,0.000655148399066841,0.0873916042878142,0.00104283210968114
"virus_comp_155_cycle_2_72",0.0601424387637351,0.000651312254131969,0.056640790438486,0.00609946815878818
"virus_comp_155_cycle_1_214",0.0602907307364672,0.000651819520626178,0.0577278564505228,0.00519878380599429
"virus_comp_18166_cycle_1_7",0.0711929343604607,0.000655044053335604,0.0865983959021511,3.1274561861147e-07
