"","T0-72","T0-66","T0-60","T0-54","T0-48","T0-42","T0-36","T0-30","T0-24","T0-18","T0-12","T0-6","T0"
"virus_comp_8201_cycle_1_1",-5.55140902443207,-3.55557633748877,-1.55974365054547,0.436089036397842,-11.57731108709,-16.433502704587,-9.71104898607055,-9.57215548394842,-5.42570584292449,-4.8525834168655,-1.14164444999609,-1.27460503285735,2.18377143809812
"virus_comp_155_cycle_2_122",-29.426058642871,-24.3166368546874,-19.2072150665038,-14.0977932783203,-15.4482891028108,-14.6649248334279,-29.5666102483183,-29.9224694048972,-16.9053453798781,-23.3498501714057,-6.99803379753536,-5.57107783414131,0.187055499625169
"edge_187_9",-1.681193540637,0.103968861628527,1.88913126389405,3.67429366615958,3.44241110927664,5.48713178813498,10.7534535558226,12.6439335251845,18.1853738831197,17.2845527134666,19.8133238938559,27.245324247912,27.5443281556531
"edge_2658_7",-4.48837335393934,-4.1101444898948,-3.73191562585026,-3.35368676180572,-2.69234841585837,-2.10402133681121,-1.76687981406584,-1.33169177005918,-1.02710099482228,-0.581292663948484,-0.328379403401819,0.122252626685022,0.474888202014945
"virus_comp_155_cycle_2_149",-17.3379291042395,-14.4387807101827,-11.5396323161258,-8.64048392206893,-9.10177191723511,-8.42742001838639,-22.4972557860651,-23.8332733853902,-15.4586942729736,-24.9681888434337,-11.7010565477797,-10.3662079093709,-6.57493968288662
"virus_comp_18196_cycle_1_1",13.122907251652,11.8254191636063,10.5279310755605,9.23044298751478,8.59230979781154,7.21985759839797,4.98210487172108,3.79541929653427,2.89357516732492,2.19968033670284,0.91789872549747,-1.0894739853669,-2.24074730609543
"virus_comp_36_cycle_2_78",-2.63446683242981,-2.16598393205036,-1.69750103167091,-1.22901813129146,-3.064207765499,-3.90748656024553,-3.23440758225817,-3.30715364128745,-1.72241828439113,-0.802817839490999,-0.363415324996248,-1.46532453258671,-0.406335393461582
"edge_284_10",8.87642074624315,8.54553206609263,8.2146433859421,7.88375470579158,9.73244160813135,9.27035504849123,7.337714505035,7.19735951037723,7.57718699320234,8.15394240131412,7.76700214095072,5.0830364911089,5.60955584509373
"edge_311_1",-0.912889921701799,-0.301045409002114,0.310799103697569,0.922643616397255,-4.07428300050011,-5.25770342047835,-2.31974176295485,-2.89120474607964,-2.01215482402221,-17.2162734765685,-10.444586503606,-14.5354842582627,-7.14335442441235
"edge_295_57",-5.68841741789689,-4.12305356941484,-2.55768972093278,-0.99232587245073,-17.5247631917355,-21.2886735602944,-21.570038655798,-25.5869819669249,-16.8469117760644,-47.4330514210976,-28.8680073191714,-22.9303913812087,-19.1215667761652
"edge_4_55",0.883253400989915,0.748967424839356,0.614681448688798,0.480395472538239,0.510464939560177,1.10842245939758,1.25664678094521,1.40004189281875,1.00102266797558,1.82613680709287,0.832393068620338,1.23641374172628,0.818204871869439
"edge_1847_8",108.006367899216,92.1077806142322,76.2091933292482,60.3106060442642,138.090815178231,138.953863566195,77.5498047159815,72.4487360094023,52.211295869078,12.5653497974862,19.2161029020668,0.12595814946733,-12.755450836992
"edge_1468_12",2.11942585169253,2.49106225631904,2.86269866094555,3.23433506557206,-0.257924214492081,-2.92405250528591,-0.832552943943365,-1.02983583137107,0.567383787007206,0.748811089227614,1.87177352119048,0.00339229778850769,1.54738332481169
"edge_959_7",-72.7180717229907,-67.0837465243265,-61.4494213256623,-55.815096126998,-38.3294745765091,-27.4512636955259,-26.9484105779749,-19.917177658369,-13.1713425877055,-147.463193919586,-89.3826800452581,-127.674315650708,-60.8415565294168
"edge_209_1",18.4949367010048,20.0299805221603,21.5650243433159,23.1000681644714,22.239647591737,20.044806199781,19.7056108134797,21.1343007270674,25.2460203930274,30.4209185195353,32.0811060548742,26.6950730779368,30.253675289498
"edge_4_36",110.95271358851,96.9074074219628,82.8621012554157,68.8167950888687,83.6988847527283,77.8639520042687,52.9109373529197,43.1483869941856,25.4288268011671,15.70772252777,1.98253927521199,-9.78652836272277,-25.5391607307919
"edge_4_2",-0.228021722469296,-0.322900945923476,-0.417780169377654,-0.512659392831831,0.215299383553316,0.40719840464651,0.10588039355602,0.152213818780851,-0.0852345663084049,-0.00916894534856666,-0.159377956158198,-0.174244584590189,-0.321955470591456
"virus_comp_155_cycle_2_108",-164.997701175386,-138.795663087827,-112.593625000269,-86.3915869127099,-113.396153359367,-114.361937155608,-152.314900111029,-150.037273161976,-85.3410174678221,-99.2474254753064,-34.7153764779526,-34.1232493000903,-0.0486203808346728
"virus_comp_5634_cycle_1_1",3.28265327278123,2.71077352545702,2.13889377813281,1.5670140308086,-0.318716449094611,-1.00940918219769,-1.8035899657853,-2.85515562772025,-2.70778832021934,-5.26216798902057,-5.17941989392696,-5.03607276990713,-5.62992857391142
"virus_comp_17794_cycle_1_1",0.472932233246756,0.550464898402048,0.62799756355734,0.705530228712632,-0.00867395504883217,-0.149994050260818,0.0198599016396189,-0.0314813019519157,0.399401779169364,0.495045004471827,0.466349933475988,0.328090675375195,0.464471576046307
"virus_comp_6059_cycle_1_3",-1446.45001407991,-1229.0058946769,-1011.56177527389,-794.117655870876,-400.307039185343,-196.189183790617,-381.136022916806,-231.856281482037,-132.131695207763,-23.6184732854551,453.492599375462,1051.51587480312,1078.2143813299
"virus_comp_733_cycle_1_16",1.67493740670576,1.9815758469396,2.28821428717342,2.59485272740726,-4.99870303773863,-6.25698080561403,-4.01186380888698,-4.91372270894346,-3.47939932145504,-6.37685517829324,-5.83521504857958,-7.26188917815053,-5.0868313392609
"edge_16_5",-1.69958401502608,-1.52360550166937,-1.34762698831266,-1.17164847495595,4.41640399736754,6.19283195977918,4.62305456794896,5.57311132826985,5.19552411049814,6.98266247095818,6.24182558984498,4.64932956685358,5.41707570811208
"virus_comp_733_cycle_1_35",-7.59917521521866,-7.51158486134287,-7.42399450746708,-7.33640415359129,-6.98121102151604,-5.61936180435121,-5.44406240261893,-5.36069353948255,-6.02232731176276,-8.16430415810989,-8.52063255252503,-9.6364946155654,-7.78466923655361
"virus_comp_18162_cycle_1_3",-1.83901922601065,0.274050570155582,2.38712036632182,4.50019016248805,-2.97652539462824,-1.03274642299856,7.55144083769084,9.48492905520132,11.8813008301182,16.4284380667527,14.2444292724227,17.5298317479394,19.7033093048929
"edge_4_61",20.1170297060128,18.0039142929589,15.890798879905,13.7776834668511,2.67581615034868,-0.871444803261021,0.84357320281851,-2.06659447227592,-2.76382556298336,-1.60434697785053,-6.11682538692902,-7.17316003770032,-10.2841597947753
"virus_comp_17732_cycle_1_1",-133.765420927664,-98.8851647133702,-64.0049084990764,-29.1246522847826,-53.4825332047049,-43.0912696290137,-40.8130417538354,-28.1793074868072,21.6557953958085,59.6802823478994,107.897999987834,145.934689885861,166.960970804335
"virus_comp_7056_cycle_1_2",1.00155483441176,0.734143362430022,0.466731890448281,0.199320418466541,1.49880073531852,2.13584015120666,1.36140993357571,1.31645114906101,0.153292899076675,0.89452961718136,0.0253795453754536,0.196611182472061,-0.380931967030426
"virus_comp_36_cycle_2_76",606.794489930053,583.525132758216,560.255775586379,536.986418414542,235.621589294581,71.0937995360371,133.479457710733,61.0321365102867,119.098070546241,13.1591040214532,57.0669540992204,-39.0519503482587,-26.1144742519897
"virus_comp_1925_cycle_1_4",1.89292531432822,1.9786489682451,2.06437262216198,2.15009627607887,-0.440799106588769,-2.09515484194314,-1.10180540713377,-1.5421067774034,-0.847864864048648,-1.49508258153779,-0.652150568312871,-3.48655727946461,-1.7645973408895
"virus_comp_2506_cycle_1_4",-1122.88547624081,-818.26396726519,-513.642458289573,-209.020949313954,-1688.54404728281,-2093.03706364077,-1758.74119857971,-1817.02931666923,-873.42399252242,-820.68540513819,-280.862997466966,-460.183057665978,53.0389298972683
"virus_comp_809_cycle_1_2",772.966804778149,647.031341260707,521.095877743266,395.160414225824,508.402486439717,306.133320395951,-258.283940244055,-411.391608337756,-507.018911956226,-353.913055465911,-431.702395773982,-805.260733744972,-903.704887390373
"virus_comp_3629_cycle_1_6",-0.540643718042851,3.02834917299014,6.59734206402314,10.1663349550561,-6.3568181953198,-4.47094617585739,12.0806670649138,14.7588578466133,20.2312356174869,25.1495859070598,22.0231816578446,26.8082572282526,31.5074856230176
"edge_3739_15",-1.92329824290958,-1.95912709350108,-1.99495594409259,-2.03078479468409,-1.15160499099185,-0.787365890061105,-0.891482909807639,-0.76302369997761,-1.10101761228258,-0.850090990472614,-1.07162538847546,-0.850537112918519,-0.996446483574217
"virus_comp_808_cycle_4_49",1.87227667417363,-19.9139217288189,-41.7001201318114,-63.4863185348038,-37.5316341387726,-30.2912480795098,-69.9710226420339,-86.8967823568382,-126.389735948068,-102.038373373723,-153.889443078607,-167.14605781943,-198.74584553028
"virus_comp_853_cycle_1_43",-1.74846220696545,-1.34216556329924,-0.935868919633029,-0.529572275966818,-1.57479319487096,-1.74777125057349,-2.85837586068417,-3.03365886607037,-1.89962167303202,-2.56847793069084,-1.12516935943324,-0.602887261782167,-0.514490254884021
"virus_comp_2977_cycle_1_7",2.01031331923768,1.86582950815423,1.72134569707078,1.57686188598734,0.995080452199967,0.679089400129358,0.55824399106843,0.32661083114642,0.591276939021781,0.209822813525861,0.196973977946137,0.109876484848068,-0.038335751146318
"virus_comp_5633_cycle_1_1",144.629611286625,133.603829446086,122.578047605546,111.552265765007,33.2322539525947,-6.52662611791834,-32.2591290385777,-55.5948381481804,-46.14940477958,-83.3509342159891,-70.8050010705591,-102.597149779028,-110.783327443314
"virus_comp_155_cycle_2_157",-3.20601425059309,-2.80709238492995,-2.40817051926681,-2.00924865360367,-1.37171329937685,-1.07447162655758,-3.15518846423227,-3.24019472995793,-2.13113201279488,-4.74193317884978,-2.63706911421586,-3.53868516484674,-1.98167744848781
"edge_263_32",-10.8136685019062,-8.68054644892857,-6.54742439595098,-4.41430234297339,-3.14657319537381,-2.46319842270712,1.03122787164261,2.98452939453345,4.94967896984563,4.33400975030852,16.144912410511,24.6172659263572,20.7453504560542
"virus_comp_2597_cycle_1_3",958.459387015604,739.543946148824,520.628505282044,301.713064415263,679.330469468432,689.448349844553,361.853360134179,239.22342486847,-104.730375558151,-1076.7375980735,-1061.98251019814,-1502.16153501909,-1316.74558038814
"virus_comp_2223_cycle_1_2",510.03491582409,420.948596534941,331.862277245792,242.775957956643,652.581399139868,737.543042800775,512.031621460052,494.457630225797,338.306755038076,259.808767711519,141.290705047621,30.4231668348419,-51.978607440851
"virus_comp_155_cycle_2_112",-136.882332945559,-112.891860486889,-88.9013880282199,-64.9109155695505,-56.8623002555668,-51.5101433305486,-145.908805744366,-149.857539691018,-84.4929425934592,-126.449672189354,-37.914809226795,-32.7014115520001,-5.51701611868325
"virus_comp_158_cycle_1_5",-14.1159469920072,-11.2788667027284,-8.44178641344965,-5.60470612417088,14.612227040845,18.4011190580554,-7.66212532783921,-7.5597407292596,1.50732140793165,-13.8873046857047,3.23207221037151,-3.67970195652819,4.82929902934954
"virus_comp_8506_cycle_1_4",-101.110502879836,-74.2145839451526,-47.3186650104691,-20.4227460757854,-167.019878358208,-198.126287766177,-159.567985838178,-173.905962206579,-73.3579487773825,-474.926446621867,-287.827719530357,-383.085108778071,-191.253658977785
"virus_comp_2438_cycle_1_12",-1034.66805052895,-896.88785114156,-759.107651754171,-621.327452366781,-1803.36576120311,-1865.65562723687,-1328.10970234497,-1393.36841673872,-1052.03087294347,-620.898957043824,-755.268298946189,-392.043447812066,-453.338323297652
"virus_comp_590_cycle_2_59",710.624659094209,614.443857645751,518.263056197294,422.082254748836,856.862658449255,848.581521957579,482.013838368289,444.590917981662,330.129407729454,80.4394651462388,128.226282924863,4.647196598419,-68.4162535979406
"virus_comp_1898_cycle_1_17",-4.65865848472191,-4.43385581097271,-4.20905313722352,-3.98425046347432,-3.03170094630131,-2.39549078723735,-1.93423721267405,-1.55405472547819,-1.50747664038498,-1.38262500326845,-1.16247810506945,0.125618502813104,-0.00825125564940038
"virus_comp_155_cycle_2_197",3.57522904633279,3.21249801217557,2.84976697801834,2.48703594386112,10.8812871463367,12.8229413256845,8.18580743297863,8.5257117413581,7.60252367333937,4.26263840341748,4.99967492392835,2.60432374157774,4.1183573739799
"virus_comp_104_cycle_1_3",73.3601256104547,64.4502972726359,55.540468934817,46.6306405969981,48.5767931849796,42.4165759608783,30.8154262657863,22.3805711647965,17.0389237443974,15.4233926969179,2.4335458418101,-16.9994474475936,-22.1306240058634
"virus_comp_2650_cycle_1_1",2193.58258510873,1297.67353181199,401.764478515251,-494.144574781497,4680.1406922722,6852.12160469464,3747.03434000603,3682.02654229556,1754.38900339675,459.68744424239,-711.257563786301,-454.457378779405,-2009.69887934314
"edge_2654_5",-116.78864318442,-108.75285498605,-100.71706678768,-92.6812785893101,-51.5573045702206,-32.9579765984396,-31.9682192198741,-19.3805240785954,-17.8367139258677,-9.81867957807527,-0.713004844584264,13.035491245588,18.8955739352081
"virus_comp_2640_cycle_1_5",3946.92852891347,3413.96319616094,2880.99786340842,2348.03253065589,3378.98968394178,4480.33781817799,4480.74823053557,4507.07283342613,2473.20087985222,3220.00907422903,1097.49024931574,2023.40246581963,1065.28737482883
"virus_comp_150_cycle_1_24",-11.6826801538873,-8.36918999175398,-5.05569982962058,-1.74220966748724,38.8557499124062,46.6035518118487,6.54214112021872,7.81881676994192,18.3559788597567,-5.41950239828686,17.7040274267819,4.43712913450765,18.0382784854816
"virus_comp_2885_cycle_1_7",0.769439586787789,1.16682714256628,1.56421469834478,1.96160225412328,1.44007240967618,2.13482041873513,4.53474150086979,5.26018329940613,5.48293146713303,7.26257571915155,5.94593931068223,5.49151677555576,6.45346776204923
"virus_comp_729_cycle_1_15",-2.38251059463552,-5.74396188060926,-9.10541316658301,-12.4668644525567,-2.86311265014657,1.11138570831769,-5.08574950708208,-6.65494349140782,-14.7927358523994,-11.4855140700175,-20.0279899488675,-20.1392525172087,-25.5318312722272
"edge_295_61",-1.65337579348234,-1.04006133840522,-0.426746883328093,0.186567571749031,-2.6422434605029,-3.32688850854069,-1.8812196652186,-2.08240790646744,-1.1407065243515,-9.75381151962091,-2.89994099342411,-2.99746408313093,-0.790643354601124
"virus_comp_733_cycle_1_28",12.8680192665948,13.6567453114618,14.4454713563287,15.2341974011957,-11.5552585915617,-19.5024709874267,-10.7647602753753,-14.1430695226603,-8.66516215253949,-15.7079025049135,-13.4145966991996,-17.3104447425308,-12.4534638873676
"virus_comp_1260_cycle_2_14",16.6203084980307,14.0637805219576,11.5072525458845,8.95072456981135,1.26704921338953,-1.17382046268188,0.192124494903666,-1.29073128726934,-6.66858220078806,-2.53013208203029,-8.03987957131789,-8.52460304234307,-11.3783182508238
"virus_comp_407_cycle_1_12",8.74408217447636,14.5031383373232,20.2621945001701,26.0212506630169,-14.0998547133383,-15.3052798616509,11.1241126001923,12.9476998726492,25.6839664002778,28.0450954651848,26.1384555296853,33.1613145985545,40.8363421216364
"virus_comp_169_cycle_1_12",-53.4635147355137,-42.3064955910368,-31.1494764465598,-19.9924573020829,2.93628457049473,5.3061205991974,6.40397535828135,16.5495345520318,19.6120855268985,27.1443090008588,54.9592455041801,59.7976714722977,74.5847470408976
"virus_comp_2552_cycle_1_1",-69.2061171301615,-54.1323365500995,-39.0585559700376,-23.9847753899756,-32.5740508995525,-21.3912699669056,20.9399885459225,35.2501575404349,53.4121774135785,74.4035837399052,71.6699431039543,260.385053476438,188.458859169379
"virus_comp_17794_cycle_1_3",-1.22770783043417,-0.726883487701256,-0.226059144968339,0.274765197764576,-3.58281752137186,-4.2450777949192,-5.12369063298454,-5.70395250025818,-3.84694470790112,-4.12266338420066,-2.74274718293956,-1.68174361534726,-1.81115941055639
"virus_comp_155_cycle_1_19",-40.7897490270557,-31.989793792583,-23.1898385581103,-14.3898833236377,16.5338642901142,24.2966652282983,-15.1900290055147,-12.8572052072658,11.0505126040851,-9.96994427886376,19.3193120393003,4.83890811518247,27.0056964142657
"virus_comp_4092_cycle_1_4",-1.2954215694714,-0.578980647449577,0.137460274572251,0.853901196594075,0.209748585290383,0.93261222776728,3.13322176654242,3.79818119427816,6.04756579648548,5.50678759027119,6.55722707909345,9.60602809575054,9.69082603778191
"virus_comp_808_cycle_4_45",365.360257050744,307.249882842291,249.139508633838,191.029134425385,245.681523676591,218.618859472239,107.986900909976,61.8312003105789,-9.62523042335809,21.4130246668849,-75.9594907116108,-147.69008548138,-213.95108790903
"virus_comp_174_cycle_1_1",-286.837035025068,-194.800303042487,-102.763571059905,-10.7268390773237,-32.0283770987461,-13.0149649739032,-168.067427267049,-156.996074949461,-84.7812462772431,-1.25464820481295,225.874220742377,864.853264881357,625.541795236686
"virus_comp_301_cycle_1_23",107.653207648527,103.024898429506,98.3965892104863,93.7682799914661,93.4020470553431,82.7182274930237,68.2651154628732,63.2366809593175,68.4666434368892,69.3531335342669,65.8752169724597,39.3871822180677,43.1532119534261
"virus_comp_2265_cycle_1_11",77.8199984155503,61.1532897414183,44.4865810672862,27.8198723931541,104.748780854906,112.474232558187,168.34514548415,177.720538453412,157.824557387767,185.723144512285,98.0721232153554,10.4321511152866,41.438706247177
"virus_comp_155_cycle_2_192",-8.13011346613186,-6.5970546498513,-5.06399583357072,-3.53093701729016,7.13443679880029,9.07667945495865,-6.7057880758438,-6.9807107207353,-2.07829148412343,-11.4348290170552,-0.589548020542239,-2.79725726112241,0.734476170023558
"virus_comp_347_cycle_1_4",-42.8081715740465,15.7981325305557,74.4044366351577,133.01074073976,115.435562067536,85.0626290315413,525.344131413694,623.050429560724,763.010020473451,949.520515786038,779.372218552451,343.804051163886,709.942840888271
"virus_comp_2269_cycle_1_5",1064.60870091458,809.826079334421,555.043457754265,300.26083617411,2047.09244700136,2545.16069247735,1558.96201690778,1572.75558700201,905.049704342807,556.72908833463,336.875456171388,112.943585736016,-198.960240752413
"edge_329_6",-3.12131738145502,-2.89779884541216,-2.6742803093693,-2.45076177332644,-1.49743049065268,-0.820671567741579,-0.50961994503018,-0.113357027822648,-0.195362788824344,0.218012869112045,0.185186523498611,0.760626894911962,0.876133112131221
"virus_comp_2957_cycle_1_1",983.179777535316,831.524880161955,679.869982788594,528.215085415233,341.094787031833,200.851632768802,141.782788681697,-13.4864634381893,-105.721510258117,-1463.22340992085,-1177.92856742061,-1550.31784782901,-1220.05637409323
"virus_comp_7214_cycle_1_3",73.9748599972692,57.6032485332656,41.2316370692619,24.8600256052582,34.1422806770786,19.7717195754337,-54.7951050100565,-77.7849149892314,-83.9117189028349,-90.3892856491344,-87.5616883501173,-274.748713323527,-210.963528861536
"virus_comp_250_cycle_1_204",-208.454993621308,-184.525332232367,-160.595670843427,-136.666009454486,-121.738938832329,-98.1370011612852,-86.7956380841842,-66.5552622658331,-30.5560014447199,-724.221219521392,-429.000352859544,-628.590815654725,-281.815885719257
"virus_comp_808_cycle_4_46",622.104795965532,500.486418497661,378.868041029791,257.249663561921,296.787780774772,228.597724879979,10.2249025803233,-79.2509020720029,-252.561963230042,-177.253513362143,-375.873600471784,-505.694365828261,-661.031401564519
"virus_comp_85_cycle_1_3",-3.01463884243946,-1.003652445416,1.00733395160747,3.01832034863093,-11.5630731902447,-14.9136186099513,-9.9937706065829,-11.8038148519975,-4.79343635584174,-33.194370369983,-15.3943144098158,-15.142662568621,-6.80075525374707
"virus_comp_720_cycle_1_5",-1.69491533916865,-1.31556880443124,-0.93622226969382,-0.556875734956404,-2.25897341508462,-2.91146559231247,-1.94329284255651,-1.85563728989373,-1.11147468825653,-1.04689378739595,-0.328111746814278,-0.304031871152555,0.288541891164499
"virus_comp_2589_cycle_1_5",88.2820643501358,78.7055275748264,69.128990799517,59.5524540242075,54.1658670094037,46.4468308886025,31.6951893290087,23.2538179901397,16.2086669017693,12.6996023284689,0.39563352510913,-11.7429692428843,-21.2153557058209
"virus_comp_733_cycle_1_23",10.4008832142297,10.8493217190957,11.2977602239617,11.7461987288277,-10.3110788113819,-16.4177819576507,-10.0844677428459,-13.1149431035683,-8.99590320481335,-15.186997150606,-13.812339512483,-16.4938480236208,-13.1884292960395
"virus_comp_808_cycle_4_33",307.29033896154,258.819825957473,210.349312953406,161.878799949339,64.9950850757544,-43.2411540050216,-212.513760930019,-266.599060324598,-263.100396072452,-172.162964870231,-243.835488969633,-412.634754123671,-447.874445896869
"virus_comp_2340_cycle_1_2",110.246243842259,124.089050136681,137.931856431102,151.774662725523,-44.7450518215186,-131.610434241916,-60.3886474488331,-89.3796297724394,-4.02479844592517,-33.5120892967572,-8.63980833431923,-56.3785351799197,1.08053769541352
"virus_comp_169_cycle_1_3",-687.121182292691,-443.240268920288,-199.359355547884,44.5215578245197,-235.844828863261,-259.404475430461,-220.007383387863,-153.209443047823,141.596271602797,227.608100545501,741.380116706755,1175.10757592882,1298.84628277639
"virus_comp_250_cycle_1_200",-121.870576511742,-115.556397647602,-109.242218783461,-102.928039919321,-49.8041733278306,-26.9844952263641,-31.4817504478624,-18.2929657325064,-16.6410504062993,-470.167160456817,-292.889847715507,-384.797286333841,-184.401685419238
"edge_4_48",-2.48084601950364,-2.60838627952015,-2.73592653953665,-2.86346679955316,-5.13950447833889,-4.88175275433961,-3.5720493597253,-3.65237123889623,-3.72910061040349,-2.1861869125065,-3.76574945754929,-3.04345181697514,-3.76640586299226
"edge_330_23",-31.5423496252732,-21.4101725515186,-11.277995477764,-1.14581840400935,37.433987687913,50.3977000591751,68.8293844173696,82.0474997423389,86.8549407294006,78.7347488391231,117.246023396684,164.537991082017,157.957313857583
"virus_comp_301_cycle_1_109",50.5594843057476,47.208327309124,43.8571703125005,40.5060133158769,42.4929722673754,38.6974948744526,29.282872307434,25.9033433322788,25.9881404245436,28.2011721924527,23.196549501335,11.1243618132162,10.6718555059116
"edge_284_7",58.837071578168,56.4984343797565,54.159797181345,51.8211599829335,35.8561888577884,24.3095030295191,23.3424205323132,18.0809715218478,22.4364298976798,16.1546942120161,18.5103614634161,7.66976063890862,8.82138560867547
"virus_comp_4763_cycle_1_2",-2.97748127181751,-2.99382014283493,-3.01015901385234,-3.02649788486976,-0.992055192350655,-0.313519224401955,-2.30223909849741,-2.38564197368874,-3.26164715074298,-2.68419647843929,-2.53344881813841,-4.78914989155918,-4.00404298120908
"virus_comp_2375_cycle_1_1",-303.917263986251,-359.859772835886,-415.802281685521,-471.744790535156,-539.21853750518,-502.713712570223,-1728.20311984965,-2044.78148281425,-1662.7760748417,-2012.87617224388,-1532.36161922787,-493.160587857213,-1280.98174864251
"virus_comp_12691_cycle_1_1",1.27649667265103,1.48901033869859,1.70152400474614,1.9140376707937,1.89431816685465,1.55213307793018,1.44089569815204,1.60987355142085,2.22897094060936,2.7292417442036,3.11730625314912,2.28624380863659,2.84036879850067
"virus_comp_491_cycle_1_2",-0.666798837974925,-0.773169848299384,-0.879540858623844,-0.985911868948304,0.731557952155966,1.03769801405399,0.552469863701011,0.694778692333537,0.418338076866364,0.405348633145132,0.369962582218796,0.259187686388724,0.136812349174612
"virus_comp_14513_cycle_1_1",-3.06257818800917,-0.836231073194291,1.39011604162058,3.61646315643545,-14.8656646604655,-19.7188193879201,-14.5572320567138,-17.236739857814,-7.518929454229,-45.6218043715172,-25.9982950666258,-30.2121477734335,-16.3695978640811
"edge_959_17",-42.3121346742207,-40.1461248049248,-37.9801149356288,-35.8141050663329,-16.7489809997344,-8.7262322478396,-10.4918808043977,-5.8893324443644,-5.48399830955418,-92.058265707311,-57.3015897924459,-83.1602768641733,-39.4195060113484
"edge_311_14",0.0906811912974099,2.99177213529284,5.89286307928829,8.79395402328372,-22.0409875658307,-29.9925198610119,-24.4215763255128,-29.6123195677005,-14.6691990521113,-63.9252705614315,-40.7917764245667,-46.5903352745173,-28.3326354801408
"edge_1896_46",1.68688389064784,1.37556668644144,1.06424948223504,0.752932278028645,1.66450468059581,1.96894334024764,1.52454713477721,1.41915025834043,0.488026472415627,0.974381524194454,0.174622780818262,0.0584341943844366,-0.368873273082511
"virus_comp_2171_cycle_1_9",910.566719276298,706.147036557475,501.727353838652,297.307671119829,1527.86156534191,1878.45322401948,1157.93844311582,1147.91471522677,641.458249091527,385.311457625938,187.795317197861,30.6069375133773,-227.731804659757
"edge_1990_2",-1.30295824270419,-1.09508340497358,-0.887208567242963,-0.679333729512347,-1.09416545544608,-1.01618282051762,-0.593146126652684,-0.471121075757043,-0.0679504376636308,-0.0716691484976788,0.0732418723004219,-0.351637627561373,0.195317333718134
"virus_comp_138_cycle_1_2",-377.862156596647,-125.137937465534,127.58628166558,380.310500796693,-104.485707491852,-202.582546974637,-638.427779704645,-696.252769574193,-316.897008808162,-201.330989930428,524.787524587547,1257.06812359955,1122.98255205275
"virus_comp_2119_cycle_1_2",-1.58406779988637,-0.739366627728065,0.105334544430236,0.950035716588538,-4.0417688320267,-5.32906437353417,-3.12562444634499,-3.57146690624193,-0.613471307599677,-7.01677762673764,-1.54098645507292,1.55915056209182,2.04607677331607
"virus_comp_155_cycle_2_1",-21.8416514966419,-17.9109483850414,-13.9802452734408,-10.0495421618403,7.57140952162124,11.1513021397214,-20.5625554201767,-21.362628672607,-9.61763876209834,-26.0713609026987,-3.24286568437306,-4.76310520420837,1.11807149557587
"edge_2104_3",-1.47553014895144,-1.26170211345921,-1.04787407796698,-0.834046042474749,-2.39914895087268,-2.40440051551645,-1.61167349021613,-1.61701307373267,-1.18657264903594,-0.922021551556489,-1.05251857004531,-0.71405154243333,-0.515310766996146
"virus_comp_808_cycle_4_26",847.471024726688,691.189570070282,534.908115413876,378.62666075747,432.30264423262,332.554718275482,23.5919464120954,-85.6305576798278,-309.093139268644,-194.568335071825,-442.793319205979,-622.308407653493,-823.30649647999
"virus_comp_808_cycle_4_13",202.440790858509,228.933409408362,255.426027958214,281.918646508067,97.3567207511993,-65.7021633012051,-117.329583587263,-102.807589529279,24.1901912225921,109.400305942776,190.499424208785,-63.8526311908409,71.1354455778975
"edge_959_53",-50.7839188208555,-41.4328909809429,-32.0818631410302,-22.7308353011177,-93.5640007226173,-100.036361622857,-81.911367993994,-84.4592304178534,-48.8666262050618,-331.061974301718,-207.41603657626,-246.184703257723,-144.728926213033
"virus_comp_3404_cycle_1_2",37.2310604504048,19.3366024919864,1.44214453356798,-16.4523134248504,195.016400103982,230.325833048222,108.332833970296,113.108926731671,74.8635979056428,20.9787085002028,42.261436921848,-2.47591828512728,-4.1233132694509
"edge_4_16",-1.1681854526859,-1.19975811106396,-1.23133076944202,-1.26290342782008,-0.132712952638471,0.170892304301848,-0.168429599144793,-0.00994678410778116,-0.215050439564231,-0.0803920033352066,-0.0959429998791691,-0.0585050094103884,-0.145860568327365
"edge_3513_16",0.171980498451424,1.70194964756282,3.23191879667421,4.76188794578561,3.54576213013577,6.37383404994165,13.9699105644349,15.5209598970416,22.6381293686989,19.3563074238992,21.4603370994434,33.0397824840995,31.9927334749647
"virus_comp_99_cycle_1_2",144.638621153179,141.582289639659,138.525958126139,135.469626612619,29.6584154645345,82.8625616254656,83.2132852723115,70.0399002994837,81.6773744128582,92.4226042467804,40.3254818006019,225.230017492857,136.780746375458
"virus_comp_347_cycle_1_6",81.0253288552358,148.878779228485,216.732229601734,284.585679974983,265.300445755693,207.915821825619,1097.11990120576,1263.62905981731,1455.75105516684,1782.75620470446,1345.54961348261,476.297793619805,1150.57051634956
"virus_comp_2945_cycle_1_3",1.30749998654064,1.14765377802248,0.987807569504336,0.827961360986182,0.0615763458613143,-0.613704686357101,0.577694642281906,0.44873918424937,0.433296413397669,1.53787356424473,0.464018641653235,-12.3905913419904,-5.66122939469683
"virus_comp_301_cycle_1_71",11.9099518654397,11.5196730456888,11.1293942259379,10.739115406187,10.6337938142883,9.44859792531135,8.32344102232541,7.89953671144984,8.72659866200195,9.14225612628312,8.65112814509355,5.34740585385501,6.18841784964996
