,02_GEMM_006_12M,02_GEMM_006_18M,02_GEMM_006_24M,02_GEMM_006_36M,02_GEMM_006_48M,02_GEMM_010_12M,02_GEMM_010_18M,02_GEMM_010_24M,02_GEMM_010_30M,02_GEMM_013_12M,02_GEMM_013_18M,02_GEMM_013_24M,02_GEMM_019_12M,02_GEMM_019_18M,02_GEMM_019_24M,02_GEMM_019_30M,02_GEMM_019_36M,02_GEMM_019_48M,02_GEMM_020_12M,02_GEMM_020_18M,02_GEMM_020_24M,02_GEMM_020_30M,02_GEMM_021_12M,02_GEMM_021_18M,02_GEMM_021_24M,02_GEMM_021_30M,02_GEMM_021_48M,02_GEMM_021_60M,02_GEMM_024_12M,02_GEMM_024_18M,02_GEMM_027_12M,02_GEMM_027_18M,02_GEMM_030_12M,02_GEMM_030_18M,02_GEMM_030_24M,02_GEMM_031_12M,02_GEMM_031_18M,02_GEMM_031_24M,02_GEMM_034_12M,02_GEMM_034_18M,02_GEMM_035_12M,02_GEMM_038_12M,02_GEMM_038_18M,02_GEMM_038_24M,02_GEMM_038_30M,02_GEMM_038_36M,02_GEMM_041_12M,02_GEMM_045_12M,02_GEMM_045_18M,02_GEMM_045_24M,02_GEMM_045_30M,02_GEMM_045_36M,02_GEMM_047_12M,02_GEMM_047_18M,02_GEMM_047_24M,02_GEMM_047_30M,02_GEMM_050_12M,02_GEMM_050_18M,02_GEMM_050_24M,02_GEMM_050_30M,02_GEMM_050_36M,02_GEMM_050_48M,02_GEMM_058_12M,02_GEMM_058_18M,02_GEMM_070_12M,02_GEMM_070_18M,02_GEMM_070_24M,02_GEMM_070_30M,02_GEMM_077_18M,02_GEMM_090_12M,02_GEMM_090_18M,02_GEMM_090_24M,02_GEMM_090_30M,02_GEMM_101_12M,02_GEMM_101_18M,02_GEMM_115_12M,02_GEMM_115_18M,02_GEMM_115_24M,02_GEMM_115_30M,02_GEMM_115_36M,02_GEMM_115_48M,02_GEMM_120_12M,02_GEMM_120_18M,02_GEMM_134_12M,02_GEMM_134_18M,02_GEMM_134_30M,02_GEMM_134_36M,02_GEMM_134_48M,02_GEMM_141_12M,02_GEMM_141_18M,02_GEMM_151_12M,02_GEMM_151_18M,02_GEMM_158_12M,02_GEMM_158_18M,02_GEMM_174_12M,02_GEMM_174_18M,02_GEMM_177_12M,02_GEMM_177_18M,02_GEMM_177_24M,02_GEMM_177_30M,02_GEMM_177_36M,02_GEMM_177_48M,02_GEMM_179_18M,02_GEMM_179_24M,02_GEMM_179_30M,02_GEMM_194_12M,02_GEMM_194_18M,02_GEMM_228_12M,02_GEMM_228_30M
contig_21796,0,0,26440,0,0,0,19820,0,0,0,0,0,5822,0,0,0,0,0,7001,3314,0,0,6335,0,0,0,0,0,45535,0,853,0,0,0,0,969,0,0,0,1495,0,14396,0,0,0,0,12212,5937,0,0,0,0,0,0,0,0,0,26876,220,20398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25773,0,0,0,0,0,0,0,0,0,0,0,0,0,10895,24001,50949,32833,22574,0,25541,4158,58,3905,0,0,0,0,0,0,7382,3605,5236,0
contig_21802,0,0,0,0,0,0,0,0,0,7428,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,3368,3418,1028,0,0,0,0,0,3576,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,494,0,593,830,0,0,622,0,120,1301,0,0,0,0,1287,0,0,0,0,0
contig_21810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,721,1516,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,5408,0,0,813,0,0,0,0,0,421,0,0,0,0,900,466,603,0,0,0,0,0,0,0,2092,0,0,0,0,0,253,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,4286,0,0,0,0,0,0,2882,0,2665,129,0,0,0,0,0,0,3223
contig_21821,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,1498,6239,0,0,861,0,0,0,0,0,0,0,251,0,0,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,4998,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,0,0,0
contig_21822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51232,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
contig_21836,0,7935,0,0,0,0,417,0,0,0,566,0,1195,223,0,0,0,0,0,1504,0,0,10748,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,298,0,427,149,0,0,1019,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7694,23932,2096,0,3124,716,0,0,0,0,0,0,0
contig_21863,475,140,0,0,0,0,5027,32068,0,1542,401,0,2327,0,0,0,0,0,536,723,1984,0,0,0,0,0,0,0,954,0,2370,0,8580,0,765,0,0,354,0,6757,0,1633,0,0,0,0,0,1340,1536,2017,0,707,0,0,0,0,0,1176,1753,5500,0,0,0,766,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,207,1112,937,2778,4423,8581,1007,1003,3263,1595,867,0,7928,1197,0,11081,0,179,0,10014,814
contig_21867,0,0,0,0,0,0,6807,0,0,0,0,0,197,0,0,0,0,0,9893,0,0,0,0,0,0,0,0,0,23836,0,0,0,100,0,0,353,0,0,0,0,0,0,0,0,96,0,0,0,1136,0,0,0,0,0,0,0,0,6616,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33339,0,0,0,0,0,0,0,115605,0,0,16062,52491,0,0,0,0,0,0,0,0,0,0,1297,9438,0
contig_21872,0,0,694,0,0,0,168,524,0,1005,0,0,177,0,0,0,0,0,105,0,0,0,115,0,0,0,0,0,0,0,120,0,0,0,2160,83,0,0,0,264,0,367,0,0,0,0,805,0,84,891,0,0,133,0,0,0,251,389,69,0,0,0,0,161,1547,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,397,0,8797,275,0,0,183,72,66,632,0,0,0,0,365,0,0,33,653,0
contig_21873,0,0,0,0,0,0,0,0,0,0,0,339,0,67,0,0,0,0,79462,0,0,0,0,0,0,0,0,0,0,0,4539,0,0,26,145,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4882,0,0,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,8767,0,0,0,0,0,0,0,0,0,0
contig_21885,0,32719,0,0,0,0,0,0,0,5681,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,199,0,0,0,152,0,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,661,1288,0,245,0,0,1253,0,0,0,2780,0
contig_21898,0,0,0,0,0,0,511,0,0,279,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,0,0,0,0,0,25,0,4063,7567,25745,3497,686,0,0,0,0,167,0,0,0,0,2868,6024,2795,4299,0,0,0,0,0,0,609,767,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,2874,0,0,0,0,0,0,11924,0,0,0,0,74,0,0,166,3322,0,0,0,510,0,0,0,0,0,2233,2293,0,2743,887,799,0
contig_21955,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,1971,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,64,0,0,0,0,0,0,0,0,0,2976,2303,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,3647,2236,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_21972,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1204,0,0,0,1785,0,0,0,0,0,0,0,10652
contig_21979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,0,163,0,0,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,0,603,0,0,0,0,0
contig_22,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,17,10,0,0,4027,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,23,0,0,0,0,30,0,0,0,0,0,619,0,102,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,277,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22013,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,7142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,41,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,689,0,0,0,127,0,0,0,0,0,0,0
contig_22014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,370,0,0,0,2201,0,0,0,0,0,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0
contig_22052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,291,0,0,0,2157,202,0,265,0,0,0,0,47,0,66,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35900,0,0,0,0,0,162,0,0,799,0,0,0,0,0,0,2747,58
contig_22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,2398,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,1865,2208,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,1323,0,120,391,0,0,0,0,0,88,0,1405,0,1690,610,0,0
contig_22091,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,596,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0
contig_22095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,1543,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6130,0,0,0,0,0,0,0,0,0,0,0,0,4129,225,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,6082,1691,0,0,0,2690,0,164,0,0,0,0,0,0,2061,5501,0,0
contig_22115,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,0,0,0,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,1789,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,0,0,0,0,147,0,0,0,0,0,0,0,1465,0,0,0,0,0
contig_22144,2017,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22146,0,0,0,0,0,0,11930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26754,34039,0,0
contig_22153,0,58443,0,0,0,0,518,0,0,0,35336,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,12834,17980,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,407,2170,0,0,816,215,5931,0,0,0,560,4795,0,662,0,0,0,0,29449,37836,14328,0
contig_22156,0,0,0,0,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,4071,579,0,0,0,0,0,0,0,0,0,0,0,0,0,709,135,71,0,0,0,0,0,0,0,0,0,0,0,5750,0,189,0,0,0,0,0,0,0,0,0,0,19,0,125,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,11429,0,0,0,0,0,828,0,488,0,0,0,0,0
contig_22217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,714,0,0,0,0,0
contig_22218,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,1770,0,0,0,0,0,0,0,420
contig_22230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,69,0,0,3799,705,829,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,1233,861,0,0,0,894,0,0,0
contig_22254,644,2224,0,0,0,0,2244,0,0,1838,737,80,3441,403,0,0,0,0,442,1130,0,0,1153,0,0,0,0,0,4105,0,0,0,622,295,0,293,0,0,0,4456,1444,1521,0,0,81,141,1817,2322,14691,1520,0,0,559,0,0,0,1587,145,1555,0,162,0,0,103,0,0,0,0,0,0,0,0,0,209,0,0,108,0,0,0,0,0,0,2251,231,0,0,0,4865,644,2030,648,4638,244,0,0,1045,314,3057,0,15841,486,0,977,0,0,0,6054,0
contig_22267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,211,0,0,0,2351,0,0,0,0,0,4251,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,0,0,86,601,0,0,0,0,0,0,0,0,0,0
contig_22272,0,0,0,0,0,0,0,0,0,0,0,0,2819,1811,415,0,291,201,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,473,1138,0,2334,1342,0,0,0,0,0,0,584
contig_22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,363,0,0,0,0,1911,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22280,0,0,0,0,0,0,0,269,0,0,0,0,0,1280,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,863,0,0,0,0,0,441,0,0,0,0,0,4231,2412,1001,6658,6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,12288,0,0,0,0,2956,0,0,481,583,0,0,0,0,687,0,2910,0,571,0,0,0
contig_22287,0,1256,0,0,0,0,2472,0,0,0,2189,0,1366,0,0,0,0,0,3224,0,0,0,162,0,0,0,0,0,0,0,1840,0,4561,133,825,0,0,0,0,300,0,8816,0,0,0,0,0,1726,4314,1598,0,0,0,0,0,0,159,373,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,1935,4816,0,7553,1859,0,2055,2433,0,1300,0,518,157,0,0,0,0,2926,16996,137
contig_22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
contig_22315,0,139,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,1337,0,0,0,0,0,309,169,221,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,138
contig_22320,0,0,0,0,0,0,0,0,0,213,8680,0,0,0,0,0,0,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1270,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,12994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14123,0,0,0,0,0,213,0,0,0
contig_22331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,54,37,0,0,0,0,76,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0
contig_22379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0
contig_22388,0,0,0,0,0,0,13222,0,0,12928,216,0,9043,0,0,0,0,0,0,3229,0,0,6862,0,0,0,0,0,0,0,0,0,2751,0,4431,1238,0,0,0,0,0,9743,0,0,0,0,0,849,676,463,0,0,54047,0,0,0,0,0,0,0,0,0,0,8847,0,0,0,0,0,0,0,0,0,39561,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,10453,0,0,163240,2404,948,434,1450,0,260,4158,0,4853,0,0,0,0,0,10090,0,0
contig_22428,0,0,0,0,0,82,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0
contig_22440,0,0,975,0,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,8204,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,3321,2350,2637,123,2844,0,13054,0,0,0,0,0,0,0,980,651,469,0,1253,0,0,0,0,0,1152,4547,273,0,2425,0,0,3801,1058,0,0,0,0,0,0,0,0,0,0,1467,0,920,0,0,0,0,0,0,0,0,24889,0,980,0,0,0,13028,0,0,0,4739,0,0,0,310,1028,15800,0,0,0,0,60
contig_22452,0,42388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10889,3149,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,1032,2608,5820,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,516,0,174,0,0,0,0,0
contig_22543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
contig_22572,0,0,0,0,0,24,0,0,0,176,8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,14502,0,0,0,0,0,124,0,0,0
contig_22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024,0,0,0,2814,3413,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_22575,0,0,0,0,0,0,0,1141,0,0,100,0,0,0,0,0,0,0,432,928,771,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,334,0,168,0,0,0,4169,0,0,0,0,0,1792,3716,2635,0,0,0,0,0,0,0,292,0,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,9649,7522,0,4618,3023,0,2215,1578,1832,10043,1248,0,433,0,0,0,0,0
contig_22581,0,4692,0,0,0,0,0,0,0,0,0,0,0,507,2511,0,265,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,72,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,1187,0,628,0,307,1050,0,1422,0,288,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,725,0,0,0,0,0,0,0,336,0,0,0,0,0
contig_22584,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,3009,764,0,0,0,0,0,0,0,0,0,0,431,0,0,0,3888,341,0,0,0,0,0,371,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,661,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15891,0,0,0,0,0,204,3975,0,745,0,0,0,0,0,0,166,0,0,100
