"orf_id","mean_abundance","prevalence","max_abundance","cv","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction","celiac_direction","abundance_class","prevalence_class"
"virus_comp_722_cycle_1_3",1.30065359477124,0.0326797385620915,205,9.99956360474333,0.0489767111657077,1.42607832696649,3.40646592163928,0.00081596154368369,0.00199952350977778,-0.92950904152609,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_38",426.117647058824,0.0588235294117647,128572,17.2482294017059,0.0365970859167592,1.66847716199366,1.86982308719983,0.0636357545132853,0.0712429393043745,-4.72819654341447,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_722_cycle_1_39",3.36601307189542,0.0392156862745098,473,10.1441240533059,0.0256301754650865,1.48874500978771,1.57642725710863,0.116708559865809,0.125820939915392,-5.2216081904355,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_4",2.10130718954248,0.0490196078431373,203,7.6225857217558,0.0360246242166053,1.51853341641885,2.47057844431151,0.0141303738730013,0.0188463314690061,-3.47998346403989,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_40",1.40196078431373,0.0326797385620915,198,10.1823311017415,0.0350100538862124,1.42061766811319,2.28931310646194,0.0233487186866174,0.0289207245836538,-3.90675551127013,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_44",15.0294117647059,0.0620915032679739,2953,11.5204698435084,0.0288108996612627,1.65544272444355,1.52693248771781,0.128019905924252,0.137259769716694,-5.28886126073956,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_46",3.32679738562092,0.0620915032679739,283,7.15400929025288,0.0354762300152171,1.58999630133549,1.93063039551438,0.0545191108690369,0.0619705355207944,-4.61704562115545,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_48",20.4640522875817,0.0522875816993464,2354,8.439440469158,0.0371564805093373,1.67244921580202,2.0090159094472,0.0457605546728586,0.0530507183882332,-4.46822788576804,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_49",12.0653594771242,0.065359477124183,1644,8.54693731425071,0.0214554184510478,1.70769952569124,1.13146157684328,0.259073757400601,0.270632819321481,-5.79541080465284,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_5",8.37581699346405,0.0555555555555556,752,6.67448954142905,0.018561837923465,1.66377026354388,1.01973552593139,0.308874613061106,0.319709714816734,-5.91221046986685,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_50",5.91176470588235,0.0392156862745098,848,9.50710127887175,0.0509988959276864,1.50739092470712,3.15951645726681,0.00176610419917038,0.00365627844210945,-1.63937526047284,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_51",9.7843137254902,0.0326797385620915,1443,9.76103247127693,0.0323196082363814,1.51690134530431,1.7709526400267,0.0779197889753682,0.0858073749759423,-4.90742055148674,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_54",1.82352941176471,0.042483660130719,263,9.38495635087617,0.0472520810563103,1.47526159499117,2.76638193168943,0.00616065699000765,0.00976048980283252,-2.75181813187424,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_56",6.29738562091503,0.0392156862745098,1393,13.0486131975392,0.0443520602044159,1.48752222349439,2.84841408216089,0.00495876579794089,0.00817854634668046,-2.54872498119833,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_722_cycle_1_57",1.73529411764706,0.0588235294117647,284,10.0012284202237,0.0249658699062661,1.51848097407531,1.65958698062629,0.0982799306018018,0.106862680725028,-5.08764270335248,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_58",1.06862745098039,0.0326797385620915,178,10.665434963034,0.0532592783176168,1.40705393707555,3.35597958015633,0.00116228562990514,0.00265736702655641,-1.21316636731033,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_59",1.32679738562091,0.042483660130719,126,7.74165665414518,0.0294959454351522,1.47230033203831,1.85671188268567,0.0645959433688243,0.0721678744898586,-4.7576860562687,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_6",2.13725490196078,0.0816993464052288,164,7.11702329031705,0.0392218288176498,1.59162933914887,2.24531077939172,0.0254875947812979,0.0313357757756368,-3.9830813673774,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_60",1.42156862745098,0.0392156862745098,167,8.45967773644676,0.0454753510543678,1.45333847709501,2.96571114319682,0.0036475738419004,0.00640332033859289,-2.26511530274931,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_61",0.950980392156863,0.0294117647058824,155,10.8116328063837,0.0463848052407905,1.39316142282064,3.02940480941808,0.00286208584488072,0.00531459733609748,-2.06158530560247,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_62",0.810457516339869,0.042483660130719,104,8.63478665185309,0.0482847812403905,1.4399648299677,3.08498532613003,0.00229485143613528,0.00444124887101114,-1.8730256359035,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_7",4.0718954248366,0.0751633986928105,442,8.02428992791965,0.0397482004070762,1.64818272899898,1.98673911642116,0.0478273110792127,0.0552386209461792,-4.50708676851791,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_722_cycle_1_8",4.7875816993464,0.0392156862745098,735,9.40170787160898,0.0320170576206263,1.5259111488225,1.90131584092108,0.0581775587768561,0.0658510045219905,-4.67366587374216,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7248_cycle_1_1",17.3071895424837,0.0457516339869281,1275,7.27578768815272,0.0566550495699477,1.60334283453815,3.45447864380856,0.000795326367777885,0.0019685429645817,-0.876602609099996,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7248_cycle_1_2",304.777777777778,0.0457516339869281,47964,10.7769013125214,0.0808833587510867,1.74757105044746,4.58015043034438,8.55799129143563e-06,0.000143025135112173,3.2933565066356,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_7248_cycle_1_3",251.107843137255,0.0718954248366013,42497,11.5112745924295,0.0760747530571891,1.7786279261854,4.51183356087011,9.70488652923938e-06,0.000154846856177642,3.15485770040422,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_7271_cycle_1_1",6.96078431372549,0.0392156862745098,530,6.67368045895646,0.0663279720018165,1.55894693560787,4.01525262198614,9.14394135938313e-05,0.00047690192949422,1.09788273042759,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7271_cycle_1_3",91.7287581699346,0.0359477124183007,9625,9.38294540746146,0.0695511967275051,1.61756789866403,3.97636749804436,0.000116587296703869,0.000545632220963682,0.892023756992745,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_14",21.6437908496732,0.0294117647058824,5431,14.5161297192729,0.067558550272721,1.47269713267331,3.34350856546927,0.00130460740998326,0.00287627877288018,-1.29707706530221,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_15",7.63398692810458,0.042483660130719,2086,15.6437134670201,0.0746165246450995,1.46197477711521,3.92702057655937,0.000136807667703973,0.000597735732726893,0.728931186322364,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_16",27.3104575163399,0.0294117647058824,7225,15.1989132801538,0.0661930658217314,1.46743486919276,3.45469742928918,0.000711367374791205,0.00183947818163296,-0.794885578733695,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_44",13.5653594771242,0.0392156862745098,4083,17.2056549749149,0.063488918512481,1.42610814906067,3.39806591274569,0.000881726860754125,0.00213397714389257,-0.987408444500062,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_47",13.718954248366,0.0359477124183007,3719,15.5334573563582,0.0519011776773689,1.47640712508212,2.85030149043672,0.00480009656379514,0.00794727747764391,-2.52716792754934,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_48",33.3921568627451,0.0490196078431373,9364,16.0498429272648,0.0438105527085627,1.55338806617771,2.19659994260923,0.0293025559848848,0.0354593851637314,-4.08881324583669,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_49",32.7287581699346,0.0392156862745098,9258,16.192863620585,0.0515070052311437,1.5070370166776,2.68313895819059,0.00824593305512716,0.0123003738232299,-2.98919772960549,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_50",20.6830065359477,0.0392156862745098,5608,15.5444245975487,0.0730401569589335,1.49859802172201,3.76576552487076,0.000244682361005615,0.000869712550505105,0.191239252749747,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_51",26.0294117647059,0.042483660130719,7040,15.4945496278096,0.0570589058425708,1.53595432378419,3.04153689281778,0.00269102753354,0.00507128023381029,-2.00345180211414,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_52",44.8333333333333,0.0392156862745098,12560,16.0288322811447,0.0565558850363995,1.53856257978049,2.89840935591557,0.00426901747191781,0.00727489211591058,-2.40768989370611,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_53",22.8986928104575,0.0490196078431373,6179,15.4619121015908,0.0579502308589543,1.54319276131472,3.00391599896874,0.00299325380439317,0.00550125315244273,-2.10045101755975,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_54",23.3888888888889,0.042483660130719,6657,16.2756566704933,0.054571894128425,1.52559789688123,2.79907350772294,0.0057579233272898,0.00923917181608204,-2.67299008255739,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_55",4.99673202614379,0.0359477124183007,1431,16.3772312757179,0.0708455971526354,1.40863660448214,3.71651978867577,0.000309801202809368,0.00101879662725401,-0.0192911540461722,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_57",56.343137254902,0.0490196078431373,16325,16.5684989067446,0.0636097269848964,1.56111073899603,3.40861095047753,0.000821223257475022,0.00200784891782202,-0.919415736332156,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_58",213.254901960784,0.0294117647058824,62650,16.7966124901174,0.0517156901976159,1.531875041472,2.5691715505664,0.0112373728210676,0.0155881925819158,-3.25906340117676,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_729_cycle_1_59",75.5555555555556,0.0457516339869281,22310,16.882113627222,0.0555595342890715,1.55066514926669,2.77879037755946,0.0062624140894831,0.009874992641835,-2.74334408510913,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_61",25.4901960784314,0.0359477124183007,7485,16.7903383405131,0.0674567477720368,1.46297277628314,3.31653440591227,0.00121608674248492,0.00273143987832378,-1.26764608700974,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_729_cycle_1_65",3.08496732026144,0.0359477124183007,842,15.6144872763351,0.066886256070731,1.42742662068191,3.49979981695086,0.000648444227854749,0.00172647533155533,-0.700034492670644,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_10",9.44444444444444,0.0555555555555556,714,6.98124017978073,0.0569725126340619,1.64267347248212,3.09581849490559,0.00219147070557229,0.00429520282056661,-1.80814903126784,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_11",9.02287581699346,0.0457516339869281,742,6.93683268952367,0.0532097561736946,1.59647435650367,2.74629433206249,0.00647365402870597,0.0101339031815644,-2.77830927680641,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_12",3.57516339869281,0.0457516339869281,362,7.2249894048352,0.0529235399775702,1.55403292988935,2.77164896737687,0.00600462355178947,0.00956653781845749,-2.71562554969055,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_13",0.741830065359477,0.0588235294117647,49,5.69859756039384,0.0582461997970088,1.49714366281264,3.68159259939119,0.000278682489025028,0.000943839750565898,0.0442160191064813,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_14",14.6732026143791,0.0392156862745098,1758,7.92154879751208,0.0574583567554513,1.60109538403791,2.7416932975452,0.00656038412421502,0.010245128319281,-2.78818457954073,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_15",3.08496732026144,0.0359477124183007,444,9.07285044496946,0.0574795853895809,1.49413377039833,3.27352962429997,0.00121565390376919,0.00273143987832378,-1.291899054239,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_17",11.3464052287582,0.0490196078431373,1019,7.7399815326342,0.0512001934437608,1.62783272192766,2.63178782164606,0.00903189247645693,0.0131628527701544,-3.06708823805147,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_18",2.51633986928105,0.0392156862745098,339,8.55657548316977,0.0601995425614713,1.49195765101475,3.40134521866606,0.000783168471672812,0.00195682616940024,-0.89458893700305,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_19",1.22549019607843,0.0522875816993464,143,8.14466099285441,0.0621351817310714,1.47240266803735,4.31879014922312,2.19170533371731e-05,0.000226686436984962,2.39287967384766,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_2",13.4313725490196,0.0359477124183007,1405,7.57653459935122,0.0578341817060208,1.56978653792756,2.9163957712202,0.00386889679650625,0.0067423978152706,-2.32266030878408,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_3",8.77450980392157,0.0359477124183007,987,7.7933803811814,0.059000987626805,1.54711347308816,3.018756753508,0.00280580088985177,0.0052417130240596,-2.03864883063799,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_4",20.1176470588235,0.0490196078431373,1784,7.89037511639846,0.0493269802764176,1.65496417731381,2.59207798636942,0.0101141919207253,0.0143234512802382,-3.16293980473568,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_5",21.4934640522876,0.0392156862745098,2042,7.77231242643848,0.0572878930078565,1.60694759162005,2.86340269515591,0.00455354470341686,0.0076270103352721,-2.46469699197248,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_73_cycle_1_6",1.51307189542484,0.0490196078431373,127,7.14233477722332,0.058625809208914,1.50517969093693,3.77845769189551,0.000198657110437908,0.000755580121777503,0.360126411083314,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_7",1.31372549019608,0.0457516339869281,114,7.39546351443663,0.0616809830957323,1.48041022077571,4.15790604556269,4.29340893125821e-05,0.00032794336304717,1.76899185704622,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_8",2.09477124183007,0.0555555555555556,144,6.34954216973991,0.0567161806302269,1.56456381547105,3.39839453933772,0.00077647363256545,0.0019470596094831,-0.888030703450614,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_73_cycle_1_9",5.09477124183007,0.0522875816993464,423,7.25478866774605,0.0568497221419553,1.57127898053529,3.25464008111894,0.00127503693353204,0.00281974286943327,-1.32848684054101,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_732_cycle_1_5",3.00653594771242,0.0294117647058824,278,7.69366185287035,0.0578856707093941,1.46336544500476,3.25539655987348,0.00142359606912564,0.00308493554617367,-1.41298010582326,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_732_cycle_1_7",232.758169934641,0.0490196078431373,65693,16.1547377167968,0.0513786946044739,1.67311016017306,2.48765358458122,0.0137089874208777,0.0183069801020277,-3.4066300244769,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_733_cycle_1_11",2.18954248366013,0.0555555555555556,226,8.15293936557849,0.0449721170405376,1.51094583910744,2.56515820481576,0.010799939217792,0.015135373503659,-3.234984936295,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_16",4.27124183006536,0.0555555555555556,565,8.36309411229258,0.0616039865146005,1.5838918240056,3.57646859658813,0.000408918385915288,0.00123018184813063,-0.302808376383184,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_19",9.30392156862745,0.0392156862745098,1490,11.3860496064231,0.0578424223110103,1.50765502063538,3.12580260202412,0.00207573671799263,0.00412634525746412,-1.75885533181585,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_20",8.38562091503268,0.0359477124183007,1483,11.4106625533477,0.0526808016885923,1.50273110063323,2.87136577000577,0.00475512159991822,0.00790318821467889,-2.49104228126354,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_21",16.797385620915,0.042483660130719,3374,11.7354791915836,0.0575215255522685,1.5991255208224,2.86352560231547,0.00459198995844081,0.00766161608867661,-2.46513051679658,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_22",8.45098039215686,0.0751633986928105,1341,9.72034038278289,0.0501601958843234,1.70511295688887,2.8264889412324,0.00504100676773023,0.00827616507445955,-2.54484667860014,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_23",7.44771241830065,0.065359477124183,1165,9.63930998225119,0.0573657621190106,1.6537931638481,3.31965038968868,0.00102610708285629,0.00239982047391145,-1.12410835105202,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_24",4.40522875816993,0.0359477124183007,800,10.7286164103292,0.042931144220877,1.50021773237321,2.4513149832265,0.0148666423778827,0.0196097658799507,-3.50542955861329,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_25",3.33333333333333,0.0686274509803922,464,8.43166164126544,0.0448251820146838,1.63322282269055,2.51169381059414,0.0125504437710225,0.0170451802539612,-3.35385672956927,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_26",2.98366013071895,0.0522875816993464,365,7.64262630255666,0.0471181166295467,1.57909564047023,2.60827958274413,0.009589322199364,0.0137700475608099,-3.13031159587831,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_27",4.97058823529412,0.0686274509803922,486,6.7390590201675,0.0561714336336577,1.69148239749262,3.06245744260714,0.00239670326287033,0.0045929704877426,-1.89447699549339,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_28",10.9967320261438,0.0849673202614379,913,6.44626800736149,0.0645394732278871,1.82485938829613,3.43926394571446,0.000669998329100676,0.00176396355903782,-0.724982017069534,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_29",36.297385620915,0.0784313725490196,7467,12.0781747558588,0.0638696540900364,1.79022586011427,3.39617208046812,0.000785209664217575,0.00195757131565354,-0.878156211748927,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_30",32.4084967320261,0.0686274509803922,7839,13.8927734986737,0.0563243911281621,1.73329025355259,3.1579856738781,0.0017666306733111,0.00365627844210945,-1.61625701160992,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_31",33.3725490196078,0.0784313725490196,8452,14.5156294829623,0.060644412294769,1.75649807611531,3.36047840980071,0.000899561608965101,0.00216982721804124,-0.996605461363294,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_32",29.3562091503268,0.0588235294117647,7793,15.1985069244693,0.0474298839831327,1.64865283580266,2.76850576473745,0.00602816236087067,0.00959694140821538,-2.71200240547345,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_35",3.99346405228758,0.0294117647058824,1085,15.5456815823597,0.0624777195883257,1.42187856633016,3.6724781301725,0.00033252553150447,0.00106585681923945,-0.0940604281122743,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_36",7.16993464052288,0.0294117647058824,1808,14.476121473274,0.0644385459779154,1.45720407266011,3.76308039642394,0.000229411869602823,0.000826343088836924,0.243363926543875,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_38",17.062091503268,0.0620915032679739,2349,8.50032438124162,0.0619266051811103,1.75467274139559,3.10028769922521,0.00213223614874591,0.00420204635352122,-1.77304036528426,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_40",10.8039215686275,0.042483660130719,2487,13.2511199676413,0.069107236234099,1.5467654418465,3.79049685724109,0.000186856919814272,0.000730812395981261,0.416517089243042,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_41",50.1013071895425,0.0816993464052288,7946,9.87022557978962,0.0601412123460216,1.88636458993097,2.85333938236833,0.00465692653859749,0.00775194726749536,-2.45730555316116,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_42",100.859477124183,0.0686274509803922,14314,9.09210439711102,0.0495547615523199,1.90483276396749,2.16981749914062,0.0308632847294304,0.0371393940263648,-4.08644809311576,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_44",4.89869281045752,0.0326797385620915,908,10.9493029638185,0.0517664313960988,1.48874597126238,2.95914411557109,0.00364240813555586,0.00640096768733835,-2.25551053155099,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_45",7.64705882352941,0.0686274509803922,706,8.22651889644431,0.0605213753850323,1.65228927513819,3.10336442551829,0.00210876433618753,0.00417105452722492,-1.77651311865134,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_46",7.36928104575163,0.0457516339869281,1297,10.423413553818,0.054280637079548,1.57926620878644,3.13749630251416,0.00195808701196782,0.00394548121962459,-1.71258292348586,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_49",29.843137254902,0.0392156862745098,7712,14.8130405680984,0.0752513829771331,1.56420009925599,4.90982990083262,1.83810152201018e-06,7.61398207386526e-05,4.72815633228404,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_733_cycle_1_5",2.44771241830065,0.0359477124183007,453,11.4906989974139,0.0577961742156324,1.42855234077849,3.24413557512503,0.00136202108469272,0.00298149737441883,-1.39558017084348,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_733_cycle_1_8",1.13725490196078,0.042483660130719,173,9.85921422746938,0.0568306229101238,1.42796572885563,3.66870116559365,0.000299963072282943,0.000998640583767323,-0.0241623100996247,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7391_cycle_1_5",0.562091503267974,0.0294117647058824,51,7.67834630715545,0.0500037583850067,1.39641826503777,2.99984298480954,0.00301620855856189,0.00553772275520125,-2.11511237801052,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7421_cycle_1_1",96.9934640522876,0.0686274509803922,13103,10.512637590017,0.0762586686093217,1.72583413859692,4.02865074513067,7.06019658519871e-05,0.00043118570288849,1.3305879709135,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_752_cycle_1_1",3.35947712418301,0.0490196078431373,703,12.3853384563265,0.0646369153069288,1.46640990630659,3.64397713810306,0.000331133810656866,0.00106585681923945,-0.112249583247378,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_752_cycle_1_10",1.16993464052288,0.0326797385620915,160,9.63006078590926,0.0695670455218606,1.42086194937446,4.41007568703759,1.56704651983588e-05,0.000195110878828121,2.70797622814601,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7609_cycle_1_2",0.643790849673203,0.0359477124183007,113,10.5012105339067,0.0830009428528111,1.40505291541387,5.80516024981859,3.02141904898652e-08,7.23126292390774e-06,8.61916595703673,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7718_cycle_1_2",41.2679738562092,0.0326797385620915,9530,13.4469107757391,0.0477063497772105,1.54707692020214,2.70296314399734,0.00732271809670944,0.0112213166881839,-2.90164622465935,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7974_cycle_1_2",14.4967320261438,0.0392156862745098,1440,8.29997950314542,0.0562095802686737,1.57520203274056,2.85044827216025,0.00464692814498646,0.00774128632969903,-2.49208001428606,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_7998_cycle_1_1",1.2483660130719,0.0620915032679739,202,9.94212204385934,0.0659092460745,1.48098760163076,3.78168103609577,0.000190124504649153,0.000737888618043738,0.392675406841176,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_7998_cycle_1_2",4.86928104575163,0.0620915032679739,759,9.43437390530143,0.0698714763108842,1.61816611719192,3.96749262527608,8.95520369501373e-05,0.000471349905693976,1.08634041299268,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
