"","T0.72","T0.66","T0.60","T0.54","T0.48","T0.42","T0.36","T0.30","T0.24","T0.18","T0.12","T0.6","T0"
"virus_comp_11683_cycle_1_1",0.134187675040106,1.21800952691734,1.82986424821238,2.25816218491885,-2.63438236548247,-3.08755624408477,-3.05203894124856,-3.13653032343091,-2.52220692000481,-2.62920885853353,-2.16193779758641,-1.97210476439603,-1.45946107864342
"virus_comp_17896_cycle_1_1",8.62011212670554,8.82720549615706,9.00826886620856,9.16912115013577,7.59066298104608,5.12537433714704,5.92831421185806,4.26665167569958,7.91616653838077,7.27833621495576,8.22961711261456,7.96697239366001,8.5136520991421
"virus_comp_155_cycle_1_43",7.1045992639296,7.16844949491492,7.22959322756386,7.28825060918138,6.74304694385039,7.03709270080495,7.26878825323249,7.13556314721192,7.77923768833897,7.6185593637116,7.47716235077919,6.97474178232957,7.21175980375385
"edge_2454_9",2.40896208774437,2.10543505195256,1.72055384863394,1.19407632449882,3.03153764492058,3.4136546893092,2.95223394591273,2.95602384717415,2.2513756906772,2.74985522594458,1.83763818771381,1.75077117290895,0.817203960148667
"virus_comp_17896_cycle_1_2",7.0503551403494,7.28452523630744,7.48594089863576,7.66265079299794,6.05051452374319,3.28249058243857,4.51390055479957,3.26069665634395,6.49504864420118,5.9403738865199,6.85900779650418,6.67178714959472,7.18027707145363
"virus_comp_104_cycle_1_1",6.98869250520428,6.80363990446524,6.5913090277878,6.3422439293704,8.38618252232871,8.72633922554297,8.60594514651991,8.73826649346545,8.47123546216889,8.74488662732035,8.51648835449965,8.58509811731663,8.48014105052113
"edge_2381_29",7.71637414564915,7.93023712770411,8.11645186931307,8.2813556074297,6.74306388002152,4.56723274863015,5.3231893982152,4.22655378828603,7.12393424720524,6.52406657750058,7.42878646693165,7.22171442375381,7.72694865618663
"virus_comp_2591_cycle_1_5",14.3526600958337,14.1434525088927,13.8986767508976,13.6037105305116,13.9071527771919,14.3653946143502,14.41332975992,14.4108895436753,13.5108238413708,13.7621308745397,12.6308148568172,13.3199171193262,11.8597162364641
"virus_comp_197_cycle_1_65",5.14376173492701,5.28356598690024,5.41101134370806,5.52810651931802,2.94629429265141,-3.48631549317467,2.76282756130801,1.39953275330503,4.39569067532786,3.57022343219249,4.56957321161106,3.78411868683128,4.53156166486064
"virus_comp_164_cycle_1_6",5.75244166300953,5.692976874974,5.63095531402416,5.56614719927619,5.90995063056506,6.3206355137876,6.33479333439823,6.27003592596473,6.49216829774619,6.3400001494106,6.09179069920173,5.74259505072959,5.75626924758086
"virus_comp_155_cycle_1_199",5.87100031552725,5.8109887825676,5.7483722069847,5.68291412035122,5.99841335852156,6.39846304759611,6.41575066149038,6.34996311752012,6.55958295175597,6.40895212591915,6.16067912579355,5.82533955608827,5.83071287340948
"virus_comp_2176_cycle_1_10",-7.34651270974814,-7.43316143055802,-7.51489954225503,-7.59225391323135,-7.57302208279703,-7.22457631712563,-6.99217585937657,-7.0355902648205,-6.83319940050535,-7.39015423304035,-7.45829848404555,-5.92162369147567,-6.97482454844092
"virus_comp_2393_cycle_1_6",8.85552273717238,8.89912225413241,8.94144271494234,8.98255703169548,9.27282976213979,8.9619188935564,8.76749627021094,8.90836002453293,8.40265167440943,9.6064542687486,9.40638761383374,9.08002237796482,9.42901930197008
"edge_2381_17",7.52407137579852,7.7409679041057,7.92947727899897,8.09617740597049,6.59082247893617,4.61670724965674,5.3200973780828,4.44215052532449,7.00941950134633,6.39595397640437,7.29330866248589,7.12811407704696,7.60661715724573
"virus_comp_197_cycle_1_84",8.79520296451206,8.80646539059762,8.81764057694031,8.82872986469154,7.69976789641388,6.73406589983817,7.66322259389952,7.31011773862995,7.96752880789077,7.40272065586456,7.76908828490174,7.16289657033284,7.48678968267909
"virus_comp_36_cycle_2_66",-1.872149823852,-1.68760667545158,-1.47594653269336,-1.22780444003862,-1.95703777129417,-2.15591789919419,-1.93754596532607,-1.92062908372396,-1.20411290351233,-1.25684229457055,-0.756786996716796,-1.01771899702438,-0.311328304806725
"edge_72_17",-2.85698942857353,-1.7153844551962,1.42079818167048,2.73086018978096,-4.3415415349803,-4.73130642423426,-4.59340319460058,-4.64244899666125,-4.02604921668731,-4.09327973951627,-3.4998572244901,-3.2054845314646,-2.38830091038547
"virus_comp_2477_cycle_1_7",-7.93534332266057,-6.86512106699508,3.76862934990569,7.14805887009866,-6.83754404066885,-7.44617998365192,-6.6259257202343,-5.96335312836394,7.07203634655551,7.48027697037202,8.5180586567531,8.45594716403226,9.11688158329534
"virus_comp_998_cycle_1_1",-4.64623648531594,-4.40897481559697,-4.12486259010496,-3.77072886914402,-3.51874553431793,-2.5025423071724,1.6083277305135,2.81302435410985,3.07974284956133,4.24160611641654,4.17708607239858,4.48744762079061,4.65577217804739
"virus_comp_135_cycle_1_5",-6.73569384174301,-6.32176295328602,-5.73901113100122,-4.74562291381735,-5.64545470792485,-5.40135791161606,-3.72655359461887,8.00121270234601e-05,5.56737678295567,5.51181217183402,6.41891059394284,6.69178485351559,7.08255309471408
"virus_comp_169_cycle_1_7",-8.67638585902835,-8.182951823118,-7.42712808093167,-5.74398995392443,-7.15812128228389,-7.29037191424277,-5.12981343170299,4.72467879736819,7.88692619589206,8.0220606921574,8.81352192846601,8.9455999099108,9.37150328115854
"virus_comp_169_cycle_1_11",-6.79349369428009,-6.52005222066837,-6.18237139436411,-5.74069097727597,-4.78788933323559,-4.21649863364855,1.56015538343483,4.37405386292901,5.30346775323078,5.96506980250292,6.44281479334801,6.55002461666402,6.95015457870793
"edge_263_33",-5.80047734236551,-5.54390291026869,-5.23161086160364,-4.83249178009417,-4.41886185380827,-4.17335571657206,2.52441916111453,3.94172789290456,4.33933270129991,4.92552250249755,5.51626069514697,6.10240363057871,6.28071409701765
"virus_comp_135_cycle_1_2",-7.91740620140759,-7.57288925978837,-7.11939948960136,-6.45431414319375,-5.95783201124132,-5.70953294108236,0.666046563172975,5.3163709146993,6.75503356010364,7.19764349080978,7.79228387028689,7.91691980005858,8.32089813043988
"virus_comp_169_cycle_1_5",-9.03723996719275,-8.70028981467123,-8.25986264269063,-7.62273967047063,-6.93898879348216,-5.55375332163611,5.82755434741357,7.13960685701502,7.98451247299114,8.41668340152883,8.88745319625239,9.02298220121931,9.39310936105657
"virus_comp_167_cycle_1_4",-7.77332530186178,-7.44006200980486,-7.0059323290729,-6.38201034690318,-6.04551296520729,-4.50258986119802,4.89019953418157,5.92084324613145,6.75736723801437,7.02440509290394,7.52243691970915,7.7525425528864,8.08242326516543
"virus_comp_152_cycle_1_5",-6.92341305687476,-6.58008004100877,-6.12864644885822,-5.46801566722163,-6.18474109356121,-6.09946340856444,-4.63498148192021,-3.7308157510054,5.26107160064496,5.10033553571687,6.26537064257754,6.74470059645822,7.0964245339253
"edge_263_27",-4.05886838668567,-3.81012750857407,-3.50937763749583,-3.12896062888556,-2.80867492373311,-2.60192005078274,1.36408068753541,2.40847017306933,2.71644613864759,3.25159082139829,3.81335504638748,4.40282038001211,4.56734703659593
"edge_330_26",-5.43573873510782,-5.17621366810203,-4.85953362738561,-4.45320068288451,-4.07006642312496,-3.84496076238548,2.29446080396607,3.62743872269233,4.04470015548685,4.59494552975531,5.18465243772869,5.75991354380546,5.93956064526164
