"orf_id","slope","mean_value","variance","range_val","early_late_diff","peak_time","peak_value","monotonicity","pattern_type","cluster"
"virus_comp_2239_cycle_1_9",1.03343539813305,10.3183248109933,0.184461808969574,1.28417903471072,-0.641278299821776,0.48,10.7705276800966,0.75,"increasing",8
"virus_comp_17787_cycle_1_1",4.078398542043,-1.07527735311437,1.85444017330814,3.22053974461925,-1.57580008051142,0.42,-2.32046305443884,0.583333333333333,"increasing",9
"virus_comp_2957_cycle_1_1",33.6282163505042,-1.52308318169356,95.1425369957241,21.1183041117389,-15.2224708720674,0.72,10.8761605570795,0.75,"increasing",2
"virus_comp_155_cycle_2_164",-7.56904073345529,-5.54856438886302,6.5359855651778,9.47909086811554,2.70905818871673,0.42,-7.09312913235673,0.75,"decreasing",6
"virus_comp_155_cycle_2_126",1.45964602589041,4.73473433511181,0.732403904932365,2.73490900640819,-0.994025839067151,0.72,5.53481502191135,0.666666666666667,"increasing",8
"virus_comp_17817_cycle_1_54",-3.52720321462222,-3.62348855135313,1.18904168827769,3.03843314197952,1.28009555830586,0.72,-5.1884722101071,0.75,"decreasing",8
"virus_comp_155_cycle_2_147",-2.21923246187524,-4.95260440102646,0.579437679839561,2.42159714445818,1.0207495317356,0.42,-5.79253391786588,0.75,"decreasing",8
"virus_comp_155_cycle_2_152",-4.54270292402097,-5.6468141842538,2.08016674617338,5.04712879108574,1.83383606833961,0.42,-6.89524919943724,0.75,"decreasing",8
"edge_330_26",-16.451152054918,0.277381379977379,23.447253060279,11.3752993803695,8.50785704317281,0,5.93956064526164,1,"decreasing",10
"virus_comp_155_cycle_2_56",7.55539516319619,-2.11770634545265,7.47588940601428,6.75354869720957,-2.93909239199337,0.6,-4.6599630307934,0.583333333333333,"biphasic",9
"virus_comp_2477_cycle_1_4",-13.3016910742333,-3.6600753557234,36.3822583603378,15.6274658338729,7.72053404643564,0.72,-8.05172022169426,0.833333333333333,"decreasing",4
"virus_comp_10609_cycle_1_2",-0.0480066904762654,-0.0848764564397317,0.0010451737760805,0.0909449927767932,0.0382443661161621,0.42,-0.134248148925552,0.75,"stable",8
"edge_303_7",6.1633139099443,-2.09335631323008,3.45969242176352,4.41382930841996,-2.29005605676577,0.18,-3.72995630143035,0.666666666666667,"biphasic",9
"virus_comp_808_cycle_4_48",24.7338838959459,-2.21442536320568,61.9032736759117,18.0740111024022,-12.2911705502477,0,-9.71790939897838,0.833333333333333,"increasing",3
"edge_284_12",0.849994147580442,4.53510912178527,0.138966107029805,1.1401532212109,-0.544102686510555,0.48,4.93773317793969,0.75,"increasing",8
"edge_187_5",-3.9006984210163,5.77010033599439,1.32360285905168,3.73605858656163,1.85813185983974,0.6,7.26435388337152,0.75,"decreasing",8
"virus_comp_1935_cycle_1_1",-2.10969983381693,-3.05985819723488,0.716475165807037,3.19825111746379,0.936816099022634,0.42,-4.06921468109994,0.666666666666667,"decreasing",9
"virus_comp_169_cycle_1_1",-24.4944052553818,0.822134133297797,49.4987468443682,16.0678429152932,12.0734720875163,0,8.20373129862116,1,"decreasing",10
"virus_comp_155_cycle_2_107",-3.70179087399791,-7.13770264236144,1.43359000556353,4.11064567454285,1.57133251249379,0.42,-8.23251446335767,0.75,"decreasing",8
"virus_comp_808_cycle_4_11",27.2103009225725,-0.0250666187390161,70.4762138377555,18.6166576388068,-14.0268174388766,0.72,9.35760837199459,0.75,"increasing",5
"virus_comp_155_cycle_2_90",-1.28147707752184,-3.85144856332442,0.272191786554085,1.53104027399075,0.612438143783931,0.42,-4.53219189631281,0.666666666666667,"decreasing",9
"virus_comp_2739_cycle_1_4",2.86296224156956,6.87431723319144,1.00169758614424,3.45042520771288,-1.40023708042243,0.72,7.8352666195875,0.833333333333333,"increasing",11
"virus_comp_1796_cycle_1_3",2.92997788395134,1.25697484757408,1.48141142291196,3.75885881017474,-1.72448239171814,0.42,2.45196930493963,0.833333333333333,"increasing",8
"virus_comp_301_cycle_1_117",3.7821321721693,5.27892514878554,1.94947916503222,4.74926384469225,-1.95196328834003,0.72,6.53037965048671,0.916666666666667,"increasing",11
"edge_1468_42",5.8975062736483,3.01025456865353,7.03871082186164,8.06534583516277,-3.68525748795795,0.72,5.50050769803346,0.833333333333333,"increasing",12
"virus_comp_163_cycle_1_27",-2.24490430471399,-4.09551150457125,0.571173696402161,2.39730767019635,1.03676057144314,0.42,-4.90859746969186,0.75,"decreasing",8
"virus_comp_7271_cycle_1_1",2.09227907846034,-3.26288653034689,0.70653797709342,2.47276467660193,-0.598785693347299,0.42,-4.35654818469432,0.583333333333333,"increasing",9
"virus_comp_18196_cycle_1_12",9.16577174526468,6.43136318915626,32.4479932018499,16.8271983991592,-6.40249197061601,0.72,9.86363990567634,0.916666666666667,"increasing",12
"virus_comp_2305_cycle_1_6",-10.3281602208821,-4.55230689376826,22.0801229599385,13.9068793367782,6.32674751527537,0.72,-8.7294392779209,0.833333333333333,"decreasing",4
"virus_comp_7998_cycle_1_2",3.190917483,2.26773409957554,2.32286289133297,4.57225068230134,-2.08063106647157,0.72,3.54222990091866,0.916666666666667,"increasing",11
"virus_comp_357_cycle_1_8",3.03852775000522,1.57590380518353,1.05389647033922,3.20832234045682,-1.6228456350358,0.72,2.73707827513794,1,"increasing",11
"edge_187_1",-2.7241023765377,5.79699557108721,0.695390158288591,2.61777851027876,1.40435469937487,0,6.99724117822344,0.833333333333333,"decreasing",7
"edge_4_43",-3.04846523562493,-1.12573575232171,0.863763823715251,2.58640790493512,1.45289657394713,0.72,-2.37809134042251,0.833333333333333,"decreasing",11
"virus_comp_808_cycle_4_14",2.76748718442621,8.29505190315352,1.83223384661072,4.39205632358681,-1.91098101625223,0.72,9.606528759134,0.833333333333333,"increasing",11
"virus_comp_250_cycle_1_2",28.9646839761159,-3.47957695062658,76.426341153283,19.3049460730715,-10.97194165628,0.18,-9.93563581009463,0.75,"increasing",3
"edge_959_52",30.3550837932481,-3.45364115923347,83.775187620881,20.1691838353129,-11.5482299620027,0.18,-10.2252625531196,0.75,"increasing",3
"virus_comp_590_cycle_2_59",11.7540842321332,7.56762808186697,16.9171905153992,15.5122274557573,-4.35168881150351,0.72,10.1575072452338,1,"increasing",12
"edge_295_56",4.3430245236427,-1.52424330948236,1.57038305400831,3.23558350373939,-1.65647109322283,0.18,-2.69922408513405,0.666666666666667,"increasing",9
"virus_comp_6059_cycle_1_3",-28.2069820786924,-2.34956632557092,83.7332539862228,20.5209296569644,15.8627260816021,0.72,-10.6204068448968,1,"decreasing",1
"virus_comp_2391_cycle_1_9",3.27868647849467,12.0155821685207,0.941487227309507,3.04735707662589,-1.56585264739622,0.72,13.259566520042,1,"increasing",11
"virus_comp_8506_cycle_1_3",20.1112680923517,-2.45627392146828,38.1922434822896,13.7060898474358,-7.65084396476777,0.18,-7.22399605268473,0.666666666666667,"biphasic",3
"edge_284_1",0.595961498759496,3.82237154421226,0.0860548303474675,0.948759706643141,-0.407305517319494,0.48,4.18015516551045,0.75,"increasing",8
"virus_comp_17732_cycle_1_1",-19.3897703550218,-1.08030192413158,39.3387689727121,14.5304732516504,10.8672742379096,0,7.36431788242069,0.833333333333333,"decreasing",10
"edge_1896_46",1.44108699115613,0.869548125423742,0.375876278017153,2.08437102982785,-0.817688364679028,0.42,1.61423552178765,0.75,"increasing",8
"virus_comp_3167_cycle_1_2",1.29388714450915,-1.72944962457402,0.900442230019775,3.32994706334668,-1.16470701921305,0,-2.72264677356961,0.833333333333333,"increasing",7
"virus_comp_155_cycle_2_41",2.03362048248115,-1.99534914137758,0.524373550786088,2.40865864599328,-1.10091060356974,0,-3.1760202114073,0.75,"increasing",7
"virus_comp_17937_cycle_1_3",14.2141353905378,-1.50057556533067,18.2797103081315,10.1561471130977,-5.59547664022911,0,-5.22519619975572,0.833333333333333,"increasing",3
"edge_209_1",-0.701993800047793,4.6104689124354,0.0546034175164332,0.660022265152597,0.324847943858502,0.12,4.9618359587603,0.666666666666667,"decreasing",7
"virus_comp_8201_cycle_1_1",-1.78560989674168,-1.94289216450804,3.04989246539182,5.84897079275247,0.784530250079781,0.42,-4.1279367260462,0.75,"decreasing",8
"edge_284_11",1.08676687202976,4.77491754864232,0.214380368494562,1.39117682067878,-0.681889573570695,0.72,5.25296160713646,0.75,"increasing",8
"virus_comp_6161_cycle_1_1",-0.865078844941316,0.355683414477646,0.0563894052869077,0.693569318998908,0.39725048444022,0,0.657094305863629,1,"decreasing",7
"virus_comp_201_cycle_1_2",1.44236361808076,1.5792914981087,6.81799982705828,7.4755166380214,0.666377451580902,0.54,4.08507158328787,0.583333333333333,"biphasic",9
"virus_comp_155_cycle_2_87",-5.6229351812158,-6.77776263225304,3.36156512270993,6.70141812291743,2.14300986408869,0.42,-8.11709329682806,0.75,"decreasing",8
"virus_comp_2650_cycle_1_5",30.0035179243575,-3.22753742200447,80.4104777845471,19.8718257345206,-11.6203153901086,0.72,9.95329224597132,0.833333333333333,"increasing",2
"virus_comp_155_cycle_2_117",-7.46878337103325,-1.80750596923418,5.92432938078393,6.19380853508105,3.04150071624304,0.42,-4.23107581817308,0.583333333333333,"biphasic",9
"edge_303_6",4.18852826454028,-1.74589756507437,1.4501444672737,3.16381759583182,-1.60108719745086,0.18,-2.8603426202757,0.666666666666667,"increasing",9
"edge_4_36",8.33707444699614,3.96277181761306,15.274115484741,11.4890597983265,-5.14054769712017,0.72,6.79923714794461,0.916666666666667,"increasing",12
"edge_4_61",9.52558972526866,0.575095365010975,7.80608894366036,7.45886996482194,-4.97883056489063,0.72,3.91397023487131,1,"increasing",12
"virus_comp_155_cycle_2_47",-4.04277609302247,-5.44105274679655,1.55132215696482,3.96902986117626,1.6931376802997,0.42,-6.64658308994215,0.75,"decreasing",8
"edge_2658_7",-2.97830263675528,-1.2960382175526,0.868342335795435,2.87997877234554,1.52211462068541,0.72,-2.41398607852278,1,"decreasing",11
"virus_comp_808_cycle_4_10",20.4516566283416,0.178174893390993,40.6348566723369,14.6942444472195,-10.5060467677149,0.72,7.4487306504649,0.75,"increasing",5
"virus_comp_1342_cycle_1_22",3.29645376740017,0.660404863376428,0.818377490514136,2.39457656489843,-1.5208609932229,0.72,1.83756389142384,0.75,"increasing",8
"virus_comp_36_cycle_2_76",9.18587516818892,5.41068786092286,23.78435271543,14.4106819003457,-6.16646288841612,0.72,9.24608279150853,0.666666666666667,"biphasic",5
"edge_330_30",-15.0347685413648,0.234059038383866,19.501180624098,10.5134651913605,7.77110432072424,0,5.4897971926475,1,"decreasing",10
"edge_1468_83",8.25708923171648,-0.308121255450386,24.3846236459106,11.8884585335076,-3.46479522426212,0.54,6.06542346839321,0.583333333333333,"biphasic",9
"virus_comp_2640_cycle_1_5",1.80626732758525,11.4405548001368,0.462518520862075,2.26563444792293,-0.78405520253747,0.42,12.1048787530018,0.666666666666667,"increasing",9
"virus_comp_4270_cycle_1_4",15.1451788370789,-0.60247471266743,19.9394898592726,10.4903768478082,-7.72818454217527,0,-5.55091952942729,0.833333333333333,"increasing",3
"virus_comp_174_cycle_1_1",-27.2361446606498,-0.702649386859854,68.127119385088,18.3034943990331,15.7007799882642,0.72,-9.210319780283,1,"decreasing",4
"virus_comp_7271_cycle_1_3",3.10072525223966,7.95286333653396,0.838780980476333,2.8417497837367,-1.48026342474808,0.72,9.14841771684624,1,"increasing",11
"virus_comp_1611_cycle_1_14",-7.96460568795076,2.77748794104486,5.35077213332929,7.11192125435246,3.34251617704889,0.6,5.14756820269442,0.833333333333333,"decreasing",8
"virus_comp_18364_cycle_1_1",3.74261713533755,-1.00248255558662,2.25041880620414,4.11884842909911,-1.34515693489996,0.42,-2.73289700490104,0.583333333333333,"biphasic",9
"virus_comp_1045_cycle_1_6",-17.0825780181645,-6.14111886641271,62.0662948602392,20.9336096935235,10.2953004227024,0.72,-11.7031171808808,1,"decreasing",4
"virus_comp_2489_cycle_1_3",4.06213025676165,9.50940855844377,1.84231292658903,4.66475698434073,-1.95880709610961,0.72,10.8409717326439,1,"increasing",11
"edge_4_48",-0.22793327016299,-2.20151014351705,0.0325844552854945,0.661133676422313,0.226722807320166,0.48,-2.49727819314902,0.583333333333333,"decreasing",9
"virus_comp_2506_cycle_1_4",-4.4710286400591,-9.39448983326087,3.27355416977088,6.94226128860766,1.67519605581671,0.42,-11.0962385747438,0.666666666666667,"biphasic",9
"edge_295_54",5.37038465111838,-0.668891939557242,2.7351365940118,4.15372322667014,-1.90585515160823,0.18,-2.45258642010034,0.583333333333333,"biphasic",9
"edge_311_20",2.36315912839304,-2.89383826938243,0.487782088760434,1.82357789713587,-0.806709104405045,0.18,-3.69764713766147,0.666666666666667,"increasing",9
"virus_comp_391_cycle_1_22",-2.53955933810995,-1.48751622044567,0.65003233721313,1.99361420642717,1.10707487964311,0.72,-2.61724384619165,0.666666666666667,"decreasing",8
"virus_comp_14963_cycle_1_1",2.28308797067318,7.83973805045399,0.647818564814113,2.72285710756314,-1.14738403285287,0.72,8.65380575762376,0.833333333333333,"increasing",11
"edge_1468_14",1.95519966159434,0.92882916320217,1.55171793939814,3.66067881304951,-0.645475131997447,0.54,2.44684711636945,0.583333333333333,"increasing",9
"virus_comp_62_cycle_1_49",-6.49811799945488,2.28037198087908,4.94429287075512,6.18182086757585,3.35514241182652,0.6,4.48341632462318,0.75,"decreasing",8
"virus_comp_2589_cycle_1_2",10.2100996978268,6.68460180822316,41.5296440719631,18.6893178196692,-7.30239925076313,0.72,10.5940087174663,1,"increasing",12
"virus_comp_138_cycle_1_2",-25.6934252796102,-2.10128393890143,78.4157623944922,19.573863930997,14.7791433157679,0,9.91026783763707,0.75,"decreasing",1
"virus_comp_301_cycle_1_57",3.39024399500435,3.77566357783722,1.48918609566925,4.067534885798,-1.78019875667324,0.72,4.94427342063801,0.916666666666667,"increasing",11
"virus_comp_808_cycle_4_36",19.3181520437111,-0.349160745587681,32.8316504462593,13.1920392272128,-9.69815755876929,0,-6.64397779043679,0.833333333333333,"increasing",3
"virus_comp_280_cycle_1_2",16.8671571903631,-0.00228372608776603,21.2193406878311,10.7636352565424,-8.0507494378933,0.72,5.77070101250613,0.833333333333333,"increasing",12
"virus_comp_2591_cycle_1_3",1.97280663797193,10.174456995355,0.512715590368107,2.3912958920711,-0.877678820976135,0.42,10.8613139191985,0.666666666666667,"increasing",9
"virus_comp_2527_cycle_1_12",14.7482245820805,-1.84619408507336,30.6452614265506,13.2757636259706,-5.54409197285214,0.42,-6.88986468713786,0.583333333333333,"biphasic",5
"virus_comp_18153_cycle_1_5",3.6666864474002,-8.21026323830504,1.43558101338084,3.04382319800055,-1.53030610544676,0.6,-9.47798619527318,0.833333333333333,"increasing",11
"virus_comp_6916_cycle_1_3",6.73990337051583,5.71101200229097,20.6667789456251,12.9934105471555,-5.08760569753071,0.72,8.58061192815419,0.916666666666667,"increasing",12
"virus_comp_2440_cycle_1_7",17.9922281899189,2.72572047127647,39.6307089140708,15.4329525245701,-10.0438839120751,0.72,8.18209179780465,1,"increasing",12
"virus_comp_155_cycle_2_70",3.17203706536148,1.76428505501519,3.00228881629921,5.19342875013105,-2.0769355149483,0.72,3.13855844241278,0.833333333333333,"increasing",11
"virus_comp_169_cycle_1_12",-17.3646943870663,0.758862227165238,23.85194543566,11.8295587333256,8.42347566723442,0,6.16687216606363,0.916666666666667,"decreasing",10
"virus_comp_720_cycle_1_33",-3.31757455269328,-0.178534719489864,0.879029079276269,2.59908979552646,1.61516886208528,0.72,-1.46800912201997,1,"decreasing",11
"edge_2381_27",1.77597460846175,5.99962567946813,2.4619321061562,4.9871012264349,-0.399378753390753,0.54,7.61360072604545,0.583333333333333,"biphasic",9
"virus_comp_2008_cycle_1_5",-0.718194950593695,0.798074306438355,0.0659128394537217,0.653852055096684,0.296665117888562,0.42,1.03965838989752,0.583333333333333,"decreasing",9
"virus_comp_18547_cycle_1_1",3.98615138987698,0.410270100237346,2.04540167197363,3.60846932609619,-1.12991607809113,0.54,2.03699638504554,0.5,"biphasic",9
"virus_comp_1102_cycle_1_7",-9.749505550965,-0.432430559582804,9.04216839787101,7.7070296100809,5.40258494421031,0,4.00018168312481,0.833333333333333,"decreasing",7
"virus_comp_155_cycle_2_156",-2.31109117822001,-4.76606221028298,0.622123792516027,2.55216908390654,1.06146655537887,0.42,-5.6113547162646,0.75,"decreasing",8
"virus_comp_2170_cycle_1_10",4.76960518310121,11.677333563458,2.63610038081122,5.87858585929477,-2.10538110336084,0.72,12.9561397824467,0.916666666666667,"increasing",11
"edge_311_8",9.16868122409016,-1.237061653726,8.00608064005355,6.66237616025964,-3.4124957850251,0.18,-3.78730228924404,0.666666666666667,"biphasic",9
"virus_comp_3464_cycle_1_3",27.5731302479541,-0.616522951333248,69.0930485597603,18.147658869027,-13.9724949973247,0,-9.21150852207187,0.833333333333333,"increasing",3
"virus_comp_17889_cycle_1_35",1.36899769185077,-1.10064288560981,0.204627154843538,1.16107544438127,-0.616895902904799,0.3,-1.55252041084995,0.583333333333333,"increasing",9
"edge_4_2",-0.352090475192679,-0.127820646754808,0.113872208690341,1.10172157114767,0.018598746000933,0.54,-0.609277328416412,0.666666666666667,"decreasing",8
"virus_comp_17845_cycle_1_5",-2.3536707894049,-0.802990992758318,0.435654000473844,2.09587315364675,1.06935802361297,0.72,-1.69726884211067,0.833333333333333,"decreasing",11
"virus_comp_18196_cycle_1_7",8.8194544580922,6.21705691082445,28.4668036319646,15.9344817040225,-6.0274608835828,0.72,9.45985409809544,0.916666666666667,"increasing",12
"virus_comp_400_cycle_3_10",-6.66820540157433,0.689865912872714,4.48404843954633,5.63221224449746,2.91514116817176,0,3.17916834470481,0.916666666666667,"decreasing",7
"virus_comp_152_cycle_1_2",-31.4266094932975,-0.678426144151548,91.9111178861241,20.9139012843141,18.3082614580882,0,10.5156948384658,1,"decreasing",1
"virus_comp_729_cycle_1_15",1.92519817794238,-3.08281210675425,2.00656337308794,5.47111106755718,-1.58313506235025,0,-4.70850220517018,0.75,"increasing",7
"virus_comp_9712_cycle_1_1",5.7558738075098,-0.8760065436056,3.36847129238113,4.26798257592582,-2.20720418369588,0.3,-2.34929172414378,0.583333333333333,"biphasic",9
"virus_comp_155_cycle_2_154",-2.38114218500142,-6.92088870747728,0.687232286538264,2.72454422091407,1.08349590961054,0.42,-7.82024570774859,0.75,"decreasing",8
"edge_1847_8",8.47350516025879,5.30605969159864,8.17937740278524,10.6033592219185,-3.51696254647144,0.72,7.49929350054365,1,"increasing",12
"virus_comp_5225_cycle_1_3",0.457675490706543,-3.97536818298283,0.105569283173169,1.05046612401057,-0.116535781896111,0.42,-4.52092464417091,0.666666666666667,"increasing",9
"virus_comp_18040_cycle_1_14",-2.00901428915356,-0.391371136382772,0.369925848556857,1.76071006753362,1.02432337832992,0.72,-1.19011983726267,1,"decreasing",11
"edge_4_55",-0.577937063242503,0.898610102803595,0.10421637637855,0.979238436761929,0.383841383201353,0.18,1.40179434572531,0.5,"decreasing",9
"virus_comp_1103_cycle_1_11",2.00026050769397,-3.63820113712313,0.627041222370162,2.30331643574368,-0.725559874292738,0.42,-4.53226309340199,0.666666666666667,"increasing",9
"virus_comp_99_cycle_1_2",-1.99832406979444,6.22253295881649,0.414299933550545,1.73852257231069,0.92269819292225,0.6,7.01196571719746,0.5,"decreasing",9
"virus_comp_2334_cycle_1_3",3.33738542787254,4.57900168721077,2.60331305327452,6.37176590506466,-1.40621955794854,0.42,6.23197821364303,0.75,"increasing",8
"virus_comp_17985_cycle_1_1",4.23372198075142,0.87591321028251,2.09422741117684,4.18637153074052,-2.36225038085219,0.72,2.45358800605567,0.833333333333333,"increasing",11
"virus_comp_1260_cycle_2_14",9.77342272800428,0.0106877720941529,7.66663703898402,7.48308280454895,-4.77119793475081,0.72,3.78863702987634,0.833333333333333,"increasing",12
"edge_311_12",11.3454989145773,-1.29373193318992,12.017910156323,8.07333792353866,-4.23718244717526,0.18,-4.3860445533153,0.583333333333333,"biphasic",9
"edge_4_41",4.54144544853625,2.40502856480004,3.28106557494018,5.75875021840708,-2.55325570462237,0.72,3.96768453243028,0.916666666666667,"increasing",11
"virus_comp_155_cycle_2_150",-0.250872826359381,-5.64136085012161,0.149710175145105,1.10271632775435,0.144631930704203,0.42,-6.21155045072491,0.666666666666667,"decreasing",9
"virus_comp_2838_cycle_1_5",8.51823285676438,0.814328703213825,5.88703204268624,5.65202606835499,-3.72179626005729,0.72,4.03323853170765,0.666666666666667,"biphasic",8
"virus_comp_5634_cycle_1_1",6.91053655382476,-0.779106682987698,3.71951065998487,4.91860858393789,-2.9527103956342,0,-2.69852293448885,0.916666666666667,"increasing",7
"virus_comp_2597_cycle_1_3",28.3575027000303,1.74102957378852,87.64629541499,20.8025405546053,-16.1356954264706,0,-10.5571747815743,0.75,"increasing",3
"virus_comp_250_cycle_1_140",5.58834186727259,3.73076214871952,3.87473584426413,6.79373630310497,-2.74322083258051,0.72,5.35082030208428,0.833333333333333,"increasing",11
"edge_4_30",-2.23653084781592,-3.561531604692,0.82671982068467,2.34089353733106,1.03130900776505,0.54,-4.80969253649029,0.583333333333333,"decreasing",9
"edge_2484_15",-0.763559808010023,1.07457774696402,0.111755167999618,1.03411611168172,0.212310433727474,0.42,1.58191804648757,0.666666666666667,"decreasing",9
"virus_comp_2273_cycle_1_5",15.6937102835534,7.19491137288458,25.4299921028224,17.816538345912,-5.65256482489646,0.72,10.1348439423275,0.75,"increasing",5
"virus_comp_808_cycle_4_49",3.45653276113953,-6.09437003863511,1.24339958200926,4.05916509123201,-1.65079810914433,0,-7.62217723351321,0.75,"increasing",7
"virus_comp_18003_cycle_1_4",-3.968283477777,0.618701563146783,1.20800249331923,2.94009786249093,1.71223370258805,0,1.76416590565192,0.916666666666667,"decreasing",7
"edge_2044_5",-3.69660880430964,-1.57238842557716,2.47204287003076,5.17816521394988,1.98210008002715,0.42,-3.27820798788803,0.75,"decreasing",8
"virus_comp_6916_cycle_1_1",12.8180537179917,2.23120395718481,20.1026358137467,11.9963943867222,-7.3629571992763,0.72,6.56014066371296,0.916666666666667,"increasing",12
"edge_284_6",1.18395749136527,5.0461387563066,0.197567300381039,1.36359624522345,-0.682862902242385,0.72,5.57459452250835,0.75,"increasing",8
"edge_4_56",-1.36484166913268,-4.37931865279184,1.66309931595635,4.71917202440438,0.155578358149183,0.54,-5.76290209799988,0.583333333333333,"decreasing",9
"edge_1468_12",1.48394245587704,0.640123138379141,2.01368161480888,4.17365409402622,-0.211107229867977,0.54,2.32759003650236,0.583333333333333,"biphasic",9
"virus_comp_808_cycle_4_46",27.0270208951953,0.509013285875126,68.117604357655,18.4867740808678,-15.6742742331116,0,-9.34086147642613,0.833333333333333,"increasing",3
"virus_comp_17910_cycle_1_27",1.51855215162833,4.37694141569058,0.888643045373784,3.48231682469344,-0.780844444698487,0.42,5.63760096375842,0.666666666666667,"increasing",9
"virus_comp_18053_cycle_1_10",7.19628550381435,-0.965118306493416,5.58635081660486,5.64751752323162,-2.69486735738125,0.3,-2.94206128176779,0.666666666666667,"biphasic",9
"edge_300_2",10.5739566869344,-1.25479859911509,10.4119515810109,7.5436013705918,-3.94015139049807,0.18,-4.16426209966524,0.583333333333333,"biphasic",9
"virus_comp_2340_cycle_1_2",8.76818607355236,-0.122347807847312,36.9782267991159,14.4030000262542,-3.37293328854085,0.54,7.33487323234079,0.583333333333333,"biphasic",5
"edge_295_57",6.87324988066174,-1.53850441826029,4.39719853010169,4.88617448699831,-2.55629939994555,0.18,-3.42075981279946,0.583333333333333,"biphasic",9
"virus_comp_152_cycle_1_6",-15.4848769255594,3.3026359516117,44.3921592531683,17.0209123388197,8.64137359561677,0,9.14254695134994,0.666666666666667,"biphasic",10
"virus_comp_17870_cycle_1_1",4.78847442300972,1.85045549528881,2.24893160563366,4.74660408217812,-2.2840982208251,0.72,3.37650585776533,0.916666666666667,"increasing",11
"edge_1476_20",-3.03532376898006,-3.36590388704391,7.75271309076649,9.01467421843794,0.782994977874616,0.42,-6.09564499606396,0.75,"decreasing",8
"virus_comp_12691_cycle_1_1",-0.713208037578505,1.63474686111943,0.0577436734141349,0.68473889425861,0.319917719740065,0.12,2.00055874037015,0.666666666666667,"decreasing",7
"edge_4_52",9.97518025331338,2.64273091089465,14.5068769691681,10.3113101156707,-5.61341854091981,0.72,5.84995866834742,1,"increasing",12
"virus_comp_17797_cycle_1_3",-14.1280085962645,0.757437063806859,15.9075614823339,9.46021608549628,6.71306052188454,0,4.87735863644737,1,"decreasing",10
"virus_comp_1898_cycle_1_17",-2.32357934072455,-1.51348182378206,0.754451937738362,2.63308569838748,1.31714409880882,0.72,-2.4815027413422,0.833333333333333,"decreasing",11
"virus_comp_808_cycle_4_24",17.3571956814817,4.77510254309186,58.9898490943196,19.6523842279397,-10.4230214382553,0.72,10.3905876606542,0.833333333333333,"increasing",5
"virus_comp_808_cycle_4_26",28.0573049434415,0.713605820253467,74.5377601384776,19.2562812171743,-16.4228149126896,0,-9.65740996336544,0.833333333333333,"increasing",3
"virus_comp_505_cycle_1_9",17.1466916835596,-0.232892575546514,24.1341795388078,11.2023619002969,-8.26829513378055,0.72,5.89333963498316,1,"increasing",12
"virus_comp_1073_cycle_1_1",0.368263456524241,0.0653829290791499,0.85595307938374,2.79609026989594,-0.47540176619807,0.42,1.55847004570904,0.666666666666667,"increasing",9
"virus_comp_808_cycle_4_33",25.3831014138235,-2.0073514865425,58.461410060402,16.988268943804,-11.0974847034327,0.6,-8.89179709317694,0.75,"increasing",5
"edge_1980_2",-5.13053858892166,-3.36425381615957,5.7435660197051,9.03926438811122,1.99319230346019,0.42,-5.72706906808568,0.75,"decreasing",8
"virus_comp_2223_cycle_1_2",10.1728222481046,7.28957570799641,16.2334862075912,15.3566508892102,-3.44619779677975,0.42,9.59283667379568,0.833333333333333,"increasing",12
"edge_4_38",-4.23105742844307,-0.657960788764666,1.59715084981567,3.40562999137374,1.9692866941234,0.72,-2.37917698213399,0.833333333333333,"decreasing",11
"edge_311_15",10.2524040708158,-0.902684423858602,11.6081443670179,8.21442866623005,-3.55577118146667,0.18,-4.24740721767244,0.666666666666667,"biphasic",9
"virus_comp_808_cycle_4_45",14.718924337997,3.74132044286171,39.628377446529,16.1960792558375,-8.78953174426895,0.72,8.48997892721974,0.833333333333333,"increasing",5
"virus_comp_3404_cycle_1_2",7.20316040495403,5.7036977469998,7.83863364108076,10.4489977932681,-2.7854047900268,0.72,7.39830483968569,0.916666666666667,"increasing",12
"virus_comp_2265_cycle_1_11",0.524829064674485,6.71300628633035,0.216251691325248,1.66291855587486,-0.474343273269362,0.42,7.45497776529017,0.75,"increasing",8
"virus_comp_4695_cycle_1_2",12.149853869402,-2.98906173799097,16.3391446250173,9.56953391615018,-4.6138946139692,0.42,-6.09683440644807,0.583333333333333,"biphasic",9
"edge_1476_8",4.63152454642706,0.737768774284307,2.61831542802813,4.41237903856256,-2.34216799703529,0.72,2.80107477008416,0.75,"increasing",8
"virus_comp_16524_cycle_1_2",-4.69165787110478,1.23817502579027,2.042710765896,3.39115296178417,1.72277185980665,0.42,2.40952204147443,0.75,"decreasing",8
"virus_comp_159_cycle_1_3",-7.37105857406594,-0.0522246500789636,8.78865164254283,6.89622939812718,3.97076531601342,0.42,-3.45834629274602,0.583333333333333,"biphasic",6
"virus_comp_733_cycle_1_40",0.242007372388532,-3.73034033814858,0.107154863460658,1.08381055437563,-0.225348895068634,0,-4.28674163771233,0.75,"increasing",7
"edge_1847_32",5.15774080273421,4.87374242060581,2.58418832602325,5.66432146507204,-2.35681525874781,0.72,6.50445540935659,1,"increasing",11
"virus_comp_2434_cycle_1_2",-1.87008354547904,-7.62284294052224,0.523147957339063,2.43993119171757,0.988408778835206,0.42,-8.43877132679494,0.833333333333333,"decreasing",8
