"","orf","total_PA"
"1489","virus_comp_230_cycle_1_17",9
"1490","virus_comp_230_cycle_1_24",9
"1491","virus_comp_230_cycle_1_27",9
"1492","virus_comp_230_cycle_1_28",9
"1493","virus_comp_230_cycle_1_29",9
"1494","virus_comp_230_cycle_1_31",9
"1495","virus_comp_230_cycle_1_32",9
"1496","virus_comp_230_cycle_1_41",9
"1497","virus_comp_230_cycle_1_42",9
"1498","virus_comp_230_cycle_1_50",9
"1499","virus_comp_230_cycle_1_60",9
"1500","virus_comp_230_cycle_1_62",9
"1501","virus_comp_230_cycle_1_63",9
"1502","virus_comp_230_cycle_1_66",9
"1503","virus_comp_230_cycle_1_67",9
"1504","virus_comp_230_cycle_1_68",9
"1505","virus_comp_230_cycle_1_74",9
"1506","virus_comp_230_cycle_1_75",9
"1507","virus_comp_230_cycle_1_77",9
"1508","virus_comp_230_cycle_1_92",9
"1509","virus_comp_230_cycle_1_95",9
"1510","virus_comp_230_cycle_1_97",9
"1511","virus_comp_230_cycle_1_98",9
"1512","virus_comp_2334_cycle_1_1",9
"1513","virus_comp_2343_cycle_1_7",9
"1514","virus_comp_2384_cycle_1_8",9
"1515","virus_comp_2391_cycle_1_6",9
"1516","virus_comp_2394_cycle_1_3",9
"1517","virus_comp_2438_cycle_1_12",9
"1518","virus_comp_2530_cycle_1_7",9
"1519","virus_comp_2650_cycle_1_5",9
"1520","virus_comp_2864_cycle_1_2",9
"1521","virus_comp_2931_cycle_1_2",9
"1522","virus_comp_297_cycle_1_1",9
"1523","virus_comp_3_cycle_1_7",9
"1524","virus_comp_301_cycle_1_100",9
"1525","virus_comp_301_cycle_1_11",9
"1526","virus_comp_301_cycle_1_110",9
"1527","virus_comp_301_cycle_1_112",9
"1528","virus_comp_301_cycle_1_113",9
"1529","virus_comp_301_cycle_1_118",9
"1530","virus_comp_301_cycle_1_124",9
"1531","virus_comp_301_cycle_1_26",9
"1532","virus_comp_301_cycle_1_29",9
"1533","virus_comp_301_cycle_1_37",9
"1534","virus_comp_301_cycle_1_38",9
"1535","virus_comp_301_cycle_1_39",9
"1536","virus_comp_301_cycle_1_5",9
"1537","virus_comp_301_cycle_1_52",9
"1538","virus_comp_301_cycle_1_58",9
"1539","virus_comp_301_cycle_1_67",9
"1540","virus_comp_301_cycle_1_85",9
"1541","virus_comp_301_cycle_1_87",9
"1542","virus_comp_301_cycle_1_93",9
"1543","virus_comp_301_cycle_1_98",9
"1544","virus_comp_3136_cycle_1_2",9
"1545","virus_comp_3136_cycle_1_4",9
"1546","virus_comp_3136_cycle_1_6",9
"1547","virus_comp_3264_cycle_1_9",9
"1548","virus_comp_34_cycle_1_11",9
"1549","virus_comp_3464_cycle_1_6",9
"1550","virus_comp_3464_cycle_1_7",9
"1551","virus_comp_358_cycle_1_18",9
"1552","virus_comp_358_cycle_1_7",9
"1553","virus_comp_36_cycle_2_59",9
"1554","virus_comp_37_cycle_1_2",9
"1555","virus_comp_3732_cycle_1_4",9
"1556","virus_comp_384_cycle_1_5",9
"1557","virus_comp_3877_cycle_1_2",9
"1558","virus_comp_3946_cycle_1_2",9
"1559","virus_comp_400_cycle_3_5",9
"1560","virus_comp_4360_cycle_1_5",9
"1561","virus_comp_4406_cycle_1_8",9
"1562","virus_comp_4442_cycle_1_2",9
"1563","virus_comp_448_cycle_1_73",9
"1564","virus_comp_454_cycle_1_11",9
"1565","virus_comp_457_cycle_1_2",9
"1566","virus_comp_475_cycle_1_7",9
"1567","virus_comp_4768_cycle_1_6",9
"1568","virus_comp_490_cycle_1_7",9
"1569","virus_comp_4933_cycle_1_2",9
"1570","virus_comp_4933_cycle_1_7",9
"1571","virus_comp_501_cycle_1_8",9
"1572","virus_comp_527_cycle_1_10",9
"1573","virus_comp_529_cycle_1_5",9
"1574","virus_comp_536_cycle_1_3",9
"1575","virus_comp_564_cycle_1_17",9
"1576","virus_comp_586_cycle_1_2",9
"1577","virus_comp_589_cycle_1_63",9
"1578","virus_comp_5922_cycle_1_3",9
"1579","virus_comp_608_cycle_1_6",9
"1580","virus_comp_613_cycle_1_18",9
"1581","virus_comp_6161_cycle_1_1",9
"1582","virus_comp_62_cycle_1_29",9
"1583","virus_comp_62_cycle_1_32",9
"1584","virus_comp_62_cycle_1_48",9
"1585","virus_comp_62_cycle_1_50",9
"1586","virus_comp_62_cycle_1_57",9
"1587","virus_comp_62_cycle_1_58",9
"1588","virus_comp_62_cycle_1_8",9
"1589","virus_comp_67_cycle_1_6",9
"1590","virus_comp_6916_cycle_1_3",9
"1591","virus_comp_6955_cycle_1_3",9
"1592","virus_comp_722_cycle_1_2",9
"1593","virus_comp_722_cycle_1_39",9
"1594","virus_comp_722_cycle_1_48",9
"1595","virus_comp_722_cycle_1_54",9
"1596","virus_comp_722_cycle_1_56",9
"1597","virus_comp_722_cycle_1_58",9
"1598","virus_comp_722_cycle_1_59",9
"1599","virus_comp_729_cycle_1_51",9
"1600","virus_comp_729_cycle_1_53",9
"1601","virus_comp_73_cycle_1_10",9
"1602","virus_comp_73_cycle_1_6",9
"1603","virus_comp_732_cycle_1_7",9
"1604","virus_comp_733_cycle_1_17",9
"1605","virus_comp_733_cycle_1_20",9
"1606","virus_comp_733_cycle_1_21",9
"1607","virus_comp_733_cycle_1_39",9
"1608","virus_comp_733_cycle_1_8",9
"1609","virus_comp_733_cycle_1_9",9
"1610","virus_comp_8065_cycle_1_3",9
"1611","virus_comp_808_cycle_4_12",9
"1612","virus_comp_808_cycle_4_15",9
"1613","virus_comp_808_cycle_4_24",9
"1614","virus_comp_808_cycle_4_26",9
"1615","virus_comp_808_cycle_4_27",9
"1616","virus_comp_808_cycle_4_3",9
"1617","virus_comp_808_cycle_4_36",9
"1618","virus_comp_808_cycle_4_39",9
"1619","virus_comp_808_cycle_4_40",9
"1620","virus_comp_808_cycle_4_41",9
"1621","virus_comp_808_cycle_4_46",9
"1622","virus_comp_808_cycle_4_5",9
"1623","virus_comp_808_cycle_4_7",9
"1624","virus_comp_809_cycle_1_2",9
"1625","virus_comp_809_cycle_1_5",9
"1626","virus_comp_9222_cycle_1_4",9
"1627","edge_1468_13",9
"1628","edge_1468_42",9
"1629","edge_1468_45",9
"1630","edge_1468_60",9
"1631","edge_1468_74",9
"1632","edge_1468_83",9
"1633","edge_1476_19",9
"1634","edge_1509_6",9
"1635","edge_1512_14",9
"1636","edge_16_16",9
"1637","edge_16_8",9
"1638","edge_1631_28",9
"1639","edge_1633_13",9
"1640","edge_1732_11",9
"1641","edge_1732_14",9
"1642","edge_1732_19",9
"1643","edge_1732_29",9
"1644","edge_1732_31",9
"1645","edge_1732_32",9
"1646","edge_1732_34",9
"1647","edge_1732_35",9
"1648","edge_1732_39",9
"1649","edge_1732_40",9
"1650","edge_1732_41",9
"1651","edge_1732_42",9
"1652","edge_1732_47",9
"1653","edge_1732_48",9
"1654","edge_1732_53",9
"1655","edge_1732_59",9
"1656","edge_1732_7",9
"1657","edge_1732_78",9
"1658","edge_1732_8",9
"1659","edge_1847_12",9
"1660","edge_1847_14",9
"1661","edge_1847_31",9
"1662","edge_1847_37",9
"1663","edge_1847_38",9
"1664","edge_1847_39",9
"1665","edge_1847_40",9
"1666","edge_1979_7",9
"1667","edge_1989_50",9
"1668","edge_2044_10",9
"1669","edge_2044_24",9
"1670","edge_2104_5",9
"1671","edge_2194_1",9
"1672","edge_2194_12",9
"1673","edge_2194_15",9
"1674","edge_2254_1",9
"1675","edge_2254_2",9
"1676","edge_2381_18",9
"1677","edge_2381_41",9
"1678","edge_2454_9",9
"1679","edge_2658_7",9
"1680","edge_284_1",9
"1681","edge_284_13",9
"1682","edge_284_4",9
"1683","edge_284_6",9
"1684","edge_284_7",9
"1685","edge_294_12",9
"1686","edge_294_16",9
"1687","edge_294_17",9
"1688","edge_294_18",9
"1689","edge_294_34",9
"1690","edge_294_35",9
"1691","edge_294_36",9
"1692","edge_329_11",9
"1693","edge_329_3",9
"1694","edge_330_45",9
"1695","edge_3739_20",9
"1696","edge_4_21",9
"1697","edge_4_22",9
"1698","edge_4_26",9
"1699","edge_4_3",9
"1700","edge_4_4",9
"1701","edge_4_67",9
"1702","edge_48732_19",9
"1703","edge_48732_21",9
"1704","edge_48732_24",9
"1705","edge_48806_5",9
"1706","edge_61_12",9
"1707","edge_61_18",9
"1708","edge_61_20",9
"1709","edge_61_25",9
"1710","edge_61_27",9
"1711","edge_61_33",9
"1712","edge_61_39",9
"1713","edge_61_4",9
"1714","edge_61_48",9
"1715","edge_72_6",9
"1716","virus_comp_1019_cycle_1_5",8
"1717","virus_comp_1020_cycle_1_6",8
"1718","virus_comp_1020_cycle_1_7",8
"1719","virus_comp_1058_cycle_1_14",8
"1720","virus_comp_1086_cycle_1_10",8
"1721","virus_comp_1093_cycle_1_24",8
"1722","virus_comp_1098_cycle_1_7",8
"1723","virus_comp_1111_cycle_2_12",8
"1724","virus_comp_1111_cycle_2_13",8
"1725","virus_comp_1111_cycle_2_19",8
"1726","virus_comp_1121_cycle_1_3",8
"1727","virus_comp_1121_cycle_1_5",8
"1728","virus_comp_1121_cycle_2_2",8
"1729","virus_comp_1121_cycle_2_3",8
"1730","virus_comp_1133_cycle_1_5",8
"1731","virus_comp_1171_cycle_1_16",8
"1732","virus_comp_1173_cycle_1_11",8
"1733","virus_comp_11746_cycle_1_4",8
"1734","virus_comp_12579_cycle_1_1",8
"1735","virus_comp_126_cycle_1_182",8
"1736","virus_comp_126_cycle_1_192",8
"1737","virus_comp_126_cycle_1_194",8
"1738","virus_comp_126_cycle_1_196",8
"1739","virus_comp_126_cycle_1_218",8
"1740","virus_comp_126_cycle_1_36",8
"1741","virus_comp_12691_cycle_1_1",8
"1742","virus_comp_1342_cycle_1_10",8
"1743","virus_comp_135_cycle_1_2",8
"1744","virus_comp_135_cycle_1_7",8
"1745","virus_comp_1354_cycle_1_9",8
"1746","virus_comp_1430_cycle_1_14",8
"1747","virus_comp_1430_cycle_1_21",8
"1748","virus_comp_1470_cycle_1_2",8
"1749","virus_comp_150_cycle_1_117",8
"1750","virus_comp_150_cycle_1_14",8
"1751","virus_comp_150_cycle_1_148",8
"1752","virus_comp_150_cycle_1_150",8
"1753","virus_comp_150_cycle_1_197",8
"1754","virus_comp_150_cycle_1_20",8
"1755","virus_comp_150_cycle_1_4",8
"1756","virus_comp_1517_cycle_1_7",8
"1757","virus_comp_1518_cycle_1_21",8
"1758","virus_comp_152_cycle_1_3",8
"1759","virus_comp_155_cycle_1_53",8
"1760","virus_comp_155_cycle_2_103",8
"1761","virus_comp_155_cycle_2_107",8
"1762","virus_comp_155_cycle_2_110",8
"1763","virus_comp_155_cycle_2_126",8
"1764","virus_comp_155_cycle_2_128",8
"1765","virus_comp_155_cycle_2_145",8
"1766","virus_comp_155_cycle_2_147",8
"1767","virus_comp_155_cycle_2_152",8
"1768","virus_comp_155_cycle_2_161",8
"1769","virus_comp_155_cycle_2_164",8
"1770","virus_comp_155_cycle_2_165",8
"1771","virus_comp_155_cycle_2_36",8
"1772","virus_comp_155_cycle_2_43",8
"1773","virus_comp_155_cycle_2_47",8
"1774","virus_comp_155_cycle_2_50",8
"1775","virus_comp_155_cycle_2_56",8
"1776","virus_comp_155_cycle_2_73",8
"1777","virus_comp_155_cycle_2_74",8
"1778","virus_comp_155_cycle_2_87",8
"1779","virus_comp_155_cycle_2_90",8
"1780","virus_comp_1562_cycle_1_10",8
"1781","virus_comp_1562_cycle_1_11",8
"1782","virus_comp_1562_cycle_1_8",8
"1783","virus_comp_1611_cycle_1_13",8
"1784","virus_comp_1611_cycle_1_14",8
"1785","virus_comp_1613_cycle_1_3",8
"1786","virus_comp_163_cycle_1_25",8
"1787","virus_comp_163_cycle_1_27",8
"1788","virus_comp_16363_cycle_1_2",8
"1789","virus_comp_16393_cycle_1_1",8
"1790","virus_comp_164_cycle_1_16",8
"1791","virus_comp_1660_cycle_1_11",8
"1792","virus_comp_1660_cycle_1_12",8
"1793","virus_comp_16658_cycle_1_1",8
"1794","virus_comp_16692_cycle_1_3",8
"1795","virus_comp_16826_cycle_1_1",8
"1796","virus_comp_17772_cycle_1_1",8
"1797","virus_comp_17772_cycle_1_10",8
"1798","virus_comp_17772_cycle_1_2",8
"1799","virus_comp_17772_cycle_1_6",8
"1800","virus_comp_17777_cycle_1_1",8
"1801","virus_comp_17789_cycle_1_17",8
"1802","virus_comp_17789_cycle_1_5",8
"1803","virus_comp_17794_cycle_1_3",8
"1804","virus_comp_17794_cycle_1_4",8
"1805","virus_comp_17796_cycle_1_11",8
"1806","virus_comp_17796_cycle_1_3",8
"1807","virus_comp_17799_cycle_1_8",8
"1808","virus_comp_17810_cycle_1_2",8
"1809","virus_comp_17810_cycle_1_3",8
"1810","virus_comp_17813_cycle_1_1",8
"1811","virus_comp_17832_cycle_1_5",8
"1812","virus_comp_17837_cycle_1_10",8
"1813","virus_comp_17837_cycle_1_2",8
"1814","virus_comp_17837_cycle_1_7",8
"1815","virus_comp_17843_cycle_1_41",8
"1816","virus_comp_17849_cycle_1_1",8
"1817","virus_comp_17849_cycle_1_2",8
"1818","virus_comp_17877_cycle_1_36",8
"1819","virus_comp_17877_cycle_1_47",8
"1820","virus_comp_17898_cycle_1_4",8
"1821","virus_comp_17899_cycle_1_1",8
"1822","virus_comp_17899_cycle_1_2",8
"1823","virus_comp_17899_cycle_1_5",8
"1824","virus_comp_17932_cycle_1_4",8
"1825","virus_comp_17935_cycle_1_11",8
"1826","virus_comp_1795_cycle_1_5",8
"1827","virus_comp_17971_cycle_1_1",8
"1828","virus_comp_17971_cycle_1_14",8
"1829","virus_comp_17971_cycle_1_15",8
"1830","virus_comp_17971_cycle_1_17",8
"1831","virus_comp_17971_cycle_1_19",8
"1832","virus_comp_17971_cycle_1_2",8
"1833","virus_comp_17991_cycle_1_13",8
"1834","virus_comp_18004_cycle_1_5",8
"1835","virus_comp_18052_cycle_1_1",8
"1836","virus_comp_18120_cycle_1_2",8
"1837","virus_comp_18127_cycle_1_7",8
"1838","virus_comp_18132_cycle_1_3",8
"1839","virus_comp_18132_cycle_1_4",8
"1840","virus_comp_18132_cycle_1_5",8
"1841","virus_comp_18132_cycle_1_7",8
"1842","virus_comp_18142_cycle_1_3",8
"1843","virus_comp_18162_cycle_1_7",8
"1844","virus_comp_18162_cycle_1_9",8
"1845","virus_comp_18166_cycle_1_2",8
"1846","virus_comp_18174_cycle_1_5",8
"1847","virus_comp_18186_cycle_1_1",8
"1848","virus_comp_18200_cycle_1_3",8
"1849","virus_comp_18200_cycle_1_4",8
"1850","virus_comp_18200_cycle_1_6",8
"1851","virus_comp_18206_cycle_1_6",8
"1852","virus_comp_18259_cycle_1_1",8
"1853","virus_comp_18259_cycle_1_6",8
"1854","virus_comp_18259_cycle_1_8",8
"1855","virus_comp_18289_cycle_1_2",8
"1856","virus_comp_18299_cycle_1_10",8
"1857","virus_comp_18299_cycle_1_7",8
"1858","virus_comp_18362_cycle_1_4",8
"1859","virus_comp_18364_cycle_1_1",8
"1860","virus_comp_18390_cycle_1_5",8
"1861","virus_comp_1898_cycle_1_15",8
"1862","virus_comp_1898_cycle_1_16",8
"1863","virus_comp_1898_cycle_1_5",8
"1864","virus_comp_1898_cycle_1_6",8
"1865","virus_comp_1898_cycle_1_7",8
"1866","virus_comp_1927_cycle_1_6",8
"1867","virus_comp_195_cycle_1_100",8
"1868","virus_comp_195_cycle_1_114",8
"1869","virus_comp_195_cycle_1_162",8
"1870","virus_comp_195_cycle_1_172",8
"1871","virus_comp_195_cycle_1_180",8
"1872","virus_comp_195_cycle_1_183",8
"1873","virus_comp_195_cycle_1_2",8
"1874","virus_comp_195_cycle_1_27",8
"1875","virus_comp_195_cycle_1_40",8
"1876","virus_comp_195_cycle_1_49",8
"1877","virus_comp_195_cycle_1_5",8
"1878","virus_comp_195_cycle_1_50",8
"1879","virus_comp_195_cycle_1_51",8
"1880","virus_comp_195_cycle_1_58",8
"1881","virus_comp_195_cycle_1_59",8
"1882","virus_comp_195_cycle_1_60",8
"1883","virus_comp_195_cycle_1_61",8
"1884","virus_comp_195_cycle_1_69",8
"1885","virus_comp_195_cycle_1_7",8
"1886","virus_comp_195_cycle_1_84",8
"1887","virus_comp_1965_cycle_1_7",8
"1888","virus_comp_1968_cycle_1_2",8
"1889","virus_comp_1968_cycle_1_3",8
"1890","virus_comp_1968_cycle_1_4",8
"1891","virus_comp_1968_cycle_1_5",8
"1892","virus_comp_1968_cycle_1_6",8
"1893","virus_comp_197_cycle_1_102",8
"1894","virus_comp_197_cycle_1_127",8
"1895","virus_comp_197_cycle_1_21",8
"1896","virus_comp_197_cycle_1_27",8
"1897","virus_comp_197_cycle_1_56",8
"1898","virus_comp_197_cycle_1_58",8
"1899","virus_comp_197_cycle_1_62",8
"1900","virus_comp_197_cycle_1_64",8
"1901","virus_comp_197_cycle_1_7",8
"1902","virus_comp_197_cycle_1_80",8
"1903","virus_comp_197_cycle_1_81",8
"1904","virus_comp_197_cycle_1_91",8
"1905","virus_comp_200_cycle_1_4",8
"1906","virus_comp_201_cycle_1_4",8
"1907","virus_comp_2028_cycle_1_8",8
"1908","virus_comp_2073_cycle_1_1",8
"1909","virus_comp_2088_cycle_1_4",8
"1910","virus_comp_2103_cycle_1_1",8
"1911","virus_comp_2103_cycle_1_10",8
"1912","virus_comp_2103_cycle_1_3",8
"1913","virus_comp_2103_cycle_1_4",8
"1914","virus_comp_2103_cycle_1_5",8
"1915","virus_comp_2103_cycle_1_6",8
"1916","virus_comp_2106_cycle_1_9",8
"1917","virus_comp_2109_cycle_1_11",8
"1918","virus_comp_2133_cycle_1_13",8
"1919","virus_comp_2136_cycle_1_7",8
"1920","virus_comp_2152_cycle_1_7",8
"1921","virus_comp_2166_cycle_1_6",8
"1922","virus_comp_2184_cycle_1_2",8
"1923","virus_comp_2191_cycle_1_6",8
"1924","virus_comp_2215_cycle_1_2",8
"1925","virus_comp_2215_cycle_1_3",8
"1926","virus_comp_2216_cycle_1_2",8
"1927","virus_comp_2216_cycle_1_3",8
"1928","virus_comp_2223_cycle_1_2",8
"1929","virus_comp_2233_cycle_1_4",8
"1930","virus_comp_2239_cycle_1_6",8
"1931","virus_comp_2254_cycle_1_6",8
"1932","virus_comp_2254_cycle_1_9",8
"1933","virus_comp_2263_cycle_1_1",8
"1934","virus_comp_2263_cycle_1_4",8
"1935","virus_comp_2266_cycle_1_7",8
"1936","virus_comp_2283_cycle_1_5",8
"1937","virus_comp_2285_cycle_1_1",8
"1938","virus_comp_229_cycle_1_37",8
"1939","virus_comp_229_cycle_1_65",8
"1940","virus_comp_229_cycle_1_67",8
"1941","virus_comp_230_cycle_1_101",8
"1942","virus_comp_230_cycle_1_102",8
"1943","virus_comp_230_cycle_1_105",8
"1944","virus_comp_230_cycle_1_112",8
"1945","virus_comp_230_cycle_1_113",8
"1946","virus_comp_230_cycle_1_140",8
"1947","virus_comp_230_cycle_1_15",8
"1948","virus_comp_230_cycle_1_171",8
"1949","virus_comp_230_cycle_1_177",8
"1950","virus_comp_230_cycle_1_18",8
"1951","virus_comp_230_cycle_1_23",8
"1952","virus_comp_230_cycle_1_25",8
"1953","virus_comp_230_cycle_1_65",8
"1954","virus_comp_230_cycle_1_69",8
"1955","virus_comp_230_cycle_1_70",8
"1956","virus_comp_230_cycle_1_71",8
"1957","virus_comp_230_cycle_1_72",8
"1958","virus_comp_230_cycle_1_8",8
"1959","virus_comp_230_cycle_1_86",8
"1960","virus_comp_230_cycle_1_87",8
"1961","virus_comp_230_cycle_1_89",8
"1962","virus_comp_230_cycle_1_96",8
"1963","virus_comp_2310_cycle_1_1",8
"1964","virus_comp_2310_cycle_1_2",8
"1965","virus_comp_2310_cycle_1_3",8
"1966","virus_comp_2311_cycle_1_13",8
"1967","virus_comp_2311_cycle_1_14",8
"1968","virus_comp_2344_cycle_1_4",8
"1969","virus_comp_2365_cycle_1_1",8
"1970","virus_comp_2365_cycle_1_5",8
"1971","virus_comp_2365_cycle_1_6",8
"1972","virus_comp_2365_cycle_1_7",8
"1973","virus_comp_2365_cycle_1_8",8
"1974","virus_comp_2375_cycle_1_5",8
"1975","virus_comp_2382_cycle_1_1",8
"1976","virus_comp_2382_cycle_1_2",8
"1977","virus_comp_2382_cycle_1_8",8
"1978","virus_comp_2384_cycle_1_9",8
"1979","virus_comp_2391_cycle_1_11",8
"1980","virus_comp_2391_cycle_1_7",8
"1981","virus_comp_2431_cycle_1_1",8
"1982","virus_comp_2455_cycle_1_3",8
"1983","virus_comp_2473_cycle_1_6",8
"1984","virus_comp_2475_cycle_5_10",8
"1985","virus_comp_2475_cycle_5_7",8
"1986","virus_comp_2477_cycle_1_3",8
"1987","virus_comp_2477_cycle_1_6",8
"1988","virus_comp_2506_cycle_1_3",8
"1989","virus_comp_2552_cycle_1_5",8
"1990","virus_comp_2554_cycle_1_3",8
"1991","virus_comp_2589_cycle_1_4",8
"1992","virus_comp_2597_cycle_1_3",8
"1993","virus_comp_2679_cycle_1_4",8
"1994","virus_comp_2709_cycle_1_2",8
"1995","virus_comp_2709_cycle_1_4",8
"1996","virus_comp_2721_cycle_1_3",8
"1997","virus_comp_2742_cycle_1_14",8
"1998","virus_comp_2788_cycle_1_7",8
"1999","virus_comp_2803_cycle_1_4",8
"2000","virus_comp_2807_cycle_1_6",8
"2001","virus_comp_2807_cycle_1_8",8
"2002","virus_comp_2838_cycle_1_5",8
"2003","virus_comp_285_cycle_1_1",8
"2004","virus_comp_289_cycle_1_1",8
"2005","virus_comp_2904_cycle_1_3",8
"2006","virus_comp_2904_cycle_1_4",8
"2007","virus_comp_2915_cycle_1_10",8
"2008","virus_comp_2977_cycle_1_7",8
"2009","virus_comp_3_cycle_1_4",8
"2010","virus_comp_3003_cycle_1_3",8
"2011","virus_comp_301_cycle_1_107",8
"2012","virus_comp_301_cycle_1_114",8
"2013","virus_comp_301_cycle_1_115",8
"2014","virus_comp_301_cycle_1_20",8
"2015","virus_comp_301_cycle_1_21",8
"2016","virus_comp_301_cycle_1_3",8
"2017","virus_comp_301_cycle_1_30",8
"2018","virus_comp_301_cycle_1_33",8
"2019","virus_comp_301_cycle_1_40",8
"2020","virus_comp_301_cycle_1_41",8
"2021","virus_comp_301_cycle_1_42",8
"2022","virus_comp_301_cycle_1_43",8
"2023","virus_comp_301_cycle_1_45",8
"2024","virus_comp_301_cycle_1_50",8
"2025","virus_comp_301_cycle_1_55",8
"2026","virus_comp_301_cycle_1_59",8
"2027","virus_comp_301_cycle_1_60",8
"2028","virus_comp_301_cycle_1_61",8
"2029","virus_comp_301_cycle_1_63",8
"2030","virus_comp_301_cycle_1_65",8
"2031","virus_comp_301_cycle_1_69",8
"2032","virus_comp_301_cycle_1_72",8
"2033","virus_comp_301_cycle_1_77",8
"2034","virus_comp_301_cycle_1_78",8
"2035","virus_comp_301_cycle_1_80",8
"2036","virus_comp_301_cycle_1_82",8
"2037","virus_comp_301_cycle_1_83",8
"2038","virus_comp_301_cycle_1_86",8
"2039","virus_comp_301_cycle_1_91",8
"2040","virus_comp_301_cycle_1_94",8
"2041","virus_comp_3157_cycle_1_3",8
"2042","virus_comp_316_cycle_1_1",8
"2043","virus_comp_317_cycle_1_4",8
"2044","virus_comp_3216_cycle_1_8",8
"2045","virus_comp_3236_cycle_1_5",8
"2046","virus_comp_330_cycle_1_117",8
"2047","virus_comp_330_cycle_1_35",8
"2048","virus_comp_330_cycle_1_37",8
"2049","virus_comp_330_cycle_1_93",8
"2050","virus_comp_3368_cycle_1_5",8
"2051","virus_comp_34_cycle_1_7",8
"2052","virus_comp_3464_cycle_1_2",8
"2053","virus_comp_347_cycle_1_7",8
"2054","virus_comp_358_cycle_1_6",8
"2055","virus_comp_36_cycle_2_102",8
"2056","virus_comp_36_cycle_2_28",8
"2057","virus_comp_36_cycle_2_73",8
"2058","virus_comp_3658_cycle_1_1",8
"2059","virus_comp_370_cycle_1_75",8
"2060","virus_comp_3811_cycle_1_8",8
"2061","virus_comp_384_cycle_1_3",8
"2062","virus_comp_384_cycle_1_4",8
"2063","virus_comp_4029_cycle_1_5",8
"2064","virus_comp_4092_cycle_1_5",8
"2065","virus_comp_421_cycle_1_6",8
"2066","virus_comp_426_cycle_1_4",8
"2067","virus_comp_4351_cycle_1_1",8
"2068","virus_comp_436_cycle_1_6",8
"2069","virus_comp_4501_cycle_1_1",8
"2070","virus_comp_457_cycle_1_3",8
"2071","virus_comp_462_cycle_1_6",8
"2072","virus_comp_4826_cycle_1_3",8
"2073","virus_comp_4826_cycle_1_5",8
"2074","virus_comp_5084_cycle_1_6",8
"2075","virus_comp_527_cycle_1_1",8
"2076","virus_comp_527_cycle_1_2",8
"2077","virus_comp_527_cycle_1_9",8
"2078","virus_comp_561_cycle_1_1",8
"2079","virus_comp_561_cycle_1_5",8
"2080","virus_comp_564_cycle_1_16",8
"2081","virus_comp_564_cycle_1_8",8
"2082","virus_comp_586_cycle_1_1",8
"2083","virus_comp_589_cycle_1_2",8
"2084","virus_comp_590_cycle_2_28",8
"2085","virus_comp_590_cycle_2_33",8
"2086","virus_comp_5946_cycle_1_4",8
"2087","virus_comp_597_cycle_1_2",8
"2088","virus_comp_609_cycle_1_4",8
"2089","virus_comp_613_cycle_1_1",8
"2090","virus_comp_613_cycle_1_14",8
"2091","virus_comp_613_cycle_1_15",8
"2092","virus_comp_613_cycle_1_17",8
"2093","virus_comp_613_cycle_1_23",8
"2094","virus_comp_613_cycle_1_24",8
"2095","virus_comp_62_cycle_1_12",8
"2096","virus_comp_62_cycle_1_13",8
"2097","virus_comp_62_cycle_1_16",8
"2098","virus_comp_62_cycle_1_19",8
"2099","virus_comp_62_cycle_1_22",8
"2100","virus_comp_62_cycle_1_30",8
"2101","virus_comp_62_cycle_1_33",8
"2102","virus_comp_62_cycle_1_36",8
"2103","virus_comp_62_cycle_1_38",8
"2104","virus_comp_62_cycle_1_41",8
"2105","virus_comp_62_cycle_1_49",8
"2106","virus_comp_6645_cycle_1_1",8
"2107","virus_comp_67_cycle_1_11",8
"2108","virus_comp_67_cycle_1_13",8
"2109","virus_comp_67_cycle_1_7",8
"2110","virus_comp_6916_cycle_1_4",8
"2111","virus_comp_6999_cycle_1_2",8
"2112","virus_comp_7111_cycle_1_3",8
"2113","virus_comp_713_cycle_1_2",8
"2114","virus_comp_720_cycle_1_10",8
"2115","virus_comp_720_cycle_1_11",8
"2116","virus_comp_722_cycle_1_1",8
"2117","virus_comp_722_cycle_1_40",8
"2118","virus_comp_722_cycle_1_51",8
"2119","virus_comp_722_cycle_1_61",8
"2120","virus_comp_729_cycle_1_48",8
"2121","virus_comp_729_cycle_1_54",8
"2122","virus_comp_729_cycle_1_59",8
"2123","virus_comp_73_cycle_1_13",8
"2124","virus_comp_73_cycle_1_19",8
"2125","virus_comp_73_cycle_1_8",8
"2126","virus_comp_73_cycle_1_9",8
"2127","virus_comp_733_cycle_1_24",8
"2128","virus_comp_733_cycle_1_37",8
"2129","virus_comp_733_cycle_1_44",8
"2130","virus_comp_733_cycle_1_49",8
"2131","virus_comp_733_cycle_1_5",8
"2132","virus_comp_765_cycle_1_8",8
"2133","virus_comp_768_cycle_1_36",8
"2134","virus_comp_7998_cycle_1_6",8
"2135","virus_comp_808_cycle_4_14",8
"2136","virus_comp_808_cycle_4_16",8
"2137","virus_comp_808_cycle_4_28",8
"2138","virus_comp_808_cycle_4_37",8
"2139","virus_comp_808_cycle_4_38",8
"2140","virus_comp_808_cycle_4_45",8
"2141","virus_comp_808_cycle_4_8",8
"2142","virus_comp_809_cycle_1_4",8
"2143","virus_comp_810_cycle_1_1",8
"2144","virus_comp_8201_cycle_1_3",8
"2145","virus_comp_821_cycle_5_26",8
"2146","virus_comp_8241_cycle_1_2",8
