"contig_id","gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model","p.adj","n_tests_gene"
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-6",-0.3374761425988,23507.5872042601,0.999988545527813,-46074.3617599269,46073.6868076417,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-12",21.8154784557365,2341.22217650828,0.992565429397553,-4566.89566730698,4610.52662421845,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-18",-38.2264133140221,2154710.75791794,0.99998584484489,-4223193.70903348,4223117.25620685,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-24",-25.0709505365749,1910.1025066977,0.989527708624209,-3768.80307044375,3718.6611693706,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-30",28.2116349082257,4440.51425523437,0.994930885206738,-8675.03637818784,8731.4596480043,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-36",-38.0808102307716,22868.2798731148,0.99867134403321,-44859.0857499179,44782.9241294563,"abundance_nbinom",0.999988545527813,7
"virus_comp_14703_cycle_1","virus_comp_14703_cycle_1","t0-over42",-7.83090705855457,10045.0467559988,0.999377986050439,-19695.7607718372,19680.0989577201,"abundance_nbinom",0.999988545527813,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-6",0.564602543455082,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-12",-32.832091769103,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-18",-12.6039426121462,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-24",-74.6162561969412,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-30",6.99362643879501,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-36",9.7384799865666,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_14963_cycle_1","virus_comp_14963_cycle_1","t0-over42",3.51987463592728,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-6",-30.3135558795682,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-12",-76.2286679404646,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-18",-123.704224418306,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-24",-123.212020284534,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-30",107.039923723587,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-36",-81.3649554612878,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15056_cycle_1","virus_comp_15056_cycle_1","t0-over42",-105.191509998683,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-6",-12.2868206285629,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-12",-5.17917478642228,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-18",-8.47998959570094,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-24",15.593668057396,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-30",-9.63105670207812,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-36",-61.3625917952391,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15100_cycle_1","virus_comp_15100_cycle_1","t0-over42",-2.73869550218166,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-6",2.05325794201507,3.35079345846038,0.540029962544236,-4.51417655619968,8.62069244022983,"abundance_nbinom",0.540029962544236,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-12",5.18911787753055,2.72265962178509,0.0566631379617638,-0.147196923329669,10.5254326783908,"abundance_nbinom",0.396641965732347,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-18",3.06215080371487,3.38479927933871,0.365636412554305,-3.57193387868613,9.69623548611586,"abundance_nbinom",0.511890977576027,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-24",3.18619479126441,3.18238709805524,0.316731823332533,-3.05116930578879,9.42355888831761,"abundance_nbinom",0.511890977576027,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-30",2.21673335514136,3.39648095052608,0.513978134544071,-4.44024698206612,8.87371369234884,"abundance_nbinom",0.540029962544236,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-36",3.66334704500064,2.9826297139937,0.219361677790285,-2.18249977364601,9.50919386364729,"abundance_nbinom",0.511843914843997,7
"virus_comp_15228_cycle_1","virus_comp_15228_cycle_1","t0-over42",4.32666886653889,3.34966915350063,0.196471274008039,-2.23856203444712,10.8918997675249,"abundance_nbinom",0.511843914843997,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-6",67.4224279533357,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-12",29.3863387402321,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-18",59.8574623377479,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-24",-25.7561419436338,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-30",-15.4497900836927,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-36",-40.549209802096,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_15234_cycle_1","virus_comp_15234_cycle_1","t0-over42",-6.12405245033183,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-6",0.492388361070351,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-12",-6.51996547268084,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-18",-7.24612881969683,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-24",1.54239270809571,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-30",-0.889239099199104,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-36",-46.4767368584358,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_155_cycle_1","virus_comp_155_cycle_1","t0-over42",-30.5464005601292,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-6",2.91787513619611,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-12",-5.51286221528892,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-18",-34.664444735953,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-24",2.00637253542019,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-30",-0.646911352181914,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-36",-34.645359288264,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_159_cycle_1","virus_comp_159_cycle_1","t0-over42",-29.4701449573452,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-6",0.237535144037546,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-12",-39.7489138185152,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-18",-9.06923841703894,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-24",3.1196450972114,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-30",0.921011121529174,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-36",-29.0186841482854,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_160_cycle_1","virus_comp_160_cycle_1","t0-over42",-51.8508812606557,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-6",1.88829556613309,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-12",-7.5801864153178,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-18",-31.2385016887968,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-24",1.37236981712357,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-30",-1.04851899692173,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-36",-49.993946570484,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_164_cycle_1","virus_comp_164_cycle_1","t0-over42",-41.014406182784,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-6",0.701083264157967,3.23105147761106,0.828221588213457,-5.63166126415464,7.03382779247057,"abundance_nbinom",0.902980470181777,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-12",4.47695135366914,2.45978760074793,0.0687504666196727,-0.344143753414984,9.29804646075326,"abundance_nbinom",0.481253266337709,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-18",3.1483430077787,3.0253594984895,0.298037610612922,-2.78125264954688,9.07793866510429,"abundance_nbinom",0.902980470181777,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-24",0.742823377858349,3.10671789808923,0.811026262604604,-5.34623181252252,6.83187856823922,"abundance_nbinom",0.902980470181777,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-30",-0.366292497800338,3.00493069764791,0.902980470181777,-6.25584844122905,5.52326344562838,"abundance_nbinom",0.902980470181777,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-36",0.382231270983148,3.01200284161013,0.8990174154178,-5.52118581990501,6.28564836187131,"abundance_nbinom",0.902980470181777,7
"virus_comp_16559_cycle_1","virus_comp_16559_cycle_1","t0-over42",-0.794861484057506,2.92617351355771,0.785899967109301,-6.53005618314565,4.94033321503063,"abundance_nbinom",0.902980470181777,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-6",-14.4798621576669,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-12",-46.7666504427264,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-18",-47.3288711387528,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-24",-52.2351775694233,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-30",20.824117451998,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-36",42.2312077006314,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16658_cycle_1","virus_comp_16658_cycle_1","t0-over42",38.5677720096727,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-6",41.4875298276345,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-12",-83.0533673892294,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-18",-38.6971829862656,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-24",46.1574949629165,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-30",55.7183224781378,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-36",-31.7785460057287,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16826_cycle_1","virus_comp_16826_cycle_1","t0-over42",46.1854596747595,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-6",-15.877691813374,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-12",53.9657271395443,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-18",-20.9575151583809,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-24",-16.5460857915186,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-30",57.8607766730374,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-36",-12.6134039353284,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16893_cycle_1","virus_comp_16893_cycle_1","t0-over42",-12.6520642727153,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-6",-0.0498348569570261,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-12",-33.0080663357596,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-18",-7.2352677753026,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-24",8.6517012799313,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-30",-14.7029086766495,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-36",11.0403356277061,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_169_cycle_1","virus_comp_169_cycle_1","t0-over42",32.1558989008921,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-6",-34.1503682119273,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-12",55.7568861252836,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-18",37.5414771781831,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-24",34.1395706233873,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-30",-36.9360082560048,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-36",-53.9146013340785,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_16955_cycle_1","virus_comp_16955_cycle_1","t0-over42",-79.2401995637351,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-6",26.5580772604054,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-12",52.0962722532406,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-18",-12.176866281675,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-24",-13.3583806328572,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-30",-64.1204482961084,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-36",-56.2857898954876,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17138_cycle_1","virus_comp_17138_cycle_1","t0-over42",-65.6057564167275,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-6",-0.338085626843563,1355.42104495393,0.999800981916213,-2656.91451762419,2656.2383463705,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-12",-6.36644866858895,7.18476534462398,0.375561535951294,-20.4483299814235,7.71543264424556,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-18",-24.4905585031878,199.164610540011,0.902133691641796,-414.846022156557,365.864905150181,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-24",-25.8550354987967,188.900958477818,0.89113287716409,-396.094110760417,344.384039762823,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-30",17.1062650933086,205.211893663374,0.933566061725098,-385.101655686168,419.314185872785,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-36",-2.48223379848687,6.89966535421287,0.71902551379578,-16.0053293981229,11.0408618011491,"abundance_nbinom",0.999800981916213,7
"virus_comp_17169_cycle_1","virus_comp_17169_cycle_1","t0-over42",-0.345762037218575,8.37655290021472,0.967074777257472,-16.763504036234,16.0719799617968,"abundance_nbinom",0.999800981916213,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-6",26.1011273074627,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-12",31.8654238447026,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-18",-7.51370619046325,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-24",-10.6005632092228,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-30",-15.964131974929,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-36",-23.5946336881225,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17296_cycle_1","virus_comp_17296_cycle_1","t0-over42",-31.8419409611568,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-6",0.301992623205894,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-12",12.966232374285,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-18",-2.20170862473993,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-24",-18.2559302986364,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-30",24.7622149837911,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-36",-11.8264806436963,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17302_cycle_1","virus_comp_17302_cycle_1","t0-over42",51.6760620347396,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-6",1.13284163592681,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-12",-32.7376129833487,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-18",-6.1570347624936,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-24",8.4540079956462,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-30",-11.9267271830978,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-36",11.3128642219353,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_174_cycle_1","virus_comp_174_cycle_1","t0-over42",28.2524990774616,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-6",-11.6696220726134,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-12",27.7818897443427,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-18",-33.6155064922872,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-24",-57.5897978706204,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-30",-0.80080643078018,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-36",-4.48695687373411,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17776_cycle_1","virus_comp_17776_cycle_1","t0-over42",-12.9758401937277,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-6",78.9221913584274,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-12",49.5101224463225,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-18",31.3688325430123,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-24",-23.0642851845077,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-30",-51.1498379621949,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-36",-75.6746886526516,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17782_cycle_1","virus_comp_17782_cycle_1","t0-over42",-51.287225024242,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-6",-38.5302628376958,40549.9815711556,0.999241856690814,-79515.0337160655,79437.9731903901,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-12",-36.0203968957772,110357.892853878,0.999739573515735,-216333.515800226,216261.475006435,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-18",7.43555955804747,6.47121392912906,0.250547394261118,-5.24778667929941,20.1189057953944,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-24",-37.7669208352132,5728.9500831749,0.994740148832202,-11266.3027530858,11190.7689114153,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-30",-54.2470187372004,1133251.51304258,0.999961806484964,-2221186.39800771,2221077.90397024,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-36",-36.1998552118605,58531.0916984734,0.999506530582339,-114755.031560031,114682.631849607,"abundance_nbinom",0.999961806484964,7
"virus_comp_17783_cycle_1","virus_comp_17783_cycle_1","t0-over42",-39.0384120057442,613616.467018611,0.99994923841215,-1202705.21408919,1202627.13726518,"abundance_nbinom",0.999961806484964,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-6",1.50325704110104,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-12",2.94625507625781,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-18",8.27034972083493,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-24",-5.1278294563045,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-30",-22.8826946534509,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-36",-10.8523726186765,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17808_cycle_1","virus_comp_17808_cycle_1","t0-over42",-30.5969786115671,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-6",1.41757397655184,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-12",40.7091010878334,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-18",1.56287391773319,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-24",2.27113412043968,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-30",-16.9111386656254,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-36",-80.4169793015794,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17896_cycle_1","virus_comp_17896_cycle_1","t0-over42",-26.0072532828724,NA,NA,NA,NA,"abundance_nbinom",NA,7
"virus_comp_17937_cycle_1","virus_comp_17937_cycle_1","t0-6",0.634946989570151,NA,NA,NA,NA,"abundance_nbinom",NA,7
