"contig_id","contrast","onset_timeline_combined","estimate","SE","df","z.ratio","p.value","odds_ratio","conf.low.OR","conf.high.OR","p.adj"
"virus_comp_2554_cycle_1","CELIAC - CONTROL","t0-18",216.249382234083,NA,Inf,NA,NA,8.23973831588661e+93,NA,NA,NA
"virus_comp_2554_cycle_1","CELIAC - CONTROL","t0-24",-64.4238303052047,NA,Inf,NA,NA,1.04975027088428e-28,NA,NA,NA
"virus_comp_2554_cycle_1","CELIAC - CONTROL","t0-30",-75.6903768758461,NA,Inf,NA,NA,1.34303394531305e-33,NA,NA,NA
"virus_comp_2554_cycle_1","CELIAC - CONTROL","t0-36",13.453795858486,NA,Inf,NA,NA,696481.045904707,NA,NA,NA
"virus_comp_2554_cycle_1","CELIAC - CONTROL","t0-over42",-94.778112766634,NA,Inf,NA,NA,6.89268799688046e-42,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0",-1.93406700283158,NA,Inf,NA,NA,0.144559079136446,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-6",2.25447361165312,NA,Inf,NA,NA,9.53027536367437,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-12",13.8429123018277,NA,Inf,NA,NA,1027780.62439248,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-18",-16.266180457141,NA,Inf,NA,NA,8.62357978552596e-08,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-24",-6.31754073599022,NA,Inf,NA,NA,0.00180437548999047,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-30",4.65047647766001,NA,Inf,NA,NA,104.634829860215,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-36",-8.41669405214529,NA,Inf,NA,NA,0.000221144537995206,NA,NA,NA
"virus_comp_2590_cycle_1","CELIAC - CONTROL","t0-over42",-44.7536887413229,NA,Inf,NA,NA,3.66201344800803e-20,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0",-1.87439806604736,NA,Inf,NA,NA,0.153447304193984,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-6",0.0895231427834744,NA,Inf,NA,NA,1.0936526431858,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-12",-0.812964318484553,NA,Inf,NA,NA,0.443541317829245,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-18",-11.4378658624597,NA,Inf,NA,NA,1.07794839740071e-05,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-24",-7.53486117871422,NA,Inf,NA,NA,0.000534135407679708,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-30",4.07895061132959,NA,Inf,NA,NA,59.083435818513,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-36",-111.485826532173,NA,Inf,NA,NA,3.82226441020077e-49,NA,NA,NA
"virus_comp_2591_cycle_1","CELIAC - CONTROL","t0-over42",-75.8322712508593,NA,Inf,NA,NA,1.16536788460267e-33,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0",1.25121391210307,NA,Inf,NA,NA,3.494582499717,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-6",-27.6619102947449,NA,Inf,NA,NA,9.69583017460041e-13,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-12",2.56885149962154,NA,Inf,NA,NA,13.0508269505795,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-18",22.9906856246674,NA,Inf,NA,NA,9654458097.82805,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-24",-4.98120763857703,NA,Inf,NA,NA,0.00686576618488896,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-30",-5.0354457228639,NA,Inf,NA,NA,0.00650329880170912,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-36",-10.3827544932747,NA,Inf,NA,NA,3.0961858150128e-05,NA,NA,NA
"virus_comp_2640_cycle_1","CELIAC - CONTROL","t0-over42",-33.0657862670795,NA,Inf,NA,NA,4.362259372457e-15,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0",-27.2817966040801,NA,Inf,NA,NA,1.41796750511352e-12,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-6",-29.4935148190132,NA,Inf,NA,NA,1.55284912676775e-13,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-12",-28.0656017007607,NA,Inf,NA,NA,6.47536196634859e-13,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-18",-29.9619675903501,NA,Inf,NA,NA,9.72037027192753e-14,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-24",-40.9804486486855,NA,Inf,NA,NA,1.59373931439271e-18,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-30",-29.4163460485168,NA,Inf,NA,NA,1.67742547124e-13,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-36",-27.5330774531542,NA,Inf,NA,NA,1.10290064899546e-12,NA,NA,NA
"virus_comp_289_cycle_1","CELIAC - CONTROL","t0-over42",-28.6440441087637,NA,Inf,NA,NA,3.6311961073513e-13,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0",14.3399087058881,NA,Inf,NA,NA,1689441.74831416,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-6",12.4639002553811,NA,Inf,NA,NA,258823.14131882,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-12",-38.8464338498795,NA,Inf,NA,NA,1.3465055176314e-17,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-18",-7.90505042622455,NA,Inf,NA,NA,0.000368875847851539,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-24",-3.41361975210339,NA,Inf,NA,NA,0.0329218156232867,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-30",2.45229177635525,NA,Inf,NA,NA,11.6149350738748,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-36",-45.454165985646,NA,Inf,NA,NA,1.81763439784244e-20,NA,NA,NA
"virus_comp_2915_cycle_1","CELIAC - CONTROL","t0-over42",4.61752290918712,NA,Inf,NA,NA,101.242933320666,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0",-14.6954331742654,NA,Inf,NA,NA,4.14815010359474e-07,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-6",-40.3905425542086,NA,Inf,NA,NA,2.87481728643158e-18,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-12",-7.8989030751932,NA,Inf,NA,NA,0.000371150441374632,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-18",3.5844983559081,NA,Inf,NA,NA,36.0352763005641,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-24",8.27124680376395,NA,Inf,NA,NA,3909.82073367717,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-30",29.8140081429534,NA,Inf,NA,NA,8872769918743.59,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-36",27.8376905064768,NA,Inf,NA,NA,1229575995129.84,NA,NA,NA
"virus_comp_315_cycle_1","CELIAC - CONTROL","t0-over42",-21.5095799468467,NA,Inf,NA,NA,4.55520704030424e-10,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0",-37.6450675118501,NA,Inf,NA,NA,4.47666822088328e-17,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-6",-1.87630280781509,NA,Inf,NA,NA,0.153155304884462,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-12",-4.05858811375182,NA,Inf,NA,NA,0.0172733899686176,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-18",53.4344030128393,NA,Inf,NA,NA,1.60792716442658e+23,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-24",56.5494292467403,NA,Inf,NA,NA,3.6233065295279e+24,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-30",3.22421443865404,NA,Inf,NA,NA,25.1338222394355,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-36",0.840202406552173,NA,Inf,NA,NA,2.31683587208657,NA,NA,NA
"virus_comp_3464_cycle_1","CELIAC - CONTROL","t0-over42",-40.3670055659293,NA,Inf,NA,NA,2.94328442147269e-18,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0",-38.7116057939693,NA,Inf,NA,NA,1.54086013068947e-17,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-6",-38.4643974782084,NA,Inf,NA,NA,1.97298791669433e-17,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-12",0.833764275546386,NA,Inf,NA,NA,2.30196769222461,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-18",-3.79237276158373,NA,Inf,NA,NA,0.0225420514314017,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-24",-1.38545920740734,NA,Inf,NA,NA,0.25020887563763,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-30",43.5060738605154,NA,Inf,NA,NA,7842378642485438464,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-36",-53.7107745508407,NA,Inf,NA,NA,4.71744661120268e-24,NA,NA,NA
"virus_comp_347_cycle_1","CELIAC - CONTROL","t0-over42",-54.302374869435,NA,Inf,NA,NA,2.61082786950703e-24,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0",31.2912626158439,NA,Inf,NA,NA,38870729015676.5,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-6",29.6988276492295,NA,Inf,NA,NA,7907459332648.88,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-12",99.1012583193025,NA,Inf,NA,NA,1.09428296310317e+43,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-18",-38.2049800425633,NA,Inf,NA,NA,2.55733714228583e-17,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-24",-31.0043942257894,NA,Inf,NA,NA,3.42738327392648e-14,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-30",2.13629812655913,NA,Inf,NA,NA,8.46803195225048,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-36",-52.55194301196,NA,Inf,NA,NA,1.50307667920263e-23,NA,NA,NA
"virus_comp_36_cycle_2","CELIAC - CONTROL","t0-over42",-3.11838497817138,NA,Inf,NA,NA,0.0442285408290669,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0",24.7837455615814,NA,Inf,NA,NA,58002129456.2276,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-6",-17.7005162114436,NA,Inf,NA,NA,2.05477125950339e-08,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-12",-45.7072293305604,NA,Inf,NA,NA,1.41124533277644e-20,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-18",-51.5194957883034,NA,Inf,NA,NA,4.22053269261766e-23,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-24",-53.6567006680638,NA,Inf,NA,NA,4.97956014975428e-24,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-30",62.9918413918084,NA,Inf,NA,NA,2.27514521462271e+27,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-36",-56.3950004498347,NA,Inf,NA,NA,3.2207906568369e-25,NA,NA,NA
"virus_comp_37_cycle_1","CELIAC - CONTROL","t0-over42",36.1561408191643,NA,Inf,NA,NA,5039790048911476,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0",-51.8879062959453,NA,Inf,NA,NA,2.91990430334992e-23,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-6",-53.7016864154705,NA,Inf,NA,NA,4.76051481299943e-24,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-12",-65.0300984575948,NA,Inf,NA,NA,5.72515280109931e-29,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-18",-54.1907768737054,NA,Inf,NA,NA,2.91907083412995e-24,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-24",-65.9688371932152,NA,Inf,NA,NA,2.2392265221219e-29,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-30",-65.8167861282247,NA,Inf,NA,NA,2.60695159797815e-29,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-36",-72.7669257315032,NA,Inf,NA,NA,2.49876658544262e-32,NA,NA,NA
"virus_comp_384_cycle_1","CELIAC - CONTROL","t0-over42",12.0094632078298,NA,Inf,NA,NA,164302.284410949,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0",-49.4297868469949,NA,Inf,NA,NA,3.41127185197032e-22,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-6",-57.0767088849806,NA,Inf,NA,NA,1.62892198946629e-25,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-12",-48.7327125981175,NA,Inf,NA,NA,6.84938897627377e-22,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-18",-49.7771047469983,NA,Inf,NA,NA,2.41033875260283e-22,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-24",-49.1080332799296,NA,Inf,NA,NA,4.70600223833541e-22,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-30",-49.4838175403125,NA,Inf,NA,NA,3.23184927886356e-22,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-36",-50.8849847468337,NA,Inf,NA,NA,7.96034540919179e-23,NA,NA,NA
"virus_comp_4028_cycle_1","CELIAC - CONTROL","t0-over42",-55.2230469404557,NA,Inf,NA,NA,1.03976558779986e-24,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0",3.67739544270627,NA,Inf,NA,NA,39.5432671260397,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-6",-10.8352844807322,NA,Inf,NA,NA,1.96922681150246e-05,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-12",21.7422666813785,NA,Inf,NA,NA,2770425294.77068,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-18",-20.5366773260986,NA,Inf,NA,NA,1.20513128455695e-09,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-24",-38.3812160962455,NA,Inf,NA,NA,2.14412272917e-17,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-30",1.18587603231616,NA,Inf,NA,NA,3.27355330420004,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-36",-4.20940513377002,NA,Inf,NA,NA,0.0148552025685812,NA,NA,NA
"virus_comp_42_cycle_1","CELIAC - CONTROL","t0-over42",-9.80620417938689,NA,Inf,NA,NA,5.51086327754583e-05,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0",10.2228814936133,NA,Inf,NA,NA,27525.8679325999,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-6",0.598687918334553,NA,Inf,NA,NA,1.81972959947637,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-12",7.25808198815879,NA,Inf,NA,NA,1419.53124672676,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-18",-0.125512991505211,NA,Inf,NA,NA,0.882044305269409,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-24",21.0704305494676,NA,Inf,NA,NA,1415049782.59346,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-30",-36.7580904710158,NA,Inf,NA,NA,1.0868363196358e-16,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-36",-4.46388063955651,NA,Inf,NA,NA,0.0115175808715353,NA,NA,NA
"virus_comp_4442_cycle_1","CELIAC - CONTROL","t0-over42",8.70746617725566,NA,Inf,NA,NA,6047.89875367625,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0",-4.30237079258139,NA,Inf,NA,NA,0.0135364288751493,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-6",-76.8670660618473,NA,Inf,NA,NA,4.14054366784238e-34,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-12",5.49021111050247,NA,Inf,NA,NA,242.308355297417,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-18",-9.06739850002408,NA,Inf,NA,NA,0.000115366273955395,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-24",-11.2460117812765,NA,Inf,NA,NA,1.30592771860873e-05,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-30",-12.3435096619129,NA,Inf,NA,NA,4.35794622055915e-06,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-36",-0.214861748480585,NA,Inf,NA,NA,0.806652953465166,NA,NA,NA
"virus_comp_491_cycle_1","CELIAC - CONTROL","t0-over42",-43.2000080707317,NA,Inf,NA,NA,1.73170885105161e-19,NA,NA,NA
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0",1.60156795177224,3.49250218949288,Inf,0.458573213379943,0.646540676033296,4.96080463199392,NA,NA,0.912567719445071
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-6",5.39016602192184,4.86018747163432,Inf,1.10904487807943,0.267410822300817,219.239781142447,NA,NA,0.911127387692731
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-12",7.78391982571917,3.64046174639453,Inf,2.13816827863341,0.0325030879322428,2401.67052363513,NA,NA,0.108343626440809
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-18",12.6837189202784,5.39073328992915,Inf,2.35287450484219,0.0186289200525724,322455.016019569,NA,NA,0.0931446002628618
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-24",7.73108330484266,4.76286324892673,Inf,1.62320077247332,0.10454649278171,2278.06870741947,NA,NA,0.348488309272367
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-30",6.61409666562745,4.53793505210137,Inf,1.45751241251562,0.144974987560989,745.530962318539,NA,NA,0.289949975121978
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-36",5.12861733973429,4.92918477149116,Inf,1.04045954401965,0.298126450281635,168.783586276296,NA,NA,0.942578865686366
"virus_comp_5117_cycle_1","CELIAC - CONTROL","t0-over42",4.14261495550891,4.37511587661666,Inf,0.946858339832694,0.343710968984171,62.9672629430165,NA,NA,0.687421937968343
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0",-14.342578239203,NA,Inf,NA,NA,5.90333480107135e-07,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-6",-0.0323767274126219,NA,Inf,NA,NA,0.968141787818737,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-12",-17.8037742476651,NA,Inf,NA,NA,1.8531863266348e-08,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-18",-25.6196146157539,NA,Inf,NA,NA,7.47382189006062e-12,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-24",-1.32456744799396,NA,Inf,NA,NA,0.265917957561709,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-30",-16.0295481851691,NA,Inf,NA,NA,1.09258611184181e-07,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-36",-17.476266411936,NA,Inf,NA,NA,2.57130700532487e-08,NA,NA,NA
"virus_comp_5225_cycle_1","CELIAC - CONTROL","t0-over42",27.2588840474181,NA,Inf,NA,NA,689259760240.444,NA,NA,NA
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0",-4.84950140933398,3.68365179440145,Inf,-1.31649289346632,0.188008662089998,0.0078322816784022,NA,NA,0.912567719445071
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-6",-0.147615046862836,3.13125946742424,Inf,-0.0471423873998738,0.9623997446138,0.862763174414897,NA,NA,0.999741286164189
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-12",34.7786529117789,31193.639179796,Inf,0.00111492771687585,0.999110416572595,1271092182186655,NA,NA,0.999440916213532
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-18",31.2624521673861,2259.18972186639,Inf,0.0138379047429267,0.988959301812363,37766824232992.5,NA,NA,0.999741175255752
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-24",-30.4851445861719,354524.048323686,Inf,-8.59889328532617e-05,0.999931390758161,5.76062926274265e-14,NA,NA,0.999931390758161
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-30",-3.41135168898023,2.94647813815443,Inf,-1.15777261158197,0.246956843031764,0.0329965691200291,NA,NA,0.352795490045377
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-36",0.869234362593027,3.25151689203699,Inf,0.267331953502009,0.789213586394531,2.38508404471353,NA,NA,0.993851253830438
"virus_comp_54_cycle_1","CELIAC - CONTROL","t0-over42",3.29777420510628,2.76726912321738,Inf,1.19170707953121,0.233376121162677,27.0523588578076,NA,NA,0.687421937968343
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0",-9.04006613797661,NA,Inf,NA,NA,0.000118562994678453,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-6",66.3314428566599,NA,Inf,NA,NA,6.41770291854756e+28,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-12",-51.0319613874746,NA,Inf,NA,NA,6.87227878006144e-23,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-18",-25.0042059288695,NA,Inf,NA,NA,1.38296548266252e-11,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-24",9.85379564585357,NA,Inf,NA,NA,19030.4507416091,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-30",-38.5174448942539,NA,Inf,NA,NA,1.87105358499667e-17,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-36",6.74501926594415,NA,Inf,NA,NA,849.815499017607,NA,NA,NA
"virus_comp_545_cycle_1","CELIAC - CONTROL","t0-over42",-29.8524095753286,NA,Inf,NA,NA,1.08458414127822e-13,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0",-5.93541997240056,NA,Inf,NA,NA,0.00264411206723655,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-6",-18.1474307850869,NA,Inf,NA,NA,1.31422870688859e-08,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-12",5.97036130613315,NA,Inf,NA,NA,391.647149706962,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-18",5.0682297549213,NA,Inf,NA,NA,158.892799034234,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-24",-15.489413363466,NA,Inf,NA,NA,1.8751380577136e-07,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-30",-12.9801705282049,NA,Inf,NA,NA,2.30559788690995e-06,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-36",-8.55338205534021,NA,Inf,NA,NA,0.00019289162498703,NA,NA,NA
"virus_comp_5552_cycle_1","CELIAC - CONTROL","t0-over42",-23.7547132060165,NA,Inf,NA,NA,4.82457581491001e-11,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0",67.5687934071222,NA,Inf,NA,NA,2.21184212775009e+29,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-6",68.0367428003865,NA,Inf,NA,NA,3.5316850331719e+29,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-12",69.236777112527,NA,Inf,NA,NA,1.1726009581995e+30,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-18",69.6357915781339,NA,Inf,NA,NA,1.74759190901062e+30,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-24",-80.4336268390859,NA,Inf,NA,NA,1.16982178384279e-35,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-30",66.4263376999625,NA,Inf,NA,NA,7.05654176230631e+28,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-36",-508.006805110568,NA,Inf,NA,NA,2.37381992689023e-221,NA,NA,NA
"virus_comp_5629_cycle_1","CELIAC - CONTROL","t0-over42",-551.324713783372,NA,Inf,NA,NA,3.6535837499576e-240,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0",-16.6649011012733,NA,Inf,NA,NA,5.78795852281849e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-6",-16.7207670167654,NA,Inf,NA,NA,5.47347515925809e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-12",-18.3804693328675,NA,Inf,NA,NA,1.04103083638822e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-18",-17.9002063593843,NA,Inf,NA,NA,1.68282576695124e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-24",-16.6455662319212,NA,Inf,NA,NA,5.90095682818281e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-30",-16.7765389242773,NA,Inf,NA,NA,5.1765655734758e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-36",-16.7723863702041,NA,Inf,NA,NA,5.19810623536116e-08,NA,NA,NA
"virus_comp_586_cycle_1","CELIAC - CONTROL","t0-over42",-18.3703443627774,NA,Inf,NA,NA,1.05162478366615e-08,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0",-3.97684674037917,NA,Inf,NA,NA,0.0187446530035526,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-6",-0.144819469899773,NA,Inf,NA,NA,0.865178469768885,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-12",-50.2615630441523,NA,Inf,NA,NA,1.48484293905749e-22,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-18",-17.7906224428963,NA,Inf,NA,NA,1.87772004913508e-08,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-24",11.8786865428882,NA,Inf,NA,NA,144161.076885864,NA,NA,NA
"virus_comp_6059_cycle_1","CELIAC - CONTROL","t0-30",-29.4134921968075,NA,Inf,NA,NA,1.68221943216141e-13,NA,NA,NA
