"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","OR"
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.615865471200692,2.94022271170098,-0.209462184190939,0.834087453221927,-6.37859609266131,5.14686515025992,0.999989488589519,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-24.5253246008071,21620.1454661236,-0.00113437370896674,0.999094900925549,-42399.2317787199,42350.1811295183,0.999094900925549,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-28.2207186698942,163575.703826062,-0.000172523901837541,0.999862345843037,-320630.708963543,320574.267526203,0.999862345843037,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-3.56906446308153,2.16475805838229,-1.64871286620763,0.0992064730219132,-7.81191229275368,0.673783366590625,0.292588583424352,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-4.08130833733849,1.99254412041322,-2.04829007073234,0.0405315853280187,-7.98662305095544,-0.175993623721548,0.145005773841401,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"SexMale",-0.21754452584789,2.7177468911617,-0.080045911028492,0.936200741372379,-5.54423055162051,5.10914149992473,0.936200741372379,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.178401052804978,0.272454742759845,0.654791511418942,0.512601996670326,-0.355600430421443,0.712402536031399,0.672004085087241,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.01728670083421,2.95055019639467,0.344778645717415,0.730260788088232,-4.76568541867693,6.80025882034534,0.730260788088232,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",0.135060408546557,4.71258301211724,0.0286595287975369,0.977136134438905,-9.10143256935851,9.37155338645162,0.99501547131841,NA
"virus_comp_15228_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",-1.08750687939048,3.52634699031593,-0.308394744583276,0.757781980446131,-7.99901997740092,5.82400621861995,0.983835508340325,NA
