"contig_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high","p.adj","IRR","conf.lowR","conf.highR"
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-17.5560578453792,534.245427823295,-0.0328614096276103,0.973785106819385,-1064.65785528423,1029.54573959347,0.999020352805592,NA,NA,NA
"virus_comp_17782_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-27.3205977640423,3990.4998701188,-0.00684640988679668,0.994537397929487,-7848.55662350865,7793.91542798057,0.999992241468567,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"(Intercept)",0.156873619158559,552.962565648201,0.000283696635005784,0.999773642838014,-1083.62983985018,1083.9435870885,0.999773642838014,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Dx.StatusCELIAC",5.9429325772078,552.706632596283,0.010752417696331,0.991420977238997,-1077.34216132792,1089.22802648233,0.991420977238997,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-1.34276576872133,358.716479017206,-0.00374325086040144,0.997013324906121,-704.414145303463,701.72861376602,0.999384005560083,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.616353458235704,629.127067343599,0.000979696297026561,0.999218315575371,-1232.45004023452,1233.68274715099,0.999895151757564,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-18",-3.32121561478323,3268.00664459228,-0.00101628178151932,0.999189124596683,-6408.49654025324,6401.85410902368,0.999800842147039,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-24",-3.44006709478332,4015.25288984249,-0.000856749796130094,0.999316412648825,-7873.19112000643,7866.31098581687,0.999316412648825,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.868381249316713,837.316636250677,-0.00103710019808652,0.999172513912279,-1641.97883195687,1640.24206945823,0.999796111811434,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-3.15855005109979,2170.96126503658,-0.00145490852460998,0.998839151360373,-4258.16444135432,4251.84734125212,0.998839151360373,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-3.75469781071535,41594.5946451444,-9.0268888127118e-05,0.99992797584794,-81527.6621538362,81520.1527582148,0.99992797584794,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"SexMale",-12.1283862145623,18.8271020325073,-0.644198251734181,0.519446884446029,-49.0288281315375,24.7720557024129,0.936810934113137,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-5.0796007713127,3.29110824974233,-1.54343169104522,0.122726069413941,-11.5300544100303,1.37085286740493,0.448992219581949,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"HLA.CategoryHigh Risk",1.82463843971731,11.4227720054854,0.159736921899614,0.873088314857079,-20.5635832946464,24.212860174081,0.873088314857079,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",14.2900924962686,23.6217220180768,0.604955577977462,0.545208513066086,-32.0076319119787,60.5878169045158,0.998315143421351,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"feeding_first_yearFormula",0.156777710729114,545.554821744421,0.000287372972394991,0.99977070954529,-1069.11102450051,1069.42457992196,0.99977070954529,NA,NA,NA
"virus_comp_2310_cycle_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",4.41827870008974,12.2062550737257,0.361968406640969,0.71737563970821,-19.505541630522,28.3420990307015,0.961861429707133,NA,NA,NA
