qname	tname	num_alns	pid	qcov	tcov
OLGO01000101	ERR589737_NODE_227_length_97168_cov_1455.68	24	95.25	94.23	92.23
OLGO01000101	ERR589774_NODE_217_length_97586_cov_21.2143	22	95.56	93.93	91.57
OLGO01000101	ERR589786_NODE_135_length_99040_cov_1290.66	24	95.09	94.11	90.42
OLGO01000101	OJNH01000048	24	95.81	93.36	89.65
OLGO01000101	ERR589750_NODE_148_length_99248_cov_188.387	23	95.18	95.12	91.15
OLGO01000101	OAVV01000098	16	95.42	97.09	93.44
OLGO01000101	ERR589836_NODE_132_length_97990_cov_15.6475	23	95.06	93.73	91.05
OLGO01000101	ERR589773_NODE_178_length_95143_cov_627.55	21	95.07	94.4	94.67
OLGO01000101	ERR589826_NODE_104_length_99479_cov_523.136	22	95.29	95.97	91.86
OLGO01000101	ERR589801_NODE_173_length_98624_cov_58.2029	26	95.11	95.54	92.35
OLGO01000101	OODN01000068	18	95.09	91.88	92.16
OLGO01000101	OOAW01000092	26	95.04	95.81	91.52
OLGO01000101	MN045_S8_84	20	95.26	93.11	90.42
OLGO01000101	OAWB01000083	24	95.18	94.72	91.25
OLGO01000101	OFRY01000048	25	95.43	93.72	91.38
OLGO01000101	ERR589509_NODE_117_length_99450_cov_1258.73	22	94.88	95.79	91.73
OLGO01000101	3300007714_____Ga0105661_1000069	17	95.65	95.09	94.37
OLGO01000101	SRR4295172_ms_8	18	95.6	93.64	93.89
OLGO01000101	OKRV01000014	23	95.0	92.73	91.73
OLGO01000101	ERR589821_NODE_65_length_97126_cov_5571.81	20	95.2	93.59	91.88
OLGO01000101	MN099_S58_106	20	95.03	94.01	91.35
OLGO01000101	HvCF_D10_ms_2	18	95.18	96.06	92.42
OLGO01000101	Long_crAss_ms_2	20	95.21	94.64	91.14
OLGO01000101	ERR589443_NODE_109_length_97897_cov_28.0204	24	95.29	94.79	91.9
OLGO01000101	ERR589811_NODE_183_length_95797_cov_1140.66	22	94.81	95.2	94.69
OLGO01000101	OJML01000021	22	94.53	95.01	92.49
OLGO01000101	MN038_S2_110	22	94.89	94.87	92.34
OLGO01000101	OGZA01000036	16	95.08	92.87	90.81
OLGO01000101	OMCC01000013	21	95.7	95.27	94.57
OLGO01000101	ERR589512_NODE_279_length_97295_cov_607.21	19	95.22	92.97	91.14
OLGO01000101	ERR589440_NODE_121_length_98649_cov_14.7648	24	94.87	95.3	91.69
OLGO01000101	ERR589548_NODE_133_length_97812_cov_182.454	18	94.66	93.66	91.4
OLGO01000101	OKRW01000064	20	94.47	96.77	93.39
OLGO01000101	ERR589827_NODE_122_length_98326_cov_41.0203	20	94.53	95.49	92.33
OLGO01000101	OODH01000049	24	94.32	95.53	93.74
OLGO01000101	ERR589557_NODE_190_length_93533_cov_205.404	18	94.58	92.25	93.98
OLGO01000101	ERR589813_NODE_178_length_98616_cov_51.5115	23	94.37	96.03	92.41
OLGO01000101	ERR589574_NODE_223_length_98544_cov_57.8223	23	94.54	95.55	92.3
OLGO01000101	NODE_27_length_98043_cov_23.463220	23	96.18	93.78	91.03
OLGO01000101	NG-15813_53_lib254058_NODE_2_length_98001_cov_18.457	19	92.91	92.02	89.65
OLGO01000101	MZ130481_1_98001	19	92.91	92.02	89.65
OLGO01000101	OODS01000049	25	94.96	96.15	92.95
OLGO01000101	OHAT01000070	18	95.34	95.38	92.38
OLGO01000101	ERR589807_NODE_175_length_98624_cov_2094.64	24	94.75	95.43	91.99
OLGO01000101	OLWZ01000040	22	95.87	93.27	92.15
OLGO01000101	OJQF01000018	18	91.92	91.56	93.36
OLGO01000101	OLTF01000001	18	95.42	93.47	92.93
OLGO01000101	OLOF01000050	21	92.19	91.78	91.95
OLGO01000101	OFRZ01000076	22	95.74	93.13	92.19
OLGO01000101	OHAF01000067	18	95.15	94.2	91.58
OLGO01000101	OLZQ01000040	19	95.59	93.24	91.97
OLGO01000101	3300008326_____Ga0115311_100028	23	95.65	93.59	94.09
OLGO01000101	ERR589741_NODE_169_length_97150_cov_107.747	22	94.7	95.35	93.34
OLGO01000101	MT774386_1_89781	9	75.79	5.59	5.95
OLGO01000101	OOAT01000079	10	75.35	6.91	7.05
OLGO01000101	UMIU01010253	6	74.21	9.17	9.33
OLGO01000101	3300007524_____Ga0105481_1000141	10	74.99	7.93	8.23
OLGO01000101	3300006746_____Ga0101796_100038	8	74.62	6.6	6.7
OLGO01000101	OFMB01000041	9	75.03	7.57	7.77
OLGO01000101	3300007362_____Ga0104788_100129	9	76.76	4.53	4.71
OLGO01000101	MT774383_1_93559	9	76.08	6.58	6.72
OLGO01000101	OBJP01000075	12	75.23	8.25	8.37
OLGO01000101	ERR844040_ms_1	12	74.96	8.39	8.96
OLGO01000101	MZ130476_1_92241	5	73.36	5.83	6.04
OLGO01000101	Long_crAss_ms_16	5	73.26	7.76	8.1
OLGO01000101	OLPO01000071	5	73.27	7.64	7.82
OLGO01000101	NG-14253_26_lib223959_5684_NODE_2_length_90827_cov_49.5933	6	75.51	3.87	4.07
OLGO01000101	MZ130480_1_93391	3	75.84	3.05	3.12
OLGO01000101	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	3	75.84	3.05	3.12
OLGO01000101	OBJF01000120	5	74.16	3.53	3.62
OLGO01000101	ERR589874_NODE_149_length_91639_cov_83.8167	7	75.22	4.22	4.42
OLGO01000101	ERR844018_ms_3	4	73.83	3.47	3.71
OLGO01000101	OLFZ01000126	6	73.98	4.91	5.32
OLGO01000101	HvCF_B1_ms_8	5	75.36	3.27	3.41
OLGO01000101	MZ130486_1_92361	5	75.36	3.27	3.41
OLGO01000101	OLNV01000049	5	73.63	4.7	4.98
OLGO01000101	2_lib200757_5	4	74.27	3.2	3.34
OLGO01000101	3300007222_____Ga0104061_100253	4	73.53	3.7	3.97
OLGO01000101	Long_crAss_ms_9	3	72.84	3.52	3.66
OLGO01000101	MZ130488_1_91714	3	72.84	3.52	3.66
OLGO01000101	3300014963_____Ga0134523_1000562	4	73.5	3.68	4.04
OLGO01000101	3300007806_____Ga0105890_100137	3	72.69	3.44	3.6
OLGO01000101	sample-1_352_16508	1	72.87	2.15	12.38
OLGO01000101	MH616963_1_94878	3	72.76	3.19	3.2
OLGO01000101	MZ130474_1_92367	5	73.7	3.24	3.36
OLGO01000101	A2_NODE_3_length_92367_cov_12.069243	5	73.7	3.24	3.36
OLGO01000101	MH552500_1_90023	1	72.53	1.5	1.6
OLGO01000101	OLPH01000160	5	73.73	3.19	3.3
OLGO01000101	OKSC01000115	5	73.96	3.04	3.14
OLGO01000101	ERR843949_ms_3	6	73.61	3.32	3.44
OLGO01000101	MT774381_1_91101	6	78.22	1.74	1.83
OLGO01000101	OGRL01000078	6	76.26	2.09	2.2
OLGO01000101	OJNL01000044	5	75.95	1.98	2.05
OLGO01000101	OGQI01000045	6	75.78	2.15	2.22
OLGO01000101	sample-1_4677_1147	2	97.17	0.3	23.71
OLGO01000101	SRS065504_NODE_131_length_90103_cov_73.092	2	72.31	1.23	1.31
OLGO01000101	sample-1_3596_1751	1	97.69	0.14	7.42
OLGO01000101	SRS145497_NODE_97_length_94933_cov_72.765	1	74.59	0.37	0.37
OLGO01000101	OJMP01000070	1	74.38	0.37	0.37
OLGO01000101	MT774377_1_93787	1	74.38	0.37	0.38
OLGO01000101	3300008513_____Ga0111022_100109	1	74.38	0.37	0.36
OLGO01000101	MZ130479_1_96466	1	74.38	0.37	0.37
OLGO01000101	NG-14571_96_NODE_2_length_96466_cov_151.499	1	74.38	0.37	0.37
OLGO01000101	HvCF_D5_ms_4	1	74.38	0.37	0.38
OLGO01000101	sample-1_30_80291	1	74.38	0.37	0.44
OLGO01000101	sample-1_1_194036	2	73.76	0.41	0.38
OLGO01000101	sample-1_241_22966	1	73.7	0.41	1.69
OLGO01000101	SRR4295175_ms_5	2	75.61	0.45	0.45
OLGO01000101	OLFZ01000108	2	76.01	0.43	0.43
OLGO01000101	Sib2_ms_2	2	76.12	0.43	0.44
OLGO01000101	MN917146_1_93030	2	76.01	0.43	0.44
OLGO01000101	OBKI01000059	2	76.01	0.43	0.42
OLGO01000101	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	76.61	0.23	0.23
OLGO01000101	MT774394_1_92815	2	81.13	0.22	0.23
OLGO01000101	OLRU01000124	1	90.91	0.05	0.05
OLGO01000101	ERR589826_NODE_133_length_91808_cov_9.52867	1	90.7	0.05	0.05
OLGO01000101	ERR589853_NODE_110_length_92253_cov_12.0089	1	90.7	0.05	0.05
OLGO01000101	ERR589835_NODE_192_length_92466_cov_11.6977	1	82.81	0.07	0.07
OLGO01000101	3300006476_____Ga0100233_100198	1	82.81	0.07	0.07
OLGO01000101	OLPR01000090	1	82.81	0.07	0.07
OLGO01000101	QRFC01000100	1	82.81	0.07	0.07
OLGO01000101	OLNN01000114	1	90.7	0.05	0.05
OLGO01000101	OLGH01000138	1	83.61	0.06	0.07
OLGO01000101	ERR589848_NODE_206_length_90462_cov_52.7397	1	82.81	0.07	0.07
OLGO01000101	Sib1_ms_5	1	90.7	0.05	0.05
OLGO01000101	OLFZ01000118	1	90.7	0.05	0.05
OLGO01000101	OHJX01000034	1	90.7	0.05	0.05
OLGO01000101	OLGB01000200	1	90.7	0.05	0.05
OLGO01000101	3300008299_____Ga0114868_1000151	1	90.7	0.05	0.05
OLGO01000101	ERR589556_NODE_251_length_91714_cov_17.3214	1	90.7	0.05	0.05
OLGO01000101	OLFY01000217	1	92.5	0.04	0.04
OLGO01000101	3300014744_____Ga0134393_100057	1	90.7	0.05	0.05
OLGO01000101	EM200_T3_ms_2	1	90.7	0.05	0.05
OLGO01000101	OICK01000023	1	90.7	0.05	0.05
OLGO01000101	3300013946_____Ga0117818_1000018	1	82.81	0.07	0.07
OLGO01000101	MZ130490_1_92132	1	90.7	0.05	0.05
OLGO01000101	OBJF01000128	1	82.81	0.07	0.07
OLGO01000101	NODE_14_length_91830_cov_15.741215	1	83.61	0.06	0.07
OLGO01000101	ERR589737_NODE_250_length_92638_cov_199.421	1	90.7	0.05	0.05
OLGO01000101	SRS143417_NODE_177_length_89824_cov_37.2496	1	82.81	0.07	0.07
OLGO01000101	SRS105153_NODE_241_length_90160_cov_456.992	1	82.81	0.07	0.07
OLGO01000101	NG-14571_65_NODE_5_length_90560_cov_40.8849	1	90.7	0.05	0.05
OLGO01000101	F6_NODE_4_length_91062_cov_72.306460	1	94.44	0.04	0.04
OLGO01000101	ERR589532_NODE_107_length_92376_cov_180.077	1	92.31	0.04	0.04
OLGO01000101	OHKK01000062	1	96.97	0.03	0.04
OLGO01000101	OBAQ01000124	1	92.31	0.04	0.04
OLGO01000101	3300014712_____Ga0134412_100037	1	94.44	0.04	0.04
OLGO01000101	3300014936_____Ga0169833_100099	1	92.31	0.04	0.04
OLGO01000101	3300014944_____Ga0134440_100138	1	92.31	0.04	0.04
OLGO01000101	ERR589512_NODE_313_length_91996_cov_59.3944	1	94.44	0.04	0.04
OLGO01000101	OGPZ01000072	1	94.44	0.04	0.04
OLGO01000101	ERR589742_NODE_219_length_92594_cov_6.88142	1	92.31	0.04	0.04
MT774411_1_97886	MT774410_1_98667	10	98.71	68.47	67.91
MT774411_1_97886	MZ130491_1_98573	4	76.21	6.85	6.82
MT774411_1_97886	MT774409_1_96717	7	77.24	7.61	7.7
MT774411_1_97886	OLNZ01000083	7	75.45	7.55	7.04
MT774411_1_97886	3300006463_____Ga0100176_1000099	7	75.26	7.79	7.3
MT774411_1_97886	SRS147652_NODE_155_length_104176_cov_11.0954	8	75.81	8.75	8.1
MT774411_1_97886	OFMT01000069	7	75.43	7.64	7.4
MT774411_1_97886	MT774402_1_103832	7	75.62	6.67	6.29
MT774411_1_97886	OLNE01000081	7	75.37	6.41	6.01
MT774411_1_97886	sample-1_2023_3705	2	77.11	2.56	63.75
MT774411_1_97886	sample-1_3406_1938	1	77.6	1.41	71.05
MT774411_1_97886	SRS011586_NODE_119_length_103914_cov_1098.85	6	77.51	3.51	3.32
MT774411_1_97886	MZ130497_1_104085	7	78.34	4.15	3.78
MT774411_1_97886	OLQG01000039	6	76.59	3.84	3.65
MT774411_1_97886	HvCF_C7_ms_2	7	78.34	4.15	3.78
MT774411_1_97886	HvCF_B1_ms_5	6	77.68	3.49	3.37
MT774411_1_97886	OBKN01000015	6	77.37	3.52	3.45
MT774411_1_97886	OHLF01000025	7	78.36	4.09	3.77
MT774411_1_97886	ERR844070_ms_2	7	78.29	4.12	3.75
MT774411_1_97886	OCHF01000043	8	77.66	4.45	4.15
MT774411_1_97886	3300008103_____Ga0114180_100162	7	78.36	4.15	3.83
MT774411_1_97886	MT774406_1_101532	6	76.43	3.9	3.77
MT774411_1_97886	MT774408_1_94826	5	74.5	6.16	6.35
MT774411_1_97886	ERR589773_NODE_168_length_99796_cov_16.6781	1	93.1	0.09	0.09
MT774411_1_97886	OHAB01000087	1	93.1	0.09	0.09
MT774411_1_97886	OHJU01000015	1	91.95	0.09	0.09
MT774411_1_97886	sample-1_3635_1721	1	84.38	0.1	5.52
MT774411_1_97886	MT774396_1_101153	1	96.97	0.03	0.03
MT774411_1_97886	ERR844016_ms_1	1	96.97	0.03	0.03
MT774411_1_97886	OIWL01000154	1	100.0	0.03	0.03
MT774411_1_97886	3300007312_____Ga0104941_100072	1	100.0	0.03	0.03
OAWB01000083	ERR589512_NODE_279_length_97295_cov_607.21	10	96.45	97.47	99.0
OAWB01000083	ERR589774_NODE_217_length_97586_cov_21.2143	9	96.39	97.4	98.71
OAWB01000083	OFME01000049	17	96.23	96.12	96.71
OAWB01000083	OCMA01000041	14	96.31	95.67	97.06
OAWB01000083	ERR589548_NODE_133_length_97812_cov_182.454	9	96.56	97.67	98.67
OAWB01000083	ERR589836_NODE_132_length_97990_cov_15.6475	11	96.72	98.21	99.15
OAWB01000083	F2T1.2.NODE_1_length_97120_cov_58.884747	12	96.51	95.95	97.58
OAWB01000083	JQ995537_1_97065	12	96.52	95.89	97.58
OAWB01000083	OFRY01000048	14	96.41	96.96	98.14
OAWB01000083	ERR589786_NODE_135_length_99040_cov_1290.66	11	96.48	97.79	97.68
OAWB01000083	OBCT01000057	15	96.29	95.67	97.1
OAWB01000083	OBXZ01000146	18	96.47	95.41	96.86
OAWB01000083	OGQQ01000082	17	95.81	96.96	97.63
OAWB01000083	OGRG01000096	11	96.28	98.39	99.06
OAWB01000083	OKRV01000014	14	96.44	94.1	96.62
OAWB01000083	ERR589773_NODE_178_length_95143_cov_627.55	12	96.73	95.72	99.51
OAWB01000083	3300006312_____Ga0099626_100158	15	96.8	93.51	97.19
OAWB01000083	OODS01000049	13	96.47	96.77	97.3
OAWB01000083	OKUZ01000024	15	96.28	95.95	98.22
OAWB01000083	OODC01000039	12	96.26	97.08	96.63
OAWB01000083	OIWV01000054	15	96.44	96.78	98.4
OAWB01000083	17T1_lib200766_3	16	96.29	94.15	97.73
OAWB01000083	OJML01000021	14	95.97	96.33	97.45
OAWB01000083	HvCF_F2_ms_2	16	96.6	96.8	96.67
OAWB01000083	EM195_T0_ms_1	20	96.06	94.12	94.02
OAWB01000083	ERR844045_ms_1	18	96.17	95.34	95.76
OAWB01000083	OHPM01000044	18	96.39	97.01	97.67
OAWB01000083	MN038_S2_110	15	95.88	97.72	98.59
OAWB01000083	OLRB01000064	20	96.15	92.13	97.28
OAWB01000083	HvCF_E10_ms_1	25	96.01	90.8	94.59
OAWB01000083	HvCF_D1_ms_1	16	96.69	95.81	98.58
OAWB01000083	HvCF_E6_ms_1	16	96.57	94.93	96.45
OAWB01000083	HvCF_E5_ms_1	14	96.75	96.17	98.1
OAWB01000083	5_lib200737_3	14	96.3	95.66	96.69
OAWB01000083	ERR843936_ms_1	20	96.07	90.37	95.55
OAWB01000083	3300013899_____Ga0117808_100015	12	96.58	96.78	97.22
OAWB01000083	MN099_S58_106	12	95.82	97.68	98.26
OAWB01000083	MN045_S8_84	17	95.63	96.81	97.3
OAWB01000083	OHXQ01000012	10	95.7	62.47	99.68
OAWB01000083	OFSC01000046	15	96.14	94.84	98.19
OAWB01000083	OLYR01000006	20	95.92	93.71	95.41
OAWB01000083	OCRP01000110	12	96.49	94.93	95.11
OAWB01000083	ERR589827_NODE_122_length_98326_cov_41.0203	9	96.48	96.94	97.38
OAWB01000083	OJNH01000048	15	96.19	95.99	95.7
OAWB01000083	NODE_27_length_98043_cov_23.463220	17	96.09	94.81	95.62
OAWB01000083	OKUM01000038	18	95.69	91.72	96.5
OAWB01000083	ERR589801_NODE_173_length_98624_cov_58.2029	12	96.72	96.54	96.85
OAWB01000083	OBAG01000123	19	96.34	92.23	95.04
OAWB01000083	3300006257_____Ga0099346_100106	14	96.38	97.95	98.82
OAWB01000083	HvCF_D6_ms_5	15	95.88	95.96	96.11
OAWB01000083	EM210_T0_ms_1	15	96.15	95.51	96.71
OAWB01000083	ERR589574_NODE_223_length_98544_cov_57.8223	11	96.45	97.08	97.34
OAWB01000083	OMCC01000013	23	95.59	95.55	98.5
OAWB01000083	SRR4295172_ms_8	22	96.43	92.92	96.35
OAWB01000083	SRS045739_NODE_78_length_98134_cov_152.188	19	96.01	96.03	96.59
OAWB01000083	F4T2.1.NODE_1_length_94988_cov_32.078160	17	96.12	93.37	96.98
OAWB01000083	ERR844006_ms_1	23	91.85	89.2	93.08
OAWB01000083	3300014788_____Ga0134381_1000061	19	96.1	94.34	96.87
OAWB01000083	ERR589741_NODE_169_length_97150_cov_107.747	12	96.42	95.03	96.67
OAWB01000083	SRS019030_NODE_87_length_93563_cov_510.146	17	96.72	91.18	96.17
OAWB01000083	OLSX01000045	13	95.81	96.17	97.73
OAWB01000083	CF1_ms_1	16	96.28	94.99	95.03
OAWB01000083	OKRW01000064	14	96.25	96.9	97.22
OAWB01000083	OFMN01000076	19	96.15	92.55	93.41
OAWB01000083	OGPX01000026	21	95.85	93.82	97.5
OAWB01000083	4_lib200738_4	19	96.22	94.65	94.66
OAWB01000083	OHQM01000028	17	96.5	92.6	95.39
OAWB01000083	OCHG01000105	14	96.08	95.09	95.38
OAWB01000083	ERR589813_NODE_178_length_98616_cov_51.5115	13	96.41	96.76	96.97
OAWB01000083	OODH01000049	16	96.09	95.14	97.01
OAWB01000083	ERR589443_NODE_109_length_97897_cov_28.0204	12	96.64	96.07	96.89
OAWB01000083	ERR589557_NODE_190_length_93533_cov_205.404	11	96.32	92.86	98.06
OAWB01000083	OFLY01000041	17	96.39	95.03	95.95
OAWB01000083	ERR589826_NODE_104_length_99479_cov_523.136	9	96.64	97.24	96.7
OAWB01000083	ERR589509_NODE_117_length_99450_cov_1258.73	13	96.72	96.24	95.77
OAWB01000083	OGPZ01000054	14	96.28	96.1	97.4
OAWB01000083	ERR589440_NODE_121_length_98649_cov_14.7648	13	96.57	95.56	95.75
OAWB01000083	HvCF_D10_ms_2	13	96.11	96.72	96.4
OAWB01000083	Long_crAss_ms_2	16	96.35	96.23	96.05
OAWB01000083	ERR589750_NODE_148_length_99248_cov_188.387	16	96.43	95.9	95.41
OAWB01000083	F2M.1.NODE_1_length_97876_cov_8.385428	12	96.64	96.77	97.73
OAWB01000083	3300007298_____Ga0104838_100088	13	97.25	97.06	97.45
OAWB01000083	3300008716_____Ga0113874_100160	18	95.99	92.06	94.46
OAWB01000083	HvCF_A11_ms_1	16	96.61	95.69	95.69
OAWB01000083	OGSS01000127	14	96.47	94.54	95.79
OAWB01000083	SRS014683_NODE_81_length_94199_cov_303.827	18	96.55	91.18	96.2
OAWB01000083	3300008523_____Ga0115231_1000091	18	96.18	94.06	96.16
OAWB01000083	ERR589737_NODE_227_length_97168_cov_1455.68	12	96.47	95.37	97.05
OAWB01000083	ERR844018_ms_1	17	96.84	92.7	95.97
OAWB01000083	OLWB01000065	17	96.15	95.61	96.29
OAWB01000083	3300007705_____Ga0105636_100113	14	96.95	96.96	97.42
OAWB01000083	OAVV01000098	13	96.17	97.25	96.97
OAWB01000083	F3T1.2.NODE_1_length_93869_cov_36.327307	20	96.92	92.87	97.74
OAWB01000083	OLGJ01000028	16	96.31	97.68	96.94
OAWB01000083	OOAW01000092	15	96.35	96.62	96.11
OAWB01000083	OLRW01000060	16	96.35	94.42	95.57
OAWB01000083	ERR843983_ms_1	14	96.07	95.21	95.41
OAWB01000083	OGPN01000023	17	96.3	93.71	95.07
OAWB01000083	ERR589811_NODE_183_length_95797_cov_1140.66	13	96.35	93.56	96.44
OAWB01000083	OFMO01000072	21	96.33	91.9	95.89
OAWB01000083	ERR589821_NODE_65_length_97126_cov_5571.81	15	96.38	96.21	97.88
OAWB01000083	3300014971_____Ga0134442_1000062	23	96.18	93.11	95.14
OAWB01000083	OODN01000068	15	96.36	94.95	98.48
OAWB01000083	OFMP01000048	11	96.27	96.2	98.3
OAWB01000083	OLRG01000090	16	95.55	93.26	95.19
OAWB01000083	OGZA01000036	14	96.39	96.32	97.49
OAWB01000083	OLGO01000101	24	95.17	91.28	94.76
OAWB01000083	OBVI01000054	16	95.92	96.74	97.06
OAWB01000083	SRS053398_NODE_95_length_96600_cov_69.939	28	95.36	93.22	96.14
OAWB01000083	HvCF_E8_ms_1	19	96.04	94.76	95.91
OAWB01000083	OLOS01000113	12	94.46	96.19	98.32
OAWB01000083	3300007714_____Ga0105661_1000069	20	96.07	94.23	96.93
OAWB01000083	OFRZ01000076	20	96.11	93.3	96.01
OAWB01000083	OLZQ01000040	13	96.37	95.27	97.23
OAWB01000083	NG-15813_53_lib254058_NODE_2_length_98001_cov_18.457	16	91.37	94.98	95.73
OAWB01000083	MZ130481_1_98001	16	91.37	94.98	95.73
OAWB01000083	ERR589807_NODE_175_length_98624_cov_2094.64	13	96.6	95.37	95.66
OAWB01000083	3300008326_____Ga0115311_100028	16	96.2	92.91	96.86
OAWB01000083	OHAT01000070	11	96.25	95.73	96.03
OAWB01000083	OLTF01000001	18	96.55	94.78	97.6
OAWB01000083	OHAF01000067	14	96.06	96.95	97.75
OAWB01000083	OJQF01000018	19	90.26	91.54	96.41
OAWB01000083	OLWZ01000040	16	96.24	94.3	96.77
OAWB01000083	OLOF01000050	18	90.84	93.78	97.43
OAWB01000083	MZ130480_1_93391	5	74.96	7.39	7.85
OAWB01000083	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	5	74.96	7.39	7.85
OAWB01000083	ERR589874_NODE_149_length_91639_cov_83.8167	7	74.86	4.88	5.27
OAWB01000083	OLPH01000160	4	72.93	5.16	5.53
OAWB01000083	MZ130474_1_92367	4	72.94	5.15	5.53
OAWB01000083	A2_NODE_3_length_92367_cov_12.069243	4	72.94	5.15	5.53
OAWB01000083	ERR844018_ms_3	4	73.7	4.79	5.29
OAWB01000083	OOAT01000079	10	77.25	5.43	5.76
OAWB01000083	MT774386_1_89781	9	75.71	5.6	6.18
OAWB01000083	2_lib200757_5	5	74.37	5.5	5.93
OAWB01000083	3300007524_____Ga0105481_1000141	10	76.45	6.48	6.98
OAWB01000083	3300006746_____Ga0101796_100038	9	76.81	5.34	5.63
OAWB01000083	OKSC01000115	4	72.82	5.16	5.53
OAWB01000083	OFMB01000041	9	76.98	5.72	6.11
OAWB01000083	MZ130476_1_92241	4	75.06	4.33	4.66
OAWB01000083	OBJP01000075	12	76.5	6.84	7.21
OAWB01000083	MT774383_1_93559	11	75.79	9.58	10.14
OAWB01000083	ERR843949_ms_3	4	72.73	5.16	5.54
OAWB01000083	NG-14253_26_lib223959_5684_NODE_2_length_90827_cov_49.5933	8	73.75	5.98	6.54
OAWB01000083	3300007362_____Ga0104788_100129	9	76.36	4.71	5.06
OAWB01000083	ERR844040_ms_1	12	76.69	6.79	7.54
OAWB01000083	UMIU01010253	7	75.25	8.05	8.5
OAWB01000083	OLPO01000071	5	74.44	6.02	6.37
OAWB01000083	Long_crAss_ms_16	5	74.56	6.35	6.85
OAWB01000083	3300007222_____Ga0104061_100253	5	74.27	4.35	4.85
OAWB01000083	3300014963_____Ga0134523_1000562	4	73.59	3.59	4.08
OAWB01000083	Long_crAss_ms_9	3	72.93	3.44	3.7
OAWB01000083	MZ130488_1_91714	3	72.93	3.44	3.7
OAWB01000083	3300007806_____Ga0105890_100137	3	72.82	3.31	3.59
OAWB01000083	Sib2_ms_2	1	94.93	0.44	0.47
OAWB01000083	sample-1_352_16508	1	73.15	2.08	12.38
OAWB01000083	OLFZ01000108	2	81.67	1.06	1.1
OAWB01000083	OIWL01000160	2	90.06	0.54	0.54
OAWB01000083	OBKI01000059	2	81.17	1.05	1.08
OAWB01000083	B7_NODE_1_length_96266_cov_47.336375	2	88.17	0.54	0.55
OAWB01000083	MN917146_1_93030	1	93.01	0.38	0.4
OAWB01000083	MH616963_1_94878	3	72.37	3.1	3.21
OAWB01000083	HvCF_B1_ms_8	4	75.4	1.92	2.08
OAWB01000083	MZ130486_1_92361	4	75.4	1.92	2.08
OAWB01000083	SRR4295175_ms_5	2	84.7	0.61	0.61
OAWB01000083	MH552500_1_90023	1	72.96	1.45	1.6
OAWB01000083	SRS143417_NODE_148_length_97094_cov_7.69295	2	88.41	0.44	0.44
OAWB01000083	MT774377_1_93787	1	90.62	0.34	0.36
OAWB01000083	sample-1_30_80291	2	78.77	1.01	1.24
OAWB01000083	sample-1_1_194036	2	91.05	0.34	0.35
OAWB01000083	OLSC01000143	2	87.44	0.45	0.46
OAWB01000083	3300008513_____Ga0111022_100109	1	88.62	0.37	0.38
OAWB01000083	OBAR01000155	2	87.73	0.44	0.44
OAWB01000083	MZ130484_1_97536	2	87.44	0.45	0.45
OAWB01000083	OLPB01000029	2	87.73	0.44	0.44
OAWB01000083	OJNQ01000029	2	87.44	0.45	0.46
OAWB01000083	EM181_T3_ms_1	2	87.44	0.45	0.45
OAWB01000083	OJMP01000070	2	78.75	0.98	1.0
OAWB01000083	MZ130479_1_96466	1	87.84	0.37	0.38
OAWB01000083	SRS145497_NODE_97_length_94933_cov_72.765	1	87.84	0.37	0.39
OAWB01000083	NG-14571_96_NODE_2_length_96466_cov_151.499	1	87.84	0.37	0.38
OAWB01000083	HvCF_D5_ms_4	1	89.85	0.34	0.36
OAWB01000083	sample-1_17_96846	2	86.77	0.45	0.45
OAWB01000083	OLWC01000038	2	85.75	0.46	0.48
OAWB01000083	OGOL01000109	2	85.43	0.45	0.46
OAWB01000083	MT774381_1_91101	9	75.66	3.24	3.53
OAWB01000083	OGQI01000045	4	76.09	1.86	2.0
OAWB01000083	OGRL01000078	4	76.3	1.87	2.05
OAWB01000083	OJNL01000044	4	76.05	1.87	2.01
OAWB01000083	sample-1_4677_1147	2	97.17	0.29	23.71
OAWB01000083	SRS065504_NODE_131_length_90103_cov_73.092	2	71.99	1.23	1.36
OAWB01000083	OLNV01000049	3	77.79	0.77	0.84
OAWB01000083	sample-1_3596_1751	1	98.46	0.13	7.42
OAWB01000083	OLFZ01000126	3	77.43	0.77	0.86
OAWB01000083	MT774394_1_92815	2	81.55	0.31	0.33
OAWB01000083	OBJF01000120	1	97.14	0.04	0.04
OLTF01000001	ERR589741_NODE_169_length_97150_cov_107.747	16	95.89	96.67	95.38
OLTF01000001	OKUZ01000024	15	96.93	97.52	96.82
OLTF01000001	ERR589801_NODE_173_length_98624_cov_58.2029	17	96.48	97.67	95.15
OLTF01000001	OODN01000068	17	96.44	96.55	97.26
OLTF01000001	4_lib200738_4	16	96.64	97.24	94.35
OLTF01000001	F4T2.1.NODE_1_length_94988_cov_32.078160	19	96.4	95.32	96.14
OLTF01000001	3300006257_____Ga0099346_100106	17	96.97	96.9	94.98
OLTF01000001	3300006312_____Ga0099626_100158	18	96.76	94.59	95.29
OLTF01000001	F2M.1.NODE_1_length_97876_cov_8.385428	16	96.57	96.12	94.15
OLTF01000001	SRS019030_NODE_87_length_93563_cov_510.146	16	96.89	94.59	97.01
