"","Contig","total_PA"
"741","edge_1632",33
"742","edge_1803",33
"743","virus_comp_372_cycle_1",32
"744","virus_comp_595_cycle_1",32
"745","virus_comp_608_cycle_1",32
"746","virus_comp_648_cycle_1",32
"747","virus_comp_966_cycle_1",32
"748","virus_comp_1131_cycle_2",32
"749","virus_comp_1570_cycle_1",32
"750","virus_comp_1968_cycle_1",32
"751","virus_comp_2139_cycle_1",32
"752","virus_comp_2467_cycle_1",32
"753","virus_comp_2590_cycle_1",32
"754","virus_comp_2856_cycle_1",32
"755","virus_comp_2984_cycle_1",32
"756","virus_comp_3012_cycle_1",32
"757","virus_comp_3197_cycle_1",32
"758","virus_comp_3240_cycle_1",32
"759","virus_comp_3526_cycle_1",32
"760","virus_comp_4503_cycle_1",32
"761","virus_comp_4511_cycle_1",32
"762","virus_comp_4830_cycle_1",32
"763","virus_comp_5084_cycle_1",32
"764","virus_comp_6847_cycle_1",32
"765","virus_comp_7056_cycle_1",32
"766","virus_comp_7265_cycle_1",32
"767","virus_comp_9078_cycle_1",32
"768","virus_comp_10200_cycle_1",32
"769","virus_comp_13158_cycle_1",32
"770","virus_comp_13210_cycle_1",32
"771","virus_comp_14703_cycle_1",32
"772","virus_comp_17822_cycle_1",32
"773","virus_comp_17900_cycle_1",32
"774","virus_comp_17911_cycle_1",32
"775","virus_comp_17918_cycle_1",32
"776","virus_comp_17951_cycle_1",32
"777","virus_comp_17969_cycle_1",32
"778","virus_comp_17995_cycle_1",32
"779","virus_comp_18055_cycle_1",32
"780","virus_comp_18139_cycle_1",32
"781","virus_comp_18309_cycle_1",32
"782","virus_comp_18383_cycle_1",32
"783","virus_comp_315_cycle_1",31
"784","virus_comp_510_cycle_1",31
"785","virus_comp_674_cycle_1",31
"786","virus_comp_808_cycle_4",31
"787","virus_comp_888_cycle_1",31
"788","virus_comp_1121_cycle_1",31
"789","virus_comp_1562_cycle_1",31
"790","virus_comp_1581_cycle_1",31
"791","virus_comp_1613_cycle_1",31
"792","virus_comp_1739_cycle_1",31
"793","virus_comp_1931_cycle_1",31
"794","virus_comp_2028_cycle_1",31
"795","virus_comp_2130_cycle_1",31
"796","virus_comp_2301_cycle_1",31
"797","virus_comp_2321_cycle_1",31
"798","virus_comp_2438_cycle_1",31
"799","virus_comp_2589_cycle_1",31
"800","virus_comp_3137_cycle_1",31
"801","virus_comp_3264_cycle_1",31
"802","virus_comp_3755_cycle_1",31
"803","virus_comp_3831_cycle_1",31
"804","virus_comp_4358_cycle_1",31
"805","virus_comp_5181_cycle_1",31
"806","virus_comp_6993_cycle_1",31
"807","virus_comp_7718_cycle_1",31
"808","virus_comp_9646_cycle_1",31
"809","virus_comp_13387_cycle_1",31
"810","virus_comp_14342_cycle_1",31
"811","virus_comp_17296_cycle_1",31
"812","virus_comp_18013_cycle_1",31
"813","virus_comp_18127_cycle_1",31
"814","edge_2859",31
"815","edge_49045",31
"816","virus_comp_423_cycle_1",30
"817","virus_comp_540_cycle_1",30
"818","virus_comp_596_cycle_1",30
"819","virus_comp_707_cycle_1",30
"820","virus_comp_1121_cycle_2",30
"821","virus_comp_1318_cycle_1",30
"822","virus_comp_1369_cycle_1",30
"823","virus_comp_1487_cycle_1",30
"824","virus_comp_1607_cycle_1",30
"825","virus_comp_1660_cycle_1",30
"826","virus_comp_1685_cycle_1",30
"827","virus_comp_1941_cycle_1",30
"828","virus_comp_2091_cycle_1",30
"829","virus_comp_2163_cycle_1",30
"830","virus_comp_2165_cycle_1",30
"831","virus_comp_2242_cycle_1",30
"832","virus_comp_2310_cycle_1",30
"833","virus_comp_2336_cycle_1",30
"834","virus_comp_2475_cycle_5",30
"835","virus_comp_2640_cycle_1",30
"836","virus_comp_2849_cycle_1",30
"837","virus_comp_3104_cycle_1",30
"838","virus_comp_3322_cycle_1",30
"839","virus_comp_4011_cycle_1",30
"840","virus_comp_4853_cycle_1",30
"841","virus_comp_4912_cycle_1",30
"842","virus_comp_5179_cycle_1",30
"843","virus_comp_6640_cycle_1",30
"844","virus_comp_7248_cycle_1",30
"845","virus_comp_7405_cycle_1",30
"846","virus_comp_7734_cycle_1",30
"847","virus_comp_9227_cycle_1",30
"848","virus_comp_9681_cycle_1",30
"849","virus_comp_14232_cycle_1",30
"850","virus_comp_14858_cycle_1",30
"851","virus_comp_15059_cycle_1",30
"852","virus_comp_16174_cycle_1",30
"853","virus_comp_17796_cycle_1",30
"854","virus_comp_17927_cycle_1",30
"855","virus_comp_17937_cycle_1",30
"856","virus_comp_18023_cycle_1",30
"857","virus_comp_18072_cycle_1",30
"858","virus_comp_18269_cycle_1",30
"859","virus_comp_18380_cycle_1",30
"860","edge_300",30
"861","edge_306",30
"862","edge_48732",30
"863","virus_comp_13_cycle_1",29
"864","virus_comp_302_cycle_1",29
"865","virus_comp_318_cycle_1",29
"866","virus_comp_1011_cycle_1",29
"867","virus_comp_1158_cycle_2",29
"868","virus_comp_1207_cycle_1",29
"869","virus_comp_1342_cycle_1",29
"870","virus_comp_1641_cycle_1",29
"871","virus_comp_1697_cycle_1",29
"872","virus_comp_1927_cycle_1",29
"873","virus_comp_1972_cycle_1",29
"874","virus_comp_2012_cycle_1",29
"875","virus_comp_2089_cycle_1",29
"876","virus_comp_2118_cycle_1",29
"877","virus_comp_2197_cycle_1",29
"878","virus_comp_2311_cycle_1",29
"879","virus_comp_2383_cycle_1",29
"880","virus_comp_3067_cycle_1",29
"881","virus_comp_3094_cycle_1",29
"882","virus_comp_3124_cycle_1",29
"883","virus_comp_3189_cycle_1",29
"884","virus_comp_3381_cycle_1",29
"885","virus_comp_3663_cycle_1",29
"886","virus_comp_7064_cycle_1",29
"887","virus_comp_7368_cycle_1",29
"888","virus_comp_7421_cycle_1",29
"889","virus_comp_7591_cycle_1",29
"890","virus_comp_8010_cycle_1",29
"891","virus_comp_9280_cycle_1",29
"892","virus_comp_10711_cycle_1",29
"893","virus_comp_12715_cycle_1",29
"894","virus_comp_13388_cycle_1",29
"895","virus_comp_14346_cycle_1",29
"896","virus_comp_16339_cycle_1",29
"897","virus_comp_16465_cycle_1",29
"898","virus_comp_16658_cycle_1",29
"899","virus_comp_17789_cycle_1",29
"900","virus_comp_17928_cycle_1",29
"901","virus_comp_18064_cycle_1",29
"902","virus_comp_18161_cycle_1",29
"903","virus_comp_18170_cycle_1",29
"904","virus_comp_18299_cycle_1",29
"905","edge_205",29
"906","edge_1501",29
"907","virus_comp_152_cycle_1",28
"908","virus_comp_163_cycle_1",28
"909","virus_comp_303_cycle_1",28
"910","virus_comp_389_cycle_1",28
"911","virus_comp_594_cycle_1",28
"912","virus_comp_700_cycle_1",28
"913","virus_comp_849_cycle_1",28
"914","virus_comp_1086_cycle_1",28
"915","virus_comp_1135_cycle_1",28
"916","virus_comp_1139_cycle_1",28
"917","virus_comp_1499_cycle_1",28
"918","virus_comp_1559_cycle_1",28
"919","virus_comp_1801_cycle_1",28
"920","virus_comp_2024_cycle_1",28
"921","virus_comp_2066_cycle_1",28
"922","virus_comp_2073_cycle_1",28
"923","virus_comp_2104_cycle_1",28
"924","virus_comp_2122_cycle_1",28
"925","virus_comp_2195_cycle_1",28
"926","virus_comp_2200_cycle_1",28
"927","virus_comp_2210_cycle_1",28
"928","virus_comp_2358_cycle_1",28
"929","virus_comp_2393_cycle_1",28
"930","virus_comp_2473_cycle_1",28
"931","virus_comp_2509_cycle_1",28
"932","virus_comp_2591_cycle_1",28
"933","virus_comp_2641_cycle_1",28
"934","virus_comp_2806_cycle_1",28
"935","virus_comp_3141_cycle_1",28
"936","virus_comp_3152_cycle_1",28
"937","virus_comp_3808_cycle_1",28
"938","virus_comp_3824_cycle_1",28
"939","virus_comp_3946_cycle_1",28
"940","virus_comp_3997_cycle_1",28
"941","virus_comp_4096_cycle_1",28
"942","virus_comp_4111_cycle_1",28
"943","virus_comp_4200_cycle_1",28
"944","virus_comp_4339_cycle_1",28
"945","virus_comp_4961_cycle_1",28
"946","virus_comp_7214_cycle_1",28
"947","virus_comp_7609_cycle_1",28
"948","virus_comp_8430_cycle_1",28
"949","virus_comp_10080_cycle_1",28
"950","virus_comp_10197_cycle_1",28
"951","virus_comp_10784_cycle_1",28
"952","virus_comp_10841_cycle_1",28
"953","virus_comp_10904_cycle_1",28
"954","virus_comp_12573_cycle_1",28
"955","virus_comp_12725_cycle_1",28
"956","virus_comp_13009_cycle_1",28
"957","virus_comp_13172_cycle_1",28
"958","virus_comp_14768_cycle_1",28
"959","virus_comp_14948_cycle_1",28
"960","virus_comp_16692_cycle_1",28
"961","virus_comp_17809_cycle_1",28
"962","virus_comp_17981_cycle_1",28
"963","virus_comp_18033_cycle_1",28
"964","virus_comp_18044_cycle_1",28
"965","virus_comp_18083_cycle_1",28
"966","edge_305",28
"967","virus_comp_148_cycle_1",27
"968","virus_comp_169_cycle_1",27
"969","virus_comp_254_cycle_1",27
"970","virus_comp_417_cycle_1",27
"971","virus_comp_445_cycle_1",27
"972","virus_comp_539_cycle_1",27
"973","virus_comp_744_cycle_1",27
"974","virus_comp_749_cycle_1",27
"975","virus_comp_876_cycle_1",27
"976","virus_comp_1022_cycle_1",27
"977","virus_comp_1143_cycle_1",27
"978","virus_comp_1162_cycle_1",27
"979","virus_comp_1259_cycle_1",27
"980","virus_comp_1317_cycle_1",27
"981","virus_comp_1485_cycle_1",27
"982","virus_comp_1492_cycle_1",27
"983","virus_comp_1703_cycle_1",27
"984","virus_comp_1966_cycle_1",27
"985","virus_comp_2057_cycle_1",27
"986","virus_comp_2080_cycle_1",27
"987","virus_comp_2082_cycle_1",27
"988","virus_comp_2173_cycle_1",27
"989","virus_comp_2229_cycle_1",27
"990","virus_comp_2394_cycle_1",27
"991","virus_comp_2519_cycle_1",27
"992","virus_comp_2616_cycle_1",27
"993","virus_comp_2757_cycle_1",27
"994","virus_comp_2807_cycle_1",27
"995","virus_comp_2812_cycle_1",27
"996","virus_comp_2883_cycle_1",27
"997","virus_comp_2904_cycle_1",27
"998","virus_comp_3199_cycle_1",27
"999","virus_comp_3328_cycle_1",27
"1000","virus_comp_4117_cycle_1",27
"1001","virus_comp_4389_cycle_1",27
"1002","virus_comp_5304_cycle_1",27
"1003","virus_comp_5406_cycle_1",27
"1004","virus_comp_5583_cycle_1",27
"1005","virus_comp_5845_cycle_1",27
"1006","virus_comp_6322_cycle_1",27
"1007","virus_comp_7391_cycle_1",27
"1008","virus_comp_7806_cycle_1",27
"1009","virus_comp_8593_cycle_1",27
"1010","virus_comp_8686_cycle_1",27
"1011","virus_comp_9525_cycle_1",27
"1012","virus_comp_9930_cycle_1",27
"1013","virus_comp_11608_cycle_1",27
"1014","virus_comp_13350_cycle_1",27
"1015","virus_comp_13404_cycle_1",27
"1016","virus_comp_14296_cycle_1",27
"1017","virus_comp_16050_cycle_1",27
"1018","virus_comp_17807_cycle_1",27
"1019","virus_comp_17833_cycle_1",27
"1020","virus_comp_17901_cycle_1",27
"1021","virus_comp_18289_cycle_1",27
"1022","edge_2483",27
"1023","edge_48728",27
"1024","edge_1958",27
"1025","virus_comp_384_cycle_1",26
"1026","virus_comp_488_cycle_1",26
"1027","virus_comp_562_cycle_1",26
"1028","virus_comp_597_cycle_1",26
"1029","virus_comp_839_cycle_1",26
"1030","virus_comp_860_cycle_1",26
"1031","virus_comp_877_cycle_1",26
"1032","virus_comp_895_cycle_1",26
"1033","virus_comp_909_cycle_1",26
"1034","virus_comp_912_cycle_1",26
"1035","virus_comp_1109_cycle_1",26
"1036","virus_comp_1423_cycle_1",26
"1037","virus_comp_1465_cycle_1",26
"1038","virus_comp_1749_cycle_1",26
"1039","virus_comp_1959_cycle_1",26
"1040","virus_comp_2052_cycle_1",26
"1041","virus_comp_2075_cycle_1",26
"1042","virus_comp_2141_cycle_1",26
"1043","virus_comp_2166_cycle_1",26
"1044","virus_comp_2247_cycle_1",26
"1045","virus_comp_2270_cycle_1",26
"1046","virus_comp_2305_cycle_1",26
"1047","virus_comp_2308_cycle_1",26
"1048","virus_comp_2327_cycle_1",26
"1049","virus_comp_2333_cycle_1",26
"1050","virus_comp_2409_cycle_1",26
"1051","virus_comp_3037_cycle_1",26
"1052","virus_comp_3146_cycle_1",26
"1053","virus_comp_3730_cycle_1",26
"1054","virus_comp_3927_cycle_1",26
"1055","virus_comp_3986_cycle_1",26
"1056","virus_comp_4070_cycle_1",26
"1057","virus_comp_4152_cycle_1",26
"1058","virus_comp_4189_cycle_1",26
"1059","virus_comp_4401_cycle_1",26
"1060","virus_comp_4518_cycle_1",26
"1061","virus_comp_6920_cycle_1",26
"1062","virus_comp_7608_cycle_1",26
"1063","virus_comp_8882_cycle_1",26
"1064","virus_comp_11443_cycle_1",26
"1065","virus_comp_15854_cycle_1",26
"1066","virus_comp_16860_cycle_1",26
"1067","virus_comp_17837_cycle_1",26
"1068","virus_comp_17913_cycle_1",26
"1069","virus_comp_18094_cycle_1",26
"1070","virus_comp_18129_cycle_1",26
"1071","virus_comp_18191_cycle_1",26
"1072","virus_comp_18395_cycle_1",26
"1073","virus_comp_18449_cycle_1",26
"1074","edge_288",26
"1075","edge_1494",26
"1076","edge_1709",26
"1077","edge_1959",26
"1078","virus_comp_4_cycle_1",25
"1079","virus_comp_81_cycle_1",25
"1080","virus_comp_126_cycle_1",25
"1081","virus_comp_164_cycle_1",25
"1082","virus_comp_411_cycle_1",25
"1083","virus_comp_457_cycle_1",25
"1084","virus_comp_472_cycle_1",25
"1085","virus_comp_637_cycle_1",25
"1086","virus_comp_731_cycle_1",25
"1087","virus_comp_957_cycle_1",25
"1088","virus_comp_989_cycle_1",25
"1089","virus_comp_996_cycle_1",25
"1090","virus_comp_1142_cycle_1",25
"1091","virus_comp_1152_cycle_1",25
"1092","virus_comp_1410_cycle_1",25
"1093","virus_comp_1483_cycle_1",25
"1094","virus_comp_1549_cycle_1",25
"1095","virus_comp_1642_cycle_1",25
"1096","virus_comp_1687_cycle_1",25
"1097","virus_comp_2016_cycle_1",25
"1098","virus_comp_2043_cycle_1",25
"1099","virus_comp_2054_cycle_1",25
"1100","virus_comp_2098_cycle_1",25
"1101","virus_comp_2102_cycle_1",25
"1102","virus_comp_2106_cycle_1",25
"1103","virus_comp_2109_cycle_1",25
"1104","virus_comp_2378_cycle_1",25
"1105","virus_comp_2433_cycle_1",25
"1106","virus_comp_2471_cycle_1",25
"1107","virus_comp_2558_cycle_1",25
"1108","virus_comp_2670_cycle_1",25
"1109","virus_comp_2809_cycle_1",25
"1110","virus_comp_2822_cycle_1",25
"1111","virus_comp_2957_cycle_1",25
"1112","virus_comp_3233_cycle_1",25
"1113","virus_comp_3260_cycle_1",25
"1114","virus_comp_3531_cycle_1",25
"1115","virus_comp_3629_cycle_1",25
"1116","virus_comp_3672_cycle_1",25
"1117","virus_comp_4875_cycle_1",25
"1118","virus_comp_5083_cycle_1",25
"1119","virus_comp_5203_cycle_1",25
"1120","virus_comp_5339_cycle_1",25
"1121","virus_comp_6313_cycle_1",25
"1122","virus_comp_6652_cycle_1",25
"1123","virus_comp_7146_cycle_1",25
"1124","virus_comp_8145_cycle_1",25
"1125","virus_comp_8257_cycle_1",25
"1126","virus_comp_8622_cycle_1",25
"1127","virus_comp_8822_cycle_1",25
"1128","virus_comp_8859_cycle_1",25
"1129","virus_comp_8889_cycle_1",25
"1130","virus_comp_9827_cycle_1",25
"1131","virus_comp_10176_cycle_1",25
"1132","virus_comp_10188_cycle_1",25
"1133","virus_comp_10678_cycle_1",25
"1134","virus_comp_10888_cycle_1",25
"1135","virus_comp_14348_cycle_1",25
"1136","virus_comp_14977_cycle_1",25
"1137","virus_comp_16662_cycle_1",25
"1138","virus_comp_18134_cycle_1",25
"1139","virus_comp_18149_cycle_1",25
"1140","virus_comp_18177_cycle_1",25
"1141","virus_comp_18305_cycle_1",25
"1142","virus_comp_18352_cycle_1",25
"1143","virus_comp_18424_cycle_1",25
"1144","edge_2199",25
"1145","edge_1596",25
"1146","edge_2654",25
"1147","edge_1915",25
"1148","virus_comp_200_cycle_1",24
"1149","virus_comp_499_cycle_1",24
"1150","virus_comp_509_cycle_1",24
"1151","virus_comp_558_cycle_1",24
"1152","virus_comp_566_cycle_1",24
"1153","virus_comp_875_cycle_1",24
"1154","virus_comp_1038_cycle_1",24
"1155","virus_comp_1068_cycle_1",24
"1156","virus_comp_1141_cycle_1",24
"1157","virus_comp_1150_cycle_1",24
"1158","virus_comp_1249_cycle_1",24
"1159","virus_comp_1546_cycle_1",24
"1160","virus_comp_1601_cycle_1",24
"1161","virus_comp_1816_cycle_1",24
"1162","virus_comp_1961_cycle_1",24
"1163","virus_comp_2009_cycle_1",24
"1164","virus_comp_2017_cycle_1",24
"1165","virus_comp_2029_cycle_1",24
"1166","virus_comp_2050_cycle_1",24
"1167","virus_comp_2156_cycle_1",24
"1168","virus_comp_2190_cycle_1",24
"1169","virus_comp_2211_cycle_1",24
"1170","virus_comp_2287_cycle_1",24
"1171","virus_comp_2355_cycle_1",24
"1172","virus_comp_2370_cycle_1",24
"1173","virus_comp_2385_cycle_1",24
"1174","virus_comp_2946_cycle_1",24
"1175","virus_comp_3044_cycle_1",24
"1176","virus_comp_3065_cycle_1",24
"1177","virus_comp_3126_cycle_1",24
"1178","virus_comp_3697_cycle_1",24
"1179","virus_comp_3713_cycle_1",24
"1180","virus_comp_3718_cycle_1",24
"1181","virus_comp_3811_cycle_1",24
"1182","virus_comp_4236_cycle_1",24
"1183","virus_comp_4464_cycle_1",24
"1184","virus_comp_4659_cycle_1",24
"1185","virus_comp_4935_cycle_1",24
"1186","virus_comp_5067_cycle_1",24
"1187","virus_comp_5176_cycle_1",24
"1188","virus_comp_5582_cycle_1",24
"1189","virus_comp_6019_cycle_1",24
"1190","virus_comp_6059_cycle_1",24
"1191","virus_comp_6315_cycle_1",24
"1192","virus_comp_6635_cycle_1",24
"1193","virus_comp_7870_cycle_1",24
"1194","virus_comp_8367_cycle_1",24
"1195","virus_comp_9910_cycle_1",24
"1196","virus_comp_11048_cycle_1",24
"1197","virus_comp_11395_cycle_1",24
"1198","virus_comp_11535_cycle_1",24
"1199","virus_comp_11947_cycle_1",24
"1200","virus_comp_12029_cycle_1",24
"1201","virus_comp_12492_cycle_1",24
"1202","virus_comp_12742_cycle_1",24
"1203","virus_comp_13528_cycle_1",24
"1204","virus_comp_14954_cycle_1",24
"1205","virus_comp_16214_cycle_1",24
"1206","virus_comp_17366_cycle_1",24
"1207","virus_comp_17858_cycle_1",24
"1208","virus_comp_17954_cycle_1",24
"1209","virus_comp_18032_cycle_1",24
"1210","virus_comp_18166_cycle_1",24
"1211","virus_comp_18275_cycle_1",24
"1212","virus_comp_18347_cycle_1",24
"1213","virus_comp_18373_cycle_1",24
"1214","edge_302",24
"1215","edge_2375",24
"1216","edge_1857",24
"1217","virus_comp_174_cycle_1",23
"1218","virus_comp_402_cycle_1",23
"1219","virus_comp_409_cycle_1",23
"1220","virus_comp_414_cycle_1",23
"1221","virus_comp_434_cycle_1",23
"1222","virus_comp_436_cycle_1",23
"1223","virus_comp_545_cycle_1",23
"1224","virus_comp_647_cycle_1",23
"1225","virus_comp_924_cycle_2",23
"1226","virus_comp_960_cycle_1",23
"1227","virus_comp_975_cycle_1",23
"1228","virus_comp_1020_cycle_1",23
"1229","virus_comp_1159_cycle_1",23
"1230","virus_comp_1286_cycle_1",23
"1231","virus_comp_1634_cycle_1",23
"1232","virus_comp_1662_cycle_1",23
"1233","virus_comp_1906_cycle_1",23
"1234","virus_comp_2071_cycle_1",23
"1235","virus_comp_2132_cycle_1",23
"1236","virus_comp_2140_cycle_1",23
"1237","virus_comp_2184_cycle_1",23
"1238","virus_comp_2215_cycle_1",23
"1239","virus_comp_2225_cycle_1",23
"1240","virus_comp_2353_cycle_1",23
"1241","virus_comp_2366_cycle_1",23
"1242","virus_comp_2408_cycle_1",23
"1243","virus_comp_2442_cycle_1",23
"1244","virus_comp_2544_cycle_1",23
"1245","virus_comp_2682_cycle_1",23
"1246","virus_comp_2684_cycle_1",23
"1247","virus_comp_2708_cycle_1",23
"1248","virus_comp_2803_cycle_1",23
"1249","virus_comp_2931_cycle_1",23
"1250","virus_comp_3082_cycle_1",23
"1251","virus_comp_3151_cycle_1",23
"1252","virus_comp_3153_cycle_1",23
"1253","virus_comp_3307_cycle_1",23
"1254","virus_comp_3389_cycle_1",23
"1255","virus_comp_3626_cycle_1",23
"1256","virus_comp_3870_cycle_1",23
"1257","virus_comp_3961_cycle_1",23
"1258","virus_comp_5367_cycle_1",23
"1259","virus_comp_5863_cycle_1",23
"1260","virus_comp_5949_cycle_1",23
"1261","virus_comp_6465_cycle_1",23
"1262","virus_comp_7444_cycle_1",23
"1263","virus_comp_9108_cycle_1",23
"1264","virus_comp_9288_cycle_1",23
"1265","virus_comp_9740_cycle_1",23
"1266","virus_comp_10304_cycle_1",23
"1267","virus_comp_10550_cycle_1",23
"1268","virus_comp_11305_cycle_1",23
"1269","virus_comp_11677_cycle_1",23
"1270","virus_comp_11877_cycle_1",23
"1271","virus_comp_13844_cycle_1",23
"1272","virus_comp_14592_cycle_1",23
"1273","virus_comp_14727_cycle_1",23
"1274","virus_comp_14843_cycle_1",23
"1275","virus_comp_16038_cycle_1",23
"1276","virus_comp_16274_cycle_1",23
"1277","virus_comp_16605_cycle_1",23
"1278","virus_comp_17112_cycle_1",23
"1279","virus_comp_17808_cycle_1",23
"1280","virus_comp_17813_cycle_1",23
"1281","virus_comp_17896_cycle_1",23
"1282","virus_comp_18019_cycle_1",23
"1283","virus_comp_18197_cycle_1",23
"1284","virus_comp_18206_cycle_1",23
"1285","virus_comp_18253_cycle_1",23
"1286","virus_comp_18412_cycle_1",23
"1287","edge_48908",23
"1288","virus_comp_138_cycle_1",22
"1289","virus_comp_405_cycle_1",22
"1290","virus_comp_440_cycle_1",22
"1291","virus_comp_477_cycle_1",22
"1292","virus_comp_513_cycle_1",22
"1293","virus_comp_844_cycle_1",22
"1294","virus_comp_864_cycle_1",22
"1295","virus_comp_866_cycle_1",22
"1296","virus_comp_1093_cycle_1",22
"1297","virus_comp_1260_cycle_2",22
"1298","virus_comp_1302_cycle_1",22
"1299","virus_comp_1348_cycle_1",22
"1300","virus_comp_1368_cycle_1",22
"1301","virus_comp_1412_cycle_1",22
"1302","virus_comp_1545_cycle_1",22
"1303","virus_comp_1600_cycle_1",22
"1304","virus_comp_1729_cycle_1",22
"1305","virus_comp_1772_cycle_1",22
"1306","virus_comp_1796_cycle_1",22
"1307","virus_comp_1862_cycle_1",22
"1308","virus_comp_2063_cycle_1",22
"1309","virus_comp_2087_cycle_1",22
"1310","virus_comp_2307_cycle_1",22
"1311","virus_comp_2354_cycle_1",22
"1312","virus_comp_2477_cycle_1",22
"1313","virus_comp_2545_cycle_1",22
"1314","virus_comp_2649_cycle_1",22
"1315","virus_comp_2661_cycle_1",22
"1316","virus_comp_2739_cycle_1",22
"1317","virus_comp_2905_cycle_1",22
"1318","virus_comp_3464_cycle_1",22
"1319","virus_comp_3542_cycle_1",22
"1320","virus_comp_3956_cycle_1",22
"1321","virus_comp_4068_cycle_1",22
"1322","virus_comp_4251_cycle_1",22
"1323","virus_comp_4349_cycle_1",22
"1324","virus_comp_4588_cycle_1",22
"1325","virus_comp_4763_cycle_1",22
"1326","virus_comp_4822_cycle_1",22
"1327","virus_comp_4962_cycle_1",22
"1328","virus_comp_5023_cycle_1",22
"1329","virus_comp_5521_cycle_1",22
"1330","virus_comp_5620_cycle_1",22
"1331","virus_comp_5658_cycle_1",22
"1332","virus_comp_6063_cycle_1",22
"1333","virus_comp_6165_cycle_1",22
"1334","virus_comp_6278_cycle_1",22
"1335","virus_comp_7303_cycle_1",22
"1336","virus_comp_8146_cycle_1",22
"1337","virus_comp_8828_cycle_1",22
"1338","virus_comp_10526_cycle_1",22
"1339","virus_comp_10775_cycle_1",22
"1340","virus_comp_11606_cycle_1",22
"1341","virus_comp_14288_cycle_1",22
"1342","virus_comp_14334_cycle_1",22
"1343","virus_comp_15983_cycle_1",22
"1344","virus_comp_16335_cycle_1",22
"1345","virus_comp_16432_cycle_1",22
"1346","virus_comp_17827_cycle_1",22
"1347","virus_comp_17923_cycle_1",22
"1348","virus_comp_17933_cycle_1",22
"1349","virus_comp_17959_cycle_1",22
"1350","virus_comp_18021_cycle_1",22
"1351","virus_comp_18026_cycle_1",22
"1352","virus_comp_18035_cycle_1",22
"1353","virus_comp_18244_cycle_1",22
"1354","virus_comp_18276_cycle_1",22
"1355","virus_comp_18387_cycle_1",22
"1356","virus_comp_18397_cycle_1",22
"1357","virus_comp_18437_cycle_1",22
"1358","edge_1707",22
"1359","edge_48907",22
"1360","virus_comp_74_cycle_1",21
"1361","virus_comp_167_cycle_1",21
"1362","virus_comp_393_cycle_1",21
"1363","virus_comp_454_cycle_1",21
"1364","virus_comp_503_cycle_1",21
"1365","virus_comp_521_cycle_1",21
"1366","virus_comp_522_cycle_1",21
"1367","virus_comp_619_cycle_1",21
"1368","virus_comp_676_cycle_1",21
"1369","virus_comp_725_cycle_1",21
"1370","virus_comp_760_cycle_1",21
"1371","virus_comp_809_cycle_1",21
"1372","virus_comp_838_cycle_1",21
"1373","virus_comp_852_cycle_1",21
"1374","virus_comp_856_cycle_1",21
"1375","virus_comp_865_cycle_1",21
"1376","virus_comp_918_cycle_1",21
"1377","virus_comp_1036_cycle_1",21
"1378","virus_comp_1075_cycle_1",21
"1379","virus_comp_1140_cycle_1",21
"1380","virus_comp_1144_cycle_1",21
"1381","virus_comp_1310_cycle_1",21
"1382","virus_comp_1400_cycle_1",21
"1383","virus_comp_1420_cycle_1",21
"1384","virus_comp_1523_cycle_1",21
"1385","virus_comp_1593_cycle_1",21
"1386","virus_comp_1604_cycle_1",21
"1387","virus_comp_1661_cycle_1",21
"1388","virus_comp_1694_cycle_1",21
"1389","virus_comp_1815_cycle_1",21
"1390","virus_comp_2005_cycle_1",21
"1391","virus_comp_2026_cycle_1",21
"1392","virus_comp_2060_cycle_1",21
"1393","virus_comp_2072_cycle_1",21
"1394","virus_comp_2112_cycle_1",21
"1395","virus_comp_2155_cycle_1",21
"1396","virus_comp_2346_cycle_1",21
"1397","virus_comp_2362_cycle_1",21
"1398","virus_comp_2410_cycle_1",21
"1399","virus_comp_2443_cycle_1",21
"1400","virus_comp_2476_cycle_1",21
"1401","virus_comp_2634_cycle_1",21
"1402","virus_comp_2664_cycle_1",21
"1403","virus_comp_2794_cycle_1",21
"1404","virus_comp_2840_cycle_1",21
"1405","virus_comp_2893_cycle_1",21
"1406","virus_comp_2918_cycle_1",21
"1407","virus_comp_2923_cycle_1",21
"1408","virus_comp_2977_cycle_1",21
"1409","virus_comp_3023_cycle_1",21
"1410","virus_comp_3192_cycle_1",21
"1411","virus_comp_3311_cycle_1",21
"1412","virus_comp_3527_cycle_1",21
"1413","virus_comp_3646_cycle_1",21
"1414","virus_comp_3778_cycle_1",21
"1415","virus_comp_3797_cycle_1",21
"1416","virus_comp_3845_cycle_1",21
"1417","virus_comp_4093_cycle_1",21
"1418","virus_comp_4263_cycle_1",21
"1419","virus_comp_4318_cycle_1",21
"1420","virus_comp_4371_cycle_1",21
"1421","virus_comp_4862_cycle_1",21
"1422","virus_comp_5633_cycle_1",21
"1423","virus_comp_6955_cycle_1",21
"1424","virus_comp_6999_cycle_1",21
"1425","virus_comp_7258_cycle_1",21
"1426","virus_comp_8538_cycle_1",21
"1427","virus_comp_12662_cycle_1",21
"1428","virus_comp_12706_cycle_1",21
"1429","virus_comp_12998_cycle_1",21
"1430","virus_comp_13036_cycle_1",21
"1431","virus_comp_13500_cycle_1",21
"1432","virus_comp_15574_cycle_1",21
"1433","virus_comp_16029_cycle_1",21
"1434","virus_comp_16090_cycle_1",21
