"ORF","in_t24","in_t36","in_t42","timepoint_pattern"
"virus_comp_2103_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2103_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_46",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_597_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2265_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_53",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2527_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1625_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2725_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_124",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2721_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_757_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_69",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1111_cycle_2_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1103_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4271_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1945_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"edge_48755_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2433_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_79",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_6380_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2216_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_296_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_10304_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_841_cycle_1_16",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_118",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_154",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_475_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4092_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_38",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_542_cycle_2_16",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17849_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_962_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_15690_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2103_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11746_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_593_cycle_1_69",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_56",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_35",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_49",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_62",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_169_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_196",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_32",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_31",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_545_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_229_cycle_1_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_429_cycle_1_75",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_28",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_88",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_152_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_39",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_590_cycle_2_56",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_22",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_31",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18153_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_70",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2239_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_47",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_26",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_67",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18230_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2375_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17991_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1068_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_357_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_22",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_84",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_23",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_33",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2089_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2109_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_21",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_71",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_28",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_77",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_151",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_595_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_158",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_27",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_35",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_30",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_40",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17772_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_60",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_589_cycle_1_63",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2788_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_41",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_187",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6037_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_597_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_36",FALSE,TRUE,TRUE,"t36_t42"
"edge_3739_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_13387_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2239_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_595_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1045_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_608_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_729_cycle_1_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_193_cycle_1_141",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_105",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_89",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_49",FALSE,TRUE,FALSE,"t36 only"
"edge_1847_12",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_29",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5098_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_3176_11",FALSE,TRUE,TRUE,"t36_t42"
"edge_1515_32",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_597_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_43",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1364_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_358_cycle_1_18",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17874_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18095_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_85",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_63",FALSE,TRUE,TRUE,"t36_t42"
"edge_1980_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_174_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_104",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_21",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_15",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_44",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_46",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_7111_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_36",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_593_cycle_1_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_152_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_30",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18139_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18040_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_9525_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_103",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_1476_21",FALSE,TRUE,TRUE,"t36_t42"
"edge_72_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_8593_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17846_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_542_cycle_2_103",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_34_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_118",FALSE,TRUE,TRUE,"t36_t42"
"edge_1627_33",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_14288_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3233_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_73_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2923_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_20",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1298_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_48",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_94",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_439_cycle_1_31",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_43",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_529_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_49",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_68",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2239_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_65",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2640_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_841_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_595_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3727_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_597_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3264_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11746_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2334_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1093_cycle_1_22",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_52",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6380_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_57",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_550_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_135",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_92",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2103_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17849_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_545_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17787_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18206_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4826_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18259_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_57",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_48",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2133_cycle_1_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_31",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_82",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_536_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_95",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_43",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_87",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_888_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18259_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_16174_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_90",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2382_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_19",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_206_cycle_1_53",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_37",FALSE,TRUE,FALSE,"t36 only"
"edge_1641_46",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17935_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4571_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_57",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2384_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2957_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_59",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_96",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_306_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17970_cycle_1_39",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2173_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1625_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_597_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_41",FALSE,TRUE,FALSE,"t36 only"
"edge_1515_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_12691_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_138_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_116",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1125_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2343_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_187_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17772_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_85",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_119",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_104",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18162_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1105_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2089_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_35",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_54",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18259_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_429_cycle_1_18",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_72",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2223_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_102",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_162",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_65",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_143",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4226_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18259_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_30",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4571_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_124",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3368_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18364_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17992_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18085_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6164_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_195",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_30",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2591_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_38",FALSE,TRUE,FALSE,"t36 only"
"edge_2194_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17846_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_1476_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_590_cycle_2_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_122",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4360_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_567_cycle_1_15",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1796_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_613_cycle_1_14",FALSE,TRUE,TRUE,"t36_t42"
"edge_959_24",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3808_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_589_cycle_1_77",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_317_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_36",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_152_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"edge_1847_34",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2084_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_8957_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18139_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2254_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2103_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17772_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_14963_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1512_28",FALSE,TRUE,FALSE,"t36 only"
"edge_3739_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_117",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_6059_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_177",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_5223_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_98",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4571_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2741_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_218",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1317_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_55",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_2_75",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_100",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17849_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2471_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2073_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_358_cycle_1_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3732_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2384_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2391_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_370_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18040_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1111_cycle_2_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_180",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2332_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1613_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_100",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_10824_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_155_cycle_1_16",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2739_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_542_cycle_2_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_429_cycle_1_82",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18162_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_733_cycle_1_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_63",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_155_cycle_2_84",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_505_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_75",FALSE,TRUE,FALSE,"t36 only"
"edge_48806_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_613_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_157",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_542_cycle_2_96",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_68",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_6037_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
