"","t0-over42","t0-36","t0-30","t0-24","t0-18","t0-12","t0-6","t0"
"virus_comp_1093_cycle_1_24",0.273729101249947,-1.09478709289338,2.09598854358774,-1.52094571773457,-0.375543462164957,2.15575350373048,2.2955557102881,1.88437309542975
"edge_1631_28",0.096127486766485,-1.41324424072741,2.65479669820046,-0.663362554963966,2.86652960666857,3.2404458566451,3.13984339427662,2.52538335233275
"virus_comp_3629_cycle_1_5",0.0620887166080775,-2.05300733293744,2.43930437104325,-1.75017547110895,1.87721697985476,2.16597020379429,3.09357238374451,1.52405224418119
"virus_comp_4360_cycle_1_2",-0.0279372529765052,-2.32811402159962,2.4096931697693,-1.0895351773621,3.34641343909902,2.65121790188228,4.2076502485136,2.83486620448419
"virus_comp_8889_cycle_1_2",0.0288667918518524,-2.00993513726172,2.47881885826914,-1.84421684744291,1.71184402142382,2.28377427366841,3.01675764484366,1.43076660302257
"virus_comp_155_cycle_2_43",0.241741989752313,-1.09619256842317,3.03837954842728,-1.44592715301331,3.4518451547581,3.82483756420192,4.14240991022789,2.78618251434848
"virus_comp_2283_cycle_1_10",-1.51246138084261,-5.21085666195556,1.4948306587978,-3.32070849825621,-1.25872149799856,0.628043649124169,-0.0534783415304507,1.08171750103864
"virus_comp_808_cycle_4_9",-0.361712703425805,-1.54122393951547,1.02782659787312,-3.08078869934499,1.28847375585054,3.52197425202164,4.32925922684559,1.24235185937847
"virus_comp_808_cycle_4_12",-0.655988058346707,-1.4979547533797,1.24359634172327,-2.89759917912916,1.34930531857218,2.57731380547816,4.40223492210474,1.1837039041124
"edge_311_15",-0.15966006477337,-2.86561677728499,1.30453349436227,-2.85594436992699,0.469282993374492,2.70671937655608,2.75507847334658,1.71011365402822
"virus_comp_164_cycle_1_1",0.878962066435575,-1.01705202801908,2.68733360195886,-1.72378267416611,3.22188090175494,3.38256722420293,3.83124677114275,2.07935542728717
"virus_comp_155_cycle_1_210",0.310328268630149,-1.42561439945888,2.65465004122606,-1.50520725055339,3.01871003058102,3.54672689236286,3.80065973647192,2.36910648473244
"virus_comp_18055_cycle_1_12",-0.170654124184331,-2.28455808987197,1.67283108585501,-1.84377280883593,2.33788036574122,2.19747929995194,3.1699121820654,1.82129670392123
"virus_comp_3136_cycle_1_6",-0.137760823718062,-1.88918964909243,1.67167614065294,-1.96529540599011,1.88349541167877,2.68379726528861,1.12036842599869,1.31373808915885
"edge_3278_3",-0.389582402103129,-2.79660600301268,2.25633832815071,-1.67797456035397,2.80723301198157,2.40574533517507,3.4267463599233,2.08693170035056
"virus_comp_301_cycle_1_54",-0.251007190822909,-2.12459997736462,1.87771679256638,-2.14953595061472,1.08778261749567,2.29724351589406,3.25496491766191,1.64471401530946
"virus_comp_1792_cycle_1_1",0.453423672803288,-2.14237590965609,1.72519853985281,-0.961494163786072,1.54011213898889,2.38908550669656,3.1063496628202,1.78338891743732
"virus_comp_808_cycle_4_37",-0.573995484194102,-1.36601648517421,1.27366247947538,-2.90023781831595,1.39909961458002,2.55768532998175,4.63120018407712,1.21188303020706
"virus_comp_6999_cycle_1_2",0.182704507373649,-2.19248543489442,2.26193309189358,-1.59899696887661,2.11867002378482,2.66186480810037,2.29072818355671,1.37707840072533
"edge_3739_22",0.494177574841231,-0.509785001122046,2.84652823170823,-1.54216829200692,2.31270160470906,3.07635351268438,3.26211530335351,1.53308437071951
"virus_comp_155_cycle_1_191",0.970417893422723,-0.972818387602181,2.775524633271,-1.78774807717492,3.13069281338591,3.35385139208297,3.79345243050434,2.02491132240812
"virus_comp_155_cycle_2_34",0.784667463450841,-1.11433245904124,2.53160408585822,-1.80026717082719,3.18019919696639,3.78384434554111,3.88397424407058,2.03683068054874
"virus_comp_155_cycle_2_156",0.253936467582633,-1.29949627173564,2.52921579417428,-1.45079446411158,3.35543628775524,3.67270723157259,3.96136292206195,2.52098815939792
"virus_comp_126_cycle_1_168",0.310081841072254,-1.50814490179307,1.55637553873143,-0.905588166261342,3.37768651702531,3.80427883154504,3.34219179452633,2.90072667305249
"edge_3278_4",-0.493033090553276,-2.370037349665,1.62920742472453,-1.81260231591131,3.21004571805248,2.57261454473426,3.60637417623674,2.21736115676726
"virus_comp_2591_cycle_1_3",0.720994152168477,-1.76702829560256,-0.33138471858399,-1.93072515988469,1.80281464298442,2.78397867385165,2.7591869935036,0.952329458360331
"virus_comp_126_cycle_1_209",0.347789465181497,-1.28119565006562,2.34191425893468,-0.601846026885223,3.65050108780428,4.69402806196161,3.4977386096072,3.30849433514145
"edge_1633_46",0.230076472954646,-2.210372111654,1.49598496110185,-1.04736840199325,2.34523047415824,2.78919620938778,2.05724228797463,1.81264524977708
"virus_comp_609_cycle_1_4",-0.404008674584242,-1.86142646490807,1.53219127720569,-1.43674056914088,2.21978754116686,3.52443710474838,3.60599365184906,2.89465189263812
"virus_comp_18196_cycle_1_7",-0.359692253451691,-2.30134260068251,0.309194504840677,-3.36220485955835,2.52111063528388,3.08291499049195,3.05848541804497,1.40501994044097
"virus_comp_2194_cycle_1_8",-0.452412524110456,-1.64952275697259,0.902305348693482,-4.29598516058292,1.0201243299803,2.50266260275324,3.2372173607685,1.87357596931793
"virus_comp_155_cycle_2_150",0.279577618971792,-1.41609313750739,3.34823985761267,-1.25252498769012,3.2916228804682,3.50991354497579,4.08049654603002,2.63655455709961
"virus_comp_2263_cycle_1_7",-0.638159686628974,-3.20725477825491,1.83993435234531,-3.07024336335475,2.43670086128386,2.17059452470404,3.70430841246879,1.31433395783775
"virus_comp_2188_cycle_1_5",0.903442661792791,-0.964306088576991,2.46181762126273,-0.202362853127468,2.22786547491447,4.11866051912748,3.61285617980363,2.87423651912116
"virus_comp_3464_cycle_1_7",-0.445161191884806,-1.76723128826655,0.995416703529177,-2.41059316773725,1.42303661270807,2.78211304264335,3.60597165565555,1.2117887287075
"virus_comp_2838_cycle_1_5",-0.22449070984593,-2.14180745503472,1.91433042471808,-1.71681926410715,1.99558627400855,2.22917294045529,3.14822426260424,1.96982445466109
"virus_comp_18196_cycle_1_2",-0.701462346944883,-1.93401768301333,-0.0128045654281959,-2.9945646789431,2.50894432919854,3.55012486363091,3.03627856134778,1.64367562159281
"virus_comp_5397_cycle_1_5",0.38462406468612,-1.96938693035037,1.9719422388806,-2.19730487497942,2.27106751413611,2.73572276932478,3.11268604943362,1.78101872108227
"virus_comp_808_cycle_4_45",-0.652566308878753,-1.3639111771907,1.24922400330365,-3.0172292491094,1.11490685110043,2.54711618780919,4.58034185917472,1.20178185718406
"virus_comp_62_cycle_1_2",0.738376007370239,-1.73891402710281,2.90570714277106,-0.905555254596228,1.77672919377148,1.54708634982681,3.2415407070224,1.92472763794833
"edge_1633_50",0.32482806715291,-1.95166808754334,1.38749272713375,-1.13864527666958,2.31937377556287,3.12170909802987,3.0422139236357,2.14679208407548
"edge_311_11",-0.939264109514537,-2.12498975453833,2.13683299073941,-2.32813468414021,0.37241560888284,2.32759521869985,2.84244938512579,1.30208888384135
"virus_comp_2383_cycle_1_7",1.03965799655242,-0.824157003006665,1.27412292235031,-0.5931615133152,2.96810591496771,4.68005114174985,6.94391965380609,4.26421615969348
"virus_comp_1102_cycle_1_8",-0.191667829610237,-2.4501284898249,1.27960434441526,-1.88679200485678,2.76448415180544,3.54697339348456,3.48508357102296,1.62641600270215
"virus_comp_155_cycle_1_176",0.905066989308827,-1.00618054004108,2.56101695953189,-1.71936199126879,3.10188206036719,3.35849546377808,3.77004674619177,2.00074468069723
"virus_comp_62_cycle_1_7",0.531590369279699,-0.885531745769858,3.46505358098795,-0.82806434408361,1.10886897421935,1.89962720966925,3.10487955454544,2.26341237888075
"virus_comp_7146_cycle_1_1",0.571117744801838,-2.26333014157402,1.71336499040609,-2.93566229482298,1.44027295487464,1.48637228868768,2.80547826671688,1.46396122715497
"edge_1468_14",-0.120934521173443,-1.83562714573579,2.4887092597295,-2.55724731727427,1.13178558960139,3.74178155889149,3.02924383435429,1.89528252956009
"virus_comp_2283_cycle_1_5",-0.332642241001048,-2.60186065315198,1.98469171847871,-1.0570803460394,2.66527126042546,2.35899745051967,3.9002520316275,3.2031647151509
"virus_comp_2343_cycle_1_4",-0.473947307387835,-1.13366177919118,3.99288571754922,-0.968290380212796,3.64818740861698,3.06423395272814,3.73353457477044,3.77057757895468
"edge_284_6",-0.301890286869665,-2.42952964064636,1.45079489465412,-3.57465935641301,2.14516048806618,3.62660688672944,3.17680270364335,1.3978756128437
"virus_comp_1795_cycle_1_4",0.564800036389796,-1.84907828195824,1.41445322394709,-1.82137463096466,2.32372294338757,2.60241401110067,3.14068582891431,1.41068751869625
"virus_comp_7248_cycle_1_3",-0.653044918649478,-1.90055032492786,1.86926797109022,-3.22118338237689,1.72556050248738,2.02613349974713,3.25092895427998,1.91429100633311
"edge_1631_4",-0.14579967395076,-1.424795770412,1.63034466587454,-0.947363679565595,2.58122486601824,2.79756038085299,3.21075690366326,2.26974590245965
"virus_comp_808_cycle_4_46",-0.779976415931897,-1.35635041191133,1.22654887705223,-2.78782742488281,1.1448189611539,2.57039619462446,4.79093965971936,1.16876517162724
"virus_comp_14666_cycle_1_3",-1.007878376574,-2.17625281795184,3.28531126367763,-1.98310570704679,-2.57963599471148,2.81065789144239,3.01781919661489,1.80914507204313
"virus_comp_126_cycle_1_210",0.383972357690221,-1.34755303743394,1.58442074943297,-0.604513151045832,3.44458043002434,4.31115193299824,2.74054614616869,3.18434928340552
"virus_comp_808_cycle_4_23",-0.762706087690946,-1.37864498003629,1.15072268841439,-2.81169578696921,1.17434098975611,2.62729796765473,4.71711407011633,1.28714453407124
"virus_comp_17785_cycle_1_2",-0.055866482663073,-3.12470410651886,1.72748526376751,-3.25701925397818,2.41381130994422,1.8540290244489,2.48364964162738,0.906909634796156
"edge_2254_2",-0.544028032617339,-1.55043209777011,1.18805242528488,-2.60934702826339,1.32498614720837,2.72348708899911,3.8400273863472,1.22067703490472
"virus_comp_2311_cycle_1_11",0.618144799287495,-2.28285410618399,1.17218951924092,-3.08895338291679,1.92071019418226,2.82246875881901,2.65115772519523,1.19240475848983
"edge_1474_3",-0.409503023144369,-3.70478851978089,1.53657153996925,-2.9019435331753,3.42278172129562,3.51858728475897,2.56904754499229,1.96230723331502
"virus_comp_17959_cycle_1_3",-0.498382529073023,-3.48581896181872,1.62880198077648,-2.3921363397584,2.32049808998875,4.43095629737149,2.68176981133926,4.44365417946496
"virus_comp_62_cycle_1_38",0.547018638868531,-1.45875061826243,3.44795295665913,-0.959425406722434,1.51227317966176,2.12653055385114,3.057543235182,1.86220546016334
"virus_comp_808_cycle_4_2",-0.9210960910464,-1.29921671806906,1.19279609127148,-2.7486485905079,1.20832274329707,2.72206248758945,4.87470265847895,1.51200748111563
"virus_comp_126_cycle_1_208",0.0738801756145375,-1.01771799923316,2.55754805693527,-0.875588941243594,3.66550493089024,5.02983143908922,3.63864885367334,3.96918622224325
"virus_comp_155_cycle_2_128",0.193491345981105,-1.37977023586347,2.8683521493787,-1.25711009208884,3.3281272420161,3.57632853763644,3.95920882413476,2.54072618750037
"virus_comp_126_cycle_1_147",0.0723230787808871,-1.52740485878161,1.57755987254929,-0.901771982049016,2.76435483829989,4.27644767826533,3.4010043616834,3.2052016517271
"virus_comp_490_cycle_1_3",0.248774350469668,-3.19497154410025,1.56229116035448,-3.4009195417822,2.6079617315768,2.67125294328472,2.93806837892713,1.5095781258684
"edge_284_13",-0.0609524253849623,-2.32201673408324,1.58112084886275,-3.20762131470283,2.08890131095583,2.9594829424479,3.13683885101241,1.42761295599808
"virus_comp_3468_cycle_1_2",0.453866269874454,-2.06059106648585,0.685730934749834,-2.3662208674255,1.41567613399183,2.62926825650225,1.36434341802308,1.52940224450914
"virus_comp_3264_cycle_1_8",-2.03728500862869,-2.35255363290054,0.00478794419989104,-2.28935129719514,3.84346974904372,4.27373035529174,1.92803366328831,2.25463997185747
"virus_comp_18200_cycle_1_2",0.417353518053821,-1.40539406297985,0.29931547438493,-2.41867389067255,2.64720876859681,3.67266799474094,3.32176885616149,2.85322089542468
"virus_comp_808_cycle_4_16",-0.286008379186415,-1.47542571814523,1.49024829052543,-2.08330178724915,1.59046018834105,3.49625311013738,4.40693243472346,1.69492099612135
"edge_1627_21",0.0792331884491966,-2.26309164939733,2.02802895155965,-0.954591213942923,2.61573708066019,4.16536971556732,2.01652658871336,2.06105701442272
"virus_comp_2382_cycle_1_6",0.0815380105384507,-2.57290021795181,1.19812348853768,-1.35422305973721,2.44059322900372,2.87402386145588,2.73261095347583,2.2349777144854
"virus_comp_126_cycle_1_207",0.72711694141733,-1.1106024912696,2.08907709897728,-0.565077398884539,3.3349287336174,4.59291022417805,3.51488871701506,3.42158089452799
"virus_comp_164_cycle_1_3",0.806168628795624,-0.875111486509755,2.74759095240339,-1.9018148477624,3.31023478889051,3.41822343412724,3.80460263770992,2.21654072297149
"virus_comp_613_cycle_1_13",-0.0472339380570874,-2.18740799346959,1.75499406653071,-1.69781432725026,1.06144900294954,1.62458327910012,2.98911217875507,2.00970758063269
"virus_comp_808_cycle_4_15",-0.878202948479673,-1.33879054701966,1.20631514167779,-2.85025241400223,1.24547849996895,2.61074272000206,4.64311463831878,1.37362883239613
"virus_comp_7271_cycle_1_1",0.763945225057561,-1.81661708482807,2.34996360641285,-0.97215981521552,2.26019369954327,3.63710752235852,3.4214376356118,2.42912487272147
"virus_comp_155_cycle_1_18",0.732617100899168,-0.797258399043034,2.6474831994451,-1.90698124179744,3.50248097406842,3.3754962279385,3.86573918750267,2.47935860586584
"virus_comp_245_cycle_1_43",-0.850390609545253,-3.90694839251145,1.21869242856318,-2.96000017568179,2.17236007594592,1.72999422121719,2.91824425535592,1.57463477251265
"virus_comp_18153_cycle_1_7",-0.408039993312063,-1.60934342123715,3.24080285939083,-1.07933237807733,1.77704414158933,2.879029345998,2.04079788987091,3.13151154049739
"virus_comp_2332_cycle_1_10",-0.275908392566225,-2.85424064713741,1.22860846911251,-1.04736214545796,2.71273722920212,1.95127740313538,1.66378966941685,1.91391095534445
"virus_comp_158_cycle_1_4",0.736217316719638,-0.782990325309473,2.55520018924887,-1.94514295414798,3.38600860758161,3.3737512805103,3.83578685552513,2.42837578947178
"virus_comp_2133_cycle_1_4",0.339908064036894,-1.87279034968678,1.46896936879118,-1.88794356412128,-0.19245846821709,2.24584094681675,3.30811982125209,1.96743339952664
"virus_comp_547_cycle_1_11",0.591999654531648,-1.17544573167717,3.41185383267448,-0.828566595796101,2.62460194543332,2.62785820741546,3.20500209494626,2.08655719993999
"virus_comp_155_cycle_2_101",0.393861936628205,-1.38753916735607,1.09955857243932,-1.83269225280994,3.12400770134138,3.07813143157819,3.5174808861027,2.28046153824464
"virus_comp_536_cycle_1_2",0.163429065113202,-1.48715623275397,2.84507285603285,-1.94763347334741,2.92625668150031,3.33990109379327,0.698752951560902,3.17264214111279
"virus_comp_155_cycle_2_197",0.89952740737513,-1.57377036760442,1.74458128694038,-1.93708491792278,2.52399631669751,2.93967524851315,3.07153399015845,1.17057866853241
"virus_comp_536_cycle_1_1",0.751134622027387,-1.46463458029668,3.18448869529259,0.0333042298299757,3.82700837111411,3.31929027358561,1.03294554206949,3.95484979469646
"virus_comp_2382_cycle_1_9",0.0572671492877732,-2.69660669990455,2.00021187342378,-2.1089030557707,2.6387311170376,2.66741789284531,2.14781391322307,3.04104355513972
"virus_comp_155_cycle_2_105",0.486562095951063,-1.04936389252692,2.96651918018606,-1.65069142270162,3.46047273204428,3.87429400149949,4.10303298579638,2.51160502340994
"virus_comp_811_cycle_1_1",-0.474553072983258,-1.78104053602205,-0.19444651571168,-3.2353584972424,1.23938167983023,3.55420101302323,4.61226751644634,1.15343840569065
"virus_comp_126_cycle_1_182",0.330276701268151,-1.22514596268685,1.53436111293548,-0.87687239232117,3.51898856981099,4.84150920885295,3.45918029928185,3.41093605885222
"virus_comp_464_cycle_1_67",-0.116130578912692,-2.1200739028815,1.95269755954563,-2.74773508060757,2.24019365016878,2.80721837012399,0.558767371357193,1.61704446299303
"virus_comp_2308_cycle_1_4",0.363825269375607,-1.85437706996419,1.69395389436399,-2.84130497440031,2.12910224890125,2.5089932688365,2.82603778964731,1.83628856959126
"virus_comp_155_cycle_1_17",0.703562191361851,-0.926820479189858,2.54865136328351,-1.87647770252791,3.42527868031532,3.42079208341225,3.83238628604048,2.36502861066905
"virus_comp_1260_cycle_2_12",-0.0787069343042388,-2.24825052008285,1.50959966968456,-2.19348517799275,2.75485733239568,3.4972867883674,3.27387070524429,1.77579889481976
"virus_comp_2239_cycle_1_1",-1.45814662677013,-4.50679433538254,0.463528908809823,-3.24554478392655,1.46622544383068,1.37964005172893,3.18212508174796,0.742646754341761
"virus_comp_62_cycle_1_22",0.498000085506201,-1.53251214077977,3.46747591670642,-0.949389592060238,1.38146163050114,2.29214642714136,3.04765043944115,1.88787832013194
"edge_1633_14",-0.737371311375175,-1.93415636341509,2.37240692074036,-1.08551084361161,2.94427670551814,3.59182590234141,3.24023768128178,2.61429966986636
"virus_comp_2641_cycle_1_8",0.000722751040365122,-1.46657716976148,1.79799755682301,-2.41428867643834,2.25898269952206,2.56248378427508,2.78547506992657,2.02801306217351
"virus_comp_2109_cycle_1_2",-0.827710797663584,-1.73455611373525,1.76646641568513,-0.595219364453529,3.53003637461933,4.41066579234156,3.6093346602722,2.35251338917077
"virus_comp_17906_cycle_1_36",-0.0922118325164312,-2.20004188029458,2.15842005630959,-2.24356449239189,2.35644462192557,2.84212230666311,2.29451588893535,1.39586619028262
"virus_comp_155_cycle_1_131",0.809984202067466,-0.766495751029098,2.66100270054467,-1.96246606761863,3.37272850193317,3.44069537900929,3.81724187110837,2.39269171966324
"virus_comp_3522_cycle_1_1",0.660092318425293,-2.21024025408196,2.04383798213866,-1.52445197433351,2.51965075503096,3.21620347100283,3.09746913455551,2.06185985315415
"virus_comp_2438_cycle_1_2",0.884663359346197,-1.22356454534943,1.41942023955707,-0.637917522174999,2.84545204074095,4.43830396226127,6.19396617177302,3.36432222555417
"edge_3513_16",0.0773926171355979,-2.61548204580225,1.73792502135711,-2.4514344297692,2.41498478834609,1.69819260120857,3.06763174052548,1.44152349361769
"virus_comp_490_cycle_1_4",-0.0698710273591279,-3.67104837573569,1.65861487177122,-2.92590842133286,1.91102034674314,2.15632673857463,2.35797800168181,1.01633695430336
"virus_comp_158_cycle_1_5",0.511386569917913,-1.16620017176617,2.37028965730503,-1.80968079978858,3.3304681293892,3.74570314733282,3.86124523851389,2.26275990426635
"virus_comp_155_cycle_1_214",0.734808077278153,-0.951504045405103,2.66906905176191,-1.93437386344134,3.28930424187913,3.44300064363774,3.80293696289923,2.28944583417548
"edge_1468_47",-0.302731298070748,-2.47484346502474,2.565880243076,-2.2009106904379,3.10207876963879,2.8354153225083,2.57745691182053,1.67371472710675
"virus_comp_163_cycle_1_23",0.130192475894739,-1.16911533741578,2.77393428807269,-1.26239729725619,3.42645369134494,4.10521495109817,3.94404438993763,2.57195291748397
"virus_comp_1260_cycle_2_17",-1.43232756639608,-3.11037377279136,1.01767682656551,-3.04099400810499,2.80878852434847,4.22873681365289,3.40555752486133,1.6846307707966
"virus_comp_155_cycle_1_19",0.67320751598864,-0.966553838585306,2.40045300371976,-1.916279992865,3.21178160301602,3.40008391448407,3.75886585020094,2.24965759636663
"virus_comp_155_cycle_1_126",0.61017792819095,-1.10242742040413,2.47702593246389,-1.91565080600525,3.2235052024274,3.83349389184841,3.86701864291735,2.21879494647003
"virus_comp_2109_cycle_1_3",0.0636739185563626,-1.82651800598336,2.46772148872484,0.0919129152956941,3.92287236808571,4.60999284960042,3.64437453680629,3.03643509539922
"virus_comp_10609_cycle_1_2",0.485146837991082,-1.7027882053494,1.6774598187244,-1.09508020520109,2.32159304698197,2.35805091905908,3.00684356723259,1.51239030457388
"virus_comp_4695_cycle_1_3",-0.230739574697904,-2.13170334029034,3.52312714029206,-0.805360800524022,3.64781665123558,3.34318456193487,3.50485069857229,2.40321967716933
"virus_comp_155_cycle_1_59",0.78905367479735,-0.773343529220338,2.75546259130507,-1.84854782387546,3.36063906793331,3.35147509478508,3.83126891220729,2.42989238518868
"virus_comp_69_cycle_1_4",0.581050272559732,-1.43469528280284,1.77639808640399,-0.573415242144612,2.79444347313305,3.03249816003238,3.08264748094366,2.72923577205713
"virus_comp_155_cycle_1_213",0.797131310961405,-0.848716133687042,2.60154535817286,-1.99076517023056,3.32500243977483,3.4292364172583,3.7924530642723,2.29631901724093
"edge_1633_38",-0.105799601649629,-2.21016420790443,2.30297497316955,-0.49185285918041,3.27346918450631,3.9578946593414,3.3407268960919,2.38787663483381
"virus_comp_808_cycle_4_51",-0.21664241659359,-1.32931716144098,1.49563066583754,-2.34250038553263,2.44701762674393,3.49110062047761,5.07491477258992,1.29312389430223
"virus_comp_155_cycle_2_23",0.785308674372578,-0.730289832606993,2.70610488213571,-1.92266742305539,3.30997330963756,3.51262369633522,3.84792631585895,2.4085389491125
"virus_comp_1191_cycle_1_3",0.477125622892594,-1.82216783907382,2.91214737648585,-0.837184304582026,1.57445579028483,3.15471384569428,2.7802852326836,2.31384316018994
"virus_comp_3404_cycle_1_2",-1.31168287081337,-1.52518907141986,1.33558602103514,-1.57465177312299,2.54003653065025,3.79558300010017,3.92454129566521,3.57712493812421
"virus_comp_155_cycle_1_125",0.745056217140356,-1.00552719488091,2.56568213020654,-1.90912092979709,3.15474895590063,3.3972397912298,3.74043509448209,2.19270093134422
"virus_comp_155_cycle_2_60",0.664276531492129,-0.848094638550067,2.60850964305793,-1.99132578365714,3.35559239739715,3.9727618575914,3.95237998034458,2.3181230239013
"virus_comp_16658_cycle_1_1",-0.365820982298459,-3.27114937351222,1.42249477606585,-2.81990865217241,3.50952417671808,3.24173969448097,3.08437811983176,1.11451563922937
"edge_284_18",-0.816305539044778,-2.99082551806138,1.47408673161079,-3.78326343579931,2.25133939895513,2.81772600993785,2.76339164101021,0.76999422807265
"virus_comp_155_cycle_2_158",0.776440181265026,-0.6641439591773,2.79329449156763,-1.93841058426486,3.48469336793197,3.51343364708509,3.86467970261639,2.38336887693011
"virus_comp_155_cycle_2_151",0.78994725976006,-0.801414763495403,2.77086807602263,-1.82993249703396,3.14507385586906,3.29742682535498,3.77700661119073,2.3468205710205
"virus_comp_155_cycle_1_110",0.830833543827118,-0.696295118951882,2.74597793919615,-1.9512630345324,3.24343223245387,3.35192636582302,3.77503774418087,2.30723412014198
"edge_284_1",-0.115136217591927,-2.00620544009183,1.4632435351556,-3.34170327781244,2.21308198143867,3.33215317188114,3.04139588985202,1.18325823747647
"virus_comp_164_cycle_1_26",0.733302483450138,-0.626930405592756,2.95483970356256,-1.84769565801821,3.52698572683132,3.51040303951469,3.93829025266026,2.51716852768001
"virus_comp_155_cycle_2_112",0.485323357476515,-0.999466779691404,2.81708871883348,-1.73015372874321,3.39170077822872,3.96387176873152,4.03586817623347,2.43119932678078
"virus_comp_475_cycle_1_24",0.196829494689893,-1.87663482543848,1.47951210529104,-1.25233808013969,2.37662547452478,3.14790515322421,3.48565391571335,1.66359514087115
"virus_comp_155_cycle_1_162",0.81090777894754,-0.865284299529603,2.57664911718732,-1.93474546623608,3.20457709077626,3.32622410706202,3.73622085526155,2.22370409664433
"virus_comp_150_cycle_1_24",0.673479147924923,-1.053451568834,2.57732590460222,-1.83185446700438,3.14721503405385,3.40206264704167,3.7749737407859,2.24936231592013
"virus_comp_155_cycle_2_31",0.803138407109133,-0.650244662275069,3.05965233919949,-1.86680419469588,3.50836245215209,3.46389717504119,3.8991164841061,2.50996201482756
"virus_comp_155_cycle_2_33",0.797379868817407,-0.77982195331579,2.81252015010085,-1.86111150228424,3.35399178435111,3.45124799640182,3.83964336547677,2.39124902148519
"edge_1627_15",0.0455789549471559,-2.23328302007112,1.5101454097032,-1.18033801350123,2.52002797855063,3.61532952780404,2.42236607616758,1.91818984616885
"virus_comp_155_cycle_1_124",0.740369803566382,-0.912786130719199,2.75008164603196,-1.92558956030331,3.25616906473138,3.50265647755567,3.7963814883315,2.21585039088927
"virus_comp_155_cycle_1_57",0.786176482065102,-0.863022957308692,2.61590079530921,-1.90130372616654,3.25500352587835,3.42204853111761,3.79276722878824,2.29730673898734
"virus_comp_155_cycle_1_58",0.85649178554837,-0.541256551978753,3.07027378968706,-1.91325178039069,3.44937820394879,3.42792634432401,3.86101342459163,2.52737489528993
"virus_comp_155_cycle_1_79",0.796879752410735,-0.863777012234593,2.53088229574064,-1.93260680944459,3.25956594112912,3.41064529805579,3.77043007468944,2.25512787968233
"virus_comp_164_cycle_1_7",0.783824701740473,-0.790230802558342,2.77967367082309,-1.88945731338398,3.41342150973698,3.4261564798548,3.83926394866151,2.36509310765878
"virus_comp_155_cycle_1_20",0.825676873408216,-0.63122382818772,2.92346925227393,-1.89049464812089,3.32572051274892,3.36125306272726,3.81958865904314,2.38508976956689
"edge_3278_1",0.0327653853546659,-2.23342262189324,1.92301073076407,-0.858104177274081,2.30996050586062,2.74485690088244,3.34667442316754,1.97528282636961
"virus_comp_164_cycle_1_8",0.799621690863409,-0.681602071364626,2.90952612298304,-1.87287987852378,3.45912795547141,3.412271260402,3.86167286339242,2.42771943646245
"edge_1627_28",-0.192940438972994,-2.45938255407268,1.16987261579092,-1.19152872818169,2.44140392422073,3.7203683918437,3.21599050302796,2.58323419911813
"edge_1633_25",0.0579075736516286,-1.86911752938159,2.68883496748432,-0.534278392315237,3.2306786772145,4.01895199796048,2.77584732403934,1.99740875010602
"virus_comp_155_cycle_1_155",0.774131891284177,-0.799941832637865,2.78107864289042,-1.83356311801302,3.27284881834799,3.32109766771871,3.80187067388252,2.32851256970003
"virus_comp_301_cycle_1_51",-0.704299011318219,-1.89957315361894,1.99643043046625,-2.69077701958164,1.05511158124462,1.40820957683436,1.37680599392148,1.73295832031664
"virus_comp_155_cycle_1_97",0.83286324180199,-0.631518408744407,2.84029984677831,-1.92533942371964,3.37809343176106,3.41925412516415,3.81817956585813,2.36454804850868
"virus_comp_155_cycle_1_158",0.807885281198953,-0.70507532451713,2.65965163096587,-1.97414017400996,3.34152477952323,3.42625281759363,3.79377993067346,2.27449078165363
"virus_comp_7421_cycle_1_3",-0.0730085589347951,-2.33041245127609,2.69668088977354,-1.41918282435326,2.18315643356464,3.0137796586714,3.07894024623306,1.28829538456778
"virus_comp_155_cycle_1_212",0.726543503490201,-0.979491201942044,2.44853290731078,-1.9401770470929,3.1663003159987,3.52853702873409,3.77661946955822,2.19153679457218
"virus_comp_155_cycle_1_156",0.780830148589142,-0.789543769436942,2.63178954647101,-1.93100113457933,3.37896100257279,3.44895572680453,3.80645770498711,2.27449303573933
"virus_comp_155_cycle_1_42",0.792265744280412,-0.724241185882708,2.90402607808931,-1.86793013265235,3.33511893926685,3.3868830802934,3.82632683283375,2.3513239155571
"virus_comp_164_cycle_1_15",0.739411456106338,-0.763469798489358,2.90548015702976,-1.83377773218091,3.50883756140216,3.50334856591101,3.90604006268476,2.43392718126013
"virus_comp_613_cycle_1_22",0.368185088170062,-1.69722615859638,1.65802858160144,-1.66889933352185,1.34684083806618,1.88226768076599,2.87700978282577,1.75165995911474
"virus_comp_2332_cycle_1_9",-1.24626405062909,-3.20712807326374,1.07399015534438,-3.49410107897822,-0.663547860196321,1.77646376232692,1.07910620852922,0.0906415953111477
"virus_comp_155_cycle_2_196",0.562507248975659,-1.17683233999934,2.23150613196831,-2.40900586317577,3.4052527115428,3.76003382576538,3.64128068954331,1.75452462992773
"virus_comp_155_cycle_1_157",0.766455965369287,-0.773141456767048,2.68117414489263,-1.92336345870078,3.42397722567416,3.50216765216927,3.83535050221501,2.30234399478229
