"","T-72","T-66","T-60","T-54","T-48","T-42","T-36","T-30","T-24","T-18","T-12","T-6","T0"
"virus_comp_2885_cycle_1_7",0,0,0,0,-10.6187787679121,-12.5509872145215,7.85654523945337,-3.16710717425424,-7.38945208908437,-14.4804205740192,-15.0532895574955,0,-0.69933174247732
"virus_comp_155_cycle_2_43",0,0,0,0,0,0,20.1073032428629,4.64052573842355,1.96207539594865,15.8588933566598,16.2325895615346,0,15.1703945523141
"edge_48755_9",0,0,0,-12.4254781876453,11.246486132483,10.3819033996664,13.5963779308367,-9.09395768608432,9.96722625883599,0,0,0,0
"edge_311_9",0,0,0,0,0,-11.7031826224323,-9.43735195721415,-9.31597290086668,0,-13.8727710567342,0,0,10.3592004851336
"edge_1476_8",0,0,0,0,0,0,-0.47273517339963,10.3148406890974,0,1.09602999627665,11.1590604036547,0,3.64032186559773
"edge_1847_8",0,0,0,0,-8.99550061161493,-17.6993713721479,-15.8218755280636,-14.1357894336026,-4.25280887045673,0,0.331072313452103,0,-4.70535923133358
"edge_16_8",16.2042081324042,0,0,0,2.79873321288681,0,-6.28397874066005,0,-6.39803107397315,-12.6505068607097,7.16849304594918,0,7.55842071326866
"edge_1847_3",0,0,0,0,-7.16992300049913,-15.263501511524,-14.4252814788564,-13.4489961871028,-3.9397939179824,0,-11.246486132483,0,-3.13614033071838
"edge_4_41",0,0,-2.38579969935758,-12.2880008897076,-10.481366990725,0,2.1248739839719,8.09659537408738,2.85536116335349,-0.112454262312455,-0.998559465640785,0,-2.98583266807341
"virus_comp_2223_cycle_1_2",0,0,0,0,0,-21.5505124223297,-20.0189805432535,19.1242817474229,-19.8488108809755,0,-8.96866679319521,0,-2.42920483120544
"virus_comp_17906_cycle_1_36",0,0,0,-10.5517082616207,0,0,2.67491174172182,8.51031463217721,-3.36171266898661,0,0,0,0
"virus_comp_2375_cycle_1_8",0,0,0,0,0,-19.22827303695,-16.0385052074078,-15.5964942040107,9.8719638048385,21.6060296728565,4.31507463047099,0,7.52690317121961
"virus_comp_17935_cycle_1_3",0,0,0,0,0,-9.96722625883599,8.2700257226389,9.31597290086668,7.27469173878025,0,-9.95284244106057,0,0
"virus_comp_7998_cycle_1_5",0,0,0,12.9659646102721,12.1129514060644,0,0,0,0,-7.16849304594918,-9.96722625883599,0,7.55842071326866
"virus_comp_169_cycle_1_6",-18.4715998074759,-21.473083904386,-11.7735513464285,0,0,0,2.93733854680655,19.9050978273739,1.46288555901159,10.6187787679121,18.4781054345888,16.5356550791767,14.3538704731996
"edge_1476_20",0,0,0,0,10.6187787679121,-13.9507685069761,3.54597556896606,13.0611103338405,9.85186914089924,1.69648746505787,12.5162276599856,0,2.44176682050619
"virus_comp_126_cycle_1_207",0,0,0,0,9.96722625883599,0,17.9670898356363,8.51031463217721,8.59101880064125,11.4808623124117,14.6138141251534,0,12.6525089024082
"virus_comp_6278_cycle_1_2",0,0,0,0,0,0,0,9.09395768608432,8.59101880064125,8.16346997930501,10.8030932354719,0,7.55842071326866
"virus_comp_809_cycle_1_4",0,0,0,0,0,0,15.5873019658538,-18.8087091343345,-11.2842625210551,-16.2643561993084,3.94259335309855,12.8728672267866,-8.96866679319521
"edge_4_5",0,0,-2.90384278598688,-12.9659646102721,-10.7442331900697,0,3.49078557343268,10.5947487139437,13.8123393172303,-13.830953709662,0,0,-2.5066063043941
"virus_comp_1318_cycle_1_1",0,0,0,0,0,-16.5331218391203,-9.85186914089924,-15.3329361080584,9.26768704321517,0,0,0,0
"virus_comp_126_cycle_1_109",0,0,0,0,0,0,14.0068991906132,0,0,10.1596911688055,13.4714393420487,0,11.288289342181
"virus_comp_2345_cycle_1_5",0,0,0,0,0,-19.2310109661596,-13.1481465481073,-20.523858024059,-18.42385316998,0,-9.74507402646887,0,19.2417655767979
"virus_comp_1171_cycle_1_12",0,-14.0951497389683,0,0,0,0,13.6141877777316,0,-11.2393996328483,-11.6183199475595,-8.7467542305164,0,0
"virus_comp_16174_cycle_1_1",0,0,0,0,0,0,12.310022825102,-7.84608822335886,0,1.32132245972252,11.5851637555225,0,0
"virus_comp_6059_cycle_1_3",-18.4190590347725,-20.7491926453858,0,0,0,0,17.7957572440509,21.9631566018462,16.7840105067564,11.0659930588541,19.046794767678,17.1180792689017,14.5988376245142
"virus_comp_733_cycle_1_5",0,0,0,0,12.3286348608129,12.9045719053406,-9.58914694693971,-2.21824531501001,0,0,0,0,0
"edge_4_37",0,0,-1.66920364036974,-0.917462411182161,-11.4808623124117,0,1.56336146221375,0.822591831775889,9.43735195721415,-0.694961595134176,-0.28909915843552,0,-13.6169508126667
"virus_comp_6037_cycle_1_4",0,0,0,-15.3752091661661,-17.676105639443,-9.38298420509155,0,-14.8551294993286,0,0,-1.21247191624902,0,0
"virus_comp_155_cycle_2_156",0,0,0,0,0,0,17.6436464678836,1.45175854691378,1.13734616172525,14.8238150270368,14.4252814788564,0,13.1258170328348
"virus_comp_126_cycle_1_194",0,0,0,0,0,0,14.757249759231,0,8.2700257226389,11.1590604036547,12.5680578995353,0,12.2514824106202
"virus_comp_4360_cycle_1_5",0,0,0,0,0,-14.6754976666214,-9.43735195721415,-11.5512276035983,11.5137655491268,0,-12.276745568127,-22.9781907617787,4.13969166458598
"edge_187_1",-12.8728672267866,0,0,0,-2.69901647702572,-13.5903921201015,-3.45872141044463,12.8103342818057,-9.55266909751427,-19.4619267371908,-18.9746158446068,-11.9661449133456,-10.4903495057393
"virus_comp_18259_cycle_1_6",0,0,0,0,0,0,0,0,0,0,2.61554499690735,22.3904757385786,11.1644581974881
"virus_comp_3811_cycle_1_8",0,0,0,-11.288289342181,11.9661449133456,-12.8072878308845,0,-9.96722625883599,-11.2393996328483,0,9.96722625883599,0,6.97727992349992
"virus_comp_81_cycle_1_2",0,0,0,0,-13.5679391040301,10.3819033996664,4.44089209850063e-16,0,0,0,9.86042191633583,0,-0.221844180767096
"virus_comp_155_cycle_2_115",0,0,0,0,0,0,19.191457618048,2.69661255434652,15.2078971913475,16.1068170370915,16.279981010648,0,15.5280572417884
"virus_comp_155_cycle_2_73",0,0,0,0,0,0,16.3247066045912,1.82334666676334,-1.63603286829258,13.2878566418405,13.277515735425,0,13.0103532655493
"virus_comp_18020_cycle_1_14",0,0,0,11.7735513464285,9.74507402646887,-9.38298420509155,7.27469173878025,0,10.1734849563323,-10.7442331900697,0,0,0
"edge_1291_133",0,0,-18.404580294857,-12.4254781876453,-12.4806099070353,0,0,0,0,-10.1596911688055,-11.246486132483,-10.2888660741658,0
"virus_comp_2109_cycle_1_3",-14.8727229693038,0,0,-10.5517082616207,-9.96722625883599,0,0,4.28662909375726,18.1830944274711,17.1584392247439,14.2722444428059,0,12.4254781876453
"virus_comp_126_cycle_1_162",0,0,0,0,0,0,12.9659646102721,0,7.27469173878025,9.74507402646887,11.8867308561001,0,5.48061391381478
"virus_comp_18134_cycle_1_3",0,0,0,0,0,10.1894127720809,0,0,0,-12.8310527079542,-2.02630893976426,0,10.610563503925
"virus_comp_2263_cycle_1_7",0,0,0,0,0,-17.5114000685546,-14.0663285672883,0,-15.6616203871479,-3.74290741996471,-16.4170118843435,0,-10.1369911120802
"virus_comp_7998_cycle_1_6",0,0,0,0,-3.30676941742209,-11.5512276035983,9.72648018167961,0,0,0,-11.3289153030538,0,-1.64983172225736
"virus_comp_69_cycle_1_23",0,0,0,0,8.16346997930501,0,7.85654523945337,9.67803988471466,0,10.481366990725,0,0,12.2880008897076
"virus_comp_2774_cycle_1_1",0,0,0,0,0,0,-10.3539102235444,-13.7448624985118,-7.38945208908437,10.1596911688055,-6.17848701494574,0,14.6903527067752
"virus_comp_126_cycle_1_153",0,0,0,0,0,0,12.4750513563165,0,6.28397874066005,0,11.7735513464285,0,9.42731284413496
"virus_comp_2438_cycle_1_2",0,0,0,0,0,18.820655783891,17.6218036896753,-13.1789335843668,0,0,13.8796242719777,18.9735152020017,13.7603041252864
"edge_4_7",0,0,-2.80720944998425,-12.9659646102721,0,0,2.87894591279587,9.82986685326618,12.835397582772,-3.12704901733438,8.48439135877634,0,-0.524919337919943
"virus_comp_501_cycle_1_8",0,0,0,0,0,0,2.55626688907309,0,14.6662794900069,0.761660170536822,7.75010877954022,0,9.13827180017222
"virus_comp_17794_cycle_1_1",0,0,0,0,-2.79873321288681,0,-2.39042142545518,11.5512276035983,-0.40447443666025,2.31388277207697,0,0,-6.97727992349992
"virus_comp_490_cycle_1_4",0,0,0,14.2137877274255,-0.612409649415078,-9.38298420509155,-4.95773477483559,0,-15.454995365706,-8.16346997930501,-1.52904889480602,0,-0.916332517788451
"virus_comp_126_cycle_1_209",0,0,0,0,12.0656565477886,0,16.9010744750097,9.96722625883599,10.1734849563323,14.31837131909,15.6076069028702,0,13.2513344646589
"edge_1468_18",0,0,0,0,0,0,12.8047050305841,10.7551151822777,8.2700257226389,0,10.9140647349877,0,0
"virus_comp_155_cycle_2_103",0,0,0,0,0,0,17.4446397586974,1.82553856214433,-0.275914454982377,15.9166759001572,14.3284244933512,0,14.1002927488813
"virus_comp_1727_cycle_1_2",0,0,0,0,-10.7442331900697,0,0,0,-11.6666678406904,0.90175784939054,2.01116371642402,0,16.4283029165717
"virus_comp_18441_cycle_1_2",15.8606262947418,0,0,0,0,0,11.0209265324578,0,6.28397874066005,-8.7467542305164,0,0,-6.97727992349992
"virus_comp_551_cycle_1_22",0,-19.2125272579599,-14.0102658374342,-16.573129395208,-17.0349570526032,0,-10.851088315487,0,-12.1360298493856,0,0,0,0
"virus_comp_126_cycle_1_221",0,0,0,0,0,0,14.1842853018609,0,0,7.16849304594918,11.1132770656097,0,6.97727992349992
"virus_comp_733_cycle_1_35",0,0,0,0,1.8465394850277,3.55913146562595,-1.75323948924259,0,0,0,0,0,0
"virus_comp_733_cycle_1_36",0,0,0,0,1.39797978453216,2.50713780333238,-3.07616687843023,0,0,0,0,0,0
"virus_comp_155_cycle_2_90",0,0,0,0,0,0,16.3514980453877,1.84648959057329,-1.23792226908013,13.7283912708643,13.7434970560039,0,12.1949107172754
"virus_comp_6059_cycle_1_2",-17.0426105683033,-20.0743100482287,-11.9661449133456,0,0,0,4.63003371209676,20.9571135738857,2.12639079183556,0,17.881669637378,14.1357894336026,13.1753936088924
"virus_comp_18230_cycle_1_4",0,0,0,0,0,0,0,8.51031463217721,0,0,-15.2272452522608,0,8.55458885167764
"edge_1847_44",0,0,0,0,-17.7986806264228,-16.8945612213909,-14.5085804464732,-14.0221392210767,-12.6098712871788,0,-1.22143142543688,0,-13.8423994539287
"virus_comp_2188_cycle_1_5",0,0,0,0,8.0274686645757,19.1419599276223,17.3280741017919,0.0994979030246008,6.72772894650695,0,17.8812428694216,0,18.9836393996761
"virus_comp_17831_cycle_1_10",0,0,0,-10.9665054519057,-11.0659930588541,0,-13.605310336585,0,-11.468793721841,-10.1596911688055,0,0,0
"edge_1847_23",0,0,0,0,-18.5935823480832,-17.9421154578636,-15.5180407446035,-13.7825794524755,-12.4895971223893,0,0.584401997576255,0,-13.5583609186343
"virus_comp_2089_cycle_1_7",-19.9387655062451,-16.3321239860145,-17.3408324069168,-15.5657268728321,-16.4667843214656,0,0,-15.1681699475744,-9.55266909751427,23.2671581336237,17.3968424618932,0,14.4577014993465
"virus_comp_808_cycle_4_15",0,0,0,0,0,0,18.6387570614298,-7.5113743340848,-7.75436281248217,-18.2439064692082,4.88582662027082,14.3752431107337,-0.998719311908008
"virus_comp_1097_cycle_1_8",0,0,0,0,0,0,-16.1510607653431,0,-13.1623388737951,-2.69617572815876,-7.75010877954022,0,0
"virus_comp_155_cycle_2_150",0,0,13.8238647725686,0,0,0,17.9953955904481,16.8694043460757,4.40690691683094,14.3679509621961,13.6821010847605,0,16.3741310107016
"virus_comp_155_cycle_2_118",0,0,0,0,0,0,18.0156382782346,0.659782030883767,-0.633287661644228,14.8519651060678,13.4064897497354,0,14.968644295904
"virus_comp_2931_cycle_1_1",0,0,0,0,0,-13.7207786491671,7.27469173878025,9.50833500915722,7.27469173878025,0,7.16849304594918,-10.5517082616207,-8.55458885167764
"virus_comp_1260_cycle_2_15",0,0,0,-14.0951497389683,-1.12911172420844,-14.4361693019609,0,-16.4311814963339,-13.4033227626733,16.6956613550916,18.8179824812322,0,-0.241391688340149
"virus_comp_18131_cycle_1_6",0,0,0,0,9.48237581802615,0,8.2700257226389,12.1790891439622,0,-12.2461891987325,6.17848701494574,-11.3600185527658,5.98868468677217
"virus_comp_18131_cycle_1_2",0,0,0,0,10.9665054519057,0,11.4357904471305,12.8103342818057,-8.38514338989102,-15.0102221213897,0,10.2888660741658,0
"virus_comp_126_cycle_1_8",0,0,0,0,0,0,13.3740049229528,0,0,10.3294760240451,13.0165844655928,-7.97154355395077,5.98868468677217
"virus_comp_6640_cycle_1_1",0,0,0,0,-1.78091227652327,0,-9.07537629453193,0,0,0,-10.5517082616207,0,13.8423994539287
"virus_comp_174_cycle_1_3",-16.0210884146624,-18.9344539574852,-12.1360298493856,0,0,0,3.01088724626212,19.0842560985335,1.31729059490713,11.0659930588541,18.3361646891672,16.7438745594227,13.4577656148518
"edge_1847_38",0,0,0,0,-17.0623217499152,-14.7559133599494,-13.9796793911159,-13.2344228264567,-2.43522305987794,0,-1.18339726437867,0,-12.4895971223893
"virus_comp_155_cycle_2_110",0,0,0,0,0,0,20.4257685520419,4.10367973237759,0.923041932567574,17.3183095270353,17.8148604829104,0,15.3941779593296
"virus_comp_1625_cycle_1_2",0,0,0,0,-9.16095187237319,-10.8410401126082,-11.6581084686704,-11.4137721528575,0,0,-8.16346997930501,0,-6.97727992349992
"virus_comp_2343_cycle_1_4",0,0,0,0,0,0,16.0614052719744,18.9407231348355,4.63664354338976,10.6187787679121,8.48439135877634,0,17.1388467394222
"edge_295_56",0,0,0,0,-8.16346997930501,-8.96866679319521,-7.27469173878025,-10.208012609947,0,-11.6824303329578,-7.16849304594918,0,0
"virus_comp_126_cycle_1_208",0,0,0,0,0,0,19.8696676363422,11.9661449133456,0,13.2671001723255,15.7014882573115,0,13.543333961671
"virus_comp_462_cycle_1_6",0,0,0,0,8.16346997930501,0,6.28397874066005,0,-7.97154355395077,0,-10.6187787679121,-12.5509872145215,8.77643303244473
"virus_comp_1069_cycle_1_2",0,0,0,0,0,-13.6477207380515,-13.4353998053869,-3.74142562223301,10.4363111383044,22.2450220398041,14.4759052907498,0,-3.60019822611834
"virus_comp_733_cycle_1_31",0,0,-12.4254781876453,-15.0102221213897,4.47152372789654,2.45854672064152,2.76247630561206,-12.2345725167923,19.3140039337511,11.246486132483,-11.8592574463636,12.5509872145215,8.96866679319521
"virus_comp_2383_cycle_1_7",0,0,0,0,0,12.75139183047,21.4138216650823,-15.8770640449069,0,0,14.9722554369691,20.6932802045838,14.4854834329208
"virus_comp_126_cycle_1_127",0,0,0,0,0,0,14.8503559076538,0,0,10.1596911688055,12.9787870549267,0,10.3592004851336
"virus_comp_4511_cycle_1_1",0,-12.1360298493856,0,0,8.16346997930501,0,13.5508670049609,9.50833500915722,10.7897217285429,14.2774430872057,0,7.97154355395077,0
"virus_comp_18196_cycle_1_7",0,-17.9798103359915,0,-22.6670909632416,-3.50222417472397,-10.3819033996664,1.06368574814317,-9.31597290086668,-6.09975129621559,0,1.93837329228623,0,0
"virus_comp_733_cycle_1_40",0,0,-13.7207786491671,-15.5049741211363,1.69985731342488,2.04854515181087,-13.1481465481073,0,0,9.74507402646887,-13.9723003187203,0,0
"virus_comp_17970_cycle_1_39",0,0,0,0,8.7467542305164,0,11.6581084686704,0,9.85186914089924,-8.7467542305164,7.16849304594918,0,0
"virus_comp_296_cycle_1_4",0,0,0,0,0,0,13.3740049229528,14.8283303527018,9.58914694693971,0,9.1609518723732,0,12.6525089024082
"virus_comp_17985_cycle_1_1",0,-13.5508670049609,0,1.32149543780183,-1.58160404716385,-14.3695746279239,0,0,4.04903578840671,-13.2460407089361,-12.0167585524443,0,0.735941134658653
"edge_4_8",0,0,13.9658744502845,0,0,0,11.2201457512344,0,12.047045240398,0,8.96866679319521,0,-0.0457920579305211
"virus_comp_62_cycle_1_38",0,0,0,0,0,10.7036152362715,9.26768704321517,11.7162348772461,0,-9.48237581802615,-16.7082275046259,0,9.77478705960117
"virus_comp_169_cycle_1_5",-16.8299828129116,-20.3397380272173,-11.5512276035983,0,0,0,3.15599374850853,18.2406435560665,0.466979025680238,9.48237581802615,16.4403756125455,0,12.8607960107346
"virus_comp_9525_cycle_1_3",0,0,0,0,0,0,0,9.96722625883599,0,-9.74507402646887,-17.0787926399275,0,0
"virus_comp_163_cycle_1_27",0,0,0,0,0,0,17.961448389978,0.713216117899205,-2.17068629075085,14.31837131909,14.5636304048368,0,13.3668003009918
"edge_1847_7",0,0,0,0,-19.3148307197121,-18.5049469739774,-16.2224654762049,-14.7448099528877,-13.1491649287875,0,0.036512933349939,0,-14.7073052025801
"virus_comp_1898_cycle_1_1",11.7735513464285,0,0,0,-9.16095187237319,0,12.4355300310546,8.09659537408738,0,0.137411777187051,0,-12.0535865436392,0.413122840682108
"virus_comp_126_cycle_1_196",0,0,0,0,0,0,18.2253512061706,0,10.7897217285429,14.1357894336026,16.8255533263546,0,13.4497290121446
"virus_comp_155_cycle_2_117",0,0,11.7735513464285,0,0,0,17.5327241062999,-1.74176188986271,-4.49674587538226,14.1697349016812,13.1358695766485,0,14.3495576866205
"virus_comp_4247_cycle_1_6",0,0,-15.1946414465128,-10.9665054519057,-12.2880008897076,0,-7.27469173878025,0,-10.3819033996664,0,0,0,5.98868468677217
"virus_comp_126_cycle_1_9",0,0,0,0,0,0,15.5061668984086,0,0,10.7442331900697,13.1472730778601,0,11.0539258815311
"edge_4_6",0,0,-3.74135575554963,-12.7733452912913,0,0,13.1358695766485,12.091645746482,13.9933534855206,-1.49711610852979,-10.0666658456014,0,0.0808957895647622
"virus_comp_2191_cycle_1_6",0,0,0,0,-13.1358695766485,0,-9.26768704321517,-2.62600060131137,-1.07674353202333,9.48237581802615,0,-8.96866679319521,-8.77643303244473
"virus_comp_2753_cycle_1_6",4.58046489179496,0.954890620277278,-12.7733452912913,-12.2880008897076,-14.5593685542485,0,0,0,0,0,0,0,0
"virus_comp_126_cycle_1_104",0,0,0,0,9.16095187237319,0,14.4303168402726,0,0,9.96722625883599,12.1587449176321,0,10.4903495057393
"virus_comp_6037_cycle_1_6",0,0,0,-15.5951700498017,-17.3056431930442,0,0,-15.2579335451671,7.27469173878025,0,-1.25728704716153,0,0
"virus_comp_1260_cycle_2_10",0,0,0,-9.96722625883599,-8.16346997930501,-9.96722625883599,0,0,-11.2393996328483,11.1590604036547,13.2029764869596,0,-2.04812799752555
"virus_comp_2109_cycle_1_1",-16.5951554773453,0,0,0,-12.3286348608129,0,0,16.2188985812935,16.7582122019289,16.5762966418378,13.7131256450192,0,11.3586512008929
"virus_comp_733_cycle_1_29",0,0,-13.6663349750767,-16.7005074512566,7.7959869273838,1.22695622885638,-3.54672262970881,-13.1789335843668,19.1320464604512,0,-12.0414147057733,0,7.97154355395077
"virus_comp_597_cycle_1_2",0,0,0,0,-17.9041095682867,-16.1223089948972,-15.1632293407235,-13.6357490331271,-12.5905090811501,0,-0.502005790234373,0,-14.5242662250683
"virus_comp_757_cycle_1_48",0,0,0,0,0,0,-7.85654523945337,9.50833500915722,14.827636606385,9.48237581802615,-9.33059681265775,-12.9659646102721,0
"virus_comp_2063_cycle_1_6",0,0,0,0,-22.7994369978942,-17.5191012648116,-19.527881815567,-20.9265110033821,-18.1909965426336,0,-10.5517082616207,0,-13.0952321716193
"virus_comp_16658_cycle_1_2",0,0,0,0,0,-10.5517082616207,-10.3539102235444,0,-8.96866679319521,19.476691683771,12.4624657556058,0,-11.095726668639
"virus_comp_126_cycle_1_195",0,0,0,0,8.16346997930501,0,15.2311663607665,9.67803988471466,0,12.9135038686714,15.3056699092067,-9.55266909751427,5.64592117096879
"virus_comp_2173_cycle_1_5",0,0,0,0,5.05563230698123,0,0,-9.09395768608432,0,0,8.7467542305164,10.5517082616207,0
"virus_comp_391_cycle_1_1",0,-9.96722625883599,0,0,0,0,13.0204057159701,10.3148406890974,14.0792091110435,0,0,0,16.3430121706761
"virus_comp_135_cycle_1_6",-17.9964569378967,-20.7198374875672,0,0,0,0,-14.3946945641808,0,-16.2042081324042,0,14.4759052907498,14.1946799168417,12.580729651599
"virus_comp_18055_cycle_1_12",0,-14.1753156316992,0,0,0,0,0,0,-9.8418263938744,0,-4.69398172395436,0,8.77643303244473
"edge_4_9",0,0,15.1556483688922,0,0,0,11.2659305423631,0,11.0733691558297,9.48237581802615,0,0,-0.962912182870048
"virus_comp_757_cycle_1_62",0,0,0,0,0,0,8.59101880064125,10.4143008502615,16.5215685902371,9.16095187237319,0,-11.7735513464285,0
"virus_comp_296_cycle_1_5",0,0,0,0,0,0,13.9164895633171,17.2629181617252,1.75493662772884,0,0,0,16.9308585886945
"virus_comp_384_cycle_1_2",0,0,0,0,-14.2245939157602,14.6662794900069,11.0733691558297,0,16.4711536964705,0,11.0171066631399,0,17.105985215164
"edge_1847_31",0,0,0,0,-18.577866600368,-16.077810168266,-15.3395208248382,-14.1211434754469,-4.31680694278043,0,1.06661168593879,0,-14.5280877740475
"edge_1512_9",0,0,0,0,0,0,8.2700257226389,11.2074026260642,6.28397874066005,0,0,0,-8.55458885167764
"virus_comp_126_cycle_1_80",0,0,0,0,0,0,15.0467469044967,0,0,7.16849304594918,12.4624657556058,0,10.3592004851336
"virus_comp_2340_cycle_1_5",0,0,-18.4795158277912,-13.7207786491671,8.7467542305164,0,4.61699274312534,9.00204904665766,15.7850063709575,0,-2.32732805974497,0,12.3583764803282
"virus_comp_2239_cycle_1_9",0,0,0,0,0,0,-21.9354755580172,-0.0437140906323745,-12.6244192721362,-9.13888495838884,-5.50532657100158,0,-7.1931161165098
"virus_comp_590_cycle_2_55",0,0,0,0,-18.3464042832857,-17.4841174615772,-15.1782728130883,-13.5939321911258,-12.6664459388148,0,-0.99940631577974,0,-14.9054105106765
"edge_1987_4",-13.1358695766485,0,0,0,0,-13.2636115405931,17.503757068671,0,10.851088315487,0,-12.5509872145215,0,8.96866679319521
"virus_comp_1045_cycle_1_5",0,-21.4516140963956,-17.4211197254278,-16.5049586085366,-13.6976967595753,0,0,0,0,0,0,0,16.3847078771222
"virus_comp_729_cycle_1_61",0,0,0,-11.288289342181,0,0,0,11.0306044417229,11.3103069083742,9.48237581802615,-9.48237581802615,0,-9.87421293483087
"virus_comp_126_cycle_1_92",0,0,0,0,0,0,16.1812433603768,9.09395768608432,0,10.9665054519057,13.8023865374976,0,13.3753109974731
"virus_comp_2465_cycle_1_4",0,0,0,0,0,0,0,6.52213566326572,0,9.48237581802615,5.30237529746596,0,10.2888660741658
"virus_comp_17920_cycle_1_22",0,0,0,0,-9.48237581802615,-12.9957082737769,-5.18404378368281,10.208012609947,8.85342952505498,0,0,0,-11.2143191208008
"virus_comp_475_cycle_1_11",0,0,0,0,0,0,15.7103863203674,0,0,10.7442331900697,0.432828535926634,0,12.4895971223893
"edge_2104_3",0,0,0,-13.6663349750767,13.830953709662,1.26202537693857,0,0,0,8.7467542305164,0,0,0
"virus_comp_5946_cycle_1_4",0,0,12.5509872145215,11.288289342181,-1.65158503074633,0,9.58914694693971,0,0,0,-10.4074195230458,0,8.55458885167764
"virus_comp_126_cycle_1_113",0,0,0,0,0,0,15.8522087431395,0,0,12.1587449176321,14.2192009392398,0,12.8848382789171
"edge_4_24",0,0,1.05885201291018,0,0,0,10.4363111383044,0,13.5508670049609,0,0,0,-11.288289342181
"virus_comp_475_cycle_1_10",0,0,0,0,0,0,15.8892498269794,0,0,11.9661449133456,2.27074997870067,0,12.4417770532242
"virus_comp_568_cycle_1_32",0,0,0,0,0,0,0,13.7918566097971,0,0,-2.00447956620668,-8.04132467062716,10.7215264640075
"virus_comp_2394_cycle_1_4",0,0,0,0,0,19.0005859978469,17.2925684382535,-12.8284791178435,0,0,13.9267063345468,18.4725916886242,12.9993834824676
"virus_comp_152_cycle_1_8",-17.9798103359915,-21.6152654727186,-12.1360298493856,0,0,0,1.74545196594332,19.5813321674307,-0.595878964970674,11.8592574463636,19.0780402080369,16.7923454828665,13.8238647725686
"virus_comp_18153_cycle_1_11",0,0,0,0,0,-25.4331085934503,-6.97565129349103,0.476060777184202,3.50286172591226,4.04471720682481,5.48055097430125,0,4.21214217165183
"virus_comp_155_cycle_2_95",0,0,12.2880008897076,0,0,0,19.816092914823,16.6317803438199,14.293322419675,15.9690234890752,16.2695832946862,0,14.914198242455
"virus_comp_155_cycle_2_147",0,0,0,0,0,0,17.8465512695281,15.8551051599976,-0.917034504324152,13.2246692745215,13.64235797194,0,14.1801811243144
"virus_comp_2640_cycle_1_5",0,0,0,0,0,0,8.35000428440264,-8.36347827307112,-6.15146930693578,-3.23692576271018,15.4087609455328,-14.7731907306225,-1.44888220933391
"virus_comp_2028_cycle_1_8",-15.8361736654884,0,-11.288289342181,-14.6662794900069,0,0,0,-22.181152118967,0.250126166110742,13.4804836877854,0,-14.0533319878307,0
"edge_1468_14",0,0,0,0,0,0,1.06952629382725,11.0306044417229,-6.69926213003694,0.584626068129102,11.9916736794105,10.2888660741658,10.2149261879424
"virus_comp_2233_cycle_1_3",-14.4252814788564,-16.1849721700284,-23.7948629147862,-16.954480331193,-17.3233450861743,0,0,0,-10.9051362541631,0,-13.4623379388562,0,0
"virus_comp_2375_cycle_1_6",0,0,0,0,0,-22.0131357873748,-9.43735195721415,-9.50833500915722,20.702317157153,18.0876929501374,5.6946421940986,0,6.72737645069517
"virus_comp_2089_cycle_1_3",-16.8175458168902,-13.5508670049609,-14.0102658374342,-14.6662794900069,0,0,0,-13.5939321911258,9.43735195721415,22.9505843479837,15.9865880663531,0,13.7732422526853
"virus_comp_2375_cycle_1_9",0,0,0,0,0,-10.7036152362715,0,-7.51426574766805,20.5839589019603,19.4547740550227,16.2096573398975,0,16.5960659730984
"virus_comp_126_cycle_1_103",0,0,0,0,0,0,15.8745473185931,0,0,10.7442331900697,14.256535158027,0,13.5050671932319
"virus_comp_2089_cycle_1_11",-18.2718505323614,-12.8728672267866,-15.6662517466718,-16.2877304131248,-16.9166642387913,0,0,-12.3395210681609,0,23.5641526638881,15.9282903420514,0,15.3078945194349
"edge_48754_8",0,0,-12.5509872145215,-13.6097558854237,-9.16095187237319,0,11.3533589210338,7.51426574766805,0,0,-1.87283859195417,0,7.55842071326866
"virus_comp_126_cycle_1_218",0,0,0,0,9.48237581802615,0,14.8911008899068,0,7.27469173878025,12.9135038686714,14.0951497389683,0,9.77478705960117
"edge_1468_54",0,0,0,0,0,9.38298420509155,13.605310336585,9.82986685326618,10.4363111383044,0.917010108437857,11.8026894504476,0,-8.96866679319521
"virus_comp_2649_cycle_1_9",0,0,0,-16.095087911389,0,0,-9.96722625883599,0,-9.55266909751427,11.246486132483,12.2248199802362,0,11.4257404243162
"edge_1468_72",0,0,0,0,0,0,-0.13067438237543,11.1508435020056,10.5882101085476,0.947185396432591,-0.820932481338968,0,0
"edge_4_70",0,0,-2.1821687222372,0,-9.96722625883599,0,3.41060044183382,11.6360890301746,13.7811468876979,-2.54959906695416,0,0,-0.480990354579772
"virus_comp_126_cycle_1_147",0,0,0,0,0,0,14.5321919989034,0,0,0,12.5849289555246,0,10.5517082616207
"virus_comp_1898_cycle_1_12",0,11.7735513464285,0,0,-8.7467542305164,0,13.2541769231805,9.67803988471466,8.85342952505498,3.24341831808125,0,-13.0534168447575,0
"virus_comp_2089_cycle_1_9",-20.4686170830049,-16.6240100514525,0,-16.6800435422156,0,0,0,0,0,23.7680987916402,15.2191631172617,0,13.4497290121446
"virus_comp_126_cycle_1_137",0,0,0,0,0,0,18.0589531588993,0,0,13.3483922554725,15.7264120487502,0,14.6488350305612
