"","t0","t0-6","t0-12","t0-18","t0-24","t0-30","t0-36","t0-over42"
"virus_comp_1093_cycle_1_24",1.88350240609592,2.29460553632903,2.15467517365828,-0.377569806167722,-1.52186147237902,2.09501109168913,-1.09529189343568,0.273619087112122
"edge_1631_28",2.5247710394551,3.13981903885755,3.23994252679237,2.8664147992596,-0.664058808109289,2.65369979541156,-1.41382266628103,0.0962479202777544
"virus_comp_3629_cycle_1_5",1.52366370829705,3.09343615932389,2.16499741857524,1.87722460322162,-1.75125437914793,2.43837213732403,-2.05355696611921,0.0619802533251463
"virus_comp_4360_cycle_1_2",2.83474452679302,4.20897620204736,2.65056053471991,3.34661074108556,-1.09035332647706,2.40882263107187,-2.32903605335715,-0.0278502883638247
"virus_comp_8889_cycle_1_2",1.43044067656961,3.0165430001928,2.28287173450753,1.71159686955766,-1.84537752858977,2.47788922841025,-2.01047281916503,0.0287866617683004
"virus_comp_155_cycle_2_43",2.78644694862553,4.14321587720466,3.82469256283661,3.45162227181771,-1.44619059103349,3.03735575635204,-1.09621013021163,0.242194541820458
"virus_comp_2283_cycle_1_10",1.08124615193861,-0.0547572627441739,0.626793949347269,-1.25802537675795,-3.32087279682897,1.49312340434016,-5.21129891225719,-1.51243938053814
"virus_comp_808_cycle_4_9",1.2415422538752,4.32892153408042,3.52166800616718,1.28790707542641,-3.08133779340108,1.02650410294372,-1.54136801811329,-0.361685767538086
"virus_comp_808_cycle_4_12",1.18243560261355,4.40153693176137,2.57639181259203,1.34807102269893,-2.89831006570515,1.24106713956537,-1.4988211241587,-0.655754955440609
"edge_311_15",1.70893737960377,2.75455697462821,2.70604726367475,0.468304941282363,-2.85706531643011,1.30309147207511,-2.86657282293294,-0.159827111778229
"virus_comp_164_cycle_1_1",2.07938569762328,3.83184060587865,3.38233940187108,3.22148646364088,-1.72418381567647,2.68658635616139,-1.01686448403945,0.879460917643756
"virus_comp_155_cycle_1_210",2.36900849775682,3.80126041038372,3.54631975282413,3.01832977852758,-1.50570548860851,2.65342659510983,-1.42601585443415,0.310416645757708
"virus_comp_18055_cycle_1_12",1.82078441594237,3.16967380909419,2.19647164727462,2.33764357940729,-1.84506560034333,1.6713293690501,-2.2852371802465,-0.170550202984805
"virus_comp_3136_cycle_1_6",1.31277079010245,1.11909148938877,2.68299286920943,1.88256181865366,-1.9665650606589,1.67053088744138,-1.89003816000975,-0.137902216203747
"edge_3278_3",2.08635041989509,3.42664896242629,2.40489260308824,2.80667547821114,-1.67896471931836,2.25515521302737,-2.79729314514191,-0.389341009186853
"virus_comp_301_cycle_1_54",1.64492745116994,3.25550094276133,2.29647102184329,1.08710581205635,-2.14904141498321,1.87781116360556,-2.12454133423582,-0.250346847367003
"virus_comp_1792_cycle_1_1",1.78292014801387,3.10617614501138,2.38807706060641,1.53953898177042,-0.96192572817298,1.7237303912541,-2.14316748811393,0.453806766544978
"virus_comp_808_cycle_4_37",1.21079055001741,4.63063360782767,2.55677547352983,1.39813985877297,-2.90135688279091,1.27125950354478,-1.36678910614586,-0.573956112251162
"virus_comp_6999_cycle_1_2",1.37671996927827,2.29035827697195,2.66121551224927,2.11827374269828,-1.59992411637658,2.26105333786514,-2.1931243130513,0.182953837358677
"edge_3739_22",1.53228141570066,3.26162139908012,3.07603170399071,2.31183514689776,-1.54280470744466,2.84554365109057,-0.509924263165526,0.494481713767653
"virus_comp_155_cycle_1_191",2.02483801567899,3.79403994867231,3.35379563579709,3.1303019275106,-1.78814751323649,2.77487525661483,-0.972604287786548,0.970856757406849
"virus_comp_155_cycle_2_34",2.03706831547103,3.88463705083377,3.78375443057841,3.1798684522988,-1.80085880623813,2.53080847834402,-1.11435972661048,0.785070725700368
"virus_comp_155_cycle_2_156",2.52106808679309,3.96211338477452,3.67240547557114,3.35509192139152,-1.45129084612301,2.52795996140156,-1.29990105984924,0.253926073013632
"virus_comp_126_cycle_1_168",2.89983478861753,3.34221726619262,3.80344448707759,3.37728718598729,-0.906562134704096,1.55491589696678,-1.50852049849116,0.310124311113791
"edge_3278_4",2.21670335069188,3.6062925613111,2.57166445803632,3.20946300737895,-1.8135260594509,1.62850451721716,-2.37044663193697,-0.493108418182217
"virus_comp_2591_cycle_1_3",0.95128698648671,2.75932615978992,2.78336922427019,1.80208915373257,-1.93171216394739,-0.332624998287271,-1.76744308424848,0.721358826022871
"virus_comp_126_cycle_1_209",3.30774486148623,3.49799209752499,4.6939856706698,3.65022832923354,-0.602573623161132,2.34084233369471,-1.28122607751414,0.347895106380661
"edge_1633_46",1.8117923244538,2.05596177939953,2.78828298319911,2.34478830630343,-1.04844317514634,1.49432504544783,-2.21140024185258,0.230139372732901
"virus_comp_609_cycle_1_4",2.89448236954714,3.60614307987446,3.52410203505745,2.21912288769769,-1.43741261303224,1.5314370590942,-1.86166857889075,-0.403643316627893
"virus_comp_18196_cycle_1_7",1.40450863501137,3.05789071137194,3.08250367373492,2.52089606397261,-3.36237625856479,0.30833495226319,-2.30086285948164,-0.359447225309339
"virus_comp_2194_cycle_1_8",1.87338645640519,3.2367255797761,2.50149085282828,1.01879919375227,-4.29501826486824,0.901591436474507,-1.64992744174273,-0.45165066723984
"virus_comp_155_cycle_2_150",2.63655050521726,4.08130160661342,3.50952793443829,3.29132236933326,-1.25303291002667,3.34699157562877,-1.4161449936246,0.279609297834209
"virus_comp_2263_cycle_1_7",1.31417915399454,3.70459255558894,2.170157107159,2.4365343488233,-3.07069689331472,1.83908268622407,-3.207560195081,-0.638081115991961
"virus_comp_2188_cycle_1_5",2.87428570046456,3.61292746198289,4.11899528327859,2.22769117746928,-0.202169512514056,2.46102495807483,-0.96411617169974,0.904427704822442
"virus_comp_3464_cycle_1_7",1.21073553807222,3.60541709586256,2.78147861231025,1.42193832300535,-2.41205021743045,0.993669358765511,-1.76783528705034,-0.445523636426767
"virus_comp_2838_cycle_1_5",1.96912821616085,3.14813116015941,2.2282052278652,1.9950319302465,-1.71780863196608,1.91352395827933,-2.14257054165579,-0.224713986200288
"virus_comp_18196_cycle_1_2",1.64275228615415,3.03542926752325,3.54987502246269,2.50845855429775,-2.99521171677122,-0.0141976293771409,-1.93430400753379,-0.701401630408866
"virus_comp_5397_cycle_1_5",1.78049831012836,3.11242759907766,2.73523283368444,2.27054601701385,-2.19811660399527,1.97073502762621,-1.96995663445468,0.385038467962918
"virus_comp_808_cycle_4_45",1.20070818924941,4.5797342237397,2.54627751761204,1.11396394787614,-3.0179217064368,1.24714866428915,-1.36451163961666,-0.652229465619477
"virus_comp_62_cycle_1_2",1.92423823606321,3.24203258811756,1.54549534199425,1.77650853126341,-0.905936393983452,2.90486324385875,-1.73954229253233,0.738469837652896
"edge_1633_50",2.14575990332418,3.04182951084174,3.12093484305808,2.31879055765358,-1.1395371048547,1.38567885132213,-1.95275873626812,0.324845568393677
"edge_311_11",1.30143584356532,2.84217334795856,2.32698166433571,0.371653417731464,-2.32873835437619,2.13593581535203,-2.12565238833729,-0.939236750862786
"virus_comp_2383_cycle_1_7",4.26472093737931,6.9472335376362,4.68040723398537,2.96894363883185,-0.592637536487748,1.27380347615817,-0.82326484840795,1.04094976243168
"virus_comp_1102_cycle_1_8",1.625372318789,3.48473144721575,3.54609172492221,2.76396689273839,-1.88787578612616,1.27761260334445,-2.45110974692716,-0.191962516300068
"virus_comp_155_cycle_1_176",2.00080583989372,3.77065909284528,3.35834373724174,3.10149475723557,-1.71974992341927,2.56023613063,-1.00599870567077,0.905538208374828
"virus_comp_62_cycle_1_7",2.26278182016057,3.10462078429102,1.89838326247505,1.1084463470135,-0.828330971823263,3.46448693952731,-0.885947356569943,0.531781062174516
"virus_comp_7146_cycle_1_1",1.46352596815252,2.80501738711755,1.48505034704685,1.43953887217003,-2.9360593661603,1.71245412278544,-2.26370401915062,0.57172306390794
"edge_1468_14",1.89437153203586,3.0283916311337,3.74095898484333,1.13045459121468,-2.55761968273958,2.48731633528406,-1.83558909526644,-0.120872289120799
"virus_comp_2283_cycle_1_5",3.20283994929472,3.90098971545502,2.35844756313961,2.66570708389652,-1.05740463129629,1.9837250364278,-2.60246373252742,-0.333014746163291
"virus_comp_2343_cycle_1_4",3.77014534759777,3.73419471775251,3.06346231720204,3.64794929388197,-0.968686720253621,3.99158914510928,-1.13436068137069,-0.474514461104565
"edge_284_6",1.39695521242383,3.17638568417945,3.62609565061626,2.14424074677896,-3.57550793711398,1.44904761852854,-2.43017893643765,-0.30094060763901
"virus_comp_1795_cycle_1_4",1.40988656892408,3.14052049185412,2.60154750687502,2.3229660723464,-1.82274272023341,1.41298203073304,-1.84983064075109,0.565272256476429
"virus_comp_7248_cycle_1_3",1.91409559896549,3.25052149136033,2.02502359592951,1.72518430973817,-3.22090108555369,1.86896796237773,-1.90062702336464,-0.652276430301728
"edge_1631_4",2.26889511940825,3.21069057447279,2.79693620319016,2.58077157748827,-0.948053117374644,1.6292570671753,-1.42569408753115,-0.145905159502995
"virus_comp_808_cycle_4_46",1.16756314554488,4.79035120261812,2.56964782881514,1.1438997133334,-2.78824345832047,1.22452384342322,-1.35654020644379,-0.779355648108325
"virus_comp_14666_cycle_1_3",1.80854033313132,3.01732267153669,2.81009059688935,-2.57895103137499,-1.9838692292887,3.28391877791653,-2.17655526989806,-1.00801146050338
"virus_comp_126_cycle_1_210",3.18363336634953,2.73963217211752,4.31101948886135,3.44437064883026,-0.60520983130639,1.58323492282385,-1.34754054717828,0.384037188674847
"virus_comp_808_cycle_4_23",1.28581049742452,4.71650153116971,2.62645449155944,1.17338403760366,-2.81218741129447,1.14861443714939,-1.37911260896111,-0.762162258596883
"virus_comp_17785_cycle_1_2",0.905814187912701,2.48257474695991,1.85295098071894,2.41299604044631,-3.25824874234846,1.72618259979495,-3.1255614688842,-0.0565988776830886
"edge_2254_2",1.21949906719915,3.83945811008326,2.7227259706341,1.32379206695744,-2.61019012035491,1.18603901241349,-1.55135484668113,-0.54421159134416
"virus_comp_2311_cycle_1_11",1.19134356996196,2.65095384410607,2.82168925633034,1.9197172877955,-3.08995223739506,1.17062515046379,-2.28398819524837,0.617869268659744
"edge_1474_3",1.96164746658634,2.568601729088,3.51801851652847,3.42260774734731,-2.90268757630863,1.53575797847049,-3.70547088713745,-0.40961419312563
"virus_comp_17959_cycle_1_3",4.44258336434289,2.68150835865312,4.43028106104424,2.31976373273727,-2.39401208687105,1.62722476756181,-3.4873740001593,-0.49891677336137
"virus_comp_62_cycle_1_38",1.86157648659885,3.05794784118635,2.12559282241572,1.51217670793975,-0.95975664254839,3.44763888357925,-1.4593139193528,0.54708159500307
"virus_comp_808_cycle_4_2",1.5106650713177,4.87414997284235,2.72131304781554,1.20748827127255,-2.74904182063716,1.19085575569388,-1.29929769670058,-0.920467264491124
"virus_comp_126_cycle_1_208",3.96876131314457,3.63916373070496,5.02987200336753,3.66563303308036,-0.876269623206836,2.55727665912452,-1.01747788027359,0.0739032947253491
"virus_comp_155_cycle_2_128",2.54076477291037,3.96001395655244,3.57597534337559,3.3278902534742,-1.25750860766475,2.86714364380426,-1.37997259140049,0.193457476381372
"virus_comp_126_cycle_1_147",3.20465358694937,3.40122449738914,4.27604979962871,2.7644200930331,-0.902345665480777,1.57648983464216,-1.52764167429095,0.0723560934852641
"virus_comp_490_cycle_1_3",1.50859850103863,2.9373075195722,2.67045727231109,2.60730431631556,-3.40220693975276,1.56070695580286,-3.19605578389261,0.248301632170929
"edge_284_13",1.42686153594697,3.13645969951981,2.95932763681156,2.08810669141739,-3.20815358960537,1.57966363380307,-2.32253140103269,-0.0598113421885502
"virus_comp_3468_cycle_1_2",1.52911786594893,1.3639489076223,2.62886335576052,1.41523294535094,-2.36650999974882,0.684959675791365,-2.06108330986878,0.454319466599662
"virus_comp_3264_cycle_1_8",2.25459892011209,1.92849723461314,4.27460339090059,3.84231516462214,-2.28962926389816,0.00296641273939002,-2.35284206451035,-2.03623579541836
"virus_comp_18200_cycle_1_2",2.85271589998659,3.32272183521224,3.67244086122047,2.64727276241416,-2.41989396147351,0.297596430296212,-1.40602446380097,0.417473413861944
"virus_comp_808_cycle_4_16",1.69402007623423,4.40664895904272,3.49566653456957,1.58921538643319,-2.08456723853807,1.48873234064944,-1.4760898591116,-0.286217904607434
"edge_1627_21",2.06061245164992,2.01532731051778,4.16517449331489,2.61581479256442,-0.955280403027035,2.02680672622855,-2.26379105557368,0.079350618228633
"virus_comp_2382_cycle_1_6",2.23491586117977,2.7319304470989,2.87365994867246,2.44012821069336,-1.35443285415763,1.196953793898,-2.57304729561858,0.0821216260230075
"virus_comp_126_cycle_1_207",3.42104814468844,3.51523579289909,4.59327533608159,3.33491263340448,-0.565611626794401,2.08847780372536,-1.11071816994178,0.72767795978393
"virus_comp_164_cycle_1_3",2.2164167538467,3.80484993728125,3.41781275873959,3.30982892246085,-1.9022581170873,2.74686761164261,-0.874746985014421,0.806577378696514
"virus_comp_613_cycle_1_13",2.00901346361118,2.98902243319529,1.62313415945577,1.06000794658435,-1.69885468837358,1.75374637644792,-2.18802364280677,-0.0470709910019047
"virus_comp_808_cycle_4_15",1.37245609139101,4.64246153031759,2.61005493949787,1.24467088786329,-2.85058205581287,1.20451943966076,-1.33890483322043,-0.877556994565044
"virus_comp_7271_cycle_1_1",2.42886905342597,3.42141441007821,3.63700994962894,2.26030720415076,-0.972401602352263,2.34940240871326,-1.81696332727031,0.764137859512442
"virus_comp_155_cycle_1_18",2.47952950330299,3.86607232328215,3.37499148877439,3.50205396004481,-1.9073973214302,2.64678239649617,-0.796663765529753,0.733608092720262
"virus_comp_245_cycle_1_43",1.57355969506039,2.91778110582573,1.72911124257596,2.17173343197715,-2.96100186149255,1.21705725450606,-3.90804367936626,-0.851242522133928
"virus_comp_18153_cycle_1_7",3.13179418554029,2.04085129686698,2.87871476374249,1.77743162446723,-1.07989672193426,3.23966708794739,-1.60972847862051,-0.40803018997778
"virus_comp_2332_cycle_1_10",1.91326468049975,1.66288955346493,1.95058518284601,2.71289496322108,-1.04806938176884,1.22790115254948,-2.85488469163004,-0.276097304553142
"virus_comp_158_cycle_1_4",2.42850216522289,3.83618196136808,3.37337184134301,3.38558633814602,-1.94562789302986,2.55448645650185,-0.782401313894194,0.737150515228795
"virus_comp_2133_cycle_1_4",1.96606208625176,3.30883065365518,2.24476588377,-0.193892797092779,-1.88875596486316,1.46727521318906,-1.87341551073189,0.339919557508333
"virus_comp_547_cycle_1_11",2.08581233860318,3.20489963105359,2.62755153650047,2.62428163511607,-0.82876695734765,3.41098620289794,-1.17575320416976,0.592381133302507
"virus_comp_155_cycle_2_101",2.28021336446872,3.51766721781902,3.07743179784515,3.12346701399307,-1.83348706674646,1.09822079946968,-1.38794282672155,0.393984916741599
"virus_comp_536_cycle_1_2",3.17263516845994,0.697852164356918,3.34010395875055,2.926497333841,-1.94689550230903,2.84467926133645,-1.4872252069971,0.163572909562111
"virus_comp_155_cycle_2_197",1.16982685561881,3.07133444732741,2.93917544379011,2.52313200316657,-1.93768682433337,1.74388956614964,-1.57427794800256,0.900148063415525
"virus_comp_536_cycle_1_1",3.95529493603471,1.03203597083267,3.31956305669452,3.82824882645501,0.0334129653763982,3.18413795400763,-1.46476591043202,0.751410740201433
"virus_comp_2382_cycle_1_9",3.04130930987041,2.14655499696976,2.66729757269614,2.63885855054471,-2.1085062628689,1.99951466613796,-2.69635333529928,0.0586830684486621
"virus_comp_155_cycle_2_105",2.51135480100923,4.10366282227876,3.87407415670656,3.46026152158665,-1.65102494246256,2.96556597439944,-1.04910730228946,0.486849842433573
"virus_comp_811_cycle_1_1",1.15261986409146,4.61218621623021,3.55369518732206,1.23877272873969,-3.23599706972004,-0.195831213087934,-1.78154764510684,-0.474527757466759
"virus_comp_126_cycle_1_182",3.41039283021745,3.45952361805746,4.84180610101941,3.51890387139226,-0.877552820518479,1.5336790447238,-1.22486459400002,0.330423307883931
"virus_comp_464_cycle_1_67",1.61660227663372,0.556497321969193,2.80658081480883,2.23964984116814,-2.74843991734275,1.95179046034091,-2.12087276374447,-0.116269819921297
"virus_comp_2308_cycle_1_4",1.83530411619233,2.82599351842223,2.50802649951457,2.12854936299219,-2.84305023743815,1.69264792746806,-1.85589704766212,0.362468138616576
"virus_comp_155_cycle_1_17",2.36507350486284,3.83302799036279,3.42062983069338,3.42493253276731,-1.87685977385856,2.54795446566994,-0.92653878445045,0.704351064631206
"virus_comp_1260_cycle_2_12",1.77472165552583,3.2736102319303,3.4963524313672,2.75413597643969,-2.19434489901024,1.50808259483681,-2.24918131128652,-0.0789157397793843
"virus_comp_2239_cycle_1_1",0.741909247649087,3.18135562035617,1.3786133979701,1.46552957152327,-3.24555511418322,0.462361795380742,-4.50700478557694,-1.45818092487753
"virus_comp_62_cycle_1_22",1.88746110500452,3.04794049643725,2.2913648466373,1.38125105529824,-0.949653087979392,3.46705467876381,-1.53301800516094,0.498153028534841
"edge_1633_14",2.6137265538411,3.24011376672513,3.59109569963607,2.94374620192505,-1.0865428979338,2.37099214220051,-1.93500178961005,-0.73737254990256
"virus_comp_2641_cycle_1_8",2.027110938597,2.78532578393727,2.56165960266784,2.25886340805932,-2.41540410699812,1.79703493425181,-1.46741195308645,-0.000765646603237968
"virus_comp_2109_cycle_1_2",2.35242435605613,3.60968426395654,4.41087070840612,3.52977012103648,-0.594985825793176,1.76552718109515,-1.73485790516784,-0.82654634869567
"virus_comp_17906_cycle_1_36",1.39514677766433,2.29396176747268,2.84168423100381,2.35621375387399,-2.2445443326055,2.15763861974994,-2.20039672348949,-0.0922719798006262
"virus_comp_155_cycle_1_131",2.39280928531867,3.81747918777617,3.44032688095377,3.37226079780585,-1.96288701453918,2.66032508786842,-0.765963927653622,0.811067369436254
"virus_comp_3522_cycle_1_1",2.06117774063235,3.09718484676556,3.21562814647795,2.51899561001861,-1.52536184936051,2.04230762211306,-2.21128805170962,0.660279648084685
"virus_comp_2438_cycle_1_2",3.3644920913235,6.19577921566925,4.43833598140129,2.84596467606015,-0.637599682865444,1.41903670302134,-1.22331086627122,0.885435643269937
"edge_3513_16",1.44116241315994,3.06720405627422,1.69712562790792,2.41449366550126,-2.45175387149085,1.73684640516615,-2.61596308255664,0.0778246092877843
"virus_comp_490_cycle_1_4",1.01519145655601,2.35654854220891,2.15523193405888,1.91011733313054,-2.9269796407248,1.65724671656085,-3.671864439477,-0.0705892010955953
"virus_comp_158_cycle_1_5",2.26324012840338,3.86195033000274,3.7455510594426,3.3302442532214,-1.81020101378449,2.36941422533461,-1.16629471165425,0.511795835226533
"virus_comp_155_cycle_1_214",2.2894129960849,3.80349452175473,3.44287267904697,3.2889265824078,-1.9348689551502,2.66842008357168,-0.951299759317207,0.735591287755409
"edge_1468_47",1.67288201163679,2.57723884358769,2.83485133770049,3.10166070460777,-2.2018438314195,2.56473840748587,-2.47494326510101,-0.30290623001413
"virus_comp_163_cycle_1_23",2.57191397631459,3.94480933206016,4.10524579945013,3.42611620582865,-1.26286159663165,2.77270015791093,-1.16934320377293,0.130438922735325
"virus_comp_1260_cycle_2_17",1.68340093026034,3.40566562650089,4.22748205576601,2.8076752679103,-3.04291975206963,1.01547803056741,-3.11199765823075,-1.43374978272722
"virus_comp_155_cycle_1_19",2.24990695903973,3.7595159869118,3.39989093911713,3.21145992054325,-1.91685623811364,2.39964480579744,-0.966382763546567,0.673812563210533
"virus_comp_155_cycle_1_126",2.21887902474783,3.86763728625922,3.83338426871378,3.22313375214037,-1.91631976601848,2.47621240286806,-1.10255276047352,0.610733311139755
"virus_comp_2109_cycle_1_3",3.03629755414651,3.64481585940629,4.61037301389885,3.92302053527121,0.0924363895937366,2.46720587156853,-1.82657289047517,0.064738895598341
"virus_comp_10609_cycle_1_2",1.51155304837092,3.00672497454002,2.35745789255754,2.32114938398743,-1.09561176297656,1.67609987667417,-1.70351866875111,0.485525874108751
"virus_comp_4695_cycle_1_3",2.40234641794221,3.5050606743961,3.34296118113135,3.64738369325186,-0.805742127436464,3.52228204663331,-2.13252323771881,-0.230786410848332
"virus_comp_155_cycle_1_59",2.43002423249046,3.83152899748021,3.35099801098763,3.36017903972461,-1.84883077716104,2.75480774272348,-0.772772272529938,0.79012123049891
"virus_comp_69_cycle_1_4",2.72856596706479,3.08315207235043,3.03189015452572,2.79409335776315,-0.573688887732823,1.77528212668349,-1.43518815996799,0.581157007641087
"virus_comp_155_cycle_1_213",2.29629773858721,3.7926314922445,3.42880049407572,3.32447667560194,-1.99132134723852,2.60082456785403,-0.848311755394222,0.798149707495679
"edge_1633_38",2.38687090278051,3.34070293886862,3.95737744493273,3.27341007648179,-0.49258420068863,2.30193175375448,-2.2110148910453,-0.106184989436
"virus_comp_808_cycle_4_51",1.29174008403658,5.07458586381643,3.49007548017174,2.44575079500075,-2.34399585032386,1.49329543617659,-1.33022776793825,-0.216638053389202
"virus_comp_155_cycle_2_23",2.40862622931484,3.84811653222343,3.51212812117404,3.30946381173312,-1.9230469298322,2.70535316756992,-0.729700211882322,0.78642108959372
"virus_comp_1191_cycle_1_3",2.31343741945663,2.78030092518137,3.15428151360687,1.5742105479313,-0.837544608438415,2.91162353736003,-1.82240472810255,0.477091832678933
"virus_comp_3404_cycle_1_2",3.576468943418,3.92502712867149,3.7951543831102,2.53992738307316,-1.57491360007912,1.33552430873504,-1.52505970507728,-1.31200398921759
"virus_comp_155_cycle_1_125",2.19264676424316,3.74106971087338,3.39711001048085,3.15435920918537,-1.90963302854621,2.56503799954549,-1.00549590065602,0.745678274986522
"virus_comp_155_cycle_2_60",2.31807475062968,3.9529002054147,3.97279553220504,3.35524541429058,-1.99180642277027,2.60773731266211,-0.847665387134915,0.665140601788327
"virus_comp_16658_cycle_1_1",1.11354285718693,3.08425805725447,3.24121120839657,3.50839972832551,-2.82095989732738,1.4213763375852,-3.27261504092788,-0.366330676509981
"edge_284_18",0.769002052711747,2.76276469437482,2.81720693979627,2.25044574147685,-3.78361505827168,1.47258076778887,-2.99164305725338,-0.816416419768901
"virus_comp_155_cycle_2_158",2.38348640034004,3.86491495259565,3.51298713303052,3.48427797260316,-1.93876447910824,2.79259187543174,-0.663446041311794,0.777548746786702
"virus_comp_155_cycle_2_151",2.34686777487426,3.77740201341017,3.29702876132877,3.14462718369318,-1.8302732390479,2.77027681390992,-0.800859769223037,0.790865721425718
"virus_comp_155_cycle_1_110",2.30728823252496,3.77524178387838,3.3514881562209,3.24297297801979,-1.95170517477071,2.74531127504311,-0.69560678012599,0.831906691838647
"edge_284_1",1.18230574751952,3.04099798101942,3.33164807792837,2.21211189005103,-3.34264304194551,1.46155945769624,-2.00701953773453,-0.115186183403787
"virus_comp_164_cycle_1_26",2.51734593687724,3.93854647792163,3.50979468148527,3.5265035311731,-1.84790562607405,2.95404136444334,-0.626084366443983,0.734450993919904
"virus_comp_155_cycle_2_112",2.43099969379477,4.03648568283891,3.96382922400517,3.39134015344939,-1.73054833940992,2.81616307256296,-0.99941811410193,0.486115914324789
"virus_comp_475_cycle_1_24",1.66305371471601,3.48565670880429,3.14727163418732,2.37589939483095,-1.25305779148104,1.47807730999724,-1.87703611600051,0.196818426234044
"virus_comp_155_cycle_1_162",2.22358974040008,3.7365311099549,3.32575895509414,3.20405668351326,-1.93527654003568,2.57597507773392,-0.864935036735759,0.811803598465773
"virus_comp_150_cycle_1_24",2.24951598179724,3.7756077590843,3.40185243785282,3.14683188029093,-1.83231236206499,2.57659308284599,-1.05346730884137,0.674106377778705
"virus_comp_155_cycle_2_31",2.51017689039889,3.89936719675079,3.46337813424599,3.50790450350001,-1.86696194273082,3.05890945669694,-0.649576637882813,0.804300006929793
"virus_comp_155_cycle_2_33",2.39135311749971,3.83988035748412,3.45082740925324,3.35353299121585,-1.86140035883595,2.81181974906178,-0.779324098753639,0.798466451727778
"edge_1627_15",1.9174400768911,2.42144242623711,3.61474636580329,2.52000576728793,-1.18071923146545,1.50854753129633,-2.23410820744197,0.0459086479474693
"virus_comp_155_cycle_1_124",2.21578763680811,3.79695680493139,3.50253147736467,3.25582043654224,-1.92609417223539,2.74940761352027,-0.912533672302923,0.741118179167207
"virus_comp_155_cycle_1_57",2.29726679827482,3.79303179677469,3.42159555415196,3.25449556163765,-1.90176029384723,2.61520031947567,-0.86262691675247,0.78715139680881
"virus_comp_155_cycle_1_58",2.52764847369411,3.86109740249366,3.42734299915192,3.44891265462594,-1.91336122811454,3.06954723188829,-0.540579546185013,0.857719559413356
"virus_comp_155_cycle_1_79",2.25504906167783,3.77067381687187,3.41021282131663,3.25902796903991,-1.93310000875125,2.53013308060375,-0.863416418144446,0.797839930653633
"virus_comp_164_cycle_1_7",2.3651745250046,3.83948984911643,3.42569925445981,3.41295726582088,-1.88979945674977,2.77896206478786,-0.789717350846128,0.784900078688329
"virus_comp_155_cycle_1_20",2.38525889661379,3.81983459478608,3.36084803495842,3.32532172649044,-1.89078255518315,2.92283980775388,-0.630479416371585,0.826799430559546
"edge_3278_1",1.97475221106857,3.34648124120003,2.74419065356978,2.30959938978258,-0.858588901742753,1.92159610185095,-2.23383899630523,0.032828246779248
"virus_comp_164_cycle_1_8",2.42787913793443,3.86194534392729,3.41176288108575,3.4587087767965,-1.87311361804813,2.90883368851957,-0.680947629722195,0.800769796611745
"edge_1627_28",2.58232171094678,3.21592772664707,3.71984525345856,2.44088503605383,-1.19260931533346,1.16800039127107,-2.46041486838352,-0.192869354692961
"edge_1633_25",1.99613693507243,2.77498394364686,4.01824710863853,3.2305179223954,-0.535091098535172,2.68786849909005,-1.86985066254551,0.0577571676589872
"virus_comp_155_cycle_1_155",2.32853122272481,3.80222286859555,3.32065474613634,3.27242746280127,-1.83390759696882,2.78045711330899,-0.799353918695373,0.775085541918992
"virus_comp_301_cycle_1_51",1.73307491927282,1.37561024285892,1.4075251662148,1.05442061884722,-2.69052279427535,1.99623880930146,-1.89938236533892,-0.70381003198648
"virus_comp_155_cycle_1_97",2.36466274591394,3.81844751827047,3.41889578961242,3.37765716666595,-1.92565168560541,2.8396077577475,-0.630848857366848,0.83397907502481
"virus_comp_155_cycle_1_158",2.27450927502063,3.79397542157482,3.42584504885398,3.34104889638046,-1.97461141999681,2.6589700695366,-0.70440131191325,0.80896340448891
"virus_comp_7421_cycle_1_3",1.28723417088669,3.07875978805042,3.0132046894975,2.18283580439418,-1.41954939372161,2.69623392252555,-2.3309866840149,-0.0730492104291627
"virus_comp_155_cycle_1_212",2.19140843862664,3.77717794252255,3.52841420754238,3.16584508909422,-1.94076358700631,2.44774296606826,-0.979406634216111,0.727237988598757
"virus_comp_155_cycle_1_156",2.27447175249015,3.80668127582753,3.4485490903585,3.37848833057545,-1.93144095149342,2.63111539756173,-0.788973950514562,0.78186577440238
"virus_comp_155_cycle_1_42",2.35139294061219,3.82656302562679,3.38641969160155,3.33469181899832,-1.86827168836167,2.90338124391437,-0.723549944865024,0.793335402026047
"virus_comp_164_cycle_1_15",2.43406517519775,3.90628268777264,3.50281512319203,3.50839806345491,-1.83402656828858,2.90472853029125,-0.762856966549531,0.740482308379883
"virus_comp_613_cycle_1_22",1.75092829862357,2.87670281603556,1.8808177059894,1.34576380484213,-1.67003587613871,1.65661746390018,-1.69783001376771,0.368408872412586
"virus_comp_2332_cycle_1_9",0.0898393428212092,1.07873761236518,1.775392906369,-0.664088774557332,-3.49520500018264,1.0721453225734,-3.20831609179474,-1.24713819517572
"virus_comp_155_cycle_2_196",1.75388328274929,3.64160432232096,3.75978841665354,3.40482128537931,-2.41022218940407,2.23041600498724,-1.17706289362143,0.562736367594376
"virus_comp_155_cycle_1_157",2.30234567464607,3.83558623766783,3.50178391056438,3.42351849997219,-1.92377294725237,2.68047117744787,-0.772552948330802,0.767504997216374
