"orf_name","adj_p_val","log_fc","in_heatmap"
"virus_comp_589_cycle_1_63",0.00131105698494629,0.0744090414757972,TRUE
"virus_comp_757_cycle_1_61",0.00104471865542857,0.0775235982100392,TRUE
"virus_comp_1260_cycle_2_4",0.00104704384485635,0.111554629509368,TRUE
"virus_comp_245_cycle_1_90",0.00143880704195757,0.0931031312000697,TRUE
"virus_comp_36_cycle_2_76",0.00104704384485635,0.0795263541908472,TRUE
"edge_1847_36",0.00139872396992833,0.0820537225472654,TRUE
"virus_comp_2102_cycle_1_9",0.00135141380745793,0.0921881423621696,TRUE
"virus_comp_1390_cycle_1_3",0.00155250253972633,0.0818036265817515,TRUE
"edge_1468_75",0.00104032950303092,0.0818059243725323,TRUE
"virus_comp_167_cycle_1_4",0.00126076714197101,0.105129263181256,TRUE
"edge_1847_15",0.00140568926762382,0.0821901639634079,TRUE
"virus_comp_2904_cycle_1_4",0.00124686044738399,0.0892381773913562,TRUE
"edge_61_37",0.00105460372649856,0.0615811346247264,TRUE
"virus_comp_442_cycle_1_56",0.00156764256657742,0.0817541780715581,TRUE
"virus_comp_1068_cycle_1_2",0.00104471865542857,0.0739676919585239,TRUE
"virus_comp_1613_cycle_1_5",0.00136389911983111,0.0812764255160818,TRUE
"virus_comp_62_cycle_1_26",0.0010949989347139,0.0631360314292832,TRUE
"virus_comp_2709_cycle_1_9",0.00155727728289356,0.0840841649944067,TRUE
"virus_comp_5098_cycle_1_2",0.00152582855566397,0.0883920508713335,TRUE
"virus_comp_545_cycle_1_1",0.0012774951050283,0.116424408760973,TRUE
"edge_1989_49",0.00126076714197101,0.0696594513090946,TRUE
"virus_comp_442_cycle_1_16",0.00159755362974869,0.0815943995848786,TRUE
"virus_comp_2328_cycle_1_3",0.00132592616988396,0.0820808273244531,TRUE
"virus_comp_18033_cycle_1_1",0.00107184354048211,0.0805623333267447,TRUE
"virus_comp_18196_cycle_1_6",0.00110682518635861,0.102928527537232,TRUE
"virus_comp_595_cycle_1_2",0.00144144260284232,0.0790301079102478,TRUE
"virus_comp_1019_cycle_1_5",0.00132592616988396,0.104334960330727,TRUE
"edge_1468_58",0.00108505058597207,0.0821893538744661,TRUE
"virus_comp_1390_cycle_1_7",0.00161711702658004,0.081003482793598,TRUE
"virus_comp_733_cycle_1_9",0.00113133160419645,0.0596226962489874,TRUE
"edge_1632_2",0.00125215654520858,0.102447682358139,TRUE
"virus_comp_595_cycle_1_1",0.00145275402505696,0.0853683894104707,TRUE
"virus_comp_2391_cycle_1_2",0.00146935934060575,0.0801348622531831,TRUE
"virus_comp_490_cycle_1_3",0.00120202683830101,0.0916816444731639,TRUE
"virus_comp_2709_cycle_1_10",0.00159267944093293,0.0843132914023424,TRUE
"virus_comp_442_cycle_1_55",0.00163014399705621,0.0810663951697064,TRUE
"virus_comp_2641_cycle_1_8",0.00130839850735955,0.0945061828561738,TRUE
"virus_comp_838_cycle_1_60",0.00142521885308574,0.0751692091526493,TRUE
"virus_comp_155_cycle_2_122",0.00135060047359618,0.0703960734826219,TRUE
"virus_comp_301_cycle_1_81",0.00118768416702571,0.0725279271317479,TRUE
"virus_comp_2265_cycle_1_10",0.00135166811584027,0.107926130528857,TRUE
"virus_comp_2725_cycle_1_9",0.00160833108769895,0.0834818977714638,TRUE
"virus_comp_17772_cycle_1_9",0.00135060047359618,0.0662014192734554,TRUE
"virus_comp_3098_cycle_1_2",0.0014353415803935,0.0916317926001891,TRUE
"virus_comp_167_cycle_1_7",0.00138220890213187,0.109576687718137,TRUE
"virus_comp_595_cycle_1_6",0.00149988546803401,0.0814259174137872,TRUE
"virus_comp_2391_cycle_1_1",0.00150905065879069,0.0768628656678356,TRUE
"edge_4_32",0.00112882417654815,0.0640885996806221,TRUE
"virus_comp_135_cycle_1_2",0.00135060047359618,0.113717205820149,TRUE
"virus_comp_2709_cycle_1_11",0.00163014399705621,0.0854247171341301,TRUE
"virus_comp_1044_cycle_1_2",0.00122103274611483,0.124120560853073,TRUE
"virus_comp_316_cycle_1_1",0.00123363354893555,0.0931843122906417,TRUE
"virus_comp_73_cycle_1_9",0.00117283885389776,0.063412648795831,TRUE
"virus_comp_597_cycle_1_1",0.00152582855566397,0.0861173869954857,TRUE
"virus_comp_2239_cycle_1_11",0.00165477433845545,0.0821370915007628,TRUE
"virus_comp_163_cycle_1_9",0.00139215124731361,0.0808514226471814,TRUE
"virus_comp_17937_cycle_1_1",0.00122781580474862,0.105323197060446,TRUE
"edge_1468_8",0.00132984708725556,0.0665078267457622,TRUE
"virus_comp_2265_cycle_1_11",0.00118891539898298,0.0703451591024337,TRUE
"virus_comp_2391_cycle_1_12",0.00155250253972633,0.0792993260579953,TRUE
"edge_311_15",0.00126931723678921,0.0884311318440998,TRUE
"virus_comp_1115_cycle_1_7",0.00170573165380687,0.0804719226401801,TRUE
"virus_comp_593_cycle_1_23",0.00155250253972633,0.085645766177572,TRUE
"virus_comp_2269_cycle_1_9",0.00125893521644628,0.109047077988945,TRUE
"virus_comp_448_cycle_1_44",0.0012197067785468,0.0749879797366336,TRUE
"edge_1979_7",0.00129191446954882,0.0606102544258302,TRUE
"edge_1989_41",0.00142151282667753,0.0716892484444165,TRUE
"virus_comp_442_cycle_1_41",0.00173547408198139,0.079906259638225,TRUE
"virus_comp_2709_cycle_1_1",0.00169734547340739,0.0851540055118062,TRUE
"virus_comp_1098_cycle_1_7",0.00137531902674719,0.0792167759810944,TRUE
"virus_comp_17870_cycle_1_1",0.00138077815510697,0.0799938772556623,TRUE
"virus_comp_317_cycle_1_4",0.00137531902674719,0.0966394746641293,TRUE
"virus_comp_335_cycle_1_7",0.00134431807584912,0.0803040587141568,TRUE
"virus_comp_17849_cycle_1_6",0.00129191446954882,0.0794468885199927,TRUE
"virus_comp_1044_cycle_1_1",0.00127106396046647,0.0995206496181276,TRUE
"virus_comp_9673_cycle_1_1",0.00127706056274746,0.0851311083185094,TRUE
"virus_comp_391_cycle_1_79",0.00142521885308574,0.0688233587860534,TRUE
"virus_comp_18085_cycle_1_6",0.00129191446954882,0.0588751659057621,TRUE
"virus_comp_193_cycle_1_141",0.00128789785680367,0.0698580317247841,TRUE
"virus_comp_2709_cycle_1_6",0.00173547408198139,0.0846732569189147,TRUE
"virus_comp_301_cycle_1_118",0.00134772701047222,0.079826704991799,TRUE
"virus_comp_17860_cycle_1_53",0.00130264427932312,0.0968113593914264,TRUE
"virus_comp_17832_cycle_1_5",0.00137629349074108,0.0663400706806144,TRUE
"virus_comp_442_cycle_1_35",0.00178609063310927,0.0803433848316023,TRUE
"virus_comp_2709_cycle_1_3",0.00175220559764298,0.0840052427352157,TRUE
"virus_comp_442_cycle_1_43",0.00178762769589742,0.0795844369198259,TRUE
"virus_comp_2432_cycle_1_6",0.00126670227440716,0.0883819995878917,TRUE
"virus_comp_546_cycle_1_1",0.00142014870296863,0.0711095519036322,TRUE
"virus_comp_2338_cycle_1_2",0.00129191446954882,0.0760072347067347,TRUE
"virus_comp_17787_cycle_1_5",0.00126670227440716,0.0622732595071533,TRUE
"virus_comp_2073_cycle_1_5",0.0016316596939594,0.0834242817703418,TRUE
"virus_comp_442_cycle_1_49",0.00182083030737274,0.0800584335388467,TRUE
"edge_1474_3",0.00152799943714094,0.103225604357931,TRUE
"virus_comp_442_cycle_1_31",0.00182198956718364,0.0796997734687223,TRUE
"edge_1732_43",0.00157502560808896,0.0959295942330727,TRUE
"virus_comp_2391_cycle_1_4",0.00166125281459355,0.079373845078308,TRUE
"virus_comp_1898_cycle_1_17",0.00138077815510697,0.0619785536168478,TRUE
"virus_comp_2391_cycle_1_5",0.00166125281459355,0.0793859713468976,TRUE
"virus_comp_391_cycle_1_9",0.00150218300274823,0.0753226953540713,TRUE
"edge_1847_11",0.00166125281459355,0.0823202111659563,TRUE
"virus_comp_73_cycle_1_7",0.00130264427932312,0.0606268084181374,TRUE
"virus_comp_126_cycle_1_206",0.00152422628035004,0.082232322007714,TRUE
"edge_1847_5",0.00167918522280119,0.0852665927150709,TRUE
"virus_comp_155_cycle_2_46",0.0014870549441551,0.0730720760268576,TRUE
"virus_comp_17970_cycle_1_2",0.00138847056374482,0.0716063621407046,TRUE
"virus_comp_587_cycle_1_31",0.00164391637400072,0.0820264523296507,TRUE
"virus_comp_589_cycle_1_77",0.00168645077028071,0.0825815349153354,TRUE
"virus_comp_3233_cycle_1_4",0.00150905065879069,0.07525863808846,TRUE
"virus_comp_301_cycle_1_84",0.00143237009294298,0.079161283070352,TRUE
"virus_comp_1611_cycle_1_14",0.00133470586390439,0.0635758438138442,TRUE
"virus_comp_18206_cycle_1_8",0.00132592616988396,0.0767276310540976,TRUE
"virus_comp_2838_cycle_1_5",0.00138185846966082,0.074814389631718,TRUE
"virus_comp_13009_cycle_1_1",0.00142245447351205,0.0545151587151788,TRUE
"virus_comp_1390_cycle_1_14",0.00191314957181125,0.0791572908497294,TRUE
"virus_comp_16692_cycle_1_1",0.0013501328881144,0.0687546054121714,TRUE
"virus_comp_2265_cycle_1_6",0.00150905065879069,0.0759730268550034,TRUE
"virus_comp_18064_cycle_1_11",0.00150905065879069,0.0987830280764336,TRUE
"virus_comp_17772_cycle_1_3",0.00136516849502877,0.0646891816210598,TRUE
"virus_comp_2977_cycle_1_7",0.00141362224685734,0.08054516097434,TRUE
"virus_comp_1260_cycle_2_13",0.00137965884062326,0.0948731815169725,TRUE
"virus_comp_18162_cycle_1_3",0.00137531902674719,0.0687629536339015,TRUE
"virus_comp_306_cycle_1_3",0.00143880704195757,0.074323936043448,TRUE
"virus_comp_3264_cycle_1_7",0.00145246531281418,0.100960726892896,TRUE
"virus_comp_2640_cycle_1_1",0.00153968072418147,0.081681826200687,TRUE
"virus_comp_155_cycle_1_141",0.00153495575994435,0.07915348807478,TRUE
"virus_comp_3946_cycle_1_1",0.00135060047359618,0.0632687222846029,TRUE
"virus_comp_155_cycle_2_149",0.00160962970759977,0.0676029291166025,TRUE
"virus_comp_2012_cycle_1_1",0.00159752049848464,0.0833944768344545,TRUE
"virus_comp_722_cycle_1_54",0.00142245447351205,0.0651695958753763,TRUE
"edge_1631_2",0.00152799943714094,0.0840847353210143,TRUE
"virus_comp_2391_cycle_1_3",0.00177792921633591,0.0786658507615859,TRUE
"edge_1980_2",0.00137965884062326,0.0636616388539069,TRUE
"edge_192_22",0.00141097555526118,0.0720674685717829,TRUE
"virus_comp_18230_cycle_1_8",0.00142245447351205,0.0510428640113632,TRUE
"virus_comp_391_cycle_1_24",0.00159481442566613,0.0699074033636787,TRUE
"virus_comp_14963_cycle_1_2",0.00164065787999273,0.0803230599038701,TRUE
"virus_comp_155_cycle_2_89",0.0019983965812632,0.0805396880360321,TRUE
"virus_comp_2391_cycle_1_10",0.00178609063310927,0.0776003925114099,TRUE
"edge_2199_1",0.00165816260133581,0.0822333111067886,TRUE
"virus_comp_13387_cycle_1_3",0.00138806876654948,0.0524378692862604,TRUE
"virus_comp_2709_cycle_1_5",0.00195423663222843,0.084024923944765,TRUE
"edge_4_53",0.00139208316370383,0.0906033080181605,TRUE
"virus_comp_551_cycle_1_18",0.00182198956718364,0.0961051261450815,TRUE
"virus_comp_2679_cycle_1_4",0.00169678710045835,0.117808187518177,TRUE
"virus_comp_301_cycle_1_56",0.00150953282791496,0.0784470831280066,TRUE
"virus_comp_2248_cycle_1_15",0.00140802189560982,0.0532728285380167,TRUE
"virus_comp_2263_cycle_1_4",0.00162607025265541,0.064225422702582,TRUE
"virus_comp_391_cycle_1_23",0.00161711702658004,0.0703748647996819,TRUE
"virus_comp_1115_cycle_1_9",0.0020227918994355,0.0793142389049849,TRUE
"virus_comp_4192_cycle_1_1",0.00161987635881659,0.0666167494269989,TRUE
"edge_2654_5",0.00150465782228639,0.0848692593481716,TRUE
"virus_comp_2477_cycle_1_5",0.00153226312075462,0.10154306035507,TRUE
"virus_comp_2375_cycle_1_2",0.00144270725604074,0.0727110529895479,TRUE
"edge_1474_10",0.00152844201704416,0.0856963395704444,TRUE
"virus_comp_1260_cycle_2_2",0.00142245447351205,0.103682271289593,TRUE
"virus_comp_2440_cycle_1_7",0.00142245447351205,0.0844963248180473,TRUE
"virus_comp_442_cycle_1_30",0.00203895205428475,0.0784759718586253,TRUE
"edge_1847_29",0.00182198956718364,0.0904122742247355,TRUE
"virus_comp_4271_cycle_1_3",0.00175220559764298,0.070723759409399,TRUE
"virus_comp_1098_cycle_1_9",0.00186425221549446,0.0936923687929736,TRUE
"virus_comp_6380_cycle_1_4",0.00143880704195757,0.0720654955260533,TRUE
"virus_comp_1898_cycle_1_15",0.00161214398321036,0.0645211643422738,TRUE
"virus_comp_888_cycle_1_4",0.00152844201704416,0.0688265704800098,TRUE
"virus_comp_2343_cycle_1_5",0.00171753822201286,0.0956330601067601,TRUE
"virus_comp_2506_cycle_1_6",0.00145552145512284,0.0902361906177935,TRUE
"virus_comp_155_cycle_2_84",0.0020800953279919,0.0805491552236519,TRUE
"virus_comp_11007_cycle_1_2",0.00146156617061558,0.0593080341934626,TRUE
"virus_comp_301_cycle_1_52",0.0015884220298726,0.0798880300158279,TRUE
"virus_comp_2285_cycle_1_2",0.00168388648610496,0.0756207719063193,TRUE
"virus_comp_2506_cycle_1_3",0.00144883208516491,0.104297303109532,TRUE
"edge_4_12",0.00142533970540014,0.0746639459085989,TRUE
"edge_1468_36",0.00144157919665929,0.0898385332014477,TRUE
"virus_comp_1965_cycle_1_2",0.00199148542987726,0.0768181727156744,TRUE
"virus_comp_155_cycle_2_85",0.00208880860916147,0.0796488472652609,TRUE
"edge_4_65",0.00143880704195757,0.0801698141450826,TRUE
"virus_comp_1965_cycle_1_1",0.0019983965812632,0.0777526788763821,TRUE
"virus_comp_2475_cycle_5_12",0.00170057604779959,0.109967329532606,TRUE
"virus_comp_1103_cycle_1_7",0.00167996393214623,0.0759937909042775,TRUE
"edge_72_9",0.00144173016234246,0.0771519177505993,TRUE
"edge_2654_3",0.00152582855566397,0.0901320461247647,TRUE
"virus_comp_2709_cycle_1_8",0.00204993353676653,0.0815896242473343,TRUE
"virus_comp_1342_cycle_1_11",0.00159755362974869,0.087354312152275,TRUE
"virus_comp_155_cycle_2_1",0.00164918233379945,0.065570390400763,TRUE
"virus_comp_2073_cycle_1_8",0.00188182268649773,0.0862277678390652,TRUE
"virus_comp_17832_cycle_1_4",0.00152582855566397,0.0826158195272466,TRUE
"virus_comp_2433_cycle_1_1",0.00149988546803401,0.0772275940361307,TRUE
"virus_comp_155_cycle_2_121",0.00212744954374855,0.0800769604476619,TRUE
"virus_comp_3961_cycle_1_3",0.00164065787999273,0.0677388610872996,TRUE
"edge_4_1",0.00150465782228639,0.0723374441064327,TRUE
"virus_comp_529_cycle_1_1",0.00199624644963114,0.0904630130948667,TRUE
"virus_comp_169_cycle_1_3",0.00170057604779959,0.112571661375019,TRUE
"virus_comp_2171_cycle_1_9",0.00157325077856742,0.0732810851544879,TRUE
"edge_1980_4",0.00152422628035004,0.0602506252313055,TRUE
"virus_comp_2709_cycle_1_7",0.00212326548657127,0.080253199947195,TRUE
"virus_comp_301_cycle_1_99",0.00170573165380687,0.0900090605202985,TRUE
"virus_comp_36_cycle_2_43",0.00153635036735693,0.0634262945179027,TRUE
"virus_comp_18196_cycle_1_2",0.00155250253972633,0.115971752583305,TRUE
"edge_4_10",0.00152422628035004,0.0765816079076023,TRUE
"virus_comp_155_cycle_2_93",0.00219039228253823,0.0796916799021979,TRUE
"virus_comp_4092_cycle_1_4",0.00152582855566397,0.0695462696354163,TRUE
"virus_comp_722_cycle_1_61",0.00158489852788659,0.0631279380164694,TRUE
"virus_comp_9827_cycle_1_1",0.00162667243752918,0.0915876708130794,TRUE
"virus_comp_195_cycle_1_181",0.00169803325892272,0.0556513038595498,TRUE
"virus_comp_18153_cycle_1_2",0.00165216234093734,0.0723349145208322,TRUE
"virus_comp_155_cycle_1_16",0.00220695802725049,0.0806666665481848,TRUE
"virus_comp_167_cycle_1_6",0.00191314957181125,0.108200716667359,TRUE
"virus_comp_2477_cycle_1_6",0.00169803325892272,0.101823612090927,TRUE
"virus_comp_12573_cycle_1_2",0.00165534761573134,0.10652269539429,TRUE
"virus_comp_138_cycle_1_1",0.00186436741666,0.103027923151602,TRUE
"virus_comp_808_cycle_4_16",0.00155250253972633,0.0860414411608339,TRUE
"edge_959_24",0.00176384607014043,0.0849246429111174,TRUE
"virus_comp_62_cycle_1_25",0.00168388648610496,0.0644051094314342,TRUE
"edge_2658_4",0.00161842767576848,0.10040617355851,TRUE
"virus_comp_18390_cycle_1_5",0.0015884220298726,0.075454241613876,TRUE
"virus_comp_3930_cycle_1_11",0.00157056116826684,0.0605677822619513,TRUE
"virus_comp_550_cycle_1_1",0.0015884220298726,0.0692755617684462,TRUE
"virus_comp_708_cycle_1_10",0.00186028254296157,0.0704635129294363,TRUE
"virus_comp_12451_cycle_1_1",0.00188913487564165,0.09790170510721,TRUE
"virus_comp_733_cycle_1_19",0.00159924325094987,0.0722783365794994,TRUE
"virus_comp_2283_cycle_1_10",0.00161179667040819,0.092421691981021,TRUE
"virus_comp_301_cycle_1_53",0.00168388648610496,0.0773886030415715,TRUE
"edge_1632_1",0.00158418082880642,0.0737523565277058,TRUE
"virus_comp_126_cycle_1_36",0.00175220559764298,0.0920557502797659,TRUE
"virus_comp_155_cycle_2_75",0.00229435345110292,0.0791676615195845,TRUE
"virus_comp_152_cycle_1_1",0.00192067789827247,0.101983513660469,TRUE
"virus_comp_3236_cycle_1_5",0.00166125281459355,0.0869843834111048,TRUE
"virus_comp_149_cycle_1_6",0.00194735200548639,0.0943667729174834,TRUE
"virus_comp_155_cycle_2_120",0.00230693015145986,0.0795098512949652,TRUE
"edge_1468_61",0.00173547408198139,0.0744568198180066,TRUE
"edge_1594_55",0.0016643276823382,0.0620175348890005,TRUE
"virus_comp_2233_cycle_1_2",0.00210856011647991,0.0900276775169115,TRUE
"virus_comp_491_cycle_1_2",0.00164968642535771,0.0771089737151866,TRUE
"virus_comp_722_cycle_1_50",0.00166902152387317,0.0516768577165046,TRUE
"virus_comp_150_cycle_1_117",0.00178468933195689,0.0720885987812835,TRUE
"virus_comp_2340_cycle_1_2",0.0016580029879534,0.0913355116818843,TRUE
"virus_comp_2376_cycle_1_4",0.00185125881184382,0.0888266073988885,TRUE
"virus_comp_301_cycle_1_120",0.00176951028690788,0.079404901306224,TRUE
"virus_comp_2332_cycle_1_5",0.0016316596939594,0.0887297267771492,TRUE
"virus_comp_301_cycle_1_89",0.00176951028690788,0.0889783759496192,TRUE
"virus_comp_810_cycle_1_1",0.00178468933195689,0.0869960736651906,TRUE
"edge_1847_16",0.00208880860916147,0.083225783348826,TRUE
"virus_comp_430_cycle_1_13",0.00183086588852052,0.0961962844508328,TRUE
"virus_comp_442_cycle_1_19",0.00235622499876597,0.0766213404580689,TRUE
"virus_comp_2233_cycle_1_4",0.0021605678710433,0.0856595215686889,TRUE
"virus_comp_2269_cycle_1_2",0.00165477433845545,0.11892406472557,TRUE
"virus_comp_155_cycle_2_94",0.00238141808276419,0.0795112210185801,TRUE
"virus_comp_1796_cycle_1_3",0.00183000539169087,0.0689421381420153,TRUE
"edge_1468_76",0.00166898050548666,0.0906772907959573,TRUE
"virus_comp_296_cycle_1_6",0.00199148542987726,0.0945653847721798,TRUE
"virus_comp_1207_cycle_1_4",0.00166125281459355,0.0798645437554116,TRUE
"virus_comp_17849_cycle_1_10",0.00168388648610496,0.0625266269247493,TRUE
"edge_48806_6",0.00170573165380687,0.0764568702977116,TRUE
"virus_comp_500_cycle_1_6",0.00178609063310927,0.0753756899339742,TRUE
"edge_1515_25",0.00179578286041091,0.0811561877299856,TRUE
"virus_comp_73_cycle_1_6",0.00165816260133581,0.0572710861923598,TRUE
"virus_comp_17991_cycle_1_16",0.00204794057648547,0.0795612535533211,TRUE
"virus_comp_17937_cycle_1_2",0.00170057604779959,0.0790530812526644,TRUE
"virus_comp_126_cycle_1_6",0.00191314957181125,0.0893595143720344,TRUE
"virus_comp_2273_cycle_1_9",0.00168388648610496,0.0898290114135828,TRUE
"virus_comp_2391_cycle_1_11",0.00215663367939979,0.0738379677528524,TRUE
"virus_comp_3984_cycle_1_2",0.00166898050548666,0.0544513634184389,TRUE
"virus_comp_1455_cycle_1_14",0.00187030356416913,0.0645911138207947,TRUE
"virus_comp_163_cycle_1_28",0.00245850633631816,0.0799856396069878,TRUE
"edge_1476_9",0.00194780769621954,0.0795430334612557,TRUE
"virus_comp_155_cycle_2_48",0.00246647668247908,0.0808207670136263,TRUE
"virus_comp_155_cycle_2_134",0.00247649555563263,0.079759677017305,TRUE
"virus_comp_2489_cycle_1_3",0.00173547408198139,0.0860451570820396,TRUE
"virus_comp_301_cycle_1_64",0.00183577694528295,0.0738054959355735,TRUE
"virus_comp_391_cycle_1_35",0.00199148542987726,0.0665869134912192,TRUE
"virus_comp_1103_cycle_1_11",0.00173591027896307,0.0646473978884636,TRUE
"virus_comp_2109_cycle_1_6",0.00205690785305466,0.0952636116722243,TRUE
"virus_comp_301_cycle_1_101",0.00186835860600806,0.0745572350490418,TRUE
"virus_comp_4360_cycle_1_4",0.00175220559764298,0.0706266654664298,TRUE
"edge_4_51",0.00174539680906773,0.0887475843122651,TRUE
"edge_4_29",0.00174457261844359,0.0592013779545019,TRUE
"virus_comp_733_cycle_1_49",0.00191314957181125,0.0772510735743063,TRUE
"virus_comp_169_cycle_1_1",0.00203558344816875,0.0975778279858521,TRUE
"virus_comp_1493_cycle_1_16",0.00245967205411662,0.0751674855342373,TRUE
"virus_comp_1965_cycle_1_8",0.00244150634095806,0.0764978397874916,TRUE
"virus_comp_2239_cycle_1_6",0.00221541588381186,0.0899274826037399,TRUE
"virus_comp_2589_cycle_1_2",0.00180078785963075,0.113002721333099,TRUE
"virus_comp_2904_cycle_1_3",0.00210856011647991,0.0944244364049046,TRUE
"virus_comp_1044_cycle_1_4",0.00182198956718364,0.0944535973071861,TRUE
"virus_comp_2397_cycle_1_7",0.00234070512710942,0.0773506856791044,TRUE
"virus_comp_729_cycle_1_53",0.00176951028690788,0.0723076801113777,TRUE
"virus_comp_3443_cycle_1_1",0.00190725298296293,0.0639741313842427,TRUE
"virus_comp_2332_cycle_1_2",0.00183490328484388,0.0838545575731082,TRUE
"virus_comp_384_cycle_1_4",0.00183577694528295,0.114690785637221,TRUE
"virus_comp_67_cycle_1_24",0.00206252183426995,0.0970211276212805,TRUE
"virus_comp_3877_cycle_1_2",0.00178468933195689,0.067286939380125,TRUE
"virus_comp_729_cycle_1_44",0.00175688538440646,0.0580055734006602,TRUE
"virus_comp_8593_cycle_1_1",0.00208880860916147,0.0757912990006352,TRUE
"edge_1468_66",0.00197810206174728,0.065772009201935,TRUE
"virus_comp_2384_cycle_1_7",0.00195168739607113,0.0929071241450982,TRUE
"edge_1468_50",0.0018218656055444,0.0763985158121633,TRUE
"edge_75_27",0.00177564650643024,0.0686955753259117,TRUE
"virus_comp_2106_cycle_1_9",0.00214427023496427,0.0965760246523764,TRUE
"virus_comp_2955_cycle_1_3",0.00264831331171598,0.0777457771788275,TRUE
"virus_comp_2803_cycle_1_4",0.00203176622959106,0.0797665518965422,TRUE
"virus_comp_17907_cycle_1_30",0.00187964574883469,0.0709577121154867,TRUE
"virus_comp_3368_cycle_1_2",0.00202520101718036,0.0737027867216766,TRUE
"virus_comp_894_cycle_1_39",0.00190950330421832,0.0549096594078599,TRUE
"virus_comp_1121_cycle_1_12",0.0021605678710433,0.065171498595019,TRUE
"edge_61_27",0.00183490328484388,0.0657244698540928,TRUE
"virus_comp_301_cycle_1_55",0.00203996916844344,0.0880487599349653,TRUE
"virus_comp_2384_cycle_1_9",0.00191314957181125,0.0827073065974226,TRUE
"virus_comp_2239_cycle_1_7",0.00265752423483551,0.0740464366862783,TRUE
"virus_comp_590_cycle_2_52",0.00242434457898634,0.0910162012881227,TRUE
"virus_comp_708_cycle_1_7",0.00185125881184382,0.0636709106406997,TRUE
"virus_comp_155_cycle_2_86",0.00274419505202494,0.0772773960559217,TRUE
"virus_comp_733_cycle_1_37",0.00188414221363215,0.0761462240283078,TRUE
"virus_comp_301_cycle_1_57",0.00202293462433257,0.0786084861865862,TRUE
"virus_comp_4226_cycle_1_4",0.00215663367939979,0.0639585819460169,TRUE
"edge_3176_11",0.00235314295888361,0.0733279636118903,TRUE
"virus_comp_2641_cycle_1_5",0.00210765807260867,0.0793888011615481,TRUE
"virus_comp_490_cycle_1_5",0.0020499345502075,0.0763331763878428,TRUE
"edge_1627_33",0.00208795087291584,0.102041127995825,TRUE
"virus_comp_1171_cycle_1_4",0.0019274555608209,0.0590150500666812,TRUE
"virus_comp_155_cycle_2_97",0.00226715660177827,0.0670092047724076,TRUE
"virus_comp_69_cycle_1_4",0.00216795234240146,0.0716663962348718,TRUE
"edge_3739_9",0.00190033042510457,0.0644283170111894,TRUE
"virus_comp_5397_cycle_1_5",0.00195285299156841,0.0689130833259698,TRUE
"virus_comp_2382_cycle_1_6",0.0023415164657065,0.0804275764938658,TRUE
"virus_comp_301_cycle_1_85",0.00211973450198021,0.0810668492436702,TRUE
"virus_comp_733_cycle_1_39",0.00195492928853743,0.0751315439647312,TRUE
"virus_comp_18178_cycle_1_10",0.00244137881381657,0.104815047515333,TRUE
"virus_comp_887_cycle_1_27",0.00195168739607113,0.0601729930316835,TRUE
"virus_comp_18130_cycle_1_5",0.00274588464864313,0.075876649028447,TRUE
"virus_comp_301_cycle_1_67",0.00215800209620268,0.0803686535269559,TRUE
"edge_1468_40",0.00199148542987726,0.0830889343276851,TRUE
"virus_comp_442_cycle_1_25",0.00289305789809151,0.0785669809758262,TRUE
"virus_comp_62_cycle_1_22",0.0020499345502075,0.0567327112908051,TRUE
"virus_comp_1965_cycle_1_4",0.00275634627108935,0.0771457693115678,TRUE
"edge_16_16",0.00198585767310246,0.0621877599463036,TRUE
"virus_comp_2475_cycle_5_2",0.00238141808276419,0.101834017532377,TRUE
"virus_comp_2489_cycle_1_8",0.00215663367939979,0.0817695289458736,TRUE
"virus_comp_36_cycle_2_28",0.00215221061822275,0.0606076688078756,TRUE
"virus_comp_1102_cycle_1_1",0.00197441188194865,0.0641429267890693,TRUE
"virus_comp_155_cycle_2_143",0.00293014644465061,0.0815104589390844,TRUE
"virus_comp_301_cycle_1_48",0.00225019672070017,0.0874187575644962,TRUE
"virus_comp_17797_cycle_1_1",0.00209721856727712,0.0567219657518387,TRUE
"virus_comp_301_cycle_1_91",0.00216884239685737,0.0872501006433214,TRUE
"virus_comp_2265_cycle_1_2",0.00207689284459347,0.102299205666355,TRUE
"virus_comp_18003_cycle_1_6",0.00201393262287748,0.0675647032251223,TRUE
"virus_comp_306_cycle_1_1",0.00218096793980049,0.0860452662313021,TRUE
"virus_comp_2073_cycle_1_4",0.00257853421263266,0.0841967570414092,TRUE
"virus_comp_1019_cycle_1_4",0.00210856011647991,0.0731940838531191,TRUE
"virus_comp_2166_cycle_1_6",0.00203558344816875,0.0604677038564081,TRUE
"edge_1641_46",0.00236015470918659,0.0786656397044827,TRUE
"edge_72_7",0.00210856011647991,0.0734166335873566,TRUE
"virus_comp_18139_cycle_1_1",0.00246986884073027,0.0669462010054622,TRUE
"edge_1596_5",0.00202655769725889,0.0758698334574323,TRUE
"virus_comp_2334_cycle_1_8",0.00203789867840943,0.0745642070411933,TRUE
"virus_comp_1001_cycle_1_19",0.00281379641868022,0.0757508116844861,TRUE
"virus_comp_155_cycle_2_36",0.00230615390409747,0.0703951409151839,TRUE
"virus_comp_1044_cycle_1_5",0.00214427023496427,0.105011595030577,TRUE
"virus_comp_301_cycle_1_104",0.00236015470918659,0.0893097605973038,TRUE
"virus_comp_37_cycle_1_1",0.00244150634095806,0.07370310402189,TRUE
