"effect","component","term","estimate","std.error","statistic","p.value","gene","timepoint","comparison"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",34.3578202481483,NA,NA,NA,"edge_187","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-13.680277100956,NA,NA,NA,"edge_209","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-50.9792636652478,NA,NA,NA,"edge_2199","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-8.25197286074687,NA,NA,NA,"edge_2654","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",59.1752647400912,NA,NA,NA,"edge_2658","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-27.9455157816869,NA,NA,NA,"edge_329","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-24.1495122513649,NA,NA,NA,"edge_4","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",33.5039787501211,NA,NA,NA,"edge_48806","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-34.0240820032,NA,NA,NA,"edge_61","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.66695306489104,4.27793284670675,2.25972529520488,0.0238383053715023,"virus_comp_103_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",73.6419921004961,NA,NA,NA,"virus_comp_1044_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-7.61976602410783,NA,NA,NA,"virus_comp_1045_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-135.53552948095,NA,NA,NA,"virus_comp_1068_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-61.0318125458397,NA,NA,NA,"virus_comp_1069_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-25.0242860059838,NA,NA,NA,"virus_comp_11_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.52626449866464,NA,NA,NA,"virus_comp_1105_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",20.4144812063251,NA,NA,NA,"virus_comp_1111_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",30.2929387951536,NA,NA,NA,"virus_comp_11746_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.6575740799986,NA,NA,NA,"virus_comp_12_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-34.5782908563622,NA,NA,NA,"virus_comp_12035_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.888945669078008,NA,NA,NA,"virus_comp_12451_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-191.057529869043,NA,NA,NA,"virus_comp_1260_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",71.2332499452347,NA,NA,NA,"virus_comp_12691_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",45.7534708388226,NA,NA,NA,"virus_comp_1276_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.16067974437087,NA,NA,NA,"virus_comp_13180_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-571.849551746898,NA,NA,NA,"virus_comp_138_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.861562128813109,NA,NA,NA,"virus_comp_1390_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-28.8712147287334,NA,NA,NA,"virus_comp_1414_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-15.1119896123521,NA,NA,NA,"virus_comp_14463_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",55.284938496386,NA,NA,NA,"virus_comp_14666_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.12491009680774,NA,NA,NA,"virus_comp_14963_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",67.7429921312533,NA,NA,NA,"virus_comp_15056_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",104.820712352099,NA,NA,NA,"virus_comp_15100_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",11.4402132214706,5.36962875564831,2.13054081428565,0.0331269899564232,"virus_comp_15228_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",26.0344992975128,NA,NA,NA,"virus_comp_15234_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.71371204630184,NA,NA,NA,"virus_comp_155_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.70663134078657,NA,NA,NA,"virus_comp_159_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-43.6277247154373,NA,NA,NA,"virus_comp_160_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.77357470579838,NA,NA,NA,"virus_comp_16363_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",144.166901223918,NA,NA,NA,"virus_comp_16393_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-3.77394168359321,NA,NA,NA,"virus_comp_164_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",10.7177503757614,5.02259405346629,2.13390735179258,0.0328503655642507,"virus_comp_16559_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-69.2775691228972,NA,NA,NA,"virus_comp_16658_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-28.2466455256728,NA,NA,NA,"virus_comp_16692_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-32.3029451683913,NA,NA,NA,"virus_comp_16826_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-139.114825203164,NA,NA,NA,"virus_comp_169_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",55.787944083508,NA,NA,NA,"virus_comp_16955_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",193.719306083017,NA,NA,NA,"virus_comp_17138_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.56481279382174,NA,NA,NA,"virus_comp_17169_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",65.3055065169657,NA,NA,NA,"virus_comp_17296_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-296.392313632751,NA,NA,NA,"virus_comp_174_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",69.7192634821019,NA,NA,NA,"virus_comp_17776_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",41.4826951521273,NA,NA,NA,"virus_comp_17782_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-35.6445367440032,332245.333890015,-0.000107283784324877,0.999914399925027,"virus_comp_17783_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-32.8762624093097,NA,NA,NA,"virus_comp_17794_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",55.831683512827,NA,NA,NA,"virus_comp_17810_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.992762985895417,NA,NA,NA,"virus_comp_17877_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",65.1125135865925,NA,NA,NA,"virus_comp_17932_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",81.7558297390584,NA,NA,NA,"virus_comp_17937_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-61.9305665120025,NA,NA,NA,"virus_comp_17971_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-3.40329041771525,NA,NA,NA,"virus_comp_18116_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.125176361487297,NA,NA,NA,"virus_comp_18120_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",160.345027658032,NA,NA,NA,"virus_comp_18132_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.51874200381077,NA,NA,NA,"virus_comp_18139_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",4.41483408656117,NA,NA,NA,"virus_comp_18153_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.38599451849239,NA,NA,NA,"virus_comp_18196_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-6.87667153293503,NA,NA,NA,"virus_comp_18200_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",148.623253707262,NA,NA,NA,"virus_comp_18259_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",129.789689064826,NA,NA,NA,"virus_comp_18294_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",42.9455728944323,NA,NA,NA,"virus_comp_1888_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-33.8647184572966,NA,NA,NA,"virus_comp_1898_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-36.8034948338457,NA,NA,NA,"virus_comp_1933_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-11.9224585252558,NA,NA,NA,"virus_comp_1935_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",21.8489787275829,NA,NA,NA,"virus_comp_1965_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",11.4780817267899,NA,NA,NA,"virus_comp_1968_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.184822770426747,NA,NA,NA,"virus_comp_2060_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.146460199808862,NA,NA,NA,"virus_comp_2063_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-690.334112888452,NA,NA,NA,"virus_comp_2073_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.41754873664441,NA,NA,NA,"virus_comp_2088_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-146.807707831882,NA,NA,NA,"virus_comp_2103_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-36.2210487233156,NA,NA,NA,"virus_comp_2106_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-24.6649823755769,NA,NA,NA,"virus_comp_2136_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-27.9741517648996,NA,NA,NA,"virus_comp_2188_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.631804726941997,NA,NA,NA,"virus_comp_2204_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",39.2934567940847,NA,NA,NA,"virus_comp_2216_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.134698203575962,NA,NA,NA,"virus_comp_2239_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",7.81782833331261,NA,NA,NA,"virus_comp_2265_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.31735122405663,NA,NA,NA,"virus_comp_2273_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",24.2742657792008,NA,NA,NA,"virus_comp_2298_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",11.8263715113896,NA,NA,NA,"virus_comp_230_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.16026257137235,NA,NA,NA,"virus_comp_2310_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",34.3812538680288,NA,NA,NA,"virus_comp_2332_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.208834140361828,NA,NA,NA,"virus_comp_2365_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",24.0473582466682,NA,NA,NA,"virus_comp_2375_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.8204242779779,NA,NA,NA,"virus_comp_2391_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.9307914511169,NA,NA,NA,"virus_comp_2471_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",201.480375902314,NA,NA,NA,"virus_comp_2475_cycle_5","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",95.2170195945318,NA,NA,NA,"virus_comp_2476_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",85.0532001338294,NA,NA,NA,"virus_comp_2477_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-23.2783963516415,NA,NA,NA,"virus_comp_2551_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-44.3522974790349,NA,NA,NA,"virus_comp_2554_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-15.2609240671698,NA,NA,NA,"virus_comp_2589_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",15.7316786571529,NA,NA,NA,"virus_comp_2590_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.95301896737603,NA,NA,NA,"virus_comp_2591_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.10177515831295,NA,NA,NA,"virus_comp_2640_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.382627079125533,NA,NA,NA,"virus_comp_2709_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",85.9652689538262,NA,NA,NA,"virus_comp_2739_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.514456289885686,NA,NA,NA,"virus_comp_288_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.71972506044602,NA,NA,NA,"virus_comp_289_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-55.6913818910784,NA,NA,NA,"virus_comp_2915_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-23.1967160896587,NA,NA,NA,"virus_comp_3_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",78.9963921091102,NA,NA,NA,"virus_comp_301_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",37.6185151958613,NA,NA,NA,"virus_comp_303_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.7068559644785,NA,NA,NA,"virus_comp_315_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",63.3153419881768,NA,NA,NA,"virus_comp_316_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-7.3859324842954,NA,NA,NA,"virus_comp_34_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.3645022408548,NA,NA,NA,"virus_comp_3464_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",42.0745653529923,NA,NA,NA,"virus_comp_347_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",307.159117145247,NA,NA,NA,"virus_comp_36_cycle_2","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-11.3562021926409,NA,NA,NA,"virus_comp_37_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-23.0791395957034,NA,NA,NA,"virus_comp_384_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.55174371374925,NA,NA,NA,"virus_comp_4028_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",24.0626660810034,7288.18940340337,0.0033015972485247,0.997365711315277,"virus_comp_42_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",42.1133756767819,NA,NA,NA,"virus_comp_4442_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1148.01762522809,NA,NA,NA,"virus_comp_4571_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.16587150842959,NA,NA,NA,"virus_comp_4826_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-288.500918623838,NA,NA,NA,"virus_comp_4980_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",34.5578730244294,NA,NA,NA,"virus_comp_5098_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.40891511999152,4.96737333059491,1.29020202297216,0.196980523955354,"virus_comp_5117_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-7.13158858770849,NA,NA,NA,"virus_comp_5225_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",62.883325753936,NA,NA,NA,"virus_comp_54_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-34.8446157291929,NA,NA,NA,"virus_comp_545_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",14.2162095269597,NA,NA,NA,"virus_comp_5552_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-10.2110270818737,NA,NA,NA,"virus_comp_5629_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-4.37870314499404,NA,NA,NA,"virus_comp_586_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",22.7037449730721,NA,NA,NA,"virus_comp_595_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",16.7428605501176,NA,NA,NA,"virus_comp_597_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-165.365199178634,NA,NA,NA,"virus_comp_6059_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",21.6294589831195,NA,NA,NA,"virus_comp_608_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",40.3563120301397,NA,NA,NA,"virus_comp_6164_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",80.3753842311185,NA,NA,NA,"virus_comp_64_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-55.2485825489504,NA,NA,NA,"virus_comp_6559_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",19.9416770394025,NA,NA,NA,"virus_comp_808_cycle_4","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",2.61903598664357,NA,NA,NA,"virus_comp_809_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.07615611534546,5.49814499356648,1.10512838829375,0.269103961253609,"virus_comp_8200_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-17.7639289927522,NA,NA,NA,"virus_comp_95_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",8.61441276714199,5.04470051901888,1.70761628656945,0.0877075643747962,"virus_comp_99_cycle_1","t0-12","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",53.4081684092658,NA,NA,NA,"edge_16","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.324031996223,NA,NA,NA,"edge_1732","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-13.572056195369,NA,NA,NA,"edge_1847","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",41.1548479737291,NA,NA,NA,"edge_187","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",52.9601165974709,NA,NA,NA,"edge_209","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-16.8971112282578,NA,NA,NA,"edge_2199","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.93213017846781,NA,NA,NA,"edge_2654","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.78118130791737,NA,NA,NA,"edge_2658","t0-18","CELIAC_vs_CONTROL"
