"effect","component","term","estimate","std.error","statistic","p.value","gene","timepoint","comparison"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",26.4057265477159,NA,NA,NA,"edge_4","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.79690000851919,NA,NA,NA,"edge_48806","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-72.9306955288424,NA,NA,NA,"edge_61","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",6.275001090613,9.91990642449057,0.632566560821692,0.527016729564697,"virus_comp_103_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.50310641202702,NA,NA,NA,"virus_comp_1044_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",1.20895313356543,NA,NA,NA,"virus_comp_1045_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-100.682065657406,NA,NA,NA,"virus_comp_1068_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-79.505527074713,NA,NA,NA,"virus_comp_1069_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",60.4760820102693,NA,NA,NA,"virus_comp_11_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-5.7843790687809,NA,NA,NA,"virus_comp_1105_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.086700179879352,NA,NA,NA,"virus_comp_1111_cycle_2","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.959374151457717,NA,NA,NA,"virus_comp_11746_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",30.7702351970029,NA,NA,NA,"virus_comp_12_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",29.3919433243339,NA,NA,NA,"virus_comp_12035_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-27.6631645455057,NA,NA,NA,"virus_comp_12451_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-117.696552764808,NA,NA,NA,"virus_comp_1260_cycle_2","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",57.5921977458331,NA,NA,NA,"virus_comp_12691_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.8990330400718,NA,NA,NA,"virus_comp_1276_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",44.7018604053263,3026668.89786539,1.47693262506689e-05,0.999988215782612,"virus_comp_13180_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.12647630842771,NA,NA,NA,"virus_comp_138_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.0961702486028,NA,NA,NA,"virus_comp_1390_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",69.8083066785225,NA,NA,NA,"virus_comp_1414_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-4.33037851156214,NA,NA,NA,"virus_comp_14463_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",49.7916121392403,NA,NA,NA,"virus_comp_14666_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-40.1220058125531,NA,NA,NA,"virus_comp_14963_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-154.536224371188,NA,NA,NA,"virus_comp_15056_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",53.1903621036795,NA,NA,NA,"virus_comp_15100_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",7.79744174867447,4.48840191437928,1.73724231862886,0.0823444081283345,"virus_comp_15228_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",150.222230090494,NA,NA,NA,"virus_comp_15234_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_155_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_159_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-15.7290697789023,NA,NA,NA,"virus_comp_160_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.74436106140635,NA,NA,NA,"virus_comp_16363_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",18.5116033234037,NA,NA,NA,"virus_comp_16393_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_164_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",5.59712027123555,7.48487362765883,0.747790884611936,0.454586301155875,"virus_comp_16559_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-32.8241565550922,NA,NA,NA,"virus_comp_16658_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.6161943737116,NA,NA,NA,"virus_comp_16692_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.085550490627,NA,NA,NA,"virus_comp_16826_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.401793201279087,NA,NA,NA,"virus_comp_169_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",44.8465605070449,NA,NA,NA,"virus_comp_16955_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-9.00144068223289,NA,NA,NA,"virus_comp_17138_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.9089950515361,NA,NA,NA,"virus_comp_17169_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.92322410765819,NA,NA,NA,"virus_comp_17296_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.401793201279087,NA,NA,NA,"virus_comp_174_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.5451932686575,226977.538936823,-0.0001081393048124,0.999913717318442,"virus_comp_17776_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",35.7238915022805,NA,NA,NA,"virus_comp_17782_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.698732048950029,NA,NA,NA,"virus_comp_17783_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-32.5509552482657,NA,NA,NA,"virus_comp_17794_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-31.2438766891729,NA,NA,NA,"virus_comp_17810_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",1.29519117117867,NA,NA,NA,"virus_comp_17877_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-41.5043419176117,NA,NA,NA,"virus_comp_17932_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.738947491652252,NA,NA,NA,"virus_comp_17937_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-17.2776519904425,NA,NA,NA,"virus_comp_17971_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-9.15811098339066,NA,NA,NA,"virus_comp_18116_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",567.696084916166,NA,NA,NA,"virus_comp_18120_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",61.8569174337723,NA,NA,NA,"virus_comp_18132_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",4.10046623912373,NA,NA,NA,"virus_comp_18139_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-10.3059827939784,NA,NA,NA,"virus_comp_18153_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-6.41415002295462,NA,NA,NA,"virus_comp_18196_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-68.3365252746028,NA,NA,NA,"virus_comp_18200_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",90.8125845894887,NA,NA,NA,"virus_comp_18259_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-425.579200785949,NA,NA,NA,"virus_comp_18294_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",25.7337153254425,NA,NA,NA,"virus_comp_1888_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-91.2239305714271,NA,NA,NA,"virus_comp_1898_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.764128860960533,NA,NA,NA,"virus_comp_1933_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",22.8477333685404,NA,NA,NA,"virus_comp_1935_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-395.369300256394,NA,NA,NA,"virus_comp_1965_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",22.0654551823831,NA,NA,NA,"virus_comp_1968_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",36.0227526130813,NA,NA,NA,"virus_comp_2060_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"virus_comp_2063_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1485.17005881895,NA,NA,NA,"virus_comp_2073_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",2.33883439337458,NA,NA,NA,"virus_comp_2088_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",2.87661258365177,NA,NA,NA,"virus_comp_2103_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-52.0233200165861,NA,NA,NA,"virus_comp_2106_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.3033213343288,NA,NA,NA,"virus_comp_2136_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-395.369300256394,NA,NA,NA,"virus_comp_2188_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",13.9541873218827,NA,NA,NA,"virus_comp_2204_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-66.9492154692566,NA,NA,NA,"virus_comp_2216_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.96788142533762,NA,NA,NA,"virus_comp_2239_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-7.13197809235702,NA,NA,NA,"virus_comp_2265_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-23.6797326624514,NA,NA,NA,"virus_comp_2273_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.0495266986916,NA,NA,NA,"virus_comp_2298_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",12.4024060512333,NA,NA,NA,"virus_comp_230_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-7.61844893523209,NA,NA,NA,"virus_comp_2310_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-48.2828164180561,NA,NA,NA,"virus_comp_2332_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.410202610565903,NA,NA,NA,"virus_comp_2365_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-171.068531701922,NA,NA,NA,"virus_comp_2375_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"virus_comp_2391_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-10.0945733820734,NA,NA,NA,"virus_comp_2471_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",339.331242289299,NA,NA,NA,"virus_comp_2475_cycle_5","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",339.331242289299,NA,NA,NA,"virus_comp_2476_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",339.331242289299,NA,NA,NA,"virus_comp_2477_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",19.5503097365492,NA,NA,NA,"virus_comp_2551_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",57.3191319572359,NA,NA,NA,"virus_comp_2554_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.51568716740741,NA,NA,NA,"virus_comp_2589_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-65.2272802552482,NA,NA,NA,"virus_comp_2590_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.62178031192223,NA,NA,NA,"virus_comp_2591_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",29.8404934932043,NA,NA,NA,"virus_comp_2640_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.01144167126875,NA,NA,NA,"virus_comp_2709_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-38.5942887367895,NA,NA,NA,"virus_comp_2739_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.29587231846974,NA,NA,NA,"virus_comp_288_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.5898433753713,NA,NA,NA,"virus_comp_289_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-8.09928972855178,NA,NA,NA,"virus_comp_2915_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-80.8867193587148,NA,NA,NA,"virus_comp_3_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",40.4907766105875,NA,NA,NA,"virus_comp_301_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",40.4907766105875,NA,NA,NA,"virus_comp_303_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",65.595502198592,NA,NA,NA,"virus_comp_315_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-67.1398737294654,NA,NA,NA,"virus_comp_316_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",94.4862289369306,NA,NA,NA,"virus_comp_34_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",84.5372217539497,NA,NA,NA,"virus_comp_3464_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",31.4512342548812,NA,NA,NA,"virus_comp_347_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-52.8351711885905,NA,NA,NA,"virus_comp_36_cycle_2","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-4.24448623690366,NA,NA,NA,"virus_comp_37_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.44687955101192,NA,NA,NA,"virus_comp_384_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-12.0220904170168,NA,NA,NA,"virus_comp_4028_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-34.4918077848378,NA,NA,NA,"virus_comp_42_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",13.6270043443049,NA,NA,NA,"virus_comp_4442_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.2077427232414,NA,NA,NA,"virus_comp_4571_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-45.3688599972964,NA,NA,NA,"virus_comp_4826_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-24.2077427232414,NA,NA,NA,"virus_comp_4980_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.6709852905621,NA,NA,NA,"virus_comp_5098_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",5.34993164733673,9.94790575257352,0.537794766094633,0.590718745762621,"virus_comp_5117_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-6.65923012170748,NA,NA,NA,"virus_comp_5225_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",33.8224093912916,NA,NA,NA,"virus_comp_54_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.475207489319319,NA,NA,NA,"virus_comp_545_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",49.3494198528748,NA,NA,NA,"virus_comp_5552_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",183.940101633685,NA,NA,NA,"virus_comp_5629_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-11.6131204431208,NA,NA,NA,"virus_comp_586_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"virus_comp_595_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"virus_comp_597_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.12647630842771,NA,NA,NA,"virus_comp_6059_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-89.5408609869503,NA,NA,NA,"virus_comp_608_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.0680277935838519,NA,NA,NA,"virus_comp_6164_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-19.0612174604081,NA,NA,NA,"virus_comp_64_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-6.72590005695777,NA,NA,NA,"virus_comp_6559_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",281.665681982619,NA,NA,NA,"virus_comp_808_cycle_4","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",84.5372217539497,NA,NA,NA,"virus_comp_809_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",37.2637047167684,824550.327027432,4.51927596112986e-05,0.999963941394858,"virus_comp_8200_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",3.78300308657142,NA,NA,NA,"virus_comp_95_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",9.27340239572404,8.17467091912105,1.13440681435053,0.256623941990448,"virus_comp_99_cycle_1","t0-18","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",9.84123950047737,NA,NA,NA,"edge_16","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.7795934391747,NA,NA,NA,"edge_1732","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",109.259013695105,NA,NA,NA,"edge_1847","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-14.7952832832449,NA,NA,NA,"edge_187","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",11.538891166156,NA,NA,NA,"edge_209","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-21.1438896898333,NA,NA,NA,"edge_2199","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",2.83326125152976,NA,NA,NA,"edge_2654","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-18.7964540608462,NA,NA,NA,"edge_2658","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-13.9085067999257,NA,NA,NA,"edge_329","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-29.4008587583651,NA,NA,NA,"edge_4","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",3.53159842194535,NA,NA,NA,"edge_48806","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-28.7498585956685,NA,NA,NA,"edge_61","t0-24","CELIAC_vs_CONTROL"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",31.1243853988957,19168.8278006988,0.00162369789757102,0.998704477085372,"virus_comp_103_cycle_1","t0-24","CELIAC_vs_CONTROL"
