"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"onset_timeline_combinedt0-24",2.09884718896217,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"onset_timeline_combinedt0-30",1.47916205856877,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"onset_timeline_combinedt0-36",1.47915783155155,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"onset_timeline_combinedt0-over42",2.94466395736187,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"SexMale",-0.989643740319818,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.0627393092492807,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.262966823413957,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"HLA.CategoryLow/No Risk",30.7917590370321,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"feeding_first_yearFormula",-1.39287063844136,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",0.419709461379051,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Delivery.ModeC-Section",-0.78030512562024,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.994403088027609,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.435641442498224,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-0.922939992844558,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.3355531674075,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.55002690957625,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-35.4359122173319,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-43.5817268772182,NA,NA,NA,NA,NA
"virus_comp_2455_cycle_1_11","ran_pars","cond","patientID","sd__(Intercept)",0.000140812868225401,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"(Intercept)",-40.2218162186003,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC",29.171563079615,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-6",-31.1152839376803,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-12",0.148611934658662,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-18",8.74885812205772,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-24",7.80119001639676,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-30",-97.7903082155774,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-36",-97.7903082155773,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"onset_timeline_combinedt0-over42",-9.25745546221937,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"SexMale",-25.9939033961434,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",3.6319123773841,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"HLA.CategoryHigh Risk",36.4388512554105,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"HLA.CategoryLow/No Risk",-24.0053938670447,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"feeding_first_yearFormula",-79.6180584394224,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-6.65349181441848,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Delivery.ModeC-Section",-30.9475608324733,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.30880425318091,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-46.6481780100967,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-92.8314108955403,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-96.7735984661993,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-8.7127939638396,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_1","ran_pars","cond","patientID","sd__(Intercept)",207.035286080121,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"(Intercept)",-61.6212269410559,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC",35.7910686260553,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-6",-36.7634427656538,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-12",1.14992718157495,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-18",17.1474694345358,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-24",-107.764447565451,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-30",-103.657168952607,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-36",-103.657168952607,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"onset_timeline_combinedt0-over42",-16.177773538376,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"SexMale",-18.941657022325,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",5.00490394906834,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"HLA.CategoryHigh Risk",56.6545860676176,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"HLA.CategoryLow/No Risk",-34.6445121053524,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"feeding_first_yearFormula",-103.339955441672,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-20.7768081411716,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Delivery.ModeC-Section",-34.7073535150371,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.11427164377864,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-60.7251313911426,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-147.580098409118,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-49.873705293591,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.02229294325598,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.02229294325597,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-16.7358085106343,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_12","ran_pars","cond","patientID","sd__(Intercept)",739.878405677529,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"(Intercept)",-40.2218162186003,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC",29.171563079615,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-6",-31.1152839376803,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-12",0.148611934658662,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-18",8.74885812205772,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-24",7.80119001639676,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-30",-97.7903082155774,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-36",-97.7903082155773,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"onset_timeline_combinedt0-over42",-9.25745546221937,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"SexMale",-25.9939033961434,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",3.6319123773841,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"HLA.CategoryHigh Risk",36.4388512554105,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"HLA.CategoryLow/No Risk",-24.0053938670447,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"feeding_first_yearFormula",-79.6180584394224,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-6.65349181441848,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Delivery.ModeC-Section",-30.9475608324733,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.30880425318091,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-46.6481780100967,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-92.8314108955403,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-96.7735984661993,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-8.7127939638396,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_2","ran_pars","cond","patientID","sd__(Intercept)",207.035286080121,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"(Intercept)",0.668298695400181,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC",0.339504454639832,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-6",-26.6075815576467,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-12",1.60665244616997,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-18",1.60666361857026,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-24",4.2389369157199,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-30",-50.2797524454469,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-36",-50.2797524454469,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"onset_timeline_combinedt0-over42",-2.08329560619024,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"SexMale",10.6063350879942,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-3.85420757529042,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"HLA.CategoryHigh Risk",11.7759880193778,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"HLA.CategoryLow/No Risk",-16.3993990936501,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"feeding_first_yearFormula",-24.3466952048101,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",12.1878797127408,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Delivery.ModeC-Section",-10.1054834666125,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-25.4662235909006,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-51.8332447748455,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-53.323539083056,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-13.1551604439717,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.18004574669808,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-1.18004574669808,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1.98683986099846,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_3","ran_pars","cond","patientID","sd__(Intercept)",71.33744522728,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"(Intercept)",230.6124549603,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC",-70.6235892144541,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-6",-48.0151015870829,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-12",0.360011966367378,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-18",1.3228477055268,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-24",1.32356447847975,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-30",-242.519253014285,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-36",-242.519253014286,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"onset_timeline_combinedt0-over42",-9.44493761531461,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"SexMale",36.0310251785848,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-35.5490270080324,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"HLA.CategoryHigh Risk",35.1893115709277,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"HLA.CategoryLow/No Risk",-61.7637969035896,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"feeding_first_yearFormula",-109.2732699817,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.739060804338061,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Delivery.ModeC-Section",-36.5763120812434,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",13.6191808941321,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-282.705743655463,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-285.407743673387,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-39.2011886134556,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.71693216245116,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-7.71693216245116,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-7.12182073282818,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_4","ran_pars","cond","patientID","sd__(Intercept)",509.45278981461,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"(Intercept)",-40.2218162186003,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC",29.171563079615,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-6",-31.1152839376803,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-12",0.148611934658662,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-18",8.74885812205772,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-24",7.80119001639676,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-30",-97.7903082155774,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-36",-97.7903082155773,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"onset_timeline_combinedt0-over42",-9.25745546221937,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"SexMale",-25.9939033961434,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",3.6319123773841,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"HLA.CategoryHigh Risk",36.4388512554105,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"HLA.CategoryLow/No Risk",-24.0053938670447,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"feeding_first_yearFormula",-79.6180584394224,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-6.65349181441848,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Delivery.ModeC-Section",-30.9475608324733,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.30880425318091,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-46.6481780100967,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-92.8314108955403,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-96.7735984661993,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.03699059638301,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-8.7127939638396,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_5","ran_pars","cond","patientID","sd__(Intercept)",207.035286080121,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"(Intercept)",-3.23171896476466,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC",2.34388660849617,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-6",-18.3760018806817,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-12",0.537369589812564,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-18",1.13618179200473,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-24",2.05559255737125,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-30",-48.6615013046123,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-36",-48.6615013046123,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"onset_timeline_combinedt0-over42",-13.150828493499,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"SexMale",0.158943304005743,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.280101375180093,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"HLA.CategoryHigh Risk",3.4749705311516,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"HLA.CategoryLow/No Risk",-21.0073577476231,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"feeding_first_yearFormula",-44.8014381808115,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-0.964409388766723,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Delivery.ModeC-Section",-2.91728275138789,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",18.5773002003714,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",-2.31546557399962,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-40.7487340382947,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-45.8408497501445,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.810297159260363,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.810297159260363,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-13.0776589314037,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_6","ran_pars","cond","patientID","sd__(Intercept)",5.1318558603174,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"(Intercept)",-9.41942184811528,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"Dx.StatusCELIAC",-0.0344442533634704,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-6",-16.8863197673143,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-12",0.339325950652231,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-18",0.536745659282865,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-24",0.934471447145227,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-30",-74.45307854909,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-36",-74.45307854909,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"onset_timeline_combinedt0-over42",-24.5897008672558,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"SexMale",1.11437172705862,NA,NA,NA,NA,NA
"virus_comp_2475_cycle_5_9","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.630817733216698,NA,NA,NA,NA,NA
