"gene","timepoint","estimate","std.error","p.value","conf.low","conf.high","model"
"virus_comp_18139_cycle_1_6","t0-12",32.0168695193857,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_6","t0-18",15.8234134155525,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_6","t0-24",30.8050174264867,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_6","t0-30",-47.550911412881,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_6","t0-36",32.1473865426883,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_6","t0-over42",-6.74071000206928,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-6",-8.63137166602155,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-12",10.828743594624,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-18",9.72175413601389,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-24",15.2175032034364,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-30",-128.964237296316,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-36",14.4161929492026,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18139_cycle_1_7","t0-over42",-21.1520465985612,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-6",82.1501470742984,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-12",-2.94616912523187,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-18",-5.10125456358882,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-24",-5.21906995285316,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-30",-9.50891303183746,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-36",-5.21903289050522,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_1","t0-over42",-1.31287179954582,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-6",-3.27890315146573,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-12",-4.74426548828656,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-18",-2.94191800330683,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-24",-22.3589216577728,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-30",-21.9375872666587,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-36",-4.74102432236094,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_10","t0-over42",63.4388638222301,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-6",-7.69393330442875,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-12",-6.87349328688175,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-18",0.132214722273237,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-24",-6.86914323964487,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-30",-6.05538115301932,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-36",-0.0180877851291142,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_11","t0-over42",22.8151642406385,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-6",13.7507866413097,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-12",-0.00537288427515772,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-18",1.14914169779678,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-24",-0.654003949837989,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-30",-16.1869284102047,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-36",-21.0720917669025,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_2","t0-over42",-21.7351178154576,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-6",-47.5922476616894,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-12",-40.0510499502803,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-18",-53.1475117670794,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-24",-42.9597640000191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-30",-24.5037511584566,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-36",-971.780095144885,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_3","t0-over42",-99.4849835803165,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-6",-47.5922476616894,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-12",-40.0510499502803,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-18",-53.1475117670794,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-24",-42.9597640000191,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-30",-24.5037511584566,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-36",-971.780095144885,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_4","t0-over42",-99.4849835803165,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-6",-21.2450945761987,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-12",99.241274057065,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-18",349.661367374361,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-24",97.5381791138,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-30",-1076.98844741895,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-36",-862.567418279404,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_5","t0-over42",-86.14761235483,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-6",-60.527383646621,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-12",-138.910317031755,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-18",-64.2363308127793,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-24",-131.452196587244,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-30",-136.798867473359,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-36",-793.032362789172,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_6","t0-over42",657.92616762897,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-6",65.9573766338226,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-12",26.9082679016277,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-18",27.129424981326,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-24",-2.50171866357306,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-30",-2.21610072573436,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-36",-21.6809200630363,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_7","t0-over42",-4.39007621965268,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-6",-1.52959379201263,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-12",-10.6213816473619,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-18",-8.04206933264586,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-24",-10.6855347636508,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-30",-7.81120710628934,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-36",-10.5388024317156,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_8","t0-over42",-6.53065635959599,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-6",-1.52959379201263,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-12",-10.6213816473619,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-18",-8.04206933264586,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-24",-10.6855347636508,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-30",-7.81120710628934,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-36",-10.5388024317156,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18153_cycle_1_9","t0-over42",-6.53065635959599,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-6",-5.67362398909625,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-12",45.6393317461492,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-18",-7.76804567143454,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-24",99.3898652442861,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-30",163.601038145707,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-36",49.2183057205875,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18158_cycle_1_1","t0-over42",17.2433142496192,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-6",-10.4215801337949,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-12",25.3314577325278,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-18",14.8167381463477,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-24",-22.513838282904,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-30",-52.1185674432795,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-36",-50.2219980487142,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_10","t0-over42",-20.0713692067705,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-6",-6.5344199682135,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-12",32.4676569687283,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-18",31.7792215048046,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-24",0.530343415129542,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-30",-19.1284506617046,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-36",-20.3576400381707,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_3","t0-over42",31.9223710868605,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-6",-64.6425359761058,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-12",27.6169883537748,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-18",30.3424658232812,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-24",-47.117139272678,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-30",-69.645209357501,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-36",-14.2910720093389,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_7","t0-over42",16.640815894819,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-6",-18.0207610556693,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-12",16.8188465368122,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-18",18.603673960207,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-24",-31.0106314673582,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-30",-52.371761364973,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-36",17.0521527740281,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18162_cycle_1_9","t0-over42",-8.20525452903245,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-6",-32.7088719586463,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-12",-8.01522324423624,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-18",0.599292777442058,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-24",0.455729575181823,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-30",70.8354859308688,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-36",-12.9525402796106,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18166_cycle_1_7","t0-over42",-14.03283222334,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-6",-16.4013214669477,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-12",-128.24966998396,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-18",-124.332434828896,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-24",-131.33751861705,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-30",380.719137082566,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-36",-130.623654888216,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_1","t0-over42",-38.7813231429749,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-6",-6.01290869333363,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-12",-15.9753513450879,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-18",-17.5833448389121,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-24",-19.0671806330737,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-30",-185.915379242046,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-36",-17.0663012733863,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_2","t0-over42",-3.72593392345833,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-6",-6.71417994167496,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-12",-88.4216382373207,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-18",-102.861187583534,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-24",-146.766993106645,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-30",-89.5338992825578,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-36",-145.803368901532,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_5","t0-over42",-7.92630086781226,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-6",-5.6131873937941,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-12",-74.9324297730688,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-18",-74.1038647803033,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-24",-76.7482501886104,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-30",-151.053383563536,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-36",-76.2274551180996,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18174_cycle_1_7","t0-over42",-28.8062124295813,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-6",-23.5273113535622,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-12",30.5015838630565,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-18",-18.8398209399885,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-24",-234.071954191911,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-30",-72.1595073758112,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-36",-71.2046632758133,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18178_cycle_1_10","t0-over42",166.040687691309,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-6",-3.71223797298038,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-12",26.3762422812403,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-18",29.6332109692487,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-24",34.6660763076545,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-30",29.1407874473865,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-36",26.3257171652241,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_1","t0-over42",19.6788786746805,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-6",-3.06616335942527,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-12",-16.740791640811,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-18",43.4826633204287,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-24",41.0516415458857,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-30",43.1674206693775,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-36",41.0723725297505,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_8","t0-over42",22.2113375654784,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-6",-1.51719760239516,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-12",-6.60217537086609,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-18",24.8997394328926,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-24",27.423102594711,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-30",24.0710735220587,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-36",20.7193086460539,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18186_cycle_1_9","t0-over42",11.1384334952723,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-6",-4.91058562533719,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-12",-21.0069071578045,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-18",-8.65249746965889,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-24",20.6858466289541,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-30",-6.6079479192046,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-36",-19.909111011002,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_1","t0-over42",-19.0027552701862,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-6",-3.92483665168645,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-12",-22.3102717116296,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-18",-9.52107074474497,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-24",-18.3555687571809,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-30",20.7884892198639,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-36",-21.0719101557846,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_10","t0-over42",-19.7550103995297,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-6",-4.08800547593389,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-12",-24.7547857975901,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-18",-9.5142745114766,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-24",22.2362743609065,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-30",19.1310464879724,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-36",-23.5325048895053,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_11","t0-over42",-22.5340579457027,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-6",-2.40539593214924,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-12",30.2332308830696,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-18",-8.66360513652879,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-24",33.7589878481618,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-30",-4.7157725635174,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-36",31.8124795585892,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_12","t0-over42",33.6391476721836,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-6",-2.92413465808128,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-12",33.1926367903235,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-18",-16.6173549492942,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-24",35.9689577825194,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-30",79.4241860784992,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-36",34.8029260382222,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_2","t0-over42",35.7676972903943,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-6",-2.54169547775716,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-12",27.6480389441437,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-18",-12.7401007740906,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-24",30.2075723528474,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-30",66.3358068755534,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-36",29.3681999946534,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_3","t0-over42",59.8613626254702,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-6",-6.32874030666444,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-12",-0.280867913548712,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-18",-12.9968681923378,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-24",33.2328846334937,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-30",34.5421918985218,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-36",-0.193079524794106,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_4","t0-over42",0.843566176729866,NA,NA,NA,NA,"PA_glmmTMB_logit"
"virus_comp_18196_cycle_1_5","t0-6",-7.82552030442788,NA,NA,NA,NA,"PA_glmmTMB_logit"
