"orf_id","effect","component","group","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_1732_35","fixed","cond",NA,"Delivery.ModeC-Section",-5.12183266678207,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",0.46135860477733,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.65894608077997,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.548341660424,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-1.17623071534752,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.585570543148125,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.735210619016667,NA,NA,NA,NA,NA
"edge_1732_35","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-6.165589972525,NA,NA,NA,NA,NA
"edge_1732_35","ran_pars","cond","patientID","sd__(Intercept)",1.62341454598658e-08,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"(Intercept)",-426.844230244827,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC",-154.451672549904,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-6",-352.957231701176,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-12",-164.964788035538,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-18",35.5914254247515,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-24",5.82604703113096e-05,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-30",5.37855264981886e-05,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-36",6.22881907165281e-05,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.790661080738657,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"SexMale",-372.73976789114,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",53.3229620865798,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"HLA.CategoryHigh Risk",-347.73625231274,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"HLA.CategoryLow/No Risk",-854.408110513054,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"feeding_first_yearFormula",-241.489185011746,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-510.818171883031,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Delivery.ModeC-Section",-72.7423373952863,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",30.4987778736125,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",85.4687530302461,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-34.8813426635441,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-17.4665644269401,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",25.8959457707823,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-5.13866833536676,NA,NA,NA,NA,NA
"edge_1732_36","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-169.571602543238,NA,NA,NA,NA,NA
"edge_1732_36","ran_pars","cond","patientID","sd__(Intercept)",1.20856150892848e-119,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"(Intercept)",-1.5177217229199,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC",-28.8969430730906,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-6",0.378328230626554,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-12",-22.774227647828,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.40796898704974,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.973804873345881,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.973805123419017,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-36",0.14972653987072,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.0656643753281576,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"SexMale",0.927428711544215,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.10082049841812,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.37081579446073,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"HLA.CategoryLow/No Risk",-38.2426435439234,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"feeding_first_yearFormula",-28.5075368954276,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-32.7858864546478,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Delivery.ModeC-Section",-4.6526767609013,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.65080475917896,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.55581935252152,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",30.1928509093184,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-3.00713637963433,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.74150008569747,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-10.7772822996541,NA,NA,NA,NA,NA
"edge_1732_37","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-13.9685302405025,NA,NA,NA,NA,NA
"edge_1732_37","ran_pars","cond","patientID","sd__(Intercept)",6.37363755838322e-05,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"(Intercept)",-426.844230244827,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC",-154.451672549904,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-6",-352.957231701176,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-12",-164.964788035538,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-18",35.5914254247515,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-24",5.82604703113096e-05,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-30",5.37855264981886e-05,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-36",6.22881907165281e-05,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.790661080738657,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"SexMale",-372.73976789114,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",53.3229620865798,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"HLA.CategoryHigh Risk",-347.73625231274,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"HLA.CategoryLow/No Risk",-854.408110513054,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"feeding_first_yearFormula",-241.489185011746,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-510.818171883031,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Delivery.ModeC-Section",-72.7423373952863,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",30.4987778736125,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",85.4687530302461,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-34.8813426635441,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-17.4665644269401,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",25.8959457707823,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-5.13866833536676,NA,NA,NA,NA,NA
"edge_1732_38","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-169.571602543238,NA,NA,NA,NA,NA
"edge_1732_38","ran_pars","cond","patientID","sd__(Intercept)",1.20856150892848e-119,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"(Intercept)",-6.03280347060426,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC",-22.8127175817311,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-6",0.758242760238585,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.8615204231366,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-18",0.831981324088544,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-24",0.30428851490592,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-30",0.304288877054695,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-36",1.72854478288981,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"onset_timeline_combinedt0-over42",1.72834779335082,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"SexMale",-2.16843204671838,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.55250481943365,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"HLA.CategoryHigh Risk",-2.20009025425203,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"HLA.CategoryLow/No Risk",-42.9617450257857,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"feeding_first_yearFormula",-28.3443358195678,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-41.3918776460703,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Delivery.ModeC-Section",-8.08772686289009,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-2.52829710712401,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.66868620500195,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.40989556931042,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.978528911734513,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.224706759619546,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-6.27342253459412,NA,NA,NA,NA,NA
"edge_1732_39","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-9.8486779167271,NA,NA,NA,NA,NA
"edge_1732_39","ran_pars","cond","patientID","sd__(Intercept)",3.74194332203049e-09,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"(Intercept)",-7.86096054334648,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC",-22.6692961636009,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-6",-31.444270165392,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-12",-18.9665153715289,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-18",1.11256438465277,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-24",0.702496455308014,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-30",0.70249520201914,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-36",0.702496186453588,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.722026957404203,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"SexMale",-2.21774768904691,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.667413748290633,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"HLA.CategoryHigh Risk",-0.82531392754619,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"HLA.CategoryLow/No Risk",-69.7571468706055,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"feeding_first_yearFormula",-23.6336586850764,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-39.396609916571,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Delivery.ModeC-Section",-8.87994448317615,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.66487673934013,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",6.43076847939182,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.93052860778832,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-5.17501176810254,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.650371495603402,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.91971799453542,NA,NA,NA,NA,NA
"edge_1732_4","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-11.3688393435836,NA,NA,NA,NA,NA
"edge_1732_4","ran_pars","cond","patientID","sd__(Intercept)",4.98406723917131e-14,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"(Intercept)",-2.84301076697167,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC",-22.2456537362814,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-6",-81.4034817025072,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-12",-31.2350839407695,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.41349410089558,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.911983467715144,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.911983318005171,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-36",0.282310207319229,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.275814318566417,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"SexMale",-0.117009349301255,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.268358120813452,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.34113228943956,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"HLA.CategoryLow/No Risk",-107.145143946057,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"feeding_first_yearFormula",-55.5652080601608,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-63.0667779258658,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Delivery.ModeC-Section",-13.1603594124395,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",5.89750199080843,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.5973869132416,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.94630517051985,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.01100879004509,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",4.02838833571375,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-7.10300541233567,NA,NA,NA,NA,NA
"edge_1732_40","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-13.5678237345826,NA,NA,NA,NA,NA
"edge_1732_40","ran_pars","cond","patientID","sd__(Intercept)",3.5159649615733e-21,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"(Intercept)",-2.84301076697167,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC",-22.2456537362814,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-6",-81.4034817025072,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-12",-31.2350839407695,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.41349410089558,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-24",-0.911983467715144,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-30",-0.911983318005171,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-36",0.282310207319229,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"onset_timeline_combinedt0-over42",0.275814318566417,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"SexMale",-0.117009349301255,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",0.268358120813452,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"HLA.CategoryHigh Risk",-1.34113228943956,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"HLA.CategoryLow/No Risk",-107.145143946057,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"feeding_first_yearFormula",-55.5652080601608,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-63.0667779258658,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Delivery.ModeC-Section",-13.1603594124395,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",5.89750199080843,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.5973869132416,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.94630517051985,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",1.01100879004509,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",4.02838833571375,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",-7.10300541233567,NA,NA,NA,NA,NA
"edge_1732_41","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-13.5678237345826,NA,NA,NA,NA,NA
"edge_1732_41","ran_pars","cond","patientID","sd__(Intercept)",3.5159649615733e-21,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"(Intercept)",0.159236142435388,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC",-22.6033084902554,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-6",1.09161759790328,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-12",-22.1679333776287,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-18",-0.811106823522673,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-24",-1.43269668721856,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-30",-1.43269615887555,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-36",-1.4326960389995,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"onset_timeline_combinedt0-over42",-1.57476472375791,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"SexMale",3.32691972025232,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",-0.0973614897305649,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"HLA.CategoryHigh Risk",-3.19986065006608,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"HLA.CategoryLow/No Risk",-52.4854907516938,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"feeding_first_yearFormula",-29.5925287649769,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-22.2436108836443,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Delivery.ModeC-Section",-1.43480256004203,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.45376500504599,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",3.13420889620356,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.34395049633515,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.682733353144526,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",0.204057314921724,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",0.0065807421980183,NA,NA,NA,NA,NA
"edge_1732_42","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.947665482811668,NA,NA,NA,NA,NA
"edge_1732_42","ran_pars","cond","patientID","sd__(Intercept)",5.6990741269263e-06,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"(Intercept)",-180.468908138977,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC",-9.1459687665697,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-6",-20.7603055943313,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-12",-102.891707932824,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-18",-33.0443269498863,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-24",-130.484290149965,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-30",-132.43304285211,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-36",-208.374712807117,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"onset_timeline_combinedt0-over42",-195.509947769675,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"SexMale",192.537434094898,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Age.at.Gluten.Introduction..months.",10.3359439716604,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"HLA.CategoryHigh Risk",-54.0143791836279,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"HLA.CategoryLow/No Risk",-224.008633905487,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"feeding_first_yearFormula",-38.5881165800549,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"feeding_first_yearBreastmilk_and_formula",-95.4667312461723,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Delivery.ModeC-Section",12.0511509512804,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-6",-6.66385429599028,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-12",13.6225419794215,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.3640317927614,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-24",-10.5993287260213,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-30",3.69942038084949,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-36",19.0721887204488,NA,NA,NA,NA,NA
"edge_1732_43","fixed","cond",NA,"Dx.StatusCELIAC:onset_timeline_combinedt0-over42",25.0616460747752,NA,NA,NA,NA,NA
