"","orf","total_PA"
"22775","virus_comp_17911_cycle_1_7",2
"22776","virus_comp_17911_cycle_1_9",2
"22777","virus_comp_17914_cycle_1_2",2
"22778","virus_comp_17917_cycle_1_1",2
"22779","virus_comp_17917_cycle_1_3",2
"22780","virus_comp_17919_cycle_1_10",2
"22781","virus_comp_17919_cycle_1_11",2
"22782","virus_comp_17919_cycle_1_14",2
"22783","virus_comp_17919_cycle_1_15",2
"22784","virus_comp_17919_cycle_1_16",2
"22785","virus_comp_17919_cycle_1_2",2
"22786","virus_comp_17919_cycle_1_21",2
"22787","virus_comp_17919_cycle_1_4",2
"22788","virus_comp_17919_cycle_1_5",2
"22789","virus_comp_17919_cycle_1_6",2
"22790","virus_comp_17919_cycle_1_7",2
"22791","virus_comp_17919_cycle_1_8",2
"22792","virus_comp_17919_cycle_1_9",2
"22793","virus_comp_1792_cycle_1_8",2
"22794","virus_comp_1792_cycle_1_9",2
"22795","virus_comp_17920_cycle_1_13",2
"22796","virus_comp_17920_cycle_1_14",2
"22797","virus_comp_17920_cycle_1_16",2
"22798","virus_comp_17920_cycle_1_18",2
"22799","virus_comp_17920_cycle_1_19",2
"22800","virus_comp_17920_cycle_1_28",2
"22801","virus_comp_17920_cycle_1_7",2
"22802","virus_comp_17920_cycle_1_9",2
"22803","virus_comp_17922_cycle_1_25",2
"22804","virus_comp_17923_cycle_1_10",2
"22805","virus_comp_17923_cycle_1_11",2
"22806","virus_comp_17923_cycle_1_16",2
"22807","virus_comp_17923_cycle_1_17",2
"22808","virus_comp_17923_cycle_1_5",2
"22809","virus_comp_17923_cycle_1_8",2
"22810","virus_comp_17924_cycle_1_10",2
"22811","virus_comp_17924_cycle_1_11",2
"22812","virus_comp_17924_cycle_1_18",2
"22813","virus_comp_17924_cycle_1_22",2
"22814","virus_comp_17924_cycle_1_31",2
"22815","virus_comp_17924_cycle_1_38",2
"22816","virus_comp_17924_cycle_1_4",2
"22817","virus_comp_17924_cycle_1_41",2
"22818","virus_comp_17924_cycle_1_43",2
"22819","virus_comp_17924_cycle_1_5",2
"22820","virus_comp_17925_cycle_1_1",2
"22821","virus_comp_17925_cycle_1_10",2
"22822","virus_comp_17925_cycle_1_12",2
"22823","virus_comp_17925_cycle_1_15",2
"22824","virus_comp_17925_cycle_1_22",2
"22825","virus_comp_17925_cycle_1_23",2
"22826","virus_comp_17925_cycle_1_33",2
"22827","virus_comp_17925_cycle_1_34",2
"22828","virus_comp_17925_cycle_1_35",2
"22829","virus_comp_17925_cycle_1_36",2
"22830","virus_comp_17927_cycle_1_17",2
"22831","virus_comp_17927_cycle_1_25",2
"22832","virus_comp_17927_cycle_1_26",2
"22833","virus_comp_17927_cycle_1_27",2
"22834","virus_comp_17927_cycle_1_31",2
"22835","virus_comp_17927_cycle_1_6",2
"22836","virus_comp_17927_cycle_1_7",2
"22837","virus_comp_17928_cycle_1_1",2
"22838","virus_comp_17928_cycle_1_4",2
"22839","virus_comp_17928_cycle_1_5",2
"22840","virus_comp_17928_cycle_1_6",2
"22841","virus_comp_17928_cycle_1_7",2
"22842","virus_comp_17928_cycle_1_8",2
"22843","virus_comp_17928_cycle_1_9",2
"22844","virus_comp_17933_cycle_1_2",2
"22845","virus_comp_17933_cycle_1_21",2
"22846","virus_comp_17934_cycle_1_7",2
"22847","virus_comp_17935_cycle_1_1",2
"22848","virus_comp_17935_cycle_1_15",2
"22849","virus_comp_17935_cycle_1_2",2
"22850","virus_comp_17935_cycle_1_25",2
"22851","virus_comp_17935_cycle_1_28",2
"22852","virus_comp_17935_cycle_1_29",2
"22853","virus_comp_17935_cycle_1_4",2
"22854","virus_comp_17936_cycle_1_3",2
"22855","virus_comp_17936_cycle_1_4",2
"22856","virus_comp_17938_cycle_1_1",2
"22857","virus_comp_17938_cycle_1_4",2
"22858","virus_comp_17940_cycle_1_2",2
"22859","virus_comp_17945_cycle_1_15",2
"22860","virus_comp_17945_cycle_1_21",2
"22861","virus_comp_17947_cycle_1_1",2
"22862","virus_comp_17947_cycle_1_11",2
"22863","virus_comp_17947_cycle_1_4",2
"22864","virus_comp_17947_cycle_1_6",2
"22865","virus_comp_17947_cycle_1_7",2
"22866","virus_comp_17947_cycle_1_8",2
"22867","virus_comp_17948_cycle_1_1",2
"22868","virus_comp_17948_cycle_1_11",2
"22869","virus_comp_17948_cycle_1_3",2
"22870","virus_comp_17948_cycle_1_5",2
"22871","virus_comp_17949_cycle_1_11",2
"22872","virus_comp_17949_cycle_1_12",2
"22873","virus_comp_17949_cycle_1_18",2
"22874","virus_comp_17949_cycle_1_2",2
"22875","virus_comp_17949_cycle_1_21",2
"22876","virus_comp_17949_cycle_1_22",2
"22877","virus_comp_17949_cycle_1_3",2
"22878","virus_comp_17949_cycle_1_30",2
"22879","virus_comp_17949_cycle_1_5",2
"22880","virus_comp_17949_cycle_1_6",2
"22881","virus_comp_17949_cycle_1_7",2
"22882","virus_comp_17951_cycle_1_1",2
"22883","virus_comp_17951_cycle_1_10",2
"22884","virus_comp_17951_cycle_1_11",2
"22885","virus_comp_17951_cycle_1_16",2
"22886","virus_comp_17951_cycle_1_18",2
"22887","virus_comp_17951_cycle_1_3",2
"22888","virus_comp_17951_cycle_1_30",2
"22889","virus_comp_17951_cycle_1_8",2
"22890","virus_comp_17952_cycle_1_1",2
"22891","virus_comp_17952_cycle_1_2",2
"22892","virus_comp_17953_cycle_1_1",2
"22893","virus_comp_17953_cycle_1_10",2
"22894","virus_comp_17953_cycle_1_11",2
"22895","virus_comp_17953_cycle_1_2",2
"22896","virus_comp_17953_cycle_1_3",2
"22897","virus_comp_17953_cycle_1_4",2
"22898","virus_comp_17953_cycle_1_6",2
"22899","virus_comp_17953_cycle_1_7",2
"22900","virus_comp_17953_cycle_1_8",2
"22901","virus_comp_17953_cycle_1_9",2
"22902","virus_comp_17954_cycle_1_10",2
"22903","virus_comp_17954_cycle_1_12",2
"22904","virus_comp_17954_cycle_1_15",2
"22905","virus_comp_17954_cycle_1_16",2
"22906","virus_comp_17954_cycle_1_17",2
"22907","virus_comp_17954_cycle_1_2",2
"22908","virus_comp_17954_cycle_1_4",2
"22909","virus_comp_17954_cycle_1_6",2
"22910","virus_comp_17954_cycle_1_8",2
"22911","virus_comp_17955_cycle_1_17",2
"22912","virus_comp_17955_cycle_1_8",2
"22913","virus_comp_17956_cycle_1_10",2
"22914","virus_comp_17956_cycle_1_11",2
"22915","virus_comp_17956_cycle_1_12",2
"22916","virus_comp_17956_cycle_1_13",2
"22917","virus_comp_17956_cycle_1_16",2
"22918","virus_comp_17956_cycle_1_18",2
"22919","virus_comp_17956_cycle_1_19",2
"22920","virus_comp_17956_cycle_1_20",2
"22921","virus_comp_17956_cycle_1_21",2
"22922","virus_comp_17956_cycle_1_3",2
"22923","virus_comp_17956_cycle_1_4",2
"22924","virus_comp_17956_cycle_1_5",2
"22925","virus_comp_17956_cycle_1_6",2
"22926","virus_comp_17956_cycle_1_9",2
"22927","virus_comp_1796_cycle_1_14",2
"22928","virus_comp_17960_cycle_1_1",2
"22929","virus_comp_17961_cycle_1_5",2
"22930","virus_comp_17961_cycle_1_6",2
"22931","virus_comp_17961_cycle_1_9",2
"22932","virus_comp_17963_cycle_1_1",2
"22933","virus_comp_17963_cycle_1_10",2
"22934","virus_comp_17963_cycle_1_13",2
"22935","virus_comp_17963_cycle_1_15",2
"22936","virus_comp_17963_cycle_1_16",2
"22937","virus_comp_17963_cycle_1_18",2
"22938","virus_comp_17963_cycle_1_3",2
"22939","virus_comp_17964_cycle_1_11",2
"22940","virus_comp_17964_cycle_1_8",2
"22941","virus_comp_17964_cycle_1_9",2
"22942","virus_comp_17965_cycle_1_10",2
"22943","virus_comp_17965_cycle_1_12",2
"22944","virus_comp_17965_cycle_1_13",2
"22945","virus_comp_17965_cycle_1_14",2
"22946","virus_comp_17965_cycle_1_17",2
"22947","virus_comp_17965_cycle_1_18",2
"22948","virus_comp_17965_cycle_1_2",2
"22949","virus_comp_17965_cycle_1_5",2
"22950","virus_comp_17965_cycle_1_7",2
"22951","virus_comp_17966_cycle_1_10",2
"22952","virus_comp_17966_cycle_1_11",2
"22953","virus_comp_17966_cycle_1_13",2
"22954","virus_comp_17966_cycle_1_14",2
"22955","virus_comp_17966_cycle_1_15",2
"22956","virus_comp_17966_cycle_1_18",2
"22957","virus_comp_17966_cycle_1_19",2
"22958","virus_comp_17966_cycle_1_2",2
"22959","virus_comp_17966_cycle_1_4",2
"22960","virus_comp_17966_cycle_1_5",2
"22961","virus_comp_17966_cycle_1_6",2
"22962","virus_comp_17966_cycle_1_7",2
"22963","virus_comp_17966_cycle_1_8",2
"22964","virus_comp_17966_cycle_1_9",2
"22965","virus_comp_17968_cycle_1_1",2
"22966","virus_comp_17968_cycle_1_10",2
"22967","virus_comp_17968_cycle_1_13",2
"22968","virus_comp_17968_cycle_1_14",2
"22969","virus_comp_17968_cycle_1_15",2
"22970","virus_comp_17968_cycle_1_16",2
"22971","virus_comp_17968_cycle_1_18",2
"22972","virus_comp_17968_cycle_1_2",2
"22973","virus_comp_17968_cycle_1_22",2
"22974","virus_comp_17968_cycle_1_23",2
"22975","virus_comp_17968_cycle_1_24",2
"22976","virus_comp_17968_cycle_1_3",2
"22977","virus_comp_17968_cycle_1_4",2
"22978","virus_comp_17968_cycle_1_7",2
"22979","virus_comp_17968_cycle_1_9",2
"22980","virus_comp_17969_cycle_1_13",2
"22981","virus_comp_17969_cycle_1_15",2
"22982","virus_comp_17969_cycle_1_16",2
"22983","virus_comp_17969_cycle_1_18",2
"22984","virus_comp_17969_cycle_1_21",2
"22985","virus_comp_17969_cycle_1_22",2
"22986","virus_comp_17969_cycle_1_23",2
"22987","virus_comp_17969_cycle_1_25",2
"22988","virus_comp_17969_cycle_1_28",2
"22989","virus_comp_17969_cycle_1_4",2
"22990","virus_comp_1797_cycle_1_1",2
"22991","virus_comp_1797_cycle_1_13",2
"22992","virus_comp_1797_cycle_1_3",2
"22993","virus_comp_1797_cycle_1_9",2
"22994","virus_comp_17970_cycle_1_13",2
"22995","virus_comp_17970_cycle_1_14",2
"22996","virus_comp_17970_cycle_1_3",2
"22997","virus_comp_17970_cycle_1_34",2
"22998","virus_comp_17970_cycle_1_38",2
"22999","virus_comp_17970_cycle_1_45",2
"23000","virus_comp_17970_cycle_1_47",2
"23001","virus_comp_17972_cycle_1_4",2
"23002","virus_comp_17972_cycle_1_5",2
"23003","virus_comp_17977_cycle_1_11",2
"23004","virus_comp_17977_cycle_1_2",2
"23005","virus_comp_17977_cycle_1_6",2
"23006","virus_comp_17977_cycle_1_7",2
"23007","virus_comp_1798_cycle_1_5",2
"23008","virus_comp_17980_cycle_1_19",2
"23009","virus_comp_17981_cycle_1_13",2
"23010","virus_comp_17981_cycle_1_17",2
"23011","virus_comp_17981_cycle_1_2",2
"23012","virus_comp_17981_cycle_1_4",2
"23013","virus_comp_17981_cycle_1_7",2
"23014","virus_comp_17983_cycle_1_1",2
"23015","virus_comp_17983_cycle_1_12",2
"23016","virus_comp_17983_cycle_1_13",2
"23017","virus_comp_17983_cycle_1_2",2
"23018","virus_comp_17983_cycle_1_3",2
"23019","virus_comp_17983_cycle_1_4",2
"23020","virus_comp_17983_cycle_1_5",2
"23021","virus_comp_17983_cycle_1_6",2
"23022","virus_comp_17983_cycle_1_7",2
"23023","virus_comp_17983_cycle_1_8",2
"23024","virus_comp_17983_cycle_1_9",2
"23025","virus_comp_17984_cycle_1_10",2
"23026","virus_comp_17984_cycle_1_14",2
"23027","virus_comp_17984_cycle_1_15",2
"23028","virus_comp_17984_cycle_1_18",2
"23029","virus_comp_17984_cycle_1_19",2
"23030","virus_comp_17984_cycle_1_23",2
"23031","virus_comp_17984_cycle_1_24",2
"23032","virus_comp_17984_cycle_1_28",2
"23033","virus_comp_17984_cycle_1_30",2
"23034","virus_comp_17984_cycle_1_4",2
"23035","virus_comp_17985_cycle_1_10",2
"23036","virus_comp_17985_cycle_1_16",2
"23037","virus_comp_17985_cycle_1_9",2
"23038","virus_comp_17986_cycle_1_11",2
"23039","virus_comp_17990_cycle_1_12",2
"23040","virus_comp_17990_cycle_1_15",2
"23041","virus_comp_17990_cycle_1_18",2
"23042","virus_comp_17990_cycle_1_6",2
"23043","virus_comp_17990_cycle_1_9",2
"23044","virus_comp_17991_cycle_1_1",2
"23045","virus_comp_17992_cycle_1_1",2
"23046","virus_comp_17992_cycle_1_3",2
"23047","virus_comp_17994_cycle_1_21",2
"23048","virus_comp_17994_cycle_1_3",2
"23049","virus_comp_17995_cycle_1_20",2
"23050","virus_comp_17995_cycle_1_4",2
"23051","virus_comp_17995_cycle_1_5",2
"23052","virus_comp_17998_cycle_1_1",2
"23053","virus_comp_17998_cycle_1_2",2
"23054","virus_comp_17998_cycle_1_5",2
"23055","virus_comp_17999_cycle_1_1",2
"23056","virus_comp_17999_cycle_1_10",2
"23057","virus_comp_17999_cycle_1_11",2
"23058","virus_comp_17999_cycle_1_12",2
"23059","virus_comp_17999_cycle_1_13",2
"23060","virus_comp_17999_cycle_1_14",2
"23061","virus_comp_17999_cycle_1_15",2
"23062","virus_comp_17999_cycle_1_16",2
"23063","virus_comp_17999_cycle_1_17",2
"23064","virus_comp_17999_cycle_1_18",2
"23065","virus_comp_17999_cycle_1_21",2
"23066","virus_comp_17999_cycle_1_22",2
"23067","virus_comp_17999_cycle_1_3",2
"23068","virus_comp_17999_cycle_1_4",2
"23069","virus_comp_17999_cycle_1_5",2
"23070","virus_comp_17999_cycle_1_9",2
"23071","virus_comp_1800_cycle_1_10",2
"23072","virus_comp_1800_cycle_1_11",2
"23073","virus_comp_1800_cycle_1_12",2
"23074","virus_comp_1800_cycle_1_13",2
"23075","virus_comp_1800_cycle_1_7",2
"23076","virus_comp_1800_cycle_1_8",2
"23077","virus_comp_1800_cycle_1_9",2
"23078","virus_comp_18004_cycle_1_3",2
"23079","virus_comp_18005_cycle_1_3",2
"23080","virus_comp_18005_cycle_1_4",2
"23081","virus_comp_18006_cycle_1_1",2
"23082","virus_comp_18006_cycle_1_5",2
"23083","virus_comp_18009_cycle_1_10",2
"23084","virus_comp_18009_cycle_1_11",2
"23085","virus_comp_18009_cycle_1_14",2
"23086","virus_comp_18009_cycle_1_2",2
"23087","virus_comp_18009_cycle_1_5",2
"23088","virus_comp_18009_cycle_1_6",2
"23089","virus_comp_18009_cycle_1_9",2
"23090","virus_comp_1801_cycle_1_1",2
"23091","virus_comp_18011_cycle_1_1",2
"23092","virus_comp_18011_cycle_1_11",2
"23093","virus_comp_18011_cycle_1_13",2
"23094","virus_comp_18013_cycle_1_10",2
"23095","virus_comp_18013_cycle_1_8",2
"23096","virus_comp_18013_cycle_1_9",2
"23097","virus_comp_18018_cycle_1_13",2
"23098","virus_comp_18018_cycle_1_5",2
"23099","virus_comp_18020_cycle_1_6",2
"23100","virus_comp_18020_cycle_1_7",2
"23101","virus_comp_18021_cycle_1_11",2
"23102","virus_comp_18021_cycle_1_12",2
"23103","virus_comp_18021_cycle_1_14",2
"23104","virus_comp_18021_cycle_1_15",2
"23105","virus_comp_18021_cycle_1_17",2
"23106","virus_comp_18021_cycle_1_3",2
"23107","virus_comp_18021_cycle_1_5",2
"23108","virus_comp_18021_cycle_1_6",2
"23109","virus_comp_18022_cycle_1_1",2
"23110","virus_comp_18022_cycle_1_8",2
"23111","virus_comp_18023_cycle_1_3",2
"23112","virus_comp_18023_cycle_1_5",2
"23113","virus_comp_18025_cycle_1_1",2
"23114","virus_comp_18025_cycle_1_3",2
"23115","virus_comp_18026_cycle_1_5",2
"23116","virus_comp_18027_cycle_1_1",2
"23117","virus_comp_18027_cycle_1_2",2
"23118","virus_comp_18027_cycle_1_6",2
"23119","virus_comp_18030_cycle_1_1",2
"23120","virus_comp_18030_cycle_1_10",2
"23121","virus_comp_18030_cycle_1_11",2
"23122","virus_comp_18030_cycle_1_4",2
"23123","virus_comp_18030_cycle_1_6",2
"23124","virus_comp_18030_cycle_1_7",2
"23125","virus_comp_18032_cycle_1_2",2
"23126","virus_comp_18033_cycle_1_9",2
"23127","virus_comp_18034_cycle_1_5",2
"23128","virus_comp_18035_cycle_1_4",2
"23129","virus_comp_18035_cycle_1_6",2
"23130","virus_comp_18036_cycle_1_2",2
"23131","virus_comp_18036_cycle_1_4",2
"23132","virus_comp_18036_cycle_1_5",2
"23133","virus_comp_18036_cycle_1_7",2
"23134","virus_comp_18036_cycle_1_8",2
"23135","virus_comp_18036_cycle_1_9",2
"23136","virus_comp_18037_cycle_1_10",2
"23137","virus_comp_18037_cycle_1_12",2
"23138","virus_comp_18037_cycle_1_13",2
"23139","virus_comp_18037_cycle_1_14",2
"23140","virus_comp_18042_cycle_1_16",2
"23141","virus_comp_18042_cycle_1_17",2
"23142","virus_comp_18042_cycle_1_3",2
"23143","virus_comp_18043_cycle_1_3",2
"23144","virus_comp_18044_cycle_1_17",2
"23145","virus_comp_18044_cycle_1_6",2
"23146","virus_comp_18044_cycle_1_8",2
"23147","virus_comp_18044_cycle_1_9",2
"23148","virus_comp_1805_cycle_1_13",2
"23149","virus_comp_1805_cycle_1_7",2
"23150","virus_comp_1805_cycle_1_8",2
"23151","virus_comp_18052_cycle_1_10",2
"23152","virus_comp_18052_cycle_1_21",2
"23153","virus_comp_18052_cycle_1_6",2
"23154","virus_comp_18053_cycle_1_5",2
"23155","virus_comp_18054_cycle_1_6",2
"23156","virus_comp_18055_cycle_1_4",2
"23157","virus_comp_18055_cycle_1_6",2
"23158","virus_comp_1806_cycle_1_10",2
"23159","virus_comp_1806_cycle_1_11",2
"23160","virus_comp_1806_cycle_1_12",2
"23161","virus_comp_1806_cycle_1_13",2
"23162","virus_comp_1806_cycle_1_14",2
"23163","virus_comp_1806_cycle_1_15",2
"23164","virus_comp_1806_cycle_1_16",2
"23165","virus_comp_1806_cycle_1_17",2
"23166","virus_comp_1806_cycle_1_4",2
"23167","virus_comp_1806_cycle_1_5",2
"23168","virus_comp_1806_cycle_1_6",2
"23169","virus_comp_1806_cycle_1_7",2
"23170","virus_comp_1806_cycle_1_9",2
"23171","virus_comp_18061_cycle_1_10",2
"23172","virus_comp_18061_cycle_1_11",2
"23173","virus_comp_18061_cycle_1_3",2
"23174","virus_comp_18061_cycle_1_5",2
"23175","virus_comp_18061_cycle_1_8",2
"23176","virus_comp_18063_cycle_1_1",2
"23177","virus_comp_18063_cycle_1_3",2
"23178","virus_comp_18063_cycle_1_4",2
"23179","virus_comp_18063_cycle_1_5",2
"23180","virus_comp_18063_cycle_1_6",2
"23181","virus_comp_18067_cycle_1_13",2
"23182","virus_comp_18067_cycle_1_2",2
"23183","virus_comp_18071_cycle_1_2",2
"23184","virus_comp_18072_cycle_1_3",2
"23185","virus_comp_18072_cycle_1_4",2
"23186","virus_comp_18072_cycle_1_6",2
"23187","virus_comp_18078_cycle_1_1",2
"23188","virus_comp_18078_cycle_1_13",2
"23189","virus_comp_18078_cycle_1_2",2
"23190","virus_comp_18078_cycle_1_3",2
"23191","virus_comp_18078_cycle_1_6",2
"23192","virus_comp_18080_cycle_1_1",2
"23193","virus_comp_18080_cycle_1_2",2
"23194","virus_comp_18083_cycle_1_1",2
"23195","virus_comp_18083_cycle_1_11",2
"23196","virus_comp_18083_cycle_1_12",2
"23197","virus_comp_18083_cycle_1_2",2
"23198","virus_comp_18083_cycle_1_9",2
"23199","virus_comp_18085_cycle_1_3",2
"23200","virus_comp_18085_cycle_1_7",2
"23201","virus_comp_18085_cycle_1_8",2
"23202","virus_comp_18088_cycle_1_5",2
"23203","virus_comp_18089_cycle_1_13",2
"23204","virus_comp_1809_cycle_1_4",2
"23205","virus_comp_1809_cycle_1_5",2
"23206","virus_comp_1809_cycle_1_7",2
"23207","virus_comp_1809_cycle_1_8",2
"23208","virus_comp_18091_cycle_1_10",2
"23209","virus_comp_18091_cycle_1_11",2
"23210","virus_comp_18091_cycle_1_8",2
"23211","virus_comp_18091_cycle_1_9",2
"23212","virus_comp_18093_cycle_1_6",2
"23213","virus_comp_18093_cycle_1_7",2
"23214","virus_comp_18094_cycle_1_8",2
"23215","virus_comp_18101_cycle_1_8",2
"23216","virus_comp_18101_cycle_1_9",2
"23217","virus_comp_18104_cycle_1_1",2
"23218","virus_comp_18104_cycle_1_3",2
"23219","virus_comp_18104_cycle_1_5",2
"23220","virus_comp_18104_cycle_1_6",2
"23221","virus_comp_18104_cycle_1_9",2
"23222","virus_comp_18107_cycle_1_3",2
"23223","virus_comp_18110_cycle_1_1",2
"23224","virus_comp_18110_cycle_1_2",2
"23225","virus_comp_18110_cycle_1_3",2
"23226","virus_comp_18110_cycle_1_4",2
"23227","virus_comp_18110_cycle_1_5",2
"23228","virus_comp_18113_cycle_1_5",2
"23229","virus_comp_18123_cycle_1_2",2
"23230","virus_comp_18123_cycle_1_3",2
"23231","virus_comp_18123_cycle_1_4",2
"23232","virus_comp_18123_cycle_1_6",2
"23233","virus_comp_18124_cycle_1_2",2
"23234","virus_comp_18124_cycle_1_3",2
"23235","virus_comp_18124_cycle_1_4",2
"23236","virus_comp_18124_cycle_1_5",2
"23237","virus_comp_18124_cycle_1_6",2
"23238","virus_comp_18124_cycle_1_7",2
"23239","virus_comp_18124_cycle_1_8",2
"23240","virus_comp_18127_cycle_1_5",2
"23241","virus_comp_18128_cycle_1_10",2
"23242","virus_comp_18129_cycle_1_1",2
"23243","virus_comp_18129_cycle_1_10",2
"23244","virus_comp_18129_cycle_1_2",2
"23245","virus_comp_18129_cycle_1_5",2
"23246","virus_comp_18129_cycle_1_7",2
"23247","virus_comp_18130_cycle_1_1",2
"23248","virus_comp_18130_cycle_1_2",2
"23249","virus_comp_18130_cycle_1_4",2
"23250","virus_comp_18130_cycle_1_6",2
"23251","virus_comp_18131_cycle_1_9",2
"23252","virus_comp_18133_cycle_1_3",2
"23253","virus_comp_18133_cycle_1_8",2
"23254","virus_comp_18134_cycle_1_4",2
"23255","virus_comp_18134_cycle_1_5",2
"23256","virus_comp_18136_cycle_1_2",2
"23257","virus_comp_18136_cycle_1_6",2
"23258","virus_comp_18136_cycle_1_8",2
"23259","virus_comp_18138_cycle_1_7",2
"23260","virus_comp_18138_cycle_1_8",2
"23261","virus_comp_1814_cycle_1_4",2
"23262","virus_comp_1814_cycle_1_8",2
"23263","virus_comp_18140_cycle_1_4",2
"23264","virus_comp_18140_cycle_1_8",2
"23265","virus_comp_18140_cycle_1_9",2
"23266","virus_comp_18142_cycle_1_1",2
"23267","virus_comp_18143_cycle_1_1",2
"23268","virus_comp_18143_cycle_1_2",2
"23269","virus_comp_18143_cycle_1_4",2
"23270","virus_comp_18143_cycle_1_5",2
"23271","virus_comp_18143_cycle_1_6",2
"23272","virus_comp_18144_cycle_1_1",2
"23273","virus_comp_18144_cycle_1_5",2
"23274","virus_comp_18144_cycle_1_6",2
"23275","virus_comp_18144_cycle_1_7",2
"23276","virus_comp_18149_cycle_1_1",2
"23277","virus_comp_18149_cycle_1_2",2
"23278","virus_comp_18149_cycle_1_3",2
"23279","virus_comp_1815_cycle_1_3",2
"23280","virus_comp_18158_cycle_1_4",2
"23281","virus_comp_1816_cycle_1_16",2
"23282","virus_comp_1816_cycle_1_2",2
"23283","virus_comp_1816_cycle_1_8",2
"23284","virus_comp_18161_cycle_1_1",2
"23285","virus_comp_18161_cycle_1_12",2
"23286","virus_comp_18161_cycle_1_16",2
"23287","virus_comp_18161_cycle_1_17",2
"23288","virus_comp_18161_cycle_1_2",2
"23289","virus_comp_18161_cycle_1_20",2
"23290","virus_comp_18161_cycle_1_21",2
"23291","virus_comp_18161_cycle_1_6",2
"23292","virus_comp_18162_cycle_1_1",2
"23293","virus_comp_18170_cycle_1_8",2
"23294","virus_comp_18174_cycle_1_6",2
"23295","virus_comp_18175_cycle_1_5",2
"23296","virus_comp_18175_cycle_1_6",2
"23297","virus_comp_18175_cycle_1_7",2
"23298","virus_comp_18175_cycle_1_8",2
"23299","virus_comp_18177_cycle_1_4",2
"23300","virus_comp_18178_cycle_1_8",2
"23301","virus_comp_18181_cycle_1_5",2
"23302","virus_comp_1819_cycle_1_1",2
"23303","virus_comp_1819_cycle_1_10",2
"23304","virus_comp_1819_cycle_1_2",2
"23305","virus_comp_1819_cycle_1_3",2
"23306","virus_comp_1819_cycle_1_6",2
"23307","virus_comp_1819_cycle_1_9",2
"23308","virus_comp_18190_cycle_1_10",2
"23309","virus_comp_18190_cycle_1_12",2
"23310","virus_comp_18190_cycle_1_6",2
"23311","virus_comp_18197_cycle_1_1",2
"23312","virus_comp_18197_cycle_1_10",2
"23313","virus_comp_18197_cycle_1_2",2
"23314","virus_comp_18197_cycle_1_5",2
"23315","virus_comp_18197_cycle_1_7",2
"23316","virus_comp_18197_cycle_1_8",2
"23317","virus_comp_18198_cycle_1_5",2
"23318","virus_comp_18200_cycle_1_8",2
"23319","virus_comp_18205_cycle_1_3",2
"23320","virus_comp_18215_cycle_1_4",2
"23321","virus_comp_18216_cycle_1_2",2
"23322","virus_comp_18216_cycle_1_3",2
"23323","virus_comp_18219_cycle_1_1",2
"23324","virus_comp_18219_cycle_1_2",2
"23325","virus_comp_18219_cycle_1_3",2
"23326","virus_comp_18219_cycle_1_5",2
"23327","virus_comp_18219_cycle_1_6",2
"23328","virus_comp_18222_cycle_1_1",2
"23329","virus_comp_18222_cycle_1_3",2
"23330","virus_comp_18222_cycle_1_4",2
"23331","virus_comp_18222_cycle_1_5",2
"23332","virus_comp_18222_cycle_1_6",2
"23333","virus_comp_18222_cycle_1_7",2
"23334","virus_comp_18222_cycle_1_8",2
"23335","virus_comp_18230_cycle_1_17",2
"23336","virus_comp_18232_cycle_1_4",2
"23337","virus_comp_18232_cycle_1_5",2
"23338","virus_comp_18235_cycle_1_3",2
"23339","virus_comp_18235_cycle_1_6",2
"23340","virus_comp_18235_cycle_1_7",2
"23341","virus_comp_1824_cycle_1_12",2
"23342","virus_comp_1824_cycle_1_4",2
"23343","virus_comp_1824_cycle_1_7",2
"23344","virus_comp_1824_cycle_1_8",2
"23345","virus_comp_18240_cycle_1_13",2
"23346","virus_comp_18243_cycle_1_6",2
"23347","virus_comp_18244_cycle_1_7",2
"23348","virus_comp_18249_cycle_1_1",2
"23349","virus_comp_18249_cycle_1_2",2
"23350","virus_comp_18249_cycle_1_3",2
"23351","virus_comp_18249_cycle_1_4",2
"23352","virus_comp_18249_cycle_1_5",2
"23353","virus_comp_18249_cycle_1_6",2
"23354","virus_comp_18249_cycle_1_8",2
"23355","virus_comp_18249_cycle_1_9",2
"23356","virus_comp_18252_cycle_1_2",2
"23357","virus_comp_18252_cycle_1_3",2
"23358","virus_comp_18252_cycle_1_4",2
"23359","virus_comp_18252_cycle_1_5",2
"23360","virus_comp_18260_cycle_1_3",2
"23361","virus_comp_18260_cycle_1_4",2
"23362","virus_comp_18289_cycle_1_7",2
"23363","virus_comp_18289_cycle_1_9",2
"23364","virus_comp_1829_cycle_1_1",2
"23365","virus_comp_18290_cycle_1_4",2
"23366","virus_comp_18290_cycle_1_5",2
"23367","virus_comp_18290_cycle_1_6",2
"23368","virus_comp_18293_cycle_1_1",2
"23369","virus_comp_18299_cycle_1_1",2
"23370","virus_comp_1830_cycle_1_11",2
"23371","virus_comp_1830_cycle_1_3",2
"23372","virus_comp_18303_cycle_1_6",2
"23373","virus_comp_18309_cycle_1_4",2
"23374","virus_comp_18326_cycle_1_1",2
"23375","virus_comp_18338_cycle_1_4",2
"23376","virus_comp_18339_cycle_1_1",2
"23377","virus_comp_18339_cycle_1_2",2
"23378","virus_comp_18347_cycle_1_4",2
"23379","virus_comp_18347_cycle_1_6",2
"23380","virus_comp_18349_cycle_1_2",2
"23381","virus_comp_18349_cycle_1_3",2
"23382","virus_comp_18349_cycle_1_4",2
