"","orf","total_PA"
"13340","virus_comp_17856_cycle_1_13",1
"13341","virus_comp_17856_cycle_1_14",1
"13342","virus_comp_17856_cycle_1_15",1
"13343","virus_comp_17856_cycle_1_16",1
"13344","virus_comp_17856_cycle_1_17",1
"13345","virus_comp_17856_cycle_1_18",1
"13346","virus_comp_17856_cycle_1_19",1
"13347","virus_comp_17856_cycle_1_2",1
"13348","virus_comp_17856_cycle_1_20",1
"13349","virus_comp_17856_cycle_1_21",1
"13350","virus_comp_17856_cycle_1_22",1
"13351","virus_comp_17856_cycle_1_23",1
"13352","virus_comp_17856_cycle_1_24",1
"13353","virus_comp_17856_cycle_1_25",1
"13354","virus_comp_17856_cycle_1_26",1
"13355","virus_comp_17856_cycle_1_27",1
"13356","virus_comp_17856_cycle_1_28",1
"13357","virus_comp_17856_cycle_1_29",1
"13358","virus_comp_17856_cycle_1_3",1
"13359","virus_comp_17856_cycle_1_30",1
"13360","virus_comp_17856_cycle_1_31",1
"13361","virus_comp_17856_cycle_1_32",1
"13362","virus_comp_17856_cycle_1_33",1
"13363","virus_comp_17856_cycle_1_34",1
"13364","virus_comp_17856_cycle_1_35",1
"13365","virus_comp_17856_cycle_1_36",1
"13366","virus_comp_17856_cycle_1_37",1
"13367","virus_comp_17856_cycle_1_38",1
"13368","virus_comp_17856_cycle_1_39",1
"13369","virus_comp_17856_cycle_1_40",1
"13370","virus_comp_17856_cycle_1_41",1
"13371","virus_comp_17856_cycle_1_43",1
"13372","virus_comp_17856_cycle_1_45",1
"13373","virus_comp_17856_cycle_1_46",1
"13374","virus_comp_17856_cycle_1_47",1
"13375","virus_comp_17856_cycle_1_49",1
"13376","virus_comp_17856_cycle_1_5",1
"13377","virus_comp_17856_cycle_1_50",1
"13378","virus_comp_17856_cycle_1_52",1
"13379","virus_comp_17856_cycle_1_53",1
"13380","virus_comp_17856_cycle_1_55",1
"13381","virus_comp_17856_cycle_1_57",1
"13382","virus_comp_17856_cycle_1_6",1
"13383","virus_comp_17856_cycle_1_62",1
"13384","virus_comp_17856_cycle_1_63",1
"13385","virus_comp_17856_cycle_1_64",1
"13386","virus_comp_17856_cycle_1_65",1
"13387","virus_comp_17856_cycle_1_67",1
"13388","virus_comp_17856_cycle_1_70",1
"13389","virus_comp_17856_cycle_1_72",1
"13390","virus_comp_17856_cycle_1_75",1
"13391","virus_comp_17856_cycle_1_76",1
"13392","virus_comp_17856_cycle_1_77",1
"13393","virus_comp_17856_cycle_1_79",1
"13394","virus_comp_17856_cycle_1_80",1
"13395","virus_comp_17856_cycle_1_81",1
"13396","virus_comp_17856_cycle_1_82",1
"13397","virus_comp_17856_cycle_1_9",1
"13398","virus_comp_17857_cycle_1_10",1
"13399","virus_comp_17857_cycle_1_11",1
"13400","virus_comp_17857_cycle_1_14",1
"13401","virus_comp_17857_cycle_1_16",1
"13402","virus_comp_17857_cycle_1_17",1
"13403","virus_comp_17857_cycle_1_2",1
"13404","virus_comp_17857_cycle_1_23",1
"13405","virus_comp_17857_cycle_1_25",1
"13406","virus_comp_17857_cycle_1_26",1
"13407","virus_comp_17857_cycle_1_28",1
"13408","virus_comp_17857_cycle_1_29",1
"13409","virus_comp_17857_cycle_1_3",1
"13410","virus_comp_17857_cycle_1_30",1
"13411","virus_comp_17857_cycle_1_34",1
"13412","virus_comp_17857_cycle_1_35",1
"13413","virus_comp_17857_cycle_1_38",1
"13414","virus_comp_17857_cycle_1_43",1
"13415","virus_comp_17857_cycle_1_44",1
"13416","virus_comp_17857_cycle_1_6",1
"13417","virus_comp_17857_cycle_1_61",1
"13418","virus_comp_17857_cycle_1_62",1
"13419","virus_comp_17857_cycle_1_65",1
"13420","virus_comp_17857_cycle_1_7",1
"13421","virus_comp_17857_cycle_1_72",1
"13422","virus_comp_17857_cycle_1_75",1
"13423","virus_comp_17857_cycle_1_9",1
"13424","virus_comp_17858_cycle_1_1",1
"13425","virus_comp_17858_cycle_1_10",1
"13426","virus_comp_17858_cycle_1_12",1
"13427","virus_comp_17858_cycle_1_13",1
"13428","virus_comp_17858_cycle_1_14",1
"13429","virus_comp_17858_cycle_1_15",1
"13430","virus_comp_17858_cycle_1_16",1
"13431","virus_comp_17858_cycle_1_17",1
"13432","virus_comp_17858_cycle_1_18",1
"13433","virus_comp_17858_cycle_1_19",1
"13434","virus_comp_17858_cycle_1_20",1
"13435","virus_comp_17858_cycle_1_22",1
"13436","virus_comp_17858_cycle_1_26",1
"13437","virus_comp_17858_cycle_1_28",1
"13438","virus_comp_17858_cycle_1_3",1
"13439","virus_comp_17858_cycle_1_4",1
"13440","virus_comp_17858_cycle_1_5",1
"13441","virus_comp_17858_cycle_1_7",1
"13442","virus_comp_17858_cycle_1_9",1
"13443","virus_comp_1786_cycle_1_1",1
"13444","virus_comp_1786_cycle_1_2",1
"13445","virus_comp_1786_cycle_1_3",1
"13446","virus_comp_1786_cycle_1_4",1
"13447","virus_comp_1786_cycle_1_5",1
"13448","virus_comp_1786_cycle_1_6",1
"13449","virus_comp_1786_cycle_1_7",1
"13450","virus_comp_1786_cycle_1_8",1
"13451","virus_comp_1786_cycle_1_9",1
"13452","virus_comp_17860_cycle_1_1",1
"13453","virus_comp_17860_cycle_1_25",1
"13454","virus_comp_17860_cycle_1_28",1
"13455","virus_comp_17860_cycle_1_30",1
"13456","virus_comp_17860_cycle_1_53",1
"13457","virus_comp_17861_cycle_1_11",1
"13458","virus_comp_17861_cycle_1_19",1
"13459","virus_comp_17861_cycle_1_22",1
"13460","virus_comp_17861_cycle_1_36",1
"13461","virus_comp_17861_cycle_1_39",1
"13462","virus_comp_17861_cycle_1_47",1
"13463","virus_comp_17861_cycle_1_50",1
"13464","virus_comp_17861_cycle_1_56",1
"13465","virus_comp_17861_cycle_1_70",1
"13466","virus_comp_17862_cycle_1_1",1
"13467","virus_comp_17862_cycle_1_11",1
"13468","virus_comp_17862_cycle_1_13",1
"13469","virus_comp_17862_cycle_1_18",1
"13470","virus_comp_17862_cycle_1_19",1
"13471","virus_comp_17862_cycle_1_20",1
"13472","virus_comp_17862_cycle_1_3",1
"13473","virus_comp_17862_cycle_1_4",1
"13474","virus_comp_17862_cycle_1_5",1
"13475","virus_comp_17863_cycle_1_10",1
"13476","virus_comp_17863_cycle_1_28",1
"13477","virus_comp_17863_cycle_1_40",1
"13478","virus_comp_17863_cycle_1_5",1
"13479","virus_comp_17863_cycle_1_59",1
"13480","virus_comp_17863_cycle_1_6",1
"13481","virus_comp_17863_cycle_1_61",1
"13482","virus_comp_17863_cycle_1_62",1
"13483","virus_comp_17863_cycle_1_8",1
"13484","virus_comp_17863_cycle_1_9",1
"13485","virus_comp_17864_cycle_1_4",1
"13486","virus_comp_17866_cycle_1_10",1
"13487","virus_comp_17866_cycle_1_22",1
"13488","virus_comp_17866_cycle_1_29",1
"13489","virus_comp_17866_cycle_1_30",1
"13490","virus_comp_17866_cycle_1_31",1
"13491","virus_comp_17866_cycle_1_33",1
"13492","virus_comp_17866_cycle_1_36",1
"13493","virus_comp_17866_cycle_1_37",1
"13494","virus_comp_17866_cycle_1_38",1
"13495","virus_comp_17866_cycle_1_39",1
"13496","virus_comp_17866_cycle_1_40",1
"13497","virus_comp_17866_cycle_1_41",1
"13498","virus_comp_17866_cycle_1_43",1
"13499","virus_comp_17866_cycle_1_44",1
"13500","virus_comp_17866_cycle_1_45",1
"13501","virus_comp_17866_cycle_1_46",1
"13502","virus_comp_17866_cycle_1_47",1
"13503","virus_comp_17866_cycle_1_73",1
"13504","virus_comp_17866_cycle_1_8",1
"13505","virus_comp_17866_cycle_1_9",1
"13506","virus_comp_17868_cycle_1_1",1
"13507","virus_comp_17868_cycle_1_4",1
"13508","virus_comp_17868_cycle_1_5",1
"13509","virus_comp_17869_cycle_1_19",1
"13510","virus_comp_17869_cycle_1_22",1
"13511","virus_comp_17869_cycle_1_23",1
"13512","virus_comp_17869_cycle_1_26",1
"13513","virus_comp_17869_cycle_1_34",1
"13514","virus_comp_17869_cycle_1_39",1
"13515","virus_comp_17869_cycle_1_44",1
"13516","virus_comp_17869_cycle_1_49",1
"13517","virus_comp_17869_cycle_1_52",1
"13518","virus_comp_17869_cycle_1_54",1
"13519","virus_comp_17869_cycle_1_61",1
"13520","virus_comp_1787_cycle_1_10",1
"13521","virus_comp_1787_cycle_1_11",1
"13522","virus_comp_1787_cycle_1_13",1
"13523","virus_comp_1787_cycle_1_2",1
"13524","virus_comp_1787_cycle_1_5",1
"13525","virus_comp_1787_cycle_1_6",1
"13526","virus_comp_1787_cycle_1_8",1
"13527","virus_comp_1787_cycle_1_9",1
"13528","virus_comp_17870_cycle_1_10",1
"13529","virus_comp_17870_cycle_1_3",1
"13530","virus_comp_17870_cycle_1_5",1
"13531","virus_comp_17870_cycle_1_8",1
"13532","virus_comp_17870_cycle_1_9",1
"13533","virus_comp_17871_cycle_1_5",1
"13534","virus_comp_17873_cycle_1_1",1
"13535","virus_comp_17873_cycle_1_11",1
"13536","virus_comp_17873_cycle_1_16",1
"13537","virus_comp_17873_cycle_1_2",1
"13538","virus_comp_17873_cycle_1_21",1
"13539","virus_comp_17873_cycle_1_22",1
"13540","virus_comp_17873_cycle_1_31",1
"13541","virus_comp_17873_cycle_1_32",1
"13542","virus_comp_17873_cycle_1_34",1
"13543","virus_comp_17873_cycle_1_35",1
"13544","virus_comp_17873_cycle_1_36",1
"13545","virus_comp_17873_cycle_1_37",1
"13546","virus_comp_17873_cycle_1_38",1
"13547","virus_comp_17873_cycle_1_39",1
"13548","virus_comp_17873_cycle_1_4",1
"13549","virus_comp_17873_cycle_1_40",1
"13550","virus_comp_17873_cycle_1_41",1
"13551","virus_comp_17873_cycle_1_43",1
"13552","virus_comp_17873_cycle_1_44",1
"13553","virus_comp_17873_cycle_1_45",1
"13554","virus_comp_17873_cycle_1_46",1
"13555","virus_comp_17873_cycle_1_47",1
"13556","virus_comp_17873_cycle_1_48",1
"13557","virus_comp_17873_cycle_1_5",1
"13558","virus_comp_17873_cycle_1_51",1
"13559","virus_comp_17873_cycle_1_52",1
"13560","virus_comp_17873_cycle_1_53",1
"13561","virus_comp_17873_cycle_1_54",1
"13562","virus_comp_17873_cycle_1_55",1
"13563","virus_comp_17873_cycle_1_56",1
"13564","virus_comp_17873_cycle_1_57",1
"13565","virus_comp_17873_cycle_1_58",1
"13566","virus_comp_17874_cycle_1_10",1
"13567","virus_comp_17874_cycle_1_11",1
"13568","virus_comp_17874_cycle_1_12",1
"13569","virus_comp_17874_cycle_1_16",1
"13570","virus_comp_17874_cycle_1_3",1
"13571","virus_comp_17874_cycle_1_9",1
"13572","virus_comp_1788_cycle_1_1",1
"13573","virus_comp_1788_cycle_1_10",1
"13574","virus_comp_1788_cycle_1_11",1
"13575","virus_comp_1788_cycle_1_12",1
"13576","virus_comp_1788_cycle_1_13",1
"13577","virus_comp_1788_cycle_1_14",1
"13578","virus_comp_1788_cycle_1_15",1
"13579","virus_comp_1788_cycle_1_16",1
"13580","virus_comp_1788_cycle_1_17",1
"13581","virus_comp_1788_cycle_1_2",1
"13582","virus_comp_1788_cycle_1_3",1
"13583","virus_comp_1788_cycle_1_5",1
"13584","virus_comp_1788_cycle_1_6",1
"13585","virus_comp_1788_cycle_1_7",1
"13586","virus_comp_17881_cycle_1_16",1
"13587","virus_comp_17886_cycle_1_6",1
"13588","virus_comp_17886_cycle_1_7",1
"13589","virus_comp_17886_cycle_1_8",1
"13590","virus_comp_17887_cycle_1_14",1
"13591","virus_comp_17887_cycle_1_25",1
"13592","virus_comp_17887_cycle_1_33",1
"13593","virus_comp_17887_cycle_1_4",1
"13594","virus_comp_17887_cycle_1_6",1
"13595","virus_comp_17887_cycle_1_8",1
"13596","virus_comp_17894_cycle_1_1",1
"13597","virus_comp_17894_cycle_1_3",1
"13598","virus_comp_17894_cycle_1_4",1
"13599","virus_comp_17894_cycle_1_5",1
"13600","virus_comp_17898_cycle_1_4",1
"13601","virus_comp_17899_cycle_1_4",1
"13602","virus_comp_17899_cycle_1_7",1
"13603","virus_comp_17900_cycle_1_1",1
"13604","virus_comp_17900_cycle_1_12",1
"13605","virus_comp_17900_cycle_1_13",1
"13606","virus_comp_17900_cycle_1_20",1
"13607","virus_comp_17900_cycle_1_21",1
"13608","virus_comp_17901_cycle_1_10",1
"13609","virus_comp_17901_cycle_1_4",1
"13610","virus_comp_17901_cycle_1_5",1
"13611","virus_comp_17901_cycle_1_6",1
"13612","virus_comp_17901_cycle_1_8",1
"13613","virus_comp_17902_cycle_1_18",1
"13614","virus_comp_17903_cycle_1_21",1
"13615","virus_comp_17903_cycle_1_26",1
"13616","virus_comp_17906_cycle_1_10",1
"13617","virus_comp_17906_cycle_1_11",1
"13618","virus_comp_17906_cycle_1_12",1
"13619","virus_comp_17906_cycle_1_13",1
"13620","virus_comp_17906_cycle_1_15",1
"13621","virus_comp_17906_cycle_1_16",1
"13622","virus_comp_17906_cycle_1_18",1
"13623","virus_comp_17906_cycle_1_19",1
"13624","virus_comp_17906_cycle_1_2",1
"13625","virus_comp_17906_cycle_1_24",1
"13626","virus_comp_17906_cycle_1_25",1
"13627","virus_comp_17906_cycle_1_26",1
"13628","virus_comp_17906_cycle_1_27",1
"13629","virus_comp_17906_cycle_1_28",1
"13630","virus_comp_17906_cycle_1_29",1
"13631","virus_comp_17906_cycle_1_3",1
"13632","virus_comp_17906_cycle_1_30",1
"13633","virus_comp_17906_cycle_1_31",1
"13634","virus_comp_17906_cycle_1_34",1
"13635","virus_comp_17906_cycle_1_36",1
"13636","virus_comp_17906_cycle_1_37",1
"13637","virus_comp_17906_cycle_1_38",1
"13638","virus_comp_17906_cycle_1_39",1
"13639","virus_comp_17906_cycle_1_4",1
"13640","virus_comp_17906_cycle_1_40",1
"13641","virus_comp_17906_cycle_1_41",1
"13642","virus_comp_17906_cycle_1_42",1
"13643","virus_comp_17906_cycle_1_43",1
"13644","virus_comp_17906_cycle_1_44",1
"13645","virus_comp_17906_cycle_1_45",1
"13646","virus_comp_17906_cycle_1_47",1
"13647","virus_comp_17906_cycle_1_48",1
"13648","virus_comp_17906_cycle_1_49",1
"13649","virus_comp_17906_cycle_1_5",1
"13650","virus_comp_17906_cycle_1_50",1
"13651","virus_comp_17906_cycle_1_51",1
"13652","virus_comp_17906_cycle_1_54",1
"13653","virus_comp_17906_cycle_1_55",1
"13654","virus_comp_17906_cycle_1_57",1
"13655","virus_comp_17906_cycle_1_58",1
"13656","virus_comp_17906_cycle_1_60",1
"13657","virus_comp_17906_cycle_1_64",1
"13658","virus_comp_17906_cycle_1_65",1
"13659","virus_comp_17906_cycle_1_67",1
"13660","virus_comp_17906_cycle_1_69",1
"13661","virus_comp_17906_cycle_1_9",1
"13662","virus_comp_17907_cycle_1_10",1
"13663","virus_comp_17907_cycle_1_11",1
"13664","virus_comp_17907_cycle_1_13",1
"13665","virus_comp_17907_cycle_1_14",1
"13666","virus_comp_17907_cycle_1_15",1
"13667","virus_comp_17907_cycle_1_16",1
"13668","virus_comp_17907_cycle_1_2",1
"13669","virus_comp_17907_cycle_1_20",1
"13670","virus_comp_17907_cycle_1_21",1
"13671","virus_comp_17907_cycle_1_22",1
"13672","virus_comp_17907_cycle_1_25",1
"13673","virus_comp_17907_cycle_1_30",1
"13674","virus_comp_17907_cycle_1_31",1
"13675","virus_comp_17907_cycle_1_33",1
"13676","virus_comp_17907_cycle_1_36",1
"13677","virus_comp_17907_cycle_1_4",1
"13678","virus_comp_17907_cycle_1_5",1
"13679","virus_comp_17907_cycle_1_7",1
"13680","virus_comp_17907_cycle_1_8",1
"13681","virus_comp_17907_cycle_1_9",1
"13682","virus_comp_17909_cycle_1_1",1
"13683","virus_comp_17910_cycle_1_15",1
"13684","virus_comp_17910_cycle_1_26",1
"13685","virus_comp_17910_cycle_1_29",1
"13686","virus_comp_17910_cycle_1_43",1
"13687","virus_comp_17915_cycle_1_1",1
"13688","virus_comp_17915_cycle_1_3",1
"13689","virus_comp_17917_cycle_1_7",1
"13690","virus_comp_17919_cycle_1_1",1
"13691","virus_comp_17919_cycle_1_10",1
"13692","virus_comp_17919_cycle_1_11",1
"13693","virus_comp_17919_cycle_1_12",1
"13694","virus_comp_17919_cycle_1_13",1
"13695","virus_comp_17919_cycle_1_14",1
"13696","virus_comp_17919_cycle_1_15",1
"13697","virus_comp_17919_cycle_1_16",1
"13698","virus_comp_17919_cycle_1_18",1
"13699","virus_comp_17919_cycle_1_19",1
"13700","virus_comp_17919_cycle_1_2",1
"13701","virus_comp_17919_cycle_1_21",1
"13702","virus_comp_17919_cycle_1_23",1
"13703","virus_comp_17919_cycle_1_3",1
"13704","virus_comp_17919_cycle_1_4",1
"13705","virus_comp_17919_cycle_1_5",1
"13706","virus_comp_17919_cycle_1_6",1
"13707","virus_comp_17919_cycle_1_7",1
"13708","virus_comp_17919_cycle_1_8",1
"13709","virus_comp_17919_cycle_1_9",1
"13710","virus_comp_1792_cycle_1_1",1
"13711","virus_comp_1792_cycle_1_2",1
"13712","virus_comp_1792_cycle_1_3",1
"13713","virus_comp_1792_cycle_1_7",1
"13714","virus_comp_17920_cycle_1_10",1
"13715","virus_comp_17920_cycle_1_11",1
"13716","virus_comp_17920_cycle_1_12",1
"13717","virus_comp_17920_cycle_1_15",1
"13718","virus_comp_17920_cycle_1_17",1
"13719","virus_comp_17920_cycle_1_21",1
"13720","virus_comp_17920_cycle_1_23",1
"13721","virus_comp_17920_cycle_1_24",1
"13722","virus_comp_17920_cycle_1_25",1
"13723","virus_comp_17920_cycle_1_26",1
"13724","virus_comp_17920_cycle_1_27",1
"13725","virus_comp_17920_cycle_1_28",1
"13726","virus_comp_17920_cycle_1_29",1
"13727","virus_comp_17922_cycle_1_24",1
"13728","virus_comp_17922_cycle_1_4",1
"13729","virus_comp_17922_cycle_1_5",1
"13730","virus_comp_17922_cycle_1_7",1
"13731","virus_comp_17922_cycle_1_8",1
"13732","virus_comp_17923_cycle_1_10",1
"13733","virus_comp_17923_cycle_1_11",1
"13734","virus_comp_17923_cycle_1_12",1
"13735","virus_comp_17923_cycle_1_15",1
"13736","virus_comp_17923_cycle_1_16",1
"13737","virus_comp_17923_cycle_1_17",1
"13738","virus_comp_17923_cycle_1_18",1
"13739","virus_comp_17923_cycle_1_3",1
"13740","virus_comp_17923_cycle_1_4",1
"13741","virus_comp_17923_cycle_1_5",1
"13742","virus_comp_17923_cycle_1_6",1
"13743","virus_comp_17923_cycle_1_8",1
"13744","virus_comp_17923_cycle_1_9",1
"13745","virus_comp_17924_cycle_1_19",1
"13746","virus_comp_17924_cycle_1_21",1
"13747","virus_comp_17924_cycle_1_25",1
"13748","virus_comp_17924_cycle_1_27",1
"13749","virus_comp_17924_cycle_1_3",1
"13750","virus_comp_17924_cycle_1_30",1
"13751","virus_comp_17924_cycle_1_33",1
"13752","virus_comp_17924_cycle_1_34",1
"13753","virus_comp_17924_cycle_1_36",1
"13754","virus_comp_17924_cycle_1_44",1
"13755","virus_comp_17927_cycle_1_1",1
"13756","virus_comp_17927_cycle_1_10",1
"13757","virus_comp_17927_cycle_1_11",1
"13758","virus_comp_17927_cycle_1_12",1
"13759","virus_comp_17927_cycle_1_13",1
"13760","virus_comp_17927_cycle_1_14",1
"13761","virus_comp_17927_cycle_1_15",1
"13762","virus_comp_17927_cycle_1_16",1
"13763","virus_comp_17927_cycle_1_17",1
"13764","virus_comp_17927_cycle_1_18",1
"13765","virus_comp_17927_cycle_1_19",1
"13766","virus_comp_17927_cycle_1_2",1
"13767","virus_comp_17927_cycle_1_20",1
"13768","virus_comp_17927_cycle_1_21",1
"13769","virus_comp_17927_cycle_1_22",1
"13770","virus_comp_17927_cycle_1_23",1
"13771","virus_comp_17927_cycle_1_24",1
"13772","virus_comp_17927_cycle_1_25",1
"13773","virus_comp_17927_cycle_1_27",1
"13774","virus_comp_17927_cycle_1_28",1
"13775","virus_comp_17927_cycle_1_29",1
"13776","virus_comp_17927_cycle_1_30",1
"13777","virus_comp_17927_cycle_1_31",1
"13778","virus_comp_17927_cycle_1_4",1
"13779","virus_comp_17927_cycle_1_5",1
"13780","virus_comp_17927_cycle_1_6",1
"13781","virus_comp_17927_cycle_1_7",1
"13782","virus_comp_17927_cycle_1_8",1
"13783","virus_comp_17927_cycle_1_9",1
"13784","virus_comp_17932_cycle_1_1",1
"13785","virus_comp_17932_cycle_1_10",1
"13786","virus_comp_17932_cycle_1_11",1
"13787","virus_comp_17932_cycle_1_16",1
"13788","virus_comp_17932_cycle_1_2",1
"13789","virus_comp_17932_cycle_1_3",1
"13790","virus_comp_17932_cycle_1_4",1
"13791","virus_comp_17932_cycle_1_6",1
"13792","virus_comp_17932_cycle_1_7",1
"13793","virus_comp_17932_cycle_1_8",1
"13794","virus_comp_17932_cycle_1_9",1
"13795","virus_comp_17933_cycle_1_1",1
"13796","virus_comp_17933_cycle_1_16",1
"13797","virus_comp_17933_cycle_1_17",1
"13798","virus_comp_17933_cycle_1_18",1
"13799","virus_comp_17933_cycle_1_2",1
"13800","virus_comp_17933_cycle_1_3",1
"13801","virus_comp_17933_cycle_1_4",1
"13802","virus_comp_17933_cycle_1_5",1
"13803","virus_comp_17933_cycle_1_7",1
"13804","virus_comp_17933_cycle_1_8",1
"13805","virus_comp_17934_cycle_1_19",1
"13806","virus_comp_17935_cycle_1_1",1
"13807","virus_comp_17935_cycle_1_10",1
"13808","virus_comp_17935_cycle_1_11",1
"13809","virus_comp_17935_cycle_1_12",1
"13810","virus_comp_17935_cycle_1_13",1
"13811","virus_comp_17935_cycle_1_15",1
"13812","virus_comp_17935_cycle_1_18",1
"13813","virus_comp_17935_cycle_1_2",1
"13814","virus_comp_17935_cycle_1_23",1
"13815","virus_comp_17935_cycle_1_24",1
"13816","virus_comp_17935_cycle_1_25",1
"13817","virus_comp_17935_cycle_1_26",1
"13818","virus_comp_17935_cycle_1_27",1
"13819","virus_comp_17935_cycle_1_28",1
"13820","virus_comp_17935_cycle_1_29",1
"13821","virus_comp_17935_cycle_1_30",1
"13822","virus_comp_17935_cycle_1_31",1
"13823","virus_comp_17935_cycle_1_33",1
"13824","virus_comp_17935_cycle_1_4",1
"13825","virus_comp_17935_cycle_1_5",1
"13826","virus_comp_17935_cycle_1_6",1
"13827","virus_comp_17935_cycle_1_7",1
"13828","virus_comp_17935_cycle_1_8",1
"13829","virus_comp_17935_cycle_1_9",1
"13830","virus_comp_17936_cycle_1_1",1
"13831","virus_comp_17936_cycle_1_3",1
"13832","virus_comp_17936_cycle_1_4",1
"13833","virus_comp_17936_cycle_1_5",1
"13834","virus_comp_17938_cycle_1_1",1
"13835","virus_comp_17938_cycle_1_2",1
"13836","virus_comp_17938_cycle_1_3",1
"13837","virus_comp_17938_cycle_1_4",1
"13838","virus_comp_17945_cycle_1_1",1
"13839","virus_comp_17945_cycle_1_2",1
"13840","virus_comp_17945_cycle_1_24",1
"13841","virus_comp_17945_cycle_1_6",1
"13842","virus_comp_17945_cycle_1_9",1
"13843","virus_comp_17947_cycle_1_1",1
"13844","virus_comp_17947_cycle_1_10",1
"13845","virus_comp_17947_cycle_1_11",1
"13846","virus_comp_17947_cycle_1_12",1
"13847","virus_comp_17947_cycle_1_2",1
"13848","virus_comp_17947_cycle_1_3",1
"13849","virus_comp_17947_cycle_1_4",1
"13850","virus_comp_17947_cycle_1_5",1
"13851","virus_comp_17947_cycle_1_6",1
"13852","virus_comp_17947_cycle_1_7",1
"13853","virus_comp_17947_cycle_1_8",1
"13854","virus_comp_17947_cycle_1_9",1
"13855","virus_comp_17948_cycle_1_1",1
"13856","virus_comp_17948_cycle_1_10",1
"13857","virus_comp_17948_cycle_1_11",1
"13858","virus_comp_17948_cycle_1_2",1
"13859","virus_comp_17948_cycle_1_3",1
"13860","virus_comp_17948_cycle_1_5",1
"13861","virus_comp_1795_cycle_1_5",1
"13862","virus_comp_1795_cycle_1_6",1
"13863","virus_comp_17951_cycle_1_27",1
"13864","virus_comp_17952_cycle_1_1",1
"13865","virus_comp_17952_cycle_1_2",1
"13866","virus_comp_17953_cycle_1_1",1
"13867","virus_comp_17953_cycle_1_10",1
"13868","virus_comp_17953_cycle_1_11",1
"13869","virus_comp_17953_cycle_1_2",1
"13870","virus_comp_17953_cycle_1_3",1
"13871","virus_comp_17953_cycle_1_6",1
"13872","virus_comp_17953_cycle_1_7",1
"13873","virus_comp_17953_cycle_1_8",1
"13874","virus_comp_17953_cycle_1_9",1
"13875","virus_comp_17954_cycle_1_10",1
"13876","virus_comp_17954_cycle_1_2",1
"13877","virus_comp_17954_cycle_1_4",1
"13878","virus_comp_17954_cycle_1_6",1
"13879","virus_comp_17954_cycle_1_8",1
"13880","virus_comp_1796_cycle_1_13",1
"13881","virus_comp_1796_cycle_1_15",1
"13882","virus_comp_1796_cycle_1_2",1
"13883","virus_comp_1796_cycle_1_5",1
"13884","virus_comp_1796_cycle_1_8",1
"13885","virus_comp_17961_cycle_1_1",1
"13886","virus_comp_17961_cycle_1_10",1
"13887","virus_comp_17961_cycle_1_11",1
"13888","virus_comp_17961_cycle_1_12",1
"13889","virus_comp_17961_cycle_1_2",1
"13890","virus_comp_17961_cycle_1_3",1
"13891","virus_comp_17961_cycle_1_4",1
"13892","virus_comp_17961_cycle_1_7",1
"13893","virus_comp_17961_cycle_1_8",1
"13894","virus_comp_17963_cycle_1_11",1
"13895","virus_comp_17963_cycle_1_15",1
"13896","virus_comp_17963_cycle_1_16",1
"13897","virus_comp_17963_cycle_1_17",1
"13898","virus_comp_17963_cycle_1_18",1
"13899","virus_comp_17965_cycle_1_1",1
"13900","virus_comp_17965_cycle_1_12",1
"13901","virus_comp_17965_cycle_1_14",1
"13902","virus_comp_17965_cycle_1_16",1
"13903","virus_comp_17965_cycle_1_19",1
"13904","virus_comp_17965_cycle_1_2",1
"13905","virus_comp_17965_cycle_1_20",1
"13906","virus_comp_17965_cycle_1_21",1
"13907","virus_comp_17965_cycle_1_22",1
"13908","virus_comp_17965_cycle_1_23",1
"13909","virus_comp_17965_cycle_1_7",1
"13910","virus_comp_17968_cycle_1_17",1
"13911","virus_comp_17969_cycle_1_21",1
"13912","virus_comp_17969_cycle_1_29",1
"13913","virus_comp_17969_cycle_1_6",1
"13914","virus_comp_1797_cycle_1_13",1
"13915","virus_comp_17972_cycle_1_10",1
"13916","virus_comp_17972_cycle_1_11",1
"13917","virus_comp_17972_cycle_1_12",1
"13918","virus_comp_17972_cycle_1_2",1
"13919","virus_comp_17972_cycle_1_3",1
"13920","virus_comp_17972_cycle_1_4",1
"13921","virus_comp_17972_cycle_1_5",1
"13922","virus_comp_17972_cycle_1_6",1
"13923","virus_comp_17972_cycle_1_7",1
"13924","virus_comp_17972_cycle_1_8",1
"13925","virus_comp_17972_cycle_1_9",1
"13926","virus_comp_17977_cycle_1_1",1
"13927","virus_comp_17977_cycle_1_12",1
"13928","virus_comp_17980_cycle_1_18",1
"13929","virus_comp_17980_cycle_1_19",1
"13930","virus_comp_17981_cycle_1_1",1
"13931","virus_comp_17984_cycle_1_1",1
"13932","virus_comp_17984_cycle_1_10",1
"13933","virus_comp_17984_cycle_1_2",1
"13934","virus_comp_17984_cycle_1_20",1
"13935","virus_comp_17984_cycle_1_27",1
"13936","virus_comp_17984_cycle_1_3",1
"13937","virus_comp_17984_cycle_1_33",1
"13938","virus_comp_17984_cycle_1_7",1
"13939","virus_comp_17984_cycle_1_8",1
"13940","virus_comp_17985_cycle_1_10",1
"13941","virus_comp_17985_cycle_1_13",1
"13942","virus_comp_17985_cycle_1_14",1
"13943","virus_comp_17985_cycle_1_15",1
"13944","virus_comp_17985_cycle_1_16",1
"13945","virus_comp_17985_cycle_1_17",1
"13946","virus_comp_17985_cycle_1_2",1
"13947","virus_comp_17985_cycle_1_3",1
