contigID	evalue	pident	fident	nident	mismatch	qcov	tcov	qstart	qend	qlen	tstart	tend	tlen	alnlen	bits	target	kingdom	phylum	class	order	family	genus	species
contig_8416	1.78E-305	70.5	0.705	0	726	0.994	0.844	2489	17	2489	297	2757	2915	2473	1057	tid|2065036|MH017557.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	Torque teno mini virus 10
contig_44782	0.00E+00	93.8	0.938	0	64	0.999	0.023	2	1027	1027	12852	13877	45225	1026	1558	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_18666	5.37E-75	72.5	0.725	0	143	0.331	0.87	712	1232	1572	46	565	598	521	291	tid|445564|ER784819.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured prairie soil virus
contig_640	2.64E-47	72.5	0.725	0	102	0.495	0.007	24	396	753	21292	21664	53435	373	198	tid|239364|MK233470.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_3836	1.60E-86	77.9	0.779	0	90	0.072	0.526	3822	4230	5675	370	778	778	409	331	tid|239364|CC821045.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_5672	5.15E-39	73.9	0.739	0	72	0.082	0.075	972	696	3383	483	759	3696	277	173	tid|239364|MK231558.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_29692	3.76E-280	91.1	0.911	0	62	0.559	0.878	1	697	1247	98	795	795	698	971	tid|340016|KX813858.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
contig_2936	5.86E-130	75.8	0.758	0	166	0.067	0.98	8281	7594	10246	13	704	706	692	476	tid|239364|CC820996.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_16868	3.00E-31	69.6	0.696	0	133	0.265	0.002	752	314	1655	163905	164341	204597	439	146	tid|278008|LR756492.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured phage
contig_34844	1.75E-106	76.4	0.764	0	134	0.492	0.023	1154	587	1154	14138	14708	25088	571	395	tid|239364|MK231507.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_20459	1.25E-25	66.2	0.662	0	160	0.316	0.16	1466	994	1499	856	1328	2952	473	127	tid|687375|AB038627.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	Torque teno mini virus 7
contig_31895	2.18E-41	72.2	0.722	0	90	0.268	1	531	208	1207	1	324	324	324	179	tid|445564|ER783605.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured prairie soil virus
contig_11215	8.54E-149	74	0.74	0	225	0.419	0.298	2062	1192	2081	499	1366	2915	871	536	tid|93678|MK139485.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_48860	3.45E-85	71.3	0.713	0	195	0.052	0.929	541	1223	13119	53	733	733	683	328	tid|239364|CC821152.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_39225	1.41E-36	69	0.69	0	128	0.378	0.04	359	771	1093	8698	9110	10442	413	163	tid|38018|MN855837.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_2640	3.67E-136	69.8	0.698	0	346	0.085	0.031	13191	12045	13475	35394	36574	37561	1181	497	tid|2771289|MT747435.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Enterococcus phage AE4_2
contig_89	0.00E+00	80.2	0.802	0	298	0.999	0.02	2	1509	1509	62347	63851	75500	1508	1358	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_42243	2.19E-296	82.2	0.822	0	184	0.976	0.014	26	1058	1058	55896	56934	75500	1039	1024	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_22189	8.80E-136	74.3	0.743	0	201	0.544	0.009	20	802	1439	62001	62783	83596	783	492	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_48085	6.145E-311	96.5	0.965	0	23	0.655	1	40	702	1012	1	661	661	663	1071	tid|239364|ED651378.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_35851	1.15E-34	66.9	0.669	0	199	0.529	0.207	244	846	1139	2018	2626	2938	609	156	tid|93678|KX810064.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_4743	0.00E+00	97.6	0.976	0	98	1	0.043	4104	1	4104	71911	76014	94489	4104	6918	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_76	0.00E+00	84.6	0.846	0	310	0.521	0.027	1	2012	3861	37983	39998	75500	2016	2209	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_43800	0.00E+00	98.6	0.986	0	10	0.661	1	790	102	1043	1	691	691	691	1192	tid|239364|ED651636.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_10213	3.54E-290	74.9	0.749	0	380	0.688	0.075	1567	54	2199	2796	4315	20218	1520	1006	tid|239364|MK232043.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_9345	0.00E+00	84.8	0.848	0	301	0.855	0.124	2302	320	2319	10397	12375	15941	1983	2207	tid|239364|MK231504.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_4379	1.38E-154	83.4	0.834	0	88	0.115	0.529	1661	1126	4678	334	865	1005	536	557	tid|239364|MK231514.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_47911	5.89E-21	73.4	0.734	0	54	0.206	0.005	262	469	1008	21577	21781	45225	208	111	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_40396	0.00E+00	98.5	0.985	0	16	1	0.011	1079	1	1079	12723	13801	94489	1079	1863	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_139	7.31E-98	75.8	0.758	0	127	1	0.006	1	536	536	58514	59038	83596	536	364	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_48949	1.06E-248	89.9	0.899	0	66	0.077	0.873	5855	6509	8483	97	753	753	657	870	tid|239364|CC821188.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_1695	0.00E+00	97.2	0.972	0	42	0.756	0.018	1499	1	1984	30001	31500	83596	1500	2502	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_40893	0.00E+00	100	1	0	0	0.603	0.11	1	647	1073	5225	5871	5871	647	1161	tid|239364|MK232095.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_36742	4.66E-300	98.8	0.988	0	7	0.532	0.195	1124	527	1125	369	966	3072	598	1036	tid|68887|KF545582.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_1259	5.96E-238	93	0.93	0	39	0.717	0.018	221	779	780	24637	25195	30246	559	828	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_17181	0.00E+00	94.7	0.947	0	87	1	0.054	1645	1	1645	2372	4010	30246	1645	2546	tid|1978001|MK415409.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage YS1-2_2434
contig_23226	0.00E+00	99.7	0.997	0	4	0.895	0.013	1405	148	1405	11288	12545	94489	1258	2242	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_23285	0.00E+00	97.5	0.975	0	35	1	0.314	1	1403	1403	1339	2741	4467	1403	2358	tid|239364|MK232843.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_78	4.43E-73	84.4	0.844	0	40	0.156	0.386	260	3	1659	288	545	669	258	285	tid|239364|CC820961.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_38682	8.14E-67	79.7	0.797	0	60	0.269	0.012	3	298	1099	22619	22914	24804	296	263	tid|239364|MK233924.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_45997	3.26E-58	82.4	0.824	0	43	0.238	0.084	19	261	1023	211	456	2915	246	234	tid|93678|MK139485.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_32275	3.36E-42	70.3	0.703	0	119	0.335	0.569	799	1200	1200	1	402	706	402	182	tid|239364|CC820996.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_39102	0.00E+00	99.3	0.993	0	6	0.841	0.01	175	1094	1094	60001	60920	94489	920	1623	tid|38018|JQ680354.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_2408	5.86E-110	71.3	0.713	0	224	0.129	0.009	5406	4627	6066	19204	19995	83596	792	409	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_65	0.00E+00	80.5	0.805	0	517	0.999	0.035	1	2659	2661	32866	35516	75500	2659	2435	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_10206	4.41E-85	66.9	0.669	0	377	0.519	0.288	1513	373	2200	2798	3941	3968	1144	325	tid|239364|MK233862.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_45394	0.00E+00	93.8	0.938	0	62	0.976	0.336	1	1003	1028	406	1408	2987	1003	1521	tid|239364|MK232955.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_12264	3.62E-65	70.8	0.708	0	155	0.269	0.888	274	804	1974	47	577	598	531	259	tid|445564|ER784819.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured prairie soil virus
contig_41242	6.47E-212	86	0.86	0	89	0.595	0.061	336	971	1069	1292	1931	10481	640	744	tid|239364|MK231503.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_2558	2.07E-283	95.4	0.954	0	28	0.177	0.895	2115	1496	3510	2	621	693	620	984	tid|239364|CC820792.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_22177	3.11E-118	77.3	0.773	0	126	0.387	0.007	1439	883	1439	50505	51064	83596	560	434	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_43529	0.00E+00	98.3	0.983	0	17	0.984	0.067	1029	2	1045	2319	3347	15369	1029	1765	tid|38018|JQ680369.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_19068	8.81E-79	72.1	0.721	0	159	0.372	0.456	438	1014	1553	667	1237	1252	577	303	tid|340016|KX813842.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
contig_13393	3.50E-76	67.1	0.671	0	342	0.811	0.352	75	1114	1283	2	1044	2964	1043	294	tid|93678|MN165096.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_24975	8.88E-51	71.4	0.714	0	116	0.319	0.008	393	825	1357	21128	21533	53435	433	210	tid|239364|MK233470.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_33752	0.00E+00	92.7	0.927	0	70	0.816	0.021	220	1190	1190	11904	12858	45225	971	1402	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_34087	1.13E-41	71	0.71	0	111	0.331	0.007	327	712	1167	6317	6699	55338	386	180	tid|38018|JQ680367.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_732	0.00E+00	98.8	0.988	0	15	0.411	0.028	1	1254	3048	38747	40000	45225	1254	2185	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_17162	0.00E+00	88.4	0.884	0	142	0.748	0.022	1232	7	1640	27780	29005	56426	1226	1566	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_49282	3.80E-183	97.4	0.974	0	10	0.078	0.042	4600	4989	4989	1218	1606	9352	390	652	tid|239364|MK233802.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_146	0.00E+00	84.3	0.843	0	359	0.153	0.027	2133	4424	14983	60498	62783	83596	2292	2470	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_662	0.00E+00	99.2	0.992	0	6	0.023	1	15760	14996	32630	1	764	764	765	1336	tid|239364|CC821186.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_18815	3.08E-78	76.5	0.765	0	95	0.259	0.527	1159	1563	1563	24	428	768	405	302	tid|239364|CC821002.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_48466	1.27E-59	72.2	0.722	0	126	0.094	0.575	4840	4385	4840	329	784	793	456	242	tid|239364|CC821127.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_47057	1.97E-101	71.2	0.712	0	230	0.789	0.018	110	910	1015	28569	29367	45225	801	378	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_38078	0.00E+00	99	0.99	0	10	0.875	0.137	73	1041	1107	2077	3045	7088	969	1697	tid|239364|MK232437.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_24556	0.00E+00	98.7	0.987	0	17	0.977	0.294	1368	33	1368	155	1490	4551	1336	2319	tid|239364|MK231308.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_45411	5.03E-163	92.4	0.924	0	29	0.385	0.073	1	396	1028	4566	4950	5277	396	582	tid|239364|MK233914.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_30487	0.00E+00	90.6	0.906	0	113	0.982	0.148	22	1231	1232	175	1380	8158	1210	1658	tid|239364|MK233393.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_48855	0.00E+00	96.6	0.966	0	43	0.405	0.238	3105	1847	3105	3549	4804	5277	1259	2058	tid|239364|MK233914.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_14584	1.12E-64	71.4	0.714	0	148	0.289	0.256	579	1095	1789	46	562	2016	517	257	tid|68887|KP343859.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_40189	1.35E-80	96.2	0.962	0	7	0.175	0.221	698	886	1081	1	189	856	189	309	tid|340016|KX813843.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
contig_727	0.00E+00	89.1	0.891	0	128	0.37	0.026	3209	2021	3211	15376	16554	45225	1189	1523	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_730	0.00E+00	86.1	0.861	0	233	0.131	0.037	70	1760	12885	22858	24534	45225	1691	1993	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_59	4.06E-265	77.8	0.778	0	255	0.559	0.015	2071	914	2071	14392	15542	75500	1158	922	tid|2723243|MT121964.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage DP SC_6_H4_2017
contig_5989	6.88E-194	73.2	0.732	0	320	0.372	0.087	7	1202	3219	5779	6975	13749	1197	687	tid|239364|MK232981.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_12485	0.00E+00	98	0.98	0	15	0.39	1	49	804	1936	1	759	759	759	1286	tid|239364|CC821130.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_38368	5.80E-25	78.7	0.787	0	31	0.132	0.028	4	149	1103	927	1072	5272	146	124	tid|239364|MK233646.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_18052	0.00E+00	86.9	0.869	0	143	0.686	0.873	1530	436	1597	159	1251	1252	1095	1310	tid|340016|KX813842.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
contig_8872	2.69E-44	96.5	0.965	0	4	0.049	0.032	2401	2285	2403	143	258	3570	117	190	tid|68887|KF545584.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus
contig_1504	1.79E-126	74.9	0.749	0	175	0.036	0.983	890	194	19567	13	710	710	698	465	tid|239364|CC821269.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_25434	0.00E+00	94.3	0.943	0	75	1	0.023	1	1326	1326	178	1497	56426	1326	2038	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_35864	0.00E+00	87.3	0.873	0	111	0.791	0.016	39	938	1138	44116	44992	56426	900	1118	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_4285	0.00E+00	86	0.86	0	242	0.364	0.263	1733	1	4762	1	1733	6597	1733	2027	tid|239364|MK233789.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_46389	2.22E-23	80	0.8	0	27	0.131	0.01	355	222	1020	5594	5728	13427	135	119	tid|38018|JQ680352.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Bacteriophage sp.
contig_9163	4.90E-61	68.4	0.684	0	256	0.347	0.276	1440	2254	2348	1880	2691	2938	815	245	tid|93678|KX810064.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Betatorquevirus	TTV-like mini virus
contig_9685	3.38E-39	68.2	0.682	0	175	0.243	0.222	211	762	2269	426	977	2487	552	173	tid|1743410|KT027937.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Chimpanzee anellovirus
contig_444	8.34E-84	73.8	0.738	0	127	0.977	0.065	12	516	517	6943	7429	7540	505	318	tid|239364|MK233702.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_2580	8.01E-29	75.8	0.758	0	47	0.011	0.001	7453	7647	17005	147988	148182	352502	195	140	tid|278008|LR745205.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured phage
contig_34197	1.00E-233	96.7	0.967	0	16	0.424	0.765	673	1166	1166	27	523	650	497	817	tid|239364|ED651219.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_3437	6.59E-216	96.9	0.969	0	14	0.068	0.83	459	1	6752	1	459	553	459	761	tid|239364|MK231844.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_164	1.58E-101	75.3	0.753	0	139	0.416	0.007	1	566	1361	77976	78537	83596	566	379	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_16892	2.51E-225	97.4	0.974	0	12	0.287	0.08	472	1	1646	377	847	5862	472	790	tid|239364|MK233739.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_38777	2.14E-27	89.7	0.897	0	10	0.089	0.007	366	269	1098	2781	2878	13486	98	132	tid|2558625|MK448418.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Streptococcus satellite phage Javan305
contig_27189	9.89E-40	73.3	0.733	0	78	0.225	0.001	747	455	1301	198293	198588	204597	296	174	tid|278008|LR756492.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured phage
contig_46302	2.97E-232	85.4	0.854	0	104	0.697	0.016	310	1021	1021	20001	20717	45225	717	811	tid|1977995|MK415400.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage apr34_1784
contig_13207	0.00E+00	98.8	0.988	0	22	0.986	0.127	1871	11	1888	3112	4972	14650	1861	3237	tid|239364|MK231407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_5103	5.54E-87	69.3	0.693	0	256	0.222	0.112	1034	201	3760	3060	3893	7440	834	332	tid|239364|MK233956.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_29450	3.59E-277	83.1	0.831	0	160	0.756	0.091	200	1145	1252	960	1913	10481	954	961	tid|239364|MK231503.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured human fecal virus
contig_208	1.03E-31	67.8	0.678	0	139	0.685	0.005	7	449	647	35048	35480	83596	443	146	tid|1977998|MK415405.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO05_000032F
contig_32933	8.96E-67	76.2	0.762	0	91	0.323	0.726	987	604	1188	1	386	532	386	263	tid|445563|ER781281.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured desert soil virus
contig_8400	4.36E-96	70.9	0.709	0	217	0.304	0.94	1450	699	2473	47	793	795	752	362	tid|340016|KX813858.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	uncultured virus
