"","Contig","total_PA"
"1453","virus_comp_8496_cycle_1",3
"1454","virus_comp_8536_cycle_1",3
"1455","virus_comp_856_cycle_1",3
"1456","virus_comp_860_cycle_1",3
"1457","virus_comp_8638_cycle_1",3
"1458","virus_comp_864_cycle_1",3
"1459","virus_comp_8657_cycle_1",3
"1460","virus_comp_8679_cycle_1",3
"1461","virus_comp_8757_cycle_1",3
"1462","virus_comp_8782_cycle_1",3
"1463","virus_comp_8787_cycle_1",3
"1464","virus_comp_8791_cycle_1",3
"1465","virus_comp_8819_cycle_1",3
"1466","virus_comp_883_cycle_1",3
"1467","virus_comp_8859_cycle_1",3
"1468","virus_comp_8901_cycle_1",3
"1469","virus_comp_8917_cycle_1",3
"1470","virus_comp_8926_cycle_1",3
"1471","virus_comp_8934_cycle_1",3
"1472","virus_comp_8957_cycle_1",3
"1473","virus_comp_8997_cycle_1",3
"1474","virus_comp_900_cycle_1",3
"1475","virus_comp_905_cycle_1",3
"1476","virus_comp_9075_cycle_1",3
"1477","virus_comp_9089_cycle_1",3
"1478","virus_comp_911_cycle_1",3
"1479","virus_comp_9162_cycle_1",3
"1480","virus_comp_92_cycle_1",3
"1481","virus_comp_9214_cycle_1",3
"1482","virus_comp_923_cycle_1",3
"1483","virus_comp_9275_cycle_1",3
"1484","virus_comp_9283_cycle_1",3
"1485","virus_comp_9321_cycle_1",3
"1486","virus_comp_952_cycle_1",3
"1487","virus_comp_9563_cycle_1",3
"1488","virus_comp_9635_cycle_1",3
"1489","virus_comp_9712_cycle_1",3
"1490","virus_comp_9876_cycle_1",3
"1491","virus_comp_9931_cycle_1",3
"1492","virus_comp_9985_cycle_1",3
"1493","virus_comp_9994_cycle_1",3
"1494","edge_1305",3
"1495","edge_1320",3
"1496","edge_1330",3
"1497","edge_1530",3
"1498","edge_1599",3
"1499","edge_1610",3
"1500","edge_1792",3
"1501","edge_1960",3
"1502","edge_1963",3
"1503","edge_2063",3
"1504","edge_2128",3
"1505","edge_2205",3
"1506","edge_2207",3
"1507","edge_2267",3
"1508","edge_2270",3
"1509","edge_2290",3
"1510","edge_239",3
"1511","edge_2413",3
"1512","edge_3889",3
"1513","edge_48408",3
"1514","edge_48535",3
"1515","edge_48581",3
"1516","edge_48639",3
"1517","edge_48658",3
"1518","edge_48662",3
"1519","edge_49112",3
"1520","edge_569",3
"1521","edge_579",3
"1522","edge_722",3
"1523","virus_comp_100_cycle_1",2
"1524","virus_comp_1001_cycle_1",2
"1525","virus_comp_1004_cycle_1",2
"1526","virus_comp_1005_cycle_1",2
"1527","virus_comp_1006_cycle_1",2
"1528","virus_comp_10068_cycle_1",2
"1529","virus_comp_10105_cycle_1",2
"1530","virus_comp_1011_cycle_1",2
"1531","virus_comp_1012_cycle_1",2
"1532","virus_comp_1014_cycle_1",2
"1533","virus_comp_10140_cycle_1",2
"1534","virus_comp_10151_cycle_1",2
"1535","virus_comp_10163_cycle_1",2
"1536","virus_comp_1017_cycle_1",2
"1537","virus_comp_10171_cycle_1",2
"1538","virus_comp_10178_cycle_1",2
"1539","virus_comp_1018_cycle_1",2
"1540","virus_comp_10197_cycle_1",2
"1541","virus_comp_1020_cycle_1",2
"1542","virus_comp_10214_cycle_1",2
"1543","virus_comp_10244_cycle_1",2
"1544","virus_comp_10246_cycle_1",2
"1545","virus_comp_10279_cycle_1",2
"1546","virus_comp_1029_cycle_1",2
"1547","virus_comp_10301_cycle_1",2
"1548","virus_comp_1032_cycle_1",2
"1549","virus_comp_10338_cycle_1",2
"1550","virus_comp_1034_cycle_1",2
"1551","virus_comp_10342_cycle_1",2
"1552","virus_comp_10364_cycle_1",2
"1553","virus_comp_10367_cycle_1",2
"1554","virus_comp_10374_cycle_1",2
"1555","virus_comp_10379_cycle_1",2
"1556","virus_comp_1038_cycle_1",2
"1557","virus_comp_10407_cycle_1",2
"1558","virus_comp_10410_cycle_1",2
"1559","virus_comp_10432_cycle_1",2
"1560","virus_comp_10434_cycle_1",2
"1561","virus_comp_1044_cycle_1",2
"1562","virus_comp_10442_cycle_1",2
"1563","virus_comp_1048_cycle_1",2
"1564","virus_comp_10510_cycle_1",2
"1565","virus_comp_10514_cycle_1",2
"1566","virus_comp_10519_cycle_1",2
"1567","virus_comp_10523_cycle_1",2
"1568","virus_comp_10530_cycle_1",2
"1569","virus_comp_10534_cycle_1",2
"1570","virus_comp_10560_cycle_1",2
"1571","virus_comp_10568_cycle_1",2
"1572","virus_comp_1058_cycle_1",2
"1573","virus_comp_10583_cycle_1",2
"1574","virus_comp_10624_cycle_1",2
"1575","virus_comp_10634_cycle_1",2
"1576","virus_comp_10641_cycle_1",2
"1577","virus_comp_10643_cycle_1",2
"1578","virus_comp_10656_cycle_1",2
"1579","virus_comp_10662_cycle_1",2
"1580","virus_comp_10665_cycle_1",2
"1581","virus_comp_10668_cycle_1",2
"1582","virus_comp_1067_cycle_1",2
"1583","virus_comp_10693_cycle_1",2
"1584","virus_comp_10695_cycle_1",2
"1585","virus_comp_10707_cycle_1",2
"1586","virus_comp_1071_cycle_1",2
"1587","virus_comp_10713_cycle_1",2
"1588","virus_comp_10719_cycle_1",2
"1589","virus_comp_10741_cycle_1",2
"1590","virus_comp_10752_cycle_1",2
"1591","virus_comp_10771_cycle_1",2
"1592","virus_comp_10795_cycle_1",2
"1593","virus_comp_10824_cycle_1",2
"1594","virus_comp_10864_cycle_1",2
"1595","virus_comp_10869_cycle_1",2
"1596","virus_comp_10870_cycle_1",2
"1597","virus_comp_10882_cycle_1",2
"1598","virus_comp_10887_cycle_1",2
"1599","virus_comp_10896_cycle_1",2
"1600","virus_comp_10917_cycle_1",2
"1601","virus_comp_10943_cycle_1",2
"1602","virus_comp_10955_cycle_1",2
"1603","virus_comp_10956_cycle_1",2
"1604","virus_comp_10973_cycle_1",2
"1605","virus_comp_110_cycle_1",2
"1606","virus_comp_11008_cycle_1",2
"1607","virus_comp_11025_cycle_1",2
"1608","virus_comp_11048_cycle_1",2
"1609","virus_comp_1107_cycle_1",2
"1610","virus_comp_11090_cycle_1",2
"1611","virus_comp_111_cycle_1",2
"1612","virus_comp_11105_cycle_1",2
"1613","virus_comp_1111_cycle_1",2
"1614","virus_comp_11124_cycle_1",2
"1615","virus_comp_1118_cycle_1",2
"1616","virus_comp_11207_cycle_1",2
"1617","virus_comp_1121_cycle_1",2
"1618","virus_comp_11218_cycle_1",2
"1619","virus_comp_11226_cycle_1",2
"1620","virus_comp_1124_cycle_1",2
"1621","virus_comp_11242_cycle_1",2
"1622","virus_comp_11249_cycle_1",2
"1623","virus_comp_11253_cycle_1",2
"1624","virus_comp_11255_cycle_1",2
"1625","virus_comp_1126_cycle_1",2
"1626","virus_comp_11261_cycle_1",2
"1627","virus_comp_11268_cycle_1",2
"1628","virus_comp_11293_cycle_1",2
"1629","virus_comp_113_cycle_1",2
"1630","virus_comp_11346_cycle_1",2
"1631","virus_comp_11354_cycle_1",2
"1632","virus_comp_11372_cycle_1",2
"1633","virus_comp_11373_cycle_1",2
"1634","virus_comp_11390_cycle_1",2
"1635","virus_comp_11395_cycle_1",2
"1636","virus_comp_11396_cycle_1",2
"1637","virus_comp_11397_cycle_1",2
"1638","virus_comp_11399_cycle_1",2
"1639","virus_comp_1142_cycle_1",2
"1640","virus_comp_11451_cycle_1",2
"1641","virus_comp_11452_cycle_1",2
"1642","virus_comp_11456_cycle_1",2
"1643","virus_comp_11457_cycle_1",2
"1644","virus_comp_11458_cycle_1",2
"1645","virus_comp_11468_cycle_1",2
"1646","virus_comp_11471_cycle_1",2
"1647","virus_comp_11494_cycle_1",2
"1648","virus_comp_11503_cycle_1",2
"1649","virus_comp_11508_cycle_1",2
"1650","virus_comp_11555_cycle_1",2
"1651","virus_comp_1156_cycle_1",2
"1652","virus_comp_11573_cycle_1",2
"1653","virus_comp_11574_cycle_1",2
"1654","virus_comp_116_cycle_1",2
"1655","virus_comp_11616_cycle_1",2
"1656","virus_comp_1163_cycle_1",2
"1657","virus_comp_11679_cycle_1",2
"1658","virus_comp_11681_cycle_1",2
"1659","virus_comp_11688_cycle_1",2
"1660","virus_comp_1169_cycle_1",2
"1661","virus_comp_11695_cycle_1",2
"1662","virus_comp_11727_cycle_1",2
"1663","virus_comp_11731_cycle_1",2
"1664","virus_comp_11732_cycle_1",2
"1665","virus_comp_11749_cycle_1",2
"1666","virus_comp_11755_cycle_1",2
"1667","virus_comp_11765_cycle_1",2
"1668","virus_comp_11792_cycle_1",2
"1669","virus_comp_11793_cycle_1",2
"1670","virus_comp_11798_cycle_1",2
"1671","virus_comp_11840_cycle_1",2
"1672","virus_comp_11861_cycle_1",2
"1673","virus_comp_11886_cycle_1",2
"1674","virus_comp_11898_cycle_1",2
"1675","virus_comp_11917_cycle_1",2
"1676","virus_comp_11944_cycle_1",2
"1677","virus_comp_1195_cycle_1",2
"1678","virus_comp_11972_cycle_1",2
"1679","virus_comp_11973_cycle_1",2
"1680","virus_comp_1198_cycle_1",2
"1681","virus_comp_11980_cycle_1",2
"1682","virus_comp_11987_cycle_1",2
"1683","virus_comp_11995_cycle_1",2
"1684","virus_comp_11999_cycle_1",2
"1685","virus_comp_12018_cycle_1",2
"1686","virus_comp_1202_cycle_1",2
"1687","virus_comp_12059_cycle_1",2
"1688","virus_comp_12065_cycle_1",2
"1689","virus_comp_12068_cycle_1",2
"1690","virus_comp_12073_cycle_1",2
"1691","virus_comp_12084_cycle_1",2
"1692","virus_comp_12087_cycle_1",2
"1693","virus_comp_12108_cycle_1",2
"1694","virus_comp_12118_cycle_1",2
"1695","virus_comp_12119_cycle_1",2
"1696","virus_comp_12124_cycle_1",2
"1697","virus_comp_1214_cycle_1",2
"1698","virus_comp_12141_cycle_1",2
"1699","virus_comp_12162_cycle_1",2
"1700","virus_comp_12175_cycle_1",2
"1701","virus_comp_12191_cycle_1",2
"1702","virus_comp_12204_cycle_1",2
"1703","virus_comp_12243_cycle_1",2
"1704","virus_comp_12256_cycle_1",2
"1705","virus_comp_12261_cycle_1",2
"1706","virus_comp_12271_cycle_1",2
"1707","virus_comp_12286_cycle_1",2
"1708","virus_comp_12297_cycle_1",2
"1709","virus_comp_12300_cycle_1",2
"1710","virus_comp_1232_cycle_1",2
"1711","virus_comp_12364_cycle_1",2
"1712","virus_comp_12388_cycle_1",2
"1713","virus_comp_12389_cycle_1",2
"1714","virus_comp_12393_cycle_1",2
"1715","virus_comp_12421_cycle_1",2
"1716","virus_comp_12422_cycle_1",2
"1717","virus_comp_12431_cycle_1",2
"1718","virus_comp_1244_cycle_1",2
"1719","virus_comp_12452_cycle_1",2
"1720","virus_comp_12455_cycle_1",2
"1721","virus_comp_12460_cycle_1",2
"1722","virus_comp_12473_cycle_1",2
"1723","virus_comp_12507_cycle_1",2
"1724","virus_comp_12525_cycle_1",2
"1725","virus_comp_12537_cycle_1",2
"1726","virus_comp_12542_cycle_1",2
"1727","virus_comp_12583_cycle_1",2
"1728","virus_comp_12587_cycle_1",2
"1729","virus_comp_12604_cycle_1",2
"1730","virus_comp_12617_cycle_1",2
"1731","virus_comp_12620_cycle_1",2
"1732","virus_comp_12640_cycle_1",2
"1733","virus_comp_12641_cycle_1",2
"1734","virus_comp_12648_cycle_1",2
"1735","virus_comp_12664_cycle_1",2
"1736","virus_comp_12678_cycle_1",2
"1737","virus_comp_12700_cycle_1",2
"1738","virus_comp_12718_cycle_1",2
"1739","virus_comp_12748_cycle_1",2
"1740","virus_comp_12768_cycle_1",2
"1741","virus_comp_12802_cycle_1",2
"1742","virus_comp_12829_cycle_1",2
"1743","virus_comp_12841_cycle_1",2
"1744","virus_comp_12845_cycle_1",2
"1745","virus_comp_12850_cycle_1",2
"1746","virus_comp_12861_cycle_1",2
"1747","virus_comp_12862_cycle_1",2
"1748","virus_comp_1287_cycle_1",2
"1749","virus_comp_12871_cycle_1",2
"1750","virus_comp_12881_cycle_1",2
"1751","virus_comp_12912_cycle_1",2
"1752","virus_comp_12937_cycle_1",2
"1753","virus_comp_12944_cycle_1",2
"1754","virus_comp_12954_cycle_1",2
"1755","virus_comp_12971_cycle_1",2
"1756","virus_comp_12979_cycle_1",2
"1757","virus_comp_12981_cycle_1",2
"1758","virus_comp_12993_cycle_1",2
"1759","virus_comp_13027_cycle_1",2
"1760","virus_comp_13043_cycle_1",2
"1761","virus_comp_13066_cycle_1",2
"1762","virus_comp_13074_cycle_1",2
"1763","virus_comp_13081_cycle_1",2
"1764","virus_comp_13084_cycle_1",2
"1765","virus_comp_13102_cycle_1",2
"1766","virus_comp_1314_cycle_1",2
"1767","virus_comp_1317_cycle_1",2
"1768","virus_comp_13184_cycle_1",2
"1769","virus_comp_13208_cycle_1",2
"1770","virus_comp_13216_cycle_1",2
"1771","virus_comp_13238_cycle_1",2
"1772","virus_comp_13248_cycle_1",2
"1773","virus_comp_13261_cycle_1",2
"1774","virus_comp_13281_cycle_1",2
"1775","virus_comp_13284_cycle_1",2
"1776","virus_comp_13294_cycle_1",2
"1777","virus_comp_13330_cycle_1",2
"1778","virus_comp_13341_cycle_1",2
"1779","virus_comp_13349_cycle_1",2
"1780","virus_comp_13384_cycle_1",2
"1781","virus_comp_13403_cycle_1",2
"1782","virus_comp_13423_cycle_1",2
"1783","virus_comp_13435_cycle_1",2
"1784","virus_comp_1344_cycle_1",2
"1785","virus_comp_13446_cycle_1",2
"1786","virus_comp_13459_cycle_1",2
"1787","virus_comp_13464_cycle_1",2
"1788","virus_comp_1347_cycle_1",2
"1789","virus_comp_13470_cycle_1",2
"1790","virus_comp_13472_cycle_1",2
"1791","virus_comp_13495_cycle_1",2
"1792","virus_comp_13497_cycle_1",2
"1793","virus_comp_13500_cycle_1",2
"1794","virus_comp_13517_cycle_1",2
"1795","virus_comp_1352_cycle_1",2
"1796","virus_comp_13540_cycle_1",2
"1797","virus_comp_13548_cycle_1",2
"1798","virus_comp_1356_cycle_1",2
"1799","virus_comp_13591_cycle_1",2
"1800","virus_comp_136_cycle_1",2
"1801","virus_comp_1362_cycle_1",2
"1802","virus_comp_13642_cycle_1",2
"1803","virus_comp_13653_cycle_1",2
"1804","virus_comp_13654_cycle_1",2
"1805","virus_comp_13677_cycle_1",2
"1806","virus_comp_13699_cycle_1",2
"1807","virus_comp_13700_cycle_1",2
"1808","virus_comp_13733_cycle_1",2
"1809","virus_comp_13734_cycle_1",2
"1810","virus_comp_13745_cycle_1",2
"1811","virus_comp_13755_cycle_1",2
"1812","virus_comp_13765_cycle_1",2
"1813","virus_comp_13787_cycle_1",2
"1814","virus_comp_13791_cycle_1",2
"1815","virus_comp_13805_cycle_1",2
"1816","virus_comp_13817_cycle_1",2
"1817","virus_comp_13825_cycle_1",2
"1818","virus_comp_1385_cycle_1",2
"1819","virus_comp_13850_cycle_1",2
"1820","virus_comp_13882_cycle_1",2
"1821","virus_comp_13889_cycle_1",2
"1822","virus_comp_13891_cycle_1",2
"1823","virus_comp_13919_cycle_1",2
"1824","virus_comp_13925_cycle_1",2
"1825","virus_comp_13929_cycle_1",2
"1826","virus_comp_1393_cycle_1",2
"1827","virus_comp_13935_cycle_1",2
"1828","virus_comp_1394_cycle_1",2
"1829","virus_comp_13942_cycle_1",2
"1830","virus_comp_13953_cycle_1",2
"1831","virus_comp_13956_cycle_1",2
"1832","virus_comp_1396_cycle_1",2
"1833","virus_comp_1398_cycle_1",2
"1834","virus_comp_13982_cycle_1",2
"1835","virus_comp_13989_cycle_1",2
"1836","virus_comp_14_cycle_1",2
"1837","virus_comp_14003_cycle_1",2
"1838","virus_comp_14042_cycle_1",2
"1839","virus_comp_14055_cycle_1",2
"1840","virus_comp_14098_cycle_1",2
"1841","virus_comp_14127_cycle_1",2
"1842","virus_comp_14135_cycle_1",2
"1843","virus_comp_1414_cycle_1",2
"1844","virus_comp_14145_cycle_1",2
"1845","virus_comp_1418_cycle_1",2
"1846","virus_comp_14183_cycle_1",2
"1847","virus_comp_14190_cycle_1",2
"1848","virus_comp_14213_cycle_1",2
"1849","virus_comp_14227_cycle_1",2
"1850","virus_comp_14264_cycle_1",2
"1851","virus_comp_14276_cycle_1",2
"1852","virus_comp_14289_cycle_1",2
"1853","virus_comp_14300_cycle_1",2
"1854","virus_comp_14356_cycle_1",2
"1855","virus_comp_14361_cycle_1",2
"1856","virus_comp_14369_cycle_1",2
"1857","virus_comp_1437_cycle_1",2
"1858","virus_comp_1438_cycle_1",2
"1859","virus_comp_1439_cycle_1",2
"1860","virus_comp_14390_cycle_1",2
"1861","virus_comp_14397_cycle_1",2
"1862","virus_comp_14406_cycle_1",2
"1863","virus_comp_14411_cycle_1",2
"1864","virus_comp_1444_cycle_1",2
"1865","virus_comp_14455_cycle_1",2
"1866","virus_comp_14456_cycle_1",2
"1867","virus_comp_14483_cycle_1",2
"1868","virus_comp_14495_cycle_1",2
"1869","virus_comp_14504_cycle_1",2
"1870","virus_comp_14506_cycle_1",2
"1871","virus_comp_14525_cycle_1",2
"1872","virus_comp_14527_cycle_1",2
"1873","virus_comp_14533_cycle_1",2
"1874","virus_comp_14555_cycle_1",2
"1875","virus_comp_14560_cycle_1",2
"1876","virus_comp_1458_cycle_1",2
"1877","virus_comp_14600_cycle_1",2
"1878","virus_comp_1465_cycle_1",2
"1879","virus_comp_14661_cycle_1",2
"1880","virus_comp_14672_cycle_1",2
"1881","virus_comp_1468_cycle_1",2
"1882","virus_comp_14689_cycle_1",2
"1883","virus_comp_14698_cycle_1",2
"1884","virus_comp_148_cycle_1",2
"1885","virus_comp_14814_cycle_1",2
"1886","virus_comp_14847_cycle_1",2
"1887","virus_comp_14878_cycle_1",2
"1888","virus_comp_1489_cycle_1",2
"1889","virus_comp_14890_cycle_1",2
"1890","virus_comp_14899_cycle_1",2
"1891","virus_comp_1490_cycle_1",2
"1892","virus_comp_14931_cycle_1",2
"1893","virus_comp_14945_cycle_1",2
"1894","virus_comp_14978_cycle_1",2
"1895","virus_comp_15034_cycle_1",2
"1896","virus_comp_15085_cycle_1",2
"1897","virus_comp_15095_cycle_1",2
"1898","virus_comp_15104_cycle_1",2
"1899","virus_comp_1511_cycle_1",2
"1900","virus_comp_15133_cycle_1",2
"1901","virus_comp_15139_cycle_1",2
"1902","virus_comp_15154_cycle_1",2
"1903","virus_comp_15184_cycle_1",2
"1904","virus_comp_1519_cycle_1",2
"1905","virus_comp_15197_cycle_1",2
"1906","virus_comp_1521_cycle_1",2
"1907","virus_comp_15221_cycle_1",2
"1908","virus_comp_15224_cycle_1",2
"1909","virus_comp_15237_cycle_1",2
"1910","virus_comp_15247_cycle_1",2
"1911","virus_comp_15254_cycle_1",2
"1912","virus_comp_15268_cycle_1",2
"1913","virus_comp_1527_cycle_1",2
"1914","virus_comp_15270_cycle_1",2
"1915","virus_comp_15277_cycle_1",2
"1916","virus_comp_15285_cycle_1",2
"1917","virus_comp_15288_cycle_1",2
"1918","virus_comp_15294_cycle_1",2
"1919","virus_comp_15315_cycle_1",2
"1920","virus_comp_15320_cycle_1",2
"1921","virus_comp_15331_cycle_1",2
"1922","virus_comp_15339_cycle_1",2
"1923","virus_comp_15395_cycle_1",2
"1924","virus_comp_1540_cycle_1",2
"1925","virus_comp_15403_cycle_1",2
"1926","virus_comp_15419_cycle_1",2
"1927","virus_comp_15423_cycle_1",2
"1928","virus_comp_1546_cycle_1",2
"1929","virus_comp_15465_cycle_1",2
"1930","virus_comp_15475_cycle_1",2
"1931","virus_comp_15482_cycle_1",2
"1932","virus_comp_15496_cycle_1",2
"1933","virus_comp_15507_cycle_1",2
"1934","virus_comp_15511_cycle_1",2
"1935","virus_comp_15525_cycle_1",2
"1936","virus_comp_1554_cycle_1",2
"1937","virus_comp_15553_cycle_1",2
"1938","virus_comp_15557_cycle_1",2
"1939","virus_comp_15562_cycle_1",2
"1940","virus_comp_15565_cycle_1",2
"1941","virus_comp_15579_cycle_1",2
"1942","virus_comp_1559_cycle_1",2
"1943","virus_comp_15618_cycle_1",2
"1944","virus_comp_15619_cycle_1",2
"1945","virus_comp_15622_cycle_1",2
"1946","virus_comp_15661_cycle_1",2
"1947","virus_comp_15663_cycle_1",2
"1948","virus_comp_15674_cycle_1",2
"1949","virus_comp_1569_cycle_1",2
"1950","virus_comp_1570_cycle_1",2
"1951","virus_comp_1575_cycle_1",2
"1952","virus_comp_15803_cycle_1",2
"1953","virus_comp_15877_cycle_1",2
"1954","virus_comp_15881_cycle_1",2
"1955","virus_comp_15887_cycle_1",2
"1956","virus_comp_15903_cycle_1",2
"1957","virus_comp_15907_cycle_1",2
"1958","virus_comp_15925_cycle_1",2
"1959","virus_comp_15938_cycle_1",2
"1960","virus_comp_15957_cycle_1",2
"1961","virus_comp_15959_cycle_1",2
"1962","virus_comp_1597_cycle_1",2
"1963","virus_comp_15974_cycle_1",2
"1964","virus_comp_15981_cycle_1",2
"1965","virus_comp_15983_cycle_1",2
"1966","virus_comp_15988_cycle_1",2
"1967","virus_comp_1600_cycle_1",2
"1968","virus_comp_16003_cycle_1",2
"1969","virus_comp_1601_cycle_1",2
"1970","virus_comp_16011_cycle_1",2
"1971","virus_comp_16018_cycle_1",2
"1972","virus_comp_16025_cycle_1",2
"1973","virus_comp_16035_cycle_1",2
"1974","virus_comp_16041_cycle_1",2
"1975","virus_comp_16060_cycle_1",2
"1976","virus_comp_16087_cycle_1",2
"1977","virus_comp_16104_cycle_1",2
"1978","virus_comp_16105_cycle_1",2
"1979","virus_comp_16106_cycle_1",2
"1980","virus_comp_16129_cycle_1",2
"1981","virus_comp_1613_cycle_1",2
"1982","virus_comp_16146_cycle_1",2
"1983","virus_comp_16159_cycle_1",2
"1984","virus_comp_16178_cycle_1",2
"1985","virus_comp_16197_cycle_1",2
"1986","virus_comp_1621_cycle_1",2
"1987","virus_comp_16226_cycle_1",2
"1988","virus_comp_16256_cycle_1",2
"1989","virus_comp_16307_cycle_1",2
"1990","virus_comp_1633_cycle_1",2
"1991","virus_comp_16344_cycle_1",2
"1992","virus_comp_16349_cycle_1",2
"1993","virus_comp_16359_cycle_1",2
"1994","virus_comp_16372_cycle_1",2
"1995","virus_comp_16378_cycle_1",2
"1996","virus_comp_16382_cycle_1",2
"1997","virus_comp_16386_cycle_1",2
"1998","virus_comp_16397_cycle_1",2
"1999","virus_comp_16400_cycle_1",2
"2000","virus_comp_16401_cycle_1",2
"2001","virus_comp_16406_cycle_1",2
"2002","virus_comp_16410_cycle_1",2
"2003","virus_comp_16413_cycle_1",2
"2004","virus_comp_16414_cycle_1",2
"2005","virus_comp_16420_cycle_1",2
"2006","virus_comp_16421_cycle_1",2
"2007","virus_comp_16434_cycle_1",2
"2008","virus_comp_16452_cycle_1",2
"2009","virus_comp_16462_cycle_1",2
"2010","virus_comp_16472_cycle_1",2
"2011","virus_comp_16481_cycle_1",2
"2012","virus_comp_16507_cycle_1",2
"2013","virus_comp_16521_cycle_1",2
"2014","virus_comp_1653_cycle_1",2
"2015","virus_comp_16535_cycle_1",2
"2016","virus_comp_16541_cycle_1",2
"2017","virus_comp_16546_cycle_1",2
"2018","virus_comp_16552_cycle_1",2
"2019","virus_comp_16559_cycle_1",2
"2020","virus_comp_16594_cycle_1",2
"2021","virus_comp_1660_cycle_1",2
"2022","virus_comp_16618_cycle_1",2
"2023","virus_comp_16628_cycle_1",2
"2024","virus_comp_16640_cycle_1",2
"2025","virus_comp_16649_cycle_1",2
"2026","virus_comp_16653_cycle_1",2
"2027","virus_comp_16670_cycle_1",2
"2028","virus_comp_1668_cycle_1",2
"2029","virus_comp_16692_cycle_1",2
"2030","virus_comp_16703_cycle_1",2
"2031","virus_comp_16715_cycle_1",2
"2032","virus_comp_1672_cycle_1",2
"2033","virus_comp_16720_cycle_1",2
"2034","virus_comp_16727_cycle_1",2
"2035","virus_comp_16730_cycle_1",2
"2036","virus_comp_16732_cycle_1",2
"2037","virus_comp_16737_cycle_1",2
"2038","virus_comp_16760_cycle_1",2
"2039","virus_comp_16797_cycle_1",2
"2040","virus_comp_1680_cycle_1",2
"2041","virus_comp_16808_cycle_1",2
"2042","virus_comp_16818_cycle_1",2
"2043","virus_comp_16825_cycle_1",2
"2044","virus_comp_16856_cycle_1",2
"2045","virus_comp_16862_cycle_1",2
"2046","virus_comp_16869_cycle_1",2
"2047","virus_comp_16871_cycle_1",2
"2048","virus_comp_16872_cycle_1",2
"2049","virus_comp_16890_cycle_1",2
"2050","virus_comp_16937_cycle_1",2
"2051","virus_comp_16945_cycle_1",2
"2052","virus_comp_16970_cycle_1",2
"2053","virus_comp_16977_cycle_1",2
"2054","virus_comp_16990_cycle_1",2
"2055","virus_comp_17008_cycle_1",2
"2056","virus_comp_17020_cycle_1",2
"2057","virus_comp_17031_cycle_1",2
"2058","virus_comp_17034_cycle_1",2
"2059","virus_comp_17038_cycle_1",2
"2060","virus_comp_17053_cycle_1",2
"2061","virus_comp_17060_cycle_1",2
"2062","virus_comp_17062_cycle_1",2
"2063","virus_comp_17069_cycle_1",2
"2064","virus_comp_17077_cycle_1",2
"2065","virus_comp_1709_cycle_1",2
"2066","virus_comp_17109_cycle_1",2
"2067","virus_comp_17116_cycle_1",2
"2068","virus_comp_17122_cycle_1",2
"2069","virus_comp_17134_cycle_1",2
"2070","virus_comp_17144_cycle_1",2
"2071","virus_comp_17153_cycle_1",2
"2072","virus_comp_17158_cycle_1",2
"2073","virus_comp_17165_cycle_1",2
"2074","virus_comp_17176_cycle_1",2
"2075","virus_comp_17185_cycle_1",2
"2076","virus_comp_17187_cycle_1",2
"2077","virus_comp_17194_cycle_1",2
"2078","virus_comp_17196_cycle_1",2
"2079","virus_comp_17198_cycle_1",2
"2080","virus_comp_17199_cycle_1",2
"2081","virus_comp_17201_cycle_1",2
"2082","virus_comp_17203_cycle_1",2
"2083","virus_comp_17204_cycle_1",2
"2084","virus_comp_17207_cycle_1",2
"2085","virus_comp_17209_cycle_1",2
"2086","virus_comp_17215_cycle_1",2
"2087","virus_comp_17216_cycle_1",2
"2088","virus_comp_17217_cycle_1",2
"2089","virus_comp_17220_cycle_1",2
"2090","virus_comp_17224_cycle_1",2
"2091","virus_comp_17229_cycle_1",2
"2092","virus_comp_17230_cycle_1",2
"2093","virus_comp_17231_cycle_1",2
"2094","virus_comp_17242_cycle_1",2
"2095","virus_comp_17243_cycle_1",2
"2096","virus_comp_17244_cycle_1",2
"2097","virus_comp_17248_cycle_1",2
"2098","virus_comp_17260_cycle_1",2
"2099","virus_comp_17266_cycle_1",2
"2100","virus_comp_17271_cycle_1",2
"2101","virus_comp_17273_cycle_1",2
"2102","virus_comp_17274_cycle_1",2
"2103","virus_comp_17275_cycle_1",2
"2104","virus_comp_17276_cycle_1",2
"2105","virus_comp_17277_cycle_1",2
"2106","virus_comp_17280_cycle_1",2
"2107","virus_comp_17281_cycle_1",2
"2108","virus_comp_17286_cycle_1",2
"2109","virus_comp_17288_cycle_1",2
"2110","virus_comp_17293_cycle_1",2
"2111","virus_comp_17294_cycle_1",2
"2112","virus_comp_17298_cycle_1",2
"2113","virus_comp_17299_cycle_1",2
"2114","virus_comp_17304_cycle_1",2
"2115","virus_comp_17314_cycle_1",2
"2116","virus_comp_17315_cycle_1",2
"2117","virus_comp_17324_cycle_1",2
"2118","virus_comp_17325_cycle_1",2
"2119","virus_comp_17331_cycle_1",2
"2120","virus_comp_17332_cycle_1",2
"2121","virus_comp_17333_cycle_1",2
"2122","virus_comp_17335_cycle_1",2
"2123","virus_comp_17336_cycle_1",2
"2124","virus_comp_17348_cycle_1",2
"2125","virus_comp_17352_cycle_1",2
"2126","virus_comp_17355_cycle_1",2
"2127","virus_comp_17363_cycle_1",2
"2128","virus_comp_17365_cycle_1",2
"2129","virus_comp_17367_cycle_1",2
"2130","virus_comp_17374_cycle_1",2
"2131","virus_comp_17375_cycle_1",2
