"","Contig","total_PA"
"1525","virus_comp_3987_cycle_1",23
"1526","virus_comp_4061_cycle_1",23
"1527","virus_comp_4087_cycle_1",23
"1528","virus_comp_4197_cycle_1",23
"1529","virus_comp_4241_cycle_1",23
"1530","virus_comp_4395_cycle_1",23
"1531","virus_comp_4473_cycle_1",23
"1532","virus_comp_4530_cycle_1",23
"1533","virus_comp_4605_cycle_1",23
"1534","virus_comp_4754_cycle_1",23
"1535","virus_comp_5100_cycle_1",23
"1536","virus_comp_5146_cycle_1",23
"1537","virus_comp_5458_cycle_1",23
"1538","virus_comp_5506_cycle_1",23
"1539","virus_comp_5621_cycle_1",23
"1540","virus_comp_5697_cycle_1",23
"1541","virus_comp_5847_cycle_1",23
"1542","virus_comp_5942_cycle_1",23
"1543","virus_comp_6184_cycle_1",23
"1544","virus_comp_6318_cycle_1",23
"1545","virus_comp_6611_cycle_1",23
"1546","virus_comp_7715_cycle_1",23
"1547","virus_comp_7741_cycle_1",23
"1548","virus_comp_9089_cycle_1",23
"1549","virus_comp_9876_cycle_1",23
"1550","virus_comp_9948_cycle_1",23
"1551","virus_comp_10193_cycle_1",23
"1552","virus_comp_10678_cycle_1",23
"1553","virus_comp_10955_cycle_1",23
"1554","virus_comp_11261_cycle_1",23
"1555","virus_comp_11463_cycle_1",23
"1556","virus_comp_12364_cycle_1",23
"1557","virus_comp_12768_cycle_1",23
"1558","virus_comp_13274_cycle_1",23
"1559","virus_comp_13912_cycle_1",23
"1560","virus_comp_13929_cycle_1",23
"1561","virus_comp_14051_cycle_1",23
"1562","virus_comp_14491_cycle_1",23
"1563","virus_comp_14874_cycle_1",23
"1564","virus_comp_15096_cycle_1",23
"1565","virus_comp_15221_cycle_1",23
"1566","virus_comp_15785_cycle_1",23
"1567","virus_comp_15791_cycle_1",23
"1568","virus_comp_15895_cycle_1",23
"1569","virus_comp_15897_cycle_1",23
"1570","virus_comp_15988_cycle_1",23
"1571","virus_comp_16105_cycle_1",23
"1572","virus_comp_16775_cycle_1",23
"1573","virus_comp_17179_cycle_1",23
"1574","virus_comp_17270_cycle_1",23
"1575","virus_comp_17292_cycle_1",23
"1576","virus_comp_17327_cycle_1",23
"1577","virus_comp_17446_cycle_1",23
"1578","virus_comp_17640_cycle_1",23
"1579","virus_comp_17653_cycle_1",23
"1580","virus_comp_17656_cycle_1",23
"1581","virus_comp_17681_cycle_1",23
"1582","virus_comp_17780_cycle_1",23
"1583","virus_comp_17856_cycle_1",23
"1584","virus_comp_17882_cycle_1",23
"1585","virus_comp_17926_cycle_1",23
"1586","virus_comp_18142_cycle_1",23
"1587","virus_comp_18145_cycle_1",23
"1588","edge_2091",23
"1589","edge_2338",23
"1590","edge_1299",23
"1591","edge_3889",23
"1592","edge_1915",23
"1593","edge_1982",23
"1594","virus_comp_64_cycle_1",22
"1595","virus_comp_254_cycle_1",22
"1596","virus_comp_336_cycle_1",22
"1597","virus_comp_357_cycle_1",22
"1598","virus_comp_372_cycle_1",22
"1599","virus_comp_399_cycle_1",22
"1600","virus_comp_478_cycle_1",22
"1601","virus_comp_594_cycle_1",22
"1602","virus_comp_641_cycle_1",22
"1603","virus_comp_642_cycle_1",22
"1604","virus_comp_655_cycle_1",22
"1605","virus_comp_659_cycle_1",22
"1606","virus_comp_799_cycle_1",22
"1607","virus_comp_818_cycle_1",22
"1608","virus_comp_886_cycle_1",22
"1609","virus_comp_929_cycle_1",22
"1610","virus_comp_967_cycle_1",22
"1611","virus_comp_1273_cycle_1",22
"1612","virus_comp_1362_cycle_1",22
"1613","virus_comp_1505_cycle_1",22
"1614","virus_comp_1566_cycle_1",22
"1615","virus_comp_1568_cycle_1",22
"1616","virus_comp_1592_cycle_1",22
"1617","virus_comp_1616_cycle_1",22
"1618","virus_comp_1619_cycle_1",22
"1619","virus_comp_1798_cycle_1",22
"1620","virus_comp_1805_cycle_1",22
"1621","virus_comp_1821_cycle_1",22
"1622","virus_comp_1826_cycle_1",22
"1623","virus_comp_1839_cycle_1",22
"1624","virus_comp_1986_cycle_1",22
"1625","virus_comp_2042_cycle_1",22
"1626","virus_comp_2305_cycle_1",22
"1627","virus_comp_2502_cycle_1",22
"1628","virus_comp_2753_cycle_1",22
"1629","virus_comp_2791_cycle_1",22
"1630","virus_comp_2822_cycle_1",22
"1631","virus_comp_2872_cycle_1",22
"1632","virus_comp_3823_cycle_1",22
"1633","virus_comp_3846_cycle_1",22
"1634","virus_comp_3917_cycle_1",22
"1635","virus_comp_3957_cycle_1",22
"1636","virus_comp_4080_cycle_1",22
"1637","virus_comp_4183_cycle_1",22
"1638","virus_comp_4675_cycle_1",22
"1639","virus_comp_4677_cycle_1",22
"1640","virus_comp_4853_cycle_1",22
"1641","virus_comp_5222_cycle_1",22
"1642","virus_comp_5286_cycle_1",22
"1643","virus_comp_5320_cycle_1",22
"1644","virus_comp_5331_cycle_1",22
"1645","virus_comp_5510_cycle_1",22
"1646","virus_comp_6014_cycle_1",22
"1647","virus_comp_6071_cycle_1",22
"1648","virus_comp_6160_cycle_1",22
"1649","virus_comp_6252_cycle_1",22
"1650","virus_comp_6436_cycle_1",22
"1651","virus_comp_7319_cycle_1",22
"1652","virus_comp_7944_cycle_1",22
"1653","virus_comp_8325_cycle_1",22
"1654","virus_comp_8911_cycle_1",22
"1655","virus_comp_8934_cycle_1",22
"1656","virus_comp_8970_cycle_1",22
"1657","virus_comp_9150_cycle_1",22
"1658","virus_comp_9500_cycle_1",22
"1659","virus_comp_10668_cycle_1",22
"1660","virus_comp_10671_cycle_1",22
"1661","virus_comp_10695_cycle_1",22
"1662","virus_comp_10704_cycle_1",22
"1663","virus_comp_11339_cycle_1",22
"1664","virus_comp_12472_cycle_1",22
"1665","virus_comp_12748_cycle_1",22
"1666","virus_comp_13720_cycle_1",22
"1667","virus_comp_14799_cycle_1",22
"1668","virus_comp_14945_cycle_1",22
"1669","virus_comp_15169_cycle_1",22
"1670","virus_comp_15503_cycle_1",22
"1671","virus_comp_15525_cycle_1",22
"1672","virus_comp_15602_cycle_1",22
"1673","virus_comp_15976_cycle_1",22
"1674","virus_comp_16815_cycle_1",22
"1675","virus_comp_17091_cycle_1",22
"1676","virus_comp_17094_cycle_1",22
"1677","virus_comp_17111_cycle_1",22
"1678","virus_comp_17149_cycle_1",22
"1679","virus_comp_17215_cycle_1",22
"1680","virus_comp_17240_cycle_1",22
"1681","virus_comp_17337_cycle_1",22
"1682","virus_comp_17479_cycle_1",22
"1683","virus_comp_17498_cycle_1",22
"1684","virus_comp_17657_cycle_1",22
"1685","virus_comp_17698_cycle_1",22
"1686","virus_comp_17710_cycle_1",22
"1687","virus_comp_17797_cycle_1",22
"1688","virus_comp_17842_cycle_1",22
"1689","virus_comp_17866_cycle_1",22
"1690","virus_comp_18034_cycle_1",22
"1691","edge_637",22
"1692","edge_1106",22
"1693","edge_1622",22
"1694","edge_1643",22
"1695","edge_1644",22
"1696","edge_1648",22
"1697","edge_1777",22
"1698","virus_comp_76_cycle_1",21
"1699","virus_comp_218_cycle_1",21
"1700","virus_comp_286_cycle_1",21
"1701","virus_comp_405_cycle_1",21
"1702","virus_comp_430_cycle_1",21
"1703","virus_comp_501_cycle_1",21
"1704","virus_comp_514_cycle_1",21
"1705","virus_comp_524_cycle_1",21
"1706","virus_comp_636_cycle_1",21
"1707","virus_comp_687_cycle_1",21
"1708","virus_comp_704_cycle_1",21
"1709","virus_comp_770_cycle_1",21
"1710","virus_comp_891_cycle_1",21
"1711","virus_comp_996_cycle_1",21
"1712","virus_comp_1239_cycle_1",21
"1713","virus_comp_1266_cycle_1",21
"1714","virus_comp_1834_cycle_1",21
"1715","virus_comp_1850_cycle_1",21
"1716","virus_comp_1904_cycle_1",21
"1717","virus_comp_1930_cycle_1",21
"1718","virus_comp_1933_cycle_1",21
"1719","virus_comp_1964_cycle_1",21
"1720","virus_comp_1972_cycle_1",21
"1721","virus_comp_2117_cycle_1",21
"1722","virus_comp_2162_cycle_1",21
"1723","virus_comp_2261_cycle_1",21
"1724","virus_comp_2274_cycle_1",21
"1725","virus_comp_2298_cycle_1",21
"1726","virus_comp_2726_cycle_1",21
"1727","virus_comp_2731_cycle_1",21
"1728","virus_comp_3179_cycle_1",21
"1729","virus_comp_3480_cycle_1",21
"1730","virus_comp_3678_cycle_1",21
"1731","virus_comp_3697_cycle_1",21
"1732","virus_comp_3759_cycle_1",21
"1733","virus_comp_4117_cycle_1",21
"1734","virus_comp_4218_cycle_1",21
"1735","virus_comp_4486_cycle_1",21
"1736","virus_comp_4812_cycle_1",21
"1737","virus_comp_4975_cycle_1",21
"1738","virus_comp_5092_cycle_1",21
"1739","virus_comp_5255_cycle_1",21
"1740","virus_comp_5261_cycle_1",21
"1741","virus_comp_5682_cycle_1",21
"1742","virus_comp_6169_cycle_1",21
"1743","virus_comp_6205_cycle_1",21
"1744","virus_comp_6733_cycle_1",21
"1745","virus_comp_7103_cycle_1",21
"1746","virus_comp_7263_cycle_1",21
"1747","virus_comp_7780_cycle_1",21
"1748","virus_comp_7978_cycle_1",21
"1749","virus_comp_8235_cycle_1",21
"1750","virus_comp_8683_cycle_1",21
"1751","virus_comp_9208_cycle_1",21
"1752","virus_comp_9214_cycle_1",21
"1753","virus_comp_9302_cycle_1",21
"1754","virus_comp_9468_cycle_1",21
"1755","virus_comp_9944_cycle_1",21
"1756","virus_comp_9986_cycle_1",21
"1757","virus_comp_10379_cycle_1",21
"1758","virus_comp_10841_cycle_1",21
"1759","virus_comp_10896_cycle_1",21
"1760","virus_comp_11353_cycle_1",21
"1761","virus_comp_11467_cycle_1",21
"1762","virus_comp_11856_cycle_1",21
"1763","virus_comp_11865_cycle_1",21
"1764","virus_comp_12604_cycle_1",21
"1765","virus_comp_12621_cycle_1",21
"1766","virus_comp_12984_cycle_1",21
"1767","virus_comp_13410_cycle_1",21
"1768","virus_comp_13699_cycle_1",21
"1769","virus_comp_13994_cycle_1",21
"1770","virus_comp_15024_cycle_1",21
"1771","virus_comp_15287_cycle_1",21
"1772","virus_comp_15804_cycle_1",21
"1773","virus_comp_16159_cycle_1",21
"1774","virus_comp_16310_cycle_1",21
"1775","virus_comp_16603_cycle_1",21
"1776","virus_comp_16836_cycle_1",21
"1777","virus_comp_16912_cycle_1",21
"1778","virus_comp_16919_cycle_1",21
"1779","virus_comp_17087_cycle_1",21
"1780","virus_comp_17127_cycle_1",21
"1781","virus_comp_17166_cycle_1",21
"1782","virus_comp_17184_cycle_1",21
"1783","virus_comp_17193_cycle_1",21
"1784","virus_comp_17242_cycle_1",21
"1785","virus_comp_17257_cycle_1",21
"1786","virus_comp_17305_cycle_1",21
"1787","virus_comp_17375_cycle_1",21
"1788","virus_comp_17382_cycle_1",21
"1789","virus_comp_17450_cycle_1",21
"1790","virus_comp_17456_cycle_1",21
"1791","virus_comp_17503_cycle_1",21
"1792","virus_comp_17608_cycle_1",21
"1793","virus_comp_17766_cycle_1",21
"1794","virus_comp_17813_cycle_1",21
"1795","virus_comp_17837_cycle_1",21
"1796","virus_comp_17895_cycle_1",21
"1797","virus_comp_18004_cycle_1",21
"1798","virus_comp_18007_cycle_1",21
"1799","virus_comp_18019_cycle_1",21
"1800","virus_comp_18048_cycle_1",21
"1801","edge_2146",21
"1802","edge_3336",21
"1803","edge_1115",21
"1804","edge_1304",21
"1805","edge_1526",21
"1806","edge_1635",21
"1807","edge_1647",21
"1808","edge_1792",21
"1809","virus_comp_55_cycle_1",20
"1810","virus_comp_91_cycle_1",20
"1811","virus_comp_97_cycle_1",20
"1812","virus_comp_158_cycle_1",20
"1813","virus_comp_180_cycle_1",20
"1814","virus_comp_374_cycle_1",20
"1815","virus_comp_660_cycle_1",20
"1816","virus_comp_764_cycle_1",20
"1817","virus_comp_774_cycle_1",20
"1818","virus_comp_826_cycle_1",20
"1819","virus_comp_887_cycle_1",20
"1820","virus_comp_944_cycle_1",20
"1821","virus_comp_1089_cycle_1",20
"1822","virus_comp_1193_cycle_1",20
"1823","virus_comp_1258_cycle_1",20
"1824","virus_comp_1289_cycle_1",20
"1825","virus_comp_1358_cycle_1",20
"1826","virus_comp_1458_cycle_1",20
"1827","virus_comp_1464_cycle_1",20
"1828","virus_comp_1555_cycle_1",20
"1829","virus_comp_1591_cycle_1",20
"1830","virus_comp_1645_cycle_1",20
"1831","virus_comp_1661_cycle_1",20
"1832","virus_comp_1674_cycle_1",20
"1833","virus_comp_1682_cycle_1",20
"1834","virus_comp_1714_cycle_1",20
"1835","virus_comp_1816_cycle_1",20
"1836","virus_comp_1848_cycle_1",20
"1837","virus_comp_1866_cycle_1",20
"1838","virus_comp_1967_cycle_1",20
"1839","virus_comp_1990_cycle_1",20
"1840","virus_comp_2138_cycle_1",20
"1841","virus_comp_2187_cycle_1",20
"1842","virus_comp_2210_cycle_1",20
"1843","virus_comp_2239_cycle_1",20
"1844","virus_comp_2311_cycle_1",20
"1845","virus_comp_2312_cycle_1",20
"1846","virus_comp_2338_cycle_1",20
"1847","virus_comp_2405_cycle_1",20
"1848","virus_comp_2525_cycle_1",20
"1849","virus_comp_2633_cycle_1",20
"1850","virus_comp_2671_cycle_1",20
"1851","virus_comp_2732_cycle_1",20
"1852","virus_comp_2783_cycle_1",20
"1853","virus_comp_2865_cycle_1",20
"1854","virus_comp_2973_cycle_1",20
"1855","virus_comp_3039_cycle_1",20
"1856","virus_comp_3452_cycle_1",20
"1857","virus_comp_3701_cycle_1",20
"1858","virus_comp_3925_cycle_1",20
"1859","virus_comp_4023_cycle_1",20
"1860","virus_comp_4065_cycle_1",20
"1861","virus_comp_4320_cycle_1",20
"1862","virus_comp_4469_cycle_1",20
"1863","virus_comp_4621_cycle_1",20
"1864","virus_comp_4654_cycle_1",20
"1865","virus_comp_4779_cycle_1",20
"1866","virus_comp_4941_cycle_1",20
"1867","virus_comp_4995_cycle_1",20
"1868","virus_comp_5060_cycle_1",20
"1869","virus_comp_5337_cycle_1",20
"1870","virus_comp_5375_cycle_1",20
"1871","virus_comp_5796_cycle_1",20
"1872","virus_comp_5817_cycle_1",20
"1873","virus_comp_5895_cycle_1",20
"1874","virus_comp_6030_cycle_1",20
"1875","virus_comp_6285_cycle_1",20
"1876","virus_comp_6355_cycle_1",20
"1877","virus_comp_6638_cycle_1",20
"1878","virus_comp_6812_cycle_1",20
"1879","virus_comp_6834_cycle_1",20
"1880","virus_comp_7207_cycle_1",20
"1881","virus_comp_7394_cycle_1",20
"1882","virus_comp_7661_cycle_1",20
"1883","virus_comp_8007_cycle_1",20
"1884","virus_comp_8188_cycle_1",20
"1885","virus_comp_8242_cycle_1",20
"1886","virus_comp_8627_cycle_1",20
"1887","virus_comp_8660_cycle_1",20
"1888","virus_comp_8720_cycle_1",20
"1889","virus_comp_8756_cycle_1",20
"1890","virus_comp_8994_cycle_1",20
"1891","virus_comp_9441_cycle_1",20
"1892","virus_comp_9701_cycle_1",20
"1893","virus_comp_9774_cycle_1",20
"1894","virus_comp_9867_cycle_1",20
"1895","virus_comp_10214_cycle_1",20
"1896","virus_comp_11102_cycle_1",20
"1897","virus_comp_11160_cycle_1",20
"1898","virus_comp_11675_cycle_1",20
"1899","virus_comp_11751_cycle_1",20
"1900","virus_comp_12104_cycle_1",20
"1901","virus_comp_12172_cycle_1",20
"1902","virus_comp_12270_cycle_1",20
"1903","virus_comp_12971_cycle_1",20
"1904","virus_comp_13052_cycle_1",20
"1905","virus_comp_13123_cycle_1",20
"1906","virus_comp_13252_cycle_1",20
"1907","virus_comp_14095_cycle_1",20
"1908","virus_comp_14107_cycle_1",20
"1909","virus_comp_14662_cycle_1",20
"1910","virus_comp_14751_cycle_1",20
"1911","virus_comp_14897_cycle_1",20
"1912","virus_comp_15008_cycle_1",20
"1913","virus_comp_15149_cycle_1",20
"1914","virus_comp_15184_cycle_1",20
"1915","virus_comp_15845_cycle_1",20
"1916","virus_comp_15998_cycle_1",20
"1917","virus_comp_16027_cycle_1",20
"1918","virus_comp_16030_cycle_1",20
"1919","virus_comp_16129_cycle_1",20
"1920","virus_comp_16138_cycle_1",20
"1921","virus_comp_16350_cycle_1",20
"1922","virus_comp_16522_cycle_1",20
"1923","virus_comp_16571_cycle_1",20
"1924","virus_comp_16761_cycle_1",20
"1925","virus_comp_16825_cycle_1",20
"1926","virus_comp_17038_cycle_1",20
"1927","virus_comp_17090_cycle_1",20
"1928","virus_comp_17211_cycle_1",20
"1929","virus_comp_17250_cycle_1",20
"1930","virus_comp_17271_cycle_1",20
"1931","virus_comp_17356_cycle_1",20
"1932","virus_comp_17360_cycle_1",20
"1933","virus_comp_17385_cycle_1",20
"1934","virus_comp_17387_cycle_1",20
"1935","virus_comp_17430_cycle_1",20
"1936","virus_comp_17571_cycle_1",20
"1937","virus_comp_17614_cycle_1",20
"1938","virus_comp_17675_cycle_1",20
"1939","virus_comp_17790_cycle_1",20
"1940","virus_comp_17828_cycle_1",20
"1941","virus_comp_17924_cycle_1",20
"1942","virus_comp_18000_cycle_1",20
"1943","virus_comp_18127_cycle_1",20
"1944","edge_2257",20
"1945","edge_493",20
"1946","edge_579",20
"1947","edge_1100",20
"1948","edge_1107",20
"1949","edge_1273",20
"1950","edge_48535",20
"1951","edge_1543",20
"1952","edge_1600",20
"1953","edge_1609",20
"1954","edge_1638",20
"1955","edge_1977",20
"1956","virus_comp_100_cycle_1",19
"1957","virus_comp_105_cycle_1",19
"1958","virus_comp_219_cycle_1",19
"1959","virus_comp_240_cycle_1",19
"1960","virus_comp_284_cycle_1",19
"1961","virus_comp_348_cycle_1",19
"1962","virus_comp_373_cycle_1",19
"1963","virus_comp_388_cycle_1",19
"1964","virus_comp_401_cycle_1",19
"1965","virus_comp_465_cycle_1",19
"1966","virus_comp_705_cycle_1",19
"1967","virus_comp_728_cycle_1",19
"1968","virus_comp_854_cycle_1",19
"1969","virus_comp_918_cycle_1",19
"1970","virus_comp_943_cycle_1",19
"1971","virus_comp_972_cycle_1",19
"1972","virus_comp_1008_cycle_1",19
"1973","virus_comp_1067_cycle_1",19
"1974","virus_comp_1085_cycle_1",19
"1975","virus_comp_1105_cycle_1",19
"1976","virus_comp_1157_cycle_1",19
"1977","virus_comp_1347_cycle_1",19
"1978","virus_comp_1396_cycle_1",19
"1979","virus_comp_1437_cycle_1",19
"1980","virus_comp_1465_cycle_1",19
"1981","virus_comp_1571_cycle_1",19
"1982","virus_comp_1595_cycle_1",19
"1983","virus_comp_1621_cycle_1",19
"1984","virus_comp_1632_cycle_1",19
"1985","virus_comp_1648_cycle_1",19
"1986","virus_comp_1701_cycle_1",19
"1987","virus_comp_1749_cycle_1",19
"1988","virus_comp_1845_cycle_1",19
"1989","virus_comp_1865_cycle_1",19
"1990","virus_comp_2510_cycle_1",19
"1991","virus_comp_2622_cycle_1",19
"1992","virus_comp_2831_cycle_1",19
"1993","virus_comp_2887_cycle_1",19
"1994","virus_comp_2930_cycle_1",19
"1995","virus_comp_2994_cycle_1",19
"1996","virus_comp_3043_cycle_1",19
"1997","virus_comp_3106_cycle_1",19
"1998","virus_comp_3141_cycle_1",19
"1999","virus_comp_3336_cycle_1",19
"2000","virus_comp_3361_cycle_1",19
"2001","virus_comp_3663_cycle_1",19
"2002","virus_comp_3691_cycle_1",19
"2003","virus_comp_3740_cycle_1",19
"2004","virus_comp_3755_cycle_1",19
"2005","virus_comp_3931_cycle_1",19
"2006","virus_comp_4029_cycle_1",19
"2007","virus_comp_4111_cycle_1",19
"2008","virus_comp_4212_cycle_1",19
"2009","virus_comp_4446_cycle_1",19
"2010","virus_comp_4694_cycle_1",19
"2011","virus_comp_4737_cycle_1",19
"2012","virus_comp_4761_cycle_1",19
"2013","virus_comp_4795_cycle_1",19
"2014","virus_comp_4952_cycle_1",19
"2015","virus_comp_4970_cycle_1",19
"2016","virus_comp_5117_cycle_1",19
"2017","virus_comp_5212_cycle_1",19
"2018","virus_comp_5354_cycle_1",19
"2019","virus_comp_5365_cycle_1",19
"2020","virus_comp_5399_cycle_1",19
"2021","virus_comp_5420_cycle_1",19
"2022","virus_comp_5556_cycle_1",19
"2023","virus_comp_5612_cycle_1",19
"2024","virus_comp_5699_cycle_1",19
"2025","virus_comp_5881_cycle_1",19
"2026","virus_comp_5920_cycle_1",19
"2027","virus_comp_6023_cycle_1",19
"2028","virus_comp_6063_cycle_1",19
"2029","virus_comp_6081_cycle_1",19
"2030","virus_comp_6139_cycle_1",19
"2031","virus_comp_6147_cycle_1",19
"2032","virus_comp_6371_cycle_1",19
"2033","virus_comp_6432_cycle_1",19
"2034","virus_comp_6999_cycle_1",19
"2035","virus_comp_7004_cycle_1",19
"2036","virus_comp_7107_cycle_1",19
"2037","virus_comp_7828_cycle_1",19
"2038","virus_comp_7831_cycle_1",19
"2039","virus_comp_7857_cycle_1",19
"2040","virus_comp_7950_cycle_1",19
"2041","virus_comp_8086_cycle_1",19
"2042","virus_comp_8679_cycle_1",19
"2043","virus_comp_8701_cycle_1",19
"2044","virus_comp_8965_cycle_1",19
"2045","virus_comp_9160_cycle_1",19
"2046","virus_comp_9291_cycle_1",19
"2047","virus_comp_9321_cycle_1",19
"2048","virus_comp_9394_cycle_1",19
"2049","virus_comp_9431_cycle_1",19
"2050","virus_comp_9563_cycle_1",19
"2051","virus_comp_9686_cycle_1",19
"2052","virus_comp_9849_cycle_1",19
"2053","virus_comp_10427_cycle_1",19
"2054","virus_comp_10540_cycle_1",19
"2055","virus_comp_10864_cycle_1",19
"2056","virus_comp_11124_cycle_1",19
"2057","virus_comp_11333_cycle_1",19
"2058","virus_comp_11534_cycle_1",19
"2059","virus_comp_11780_cycle_1",19
"2060","virus_comp_12138_cycle_1",19
"2061","virus_comp_12191_cycle_1",19
"2062","virus_comp_12204_cycle_1",19
"2063","virus_comp_12280_cycle_1",19
"2064","virus_comp_12592_cycle_1",19
"2065","virus_comp_12925_cycle_1",19
"2066","virus_comp_14096_cycle_1",19
"2067","virus_comp_14482_cycle_1",19
"2068","virus_comp_15095_cycle_1",19
"2069","virus_comp_15215_cycle_1",19
"2070","virus_comp_15476_cycle_1",19
"2071","virus_comp_15556_cycle_1",19
"2072","virus_comp_16087_cycle_1",19
"2073","virus_comp_16146_cycle_1",19
"2074","virus_comp_16497_cycle_1",19
"2075","virus_comp_16703_cycle_1",19
"2076","virus_comp_17136_cycle_1",19
"2077","virus_comp_17239_cycle_1",19
"2078","virus_comp_17255_cycle_1",19
"2079","virus_comp_17309_cycle_1",19
"2080","virus_comp_17364_cycle_1",19
"2081","virus_comp_17415_cycle_1",19
"2082","virus_comp_17654_cycle_1",19
"2083","virus_comp_17988_cycle_1",19
"2084","virus_comp_18141_cycle_1",19
"2085","virus_comp_18146_cycle_1",19
"2086","virus_comp_18165_cycle_1",19
"2087","edge_2531",19
"2088","edge_569",19
"2089","edge_713",19
"2090","edge_1103",19
"2091","edge_1125",19
"2092","edge_1270",19
"2093","edge_1276",19
"2094","edge_1280",19
"2095","edge_1292",19
"2096","edge_1294",19
"2097","edge_1303",19
"2098","edge_1316",19
"2099","edge_1322",19
"2100","edge_1327",19
"2101","edge_1366",19
"2102","edge_48590",19
"2103","edge_1527",19
"2104","edge_1532",19
"2105","edge_1552",19
"2106","edge_1565",19
"2107","edge_1567",19
"2108","edge_1578",19
"2109","edge_1581",19
"2110","edge_1957",19
"2111","edge_2016",19
"2112","edge_2046",19
"2113","virus_comp_141_cycle_1",18
"2114","virus_comp_216_cycle_1",18
"2115","virus_comp_258_cycle_1",18
"2116","virus_comp_302_cycle_1",18
"2117","virus_comp_346_cycle_1",18
"2118","virus_comp_347_cycle_1",18
"2119","virus_comp_396_cycle_1",18
"2120","virus_comp_410_cycle_1",18
"2121","virus_comp_427_cycle_1",18
"2122","virus_comp_469_cycle_1",18
"2123","virus_comp_614_cycle_1",18
"2124","virus_comp_625_cycle_1",18
"2125","virus_comp_639_cycle_1",18
"2126","virus_comp_809_cycle_1",18
"2127","virus_comp_866_cycle_1",18
"2128","virus_comp_981_cycle_1",18
"2129","virus_comp_1012_cycle_1",18
"2130","virus_comp_1133_cycle_1",18
"2131","virus_comp_1390_cycle_1",18
"2132","virus_comp_1420_cycle_1",18
"2133","virus_comp_1498_cycle_1",18
"2134","virus_comp_1561_cycle_1",18
"2135","virus_comp_1777_cycle_1",18
"2136","virus_comp_1789_cycle_1",18
"2137","virus_comp_1923_cycle_1",18
"2138","virus_comp_1961_cycle_1",18
"2139","virus_comp_2206_cycle_1",18
"2140","virus_comp_2360_cycle_1",18
"2141","virus_comp_2458_cycle_1",18
"2142","virus_comp_2560_cycle_1",18
"2143","virus_comp_2657_cycle_1",18
"2144","virus_comp_3067_cycle_1",18
"2145","virus_comp_3123_cycle_1",18
"2146","virus_comp_3351_cycle_1",18
"2147","virus_comp_3696_cycle_1",18
"2148","virus_comp_3785_cycle_1",18
"2149","virus_comp_4042_cycle_1",18
"2150","virus_comp_4128_cycle_1",18
"2151","virus_comp_4208_cycle_1",18
"2152","virus_comp_4348_cycle_1",18
"2153","virus_comp_4377_cycle_1",18
"2154","virus_comp_4931_cycle_1",18
"2155","virus_comp_4959_cycle_1",18
"2156","virus_comp_5096_cycle_1",18
"2157","virus_comp_5148_cycle_1",18
"2158","virus_comp_5175_cycle_1",18
"2159","virus_comp_5273_cycle_1",18
"2160","virus_comp_5287_cycle_1",18
"2161","virus_comp_5369_cycle_1",18
"2162","virus_comp_5720_cycle_1",18
"2163","virus_comp_5746_cycle_1",18
"2164","virus_comp_5949_cycle_1",18
"2165","virus_comp_5985_cycle_1",18
"2166","virus_comp_6108_cycle_1",18
"2167","virus_comp_6372_cycle_1",18
"2168","virus_comp_6402_cycle_1",18
"2169","virus_comp_6517_cycle_1",18
"2170","virus_comp_6800_cycle_1",18
"2171","virus_comp_6860_cycle_1",18
"2172","virus_comp_7183_cycle_1",18
"2173","virus_comp_7249_cycle_1",18
"2174","virus_comp_7267_cycle_1",18
"2175","virus_comp_7597_cycle_1",18
"2176","virus_comp_7615_cycle_1",18
"2177","virus_comp_7617_cycle_1",18
"2178","virus_comp_7691_cycle_1",18
"2179","virus_comp_7709_cycle_1",18
"2180","virus_comp_7711_cycle_1",18
"2181","virus_comp_7776_cycle_1",18
"2182","virus_comp_8184_cycle_1",18
"2183","virus_comp_8217_cycle_1",18
"2184","virus_comp_8234_cycle_1",18
"2185","virus_comp_8385_cycle_1",18
"2186","virus_comp_8642_cycle_1",18
"2187","virus_comp_9015_cycle_1",18
"2188","virus_comp_9464_cycle_1",18
"2189","virus_comp_9626_cycle_1",18
"2190","virus_comp_9837_cycle_1",18
"2191","virus_comp_9933_cycle_1",18
"2192","virus_comp_9988_cycle_1",18
"2193","virus_comp_10537_cycle_1",18
"2194","virus_comp_10613_cycle_1",18
"2195","virus_comp_10785_cycle_1",18
"2196","virus_comp_11105_cycle_1",18
"2197","virus_comp_11314_cycle_1",18
"2198","virus_comp_11399_cycle_1",18
"2199","virus_comp_11457_cycle_1",18
"2200","virus_comp_11514_cycle_1",18
"2201","virus_comp_11611_cycle_1",18
"2202","virus_comp_12157_cycle_1",18
"2203","virus_comp_12162_cycle_1",18
"2204","virus_comp_12241_cycle_1",18
"2205","virus_comp_13179_cycle_1",18
"2206","virus_comp_13332_cycle_1",18
"2207","virus_comp_13850_cycle_1",18
"2208","virus_comp_14075_cycle_1",18
"2209","virus_comp_14093_cycle_1",18
"2210","virus_comp_14467_cycle_1",18
"2211","virus_comp_14926_cycle_1",18
"2212","virus_comp_14972_cycle_1",18
"2213","virus_comp_14978_cycle_1",18
"2214","virus_comp_15092_cycle_1",18
"2215","virus_comp_15418_cycle_1",18
"2216","virus_comp_15632_cycle_1",18
"2217","virus_comp_16667_cycle_1",18
"2218","virus_comp_16785_cycle_1",18
"2219","virus_comp_17106_cycle_1",18
