,02_GEMM_020_12M,02_GEMM_020_18M,02_GEMM_020_24M,02_GEMM_020_30M,02_GEMM_021_12M,02_GEMM_021_18M,02_GEMM_021_24M,02_GEMM_021_30M,02_GEMM_021_48M,02_GEMM_021_60M,02_GEMM_024_12M,02_GEMM_024_18M,02_GEMM_031_12M,02_GEMM_031_18M,02_GEMM_031_24M,02_GEMM_041_12M,02_GEMM_045_12M,02_GEMM_045_18M,02_GEMM_045_24M,02_GEMM_045_30M,02_GEMM_045_36M,02_GEMM_058_12M,02_GEMM_058_18M,02_GEMM_134_12M,02_GEMM_134_18M,02_GEMM_134_30M,02_GEMM_134_36M,02_GEMM_134_48M,02_GEMM_141_12M,02_GEMM_141_18M,02_GEMM_151_12M,02_GEMM_151_18M,02_GEMM_158_12M,02_GEMM_158_18M,02_GEMM_177_12M,02_GEMM_177_18M,02_GEMM_177_24M,02_GEMM_177_30M,02_GEMM_177_36M,02_GEMM_177_48M,02_GEMM_179_18M,02_GEMM_179_24M,02_GEMM_179_30M,02_GEMM_194_12M,02_GEMM_194_18M,02_GEMM_228_12M,02_GEMM_228_30M
contig_31136,0,0,0,0,0,0,300,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,0,125,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,179,0,0,0,0,0,0,0
contig_31157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,0,573,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31164,0,0,1240,0,0,0,0,0,0,0,0,0,137,0,195,0,0,84,112,0,0,0,0,0,0,0,0,0,0,1071,0,0,26,0,0,739,0,0,385,0,0,0,0,0,0,0,400
contig_312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0
contig_31224,11167,0,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,5246,0,0,0,0,9021,0,0,77,0,0,0,0,43839,0,857,0,0,0,0,0,6249,32,0,0,0,0,0,0,316
contig_31248,1878,31651,0,0,0,0,0,0,0,0,0,0,188,0,0,5580,1482,3882,501,0,0,0,0,5192,0,0,0,0,528,0,0,34080,1410,0,3619,3855,12160,0,0,1102,0,111,0,15132,11299,147468,6261
contig_31254,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,2898,0,0,0,0,0,0,0,0,1090,0,0,0,0,2508,0,0,489,0,0,0,1657,0,2508,0,0,0,0,0
contig_31293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38233,0,0,0,301,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,700,210,158,814,711,0,0,0,0,0,0,324
contig_31300,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,761,0,0,322,0,552,0,0,0,0,0
contig_31319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0
contig_31324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,0,23,122,77,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,473,0,2181,0,0,0,0,0
contig_31331,88,112,0,0,1277,0,0,0,0,0,66,0,192,0,40,7077,0,21,9,0,0,0,0,0,0,0,0,0,0,700,0,1112,0,192,0,659,1288,0,508,0,0,0,0,0,0,1141,488
contig_31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
contig_31351,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
contig_31370,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5421,0,0,0,0,0,0,0,16390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31384,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0
contig_31397,320,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1297,270,505,41,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,280,77,0,69,0,0,0,0,133
contig_314,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,24,0,53,0,0,0,21,9,0,0,0,0,102,0,0,0,0,0
contig_31419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,0,0,0,0,0,0,0,0,0,0,0
contig_31428,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1582,0,0,0,0,522,0,0,0,0,365
contig_31472,330,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,2160,0,17324,9608,0,0,1352,0,10361,0,0,0,0,649,0,24129,0
contig_31475,0,0,1587,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,11344,6430,6987,0,0,0,0,0,25992,81,0,0,0,0,30752,0,0,8979,23774,0,0,27649,0,11053,0,0,0,0,0
contig_31479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,523,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_315,711,506,0,0,0,0,0,0,0,0,0,0,1508,0,0,1376,2163,1447,4093,0,0,0,0,12645,0,0,0,0,86,0,0,0,2193,0,255,98,0,0,0,227,1829,1914,0,1656,624,0,0
contig_31502,6184,34748,2642,0,523,0,0,0,0,0,6510,0,6092,0,353,0,4822,6648,4157,0,3912,0,2702,0,0,3010,0,5015,7838,4755,12920,36330,13188,15182,14622,2750,8110,2299,45917,5365,0,4098,0,12816,23891,76473,3988
contig_31524,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,0,0,4516,0,0,0,0,0,620,1069,3134,0,0,0,0,122,773,0,0,0,0,0,0,0,0,1007,0
contig_31534,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,7581,0,0,0
contig_31539,85,0,0,0,483,0,0,0,0,0,355,207,0,0,0,3252,0,230,0,0,0,0,223,1303,0,0,0,0,871,0,723,10905,221,0,0,0,528,0,631,0,0,599,0,0,118,1194,0
contig_31541,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,232,677,0,0,0,0,0,204,0,0,0,0,0,376,0,0,219,220,0,0,368,0,1252,0,0,0,0,0
contig_31546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
contig_31568,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,138328,40617,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,0,0,0,0,0,0,0,4167,2166,3623,0
contig_31572,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
contig_316,39,204,0,0,18460,0,0,0,0,0,0,0,127,0,0,21871,108,486,0,0,0,0,393,2001,0,0,0,0,0,0,0,6644,0,279,1290,76,1209,0,491,0,0,0,0,0,0,0,0
contig_31626,0,1436,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
contig_31638,0,0,0,0,0,0,0,0,0,0,0,0,2253,674,2495,0,0,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,181,0,0,0,0,0,0,0,0,272,0,0,0,0,602
contig_31654,0,0,0,0,0,0,0,0,0,0,0,0,47,0,572,0,0,0,0,0,0,0,0,0,0,0,0,234,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31668,0,8259,747,0,2705,124,293,0,0,0,0,40,686,812,20212,0,0,3572,3920,761,8221,0,0,0,1821,11607,6485,18681,0,0,0,629,959,3630,1110,8146,1138,99,26247,9193,0,173,0,0,354,0,8542
contig_31669,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,152,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,679,0,0,0,298,0,0,0,0,0,0,0
contig_31676,4462,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,2846,1522,1874,793,818,0,0,0,0,5800,0,2244,43,0,0,0,1463,0,0,107,0,0,5113,2066,0,1976,0,0,0,12586,2320
contig_31702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0
contig_31705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,896,0,0,0,0,0,0,1224,0,174,0,0,0,0,0
contig_31720,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,0,0,0,93,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,30,0,0,0,0,0,0,331
contig_31726,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,369,0
contig_31729,96,0,0,0,0,0,0,0,0,0,0,0,15,0,137,0,124,91,111,0,0,0,0,426,0,0,0,0,0,0,0,55,0,0,17,259,0,0,0,0,24,113,0,0,0,86,0
contig_31731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,83,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31766,1030,0,451,0,186,0,0,0,0,0,0,0,521,0,0,15187,3001,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,115,343,526,519,0,0,0,0,0,0,1336,0,785,97,0,0
contig_31770,76576,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8066,0,0,0,0,0,0,0,0,0,0
contig_31777,296,277,0,0,621,0,0,0,0,0,123,0,459,0,0,2604,0,0,0,0,0,0,1851,0,0,0,0,51,843,4142,2544,49096,796,1089,1395,126,2026,0,74,0,40,355,0,0,0,2145,0
contig_31779,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,0,1461,0,0,114,0,0,0,0,293,0,144,0,0,0,0,0,0,702,95,2453,0,313,467,0,355,0,0,0,0,60
contig_31793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,316,0,0,0,1991,0,478,0,0,0,0,0,0,0,0
contig_318,731,0,273,0,0,0,0,0,0,0,0,0,1006,98,1285,0,2596,2493,1188,6899,7223,0,0,0,0,1589,3581,12602,0,0,0,299,3070,0,602,399,0,0,0,743,0,3158,0,0,121,0,1115
contig_31805,2075,0,0,0,1551,0,0,0,0,0,5545,0,512,0,0,1471,3987,1016,0,0,0,0,0,6584,0,0,0,0,1317,1108,2140,17997,6342,4291,1164,0,916,0,0,0,0,0,0,2376,1950,17469,0
contig_31830,994,591,882,0,0,0,0,0,0,0,0,550,1274,108,1196,0,1386,2270,3055,7701,7153,0,2668,0,0,1231,4414,12681,0,0,857,1942,14481,78,580,545,2918,651,3719,1057,0,2099,0,418,0,0,1595
contig_31833,0,0,0,0,0,0,0,0,0,0,0,0,1089,396,423,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31836,0,114,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,432,194,0,0,0,409,0,0,0,0,0,0,269,462,9155,0,0,0,0,236,0,0,0,0,0,0,0,871,0,0
contig_31870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,0,153,822,0,0,0,0,0,0,244
contig_31873,479,0,16123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31892,2511,0,0,0,3681,0,0,0,0,0,0,0,0,0,0,738,1800,245,0,0,0,0,0,0,0,0,0,0,4149,0,949,74304,0,249,3618,0,14856,0,0,0,0,0,0,0,0,2056,0
contig_31893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,19836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15693,0,0,0,995,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,183,392,0,0,0,0,0,0
contig_31907,0,0,0,0,0,0,313,0,0,0,0,0,0,0,499,0,0,0,0,1673,3708,0,0,0,0,1095,266,1256,0,0,0,0,0,0,9902,16160,3308,0,73279,7618,0,0,0,0,0,0,231
contig_31908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,0
contig_31913,0,1493,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,34866,559,0,5581,0,0,0,238,0,0,126,0,320,0,0,82
contig_31918,1314,1854,3501,0,0,0,0,0,0,0,0,0,2571,116,296,0,394,912,258,530,352,0,222,0,88,546,0,5958,0,1542,1766,3529,1354,6654,1514,499,0,0,2394,1025,0,2908,0,1135,1662,7364,531
contig_31938,57,66,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,256,121,42,96,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,99,0,0,272,0,181,0,0,0,0,49
contig_31946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_31962,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,584,0,0,0,0,0,860,0,0,0,0,0,0,0,2290,904,0,0,0,137,0,0,0,0,0,0,0,442,228,0
contig_31982,586,0,0,0,0,0,0,0,0,0,0,0,364,0,88,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10344,518,0,0,27,0,0,78,50,0,0,0,0,0,0,0
contig_31985,3552,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,0,66,0,0,0,0,0,0,0,581,0,0,0,6281,0,0,0,22275,17729,0,1828,654,0,2827,0,1939,0,8149,10588
contig_31995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461,0,125,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7634,0,2565,0,3674,0,0,0
contig_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19564,0,0,0,0,515,2181,0,0,0,0,178,1360,2439,0,0,0,0,0,0,0,5697,622,0,17875,6569,0,0,0,0,0,0,1194
contig_32004,0,0,2541,0,0,0,0,0,0,0,0,0,936,309,0,0,275,583,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,2589
contig_32005,618,0,994,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,164
contig_32037,178,0,0,0,0,0,0,0,0,0,0,0,0,0,574,404,480,0,545,0,0,0,0,0,0,662,66,139,0,0,911,0,1169,0,0,373,281,0,5211,136,0,1251,0,0,0,0,0
contig_32041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,401,0,0,0,0,1225,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32064,0,418,0,0,0,0,0,0,0,0,0,0,12272,4830,916,0,0,0,0,0,52,0,0,0,0,0,699,4192,0,0,0,0,0,0,2992,575,0,0,0,0,0,0,0,1540,0,0,0
contig_32065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,0
contig_32071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526
contig_32083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
contig_32085,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,14,0,0,0,0,0,0,333,0,449,178,0,0,0,121,0,0,0,0,479,0,0,0,0,0
contig_32091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
contig_32119,0,0,0,0,0,0,0,0,0,0,0,0,0,63,990,0,561,348,2066,6801,1619,0,0,0,0,0,0,3341,0,0,0,0,947,0,0,0,0,0,0,845,0,964,0,0,0,0,0
contig_32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614,0,0,0,0,0,267,0,0,0,0,0,0,7298,0,0,0,0,0,0,0,0,0,0,0,2338,38,670,0,0,0,0,0
contig_32127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,883,422,0,0,0,0,0,0,0,0,0,0,0,0,212,0,648,204,0,0,1984,1753,0,0,0,0,0,0,593
contig_3214,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84891,0,0,0,0,0,0,0,0,0,0,0,0
contig_32153,2889,9487,7004,0,0,0,0,0,0,0,0,0,1324,0,1166,0,1737,2744,849,1603,1394,0,0,0,0,4947,1507,33124,0,2847,0,14895,8360,36041,4021,6968,2031,0,12425,2190,83,22863,0,2794,0,23679,1464
contig_32192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
contig_322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32208,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,76,118,686,65,0,0,0,33,0,0,0,47,0,0,0,0,0,0,0,93,25,0,319,156,0,1319,0,0,0,0,0
contig_32211,0,1602,1267,0,0,0,0,0,0,0,0,0,0,0,8942,0,0,0,0,0,0,0,0,0,0,379,2600,5128,0,0,0,3635,253,0,0,0,0,273,3455,4616,0,0,0,0,0,0,823
contig_32232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,28,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,1005,0,0,0,0,0,500,0,0,0,0,0
contig_32233,0,177,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,138
contig_32248,1162,379,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,2832,2957,0,840,0,0,0,0,929
contig_32252,2943,1220,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,907,199,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,603,432,4084,0,924,0,0,712
contig_32253,896,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,272,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,0,931,0,0,0,0,219
contig_32255,0,411,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,167,22,0,0,0,0,0,0,135,25,55,0,0,0,0,204,340,6720,23,1912,0,3808,38,0,0,0,0,0,0,11417
contig_32273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,0,0,0,0,0,296,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32278,601,0,0,0,0,0,0,0,0,0,0,0,777,109,1069,0,1661,1898,728,6117,7038,0,0,0,0,1564,0,12289,0,0,0,0,2859,0,0,383,0,0,0,709,0,2582,0,0,0,0,968
contig_32282,167,567,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,83,202,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,28,0,244,0,367,79,0,0,0,0,0,0,4142
contig_32284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,49433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,538,176,472,0,0,0,0,0,0,0,0,0,0,0,67,0,0,251,0,0,0,411,0,1553,0,0,0,0,249
contig_32296,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_323,1334,16049,0,0,0,0,0,0,0,0,0,0,376,0,0,0,707,1310,268,252,0,0,0,0,411,0,0,1140,990,0,0,0,0,0,0,0,0,0,8455,0,0,0,0,6965,0,0,0
contig_32300,664,0,0,0,0,0,0,0,0,0,0,868,1089,0,0,0,0,185,390,0,0,0,2391,0,0,0,0,0,0,0,2479,9875,628,0,0,0,121,0,0,0,0,0,0,497,372,0,0
contig_32317,0,0,0,0,0,0,0,0,0,0,0,0,0,201,3135,0,0,0,685,1664,582,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,147,0,0,0,670,0,490,0,332,0,0,0
contig_32323,591,0,40,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,293
contig_32326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,76,0,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_32340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,145,107,79,0,0,200,0,0,0,131,307,126,129,0,0,47,0,0,58,236,0,174,259,0,70,0,59,0,534,0
contig_32368,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5588,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
contig_32374,307,0,715,0,0,0,0,0,0,0,0,0,621,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,0,0,4887,0
contig_32393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
contig_32396,112,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,136,0,0,0,36,0,0,0,0,0,0,34
contig_32415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0
contig_32427,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0
contig_32435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,243,23,0,0,0,0,0,0,0
contig_32438,0,0,257,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,603,629,208,952,0,0,0,997,218,0,0,0,0,0,9519,1123,0,0,0,0,0,0,248
contig_32448,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,419,0,0,0,0,0
contig_32462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,0,1566,0,0,0,0,0
contig_32473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,76,0,350,1480,0,0,0,0,0,0,0,446,0,0,0,0,393,0,0,76,0,0,197,42,0,2616,0,0,0,0,0
contig_32496,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,138,173,0,0,0,0,0,0,0,948,0,0,0,0,669,0,0,0,0,0,0,482,0,1888,0,0,0,0,0
contig_32497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17674,0,0,0,0,0,0,0
contig_32501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,84,12,0,172,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,3412,25,860,0,0,0,0,0
contig_32502,1703,0,225,0,73,0,0,0,0,0,0,0,0,0,130,0,0,0,0,124,37,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,327,0,44,0,0,0,0,0
contig_32505,14014,35468,2039,0,6279,0,0,0,0,0,19412,28622,9246,0,0,0,13821,4107,3594,0,0,0,4409,0,7481,0,0,0,0,3315,15774,28344,35619,23636,9935,0,460,0,0,0,0,0,0,7368,5895,16363,0
contig_32517,86732,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,200,0,0,0,0,0,0,5164,0,903,0,0,93,0,0,0,379,0,338,1005,0,14976,0,95,0,0,3072
