"orf_id","term","estimate","std.error","statistic","p.value","p.adj","conf.low","conf.high","OR","source"
"edge_1468_32","TP (CELIAC): (t0-over42) vs t0",-19.3651702596989,NA,NA,NA,NA,NA,NA,3.88878036354772e-09,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-12) vs t0",8.18036498375914,NA,NA,NA,NA,NA,NA,3570.15747255103,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-18) vs t0",-8.97985835534835,NA,NA,NA,NA,NA,NA,0.000125920682229714,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-24) vs t0",14.5076771604452,NA,NA,NA,NA,NA,NA,1998039.80506117,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-30) vs t0",15.2400793614506,NA,NA,NA,NA,NA,NA,4156065.37543051,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-36) vs t0",36.2785138743785,NA,NA,NA,NA,NA,NA,5695847949349346,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-6) vs t0",-11.2038270497297,NA,NA,NA,NA,NA,NA,1.36219642479557e-05,"model_or_emmeans"
"edge_1468_33","TP (CELIAC): (t0-over42) vs t0",-5.85457468696017,NA,NA,NA,NA,NA,NA,0.00286675460998336,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-12) vs t0",9.62662426226285,NA,NA,NA,NA,NA,NA,15163.1627523564,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-18) vs t0",36.7237573191426,NA,NA,NA,NA,NA,NA,8890478959038631,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-24) vs t0",13.0642778481286,NA,NA,NA,NA,NA,NA,471784.620595856,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-30) vs t0",8.93336036283063,NA,NA,NA,NA,NA,NA,7580.69651419094,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-36) vs t0",36.4309567884735,NA,NA,NA,NA,NA,NA,6633817255971114,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-6) vs t0",-4.27946590896464,NA,NA,NA,NA,NA,NA,0.013850057302889,"model_or_emmeans"
"edge_1468_36","TP (CELIAC): (t0-over42) vs t0",15.8059387051186,NA,NA,NA,NA,NA,NA,7318666.55787309,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-12) vs t0",2.36924341964102,NA,NA,NA,NA,NA,NA,10.6893019081123,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-18) vs t0",-4.43930529535301,NA,NA,NA,NA,NA,NA,0.0118041360601618,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-24) vs t0",30.0603650658667,NA,NA,NA,NA,NA,NA,11351432528616.8,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-30) vs t0",8.35444665926939,NA,NA,NA,NA,NA,NA,4249.03279881437,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-36) vs t0",30.0068095920257,NA,NA,NA,NA,NA,NA,10759493445795.2,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-6) vs t0",-9.24583868944877,NA,NA,NA,NA,NA,NA,9.65124358076821e-05,"model_or_emmeans"
"edge_1468_37","TP (CELIAC): (t0-over42) vs t0",-1.25801871542788,NA,NA,NA,NA,NA,NA,0.28421658295448,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-12) vs t0",14.5506940883506,NA,NA,NA,NA,NA,NA,2085864.7769461,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-18) vs t0",11.6431831828786,NA,NA,NA,NA,NA,NA,113912.191761649,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-24) vs t0",-4.43372398117116,NA,NA,NA,NA,NA,NA,0.0118702028504114,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-30) vs t0",7.7377937143116,NA,NA,NA,NA,NA,NA,2293.40688641948,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-36) vs t0",37.1914495993451,NA,NA,NA,NA,NA,NA,14191925901876088,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-6) vs t0",-8.35375058038962,NA,NA,NA,NA,NA,NA,0.000235511554883296,"model_or_emmeans"
"edge_1468_38","TP (CELIAC): (t0-over42) vs t0",-7.25747774262093,NA,NA,NA,NA,NA,NA,0.000704883693429234,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-12) vs t0",-1.98081646240914,NA,NA,NA,NA,NA,NA,0.137956554975474,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-18) vs t0",36.7432859490613,NA,NA,NA,NA,NA,NA,9065804191310058,"model_or_emmeans"
"edge_1468_39","TP (CELIAC): (t0-24) vs t0",37.4413327709719,NA,NA,NA,NA,NA,NA,18220664754786120,"model_or_emmeans"
