,02_GEMM_006_12M,02_GEMM_006_18M,02_GEMM_006_24M,02_GEMM_006_30M,02_GEMM_006_36M,02_GEMM_006_48M,02_GEMM_010_12M,02_GEMM_010_18M,02_GEMM_010_24M,02_GEMM_010_30M,02_GEMM_013_12M,02_GEMM_013_18M,02_GEMM_013_24M,02_GEMM_019_12M,02_GEMM_019_18M,02_GEMM_019_24M,02_GEMM_019_30M,02_GEMM_019_36M,02_GEMM_019_48M,02_GEMM_027_12M,02_GEMM_027_18M,02_GEMM_030_12M,02_GEMM_030_18M,02_GEMM_030_24M,02_GEMM_034_12M,02_GEMM_034_18M,02_GEMM_035_12M,02_GEMM_038_12M,02_GEMM_038_18M,02_GEMM_038_24M,02_GEMM_038_30M,02_GEMM_038_36M,02_GEMM_047_12M,02_GEMM_047_18M,02_GEMM_047_24M,02_GEMM_047_30M,02_GEMM_050_12M,02_GEMM_050_18M,02_GEMM_050_24M,02_GEMM_050_30M,02_GEMM_050_36M,02_GEMM_050_48M,02_GEMM_070_12M,02_GEMM_070_18M,02_GEMM_070_24M,02_GEMM_070_30M,02_GEMM_077_18M,02_GEMM_090_12M,02_GEMM_090_18M,02_GEMM_090_24M,02_GEMM_090_30M,02_GEMM_101_12M,02_GEMM_101_18M,02_GEMM_115_12M,02_GEMM_115_18M,02_GEMM_115_24M,02_GEMM_115_30M,02_GEMM_115_36M,02_GEMM_115_48M,02_GEMM_120_12M,02_GEMM_120_18M,02_GEMM_174_12M,02_GEMM_174_18M
contig_16333,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,17477,9585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7453,0,0,0,0,0,0
contig_16344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,2990,553,0,0,0,0,0,0,0,0,0,0,2405,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
contig_16353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16365,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16367,0,0,265,0,0,0,0,518,0,0,306,0,0,0,0,0,0,0,0,26,0,4089,7751,23932,0,0,0,181,107,0,0,53,0,0,0,0,542,816,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,318,2917
contig_16369,0,13109,0,0,0,0,0,0,0,0,291,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,137,0,0,0,0,0,0,162,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157
contig_16386,1881,0,6635,0,0,0,0,35965,0,0,21177,868,0,0,1235,0,0,0,0,1478,0,16962,3471,1350,0,4524,0,4563,0,0,350,2324,6758,0,0,0,809,32413,71709,0,0,0,0,0,0,0,0,0,0,0,0,1930,0,0,140,0,0,0,0,0,0,2310,3809
contig_16409,0,0,0,0,0,0,0,656,1022,0,1111,0,0,1392,0,0,0,0,0,0,0,618,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16416,0,0,0,0,0,0,0,0,0,0,0,0,3504,13150,12275,0,0,0,0,0,0,65,19110,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0
contig_16431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16435,2252,0,13602,0,0,0,2205,8673,0,0,5100,301,0,3417,816,0,0,0,0,329,0,12917,21677,24975,0,0,0,3371,0,371,0,0,16770,0,0,0,2870,4329,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,9504
contig_16441,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1974,9427,0,643,1650,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,4736,0,0,67,0,261,0,0,0,0,0,55,0,0,0,0,0,0,6190,25,0,0,0,0,0
contig_16455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,3352,0,0,0,5976,0,0,0,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724
contig_16480,0,6020,9829,0,0,0,0,90185,0,0,30741,0,0,10358,867,0,0,0,0,0,0,29140,3218,3105,0,0,0,6917,794,0,410,0,0,0,0,0,0,32349,45454,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,2300
contig_16502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
contig_16504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143212
contig_16509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,646,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
contig_16516,439,4549,0,0,0,0,0,2486,0,0,3840,12012,0,4148,1199,0,0,0,0,0,0,2063,1196,0,0,0,8419,8065,0,0,0,0,0,0,0,0,0,0,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16540,0,0,0,0,0,0,0,0,0,0,0,0,360,0,1484,117,0,200,992,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,80,114,0,0,0,0
contig_16557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,355,0,0,0,0,0,0,0,0,0,0
contig_16568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,27,0,0,0,0,0,0,0,0,0,0
contig_16590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,61,0,0,0,0
contig_16595,0,0,0,0,0,0,0,0,0,0,31544,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1005
contig_16614,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,4886,226,396,0,0,0,6725,0,0,327,0,0,0,0,0,281,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
contig_1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3843,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271,0,0,0,0,0,0,0,0,0,0,55361,19479,0,0,0,0
contig_16623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
contig_16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,142,0,0,0,0,0,0,0
contig_16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,571,0,0,0,0,0,0,0,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,144,0,0,0,0,0,0
contig_1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656,0,0,0,0,0,0,0,0,0,3039,129703,35700,0,0,0,0
contig_16650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5056,4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16654,0,0,0,0,0,0,0,0,514,0,0,0,0,148,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
contig_16664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16672,0,0,0,0,0,0,0,443,0,0,2615,1803,0,1545,628,0,0,0,0,0,0,0,253,7007,0,94,0,577,0,0,0,0,0,0,0,0,1548,2510,1820,0,0,689,3690,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0
contig_16704,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16723,0,0,0,0,0,0,0,0,0,0,0,191,0,1182,616,0,0,0,0,3148,0,0,0,2959,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,582
contig_1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,0,0,0,0,0,0,0,0,0,1931,76292,34070,0,0,0,0
contig_16735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,212,0,0,0,12264,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
contig_1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,28514,41971,0,0,0,0
contig_1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,266,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16769,0,17072,0,0,0,0,0,12816,0,0,2837,0,0,56830,1158,0,0,0,0,0,0,14485,0,807,0,0,0,18061,0,0,0,0,0,0,0,0,11529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,8393,5701,0,0,0,0
contig_16776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,103783,45946,0,0,0,0
contig_16795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009,0,0,246,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,1849
contig_1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,617,114,0,0,0,0
contig_16809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0
contig_16816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
contig_1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1290,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,316,11760,2198,0,0,0,0
contig_1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30998,26828,19515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24164,0,0,0,0,0,0,0,0,0,9709,453799,348066,0,0,0,0
contig_1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,119,5486,1059,0,0,0,0
contig_16840,0,0,0,0,0,0,0,13751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705,0,0,0,0,885,0,0,0,1483,0,0,0,5428,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,428,0,0,0,0,0,3088
contig_1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
contig_1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,3885,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,10453,16919,0,0,0,0
contig_1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20774,19967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23024,0,0,0,0,0,0,0,0,0,11093,517611,275577,0,0,0,0
contig_16934,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,286,3188,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,0,0,986,479,0,0,0,0
contig_16944,0,0,0,0,0,0,0,29866,0,0,0,0,0,0,0,0,0,575,594,0,0,0,1765,730,0,0,0,0,0,0,825,316,0,0,0,0,0,10540,6596,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,9185,5224,0,0,0,0
contig_1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,14243,2538,0,0,0,0
contig_16960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10825,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,13594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,11876,21964,25083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16985,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_16996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,20,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11905,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9751,0,0,0,0,0,0,0,0,0,4435,207227,79632,0,0,0,0
contig_17000,1272,0,1856,0,0,0,0,0,0,0,3088,114,1352,8518,5757,0,0,0,0,420,7009,0,1803,7824,0,4534,0,305,0,0,67,0,3463,0,0,0,0,1576,5413,2853,0,1339,5718,1544,0,0,0,0,0,0,0,224,0,8082,732,0,0,0,0,0,0,0,245
contig_17007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
contig_17008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,551,0,0,0,0,0,0
contig_17022,0,0,0,0,0,0,0,0,0,0,0,0,601,0,6270,0,0,0,0,0,0,0,810,2013,0,0,0,0,0,0,5747,0,0,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,1567
contig_17026,1702,0,0,0,0,0,0,0,1244,0,0,221,506,48500,6528,0,0,0,0,9381,0,0,207,11447,0,1284,0,19093,0,25530,0,0,592,6395,0,0,9389,0,9817,271,0,1529,11707,2526,0,0,0,0,0,0,0,2196,0,0,306,0,0,0,0,0,0,0,2940
contig_17047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
contig_17052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,112,0,0,0,0,0,0,0
contig_17092,0,0,227,0,0,0,0,0,0,0,0,0,2600,0,942,0,0,0,0,0,0,0,1280,550,0,16146,0,0,0,0,0,0,0,0,0,0,0,764,4962,0,0,2562,4225,1077,0,0,0,0,0,0,0,0,0,0,1405,0,996,0,0,0,0,0,0
contig_17098,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_1713,0,0,0,0,0,0,0,0,0,2443,0,0,0,0,0,0,0,0,0,0,16324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0
contig_1717,0,0,0,0,0,0,0,0,0,3827,0,0,0,0,0,0,0,0,0,0,65760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,0
contig_17191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,34,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17219,0,0,0,0,0,0,0,1872,0,0,0,0,0,3916,2964,3406,0,0,107,0,0,0,5382,1791,0,0,0,0,0,0,0,0,1125,0,0,0,0,781,2009,0,0,0,3318,1986,0,0,0,0,0,0,0,0,0,0,0,0,8268,0,0,0,0,0,0
contig_17224,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17234,0,1155,1774,0,0,0,0,2406,0,0,0,1463,0,907,0,0,0,0,0,0,0,16832,3737,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17247,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666,0,0,0,0,0,0
contig_17258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_17292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0
contig_173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,7640,0,0,0,0
contig_17314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
