old_id	new_id
virus_comp_11094_cycle_1	sample-1_4170_1386
virus_comp_11109_cycle_1	sample-1_4171_1385
virus_comp_11115_cycle_1	sample-1_4172_1384
virus_comp_11126_cycle_1	sample-1_4173_1383
virus_comp_11158_cycle_1	sample-1_4174_1383
virus_comp_11046_cycle_1	sample-1_4175_1382
virus_comp_11143_cycle_1	sample-1_4176_1382
virus_comp_11166_cycle_1	sample-1_4177_1381
virus_comp_11187_cycle_1	sample-1_4178_1381
virus_comp_11172_cycle_1	sample-1_4179_1379
virus_comp_11183_cycle_1	sample-1_4180_1379
virus_comp_11176_cycle_1	sample-1_4181_1378
virus_comp_11192_cycle_1	sample-1_4182_1377
virus_comp_11195_cycle_1	sample-1_4183_1377
virus_comp_11203_cycle_1	sample-1_4184_1376
virus_comp_11205_cycle_1	sample-1_4185_1376
virus_comp_11237_cycle_1	sample-1_4186_1373
virus_comp_11238_cycle_1	sample-1_4187_1373
virus_comp_11239_cycle_1	sample-1_4188_1373
virus_comp_11168_cycle_1	sample-1_4189_1372
virus_comp_859_cycle_1	sample-1_4190_1371
virus_comp_11256_cycle_1	sample-1_4191_1371
virus_comp_11257_cycle_1	sample-1_4192_1371
virus_comp_11262_cycle_1	sample-1_4193_1371
virus_comp_11280_cycle_1	sample-1_4194_1370
virus_comp_11281_cycle_1	sample-1_4195_1370
virus_comp_11282_cycle_1	sample-1_4196_1370
virus_comp_11283_cycle_1	sample-1_4197_1370
virus_comp_11291_cycle_1	sample-1_4198_1369
virus_comp_11409_cycle_1	sample-1_4199_1368
virus_comp_11304_cycle_1	sample-1_4200_1367
virus_comp_11315_cycle_1	sample-1_4201_1367
virus_comp_11318_cycle_1	sample-1_4202_1367
virus_comp_11329_cycle_1	sample-1_4203_1367
virus_comp_11325_cycle_1	sample-1_4204_1366
virus_comp_11328_cycle_1	sample-1_4205_1366
virus_comp_11341_cycle_1	sample-1_4206_1365
virus_comp_11353_cycle_1	sample-1_4207_1364
virus_comp_11357_cycle_1	sample-1_4208_1364
virus_comp_11358_cycle_1	sample-1_4209_1364
virus_comp_11362_cycle_1	sample-1_4210_1364
virus_comp_11365_cycle_1	sample-1_4211_1363
virus_comp_11372_cycle_1	sample-1_4212_1363
virus_comp_11385_cycle_1	sample-1_4213_1361
virus_comp_11387_cycle_1	sample-1_4214_1361
virus_comp_11395_cycle_1	sample-1_4215_1360
virus_comp_11400_cycle_1	sample-1_4216_1359
virus_comp_11415_cycle_1	sample-1_4217_1358
virus_comp_11418_cycle_1	sample-1_4218_1358
virus_comp_11501_cycle_1	sample-1_4219_1358
virus_comp_11434_cycle_1	sample-1_4220_1356
virus_comp_11443_cycle_1	sample-1_4221_1356
virus_comp_18019_cycle_1	sample-1_4222_1356
virus_comp_11305_cycle_1	sample-1_4223_1355
virus_comp_11447_cycle_1	sample-1_4224_1355
virus_comp_11450_cycle_1	sample-1_4225_1355
virus_comp_11451_cycle_1	sample-1_4226_1355
virus_comp_11453_cycle_1	sample-1_4227_1354
virus_comp_11469_cycle_1	sample-1_4228_1353
virus_comp_11460_cycle_1	sample-1_4229_1352
virus_comp_11480_cycle_1	sample-1_4230_1352
virus_comp_11485_cycle_1	sample-1_4231_1352
virus_comp_11495_cycle_1	sample-1_4232_1352
virus_comp_11488_cycle_1	sample-1_4233_1351
virus_comp_11491_cycle_1	sample-1_4234_1351
virus_comp_11493_cycle_1	sample-1_4235_1351
virus_comp_11496_cycle_1	sample-1_4236_1351
virus_comp_11556_cycle_1	sample-1_4237_1351
virus_comp_5925_cycle_1	sample-1_4238_1350
virus_comp_11504_cycle_1	sample-1_4239_1350
virus_comp_11515_cycle_1	sample-1_4240_1350
virus_comp_11529_cycle_1	sample-1_4241_1349
virus_comp_11538_cycle_1	sample-1_4242_1348
virus_comp_11547_cycle_1	sample-1_4243_1347
virus_comp_11557_cycle_1	sample-1_4244_1347
virus_comp_11535_cycle_1	sample-1_4245_1346
virus_comp_11550_cycle_1	sample-1_4246_1346
virus_comp_11553_cycle_1	sample-1_4247_1346
virus_comp_11565_cycle_1	sample-1_4248_1345
virus_comp_11569_cycle_1	sample-1_4249_1345
virus_comp_11570_cycle_1	sample-1_4250_1345
virus_comp_11580_cycle_1	sample-1_4251_1344
virus_comp_11582_cycle_1	sample-1_4252_1343
virus_comp_11583_cycle_1	sample-1_4253_1343
virus_comp_11613_cycle_1	sample-1_4254_1343
virus_comp_3382_cycle_1	sample-1_4255_1342
virus_comp_11597_cycle_1	sample-1_4256_1342
virus_comp_11333_cycle_1	sample-1_4257_1341
virus_comp_11606_cycle_1	sample-1_4258_1341
virus_comp_11608_cycle_1	sample-1_4259_1341
virus_comp_12869_cycle_1	sample-1_4260_1341
virus_comp_1151_cycle_1	sample-1_4261_1340
virus_comp_11612_cycle_1	sample-1_4262_1340
virus_comp_11614_cycle_1	sample-1_4263_1340
virus_comp_11627_cycle_1	sample-1_4264_1340
virus_comp_11670_cycle_1	sample-1_4265_1340
virus_comp_11634_cycle_1	sample-1_4266_1338
virus_comp_11639_cycle_1	sample-1_4267_1338
virus_comp_142_cycle_1	sample-1_4268_1337
virus_comp_11649_cycle_1	sample-1_4269_1337
virus_comp_11657_cycle_1	sample-1_4270_1337
virus_comp_11660_cycle_1	sample-1_4271_1337
virus_comp_11677_cycle_1	sample-1_4272_1337
virus_comp_11758_cycle_1	sample-1_4273_1337
virus_comp_11656_cycle_1	sample-1_4274_1336
virus_comp_11667_cycle_1	sample-1_4275_1336
virus_comp_11678_cycle_1	sample-1_4276_1335
virus_comp_11679_cycle_1	sample-1_4277_1335
virus_comp_11680_cycle_1	sample-1_4278_1335
virus_comp_11681_cycle_1	sample-1_4279_1334
virus_comp_11684_cycle_1	sample-1_4280_1334
virus_comp_11699_cycle_1	sample-1_4281_1333
virus_comp_11703_cycle_1	sample-1_4282_1333
virus_comp_11707_cycle_1	sample-1_4283_1333
virus_comp_11721_cycle_1	sample-1_4284_1333
virus_comp_11715_cycle_1	sample-1_4285_1332
virus_comp_11722_cycle_1	sample-1_4286_1332
virus_comp_11746_cycle_1	sample-1_4287_1331
virus_comp_11752_cycle_1	sample-1_4288_1330
virus_comp_11756_cycle_1	sample-1_4289_1330
virus_comp_11848_cycle_1	sample-1_4290_1330
virus_comp_11772_cycle_1	sample-1_4291_1328
virus_comp_11786_cycle_1	sample-1_4292_1326
virus_comp_11805_cycle_1	sample-1_4293_1325
virus_comp_11899_cycle_1	sample-1_4294_1325
virus_comp_11689_cycle_1	sample-1_4295_1324
virus_comp_11818_cycle_1	sample-1_4296_1324
virus_comp_11849_cycle_1	sample-1_4297_1324
virus_comp_11822_cycle_1	sample-1_4298_1323
virus_comp_11824_cycle_1	sample-1_4299_1323
virus_comp_11841_cycle_1	sample-1_4300_1322
virus_comp_11851_cycle_1	sample-1_4301_1322
virus_comp_9740_cycle_1	sample-1_4302_1321
virus_comp_11858_cycle_1	sample-1_4303_1321
virus_comp_11859_cycle_1	sample-1_4304_1321
virus_comp_11880_cycle_1	sample-1_4305_1319
virus_comp_11882_cycle_1	sample-1_4306_1319
virus_comp_12226_cycle_1	sample-1_4307_1319
virus_comp_1308_cycle_1	sample-1_4308_1318
virus_comp_3496_cycle_1	sample-1_4309_1318
virus_comp_11901_cycle_1	sample-1_4310_1317
virus_comp_11951_cycle_1	sample-1_4311_1317
virus_comp_11911_cycle_1	sample-1_4312_1316
virus_comp_11924_cycle_1	sample-1_4313_1316
virus_comp_11522_cycle_1	sample-1_4314_1315
virus_comp_11916_cycle_1	sample-1_4315_1315
virus_comp_11928_cycle_1	sample-1_4316_1314
virus_comp_11948_cycle_1	sample-1_4317_1314
virus_comp_11683_cycle_1	sample-1_4318_1313
virus_comp_11946_cycle_1	sample-1_4319_1313
virus_comp_11947_cycle_1	sample-1_4320_1313
virus_comp_11949_cycle_1	sample-1_4321_1313
virus_comp_11962_cycle_1	sample-1_4322_1312
virus_comp_12396_cycle_1	sample-1_4323_1312
virus_comp_11970_cycle_1	sample-1_4324_1311
virus_comp_11977_cycle_1	sample-1_4325_1311
virus_comp_2309_cycle_1	sample-1_4326_1310
virus_comp_11984_cycle_1	sample-1_4327_1310
virus_comp_11986_cycle_1	sample-1_4328_1310
virus_comp_11993_cycle_1	sample-1_4329_1310
virus_comp_12005_cycle_1	sample-1_4330_1309
virus_comp_12018_cycle_1	sample-1_4331_1308
virus_comp_12025_cycle_1	sample-1_4332_1307
virus_comp_12061_cycle_1	sample-1_4333_1307
virus_comp_12034_cycle_1	sample-1_4334_1306
virus_comp_12035_cycle_1	sample-1_4335_1306
virus_comp_12071_cycle_1	sample-1_4336_1306
virus_comp_12029_cycle_1	sample-1_4337_1305
virus_comp_12068_cycle_1	sample-1_4338_1304
virus_comp_12069_cycle_1	sample-1_4339_1304
virus_comp_550_cycle_1	sample-1_4340_1303
virus_comp_4419_cycle_1	sample-1_4341_1303
virus_comp_12088_cycle_1	sample-1_4342_1302
virus_comp_12093_cycle_1	sample-1_4343_1302
virus_comp_11883_cycle_1	sample-1_4344_1301
virus_comp_12109_cycle_1	sample-1_4345_1300
virus_comp_12112_cycle_1	sample-1_4346_1300
virus_comp_11877_cycle_1	sample-1_4347_1299
virus_comp_12102_cycle_1	sample-1_4348_1299
virus_comp_12150_cycle_1	sample-1_4349_1299
virus_comp_12164_cycle_1	sample-1_4350_1299
virus_comp_16251_cycle_1	sample-1_4351_1299
virus_comp_12142_cycle_1	sample-1_4352_1297
virus_comp_12171_cycle_1	sample-1_4353_1295
virus_comp_12191_cycle_1	sample-1_4354_1294
virus_comp_12210_cycle_1	sample-1_4355_1292
virus_comp_12212_cycle_1	sample-1_4356_1292
virus_comp_12215_cycle_1	sample-1_4357_1292
virus_comp_12030_cycle_1	sample-1_4358_1291
virus_comp_12228_cycle_1	sample-1_4359_1291
virus_comp_12293_cycle_1	sample-1_4360_1291
virus_comp_12349_cycle_1	sample-1_4361_1291
virus_comp_12233_cycle_1	sample-1_4362_1290
virus_comp_12237_cycle_1	sample-1_4363_1290
virus_comp_12238_cycle_1	sample-1_4364_1290
edge_1906	sample-1_4365_1290
virus_comp_12257_cycle_1	sample-1_4366_1289
virus_comp_12244_cycle_1	sample-1_4367_1288
virus_comp_12275_cycle_1	sample-1_4368_1287
virus_comp_12288_cycle_1	sample-1_4369_1286
virus_comp_12292_cycle_1	sample-1_4370_1286
virus_comp_12146_cycle_1	sample-1_4371_1285
virus_comp_12318_cycle_1	sample-1_4372_1285
virus_comp_1637_cycle_1	sample-1_4373_1284
virus_comp_12139_cycle_1	sample-1_4374_1284
virus_comp_12334_cycle_1	sample-1_4375_1283
virus_comp_12345_cycle_1	sample-1_4376_1283
virus_comp_13460_cycle_1	sample-1_4377_1283
virus_comp_12350_cycle_1	sample-1_4378_1282
virus_comp_12356_cycle_1	sample-1_4379_1282
virus_comp_12450_cycle_1	sample-1_4380_1282
virus_comp_12204_cycle_1	sample-1_4381_1280
virus_comp_12389_cycle_1	sample-1_4382_1280
virus_comp_12390_cycle_1	sample-1_4383_1280
virus_comp_12437_cycle_1	sample-1_4384_1280
virus_comp_12400_cycle_1	sample-1_4385_1279
virus_comp_1142_cycle_1	sample-1_4386_1277
virus_comp_12423_cycle_1	sample-1_4387_1277
virus_comp_12427_cycle_1	sample-1_4388_1277
virus_comp_12448_cycle_1	sample-1_4389_1275
virus_comp_12451_cycle_1	sample-1_4390_1275
virus_comp_12462_cycle_1	sample-1_4391_1275
virus_comp_12474_cycle_1	sample-1_4392_1275
virus_comp_12467_cycle_1	sample-1_4393_1274
virus_comp_12479_cycle_1	sample-1_4394_1273
virus_comp_12489_cycle_1	sample-1_4395_1272
virus_comp_12492_cycle_1	sample-1_4396_1272
virus_comp_12495_cycle_1	sample-1_4397_1272
virus_comp_810_cycle_1	sample-1_4398_1271
virus_comp_12504_cycle_1	sample-1_4399_1271
virus_comp_12515_cycle_1	sample-1_4400_1271
virus_comp_12518_cycle_1	sample-1_4401_1270
virus_comp_12543_cycle_1	sample-1_4402_1269
virus_comp_12551_cycle_1	sample-1_4403_1269
edge_302	sample-1_4404_1269
virus_comp_12559_cycle_1	sample-1_4405_1268
virus_comp_12269_cycle_1	sample-1_4406_1267
virus_comp_12573_cycle_1	sample-1_4407_1267
virus_comp_12579_cycle_1	sample-1_4408_1266
virus_comp_12582_cycle_1	sample-1_4409_1266
virus_comp_12583_cycle_1	sample-1_4410_1266
virus_comp_12604_cycle_1	sample-1_4411_1265
virus_comp_12605_cycle_1	sample-1_4412_1264
virus_comp_12611_cycle_1	sample-1_4413_1264
virus_comp_12619_cycle_1	sample-1_4414_1264
virus_comp_12624_cycle_1	sample-1_4415_1263
virus_comp_12629_cycle_1	sample-1_4416_1263
virus_comp_4812_cycle_1	sample-1_4417_1262
virus_comp_12387_cycle_1	sample-1_4418_1261
virus_comp_12521_cycle_1	sample-1_4419_1261
virus_comp_12662_cycle_1	sample-1_4420_1261
virus_comp_12663_cycle_1	sample-1_4421_1261
virus_comp_12706_cycle_1	sample-1_4422_1261
virus_comp_12669_cycle_1	sample-1_4423_1260
virus_comp_12673_cycle_1	sample-1_4424_1260
virus_comp_12677_cycle_1	sample-1_4425_1260
virus_comp_12862_cycle_1	sample-1_4426_1260
virus_comp_99_cycle_1	sample-1_4427_1259
virus_comp_12691_cycle_1	sample-1_4428_1259
virus_comp_12696_cycle_1	sample-1_4429_1259
virus_comp_12715_cycle_1	sample-1_4430_1259
virus_comp_12698_cycle_1	sample-1_4431_1258
virus_comp_12722_cycle_1	sample-1_4432_1258
virus_comp_12720_cycle_1	sample-1_4433_1257
virus_comp_12725_cycle_1	sample-1_4434_1256
virus_comp_12747_cycle_1	sample-1_4435_1256
virus_comp_12774_cycle_1	sample-1_4436_1256
virus_comp_12791_cycle_1	sample-1_4437_1256
virus_comp_12734_cycle_1	sample-1_4438_1255
virus_comp_12741_cycle_1	sample-1_4439_1255
virus_comp_12742_cycle_1	sample-1_4440_1255
virus_comp_12699_cycle_1	sample-1_4441_1254
virus_comp_12753_cycle_1	sample-1_4442_1254
virus_comp_12768_cycle_1	sample-1_4443_1253
virus_comp_12771_cycle_1	sample-1_4444_1253
virus_comp_12777_cycle_1	sample-1_4445_1253
virus_comp_12799_cycle_1	sample-1_4446_1253
virus_comp_12782_cycle_1	sample-1_4447_1252
virus_comp_12803_cycle_1	sample-1_4448_1251
virus_comp_289_cycle_1	sample-1_4449_1250
virus_comp_12809_cycle_1	sample-1_4450_1250
virus_comp_12816_cycle_1	sample-1_4451_1250
virus_comp_12834_cycle_1	sample-1_4452_1250
virus_comp_12829_cycle_1	sample-1_4453_1249
virus_comp_12833_cycle_1	sample-1_4454_1249
virus_comp_12586_cycle_1	sample-1_4455_1248
virus_comp_298_cycle_1	sample-1_4456_1247
virus_comp_12870_cycle_1	sample-1_4457_1247
virus_comp_12871_cycle_1	sample-1_4458_1247
virus_comp_12877_cycle_1	sample-1_4459_1247
virus_comp_6843_cycle_1	sample-1_4460_1246
virus_comp_12875_cycle_1	sample-1_4461_1246
virus_comp_12897_cycle_1	sample-1_4462_1245
virus_comp_12924_cycle_1	sample-1_4463_1244
virus_comp_12939_cycle_1	sample-1_4464_1244
virus_comp_12921_cycle_1	sample-1_4465_1243
virus_comp_12923_cycle_1	sample-1_4466_1243
virus_comp_12933_cycle_1	sample-1_4467_1242
virus_comp_13350_cycle_1	sample-1_4468_1242
virus_comp_1004_cycle_1	sample-1_4469_1241
virus_comp_12946_cycle_1	sample-1_4470_1241
virus_comp_12950_cycle_1	sample-1_4471_1241
virus_comp_12952_cycle_1	sample-1_4472_1241
virus_comp_12982_cycle_1	sample-1_4473_1241
virus_comp_13574_cycle_1	sample-1_4474_1241
virus_comp_12963_cycle_1	sample-1_4475_1240
virus_comp_12970_cycle_1	sample-1_4476_1240
virus_comp_12981_cycle_1	sample-1_4477_1239
virus_comp_13000_cycle_1	sample-1_4478_1239
virus_comp_13480_cycle_1	sample-1_4479_1239
virus_comp_12990_cycle_1	sample-1_4480_1238
virus_comp_12995_cycle_1	sample-1_4481_1238
virus_comp_12998_cycle_1	sample-1_4482_1238
virus_comp_13009_cycle_1	sample-1_4483_1236
virus_comp_13013_cycle_1	sample-1_4484_1236
virus_comp_13028_cycle_1	sample-1_4485_1235
virus_comp_12841_cycle_1	sample-1_4486_1234
virus_comp_13036_cycle_1	sample-1_4487_1234
virus_comp_13043_cycle_1	sample-1_4488_1234
virus_comp_13046_cycle_1	sample-1_4489_1233
virus_comp_13050_cycle_1	sample-1_4490_1233
virus_comp_13055_cycle_1	sample-1_4491_1233
virus_comp_13063_cycle_1	sample-1_4492_1232
virus_comp_13065_cycle_1	sample-1_4493_1232
virus_comp_13103_cycle_1	sample-1_4494_1230
virus_comp_13104_cycle_1	sample-1_4495_1230
virus_comp_13006_cycle_1	sample-1_4496_1229
virus_comp_13143_cycle_1	sample-1_4497_1228
virus_comp_13180_cycle_1	sample-1_4498_1228
virus_comp_3419_cycle_1	sample-1_4499_1227
virus_comp_13146_cycle_1	sample-1_4500_1227
virus_comp_13158_cycle_1	sample-1_4501_1227
virus_comp_13156_cycle_1	sample-1_4502_1226
virus_comp_13210_cycle_1	sample-1_4503_1226
virus_comp_13172_cycle_1	sample-1_4504_1225
virus_comp_13174_cycle_1	sample-1_4505_1225
virus_comp_13184_cycle_1	sample-1_4506_1224
virus_comp_13193_cycle_1	sample-1_4507_1224
virus_comp_13195_cycle_1	sample-1_4508_1223
virus_comp_13206_cycle_1	sample-1_4509_1223
virus_comp_13209_cycle_1	sample-1_4510_1223
virus_comp_13829_cycle_1	sample-1_4511_1223
virus_comp_8300_cycle_1	sample-1_4512_1222
virus_comp_13220_cycle_1	sample-1_4513_1222
virus_comp_13229_cycle_1	sample-1_4514_1222
virus_comp_13239_cycle_1	sample-1_4515_1221
virus_comp_654_cycle_1	sample-1_4516_1220
virus_comp_13297_cycle_1	sample-1_4517_1220
virus_comp_13864_cycle_1	sample-1_4518_1220
virus_comp_13280_cycle_1	sample-1_4519_1219
virus_comp_13439_cycle_1	sample-1_4520_1219
virus_comp_13288_cycle_1	sample-1_4521_1218
virus_comp_13296_cycle_1	sample-1_4522_1218
virus_comp_13300_cycle_1	sample-1_4523_1218
virus_comp_13305_cycle_1	sample-1_4524_1218
virus_comp_95_cycle_1	sample-1_4525_1217
virus_comp_13306_cycle_1	sample-1_4526_1217
virus_comp_13309_cycle_1	sample-1_4527_1217
virus_comp_13310_cycle_1	sample-1_4528_1217
virus_comp_13387_cycle_1	sample-1_4529_1217
virus_comp_304_cycle_1	sample-1_4530_1216
virus_comp_13374_cycle_1	sample-1_4531_1215
virus_comp_14071_cycle_1	sample-1_4532_1213
virus_comp_13404_cycle_1	sample-1_4533_1212
virus_comp_13470_cycle_1	sample-1_4534_1211
virus_comp_13388_cycle_1	sample-1_4535_1210
virus_comp_13432_cycle_1	sample-1_4536_1209
virus_comp_13437_cycle_1	sample-1_4537_1209
virus_comp_1722_cycle_1	sample-1_4538_1208
virus_comp_13469_cycle_1	sample-1_4539_1208
virus_comp_13500_cycle_1	sample-1_4540_1208
virus_comp_13572_cycle_1	sample-1_4541_1207
virus_comp_13381_cycle_1	sample-1_4542_1206
virus_comp_13475_cycle_1	sample-1_4543_1206
virus_comp_13508_cycle_1	sample-1_4544_1206
virus_comp_13507_cycle_1	sample-1_4545_1204
virus_comp_13514_cycle_1	sample-1_4546_1204
virus_comp_13601_cycle_1	sample-1_4547_1204
virus_comp_717_cycle_1	sample-1_4548_1203
virus_comp_10644_cycle_1	sample-1_4549_1203
virus_comp_13528_cycle_1	sample-1_4550_1203
virus_comp_13543_cycle_1	sample-1_4551_1202
virus_comp_13560_cycle_1	sample-1_4552_1202
virus_comp_13587_cycle_1	sample-1_4553_1202
virus_comp_13632_cycle_1	sample-1_4554_1202
virus_comp_13666_cycle_1	sample-1_4555_1202
virus_comp_13567_cycle_1	sample-1_4556_1201
virus_comp_13571_cycle_1	sample-1_4557_1201
virus_comp_13573_cycle_1	sample-1_4558_1201
virus_comp_13578_cycle_1	sample-1_4559_1201
virus_comp_13579_cycle_1	sample-1_4560_1201
virus_comp_961_cycle_1	sample-1_4561_1200
virus_comp_13585_cycle_1	sample-1_4562_1200
virus_comp_13614_cycle_1	sample-1_4563_1199
virus_comp_13652_cycle_1	sample-1_4564_1196
virus_comp_13677_cycle_1	sample-1_4565_1194
virus_comp_13679_cycle_1	sample-1_4566_1194
virus_comp_13764_cycle_1	sample-1_4567_1194
virus_comp_13697_cycle_1	sample-1_4568_1193
virus_comp_13555_cycle_1	sample-1_4569_1192
virus_comp_13616_cycle_1	sample-1_4570_1192
virus_comp_13718_cycle_1	sample-1_4571_1191
virus_comp_13719_cycle_1	sample-1_4572_1191
virus_comp_13730_cycle_1	sample-1_4573_1191
virus_comp_13762_cycle_1	sample-1_4574_1191
virus_comp_13734_cycle_1	sample-1_4575_1190
virus_comp_13741_cycle_1	sample-1_4576_1190
virus_comp_13759_cycle_1	sample-1_4577_1190
virus_comp_13761_cycle_1	sample-1_4578_1190
virus_comp_74_cycle_1	sample-1_4579_1187
virus_comp_13792_cycle_1	sample-1_4580_1187
virus_comp_13796_cycle_1	sample-1_4581_1187
virus_comp_13800_cycle_1	sample-1_4582_1187
virus_comp_13807_cycle_1	sample-1_4583_1187
virus_comp_13812_cycle_1	sample-1_4584_1186
virus_comp_13813_cycle_1	sample-1_4585_1186
virus_comp_13816_cycle_1	sample-1_4586_1186
virus_comp_13821_cycle_1	sample-1_4587_1186
virus_comp_13825_cycle_1	sample-1_4588_1185
virus_comp_13844_cycle_1	sample-1_4589_1185
virus_comp_16384_cycle_1	sample-1_4590_1185
virus_comp_290_cycle_1	sample-1_4591_1184
virus_comp_13851_cycle_1	sample-1_4592_1184
virus_comp_13854_cycle_1	sample-1_4593_1184
virus_comp_13896_cycle_1	sample-1_4594_1184
virus_comp_13865_cycle_1	sample-1_4595_1183
virus_comp_13868_cycle_1	sample-1_4596_1183
virus_comp_13870_cycle_1	sample-1_4597_1183
virus_comp_7933_cycle_1	sample-1_4598_1182
virus_comp_13876_cycle_1	sample-1_4599_1182
virus_comp_13880_cycle_1	sample-1_4600_1182
virus_comp_9165_cycle_1	sample-1_4601_1181
virus_comp_13893_cycle_1	sample-1_4602_1181
virus_comp_13909_cycle_1	sample-1_4603_1181
virus_comp_13930_cycle_1	sample-1_4604_1181
virus_comp_13923_cycle_1	sample-1_4605_1180
virus_comp_13934_cycle_1	sample-1_4606_1179
virus_comp_512_cycle_1	sample-1_4607_1177
virus_comp_13964_cycle_1	sample-1_4608_1177
virus_comp_13969_cycle_1	sample-1_4609_1177
virus_comp_13980_cycle_1	sample-1_4610_1176
virus_comp_13983_cycle_1	sample-1_4611_1176
virus_comp_13996_cycle_1	sample-1_4612_1175
virus_comp_14006_cycle_1	sample-1_4613_1174
virus_comp_14010_cycle_1	sample-1_4614_1174
virus_comp_14013_cycle_1	sample-1_4615_1174
virus_comp_13886_cycle_1	sample-1_4616_1173
virus_comp_14025_cycle_1	sample-1_4617_1173
virus_comp_14027_cycle_1	sample-1_4618_1173
virus_comp_14041_cycle_1	sample-1_4619_1172
virus_comp_14096_cycle_1	sample-1_4620_1172
virus_comp_14283_cycle_1	sample-1_4621_1172
virus_comp_14052_cycle_1	sample-1_4622_1171
virus_comp_14058_cycle_1	sample-1_4623_1171
virus_comp_14067_cycle_1	sample-1_4624_1170
virus_comp_14074_cycle_1	sample-1_4625_1170
virus_comp_14076_cycle_1	sample-1_4626_1170
virus_comp_14143_cycle_1	sample-1_4627_1170
virus_comp_14085_cycle_1	sample-1_4628_1169
virus_comp_14093_cycle_1	sample-1_4629_1169
virus_comp_14112_cycle_1	sample-1_4630_1168
virus_comp_14019_cycle_1	sample-1_4631_1167
virus_comp_14131_cycle_1	sample-1_4632_1167
virus_comp_13989_cycle_1	sample-1_4633_1166
virus_comp_14136_cycle_1	sample-1_4634_1166
virus_comp_14137_cycle_1	sample-1_4635_1166
virus_comp_14142_cycle_1	sample-1_4636_1166
virus_comp_14162_cycle_1	sample-1_4637_1165
virus_comp_14164_cycle_1	sample-1_4638_1165
virus_comp_14166_cycle_1	sample-1_4639_1165
virus_comp_14248_cycle_1	sample-1_4640_1165
virus_comp_226_cycle_1	sample-1_4641_1164
virus_comp_14177_cycle_1	sample-1_4642_1164
virus_comp_11180_cycle_1	sample-1_4643_1163
virus_comp_14202_cycle_1	sample-1_4644_1163
virus_comp_14204_cycle_1	sample-1_4645_1163
virus_comp_14001_cycle_1	sample-1_4646_1161
virus_comp_14247_cycle_1	sample-1_4647_1160
virus_comp_14039_cycle_1	sample-1_4648_1159
virus_comp_14290_cycle_1	sample-1_4649_1159
virus_comp_14297_cycle_1	sample-1_4650_1159
virus_comp_14278_cycle_1	sample-1_4651_1158
virus_comp_14288_cycle_1	sample-1_4652_1158
virus_comp_14296_cycle_1	sample-1_4653_1157
virus_comp_14299_cycle_1	sample-1_4654_1157
virus_comp_2433_cycle_1	sample-1_4655_1156
virus_comp_14319_cycle_1	sample-1_4656_1156
virus_comp_14334_cycle_1	sample-1_4657_1155
virus_comp_14344_cycle_1	sample-1_4658_1155
virus_comp_14346_cycle_1	sample-1_4659_1155
virus_comp_14340_cycle_1	sample-1_4660_1154
virus_comp_14342_cycle_1	sample-1_4661_1154
virus_comp_1005_cycle_1	sample-1_4662_1153
virus_comp_14348_cycle_1	sample-1_4663_1152
virus_comp_14362_cycle_1	sample-1_4664_1152
virus_comp_14370_cycle_1	sample-1_4665_1152
virus_comp_14378_cycle_1	sample-1_4666_1151
virus_comp_14392_cycle_1	sample-1_4667_1151
virus_comp_14393_cycle_1	sample-1_4668_1151
virus_comp_14397_cycle_1	sample-1_4669_1150
virus_comp_14410_cycle_1	sample-1_4670_1150
virus_comp_14232_cycle_1	sample-1_4671_1149
virus_comp_14429_cycle_1	sample-1_4672_1149
virus_comp_14475_cycle_1	sample-1_4673_1149
virus_comp_14432_cycle_1	sample-1_4674_1148
virus_comp_14434_cycle_1	sample-1_4675_1148
virus_comp_14441_cycle_1	sample-1_4676_1148
virus_comp_14463_cycle_1	sample-1_4677_1147
virus_comp_14515_cycle_1	sample-1_4678_1147
virus_comp_14567_cycle_1	sample-1_4679_1147
virus_comp_14630_cycle_1	sample-1_4680_1147
virus_comp_14489_cycle_1	sample-1_4681_1146
virus_comp_6364_cycle_1	sample-1_4682_1145
virus_comp_14501_cycle_1	sample-1_4683_1145
virus_comp_14504_cycle_1	sample-1_4684_1145
virus_comp_14507_cycle_1	sample-1_4685_1145
virus_comp_14516_cycle_1	sample-1_4686_1144
virus_comp_14520_cycle_1	sample-1_4687_1144
virus_comp_14523_cycle_1	sample-1_4688_1144
virus_comp_14525_cycle_1	sample-1_4689_1144
virus_comp_14529_cycle_1	sample-1_4690_1144
virus_comp_14535_cycle_1	sample-1_4691_1144
virus_comp_14118_cycle_1	sample-1_4692_1143
virus_comp_14627_cycle_1	sample-1_4693_1143
virus_comp_14396_cycle_1	sample-1_4694_1142
virus_comp_14555_cycle_1	sample-1_4695_1142
virus_comp_14557_cycle_1	sample-1_4696_1142
virus_comp_14576_cycle_1	sample-1_4697_1142
virus_comp_14628_cycle_1	sample-1_4698_1141
virus_comp_14859_cycle_1	sample-1_4699_1141
virus_comp_14513_cycle_1	sample-1_4700_1140
virus_comp_14461_cycle_1	sample-1_4701_1139
virus_comp_14715_cycle_1	sample-1_4702_1139
virus_comp_14727_cycle_1	sample-1_4703_1139
virus_comp_14735_cycle_1	sample-1_4704_1139
virus_comp_1301_cycle_1	sample-1_4705_1137
virus_comp_14660_cycle_1	sample-1_4706_1137
virus_comp_14661_cycle_1	sample-1_4707_1137
virus_comp_14666_cycle_1	sample-1_4708_1137
