qname	tname	num_alns	pid	qcov	tcov
OIAT01000008	OMGY01000027	4	81.5	1.78	2.52
OIAT01000008	OLOZ01000027	5	84.16	1.24	2.09
OIAT01000008	sample-1_7_152939	4	80.02	1.7	1.7
OIAT01000008	sample-1_5_155540	3	83.02	1.4	1.38
OIAT01000008	sample-1_4_157545	4	83.4	1.15	1.12
OIAT01000008	OJSE01000052	1	80.38	0.41	0.42
OMBT01000004	OMEW01000010	44	87.04	72.91	72.64
OMBT01000004	OGOT01000012	55	89.33	67.53	68.3
OMBT01000004	OCHL01000028	16	79.67	6.44	6.85
OMBT01000004	OGTB01000008	19	77.25	7.48	7.57
OMBT01000004	OHFX01000006	9	77.29	2.76	2.79
OMBT01000004	OKSX01000010	5	87.99	0.61	0.62
OMBT01000004	OGQH01000028	6	87.05	0.73	0.72
OMBT01000004	OHMA01000001	7	88.21	0.63	0.62
OMBT01000004	OLOE01000004	9	76.99	2.38	2.41
OMBT01000004	PPYE01511035	6	79.42	0.7	0.69
OMBT01000004	OMGK01000003	5	85.56	0.29	0.29
OMBT01000004	MH675552_1_102679	1	80.36	0.11	0.21
OMBT01000004	MN019_S19_74	1	94.74	0.04	0.07
OMBT01000004	ERR589851_NODE_110_length_101537_cov_76.3839	1	94.74	0.04	0.07
OMBT01000004	OLGM01000006	1	87.78	0.05	0.05
OMBT01000004	OLYV01000018	1	73.2	0.16	0.17
OMBT01000004	ERR589777_NODE_213_length_102559_cov_114.718	1	98.11	0.03	0.05
OMBT01000004	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	98.04	0.03	0.05
OMBT01000004	OKWR01000042	1	74.65	0.11	0.12
OMBT01000004	OLWB01000021	1	86.11	0.04	0.04
OMBT01000004	KJ003983_1_99915	1	85.71	0.04	0.08
OMBT01000004	OLXR01000011	1	97.62	0.02	0.02
MT774379_1_92600	MT774400_1_96055	2	79.1	2.05	1.97
MT774379_1_92600	MT774395_1_103665	2	74.73	1.86	1.66
MT774379_1_92600	ERR589777_NODE_213_length_102559_cov_114.718	2	77.97	1.13	1.02
MT774379_1_92600	OLNQ01000088	1	74.49	1.2	1.1
MT774379_1_92600	MT774405_1_99848	3	77.46	1.73	1.6
MT774379_1_92600	MT774396_1_101153	4	85.31	0.97	0.89
MT774379_1_92600	3300007714_____Ga0105661_1000061	3	79.67	0.84	0.77
MT774379_1_92600	sample-1_13_99291	3	75.02	1.45	1.33
MT774379_1_92600	3300014788_____Ga0134381_1000049	3	77.2	1.59	1.42
MT774379_1_92600	MN037_S1_79	3	85.29	0.75	0.69
MT774379_1_92600	OLWW01000036	2	83.14	0.55	0.51
MT774379_1_92600	ERR589843_NODE_134_length_102073_cov_9.78706	3	73.33	1.64	1.5
MT774379_1_92600	ERR843949_ms_1	2	80.69	0.52	0.49
MT774379_1_92600	MT774375_1_98826	1	73.94	0.51	0.47
MT774379_1_92600	MZ130477_1_100971	2	79.75	0.52	0.47
MT774379_1_92600	OLRA01000126	2	79.75	0.52	0.47
MT774379_1_92600	OLVX01000015	3	83.92	0.34	0.23
MT774379_1_92600	OCPX01000081	2	81.97	0.25	0.21
MT774379_1_92600	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	96.43	0.06	0.05
MT774379_1_92600	MZ130493_1_100650	1	100.0	0.05	0.05
MT774379_1_92600	OJMP01000008	1	84.21	0.1	0.05
MT774379_1_92600	sample-1_12_101623	1	100.0	0.05	0.05
MT774379_1_92600	OGQH01000028	1	100.0	0.05	0.02
MT774379_1_92600	OHMA01000001	1	100.0	0.05	0.02
MT774379_1_92600	OKSX01000010	1	100.0	0.05	0.03
MT774379_1_92600	MT774398_1_100198	1	94.64	0.06	0.05
MT774379_1_92600	HvCF_E4_ms_4	1	93.1	0.06	0.05
MT774379_1_92600	OMGK01000003	1	97.96	0.05	0.03
MT774379_1_92600	sample-1_11_101626	1	97.96	0.05	0.05
MT774379_1_92600	MT774397_1_97290	1	80.18	0.12	0.11
MT774379_1_92600	OGTB01000008	1	97.92	0.05	0.03
MT774379_1_92600	sample-1_9_104613	1	86.67	0.06	0.06
MT774379_1_92600	OHFX01000006	1	100.0	0.03	0.02
phage_2	OHMA01000001	1	83.59	0.11	0.1
phage_2	OHFX01000006	2	84.49	0.14	0.13
phage_2	MZ130478_1_100314	1	81.77	0.12	0.2
phage_2	MT774387_1_102434	1	77.18	0.14	0.23
phage_2	3300007714_____Ga0105661_1000061	1	97.22	0.04	0.07
phage_2	OJMP01000008	1	88.0	0.06	0.06
phage_2	OLGM01000006	1	71.61	0.31	0.32
phage_2	OGYM01000002	1	87.0	0.06	0.06
phage_2	MN037_S1_79	1	94.37	0.04	0.07
phage_2	OLVX01000015	1	86.14	0.06	0.06
phage_2	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	93.06	0.04	0.07
phage_2	MT774396_1_101153	1	92.96	0.04	0.07
phage_2	OKWR01000042	3	83.58	0.15	0.15
phage_2	sample-1_9_104613	1	92.96	0.04	0.07
phage_2	3300006463_____Ga0100176_1000099	1	90.91	0.04	0.07
phage_2	OLNZ01000083	1	90.91	0.04	0.07
phage_2	MT774406_1_101532	1	90.91	0.04	0.07
phage_2	MT774398_1_100198	1	91.67	0.04	0.07
phage_2	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	89.02	0.05	0.08
phage_2	sample-1_13_99291	1	93.85	0.04	0.07
phage_2	OGTB01000008	1	79.69	0.07	0.07
phage_2	QWBY01000010	1	83.5	0.05	0.07
phage_2	KJ003983_1_99915	1	86.58	0.04	0.08
phage_2	OIOX01000001	2	92.23	0.06	0.04
phage_2	OCHL01000028	1	94.0	0.03	0.03
phage_2	MT774397_1_97290	1	85.48	0.04	0.06
phage_2	QRFC01000022	1	97.37	0.02	0.02
phage_2	OLOE01000004	1	100.0	0.02	0.02
phage_2	OLYV01000018	1	100.0	0.02	0.02
phage_2	MT774394_1_92815	1	94.74	0.02	0.04
phage_2	MH552500_1_90023	1	90.7	0.02	0.05
OLYV01000018	OLOE01000004	2	74.96	1.02	0.98
OLYV01000018	OMGK01000003	1	73.89	0.77	0.71
OLYV01000018	PPYE01511035	2	73.8	0.84	0.78
OLYV01000018	KJ003983_1_99915	2	74.09	0.84	1.48
OLYV01000018	OHMA01000001	1	73.09	0.75	0.69
OLYV01000018	OGQH01000028	1	72.61	0.75	0.69
OLYV01000018	OLGM01000006	2	77.31	0.52	0.54
OLYV01000018	OHFV01000001	1	75.09	0.45	0.48
OLYV01000018	OKSX01000010	1	74.76	0.47	0.45
OLYV01000018	OCHL01000028	1	81.38	0.2	0.2
OLYV01000018	OJMP01000008	1	83.56	0.13	0.12
OLYV01000018	MT774389_1_101082	1	83.84	0.11	0.17
OLYV01000018	MT774409_1_96717	1	92.93	0.06	0.1
OLYV01000018	MT774396_1_101153	2	83.59	0.11	0.19
OLYV01000018	OMEW01000010	1	73.25	0.18	0.16
OLYV01000018	OMBT01000004	1	73.85	0.16	0.15
OLYV01000018	MT774387_1_102434	1	96.61	0.03	0.06
OLYV01000018	phage_2	1	100.0	0.02	0.02
OLYV01000018	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	80.49	0.05	0.08
OLYV01000018	sample-1_9_104613	1	80.25	0.05	0.08
OLYV01000018	MT774398_1_100198	1	92.5	0.02	0.04
OLYV01000018	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	92.5	0.02	0.04
OLYV01000018	OIOX01000001	1	96.97	0.02	0.02
MT774378_1_101662	MT774388_1_102301	27	87.7	49.69	49.35
MT774378_1_101662	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	15	78.56	24.3	24.33
MT774378_1_101662	MZ130478_1_100314	16	78.5	23.99	24.36
MT774378_1_101662	MH675552_1_102679	24	80.61	28.0	27.76
MT774378_1_101662	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	5	77.3	8.9	8.51
MT774378_1_101662	MT074136_1_99494	7	75.22	16.44	16.77
MT774378_1_101662	sample-1_516_11797	1	76.53	2.1	18.01
MT774378_1_101662	MN019_S19_74	5	75.63	6.61	6.59
MT774378_1_101662	ERR589851_NODE_110_length_101537_cov_76.3839	2	75.88	2.92	2.9
MT774378_1_101662	sample-1_347_16656	2	78.59	1.51	9.27
MT774378_1_101662	sample-1_4061_1441	1	76.7	1.27	88.69
MT774378_1_101662	MT774389_1_101082	1	77.28	1.15	1.16
MT774378_1_101662	OLRZ01000056	1	75.66	1.32	1.4
MT774378_1_101662	sample-1_11_101626	2	82.24	0.94	0.94
MT774378_1_101662	KJ003983_1_99915	2	77.35	1.0	1.02
MT774378_1_101662	MT774387_1_102434	1	77.27	0.25	0.25
MT774378_1_101662	3300007714_____Ga0105661_1000061	2	79.24	0.23	0.23
MT774378_1_101662	OLGH01000138	1	81.94	0.07	0.08
MT774378_1_101662	MT774396_1_101153	1	94.44	0.04	0.04
ERR589851_NODE_110_length_101537_cov_76.3839	MN019_S19_74	19	92.21	51.71	51.75
ERR589851_NODE_110_length_101537_cov_76.3839	OLRZ01000056	7	74.93	11.1	11.73
ERR589851_NODE_110_length_101537_cov_76.3839	KJ003983_1_99915	4	77.92	4.04	4.08
ERR589851_NODE_110_length_101537_cov_76.3839	MT774387_1_102434	2	81.98	1.86	1.84
ERR589851_NODE_110_length_101537_cov_76.3839	MH675552_1_102679	6	75.86	4.1	4.02
ERR589851_NODE_110_length_101537_cov_76.3839	MT774378_1_101662	2	75.9	2.9	2.92
ERR589851_NODE_110_length_101537_cov_76.3839	MT774388_1_102301	5	77.34	3.09	3.06
ERR589851_NODE_110_length_101537_cov_76.3839	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	2	78.24	1.78	1.7
ERR589851_NODE_110_length_101537_cov_76.3839	sample-1_4061_1441	1	77.95	1.28	89.31
ERR589851_NODE_110_length_101537_cov_76.3839	MT774408_1_94826	1	84.94	0.47	0.5
ERR589851_NODE_110_length_101537_cov_76.3839	sample-1_347_16656	1	81.3	0.35	2.11
ERR589851_NODE_110_length_101537_cov_76.3839	OMEW01000010	1	94.87	0.08	0.04
ERR589851_NODE_110_length_101537_cov_76.3839	OMBT01000004	1	93.67	0.08	0.04
ERR589851_NODE_110_length_101537_cov_76.3839	OLZO01000021	1	92.31	0.05	0.03
ERR589851_NODE_110_length_101537_cov_76.3839	OGOO01000044	1	92.31	0.05	0.03
ERR589851_NODE_110_length_101537_cov_76.3839	OHEN01000023	1	92.31	0.05	0.03
ERR589851_NODE_110_length_101537_cov_76.3839	OHYE01000011	1	92.31	0.05	0.03
ERR589851_NODE_110_length_101537_cov_76.3839	OLWB01000021	2	88.29	0.07	0.07
OMGK01000003	PPYE01511035	31	93.01	85.54	86.46
OMGK01000003	OHMA01000001	36	89.39	85.32	85.15
OMGK01000003	OGQH01000028	48	86.53	76.03	75.96
OMGK01000003	OKSX01000010	37	90.42	66.34	68.69
OMGK01000003	OLOE01000004	6	83.58	1.38	1.42
OMGK01000003	OCHL01000028	7	79.74	1.34	1.44
OMGK01000003	OHFX01000006	7	75.3	1.55	1.59
OMGK01000003	OLYV01000018	1	73.91	0.71	0.77
OMGK01000003	OGTB01000008	3	84.22	0.26	0.24
OMGK01000003	MT074136_1_99494	1	71.65	0.44	0.84
OMGK01000003	OMEW01000010	4	85.47	0.27	0.27
OMGK01000003	OGOT01000012	4	85.63	0.25	0.26
OMGK01000003	OMBT01000004	5	85.56	0.29	0.29
OMGK01000003	HvCF_E4_ms_4	1	93.69	0.06	0.11
OMGK01000003	sample-1_11_101626	2	89.6	0.1	0.2
OMGK01000003	MT774410_1_98667	2	93.85	0.07	0.13
OMGK01000003	3300007714_____Ga0105661_1000061	2	89.6	0.06	0.12
OMGK01000003	MT774396_1_101153	2	98.78	0.04	0.08
OMGK01000003	MN037_S1_79	1	98.08	0.03	0.05
OMGK01000003	ERR843949_ms_1	1	100.0	0.02	0.05
OMGK01000003	MZ130477_1_100971	1	100.0	0.02	0.05
OMGK01000003	sample-1_13_99291	1	100.0	0.02	0.05
OMGK01000003	MT774405_1_99848	1	96.23	0.03	0.05
OMGK01000003	MZ130493_1_100650	1	96.23	0.03	0.05
OMGK01000003	OLRA01000126	1	100.0	0.02	0.04
OMGK01000003	sample-1_12_101623	1	96.23	0.03	0.05
OMGK01000003	MT774398_1_100198	1	100.0	0.02	0.04
OMGK01000003	OLWW01000036	1	96.15	0.03	0.05
OMGK01000003	MT774379_1_92600	1	97.96	0.03	0.05
OMGK01000003	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	97.96	0.03	0.05
OMGK01000003	ERR589843_NODE_134_length_102073_cov_9.78706	1	100.0	0.02	0.04
OMGK01000003	OCPX01000081	1	97.83	0.02	0.04
OMGK01000003	MT774409_1_96717	1	97.37	0.02	0.04
OMGK01000003	3300014788_____Ga0134381_1000049	1	97.06	0.02	0.03
OMGK01000003	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	1	100.0	0.02	0.03
OLQV01000028	OJOU01000011	52	92.48	83.27	84.25
OLQV01000028	OJQQ01000027	59	91.33	80.45	79.17
OLQV01000028	OHKV01000027	45	93.03	85.01	87.61
OLQV01000028	OGOO01000044	53	91.6	82.23	84.55
OLQV01000028	OHXK01000005	50	92.51	81.46	84.5
OLQV01000028	OIAT01000008	53	91.71	80.87	83.08
OLQV01000028	PPYF01266999	52	91.78	85.58	87.54
OLQV01000028	OFMU01000028	55	91.02	82.25	83.58
OLQV01000028	OLZO01000021	59	90.52	76.46	79.09
OLQV01000028	OLOG01000029	62	90.83	77.39	78.06
OLQV01000028	OHYE01000011	66	90.47	78.99	77.21
OLQV01000028	OGZF01000022	57	90.61	82.75	81.85
OLQV01000028	OHEN01000023	61	90.6	78.47	81.35
OLQV01000028	sample-1_24_92306	18	80.7	24.11	40.86
OLQV01000028	OLOZ01000027	6	81.13	2.47	2.3
OLQV01000028	OMGY01000027	6	82.13	2.14	2.95
OLQV01000028	OIWQ01000029	5	83.55	1.89	1.95
OLQV01000028	OGZF01000025	6	84.74	2.1	2.07
OLQV01000028	OBWI01000023	7	83.16	2.36	2.31
OLQV01000028	ERR589843_NODE_134_length_102073_cov_9.78706	1	81.08	0.83	1.3
OLQV01000028	MT774375_1_98826	2	90.27	0.8	1.26
OLQV01000028	OCPX01000081	1	86.03	0.43	0.66
OLQV01000028	OJSE01000052	1	84.63	0.4	0.42
OLQV01000028	sample-1_5_155540	3	80.48	1.12	1.13
OLQV01000028	sample-1_7_152939	3	82.08	0.92	0.94
OLQV01000028	sample-1_4_157545	2	79.81	0.67	0.67
OGTB01000008	OCHL01000028	49	79.67	37.59	39.52
OGTB01000008	OGOT01000012	15	78.5	5.44	5.46
OGTB01000008	OMBT01000004	19	77.25	7.56	7.47
OGTB01000008	OMEW01000010	15	78.83	4.32	4.27
OGTB01000008	OLOE01000004	10	79.73	3.36	3.39
OGTB01000008	OHFX01000006	13	83.04	2.92	2.93
OGTB01000008	OMGK01000003	3	93.05	0.15	0.17
OGTB01000008	HvCF_E4_ms_4	1	95.69	0.06	0.11
OGTB01000008	PPYE01511035	1	77.24	0.16	0.16
OGTB01000008	OHMA01000001	2	79.46	0.19	0.19
OGTB01000008	sample-1_11_101626	1	89.26	0.06	0.12
OGTB01000008	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	79.05	0.08	0.14
OGTB01000008	OGQH01000028	3	85.84	0.12	0.12
OGTB01000008	phage_2	1	79.69	0.07	0.07
OGTB01000008	MT774396_1_101153	1	98.04	0.03	0.05
OGTB01000008	sample-1_13_99291	1	100.0	0.03	0.05
OGTB01000008	MT774405_1_99848	1	96.23	0.03	0.05
OGTB01000008	MZ130493_1_100650	1	96.23	0.03	0.05
OGTB01000008	ERR843949_ms_1	1	98.0	0.03	0.05
OGTB01000008	MZ130477_1_100971	1	98.0	0.03	0.05
OGTB01000008	OKSX01000010	1	94.64	0.03	0.03
OGTB01000008	sample-1_12_101623	1	96.23	0.03	0.05
OGTB01000008	OLWW01000036	1	96.15	0.03	0.05
OGTB01000008	MN037_S1_79	1	96.15	0.03	0.05
OGTB01000008	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	96.15	0.03	0.05
OGTB01000008	OLRA01000126	1	97.96	0.03	0.05
OGTB01000008	MT774398_1_100198	1	100.0	0.02	0.04
OGTB01000008	MT774379_1_92600	1	97.92	0.03	0.05
OGTB01000008	ERR589843_NODE_134_length_102073_cov_9.78706	1	100.0	0.02	0.04
OGTB01000008	OMAV01000002	2	84.03	0.08	0.09
OGTB01000008	OCPX01000081	1	97.78	0.02	0.04
OGTB01000008	QRFC01000022	1	95.12	0.02	0.02
OGTB01000008	3300007714_____Ga0105661_1000061	1	97.06	0.02	0.03
OGTB01000008	3300014788_____Ga0134381_1000049	1	96.88	0.02	0.03
QWBY01000010	OJMP01000008	1	88.16	0.05	0.04
QWBY01000010	phage_2	1	83.5	0.07	0.05
QWBY01000010	OIOX01000001	1	92.73	0.04	0.03
QWBY01000010	OBKV01000026	1	79.65	0.08	0.07
QWBY01000010	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	1	90.91	0.04	0.05
QWBY01000010	MN019_S19_74	1	89.29	0.04	0.06
QWBY01000010	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	87.5	0.04	0.05
QWBY01000010	MT774394_1_92815	1	100.0	0.02	0.03
OIOX01000001	OJMP01000008	60	94.38	83.94	84.64
OIOX01000001	QRFC01000022	20	82.4	5.89	6.14
OIOX01000001	OLXR01000011	19	82.1	6.82	6.79
OIOX01000001	OLVX01000015	14	82.05	4.03	4.18
OIOX01000001	OGYM01000002	19	77.49	9.69	10.08
OIOX01000001	OHFV01000001	18	78.9	5.19	5.51
OIOX01000001	OLWB01000021	7	78.31	1.06	1.15
OIOX01000001	HvCF_E4_ms_4	1	74.15	0.41	0.7
OIOX01000001	MT774397_1_97290	1	74.08	0.41	0.75
OIOX01000001	MT774398_1_100198	1	73.68	0.41	0.73
OIOX01000001	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	72.26	0.54	0.92
OIOX01000001	OLGM01000006	3	77.08	0.39	0.41
OIOX01000001	OLRA01000126	1	77.68	0.13	0.22
OIOX01000001	OLPB01000025	1	73.45	0.2	0.34
OIOX01000001	MT774409_1_96717	1	89.13	0.05	0.1
OIOX01000001	MT774375_1_98826	1	90.0	0.05	0.08
OIOX01000001	OLNQ01000088	1	74.59	0.14	0.24
OIOX01000001	ERR589777_NODE_213_length_102559_cov_114.718	1	89.61	0.04	0.08
OIOX01000001	OHFX01000006	1	86.21	0.05	0.05
OIOX01000001	3300006463_____Ga0100176_1000099	1	96.3	0.03	0.05
OIOX01000001	phage_2	2	91.51	0.04	0.06
OIOX01000001	QWBY01000010	1	92.73	0.03	0.04
OIOX01000001	OLYV01000018	1	96.97	0.02	0.02
OLWB01000021	OJMP01000008	7	81.33	2.08	1.94
OLWB01000021	OGYM01000002	3	78.97	0.99	0.95
OLWB01000021	QRFC01000022	4	80.08	0.73	0.7
OLWB01000021	OLVX01000015	12	78.53	2.44	2.32
OLWB01000021	OIOX01000001	7	78.34	1.15	1.06
OLWB01000021	OLRZ01000056	1	79.25	0.28	0.46
OLWB01000021	OLXR01000011	3	81.61	0.38	0.35
OLWB01000021	OHFV01000001	1	81.05	0.15	0.15
OLWB01000021	OBKV01000026	3	74.68	0.66	0.66
OLWB01000021	OLOE01000004	2	82.55	0.22	0.19
OLWB01000021	OLNQ01000088	1	70.66	0.48	0.78
OLWB01000021	MZ130478_1_100314	1	80.75	0.12	0.19
OLWB01000021	OHFX01000006	1	83.55	0.09	0.08
OLWB01000021	ERR589777_NODE_213_length_102559_cov_114.718	1	71.72	0.33	0.52
OLWB01000021	sample-1_13_99291	1	89.19	0.04	0.07
OLWB01000021	OMBT01000004	1	86.11	0.04	0.04
OLWB01000021	MT774409_1_96717	1	85.14	0.05	0.07
OLWB01000021	OMEW01000010	1	82.14	0.05	0.04
OLWB01000021	MN019_S19_74	2	88.29	0.07	0.07
OLWB01000021	ERR589851_NODE_110_length_101537_cov_76.3839	2	88.29	0.07	0.07
OBJF01000120	MZ130488_1_91714	5	74.14	8.25	8.39
OBJF01000120	MH616963_1_94878	10	75.11	10.09	9.93
OBJF01000120	MT774381_1_91101	8	74.78	7.97	8.18
OBJF01000120	OLGJ01000028	3	74.53	3.35	3.14
OBJF01000120	OGQI01000045	6	75.4	6.64	6.7
OBJF01000120	MZ130481_1_98001	7	77.09	3.54	3.39
OBJF01000120	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	3	75.01	2.62	2.63
OBJF01000120	MH552500_1_90023	3	74.07	3.69	3.85
OBJF01000120	MT774394_1_92815	1	71.82	2.23	2.25
OBJF01000120	OBJP01000075	4	77.47	1.97	1.96
OBJF01000120	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	73.19	1.34	1.35
OBJF01000120	UMIU01010253	3	75.62	2.34	2.33
OBJF01000120	MT774383_1_93559	5	76.89	1.75	1.73
OBJF01000120	EM181_T3_ms_1	1	77.78	0.38	0.36
OBJF01000120	3300008513_____Ga0111022_100109	1	77.27	0.19	0.18
OBJF01000120	sample-1_1_194036	2	76.99	0.19	0.18
OBJF01000120	SRR4295175_ms_5	1	81.13	0.11	0.11
QRFC01000022	OLXR01000011	60	92.89	76.08	72.48
QRFC01000022	OHFV01000001	70	95.47	66.26	67.73
QRFC01000022	OJMP01000008	14	86.24	4.5	4.29
QRFC01000022	OIOX01000001	21	82.42	6.14	5.92
QRFC01000022	OLVX01000015	11	86.28	2.21	2.26
QRFC01000022	OGYM01000002	12	83.19	2.13	2.13
QRFC01000022	OLWB01000021	4	80.1	0.7	0.73
QRFC01000022	MT774385_1_101437	1	87.28	0.17	0.28
QRFC01000022	OLGM01000006	2	74.07	0.57	0.58
QRFC01000022	OHFX01000006	3	85.48	0.18	0.17
QRFC01000022	OLOE01000004	2	90.08	0.08	0.07
QRFC01000022	MT774387_1_102434	2	97.37	0.04	0.07
QRFC01000022	MN019_S19_74	1	87.72	0.03	0.05
QRFC01000022	phage_2	1	97.37	0.02	0.02
QRFC01000022	OGTB01000008	1	95.12	0.02	0.02
HvCF_E4_ms_4	MT774398_1_100198	31	88.3	89.2	93.3
HvCF_E4_ms_4	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	26	96.46	70.57	72.45
HvCF_E4_ms_4	MT774395_1_103665	35	81.42	62.15	62.91
HvCF_E4_ms_4	MT774397_1_97290	33	83.07	40.06	43.11
HvCF_E4_ms_4	MZ130493_1_100650	27	82.37	29.35	30.57
HvCF_E4_ms_4	sample-1_12_101623	29	81.52	31.77	32.77
HvCF_E4_ms_4	sample-1_9_104613	11	79.8	14.28	14.34
HvCF_E4_ms_4	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	14	79.59	15.72	16.31
HvCF_E4_ms_4	MT774400_1_96055	9	79.56	12.25	13.41
HvCF_E4_ms_4	3300014788_____Ga0134381_1000049	8	77.46	8.42	8.54
HvCF_E4_ms_4	OLWW01000036	6	76.95	7.83	8.23
HvCF_E4_ms_4	MT774396_1_101153	20	78.64	18.4	19.06
HvCF_E4_ms_4	MN037_S1_79	7	76.5	10.78	11.34
HvCF_E4_ms_4	sample-1_13_99291	15	79.66	12.71	13.43
HvCF_E4_ms_4	3300007714_____Ga0105661_1000061	8	76.46	10.86	11.24
HvCF_E4_ms_4	OLNQ01000088	6	75.0	8.66	9.02
HvCF_E4_ms_4	ERR589777_NODE_213_length_102559_cov_114.718	7	75.11	10.32	10.55
HvCF_E4_ms_4	sample-1_11_101626	8	76.7	10.68	11.02
HvCF_E4_ms_4	MT774405_1_99848	8	76.68	9.2	9.66
HvCF_E4_ms_4	sample-1_2895_2535	4	93.76	1.34	54.71
HvCF_E4_ms_4	sample-1_1_194036	9	82.47	2.16	1.38
HvCF_E4_ms_4	SRR4295175_ms_5	6	88.06	1.34	1.46
HvCF_E4_ms_4	OCPX01000081	3	76.66	1.66	1.72
HvCF_E4_ms_4	ERR843949_ms_1	3	76.79	1.78	1.87
HvCF_E4_ms_4	OLPB01000025	3	74.6	2.79	2.88
HvCF_E4_ms_4	ERR589843_NODE_134_length_102073_cov_9.78706	3	74.49	2.91	3.02
HvCF_E4_ms_4	MZ130477_1_100971	2	78.78	1.11	1.15
HvCF_E4_ms_4	OLRA01000126	2	78.52	1.09	1.11
HvCF_E4_ms_4	MT774375_1_98826	2	77.65	1.29	1.36
HvCF_E4_ms_4	OHFX01000006	3	74.21	2.79	1.58
HvCF_E4_ms_4	OLOE01000004	1	89.79	0.4	0.22
HvCF_E4_ms_4	OJMP01000008	1	74.43	1.19	0.71
HvCF_E4_ms_4	3300006463_____Ga0100176_1000099	1	76.72	0.65	0.65
HvCF_E4_ms_4	MT774406_1_101532	1	73.49	0.94	0.97
HvCF_E4_ms_4	OIOX01000001	1	74.15	0.7	0.41
HvCF_E4_ms_4	MT774377_1_93787	3	79.94	0.61	0.69
HvCF_E4_ms_4	OGTB01000008	1	95.69	0.11	0.06
HvCF_E4_ms_4	OMGK01000003	1	93.69	0.11	0.06
HvCF_E4_ms_4	sample-1_4226_1355	1	83.02	0.15	11.66
HvCF_E4_ms_4	3300008513_____Ga0111022_100109	1	92.96	0.07	0.07
HvCF_E4_ms_4	OGQH01000028	1	94.55	0.05	0.03
HvCF_E4_ms_4	OHMA01000001	1	94.55	0.05	0.03
HvCF_E4_ms_4	MT774379_1_92600	1	93.1	0.05	0.06
HvCF_E4_ms_4	OKSX01000010	1	94.55	0.05	0.03
ERR589777_NODE_213_length_102559_cov_114.718	OLNQ01000088	24	95.41	67.94	69.21
ERR589777_NODE_213_length_102559_cov_114.718	MZ130493_1_100650	7	75.71	9.32	9.49
ERR589777_NODE_213_length_102559_cov_114.718	HvCF_E4_ms_4	7	75.2	10.44	10.21
ERR589777_NODE_213_length_102559_cov_114.718	MT774398_1_100198	7	75.4	9.05	9.27
ERR589777_NODE_213_length_102559_cov_114.718	sample-1_12_101623	4	75.85	6.89	6.95
ERR589777_NODE_213_length_102559_cov_114.718	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	6	74.85	10.62	10.63
ERR589777_NODE_213_length_102559_cov_114.718	3300007714_____Ga0105661_1000061	7	75.18	9.76	9.84
ERR589777_NODE_213_length_102559_cov_114.718	MT774395_1_103665	3	75.7	5.5	5.45
ERR589777_NODE_213_length_102559_cov_114.718	MT774396_1_101153	10	76.19	10.31	10.43
ERR589777_NODE_213_length_102559_cov_114.718	MT774397_1_97290	7	75.56	9.27	9.78
ERR589777_NODE_213_length_102559_cov_114.718	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	7	75.93	10.36	10.48
ERR589777_NODE_213_length_102559_cov_114.718	MT774400_1_96055	5	75.93	5.51	5.86
ERR589777_NODE_213_length_102559_cov_114.718	sample-1_9_104613	9	75.78	9.8	9.6
ERR589777_NODE_213_length_102559_cov_114.718	MT774405_1_99848	7	76.93	8.7	8.92
ERR589777_NODE_213_length_102559_cov_114.718	sample-1_11_101626	5	75.35	7.9	7.97
ERR589777_NODE_213_length_102559_cov_114.718	OLWW01000036	6	76.24	8.12	8.27
ERR589777_NODE_213_length_102559_cov_114.718	sample-1_13_99291	8	74.26	9.75	10.05
ERR589777_NODE_213_length_102559_cov_114.718	MN037_S1_79	6	75.99	8.87	9.02
ERR589777_NODE_213_length_102559_cov_114.718	3300014788_____Ga0134381_1000049	8	78.54	5.57	5.53
ERR589777_NODE_213_length_102559_cov_114.718	ERR843949_ms_1	3	75.88	2.21	2.28
ERR589777_NODE_213_length_102559_cov_114.718	OCPX01000081	3	74.24	2.11	2.11
