"contig_id","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"edge_4","onset_timeline_combinedt0-24",0.801220456875969,2.59585671758109e-16,9.52670295521419e+30,0,0.801220456875969,0.80122045687597
"edge_4","onset_timeline_combinedt0-30",0.76454066985351,1.31578905744812e-15,3.37620372558004e+29,0,0.764540669853508,0.764540669853513
"edge_4","onset_timeline_combinedt0-36",1.1801802420731,5.9956679011724e-16,3.87455241643625e+30,0,1.1801802420731,1.1801802420731
"edge_4","onset_timeline_combinedt0-over42",0.095747980448246,5.5480882842672e-16,2.97832795930984e+28,0,0.0957479804482449,0.095747980448247
"edge_4","SexMale",-39.9913797920315,0.647961711335463,3809.20275291793,0,-41.2613614096099,-38.721398174453
"edge_4","Age.at.Gluten.Introduction..months.",-0.109575828094208,4.59352389896486e-17,5.69033142991943e+30,0,-0.109575828094208,-0.109575828094208
"edge_4","HLA.CategoryHigh Risk",-0.451241383973627,2.67891440056472e-16,2.83726676903741e+30,0,-0.451241383973628,-0.451241383973627
"edge_4","HLA.CategoryLow/No Risk",1.49335908877327,4.46872435500726e-16,1.11676389630778e+31,0,1.49335908877327,1.49335908877327
"edge_4","feeding_first_yearFormula",0.148699100900304,1.14658548522755e-16,1.68191407836841e+30,0,0.148699100900303,0.148699100900304
"edge_4","feeding_first_yearBreastmilk_and_formula",-0.534545093448535,2.30987368711481e-16,5.35540391609367e+30,0,-0.534545093448535,-0.534545093448534
"edge_4","Delivery.ModeC-Section",-1.22853315503188,6.80116351423988e-16,3.26292679506233e+30,0,-1.22853315503189,-1.22853315503188
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-0.869803041844538,0.064796171133548,180.195174517655,0,-0.996801203602386,-0.74280488008669
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-1.06304251133435,0.0646304520257895,270.537129723328,0,-1.18971586960944,-0.936369153059256
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-18",43.4485982485114,0.877735157991184,2450.3298480466,0,41.7282689508841,45.1689275461386
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-43.2727236948025,0.882188779757192,2406.05418543598,0,-45.0017819306919,-41.5436654589131
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-42.695894478002,0.850470374307206,2520.30936573159,0,-44.3627857815624,-41.0290031744415
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-0.751313092353984,2.02848111084268e-15,1.37182899529231e+29,0,-0.751313092353988,-0.75131309235398
"edge_4","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-0.142628659165753,1.8853382858682e-15,5.7231486362749e+27,0,-0.142628659165757,-0.14262865916575
"edge_48666","(Intercept)",-95.7635094420264,7.05424092599348,184.289049513071,0,-109.589567595242,-81.9374512888107
"edge_48666","Dx.StatusCELIAC",52.6423630508062,6.27410209949866,70.3991780347308,0,40.3453489004617,64.9393772011507
"edge_48666","onset_timeline_combinedt0-6",93.9406128189564,7.05240877118786,177.431949428423,0,80.1181456231738,107.763080014739
"edge_48666","onset_timeline_combinedt0-12",94.2645098714258,7.0463453241564,178.965196395015,0,80.4539268134471,108.075092929405
"edge_48666","onset_timeline_combinedt0-18",95.8648239429333,7.04884385109374,184.962112955548,0,82.049343862143,109.680304023724
"edge_48666","onset_timeline_combinedt0-24",97.0945277255762,7.04083127775165,190.169836340411,0,83.2947519999599,110.894303451193
"edge_48666","onset_timeline_combinedt0-30",50.4762175014695,6.27132447627942,64.782106076697,8.88178419700125e-16,38.1846473925973,62.7677876103417
"edge_48666","onset_timeline_combinedt0-36",50.1328518941706,5.98984818931386,70.0508147492955,1.11022302462516e-16,38.392965170253,61.8727386180882
"edge_48666","onset_timeline_combinedt0-over42",54.8210877530416,5.85890548534776,87.5512422870608,0,43.3378440129358,66.3043314931473
"edge_48666","SexMale",2.3993393999395,4.76131128449033e-15,2.53939476564202e+29,0,2.39933939993949,2.39933939993951
"edge_48666","Age.at.Gluten.Introduction..months.",-0.336068350135918,3.49631871403509e-15,9.23917510812912e+27,0,-0.336068350135925,-0.336068350135911
"edge_48666","HLA.CategoryHigh Risk",-1.2669829345279,1.509523994907e-14,7.04468354436258e+27,0,-1.26698293452793,-1.26698293452788
"edge_48666","HLA.CategoryLow/No Risk",-36.453456792395,0.0346984843045055,1103713.68287507,0,-36.5214645719499,-36.38544901284
"edge_48666","feeding_first_yearFormula",2.63194992014864,NA,NA,NA,NA,NA
"edge_48666","feeding_first_yearBreastmilk_and_formula",-2.67385658636942,1.36604293281199e-14,3.83131202100409e+28,0,-2.67385658636944,-2.67385658636939
"edge_48666","Delivery.ModeC-Section",2.10669304080311,8.47495341546083e-15,6.17913782023747e+28,0,2.10669304080309,2.10669304080312
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-53.2209254141566,6.2742110163165,71.9526182414469,0,-65.5181530375414,-40.9236977907719
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-95.8018951244065,7.27946261135205,173.200667322493,0,-110.069379669462,-81.5344105793506
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-51.6517855814183,6.2771017494276,67.709926456931,2.22044604925031e-16,-63.9546789375897,-39.3488922252468
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-96.7321391003383,7.30224602854782,175.480418331118,0,-111.044278322543,-82.419999878134
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.30162129175866,5.49848122639622,1.76340925072079,0.184199843920312,-18.0784464651649,3.47520388164755
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-50.4658574799286,6.27885418145675,64.6002976875644,8.88178419700125e-16,-62.7721855397625,-38.1595294200946
"edge_48666","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-10.9671082906868,5.08657605668796,4.64871774740818,0.0310767529970218,-20.936614166419,-0.997602414954653
"edge_48806","(Intercept)",-6.42020094294601,4.75079645110103e-15,1.82626752035261e+30,0,-6.42020094294602,-6.420200942946
"edge_48806","Dx.StatusCELIAC",0.508248663058603,6.37812602857285e-16,6.34989138798866e+29,0,0.508248663058601,0.508248663058604
"edge_48806","onset_timeline_combinedt0-6",-42.5476919698451,0.825048862319928,2659.45516667055,0,-44.1647580254779,-40.9306259142123
"edge_48806","onset_timeline_combinedt0-12",-1.20717447081619,1.14011714644891e-15,1.12109168271126e+30,0,-1.2071744708162,-1.20717447081619
"edge_48806","onset_timeline_combinedt0-18",-42.0333835125932,0.855519990244518,2413.95059294958,0,-43.7101718815266,-40.3565951436599
"edge_48806","onset_timeline_combinedt0-24",0.429506692498609,4.52388545891202e-16,9.01398165393401e+29,0,0.429506692498608,0.42950669249861
"edge_48806","onset_timeline_combinedt0-30",0.109301370967399,7.43342866656316e-16,2.16208549083467e+28,0,0.109301370967397,0.1093013709674
"edge_48806","onset_timeline_combinedt0-36",-42.5432772276488,0.826974016287535,2646.53812882744,0,-44.1641165157228,-40.9224379395748
"edge_48806","onset_timeline_combinedt0-over42",-40.4015493545133,0.626538611130213,4158.15199456345,0,-41.6295424672523,-39.1735562417743
"edge_48806","SexMale",-1.70408920484158,4.89172987397919e-16,1.21355570653855e+31,0,-1.70408920484158,-1.70408920484158
"edge_48806","Age.at.Gluten.Introduction..months.",0.324933265400228,2.40053484062879e-16,1.83219765456216e+30,0,0.324933265400227,0.324933265400228
"edge_48806","HLA.CategoryHigh Risk",0.757025080063504,8.13956406991076e-16,8.65004254553776e+29,0,0.757025080063502,0.757025080063505
"edge_48806","HLA.CategoryLow/No Risk",-47.2042438371564,0.422939189443147,12456.7925768025,0,-48.0331894161155,-46.3752982581972
"edge_48806","feeding_first_yearFormula",-37.4626454938159,0.583170458933573,4126.72807642584,0,-38.6056385901734,-36.3196523974584
"edge_48806","feeding_first_yearBreastmilk_and_formula",3.31692265893096,9.77180056068028e-16,1.15218310088964e+31,0,3.31692265893096,3.31692265893096
